state,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10876132930513595,0.13246787653993908,0.08137800081378001,0.20213687554143808,0.14259232853272494,0.12243648607284971,0.3015226895823911,0.33488642981945255,0.2991772625280479,0.4003202562049639,0.5905511811023622,0.628525382755842,0.6511037001746864,0.4451292586885807,0.6354515050167224,0.7746600103288002,0.6191950464396285,0.4927782497875956,0.4721105088302151,0.41337167505391803,0.3735524841240194,0.4329896907216495,0.33200531208499334,0.3983130271790066,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06870491240123669,0.0,0.061990789939780376,0.21568458286601674,0.18728185919809315,0.12839168021912178,0.24292176243926955,0.2508780732563974,0.29193427308366,0.2580322956550691,0.387213709013017,0.44141252006420545,0.3488740881699968,0.2738439871684532,0.2369487120690973,0.31827826614125493,0.49923195084485406,0.37818304059164637,0.44326241134751776,0.4160756501182033,0.371499333206325,0.28051847552718123,0.31422586174062084,0.26561731431382196,0.1407035175879397,0.17734195702065514,0.20028930677645487,0.09973404255319149,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004418652605532153,0.00672243800418285,0.00912561407778065,0.008581481163648846,0.01922753382844233,0.023782773071340118,0.026389793747268245,0.04015090046759069,0.05838782864006407,0.061819351997696594,0.09612443745357627,0.1250798149168613,0.1365077369352217,0.17637010018929775,0.2018097780092442,0.25186293354037853,0.26773496221962195,0.2993236734989798,0.3252813465337889,0.3194707208482967,0.30416308713924173,0.25306276902700914,0.23725212464589235,0.25078672277215786,0.22141428373737249,0.24276377217553688,0.18711991267737407,0.20015048908954103,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.017949561731534388,0.00778755548633284,0.0157870640796931,0.021056382513484184,0.048455872851789636,0.04911671769347893,0.05822464732499334,0.09794481888508914,0.1575586698731238,0.17804741336674468,0.23367255363462416,0.24362884285063272,0.34414433204713735,0.4479184963990866,0.4895479721279257,0.5584792181290946,0.5986825344833862,0.6041725667893892,0.6332631913288601,0.6284974526016871,0.6154891015981493,0.4835231851545314,0.3717554872890788,0.37484939086973984,0.3950684558272597,0.2722557326260943,0.23903989748392027,0.23957957648513575,0.20405423546784804,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016952025767079167,0.04217629692113033,0.02891949535480606,0.03242191721603804,0.04856363704284807,0.04835410079970243,0.12772831436192192,0.17950635751682872,0.21473470503260064,0.21747726374060894,0.3181293991330974,0.2871703607830448,0.3826115271898405,0.5101837458647216,0.462370474342567,0.5422153369481022,0.570645971239443,0.5813399409129896,0.45552385243029486,0.5495344222256144,0.5170736701991502,0.4319325168961837,0.28524012031946894,0.24735172339624673,0.26762327753103293,0.22036926742108395,0.22978511986088684,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03517136269490797,0.02788511333306776,0.06122698885668803,0.04068679306697046,0.09959762559260588,0.16589643322668562,0.2511182610060425,0.26681533989088446,0.2825983123706416,0.2806989799952558,0.25476161591653523,0.3634581614734349,0.48523894960039143,0.4027828634199927,0.524857238831038,0.5536422686254849,0.47423332279481506,0.42963528737826995,0.450600009486316,0.34282307348338054,0.33862855435486283,0.3899523954218576,0.30209906765977396,0.26775255201651144,0.2216260352268751,0.21999511121975068,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02846348910624644,0.02586117720078618,0.048710454801825356,0.06511773286101272,0.0794444017324005,0.10578932056808865,0.1979822087220655,0.35377037581299153,0.3089484718084519,0.526987296832529,0.4839153148199066,0.6861394323505098,0.8709696025840689,0.8165355991442947,0.9781045229343135,0.915588051246583,0.7401120353080971,0.6737380368310126,0.5703758812484501,0.5450177489332712,0.46213476446034585,0.4178218595025186,0.31787970111051483,0.24123373826139397,M
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013299051334338152,0.013870266771464239,0.014423423639991346,0.017275845899454575,0.030627089660804983,0.017811251622096128,0.041008816895632565,0.05437597099948213,0.07917238467222633,0.14405629276671192,0.1508295625942685,0.21683309557774608,0.2345242920840813,0.3906971020734634,0.3740163370336016,0.5272980418876085,0.5662549391742634,0.5715555837805227,0.7363170574463032,0.6914493051276784,0.5738583330452518,0.561163387510693,0.4786313181031264,0.4801144102424408,0.4049153198831027,0.3293084522502744,0.330978809283552,0.31905389883864377,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05246589716684155,0.0637890708058686,0.05264820469621986,0.06488590894344112,0.22935779816513763,0.35807291666666663,0.4585104003578618,0.5872388481084133,0.5948295584534431,0.606961476526694,0.6663249615581752,0.652439853201033,0.6863706401456787,0.5442566599828129,0.6914815359717522,0.5364806866952789,0.4713275726630008,0.5977662419380211,0.34644032565390614,0.322234156820623,0.16936394429808055,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805437296047372,0.0,0.029102957308200318,0.03395124601072859,0.04903927600196157,0.03425126729688999,0.05551443375277572,0.07727448351098888,0.1113198358032422,0.15318556342114426,0.2074405033281663,0.24586397058823528,0.3252492399066676,0.29757513157247556,0.4180938948216804,0.4157790724533532,0.42945264308581244,0.38586406940230983,0.3301627230563635,0.3814538225971095,0.31705770450221943,0.2915451895043732,0.29219714362384086,0.22357979594407354,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013118410048702098,0.008349196807267142,0.0,0.02222716159146477,0.0383703083577508,0.04104724001927436,0.07028186727824222,0.1663185580567804,0.1464882413492755,0.21471833410983046,0.2867806760432701,0.3198129645559011,0.3843675197937765,0.44210090032006266,0.366239780728699,0.3802008608321377,0.36740146960587844,0.351193815086701,0.3238085821633379,0.349174561606203,0.3072847682119205,0.236380926504551,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00474410307987172,0.006854009595613433,0.0,0.01664828418621106,0.010637958363030968,0.017249000097025628,0.032748946575551816,0.044476566409073215,0.06308100929614874,0.0779316035573485,0.11107660702768556,0.1466152311593419,0.19105472003135257,0.24474682019351482,0.3024259252017259,0.3664829760573438,0.4189125430707862,0.51265813241658,0.5593487805259129,0.5405063691247589,0.5078933747412008,0.4669987546699875,0.35460416090570457,0.39489825068477036,0.367266708048831,0.30803797927085597,0.2656467839782961,0.26872623763361664,M
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011864507326333274,0.010083694665725522,0.014606460228695434,0.025247212286976645,0.027278831626657715,0.02972146739130435,0.07435102179547096,0.0696114415896722,0.07990325227832247,0.10803569499362589,0.19430328393901866,0.14961620191682207,0.2921215049748512,0.26318651441000546,0.3369347918866102,0.41439374429330644,0.4485074261065634,0.4639040917383372,0.4453526144818192,0.39459459459459456,0.3346938775510204,0.3076581945175864,0.2727477224159262,0.31099226879032726,0.24278558038046652,0.2264825034291365,0.16957605985037405,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021865570472733634,0.02262136361579876,0.027235587834770765,0.040173191090478955,0.050052327433225643,0.05435521130588395,0.09073543457497613,0.13106796116504854,0.2066115702479339,0.2132919676184013,0.30887261495541274,0.40833568009011545,0.5430242272347535,0.6256109481915934,0.6698764915218757,0.8538192653716119,0.87890625,0.9021554855897312,0.7345415136371847,0.712388312001932,0.4930306165926106,0.5036017084209855,0.5764261578215066,0.40932426807270705,0.41285756414037156,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011916922029281579,0.010560777273207308,0.01070339119110905,0.02692031586503948,0.03803245436105476,0.05639234519391691,0.11185265277208158,0.10255454036919634,0.12916160623060166,0.2132869894936409,0.26428416464509,0.2440573038612643,0.38021291923477146,0.4036566543986703,0.4613586912724636,0.5627777547036591,0.505039415032608,0.558492300620547,0.6057320637314981,0.4721892631426011,0.4890941876837191,0.37342422495676797,0.3357510828613169,0.32347990742688826,0.31572182951021205,0.2495911868491264,0.2501754278915093,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486150621350501,0.13962147067949116,0.0,0.11288501854539591,0.1804757998359311,0.3219575016097875,0.2520584775667955,0.3871402120855075,0.3287310979618672,0.2672456990145315,0.35879036391594055,0.45066795428939327,0.5079580088046055,0.777289624873268,0.7033363390441839,0.585865983156353,0.7751937984496124,0.5201309959545367,0.4037685060565276,0.3667953667953668,0.25395585075210003,0.3073770491803279,0.33097969991173876,0.18613308515588647,0.28097062579821197,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02960156296252442,0.036414395824482616,0.04884899554252915,0.09223957692780715,0.09903441445902451,0.15161622900115226,0.12492192379762648,0.2226620484908461,0.30737075059937297,0.278672281397077,0.4011205908569973,0.423220264038911,0.4123445654274854,0.5488253798273208,0.5717828602920915,0.5156537753222836,0.4480899217741323,0.5156622796890634,0.4339739615623063,0.2756086357372531,0.2918671610002367,0.3377291733676423,0.34852091125467527,0.16166696604993713,0.1326762699014405,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671970624235006,0.029598058367371102,0.04088307440719542,0.0500417014178482,0.10371745182597303,0.09403897393030668,0.08859242274219604,0.13762870832908553,0.1456627655834045,0.1355800890954871,0.19039658214915947,0.18643773846687478,0.21621621621621623,0.29008195966479416,0.2586880124951191,0.31995045928372384,0.3717071594031137,0.3304146704113663,0.3475478567882165,0.2790239632344896,0.21996150673632117,0.24350189704966307,0.16976934785153963,0.1590311334026546,0.20020666494445877,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05964807634953773,0.0,0.08248273017836891,0.1142263759086189,0.15618492294877134,0.2152389151958674,0.3733391896343472,0.40816326530612246,0.38587464920486436,0.5931051526010132,0.807899461400359,0.7962406996475655,0.5386740331491713,0.5505092210294523,0.5327573794096472,0.4507124164001163,0.49401197604790426,0.48919046867602967,0.40876389797253104,0.4016064257028112,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008049585446349513,0.010742436653193861,0.0095755304159884,0.020631602112676055,0.028926018264714387,0.02828254260057979,0.07859003652981328,0.08974151501331411,0.11234945173467553,0.19211388259007306,0.21239053718468173,0.26012253140295033,0.2847459995807421,0.3002517080186983,0.33161185104648,0.3059986601242101,0.26429777549372296,0.3129890453834116,0.2952488248319801,0.29996174984397966,0.28425840141497516,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06038647342995169,0.0,0.0,0.08102212527267062,0.07578149668455952,0.10631644777986242,0.08179187114634452,0.10515247108307045,0.1604245079286728,0.19764105833598983,0.3145729330506736,0.2679800101397842,0.24928236893790603,0.30721966205837176,0.19604639764744322,0.2078310749023194,0.28384655083433685,0.27693159789531985,0.15672445881085317,0.22156573116691286,0.1988291174196399,M
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006446848663158019,0.005328691451002682,0.008451809592803887,0.012087294440448922,0.02010454362685967,0.027975940691005733,0.046223595562534824,0.04409342618890143,0.08903467666354264,0.10878689185105597,0.1370295486757169,0.17416383940700694,0.20169624403107403,0.23552818292201239,0.27049180327868855,0.3006163771561842,0.25534606720770203,0.23308387901465547,0.23712092374064206,0.22769119484447953,0.21169372118137095,0.23871274600425377,0.18298606853488525,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008424481543365019,0.0,0.011110648167437467,0.008226390259953932,0.022702385085868436,0.02650164972769555,0.058507796799877894,0.05270022792848579,0.0908762879709196,0.1175417740793674,0.12699006803994173,0.19119697271459868,0.2168777351767941,0.26705355194063196,0.3890948287194048,0.42828327484733775,0.48988161194378027,0.4940402672579277,0.526748469993606,0.4989758674325844,0.43336944745395445,0.3932696904736201,0.36863588899787997,0.37047917482700093,0.3317260011627509,0.2537485582468281,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09700889248181083,0.10371650821089023,0.19949220166848025,0.39481105470953193,0.25120772946859904,0.44747081712062253,0.38197097020626436,0.35896467031928964,0.528003017160098,0.5698005698005698,0.7063764795723558,0.9266409266409266,0.8447304907481898,0.8181999600878068,0.6512006512006512,0.4844961240310077,0.3582877616443522,0.2901178603807797,0.3744617112900206,0.39436619718309857,0.4732510288065843,0.30204962243797195,0.25664955669622025,M
Ohio,0.0,0.0038474264564432852,0.0,0.0,0.0,0.0,0.004553941436313129,0.0,0.004909782742113661,0.009200401472064235,0.017142955102600586,0.0229246572322885,0.04385454610544781,0.05265307975125959,0.056847355681067996,0.10067451927917043,0.12444309340831584,0.18600348387477733,0.24382233810694345,0.2660170821697209,0.37833261916954947,0.4170923606795656,0.4899362974659587,0.6065098726329268,0.58767302722413,0.6401315134004185,0.5812987875768145,0.5581565185639207,0.4429270093199225,0.38307066261946104,0.40608447643623524,0.3676109497551599,0.3322307975009188,0.2584769741370081,0.22329675978730582,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.014655020810129551,0.0,0.03649191095973726,0.018929833417465926,0.04854054753737622,0.06573541495480689,0.11615172734211661,0.1440922190201729,0.1967317150563224,0.2570777741620566,0.20087477725579134,0.3116491159006659,0.30511060259344014,0.3787244025873915,0.3386386725364037,0.44107087906451947,0.400026892564206,0.4052548039579886,0.493065162640559,0.48226847487127417,0.5184507471790181,0.4832448704745306,0.5008279817440122,0.41444169921096674,0.34183860334513494,0.2763228440631831,0.2187432983058117,0.21627093686729248,0.15515151515151515,0.12278727105290085,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028749401054144707,0.035075412136092596,0.053519707845359525,0.02580561917357505,0.054119444798166313,0.09082357520516397,0.10694840549649988,0.09701916964972734,0.13540961408259986,0.20843138573253547,0.20956438092620588,0.30221975197137596,0.2825531914893617,0.3434906815399265,0.3228667731062622,0.34525462528614853,0.3150171465029109,0.42130235602094235,0.29834666224671613,0.25056376847907796,0.23830427693465445,0.2504317789291883,0.19596742585899055,0.1737252324161893,0.18350443882358775,0.12848185836159934,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038981187678826202,0.007244510271105673,0.0,0.006056253947379805,0.012564843567697583,0.014119108801852428,0.027345076000452606,0.052704204837287744,0.054279344770766694,0.07426065489869442,0.11467420239996723,0.14182805134379528,0.18332578255876433,0.25882453187908744,0.29222614464127644,0.3300968785953141,0.42712226374799783,0.4454036183304252,0.4721761837194606,0.553489893056548,0.547670853525863,0.4637351528936063,0.43401685746634794,0.42014634020218733,0.3428418374179724,0.3223645650171649,0.3305616635843369,0.23158659522295885,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696217219772569,0.08058945429426663,0.1063955550301454,0.14610982588579083,0.2169474221541603,0.4317111459968602,0.4771260174010665,0.40785498489425986,0.48445069542115954,0.5401970130282808,0.7064868336544637,0.6181089208152355,0.411240575736806,0.37794193437553686,0.6137120813606874,0.5274062912036165,0.6275740341243381,0.39239983477901696,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038360718624128896,0.044745589363334184,0.032147105153180956,0.07118819570282164,0.1237251295769938,0.09534769028439916,0.18631104138066287,0.2901290911461729,0.259123299503347,0.35502958579881655,0.42816514048192017,0.5040289153430381,0.5669886602267955,0.6076450222567653,0.538528263698135,0.5397913779269093,0.48169207924377966,0.4284054603543422,0.3946626573952265,0.4430204501404217,0.3977039770397704,0.34893617021276596,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890604126465786,0.0,0.07890168849613381,0.21432945499081446,0.24123512383403023,0.36971547982639447,0.546448087431694,0.40372670807453415,0.5785770132916341,0.5520504731861199,0.5049708063752564,0.6577891865875181,0.3151957531519575,0.5522954780807732,0.5406379527842855,0.6901561932437341,0.5119765953556409,0.3601008282319049,0.35100683539626826,0.37835792659856227,0.3739421373745326,0.326530612244898,0.25940337224383914,0.27069704489059326,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010754037244815658,0.021700211577062874,0.0,0.019986191358697628,0.033713048724227264,0.08166163678324162,0.07797547316934855,0.07860341833470431,0.14055472263868066,0.1918849435522933,0.20574592248989976,0.3473000224064531,0.40816326530612246,0.42440610703852727,0.5212510024057738,0.6348363918430668,0.6431695394906097,0.6040238973818309,0.6407423773751657,0.48884883982879024,0.4262478968031408,0.37548915379221426,0.4070080232041356,0.3748558246828143,0.25977918769046315,0.27400093056919816,M
Texas,0.0,0.0,0.0,0.0,0.0025693400650043034,0.002926592693552298,0.005480237420747336,0.004679178506406221,0.009018565360978816,0.01343555915763378,0.011296636643682356,0.025342554014002833,0.027139613928222187,0.03665532908813475,0.062191406660363484,0.06623626721836298,0.07974086285397919,0.09286271931626741,0.12081795805364319,0.1386616492146597,0.17156671605708493,0.18436815664047404,0.22192257992022021,0.27148209569436765,0.296550383994728,0.30760762937941377,0.3095705053715535,0.2785272869701454,0.267889575009081,0.246366868334061,0.22604741222343608,0.2244519516762751,0.19139552300907048,0.1701610452749924,0.1436729254618616,M
Utah,0.01784821874776897,0.033196857364169524,0.04240555127216654,0.09187657912870377,0.10340073529411765,0.11778563015312131,0.09717795226618985,0.1882081812944114,0.23885657048195091,0.22892741874953088,0.3440954681894721,0.3053488698582058,0.4024215278020786,0.3526738783953339,0.3772073305070601,0.3616160952036556,0.45960408391057417,0.41345183448904516,0.3786040190272789,0.29859465775210153,0.32375032375032375,0.31211185069588204,0.32590811289710164,0.29883358503904117,0.2724795640326975,0.2868617326448652,0.21073646850044364,0.22729855665416526,0.1617998304954157,0.13532322919888648,0.13685774614843202,0.15237178716067204,0.09291325280851423,0.093863138604568,0.06857142857142857,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12509382036527394,0.0,0.0,0.0,0.1353546291283162,0.22637238256932654,0.3811199061858693,0.4162949747249479,0.37962670041126223,0.6343906510851419,0.5967005967005967,0.6583760058522311,0.5643340857787811,0.5553498704183636,0.579080709373869,0.7154213036565978,0.5729396209784046,0.5486968449931412,0.7320644216691069,0.5030181086519114,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007523322299127295,0.009370753877149416,0.012708700694212777,0.009724630869219923,0.016098911713568163,0.022442011445425836,0.02674806469884826,0.044642857142857144,0.05756315957787016,0.1017908833540096,0.10484968936323374,0.19048818500968184,0.23984198645598193,0.26872848993446796,0.3391560611798021,0.372797684909354,0.4394411569032529,0.463509631483407,0.4413797993405892,0.3837532502465704,0.3533379731248996,0.3300030824463745,0.3222663568912538,0.2660927411465467,0.3032920240223351,0.2847538912796797,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0084530853761623,0.013659336156262804,0.016096147655327825,0.020277619038840858,0.035748555946490054,0.03391810661591513,0.056891451111279676,0.07901717682915357,0.08511121198365865,0.11000474158368895,0.13448981580742617,0.16516098221037132,0.2023327779100214,0.21844467392167763,0.24428336870770093,0.2419713893029288,0.28099686058679896,0.3068863738540628,0.32329966465190063,0.39685890399392043,0.36420173794513544,0.3762631692109224,0.3181289628995809,0.25886447683271696,0.27820981839689807,0.2287876454671448,0.22897731255403167,0.17202529498703753,0.1476315320589508,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445547705429317,0.0,0.04695780505802643,0.040499493756328046,0.06018054162487463,0.13750429700928155,0.24184632393587616,0.32413793103448274,0.3934518372795616,0.5861919235779418,0.715432909913856,0.6873100853711475,0.8714428934988817,0.9765468662450972,0.9164191769198132,0.9783903352050366,0.9512904078217211,0.9324009324009324,0.7473982970671713,0.5850804485616773,0.5685342154227827,0.6307726965532777,0.38434661076170507,0.355261546000245,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016467343200016468,0.0317030899945048,0.037909102396697696,0.06791459739377732,0.06378228978420325,0.06981564306752482,0.13938053097345132,0.16559947008169573,0.26373923628330553,0.30894345880375274,0.35319585279708327,0.3763999538159566,0.4787336412625096,0.4709341439712954,0.5569567044976881,0.5067064083457526,0.4922158006802533,0.3276668440361834,0.3779268015458059,0.33661315380631796,0.2947305745757666,0.3459548671723744,0.22825838849577723,0.22005226241232292,M
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656924609764198,0.5839917554105118,0.24381748519679552,0.3989844033369605,0.1765536723163842,0.6425431180250254,0.5964912280701754,0.5752636625119847,0.6651884700665188,0.8868501529051988,0.8243500317057704,0.8336112037345782,0.7307270734380709,0.7361487795428129,0.5967922417008579,0.6867607783288822,0.5889281507656066,0.45610034207525657,0.39491004826678366,0.2449779519843214,0.3785830178474851,0.0,M
