state,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Louisiana,0.009180038923365035,0.0,0.0,0.0,0.01054385187996879,0.0,0.0,0.0,0.014690489744201845,0.02794027765650921,0.034481569601048236,0.04344629369694539,0.07008187614310378,0.10423362229209736,0.23539745278875712,0.3372147182114578,0.3480530780944094,0.4894978634621943,0.5285647744992811,0.4415697493625225,0.32535440390425285,0.27041404379820905,0.19418373480049933,0.18510060337988893,0.15301463510945482,0.15823996324749243,0.1704791226686344,0.11277424646298954,0.12687726566545832,0.1240367359864879,0.06371720641604565,0.0398417712513162,0.02282453637660485,0.031848977937344376,0.015381775672183596,0.02094491487388169,0.014811742749651925,0.0,0.02222716159146477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03811847221163375,0.069713400464756,0.07738141298460109,0.1306988544629815,0.2233139794551139,0.22522522522522523,0.2802865151043289,0.13963039014373715,0.19308407934000352,0.10115872723928637,0.13638577691183634,0.1393312101910828,0.0707857215087471,0.07143586080212266,0.08394543546694648,0.1382096534127153,0.05264820469621986,0.0,0.054608999563128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011337354314997052,0.011196703690433536,0.028436433633738736,0.08833550666722753,0.14077217679329262,0.23119760358657845,0.24447505772327754,0.3193405246839086,0.2122025536854324,0.16874976820086784,0.169645094750641,0.16813872457661455,0.13627072450601863,0.11843079200592153,0.07779914853154107,0.07401924500370095,0.08507018290089324,0.07016590842217243,0.06018456600240739,0.05480202767502398,0.03469652109548483,0.0250005681947317,0.025510795704909668,0.01160496692584426,0.015956961794474332,0.0,0.0,0.0,0.012593189603062665,0.0,0.015616459748574998,0.0,0.013101695359379504,0.0,0.0,0.0,0.0,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012008405884118884,0.021575904030378873,0.050537867301999856,0.06175871991016914,0.08391569911407032,0.1136348621186295,0.12126324669162229,0.12052245081002298,0.10841964107392507,0.09820990134369002,0.08969700655244234,0.08731581819599284,0.06543458137827572,0.04905166775670373,0.04919403768263287,0.08015228934976455,0.04359124821862688,0.015388034947937147,0.0191851541788754,0.019631288704870346,0.009247614115558186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006074965068950854,0.005315897190548335,0.009876188509503586,0.01120615591498263,0.022071400982177344,0.06868938839330098,0.11926995691488379,0.15584557617294303,0.21512098256968448,0.25470905398781596,0.26225887711791296,0.20803070246229444,0.17742945518720232,0.1615587976108881,0.12526517830083847,0.10197074064054275,0.10637958363030967,0.10349400058215374,0.11243804990939457,0.10785567354200255,0.08632138114209828,0.04011185477216466,0.03702553567589518,0.021631755416952086,0.019595355900651545,0.019021773590169547,0.007821360134527394,0.014821002708201404,0.007148678209399082,0.007539090182596764,0.014061840851210101,0.011062995859278692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009049937555430867,0.012124781320908318,0.01205503986773899,0.02233907275664158,0.02516220636603821,0.03367182377230758,0.10312027735798737,0.10283153990231003,0.10861830031087306,0.16498285290573733,0.19065950029052875,0.19513796436452502,0.17316823387021693,0.14324151681152125,0.11073540171244389,0.0907532519915297,0.1189383190050914,0.10309278350515465,0.10072183985227463,0.06581182065217392,0.06585376216170286,0.09281525545289626,0.06694596812508098,0.03241070849808777,0.017081607379254387,0.015178455266923976,0.013178413758263964,0.028276237085372483,0.015723623621375145,0.0,0.0,0.0,0.0,0.021621621621621623,0.0,0.01385847723052191,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020544427324088343,0.0,0.015774363504432596,0.019598236158745713,0.0390205833577212,0.05805019634625235,0.08647526807333103,0.19479369576766425,0.3876252468368317,0.3733617799451387,0.4796710826861581,0.5543646980560278,0.43889012869151234,0.3501885630724236,0.3467182712465732,0.2613565650280025,0.29228618630067355,0.28862553024008397,0.2262136361579876,0.17703132092600998,0.1339106369682632,0.13195613596032216,0.1087104226117679,0.08118433619866285,0.07281553398058252,0.03843936190659235,0.053322991904600325,0.0,0.028161081385525203,0.0278473962684489,0.0,0.0,0.028651653200389662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.008254911672445105,0.0,0.011034743678668264,0.01994905318724488,0.01258950350145566,0.007862624229462826,0.022315735781688346,0.05168292525356935,0.0942003956416617,0.1709649844357349,0.17378028974209056,0.2201015358910096,0.29785699728793363,0.2812254516889238,0.21104804540730673,0.17210841158974702,0.18386108273748722,0.17601295455345514,0.12665679576145708,0.1094759511844939,0.11953057084902927,0.07822164010769118,0.1286305506878938,0.10255454036919634,0.0848225473753205,0.03554783158227348,0.029584048281166793,0.02182626294694234,0.01801008564796286,0.021765799992085163,0.01611733419292449,0.010383353407816587,0.013174941261720209,0.022983222247759134,0.016498538700857924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.053044769785699136,0.0,0.0,0.0,0.0,0.0870995838575438,0.08006405124099279,0.15,0.2127659574468085,0.24168488894003912,0.2041551579200192,0.37467700258397935,0.47686557546075525,0.4371439925817989,0.2968159740960604,0.19128296215329962,0.3354297693920335,0.26109660574412535,0.23955681988321606,0.23270245113248528,0.15681354869060687,0.12901144976616674,0.11484823625922888,0.16097875080489374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02262750599628909,0.03211156475067664,0.032887009631195674,0.047103155911446065,0.08721775365830023,0.1119365014755266,0.1745662293694456,0.17557861133280128,0.25324469768914215,0.22721268163804492,0.22875816993464054,0.19867173752625306,0.22253455141719372,0.18543997128671413,0.08880468888757327,0.13351945135643625,0.08548574219942602,0.06149305128520477,0.17331022530329288,0.10916368488082964,0.06870705808869457,0.06185056902523503,0.03688449007192476,0.0,0.05730294155099962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06523866478199412,0.0,0.048628671464695586,0.0,0.06688324097076247,0.13146774345008921,0.2890173410404624,0.2747724540614803,0.27364185110663986,0.34858710969368834,0.278797769617843,0.3061091572228735,0.18448968834420504,0.2531139678944915,0.16358374229268904,0.16523867809057527,0.09471378677558752,0.14017054082467,0.07784264664998611,0.10371745182597303,0.08881458648973409,0.02605659492417531,0.0,0.030137123913807826,0.029052876234747237,0.0,0.026014568158168577,0.021621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835589941972921,0.04753604816986214,0.1554749389205597,0.11569052783803327,0.11220983238656287,0.05761613251710479,0.11767474699929395,0.09011223068731056,0.06824773929363591,0.11432591680590977,0.2103530272544357,0.09337940050424877,0.05782575173477255,0.06758713913295356,0.05968961400716276,0.05964807634953773,0.10031096398836392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008375209380234507,0.0,0.0,0.008082332022199473,0.011935231477183816,0.03703609103215754,0.05569858401821962,0.08014833423051618,0.09500637237863516,0.15361488747709492,0.14707020667234305,0.12339613587285626,0.08970281573643682,0.08069858476362542,0.08448531302420688,0.046319479218828244,0.0615250522322058,0.053803656024041045,0.061923583662714096,0.05903029327322977,0.04699816035772314,0.042405920413662916,0.026133362676056336,0.00964200608823813,0.014141271300289896,0.020375194655877515,0.011769379018139554,0.0,0.0,0.008168866814795452,0.013690659547523703,0.015722171755991894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04585052728106373,0.06607033949989835,0.06707946336429309,0.12875978574371652,0.18701298701298702,0.21880698098463142,0.16855412167500658,0.22112245972412342,0.1326893476991667,0.15021459227467812,0.11684843089249945,0.12742542716478425,0.09274287039183862,0.08998740176375307,0.04770138930296345,0.1570048309178744,0.13045909175622789,0.06262917266862905,0.0,0.0,0.05628517823639775,0.031458411979363284,0.037112636852848394,0.0,0.0,0.034192710114203655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039111607766447835,0.0038600457691141195,0.002713498024573438,0.005334784394688688,0.005820844975023283,0.012147780389257137,0.033919733575910826,0.05706046881288751,0.0632070353909629,0.1121765170654623,0.1408464245197762,0.13543159544912733,0.11884680263763225,0.12569749788039514,0.09995614169293066,0.10762744186289518,0.10361288922642942,0.07442280043977109,0.08380903262105424,0.07282544983036998,0.08693289866883999,0.07856741386291799,0.0427221552070768,0.03433410902987068,0.027860797325363458,0.019452982142162394,0.020083009773731425,0.012087432427895109,0.0067171347390057295,0.008359864291536335,0.006414368184733805,0.004388723905379113,0.006706408345752608,0.006814980842331632,0.004628629617058043,0.00545681322107889,0.00475827940616673,0.004931939238508582,0.0042852979996228936,0.0,0.0,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009379249972643855,0.0,0.015302921327681454,0.023378323618341076,0.03636969797996636,0.10699890069622572,0.1554320571286127,0.2068193730256541,0.2953986507838369,0.327745191119666,0.34620780190221234,0.2683148227253311,0.22053088777129332,0.2221663313212609,0.15725698880948033,0.12270803949224258,0.10555115759065595,0.08226390259953932,0.07211345850805267,0.08083003166947142,0.09412123833023835,0.07114530770345583,0.05880230398118327,0.034728251432540366,0.028071488724618694,0.03319391887406227,0.027109716897099262,0.011555201766661959,0.009201566895391328,0.01657870741344533,0.018953752843062926,0.0074403654707519236,0.0,0.009240293841344154,0.007629743793203424,0.0,0.0,0.00816033424729077,0.0,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047138682002451214,0.04911591355599214,0.0,0.09272614877395426,0.22089684117517122,0.1380897583429229,0.17927572606669057,0.3345724907063197,0.33033826638477803,0.23230390817163157,0.38017459870459025,0.2302820955670697,0.13458950201884254,0.16558783682071354,0.20507966556239154,0.09700889248181083,0.17286084701815038,0.18135654697134565,0.09400263207369806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.005636263720779495,0.0,0.0,0.0037830639791780157,0.0061961707664663235,0.007489907349846082,0.004523079010651851,0.0057987822557262975,0.01065287947332164,0.022219673729178015,0.026240979663240762,0.036958538553789756,0.0617567537035224,0.10230640769103465,0.14466323476226753,0.15429255711127488,0.20058030485144043,0.2559636501325256,0.23100231002310023,0.2072043353522474,0.16910312129593047,0.1423836995212962,0.1288056206088993,0.11400065143229389,0.091698628929154,0.07428423115820751,0.09804366574372475,0.07518521235238025,0.08145483832587427,0.05129715300800805,0.03149265335445966,0.03383656936994318,0.018346005666877305,0.018812119185226215,0.013692425981904932,0.00865229664399044,0.005615832154008581,0.005900331598635843,0.0,0.007665478517496454,0.009128728107353842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013047335734043108,0.015101938082053864,0.020435967302452316,0.03750058594665542,0.06873864584867678,0.1282760702248604,0.1625149860130545,0.18209235496628445,0.2634245187436677,0.29310041620259103,0.2725833870684096,0.2396662425659082,0.24936139155820458,0.18298838970217063,0.1682738981295709,0.2169268693508628,0.10951448577970996,0.11207172590457894,0.09201967317150564,0.13342011064106735,0.16199578810950915,0.10825706131286292,0.059695552681325245,0.06032778094312431,0.04402302742973248,0.020514924607652064,0.0336157052574963,0.016885616831582857,0.0,0.0,0.0,0.0,0.020194676683226304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01797860545950319,0.02318370185759411,0.02323150191659891,0.03339100871201773,0.040585682619961906,0.07444861494555946,0.14276196821166842,0.171078114912847,0.21191966614501825,0.18562375984125967,0.28525857309367525,0.2929427430093209,0.24078979051288227,0.17930011128972426,0.19278783856388865,0.15971889474524836,0.16899971301935524,0.1448180329933258,0.09354536950420954,0.08277091557366612,0.11677316812092511,0.06157635467980296,0.03345488608611288,0.030467163168584967,0.026894372352585218,0.017177408272639826,0.0,0.0,0.01700448918514488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003806536584623115,0.005273586113894392,0.0,0.008135071773519601,0.015086938483008336,0.021288080955530718,0.06831780542188122,0.09448366566388003,0.0995415057915058,0.13589594253543,0.16220955721174923,0.16569165364630645,0.11511006465597788,0.13097679060085604,0.1070577628952283,0.10991115514958742,0.09949560056409679,0.08885139380014719,0.08283210497086757,0.07072002413910157,0.07761891985127832,0.06494135892216729,0.0441549839938183,0.030716304214276936,0.021427259555537415,0.018964736126768723,0.015976822955499223,0.011731706536693578,0.012902809586787524,0.008898380494749955,0.008035632289466434,0.007154184601810008,0.007266825729407632,0.006181386608644051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.09289363678588017,0.0899685110211426,0.13427625100707188,0.1723543605653223,0.17685699848408287,0.19160425013063925,0.15100373068040504,0.17715617715617715,0.12572533849129594,0.18244475978106628,0.10576414595452141,0.07719453021614468,0.05456132693147098,0.1573387278040009,0.0,0.05827505827505827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
