state,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04265483705852244,0.0,0.0,0.046689700252124385,0.10601387818041635,0.09655305590421936,0.1293274970155193,0.12923749875733173,0.12037315678603672,0.1546551190844417,0.14537902388369678,0.10412328196584757,0.13990529487731382,0.19765015921818382,0.15873015873015872,0.2104770813844715,0.22241443222537996,0.25647601949217746,0.313275029369534,0.20718232044198895,0.41288191577208916,0.4031677465802736,0.42163419598720564,0.43413173652694614,0.5049708063752564,0.539568345323741,0.5522088353413654,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005228539459787303,0.0,0.0,0.0,0.006779752945802655,0.0,0.010082387509362217,0.0,0.0,0.0,0.0070596540769502295,0.0,0.009755689657575293,0.0,0.0,0.00795682098478921,0.0,0.006188731557579958,0.0,0.0,0.006583495177589782,0.013269492331339222,0.009140454509100464,0.01048474469646664,0.01324902137910268,0.01714194757012893,0.028793189784677015,0.04870733301716293,0.043305381677886695,0.06455862977602107,0.04561431752931391,0.052369378684320074,0.04103798749709314,0.05364216549295775,0.05371974820589815,0.07636286502156543,0.05821484187393576,0.08091448074970944,0.07040565642039666,0.07243638196019149,0.08822376159979087,0.12150460348427286,0.12927118999371115,0.1600143833153542,0.17214822868533117,0.1756323670535407,0.20556493649511784,0.2526538077191395,0.25057301581135155,0.19527711231453707,0.22530110334372105,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02633658151171978,0.0368537432873539,0.031845443447800006,0.0,0.0,0.0,0.028982146997449575,0.03599496070550123,0.0,0.030193236714975844,0.043486363918742624,0.0,0.04362729822374571,0.031575623618566466,0.031269543464665414,0.0,0.04329807632832313,0.05553156043684828,0.03825310806503028,0.04103125213704438,0.03621351488375461,0.08309412297930201,0.04608294930875576,0.049011599411860805,0.10807215894920608,0.14622398073284018,0.22154527831625587,0.15672445881085317,0.14771048744460857,0.17673699326190212,F
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025965848417868398,0.002974882078979814,0.0,0.0021862542905240452,0.003061052696022162,0.0019644435713584126,0.003870658089288341,0.004597260798774064,0.0,0.002962377801915671,0.0037152622975182045,0.004796444236006374,0.003276718912129321,0.0027599606981596582,0.0043808731080104265,0.006752384435753876,0.009498533314708757,0.012131572417215804,0.002713498024573438,0.006401741273626427,0.0037041740750148166,0.003697150553252172,0.00770903035816155,0.01069883790241641,0.010949250225206169,0.011705375693787372,0.015382544657449959,0.013450398178166758,0.01629351326483668,0.015280872291342153,0.021929153534673562,0.021420995710576225,0.02766626885103613,0.037211400219885546,0.04102540058373284,0.0361166865012404,0.05493676235322527,0.051371001371907914,0.04397868918375553,0.050865346710919516,0.06331999392128058,0.05706208095034302,0.06493506493506493,0.07588221468623041,0.06985820128565959,0.07872205541196714,0.07554700306464257,0.10898664365024796,0.11475409836065574,0.12797019581711622,0.15197333909340574,0.1387589647645775,0.20143382819439157,0.19481159992108896,0.2211213767805413,0.21807217022193104,0.23297710787689,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816041643869879,0.0,0.0,0.0,0.0,0.0,0.0102643811311348,0.011332568384967347,0.0,0.015606913862841238,0.009009124956563148,0.008009397693293464,0.009412903746335691,0.01676727028839705,0.008424481543365019,0.011283497884344146,0.024998958376734305,0.021937040693210487,0.025373253919500013,0.015900989836617332,0.02416626389560174,0.030302631058879332,0.02806473599101928,0.034728251432540366,0.02673475116630352,0.026555135099249817,0.038728166995856086,0.046220807066647836,0.04995136314641008,0.05388079909369733,0.0758150113722517,0.10118897040222614,0.11265718722406602,0.12166386891103137,0.1205499519326141,0.15885011026973675,0.18669113691738126,0.15341428384906647,0.17954242330973633,0.1721231479016946,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047138682002451214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07887679444707367,0.11317704122877931,0.10371650821089023,0.09067827348567283,0.0,0.30917874396135264,0.0,0.0,0.0,0.18857250612860646,0.0949667616334283,0.24818633066055745,0.0,0.2011263073209976,0.29934144881261227,0.2849002849002849,0.2713178294573643,0.43371676409579485,0.3626473254759746,0.33701554016101853,0.6197183098591549,0.6378600823045267,0.4962243797195253,0.6999533364442371,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033131598710076423,0.0,0.0036352620418055133,0.0,0.005633767550750856,0.0,0.004107185814953677,0.006864702945581628,0.006340796685876933,0.0059660531575336335,0.008187630722967793,0.010592579141698446,0.004647128074849743,0.0,0.003769232508876543,0.01304726007538417,0.00923249554354542,0.01146821869893059,0.012391573729863693,0.00980532655508708,0.00527191799908118,0.008274782975010156,0.0038474264564432852,0.01151436993367723,0.006124589461112685,0.008330177962892845,0.008250082500825009,0.018974755984638037,0.016594231529039903,0.015547645350026595,0.03011040481766477,0.03171446693981109,0.037032138606004496,0.03311465726329733,0.03722028051382143,0.05134599867967432,0.056743819957350616,0.0417976802287473,0.04527068919703575,0.06767313873988635,0.0754224677416067,0.06897777034582946,0.09058066418798648,0.11572446761337213,0.0977154794797493,0.12390696357135271,0.1780910630666534,0.19163696293741136,0.20996074646913837,0.24519173730209995,0.2253356838938006,0.28656797501018605,0.33253356905333165,0.336640940830577,0.37165624091889327,0.3405677199633729,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014794212504068408,0.0,0.0,0.01618018251245874,0.0,0.0,0.0,0.015865460891638903,0.0390497884803124,0.016199578810950913,0.019683102056884165,0.0,0.016757716928645642,0.027091093802912292,0.0,0.01680785262874815,0.02701698693053257,0.021283388315419816,0.03626078758430633,0.060994205550472705,0.07129842351263567,0.10501231875277676,0.10759544114130869,0.13836324421112603,0.1897141914463645,0.1758524555007506,0.13804527885146328,0.15515151515151515,0.24045840581193084,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015976482617586912,0.01797860545950319,0.020285739125394848,0.0319433151353235,0.0,0.0,0.0,0.0,0.02582311168495804,0.0,0.03200409652435512,0.030672964848782285,0.03254919366770232,0.06922706477245365,0.02163966860393224,0.04108593280869757,0.057498802108289414,0.041452759797200346,0.04722327162825841,0.0999967742976033,0.09550490258499936,0.06811768140387298,0.10694840549649988,0.10705563547556121,0.09140148950575491,0.1411954548510724,0.13054830287206268,0.06947580505089103,0.14978723404255317,0.13603591348115904,0.14191946070604933,0.14635793897999774,0.23127841135656751,0.22087696335078535,0.2237599966850371,0.22550739163117012,0.3219198127011999,0.29360967184801384,0.33096720811740626,0.39440323035026764,0.31245350394286564,0.2877993627299825,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.002325786930007768,0.0,0.0,0.005148190668389594,0.0,0.0,0.004211640975656715,0.003679085624586103,0.0,0.00360891401762353,0.005150026715763588,0.006474540667309325,0.006912920247943407,0.00466791663100897,0.0,0.0,0.005472983010297027,0.00472694040903791,0.01827137560619095,0.012053911117472898,0.007456843518138772,0.014051487608806585,0.012823897710557086,0.01140432908332003,0.013513412061471011,0.012093909204976643,0.006032818532818533,0.014933620058838463,0.016074820984948123,0.022528251153664473,0.031393653997084874,0.02338871260729572,0.023343421984673835,0.02997576958625111,0.038933061090298746,0.034104575398036296,0.06683044832876815,0.06977709048391355,0.07761891985127832,0.06881845497722205,0.056197252355768744,0.07269525330712208,0.06326143297349142,0.09377008418235647,0.09479581620262872,0.11411750903874664,0.11397481801662313,0.1179035415554369,0.11479474699237761,0.17408515864404353,0.20468225804498164,0.2262387498763723,0.274197624462977,0.24657189583595418,0.30509088088528064,0.3495379670550422,0.3684166457339027,0.3407551950605059,0.36781400417764054,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06345848757271286,0.0,0.0,0.0,0.06852444038373687,0.08158508158508158,0.08122534230679972,0.10361501266405711,0.08275209835677977,0.0,0.1276161306789178,0.0,0.09823182711198428,0.09063444108761329,0.09376465072667604,0.19065776930409914,0.3211303789338471,0.3007016371533578,0.17135023989033585,0.4294794708812919,0.2980887252323339,0.28253908457336596,0.31378701706216905,0.3304419661296985,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014281633818908884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020724314802341846,0.012865376698229724,0.01350876718990625,0.0,0.014760147601476016,0.0,0.0,0.0,0.0,0.015983632760053705,0.0,0.0,0.0,0.016719612104999164,0.0,0.0,0.019559264571652107,0.015424005922818276,0.028028651510432885,0.04375410194705754,0.07626753324269656,0.0629987400251995,0.03886101886525825,0.08312852392655776,0.10576993216135386,0.0833001340045634,0.09802497821667151,0.1465889870325127,0.12262173173529528,0.15990159901599016,0.09787234042553192,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964940495336121,0.14467127471467608,0.0,0.13975155279503107,0.0,0.0946372239747634,0.09468202619536059,0.1764800256698219,0.18248175182481752,0.22437003797031413,0.10812759055685708,0.3814021067925899,0.4022673249222892,0.4321209938782859,0.35100683539626826,0.340522133938706,0.6101161188742373,0.5918367346938775,0.38910505836575876,0.5865102639296188,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0071581961345740875,0.0,0.007443466869128965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009294716882923746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008961697704013049,0.0,0.014446952595936795,0.010901558922925979,0.019518080840342098,0.012426770814841115,0.01063301906854753,0.014623891783200805,0.0,0.0,0.011222504863085441,0.01120322652924042,0.02782931354359926,0.0404196292417645,0.013365410318096765,0.02857784400579722,0.05145356315924878,0.07687576875768758,0.06628369421122404,0.05181347150259067,0.060572069545709484,0.09952724558347847,0.10526069565624195,0.09851980007689351,0.09991507218863967,0.12149097864860674,F
Texas,0.0,0.0,0.0,0.0,0.003919704846225079,0.0,0.0025185871733392436,0.0052070858023598515,0.004822091609024812,0.0,0.005432158377595365,0.0054314699368139,0.0029726162590218903,0.0,0.0,0.003793441681253353,0.0,0.0,0.0035469587784273966,0.003535776161797117,0.0,0.003925461101484385,0.004354594641671293,0.00864132893472747,0.005635257930451525,0.0022663403136614995,0.005597055087938347,0.006067277439262219,0.004298505409669058,0.006724214737797651,0.006387300343636758,0.005662366172153354,0.00567574057499618,0.007279796850845527,0.005435100716597125,0.010538918116821798,0.007656837555937452,0.00858910986759887,0.008234697548227157,0.010862150618925343,0.01460418366908638,0.006892600362723094,0.008098270379936748,0.015127639457926254,0.017172365575131143,0.014873943330275913,0.017668570489378314,0.01924896280854654,0.016770287958115183,0.01559697418700772,0.02938619090557774,0.023275785959082775,0.030301169051860043,0.030837860443896213,0.04305619054805648,0.06292456859926236,0.06596698901924496,0.07673447148565202,0.07974623767051883,0.10569603950722553,0.1161274923805677,0.1052430625241692,0.10635065329687024,0.12649464089576945,F
Utah,0.0,0.033893381106860986,0.0,0.0,0.03416800898130522,0.0,0.0,0.02603488674824265,0.0,0.02947939390366134,0.05196604884808592,0.0,0.056915196357427436,0.027104678267468964,0.04340487099107789,0.05255362858917395,0.02926115581565472,0.0,0.043485823621499387,0.03323915572544457,0.06227106227106227,0.03082297338949964,0.04377988819290093,0.0601208746005126,0.043551297206495365,0.04129737285174243,0.018751757977310372,0.023151210477576397,0.04451445007533215,0.0,0.033196857364169524,0.04626060138781804,0.01914095398514662,0.034466911764705885,0.034195828108970705,0.03887118090647594,0.026886883042058767,0.057787879955310706,0.06755235307363207,0.051248261219708616,0.06317562824652534,0.08048430556041572,0.07799518464512191,0.05340988750542444,0.059173542851507284,0.07222349890023308,0.02929973630237328,0.058246772158042914,0.042192723378014343,0.0777000777000777,0.10191407369661454,0.10125300594861411,0.10282445936827224,0.11920980926430517,0.22231784279977052,0.2329192546583851,0.22729855665416526,0.3313044148239464,0.27064645839777296,0.3401892547118167,0.4370664421187698,0.4645662640425712,0.40227059401957715,0.37942857142857145,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11930801352157487,0.0,0.11384335154826959,0.14228124258951863,0.0,0.0,0.12509382036527394,0.18210197710718,0.0,0.18631887143997872,0.1353546291283162,0.1697792869269949,0.2638522427440633,0.2676181980374665,0.34799114204365705,0.1669449081803005,0.4563004563004563,0.25603511338697876,0.41384499623777277,0.259163272861903,0.18096272167933405,0.5564387917329093,0.35257822829440283,0.8687700045724738,0.8296730112249878,0.35211267605633806,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010751366959513424,0.008897456810261734,0.0,0.007041658451398473,0.0,0.0,0.017424638438752395,0.01195814648729447,0.01354198013842913,0.018741507754298833,0.02065163862809576,0.029173892607659766,0.033807714598493147,0.04648702370838209,0.029894895839889232,0.04145408163265306,0.03837543971858011,0.046123994019785605,0.056337146523528586,0.05509988822594103,0.0564334085778781,0.07700407021513994,0.08231943232519469,0.09532726189462934,0.09454112538954446,0.1163180063798664,0.13294572269294858,0.15601183538061508,0.13562467655299176,0.1795071712208301,0.22858427639961026,0.24652709841518294,0.18478719344407174,0.23122872374590533,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011912136084242627,0.013547076089410703,0.0,0.0,0.014637920578825203,0.013783914172161089,0.0,0.0,0.017881319130456996,0.012655985015313741,0.0,0.0,0.010969242244745733,0.019986808706253873,0.018886097943303932,0.025863183757920603,0.013015023055183697,0.022272128287458937,0.02256275265582401,0.0,0.01887469092693607,0.01684762261325346,0.01836884643644379,0.0370207139709123,0.038853320269608256,0.042265426880811495,0.05122251058598552,0.07153843402367922,0.06820653676701015,0.06773410600387589,0.08102658802690836,0.08344079496321019,0.07149173141685324,0.11726433651081858,0.10241820768136557,0.07211772731702563,0.07959565407728737,0.09918273426961835,0.08539200889665581,0.09410916663329462,0.10453164017886526,0.13371574745164916,0.13682831955276686,0.13654892668527482,0.1646542261251372,0.1874254557846311,0.21070737475811654,0.26108514886241474,0.24581248640417663,0.25849416197507064,0.34538134940713205,0.3201009369377789,0.3101301092724057,0.35126123145060706,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06165771161807451,0.14344629729245115,0.08514664143803216,0.0780107264748903,0.23775067190407279,0.24780355936021625,0.23293733985557888,0.12250398137939483,F
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011585695527921526,0.0,0.0,0.0,0.0,0.007836499279042066,0.012103057534909756,0.0,0.0,0.0,0.023799934092490205,0.0,0.0,0.012190661952944045,0.01569584931984653,0.016391292945187517,0.03355275771713427,0.01289968879500782,0.04026802396752786,0.02315618849137432,0.01979903974657229,0.009905566928613881,0.022169167803547066,0.01576706785094865,0.017614316916789965,0.03501339262267817,0.017442570337164884,0.03587637002888048,0.05762831595188965,0.05148348714819617,0.06324485641441192,0.0526987859010479,0.057635701200057635,0.08031449465274548,0.09056063350322227,0.1124835519334437,0.07866482406718402,0.09381477037198648,0.07964601769911504,0.10156767498344006,0.11496325684144088,0.12494036936916472,0.09114731685086021,0.1085325020205519,0.14434180138568128,0.13206089751576008,0.2180538041193779,0.2303210947026148,0.273760473412051,0.24364970453972612,0.26994771538986134,0.29633465676966453,0.3959511759452218,0.4253023137715428,0.4206476016565037,0.3747765094209875,F
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717622810030917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26109660574412535,0.0,0.0,0.3800836183960471,0.26327336551118913,0.2449779519843214,0.48674959437533805,0.5269320843091335,F
