state,1915,1917,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624083306065097,0.009421341222136384,0.021983225108225108,0.04207460150497613,0.0749599645643804,0.06831558295964126,0.09830123183731147,0.0908740430687889,0.1568560346794433,0.19451357304270717,0.235519888346127,0.34136604275754334,0.4166249087290793,0.5234394151321576,0.6606193485519396,0.7059470250408668,0.8070349620594284,0.7328885523665299,0.8280114512221979,0.829336678226223,0.8116125340681515,0.8019392904514339,0.7768206734534064,0.8436894310796944,0.872069375071181,0.845785170566676,0.8399571565477197,0.8340966226882077,0.7915935555910034,0.7817589576547231,0.7750314201927105,0.7026910318566353,0.5237746260292279,0.4549055109199954,0.47171982143678953,0.37403793128251855,0.2655557179749549,0.19786034740595881,0.22971453183699841,0.25779075603412877,0.29791904665905067,0.29409737380235734,0.21984190093081996,0.15136106709552302,0.1570904936449755,0.16094293626186362,0.10359448780957888,0.10782317000119802,0.05928103955230959,0.07287467832661519,0.03893991799711387,0.05896365480317932,0.04122711288953559,0.03919935321067202,0.03785202382154033,0.030897574540398577,0.028518835394467344,0.026022014624372217,0.02339242085564277,0.015767482195884686,0.01844532279314888,0.03317941770121934,0.02296672695432492,0.020151423554135357,0.0,0.0,0.01964030189949777,0.01971164676728993,0.0,0.0,0.0,0.0,0.01748068384435199,0.0,0.0,0.0,0.017921789311444853,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547645125958379,0.3933910306845004,0.7683215130023641,0.7163323782234957,0.38626609442060084,0.6254886630179828,0.7140538786108407,0.6735626653836901,0.6442520636198913,0.8883953359244865,0.6914893617021276,0.8403361344537815,0.6709212894779905,0.6086645184389545,0.8146639511201629,0.4177545691906005,0.4539106145251397,0.501816923343139,0.5457956677468873,0.4285714285714286,0.5189313857389968,0.508440105755542,0.33769523005487545,0.4590027122887545,0.34403669724770647,0.41768186564566656,0.32114183764495985,0.34093330492222457,0.2054794520547945,0.26414263702399293,0.24514811031664963,0.11767013139831341,0.0,0.13961605584642234,0.0,0.0,0.13175230566534915,0.07714065312419646,0.10853835021707671,0.0,0.0683526999316473,0.0,0.07678525723061172,0.06693440428380187,0.0,0.0,0.06682705159048383,0.0,0.0,0.07911392405063292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200905256660838,0.09760425909494233,0.19409937888198758,0.29643497932756063,0.2525869795486026,0.25883175935641833,0.34011575869681965,0.37228782502472224,0.3950115681959257,0.38442528420012084,0.4437335534802126,0.5808506651676971,0.6693440428380187,0.5631639575067195,0.5967180507210343,0.5542544886807182,0.4339990437309206,0.5478358669230491,0.43845803079729206,0.4334055675945991,0.41644456289978676,0.41446997579495337,0.41434587691889685,0.3976004464285714,0.4302282080059858,0.3790421289532909,0.4139072847682119,0.369467809134502,0.24891332615075973,0.30432136335970783,0.25442737102875695,0.2171739804888138,0.19350896252036937,0.14032568612733742,0.120172246887205,0.09531321895747058,0.09473883660708647,0.085995085995086,0.09562111539218719,0.09164462831557173,0.10583610523132748,0.09461915788949478,0.07381344881037326,0.0760239475434762,0.09994225558566162,0.06766195215645189,0.04605400879212895,0.0469828818891204,0.06251890692749824,0.04573201041894498,0.014193025141930252,0.02604062337246104,0.01629361086783845,0.019956096587507483,0.02171124050133228,0.0365764447695684,0.02318123865085191,0.04008245533669263,0.035168903285515966,0.017875017875017874,0.023606319230070817,0.01243493862469579,0.03996524761077324,0.03249863163656267,0.013446734124449524,0.03812004637938976,0.04361662601166341,0.030679552078539653,0.014969779757115323,0.010036734448079973,0.0,0.014487954300852719,0.01048679712242287,0.0,0.015030490423430387,0.0,0.014188757774256865,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013481813034216842,0.06367736800212258,0.09489519662842949,0.09443427964351059,0.11097099621689785,0.15186378278877127,0.3247456159341849,0.3608709341471094,0.40147703898292486,0.5174285065246473,0.6136891860131094,0.6375856755751554,0.7279103129483024,0.694617406946174,0.7880069190851432,0.7809277641818132,0.7954383464005702,0.7874469987596989,0.7418613446600529,0.6724695059823587,0.6941230911614993,0.6744472464958068,0.7576432837151261,0.6659004867495943,0.7818181818181817,0.7723469503653504,0.6567510141008306,0.5711065188803307,0.5377327431685994,0.49121274969981443,0.35979572887650885,0.3511817858974865,0.30571572307573236,0.25476692806815016,0.2531238699827233,0.22029836901909253,0.14418455623197693,0.13650841801911118,0.17627616599338963,0.19434834998250863,0.17279115309296164,0.16236276480593784,0.12036965131630038,0.08547672701841635,0.09152043293143926,0.059637404580152674,0.06019503190336691,0.046942847083675625,0.0,0.028536485935589072,0.02115506663845991,0.03423045654871422,0.022054607207445637,0.030850594975760245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022151337940811627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.009941181343716346,0.009082102203923468,0.007637785653183429,0.009252120277563608,0.0,0.012111119521610779,0.010878010878010878,0.022243312177471976,0.02470203174211079,0.02369518513837988,0.009812419251966572,0.01564308731971342,0.03812137846904544,0.02766654532216964,0.048218521124925064,0.060736700448975216,0.05229274641504172,0.08667068311295727,0.16923033288268274,0.22969384328927692,0.3994646630026427,0.5477395866936148,0.5291138920809709,0.6302008798431122,0.6106813030365472,0.6678850307360027,0.6473649967469096,0.6730658564095482,0.6509515570934256,0.7244957900920305,0.8423951178253234,0.8024809300548216,0.7887480110302323,0.7282427702450132,0.6343183848024356,0.5990950824003435,0.6001184699892211,0.5051185133920603,0.48549100231599024,0.47873038079832114,0.4632142389249687,0.43145827168507367,0.379111814417023,0.3161278419573671,0.3129331409056485,0.2773855695161838,0.2614681592572508,0.22215674919654438,0.1975258476680663,0.1524048590255054,0.1284688729737343,0.10597528064965311,0.0833326525110089,0.07042973944931026,0.05877980705054305,0.05586674855523408,0.05970816325818019,0.06331148595009874,0.07236366028550753,0.0746177370030581,0.06602033064428607,0.05558414822439526,0.06521066981476797,0.05387722623461736,0.05404254186300349,0.042762508666366404,0.04332703774718554,0.04172218408904322,0.04239199675372517,0.037944605503356016,0.03677044905610497,0.03827760710273312,0.03232327378325962,0.04178114612559201,0.03899545510716885,0.036207664884135474,0.03363805453322252,0.028179624178675557,0.029388267518831317,0.02401118235063758,0.034715558214886484,0.02691301995246311,0.02535352499458745,0.03100250838476931,0.02415266759109818,0.026094485760713562,0.01922598091900189,0.014780655078633085,0.018745146346035402,0.015499696745063685,0.013427717563454573,0.00988317406655125,0.007044709247237593,0.010825869497751828,0.010322047894302229,0.008544469897018793,0.008950605444525426,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028712530148156654,0.03861003861003861,0.06595943494750728,0.1715438950554995,0.2257227931995005,0.27457970037092344,0.36683077517134854,0.372009241492736,0.4220881152544738,0.5903065451532726,0.5238144794810421,0.5641748942172073,0.5797193271454367,0.6365758283064051,0.6737419508704984,0.865426222414539,0.7783303829835061,0.7756547120348098,0.7211733246900576,0.6782972027023361,0.60934869177112,0.5762179151388162,0.5273583206853086,0.5751675373331222,0.5522020409820534,0.5149945939794003,0.5618154846447622,0.5281038716404858,0.433654193633168,0.40493636714230624,0.41432193432688147,0.3875286242733838,0.28701413697291683,0.19212911076243236,0.21074142665559742,0.16489614713810052,0.1379699601768524,0.12646904592985594,0.07906064244092413,0.0946182297789374,0.10398890784982937,0.11882790180264456,0.09186732424330335,0.09635458487233017,0.0710243544802621,0.08338544923910778,0.055181293541489436,0.06207610070123003,0.04284898114644829,0.03144578021818534,0.019505059124710473,0.017075669610186858,0.024550721791220663,0.022054499117820033,0.02010403839871334,0.02291825821237586,0.0,0.020189274447949525,0.025264647179202144,0.04145431490648394,0.03092072402064553,0.02070441003933838,0.02728326853557056,0.022380376885546754,0.04470972212907697,0.020814542426975648,0.027794505952656694,0.02782931354359926,0.019083969465648856,0.014714537963507945,0.015435274747890512,0.013580313976859146,0.01675416061655311,0.0,0.0,0.017315017892185154,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03230570426435296,0.0,0.0,0.0,0.027531523594515724,0.0,0.0,0.032598065848093015,0.03183361629881155,0.05051015254066068,0.03536782538399353,0.06130629568497995,0.14689680499449137,0.15027977617905677,0.28444336853572183,0.3686350168814167,0.37702914993890735,0.4343166563257939,0.4557490579488746,0.5344187849587418,0.5956983704212848,0.6056297981234006,0.5821799994707454,0.6518170011517067,0.6420164070859589,0.6851490539498162,0.6306247126059252,0.597002104539793,0.5747126436781609,0.6143386644277435,0.6562773025580593,0.5465033903451068,0.4723511686619431,0.5299428164470791,0.5263375165125496,0.5682992353792106,0.4745909632679597,0.5384161025035212,0.4767353165522502,0.4506150286201437,0.4172495296898364,0.3599884803686282,0.4271193771626298,0.2245859197105337,0.23097007431211086,0.1944397066348286,0.10449684767842837,0.1206786398807411,0.11833495753863288,0.10998453342498712,0.12490139363660269,0.0875230963726539,0.12631844880944862,0.13641295923112695,0.12144765606023804,0.10606015967946263,0.11097831654430597,0.06716104659297607,0.058743424741662435,0.057526867662055794,0.054126501366049795,0.030714889042463337,0.03729355354288758,0.04146739280678959,0.022690529540233147,0.026268168816764928,0.020999580008399833,0.0,0.03546899687227936,0.03206361421059382,0.019636720667648502,0.0,0.020282604286390372,0.020736849381350658,0.0,0.03569898614879337,0.018460402436773122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325390304026293,0.23620356452651922,0.0,0.1967799642218247,0.20325203252032523,0.28711366323256204,0.3112712975098296,0.31515915537346356,0.2803600413162166,0.41328006612481055,0.4298554122704181,0.5919348871624122,0.45136538027533285,0.5258639192959862,0.6110999799639351,0.5363036303630363,0.46343975283213185,0.5866946045049763,0.6470165348670022,0.854146394204779,0.6707122325135739,0.5231607629427792,0.4976892996800568,0.499001996007984,0.6530925854782943,0.6710543295909149,0.712468193384224,0.46540110226576853,0.36649214659685864,0.24140012070006037,0.2997002997002997,0.2654720424755268,0.30354131534569984,0.25911210917256866,0.1971738416036806,0.19209220425804385,0.15698587127158556,0.2227833061042626,0.16398330351818724,0.1620745542949757,0.15001500150015,0.1760821716801174,0.10076291924571758,0.1707698875764907,0.08086253369272238,0.0,0.0,0.0590876861262113,0.060960741282614,0.10337252875048455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017742450587275114,0.062176844034295436,0.0679408028830532,0.2107322947241665,0.2325365082317924,0.25421182778304174,0.34833525665683635,0.34646208905217873,0.42868729000115857,0.3819695184523583,0.4859562276741192,0.5690705181536823,0.5166546998407893,0.7190408945502752,0.7217615876036427,0.6656498810877882,0.7912898619704902,0.6578208841292292,0.7260021986873184,0.7004514958437065,0.5994708119728791,0.6479258093897491,0.6676370079736742,0.6539585362459998,0.6867475116268962,0.632404646143492,0.6536341093482919,0.5904168888999144,0.6047204847537138,0.5546080035272141,0.518428778800083,0.4226774696440726,0.352685838307108,0.2696825763189543,0.2806372256323294,0.18331921564661113,0.16689132806983759,0.1234039953570774,0.10879571512260439,0.15870709599543997,0.14365913050565976,0.1366464442850774,0.13373792899899467,0.12849570788642406,0.08776863166146871,0.11147364909397148,0.07814742751427387,0.06914726061602526,0.04691222283305846,0.047365964768080915,0.0533030826949492,0.035474327229384095,0.0356880139256087,0.03672258291959223,0.03143336127409891,0.03040992579978105,0.034709366901147724,0.044725133211495904,0.026207066658444845,0.027183410352996,0.029691437446231855,0.024515812699190977,0.02393803908850125,0.024940671433106097,0.023819625883000975,0.018900980670112463,0.015590232010998201,0.017834085931759655,0.024846965282013054,0.012881514221996796,0.012557975989149907,0.017008104361728362,0.010328000068853333,0.005111733985363401,0.010943590002609626,0.012495834721759413,0.013491976490230964,0.005227027215388368,0.016278838414441138,0.008452609038656599,F
