state,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06115584547956376,0.05023610971566361,0.0759085302210836,0.0,0.07382116821998708,0.0624331073849447,0.1278538812785388,0.08514664143803216,0.07958615200955034,0.04868075163080518,0.09617234083477592,0.08582872401296968,0.05471956224350205,0.12369172216936251,0.06943755579803591,0.0513821806597472,0.06391137622496805,0.05806526535826269,0.10876132930513595,0.10597430123195126,0.0,0.08663008951775916,0.08555539711963497,0.07652280379553107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05093502146547333,0.04177982034677251,0.0960680710903726,0.04941060210347992,0.09877936922317082,0.05947955390334573,0.09232899899976918,0.09666505558240696,0.07747933884297521,0.09928693925444534,0.10117733627667404,0.08158825129181398,0.061446629213483143,0.09632224168126095,0.1288217107523188,0.11261261261261261,0.1151257527453064,0.05176429988784401,0.10215374138077807,0.08559445347941454,0.08376612497905847,0.0669008195350393,0.08340979230961715,0.0582653570834027,0.0,0.05617977528089888,0.0,0.03912056959549331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004771561493498748,0.0,0.0031419271324259444,0.006878740315046306,0.013876152323953858,0.014902550279908772,0.017293184323728412,0.029877731131063647,0.028377062130427115,0.04704031586415374,0.047785305247905537,0.054509748284436346,0.10476450760681424,0.12673536930686616,0.1283491095780523,0.1252820625983215,0.1096169139614693,0.1656709306161346,0.16369615644360924,0.19670788513429516,0.15486658810020246,0.17995601075292705,0.13664396574401544,0.15761388133017634,0.15949629815360397,0.15822108189010048,0.1413968833770289,0.1389303854197789,0.1346028076472646,0.1131195244299166,0.11696749745635751,0.11563348286410195,0.10968258026208363,0.10372315954127596,0.1050980915521153,0.1016208525989533,0.06728710621750339,0.0778468778153892,0.0718461773343272,0.047093586961540236,0.05021994475806076,0.04544895041330139,0.03768121690498384,0.036250271877039074,0.03165489613919422,0.013594498759501987,0.010448350321577005,0.014190435646374344,0.014164305949008497,0.014468464775316799,0.01383839273358578,0.01067093504068294,0.01559332605644784,0.015048908954100828,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00835362069788534,0.0,0.011045147038519951,0.01009241771075131,0.02043586786751719,0.029607698001480384,0.01967907962458371,0.031656498215724645,0.04536010067015891,0.06752384435753876,0.06214954561776649,0.07071115215885478,0.07077447496894589,0.09052914283989921,0.10947906212936775,0.13945098752519972,0.09034690094552705,0.10120337133730768,0.10306934444865479,0.08831542077058947,0.10758710133820669,0.11218476082208992,0.1323884432676583,0.09787979729409721,0.09718330390838854,0.11467889908256881,0.09659621146384191,0.1114586105935587,0.08466416547694147,0.07960859109378887,0.11210392693461703,0.08297068933403322,0.08938899989483647,0.05040497792609587,0.0579659230634112,0.050026800071466856,0.028639959904056135,0.023656148778978783,0.03020862833946946,0.02580696390995355,0.014616219827946213,0.014856633486851881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013424620754463686,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01498531439189594,0.023272050267628578,0.034670056627759155,0.045640034364261166,0.06458557588805167,0.08183724617666616,0.06018657839301836,0.06448451082050093,0.06908646436732742,0.12619335015911334,0.12352957691119909,0.13101580924098175,0.13440860215053765,0.09621552277100706,0.11924328853653034,0.08233841086867023,0.06581215331097809,0.08414511796498268,0.09289671875518396,0.12544499067638584,0.09489666807254322,0.09037342298376894,0.07565114017075543,0.09339160969778476,0.11158638646085177,0.07513430256583643,0.09349289454001496,0.05465974309920743,0.06722024515618821,0.07555573229411063,0.03640187671897751,0.024422012373819604,0.023914863087408825,0.0,0.0,0.0,0.0,0.0,0.025441408436371035,0.025597706445502483,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020688228398041512,0.0,0.0,0.0,0.0,0.0,0.0343459013891009,0.03329756927744275,0.029534463026544097,0.06532576929688842,0.06496459429610862,0.04768868824314872,0.07411942895813864,0.08673862760215882,0.18022150861786487,0.15423302598491198,0.10483598241460941,0.07710640684144118,0.16054725673600448,0.12506079344125615,0.1056933483652762,0.1550158706724736,0.1418810439457865,0.0692707331152588,0.13286959240298565,0.13145839142731944,0.0571451895995755,0.07323622752054683,0.10756543564001435,0.09479796184382036,0.07455073373616888,0.07168173310501375,0.043782837127845885,0.06325610816794497,0.032350681386226696,0.03675419610405521,0.024465829391616373,0.0,0.02519314746388982,0.0,0.03161555485298767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019330312077149425,0.018348997940834673,0.020950744798977603,0.03875415587329431,0.04241995758004242,0.02303809663434352,0.04644779900770611,0.07734806629834254,0.07335075413744097,0.09258616299793995,0.0857020425653478,0.07389397406559878,0.07771894885121679,0.08453879391320684,0.05146439599513428,0.0915686412622385,0.10362944040102184,0.09981036031540073,0.06306760847628658,0.06688102893890675,0.087978057237489,0.08016964932243716,0.08716607701379275,0.08595540737653677,0.07431895645934242,0.06347359234085319,0.07865046647862876,0.029934416414945438,0.027584684982897494,0.04160426027625229,0.0192466318394281,0.019289060347203086,0.023072042452558113,0.024104371930458886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012841641161740469,0.0,0.014591845243058451,0.0214638334406525,0.015533075743160592,0.02938097948840369,0.03841788177770016,0.049998275921519945,0.06684045184145446,0.09572158692716612,0.12508034675051682,0.17918313570487485,0.12668840242198418,0.12656475567069433,0.1424358537123598,0.1518864294538164,0.11609345523146133,0.12253607419770562,0.13964003901055058,0.12714411207175552,0.11779129305992933,0.11846294331054566,0.08677675403894744,0.08396732907559604,0.10508509329505843,0.10357327809425168,0.10292410007389423,0.06648751973848242,0.04837929366231253,0.05135520684736092,0.031848977937344376,0.046145327016550795,0.038897699051494566,0.032585834049234236,0.021779036122087054,0.015876543993903407,0.027145329306776152,0.023961114534127474,0.0311128011892004,0.0,0.0,0.01702533369654045,0.0,0.0,0.03229061553985873,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728282752963985,0.039881949429688125,0.041953347877160596,0.058798824023519526,0.06749346157091031,0.07183908045977011,0.08912655971479501,0.20299812617114305,0.1632208922742111,0.17759246390240135,0.21576635586036835,0.2527186399142288,0.2885126414091565,0.24395822215445606,0.3020914020139427,0.20119167375996283,0.19220419773967864,0.305195771921989,0.24774774774774774,0.23357209592027406,0.20533880903490762,0.23696682464454977,0.2207099503402612,0.16561130053580128,0.15923566878980894,0.18202042673677823,0.24492295132156344,0.2098635886673662,0.2338932596215182,0.20006317784563546,0.14058613604412243,0.1419833988641328,0.1193576388888889,0.0,0.09034443817052512,0.057195149851292613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009645806003549657,0.0,0.0,0.029874526986656047,0.027751686448638034,0.026612473992354963,0.026542800265428,0.038198139204933014,0.06751054852320675,0.045942686498593004,0.06828735318219066,0.09001145600349135,0.11337576335386122,0.1266577261212934,0.16102285563219496,0.11564101401296993,0.2440881404514511,0.20780470732347536,0.23766457746182643,0.14905289307525102,0.18294766892503167,0.17074448475911447,0.2079426672360335,0.1541642484039466,0.1631865890294107,0.16771730958302006,0.158009885746698,0.18582371523547994,0.18822036586655388,0.16208155944071057,0.1480384900074019,0.12312789630392441,0.1425952332450601,0.09362043600374481,0.14385532264693796,0.11334196891191708,0.09318393599854542,0.10668150931144042,0.09283973540675408,0.07522567703109327,0.05514705882352941,0.0589219637512079,0.029511583296443857,0.03022365504735039,0.030798449811359492,0.018219203040004163,0.02661131513119378,0.013101695359379504,0.0,0.0,0.0,0.035779242076388676,0.04408615694671873,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006718097434806463,0.012703398736589253,0.010824463287028685,0.022691444131275978,0.02020970541382344,0.03370145693990771,0.0544830734343479,0.06952894142186686,0.09686740658041637,0.0932345612042515,0.1206441347717378,0.14650017886649747,0.22441575972327682,0.3099446056449486,0.3278161658364133,0.2682149506168944,0.3073074309716474,0.44585203862001105,0.45631942359651756,0.4128189637812491,0.3552090101797704,0.3537090322127869,0.3356627964562813,0.33561924393176623,0.33347392840196133,0.2971018554851729,0.2781819738080972,0.29760576164754554,0.3162199553035256,0.36641459421532707,0.3686680072776022,0.32537606278613473,0.32140104619320137,0.3072504425074308,0.2665772487216028,0.24278899584523056,0.25463931910143717,0.19274356182963612,0.2034475105422801,0.13730950723292334,0.1445086705202312,0.1174873903619827,0.1201948421651941,0.08160744612805752,0.09666728042717732,0.06217043910750881,0.051982420490525025,0.03347680535628886,0.021471514457486403,0.01951076750481672,0.027190033616768836,0.020539680094482527,0.03443708609271523,0.024453199293574247,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.004202828503582911,0.005654709312599399,0.007989424906668992,0.0,0.004372476716561485,0.014132977182308338,0.012164987644934422,0.02035727009008092,0.015186571497485282,0.020178858060077964,0.038928239114335086,0.035604653624457513,0.04487590438684861,0.053756582903584385,0.10991136747326956,0.11108507554652988,0.10100204662041837,0.12120776807118037,0.1494154121997684,0.15725873199801357,0.17895393291938938,0.14423343626916177,0.14035215631949255,0.1470912701331176,0.12429101603529166,0.13544290693260636,0.13629597747529637,0.12903960377251075,0.13512190345637912,0.1353672088089706,0.1311052379664121,0.11595374615703755,0.10780625060641015,0.11789620767198655,0.13898927002835382,0.12505533421868084,0.07907765655083891,0.09435539736760386,0.08292172909831633,0.08695439180914123,0.06213779372788719,0.043017480739900665,0.04311564424204045,0.028594712837596327,0.04221890502254188,0.028123681702420203,0.017384707778866516,0.016174948240165632,0.009831552729894475,0.011386372139174,0.011762926616142096,0.0,0.0,0.0,0.009952823616059876,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012150246476428522,0.0,0.0,0.0,0.017253575803585292,0.01894764764954431,0.025184159163885916,0.04406451044328897,0.03620873269435569,0.06899291254625661,0.05410129426942445,0.07418107992035294,0.0876324011277909,0.12669912577603215,0.1316404829127189,0.1239946957824582,0.1185689246314053,0.18332464638113555,0.2108919488897159,0.18490532491777048,0.16342869734474275,0.14420015730926253,0.16312911298544813,0.1434485764090645,0.1787244907263874,0.1377897774881296,0.19550531348599523,0.1562160131300548,0.12302107492185137,0.11059177030297973,0.15148327372185988,0.15108275977841196,0.1188858695652174,0.11896163487275355,0.10758131882040248,0.08854144171381678,0.10587498109375339,0.08540803689627194,0.05637711956286049,0.06369566649827582,0.04132680804785209,0.035939711134571756,0.03980052911291644,0.02450860251948434,0.018243419338024498,0.020957770093262076,0.016216216216216217,0.01904761904761905,0.01385847723052191,0.0,0.0,0.0,0.019139366486969282,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020544427324088343,0.030116450274394323,0.025238981607092155,0.0,0.0,0.02731773945705993,0.06226219301279834,0.07437577474765363,0.08410736487968991,0.09143553794574825,0.0875590071569971,0.11826446891861925,0.06694934166480697,0.06541984145309013,0.08869537171423963,0.074673304293715,0.059304443597238105,0.08308916779638781,0.05881554540107678,0.07716749886518384,0.058027942686247384,0.05460253901806435,0.05888481224804095,0.038204393505253106,0.0,0.02402460119162022,0.04362790246740026,0.04981816370248593,0.0,0.0,0.0,0.0,0.028651653200389662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007218757218757219,0.0,0.01644358206991811,0.019269172826962826,0.03096348029518518,0.017554638813306416,0.019167770265560744,0.03301964668978042,0.04820318473455005,0.07566681379658238,0.08746892551330449,0.09127390038555354,0.09592401559944647,0.11795460341749554,0.17281478131662253,0.17584073853110183,0.14193319462589313,0.16241148574027156,0.13977250819356082,0.11914279891517346,0.13668499607227022,0.1215125109920857,0.13200548073388363,0.1361933946203609,0.11616855000528038,0.12308899869775407,0.08793969849246232,0.12858591712547088,0.11096558247835261,0.11185265277208158,0.0857728883087824,0.06940026603435313,0.06714590409984991,0.06508490621856695,0.06349458311837772,0.060033618826542866,0.041552890893980766,0.04230800225642679,0.031150060223449766,0.03293735315430052,0.020684900022983222,0.018855472800980485,0.014528900404387729,0.0,0.0,0.015377912192121384,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057006042640519894,0.0,0.0,0.0,0.0,0.120312813314618,0.19984012789768185,0.08916187834357044,0.1548437046356334,0.1301040832666133,0.16,0.11702127659574468,0.1726320635285994,0.15611865017413235,0.0,0.16754736435107617,0.13246787653993908,0.21586616297895306,0.218609099603771,0.1397624039133473,0.1450536698578474,0.11977840994160803,0.12410797393732546,0.1254508389524855,0.12901144976616674,0.11484823625922888,0.14488087572440436,0.0,0.1178252819390675,0.0,0.1002171371304493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02370791844476055,0.0,0.0,0.0,0.026106934001670842,0.0317225335730147,0.0,0.04935346954890929,0.06408044560556021,0.1041568033330177,0.09488523405024399,0.1267140335792189,0.10550942703793753,0.1456424712238666,0.14601978332548282,0.13082663048745036,0.1119365014755266,0.13753702920016928,0.11173184357541899,0.08969083043157117,0.1215323645970938,0.07080610021786493,0.08514503036839416,0.1229796205200281,0.13160256026799066,0.11248593925759282,0.08496692359045943,0.11601636441350674,0.08609027179928669,0.0804654617479574,0.08490508824064527,0.10618363522798252,0.06803562592775853,0.09835864019179935,0.04954173891503591,0.05730294155099962,0.03158360179394858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743052459503641,0.06858710562414265,0.08239171374764595,0.07611177557899315,0.1327207759060745,0.08753160863645204,0.09991008092716555,0.11465698452130708,0.046952765517889,0.11741329479768786,0.12021294865189765,0.06438631790744467,0.09641771119187124,0.10879912960696314,0.058616647127784284,0.09883376161296697,0.06660893891960301,0.06920850635459921,0.0550795593635251,0.059196116734742205,0.0642448312113071,0.06116207951070336,0.07096457230198155,0.04701948696515334,0.036479232893845435,0.030584157406463454,0.030137123913807826,0.024210730195622702,0.0,0.021678806798473813,0.03027027027027027,0.0,0.02440452948067161,0.0,0.0,0.02753455586761385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04682524817381532,0.0,0.0,0.0,0.07584787084191137,0.14515408664582402,0.12295998211491169,0.1929913661757237,0.1401541695865452,0.3110419906687403,0.3051790683062562,0.4100552683187734,0.3038458199496484,0.32017075773745995,0.468831394339295,0.4754996776273372,0.3644430359689431,0.362774857481306,0.3470715835140998,0.2664983519180868,0.3096867122794382,0.40009413979759945,0.3112967969198001,0.3924245009384065,0.3693606542960162,0.30181086519114686,0.34550378186572045,0.35659213569776405,0.25103794535097035,0.23875845602865103,0.31812307386420124,0.26080850636974623,0.18558614290133002,0.1557632398753894,0.2915451895043732,0.11838140335772708,0.06588338640606127,0.07936507936507936,0.0,0.07413814407512664,0.06411900487304437,0.09137188356611409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.004463209761932391,0.0,0.0,0.0,0.0,0.004475193999659886,0.0,0.007924401212433386,0.005167050750772474,0.01491217792358574,0.025096989406979055,0.027904092600248037,0.04241308108711424,0.027962073260631944,0.05152612238810018,0.06330333305810144,0.07345739471106758,0.09680400123205093,0.11416176722415664,0.14307598924762263,0.214613483939287,0.23031825795644892,0.17002773403202653,0.18777947394728664,0.2788404547658818,0.2983807869295954,0.26436106357436595,0.22774532131894248,0.2141276392128716,0.1934885876491716,0.18214336657998398,0.20346554908053477,0.19537721513202244,0.18872540453639955,0.22402890695573624,0.19101027292429382,0.15398097145718576,0.12945896407193302,0.17322152671154678,0.13043478260869568,0.14489253803429122,0.15845094063460943,0.1381612245735469,0.09765625,0.11570407305885755,0.1074736618822032,0.10187597327938759,0.08385682550424434,0.06740967104080532,0.05196523053665911,0.055548294340609074,0.05476263819009481,0.03843197540353574,0.03416037396619921,0.01812086617740328,0.016295786633833673,0.031201820718008956,0.018854761770085035,0.015539411833262112,0.03623698991403781,0.050534826918217805,F
