state,1915,1917,1919,1921,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007165068856311709,0.0,0.0,0.0,0.014681054099684359,0.014756880395484393,0.015057746457665144,0.028967388818587916,0.03915426781519186,0.03746111373519879,0.034166897157639556,0.040527206089653225,0.024428284194900125,0.027283534386997446,0.023927261126176425,0.01579311025565097,0.047606352591689834,0.06281037156260427,0.03664266931068672,0.07015955641054657,0.07133324129044134,0.06713501330711871,0.07796131169906934,0.06672034970666053,0.08614294943887439,0.09353469909202901,0.10303967027305513,0.08271488638191302,0.0982272323307919,0.06858548352765888,0.08568572380635027,0.06863742869991242,0.1011853136744724,0.08386246555648735,0.04979607322394005,0.05693334244266813,0.05955516870146826,0.030661100497653245,0.055777858615254035,0.08084866599701106,0.04542242858584839,0.04119676605386477,0.023333592595473282,0.04163522339899555,0.06497894682122993,0.04993036028696818,0.04216073781291173,0.030414466226117733,0.02870840869290615,0.040302847108270715,0.05557017928694686,0.04370502024999272,0.033669088970567605,0.05631899076368552,0.03171765520025374,0.06115272894052897,0.0718437724511789,0.03363266404331887,0.055938188301926366,0.035114825479317366,0.01735930285039753,0.04221190375685943,0.03942793648517868,0.03359337090814079,0.019805117642398794,0.024251242876197406,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12488849241748438,0.0,0.0,0.0,0.0,0.0,0.10993037742762918,0.08726003490401396,0.08188666885031118,0.1559575795383656,0.0878348704435661,0.11571097968629468,0.0723589001447178,0.11439029970258523,0.0,0.07270964614638875,0.1151778858459176,0.0,0.07796257796257797,0.07849293563579278,0.06682705159048383,0.0,0.08878366380585972,0.0,0.1170177198261451,0.10268697586856067,0.0,0.0,0.09204712812960235,0.09312721177127957,0.0,0.11609907120743033,0.0,0.0,0.09571209800918837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03628052098828139,0.021045985478270017,0.03333888981496916,0.01665778251599147,0.02321031864451739,0.02717022143730471,0.038364955357142856,0.0411522633744856,0.01974177754965057,0.0,0.03144406886251081,0.022290745625441172,0.02028809089064719,0.05691138562485354,0.05860250267158468,0.05431830526887561,0.05221420879156741,0.08011483125813666,0.06901991717609939,0.047369418303543236,0.07678132678132678,0.07030964367072587,0.06807886674871043,0.08819675435943958,0.064739423819128,0.0861156902787688,0.059393709018340776,0.06440723137742638,0.06111402130260171,0.0816411974042286,0.038811945908403804,0.054451951194917816,0.06362714493070606,0.04663422546634225,0.03605624774648451,0.06313774211287398,0.05587707044502095,0.05131747754860358,0.04620182497208639,0.08499787505312367,0.04199114368605894,0.05182785747339195,0.03396253396253396,0.050844379880152536,0.035528396070559395,0.041702867072111204,0.03762999452654625,0.04034020237334857,0.031766705316158134,0.032308611860491415,0.04772374767772835,0.050523006680264215,0.04817632535078387,0.049604199822251616,0.062091232717940224,0.05662870446108349,0.0521506946472527,0.05797474877608864,0.05319502626504422,0.04493106628514674,0.05921831819976313,0.057034713400565165,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014555617012605165,0.02024525682554373,0.0,0.029711501322161812,0.016901027582477014,0.0,0.0,0.0,0.02630095810633102,0.0219482752313714,0.0,0.03095017022593624,0.04735035315471728,0.0386981927943965,0.047768799012778154,0.056249748885049626,0.042513720337017856,0.052066645305991664,0.06825420900955559,0.06610356224752112,0.08551327399230381,0.06143685443305303,0.05025514148755219,0.050477595713287256,0.05439428082990132,0.05570808961044128,0.06361323155216285,0.02809101488823789,0.07823807847279271,0.05496446939656864,0.03261312678353037,0.05923418658768775,0.03423045654871422,0.07057474306382604,0.05288673424416042,0.04753467870878527,0.06975628896542704,0.03937524609528809,0.06659563132658498,0.04333882291756956,0.0446508305054474,0.03145784648570915,0.05839547210493217,0.04927873846429532,0.04509582863585118,0.03101187311713627,0.0314776508678838,0.06109596766613404,0.04920775514221041,0.06305170239596469,0.05832449628844114,0.06599934000659993,0.07851934941110489,0.03881341835320211,0.0,0.05941417622244668,0.05033029254482541,0.07878151260504201,0.03449703325514006,F
California,0.0,0.0,0.0,0.0,0.0,0.007569449701006736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016017473607571896,0.0,0.0,0.005810305157226857,0.0,0.0,0.006867922224596319,0.0054348933741856145,0.008558431042087731,0.006945409084595083,0.01590077913817777,0.013112788715508682,0.01756343009042793,0.019053815410354124,0.019796054600280825,0.018166089965397925,0.024376306230344105,0.019343606937907022,0.028660033216243625,0.029159556774737024,0.03160362932001223,0.02933641039682384,0.0478879751643053,0.044345323834154966,0.05260998775565166,0.05170726874156274,0.04996533654776998,0.06051418340164574,0.05250045341300675,0.050166661055183324,0.03441571343419148,0.03429404283897518,0.03860520812854104,0.049392267864976046,0.06265091250207425,0.07637666109831896,0.06805243705149573,0.07426439833033147,0.08461592175902535,0.09558745435086315,0.08813553986952792,0.08760087373338996,0.0817652412629585,0.09986277597566981,0.09939575255378195,0.08426763903377284,0.08165137614678898,0.07928468931254447,0.07970002205720168,0.08769710768192934,0.08067769261799113,0.07081436519979767,0.07489764831505594,0.06391336507457755,0.05607820442075701,0.052139889055383894,0.04627390915043417,0.059361443901032214,0.059156301886042095,0.052076385539696055,0.05526746544461222,0.05135316975380687,0.05041221033868093,0.043531599984170326,0.04491999497788876,0.03994521798676101,0.039446942433190316,0.043465007846280636,0.05070979548937786,0.04871295251769049,0.04396719370930921,0.05342001773089951,0.056933423477920506,0.08163162390199162,0.06306412833550115,0.07263744209088718,0.06435743648493834,0.062662681962788,0.07804299521518056,0.07115156339709969,0.06892470246901997,0.06384377771661008,0.06143880735475419,0.06393289603232448,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018187880808754435,0.0,0.0,0.0,0.016215777951947244,0.0,0.024418699297284095,0.03474356575887966,0.041906757464641176,0.030869755357188795,0.029022215186533692,0.037896218498768376,0.03698856199852046,0.05365653505034246,0.030273470348817656,0.022996813298728606,0.041779148990872865,0.03710345680539237,0.05284481240091598,0.0580134957711215,0.0736494924589324,0.060667986461459864,0.08879023307436182,0.10034178921952902,0.05243838489774515,0.06734795467189834,0.08028213435788628,0.10665529010238908,0.10618663565342705,0.08219707958611353,0.08488380095895753,0.10080876119779136,0.09728302411229241,0.10116570482606396,0.11035751235774227,0.10950295181870119,0.07498609128951887,0.1072778251859076,0.06098453432209592,0.08838259844839438,0.06861399725544011,0.0779031487950142,0.06875477463712758,0.10229132569558103,0.0832807570977918,0.048002829640484065,0.05364676046721451,0.05708441357657636,0.048310290091789554,0.06820817133892641,0.05147486683675753,0.0648290970871616,0.057818173408265686,0.05790522073470144,0.041743970315398886,0.040553435114503815,0.04169119089660585,0.059168553200246964,0.05432125590743658,0.07260136267173015,0.05400949430057705,0.06630343913056011,0.0404017084150987,0.05492123139181962,0.06168850243816462,0.0249992187744133,0.052405751531230546,0.05014039310068191,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525507627033034,0.0,0.0,0.0,0.01598721023181455,0.0,0.0,0.017455053237912375,0.02820238028089571,0.01782258885833588,0.02215207398792712,0.03150327920497179,0.0597099800966733,0.037047818148138345,0.036756597809306776,0.049934609440019026,0.03629928762648033,0.06131073594779829,0.051539750032212346,0.044208664898320066,0.06962504863514427,0.08127273096694232,0.10120433154539016,0.07329587099926704,0.1026371462684066,0.12178005284015853,0.09299442033477992,0.11918951132300357,0.07724112862919714,0.0929633867276888,0.09499451954694922,0.0675317157879504,0.1439953921474513,0.18923010380622837,0.1559624442434262,0.20084354288009643,0.1807948149411564,0.170678184541433,0.22361042095549086,0.23666991507726576,0.20622100017185083,0.2267946358138312,0.2269117313365101,0.1863197119939367,0.17671678809486902,0.16395433568132137,0.14730577733258698,0.16219907802629333,0.1986847628375542,0.13617793917385385,0.13074288105012682,0.16237950409814939,0.15869359338606057,0.15183803942461374,0.11334420700522488,0.1645063391666903,0.11966610238748467,0.12299754004919902,0.14014989945768083,0.08061135652790764,0.09298448121072207,0.06872852233676977,0.08931524975190208,0.06760868095463457,0.06566668970761043,0.10291948265806718,0.07853776952734542,0.036920804873546244,0.0681327832241947,0.06151243704586521,0.049063701038515005,0.0776431005478152,0.05862722106972129,0.04618510992056161,0.056425447876992524,0.05228136882129277,0.0749309230553084,0.043260911363199386,0.06854680767724246,0.0,0.0,0.04411602514613434,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06188118811881188,0.0,0.06286013619696176,0.06162062236828592,0.0,0.0,0.07629427792915532,0.13034719753525298,0.0,0.06402868485081316,0.07742934572202864,0.0,0.09797917942437231,0.10471204188481677,0.18105009052504525,0.14985014985014986,0.1327360212377634,0.16863406408094433,0.0,0.27932960893854747,0.24011525532255484,0.2668759811616954,0.2524877469181643,0.1490757304710793,0.17680860468542803,0.135013501350135,0.13206162876008803,0.2303152439902116,0.128077415682368,0.12129380053908356,0.0901945625563716,0.12113870381586916,0.12999290947766487,0.1463057790782736,0.06460783046905284,0.0,0.09571995077259675,0.0,0.20633750921149593,0.0742611020347542,0.10365763364430625,0.13181019332161686,0.0,0.0,0.0,0.07206687806284232,0.07395355716609969,0.0,0.0,0.09185548071034905,0.0,0.0,0.0,0.10432968179447052,0.0,0.0,0.0,0.0,0.0,0.0,0.10986596352450011,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009066347531233566,0.0,0.012487122654762275,0.008645782299201706,0.016310996330025827,0.012925240409471616,0.005949547834364588,0.015715857300015717,0.02503455857542477,0.03059200810160766,0.03617496279146684,0.04657613645772957,0.04113403366662448,0.03532018280870375,0.03585865171469553,0.04873577089546177,0.03490863567421817,0.029768918768062914,0.03664972634870993,0.03828883706359428,0.052388592384008385,0.06806754056605845,0.06369577012904291,0.06559846451001591,0.08359406720963003,0.09861309531334943,0.08601322292830091,0.07330930417252123,0.10162237126836673,0.09611838208174533,0.1018859081600424,0.0717151551567073,0.0783980963097555,0.06514018524797888,0.06902193363668899,0.07404454063906134,0.06299639564926159,0.07375707799042694,0.06670331684075499,0.05502810612762341,0.06218692981077406,0.04753559848737469,0.05316785748100888,0.056552777696172035,0.05463417554783858,0.06462109232453472,0.04859311366160681,0.050122994116331615,0.038539803909477706,0.034950099025280575,0.03806594544388699,0.027580289286589853,0.03706535084671161,0.0415677857218435,0.036473802133345244,0.030532353390181666,0.03330640475076888,0.02924790092808583,0.031623410358925706,0.03220378555499199,0.04018552316527971,0.03571701915962956,0.04303333362022222,0.031522359576407644,0.042932545394853146,0.039986671109630126,0.03963268094005346,0.04094504652054221,0.040697096036102845,0.022540290769750927,F
