state,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005319318701660691,0.006718097434806463,0.008083981014193161,0.0,0.00836000573257536,0.005944031004065717,0.010369679058433142,0.007362577491128093,0.017382235355466714,0.01970184540618638,0.015256564560695698,0.03322084870526113,0.05451169446195254,0.05905677887454653,0.09067528356634134,0.07391933151213241,0.06310940014515162,0.06640311322502934,0.08917040772400221,0.09606724707295107,0.08486522251949023,0.14006208937982817,0.11930661800828128,0.1471963902492709,0.18234431363221945,0.15421521590130224,0.14855092774258646,0.16690918428485835,0.2559409550168891,0.2614895784240692,0.26194745458797847,0.2090714673305883,0.2158273381294964,0.20661495826705803,0.16197441806098253,0.17268840640456032,0.17268794774907245,0.10290219059578626,0.11064908179108739,0.12946659761781462,0.14117738067610427,0.1187742497426558,0.10533352239350173,0.0948906648672585,0.06616819956328988,0.039127232553857486,0.06677565681917613,0.037805396720381836,0.04065040650406504,0.021471514457486403,0.014633075628612541,0.0,0.01797222008267221,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004538676003371588,0.004633521542565515,0.0,0.0,0.005810490841213811,0.006714964671824755,0.004372476716561485,0.004946542013807919,0.005322182094658809,0.0,0.00893327735146193,0.011006649850951617,0.0,0.01828347078012683,0.022895869585126842,0.02368934161852871,0.02725801913337085,0.026035564581217942,0.03898324606402112,0.03860691871896857,0.030816928766202237,0.03218745976567529,0.049709425810941496,0.06287098504040385,0.06379643469067843,0.08641612120320659,0.09540648413976612,0.10266054729286725,0.14346944997399616,0.17837827580317664,0.2026828551845687,0.24648954439842408,0.25284581607808043,0.22020573811474103,0.243642126370487,0.20631836342597645,0.22794240284650025,0.15272244355909695,0.1982671678738425,0.15526837541504432,0.14421170277968057,0.2167736246509577,0.1914858541410401,0.1694628029147602,0.13338902437381264,0.11294911570850551,0.09499253630071923,0.11249472680968081,0.07111925909536303,0.05661231884057971,0.05407354001441961,0.053678611513248854,0.03024752558436539,0.051727705358990274,0.027179821700369644,0.03014431591243076,0.01791508250890778,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027050647134712225,0.031234138913832823,0.036195991770174504,0.043439700266068165,0.06235601822181422,0.04994230802349011,0.04467814551328316,0.061108215460378514,0.05671044003757067,0.06222775357809583,0.09181387491277682,0.06367279673396006,0.08156455649272407,0.1271063335270192,0.13313150839822735,0.13220370542780002,0.16066278236967926,0.25904174329160984,0.3146112735706363,0.2858692930473249,0.273511466442247,0.21823065301326172,0.20805027173913046,0.1402047839571738,0.12656625743576763,0.12309419945579407,0.14044640349171367,0.11530084980996712,0.1561212541740752,0.11421291923828768,0.11963023382272975,0.11455782924144747,0.07960105822583288,0.06372236655065928,0.09382329945269742,0.0523944252331552,0.04594594594594595,0.0380952380952381,0.02494525901493944,0.025306489708694185,0.020345288612451315,0.0,0.0,0.019950124688279305,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023240371845949535,0.0,0.0,0.0,0.016331863465621425,0.0,0.0,0.0,0.017708517797060386,0.03291157756161779,0.06095702529716549,0.049489873610476624,0.0776110577278439,0.05951052592427286,0.10390210113137843,0.10079019512981777,0.09126737191454054,0.1059007921379252,0.09183539598548127,0.11763109080215356,0.06808896958692692,0.11159219747355265,0.0910042316967739,0.05888481224804095,0.09551098376313276,0.10194174757281553,0.10090332500480492,0.09695089437200058,0.09963632740497186,0.07040270346381301,0.0742597233825304,0.07331378299120235,0.05756751099016119,0.034381983840467596,0.04595588235294117,0.04843787842092516,0.0361249924739599,0.0,0.03652078641426745,0.0,0.03312794010468429,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007526266670680676,0.0,0.00875871492134674,0.0,0.015799174931975777,0.01568272112636788,0.0313686643552914,0.03989229081480004,0.036257014944195726,0.04296719148021974,0.037768510504366984,0.03774059630142156,0.05419535832695741,0.040377285354351054,0.03768015825666468,0.05967645683134143,0.06171636458130318,0.08836193046719362,0.10189844644060889,0.06441476826394345,0.11351826684786953,0.1553988570664706,0.18386108273748722,0.22177632273735348,0.24617799739550814,0.2297200287150036,0.2046508258475804,0.19464454631448738,0.21624846202602438,0.15849338057057616,0.17350066508588283,0.13429180819969982,0.15383705106206735,0.16865748640819078,0.13607620267349715,0.15236059994459614,0.16318800870336045,0.12252357021223576,0.07685382402670121,0.08273960009193289,0.06835108890355426,0.053272634816088335,0.03458241731097003,0.030074434224706147,0.030755824384242767,0.021039343572480537,0.016763990947444886,0.014344321083283127,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05013033888109083,0.0,0.0,0.0,0.0,0.05,0.07446808510638298,0.12659684658763956,0.09607301549177376,0.11627906976744186,0.15465910555483955,0.15896145184792687,0.16189962223421478,0.13663068725235689,0.3074772886093641,0.33362344067304905,0.19463991615511306,0.12410797393732546,0.17249490355966754,0.1935171746492501,0.11484823625922888,0.22537025112685125,0.2688623760712485,0.10099309880491499,0.23011176857330704,0.1670285618840822,0.1537672988211174,0.0,0.13545546901456146,0.0,0.12623985572587917,0.0,0.09453582907922103,0.0,0.09613535858488752,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03314080106050563,0.058738478221579606,0.036204009594062544,0.03211156475067664,0.0,0.047103155911446065,0.0339180153115612,0.061056273532105416,0.04231908590774439,0.07448789571694599,0.10551862403714254,0.1215323645970938,0.12527233115468409,0.18164273145257423,0.22253455141719372,0.23329544774780162,0.2841750044402344,0.3034532985373551,0.2198204799413812,0.23367359488377812,0.18568952711067097,0.13342228152101399,0.18738288569643974,0.13607125185551705,0.20286469539558616,0.14243249938072827,0.24194575321533174,0.09475080538184574,0.07087172218284904,0.1137808714276153,0.08266740148801323,0.08103130755064457,0.11392116655274549,0.09235742322789195,0.0,0.0,0.0,0.05628819556127373,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08916629514043692,0.0,0.11770244821092278,0.07611177557899315,0.09188361408882083,0.058354405757634696,0.089919072834449,0.08599273839098032,0.093905531035778,0.1083815028901734,0.06869311351537008,0.12877263581488935,0.15575168730994585,0.16999864001087991,0.1758499413833529,0.21084535810766292,0.27309664957037233,0.25166729583490627,0.28151774785801714,0.3019001953471852,0.21025581123700504,0.1834862385321101,0.16376439761995742,0.12016091113316964,0.12507165563604147,0.14782342746457336,0.11552564166959667,0.16947511136935892,0.10680783876660166,0.11272979535206383,0.14702702702702702,0.05525370660281794,0.08785630613041781,0.04644442150892765,0.03232236168722728,0.044055289388182164,0.04964969382688807,0.0,0.0,0.028314174075542216,0.0,0.0,0.03874967708602429,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06006607267994795,0.0,0.0,0.06239971474416117,0.1041757096970223,0.06225542511561721,0.06077444000694565,0.07253384912959382,0.15053081920456346,0.06663211668023987,0.09399855386840202,0.18935409215232485,0.18725243068059058,0.13336471326586646,0.14745637748832638,0.2985838594096571,0.272623340075631,0.2560819462227913,0.26146232141189657,0.2120277563608327,0.2413826397605484,0.10943095901313173,0.05964807634953773,0.16049754238138228,0.16496546035673781,0.17653167185877466,0.12494793835901709,0.1829530779164873,0.14274733721313276,0.07936507936507936,0.11693171188026193,0.0864945014209811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.004419186339411188,0.004457162213961615,0.0,0.004413335334045351,0.004348355451968066,0.008061843295681539,0.0,0.00626527159952384,0.0,0.010896051667095905,0.0,0.01597733348955615,0.016731326271319368,0.010334849111202976,0.011161337128187957,0.011439029970258523,0.020339258837407965,0.013761594143065534,0.023045457164256496,0.03373472770207835,0.04709172897996461,0.0592536925166922,0.1016590187080833,0.07677275265214964,0.09337588672250637,0.08375775096929333,0.09564092892936042,0.0795682098478921,0.11366248627110419,0.11758589959401922,0.1543154494886058,0.11933727262194416,0.13935064792565038,0.14043546050667347,0.15424516984107034,0.20387003576462912,0.19993977717554953,0.22039646875880056,0.2228342513770656,0.2396913493213018,0.2125900555096256,0.1963109354413702,0.1663580992245566,0.12353802151172939,0.16141608415523304,0.12241417253521128,0.14325266188239508,0.13151382309269602,0.13971562049744582,0.1397613758404072,0.10186350290610582,0.07086167800453515,0.07842112142203633,0.06845329773761852,0.048913423240863674,0.026968716289104636,0.038053818972546886,0.027159644389722792,0.016518610968357685,0.022625714124102043,0.015539411833262112,0.01610532885068347,0.014739324517813526,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032043065880543446,0.0,0.03159158400202186,0.0,0.08739076154806492,0.054951764562217606,0.0932183640177115,0.10812656498975642,0.07293946024799416,0.07349467163630637,0.05041847332862761,0.08558626592156271,0.07641754546843955,0.10672900996137426,0.14447884416924664,0.18026370004120312,0.14545454545454545,0.2135972909611878,0.22122728469844613,0.2948299462988312,0.3927604691895335,0.43454935622317603,0.4673937235699978,0.4981175789168839,0.39995362856480404,0.37794708740776295,0.41142448273805976,0.33816425120772947,0.360315586755296,0.31314586334314526,0.35525085696478653,0.3157562361856647,0.35021888680425267,0.36491757896061405,0.2103049421661409,0.203615721601777,0.1593879502709595,0.14360938247965532,0.11588324762801477,0.14352621241879437,0.09216589861751152,0.0,0.0,0.05160846378806125,0.08307947936859596,0.0,0.05275374551593163,0.06627637247321329,F
New York,0.0022341804068761687,0.004435165796001382,0.001853241783189244,0.005891089262404618,0.003745423560586908,0.005657104065572122,0.006922287879073924,0.005177524366724051,0.007465181420137165,0.006610849064399587,0.00797274016146532,0.005465635726310113,0.009183158088066487,0.009036440428248698,0.014708500739295693,0.01302557226319318,0.012627307204967322,0.016786807544188802,0.02335307729868586,0.023449282931586716,0.02293703238490525,0.03919144191386715,0.05968939609664206,0.0652730495456208,0.06928341947199329,0.08933248779949819,0.09171623323058221,0.07948828748086145,0.08995851325035983,0.09506958565505585,0.10587068358541862,0.12481977552819144,0.13338177547069335,0.11949237687407942,0.1499798104101371,0.14795437995983432,0.15335071308081583,0.1626673501981584,0.20603204716297951,0.23197370964624012,0.23923185418248888,0.22044935584810982,0.191647228441152,0.19242496906398573,0.15756587883727247,0.15169554522763398,0.15518194611982308,0.12907081727895828,0.12157438832885872,0.13617087499513675,0.12250635961976168,0.10408622368465231,0.09000960550267678,0.06966553576280278,0.07269617276031644,0.05997922670684787,0.037257824143070044,0.03634656449243537,0.025457462893819234,0.03274087932647334,0.021412257327750286,0.02301571644637338,0.02142648999811447,0.013461245075427843,0.01980777030532263,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010463397726826845,0.0,0.0,0.0,0.0,0.007791094778667982,0.0,0.0,0.0,0.0,0.0,0.009461782284389637,0.021053995400511775,0.009565106491518939,0.014068874958965782,0.014104151321872404,0.018363505593217744,0.03272965306567751,0.013638636742487385,0.020520337119824112,0.029326803231813716,0.031164563058660208,0.03160078589780581,0.05072247005423403,0.046332642633753335,0.08676847501067919,0.07933733157625797,0.10200089425441539,0.14321618623720533,0.12976022566995768,0.1263836229046012,0.13847756937589117,0.09748671242755269,0.09673102150608875,0.08776169519981684,0.09090789317663799,0.08419420797305785,0.09216343649404944,0.13634723094814793,0.09692624311226183,0.1316757677859107,0.08730596890366814,0.07361253516313063,0.08289353706722666,0.06269318248090044,0.04910641210696269,0.03349267728283044,0.026180832550475108,0.018311385103688217,0.02930244752548542,0.023731924184412872,0.01632066849458154,0.018809206251496187,0.017744654422855114,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08642108674516581,0.06172839506172839,0.050160513643659706,0.08706587984908581,0.0659941548034317,0.04911591355599214,0.06096321885795569,0.0618174325159695,0.13253810470510272,0.0,0.10756543564001435,0.14869888475836432,0.10570824524312897,0.2049740366220279,0.16896648831315123,0.30224525043177897,0.29908778226409455,0.21074815595363539,0.22085502445180627,0.17784963621665317,0.22471910112359553,0.2176278563656148,0.18800526414739613,0.2898550724637681,0.09727626459143969,0.09549274255156609,0.20782165123748347,0.22628700735432775,0.11396011396011395,0.09545628102329133,0.13513513513513514,0.12067578439259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.0029452044708203865,0.0,0.0034991951851074256,0.0,0.0,0.0,0.0,0.0,0.004998000799680128,0.0075116900676678085,0.005539143279172822,0.005867408307076681,0.003120319520718922,0.005636263720779495,0.0059660531575336335,0.005954640525794758,0.00983596634586284,0.008519734803891196,0.019473759109599812,0.030907706572787647,0.03769208466222093,0.041901325928398445,0.02795378307864331,0.03936146949486114,0.03997556210920117,0.0308783768517612,0.04739193885687634,0.06309779388566988,0.06448047162859248,0.07655736826390856,0.09011737978038621,0.10275102751027511,0.1343412723712373,0.16752271829316476,0.19393641831348962,0.24673803947808634,0.2528585877633586,0.24070890093902922,0.2416474989483859,0.1942717080477509,0.17879410254529451,0.19402725533803758,0.1757402464163239,0.17025715719754753,0.1701780400664789,0.2028252848726991,0.1975272514448753,0.16220258470871995,0.14600750586733865,0.1314104724038008,0.10384583613599085,0.0946497957557039,0.05621350912830734,0.05086005659811427,0.04481999499070644,0.03313760057261774,0.03395355154149124,0.02104642842109694,0.03822124219037119,0.030588991022131137,0.01606451509261193,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015957616570389046,0.01874297138573035,0.044976162633804086,0.029935638377488402,0.03591457855623394,0.01826627002766035,0.022652907123080795,0.03178928247048138,0.02812543945999156,0.03191437128688565,0.04275869007495347,0.06394032236579193,0.07397501920505306,0.0636850484874801,0.11430916231901049,0.09086112902280322,0.13906559753824305,0.1216397031991242,0.21769308430085815,0.17798200763704614,0.2136400986031224,0.1659310390601666,0.13128402177393533,0.18086625416468347,0.13016596160104132,0.13931637777417788,0.14106223140766985,0.09617616820880177,0.1173040185005195,0.14561462919065357,0.1230895476459124,0.10420868629823854,0.06416534396001486,0.07449185910396935,0.07252157516861266,0.041933516315949985,0.035649211756317835,0.04442828870309786,0.0,0.044764579009481956,0.020621107765909183,0.0,0.023007546475243883,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017502712920502678,0.0,0.0,0.0,0.0,0.0,0.01786926843215039,0.0502563071665494,0.028757668711656442,0.06292511910826117,0.04926536644738749,0.060982692531072136,0.05463983243784719,0.05307358496456557,0.04032633309551137,0.04441483455474128,0.08392511297611363,0.12715179968701096,0.12481597644498496,0.18097049260781548,0.15386891552004733,0.15350349145196243,0.22876221095585506,0.24335514048228565,0.2523558536974924,0.2359618634609866,0.22352348570708977,0.19354214380181284,0.1814593149114988,0.15569755749456682,0.13287529167746953,0.13047405573584023,0.12863913337846986,0.10757748941034087,0.16146763776281434,0.12158265883905929,0.1123404255319149,0.08162154808869541,0.08515167642362959,0.06754981799076819,0.05981338224738815,0.03681282722513089,0.024862221853893012,0.029232439655892426,0.029265437518290898,0.0,0.0,0.0234763827589445,0.0,0.025696371672319866,F
Pennsylvania,0.0,0.0,0.0,0.0026698467507965044,0.0031609701468947988,0.002760613408299324,0.0,0.0,0.0030349934747640295,0.0,0.0,0.004610472688712411,0.00842328195131343,0.005518628436879155,0.005560669998949651,0.006616342365643138,0.006437533394704486,0.0050357538523516975,0.008449124747486386,0.005445902736177132,0.006410924214862126,0.020911752404851526,0.03752902635632247,0.04175464027983487,0.042633209747778886,0.05800944725283831,0.04548674546064651,0.04954998262052848,0.053558631614679594,0.07070684031658418,0.08858792351408774,0.11035692149541187,0.11537765444015445,0.1329092185236623,0.16074820984948124,0.1533374514007485,0.1943416676010016,0.20737991845135537,0.22940949191834634,0.2997576958625111,0.2517671283839319,0.28270898027319563,0.2701456150754431,0.22347527627956096,0.21752462723753307,0.185131336628865,0.2007044726991741,0.16382028914281033,0.14897047119564108,0.1970225364280973,0.15444262190315916,0.15357870375307958,0.10967388148769394,0.10900516106068696,0.08494811277435944,0.08465785112141844,0.0654014315646687,0.06799525269508457,0.03411675511751327,0.036482576424707515,0.033611707216174985,0.01740993705638141,0.023723799157107373,0.011649750258478834,0.01665001665001665,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045529047532325624,0.0,0.0,0.0,0.0,0.06361997667267523,0.16260162601626016,0.12574662055957245,0.08153281695882593,0.24171618491288147,0.16883503823617044,0.10811873402791429,0.1663567863783149,0.2,0.26010218300046445,0.2878992352676563,0.18798675140990062,0.24129610479145122,0.28633990230756273,0.34837136387388956,0.37306804050453013,0.3356643356643357,0.425531914893617,0.3851611595378066,0.26441036488630354,0.3639170710189678,0.2837189000436491,0.13486176668914363,0.2626770214709913,0.24475524475524477,0.1972615456022279,0.1381533502187428,0.23643456673365648,0.13393400706197492,0.14037774374680959,0.11773940345368916,0.0,0.0,0.10939209251445538,0.0,0.08028259473346178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015199878400972791,0.020662376763681444,0.015023587031639675,0.035173080868775096,0.014261673179497418,0.01713796058269066,0.0,0.017367644079080674,0.0,0.017111079423926992,0.03424462074082529,0.03091798302321659,0.03813363113883366,0.054401326356147355,0.051461506792918894,0.0594385756355875,0.058765915768854066,0.07675276752767528,0.11562861339416858,0.11028576989198483,0.117359413202934,0.06819510294213159,0.1022952496643437,0.13104065456405012,0.0771530523676343,0.12619725601863838,0.08359806052499581,0.09205983889528192,0.150356279008956,0.09779632285826052,0.09871363790603695,0.10277172220492059,0.07500703190924149,0.08953145206751334,0.055998880022399555,0.07065639793683318,0.05421425473471158,0.05470858560070027,0.021730469740320887,0.02541388324135928,0.018793459875963165,0.01977769866698311,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052443885043003985,0.0,0.0,0.0,0.0,0.0,0.06730229949523275,0.07037297677691766,0.08243052284503062,0.12260912211868563,0.06202704379109291,0.1011378002528445,0.17886802095311102,0.16821946169772256,0.2857142857142857,0.4871259568545582,0.34403669724770647,0.2820246400474989,0.23346303501945526,0.11046236389458736,0.16840171463563994,0.1286587327114828,0.24111879119112684,0.12857602057216327,0.27950310559006214,0.23455824863174357,0.0,0.15780337699226762,0.16043638697256538,0.1161247511612475,0.12081463583016915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010115314586283633,0.00816033424729077,0.0,0.009101831288455238,0.0,0.0,0.0,0.01382716049382716,0.020471972009231,0.014871547012677993,0.01989329957500678,0.017810073377502317,0.012715251035384727,0.019844133352576128,0.009191852342083976,0.020492185025801524,0.02558713332724116,0.044726886449617025,0.01822888184038791,0.04240732233098915,0.06747054651142674,0.04909263271939328,0.05305766169750286,0.08233336252956118,0.0857770867956897,0.12367142831538006,0.10126765402629344,0.10835214446952596,0.10174788328064245,0.09936477518719615,0.08343688975679034,0.10810236053023321,0.09871126953660543,0.05997001499250374,0.07265546406348969,0.08978003890468353,0.11763387855702441,0.08348794063079777,0.08267651435815467,0.05155229694123038,0.0591969625834371,0.06217305548409227,0.04832191179054648,0.03314184710561202,0.020274836674926786,0.02243409983174425,0.011309914270849826,0.01403475942083226,0.021626297577854673,0.012489384023579958,0.020679315514656467,F
Texas,0.0,0.0038374642036542255,0.0028618990608201248,0.0039191671769748925,0.0,0.003919704846225079,0.005517103019360016,0.005540891781346336,0.0057277943825958366,0.0026789397827915624,0.006977271537965079,0.012071463061323031,0.017501403129733677,0.02794259283480577,0.026810999212426898,0.023112563559549788,0.03197329417056398,0.03334444814938312,0.04304649619457016,0.04788394350876986,0.06541185899324667,0.05372576500817566,0.07682688155762296,0.06314162230423376,0.0899714836145154,0.0798328206813966,0.06935001359804188,0.07147008804598196,0.06760680575177902,0.07178504034147327,0.07480688895799888,0.09751278524618784,0.09234012526896239,0.10434630749416053,0.14859350042608221,0.14716580401862986,0.16862268986914877,0.18631638052781135,0.22675250050461024,0.23967303916682198,0.23896731361635754,0.24139856535372192,0.2291789620605429,0.19521093863215952,0.20506355709633364,0.18480736285617327,0.16939768792814233,0.1557299584994042,0.16013498847109994,0.1857002617801047,0.1588428686939997,0.13203658379492464,0.10995802332394275,0.0937698339577831,0.07688343288752207,0.058591929405602636,0.06246526517882979,0.042603680408262366,0.04495096258626952,0.03207669895127015,0.02797836339897146,0.03075313039327287,0.025454136052357197,0.01823154056517776,0.017698838643852514,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018315018315018316,0.07192027124216582,0.04714757190004715,0.04429959181090403,0.055994524979779754,0.047650814828933574,0.05625527393193112,0.03968778939013097,0.051362827009998634,0.07139287499107588,0.08483641326398879,0.10794140323824211,0.13398667789602633,0.14169730392156862,0.1481819218055397,0.17492031407914174,0.19589014787785675,0.31975960241938595,0.2139157847331682,0.26356248627278717,0.22462445598764566,0.2309549637820625,0.20007460408966055,0.14687719063991722,0.16108353331799205,0.1345983388595253,0.13347657648858938,0.1553247257547811,0.13306935834604525,0.1133126133126133,0.10828370330265295,0.09492469307682572,0.0449857009736191,0.07493188010899182,0.0717154331612163,0.051759834368530024,0.05303632988597189,0.03467139224901764,0.019331889885555214,0.0,0.02004891936324632,0.021116648365571415,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08605851979345956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13658869728529965,0.09905894006934125,0.16789791806581597,0.10748835542816196,0.16997167138810199,0.2557041699449253,0.2585006959634122,0.42297417631344614,0.20491803278688525,0.14228124258951863,0.14285714285714285,0.22189349112426035,0.12509382036527394,0.15608740894901144,0.0,0.13308490817141336,0.24363833243096913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007667535654040791,0.0,0.011787066641128023,0.010786322942508898,0.008566631257924135,0.0,0.0,0.0,0.013254563356812845,0.02535175560907593,0.016396429222080525,0.028199795551482252,0.03259787942215969,0.018588617006894688,0.011534785617770162,0.024826627385425116,0.014597356256589086,0.031013521895546455,0.030718191312895493,0.032624008304293024,0.04801187202653747,0.06478325775286595,0.059492515011483435,0.06268520629131524,0.10164372422605565,0.09118086696562033,0.12789647908516402,0.12494338502865888,0.10325819314047881,0.11831634224217571,0.09659347028140898,0.10579805395700753,0.09440493423122916,0.11001275510204081,0.07675087943716022,0.09542895314438402,0.09546016494264566,0.11019977645188206,0.10659643842488085,0.1021482564078387,0.07408748909267522,0.06979317388713932,0.06477817850765083,0.05639660915387463,0.0460878505335555,0.034071550255536626,0.024983493049235323,0.021758444996464253,0.01686277448849584,0.017609078458227352,0.010042782252395204,0.01926906031215878,F
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010594567105988049,0.0,0.016081233200854604,0.0,0.02154359885818926,0.0,0.0,0.012091898428053204,0.04045307443365696,0.05045851432583037,0.059960426118761616,0.056658293829911804,0.0683526999316473,0.07437156031533541,0.048256277956161026,0.06956848735545737,0.05925487000962891,0.12457296011777806,0.09359790340696368,0.10470242468772961,0.16747465843984133,0.1604811054614254,0.16737109044801352,0.21513454446113917,0.21461530207103766,0.2396445886408465,0.19567630623341928,0.2166990144905689,0.19153455207464157,0.1636784377175324,0.14374338023906794,0.1289710763394974,0.14813371016470128,0.13133282922752418,0.14282313734825042,0.14893955040114387,0.1481718793800809,0.11033895352213555,0.0736405565675749,0.08600637229031059,0.06827446334263741,0.05277379042472346,0.03194752087238031,0.025800903031606103,0.024133921323416487,0.03262997607135088,0.015334399439199106,0.026398574476978243,0.023365031893268533,0.0,0.0,F
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021144331204803992,0.02772826302238067,0.0,0.02009081046329409,0.03216985684413705,0.03841885084948348,0.04356539165287096,0.03160270880361174,0.0,0.0,0.07151979565772669,0.09582623509369677,0.12643614974437908,0.12693857276891662,0.11455378572987125,0.1271772186895217,0.2151633542834494,0.1851959025406563,0.23808106660317838,0.21696007934540046,0.23550378715549614,0.15611786899108826,0.21466425169383513,0.20249746878164024,0.17385489802741558,0.15812994156067378,0.13819789939192925,0.1793103448275862,0.18267406730836788,0.15921262121870025,0.12410570886260767,0.13746201707422948,0.06940695611937996,0.12807172016329144,0.12728044123886295,0.05955419431682832,0.052849467101206735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
