state,1936,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.006884397202180976,0.0,0.0,0.0,0.0,0.0,0.008651891159209217,0.010031096398836392,0.007233063781156422,0.01985674774838664,0.0228581224909639,0.02642589737943184,0.017708256474581272,0.01656352110343166,0.012196795292037016,0.020360219263899765,0.034203625584311934,0.027658916746660593,0.024668734141528054,0.0281864817633463,0.01948823884785532,0.03589089168926463,0.04540519198499655,0.03427657386601668,0.04318213044929044,0.049575376126223224,0.04752744143940252,0.03451608449537485,0.059941976167070275,0.048725819811918335,0.0299091222822961,0.0550357732526142,0.0615960213532874,0.042559863808435815,0.05054798612228017,0.03975864165770148,0.03311023342714566,0.04522302089779597,0.03550211829305815,0.03854678616170377,0.03833712711153708,0.030826140567200986,0.025050670674773977,0.034358751173924,0.040095285266161934,0.036376864314296105,0.048999191513340035,0.03785202382154033,0.028322776662032034,0.0,0.020817611699497775,0.01819410510994438,0.04204661918902583,0.021080368906455864,0.0,0.014354204346453075,0.025908973141031175,0.0,0.0,0.0,0.01407974769092138,0.0,0.015288182235132243,0.016328130102540656,0.016816332021659434,0.0,0.0,0.0,0.017588293232024765,0.021506147173733826,0.02612817737299839,0.0,0.020209369063497837,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08181966944853543,0.0,0.0,0.0,0.0,0.0,0.11939280231963159,0.0,0.0,0.0,0.0,0.0,0.095565749235474,0.08701705534284719,0.08920606601248886,0.12784998934583422,0.0,0.0,0.12257405515832481,0.0,0.0,0.0,0.0,0.1559575795383656,0.11711316059142146,0.06428387760349705,0.0602990834539315,0.0,0.0,0.08482792050412022,0.06398771435884311,0.08032128514056225,0.0,0.06541077969649398,0.0,0.11022320198401765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03315100281783524,0.039032006245121,0.044135495972635996,0.021768312592968835,0.017538321231891682,0.040006667777962995,0.0632995735607676,0.04973639709539441,0.050944165194946336,0.06277901785714286,0.052375607931163484,0.047380266119161366,0.04730368968779565,0.05109661190158007,0.08173273395995095,0.0743896665990397,0.07365002845569281,0.0551552966320797,0.05771319934818034,0.07832131318735111,0.06342424141269151,0.049299940840070985,0.06631718562496053,0.07063882063882064,0.04218578620243552,0.05760519494121651,0.045358330813426065,0.03485968974876123,0.044288069286223954,0.03326047705027084,0.03553502420823524,0.056748734066701584,0.03349382457609378,0.026555541937328918,0.03630130079661188,0.035790269023522156,0.030413625304136254,0.02604062337246104,0.03055052037719709,0.02394731590500898,0.017763742228362776,0.023100912486043196,0.015454159100567941,0.015269506794930523,0.014807959278111986,0.016087516087516088,0.018158707100054475,0.01243493862469579,0.015638575152041704,0.011973180076628351,0.008404208827780951,0.00953001159484744,0.0,0.0,0.011227334817836493,0.012044081337695968,0.01033420829630242,0.01034853878632337,0.0,0.014602194501230755,0.015030490423430387,0.011082297138550879,0.014188757774256865,0.012337149624950652,0.012962434863764812,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012620207476210909,0.0,0.0,0.0,0.01383700013837,0.0,0.013748728242637554,0.017106200997861726,0.017306527445268106,0.0,0.023288987220168263,0.026029615918556223,0.026391413993314176,0.029711501322161812,0.04394267171444024,0.04363636363636364,0.060576231401203946,0.09658103148541626,0.07138831486004134,0.07316091743790468,0.06913364625404796,0.05803156917363045,0.055242078680503494,0.077396385588793,0.07563393177023207,0.03616055285467476,0.06956790600602922,0.06007689842999039,0.034127104504777794,0.04406904149834741,0.042756636996151905,0.04607764082478977,0.03092624091541673,0.04271181175739691,0.050508975056336926,0.0756038358998846,0.023854961832061067,0.036117019142020146,0.046942847083675625,0.0,0.04484304932735426,0.0,0.038509263617303495,0.03969829297340214,0.030850594975760245,0.03457067542457111,0.026158608362035138,0.021875136719604497,0.022198543775528327,0.026003293750541737,0.0223254152527237,0.0,0.0,0.026879311889615624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03365114974761638,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.008736803785948306,0.006867922224596319,0.008831701733051624,0.007241749343305003,0.013890818169190166,0.012720623310542216,0.029035460727197798,0.03750029667956234,0.0320661771540106,0.02854314849342817,0.03460207612456747,0.03676426513428947,0.03375649053870049,0.053645703199635505,0.04607929959464616,0.051313419648622016,0.04856805721251948,0.04425509428977179,0.03625311145565953,0.039457490816738744,0.042108913466182826,0.05433730349569985,0.05240403511070353,0.05918232930193488,0.0424228140466651,0.05002696488887627,0.040366946258377036,0.04932887705313578,0.06251748589902563,0.04673419419073647,0.052673559378151005,0.048899954767541845,0.07127675012163996,0.06448883357362611,0.05310414130603508,0.05233047679753221,0.05650445968084461,0.049207136144676374,0.048883876351726474,0.05707874899128073,0.04385676380939851,0.04189602446483181,0.04310916567183977,0.04764355562091022,0.033448576327402536,0.04172031364834473,0.03274498841945531,0.0344124330096203,0.02872510789868654,0.025571661215865196,0.020855955622153557,0.01989778093468669,0.018745719126641754,0.01565902108748173,0.01180056027007891,0.013750756952726486,0.01537848933803842,0.015875668449197862,0.0121549272683073,0.010044222479527921,0.0071330746404930385,0.00857542226808485,0.005362565903112546,0.005099309043624588,0.004842808145033558,0.0064823426622699475,0.006535427701120683,0.005337508451055048,0.004412520210918466,0.004926885026211028,0.005355756098867258,0.005728148797088753,0.0068860090068997805,0.00988317406655125,0.01056706387085639,0.0104650071811601,0.008792855613664862,0.014240783161697988,0.01065548267205408,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017260425296879316,0.024282790439518507,0.02686547115320035,0.015839325878290622,0.03031313468125739,0.014905795373241115,0.028847540747151307,0.019668998847958637,0.06486311180778898,0.02430921319179969,0.035271454540521475,0.05077905764759334,0.03666841278156102,0.056594551488179455,0.06068281357184317,0.04330996399859243,0.05975075399760997,0.05050026828267525,0.057183221769988905,0.07884621702421235,0.04820671037408407,0.08966668727969822,0.06458810404556398,0.04885347012304967,0.06084088507477025,0.07024714221853248,0.11415887109560804,0.05017089460976451,0.05860760665042105,0.049778923018359636,0.07741491527367607,0.061326791808873723,0.07584759689530504,0.050768784450246594,0.05276560600151414,0.05040438059889568,0.048641512056146204,0.036787529027659624,0.04368318197493965,0.03570748428870692,0.04354031107133354,0.02438132390588809,0.031711957847489876,0.03682608268683099,0.031856498725740055,0.030156057598070014,0.02291825821237586,0.012786415711947628,0.03028391167192429,0.020211717743361713,0.024384891121461142,0.019028137858858787,0.018403920034967446,0.011368028556487733,0.015666263819882727,0.0,0.011563634681653138,0.0,0.011595547309833025,0.0,0.0,0.015435274747890512,0.0,0.0,0.0,0.0,0.0,0.01734354675531146,0.0,0.0,0.0,0.01671346436689397,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014702639123722707,0.011889192723814054,0.03629928762648033,0.013138014845956775,0.0300648541854572,0.022104332449160033,0.018430159932832306,0.032509092386776926,0.02024086630907803,0.048863913999511364,0.04189271276261494,0.047473579920739764,0.05373010952676173,0.03684039440892838,0.056794947521468485,0.01668573607932876,0.03166483984898307,0.05306063383338962,0.0335989248344053,0.048659169550173006,0.04990798215789637,0.06694784762669881,0.075046904315197,0.07314779337489986,0.042592461134379214,0.09745231797299178,0.07905138339920949,0.06573757559821193,0.03889915394340173,0.05684330196425188,0.04650441791970237,0.04554287102258926,0.05303007983973131,0.03699277218143532,0.03637890023786204,0.04005233505113348,0.031378291452030437,0.04123923913603794,0.030714889042463337,0.031965903036760786,0.01935144997650181,0.022690529540233147,0.020430797968594944,0.0,0.01828042166839315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053231129564569366,0.0,0.0,0.07485029940119761,0.0,0.0,0.089058524173028,0.0,0.06544502617801047,0.0,0.08325008325008325,0.0,0.1011804384485666,0.08637070305752288,0.13144922773578707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.01903637851935048,0.0,0.0,0.0,0.01663948883490299,0.0,0.027378310614138732,0.024466494495038738,0.019387860614207424,0.02855782960495002,0.023573785950023574,0.02394609950692804,0.03586649225705726,0.04237638498428973,0.048646186966962,0.048517065350377586,0.038531108518585905,0.036945277524231754,0.04641501990043979,0.04092736596287647,0.044653378152094365,0.0513096168881939,0.0730968707577709,0.05784573742400926,0.05379531431833652,0.056618462336927036,0.049806241572419495,0.0812056652893549,0.05815644082582146,0.047499839527569164,0.062312908546643044,0.03467116196214865,0.0547651246744828,0.04584865867201907,0.04554881476169248,0.04150487451692938,0.05175521567647636,0.03919764132453943,0.0358017559133923,0.03907371375713693,0.03687853899521347,0.03884918453362654,0.029952007132757048,0.027334914202538047,0.026960488694331913,0.030589726221950313,0.027174711360498253,0.014968267273380433,0.02204719620484126,0.02699617425644823,0.01850695167372244,0.019269901954738853,0.017863383946254516,0.014465059268677055,0.009193429762196616,0.018532675423355804,0.009069335066584035,0.010421086323812926,0.00799656874504758,0.0056691752767266184,0.0035668171863519303,0.0037646917093959176,0.007245851749873198,0.005023190395659963,0.007653646962777764,0.010328000068853333,0.011927379299181272,0.01767810692729247,0.007497500833055648,0.014335225020870401,0.015681081646165104,0.012661318766787551,0.006574251474510688,F
