state,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05492349941153393,0.06948197328804138,0.11724245740190714,0.07999360051195904,0.07452798940046373,0.12724959098345756,0.23369036027263873,0.14727540500736377,0.1964850998799258,0.21017699115044247,0.2531924262439454,0.24369569824115278,0.21394534668870954,0.19906439733253706,0.2002402883460152,0.2449299500342902,0.21893814997263275,0.1733252448219083,0.20343396533485228,0.18758910482479177,0.17463435931019428,0.08355964069354502,0.0960680710903726,0.08470388932025129,0.13405771537430325,0.0966542750929368,0.061552665999846115,0.0,0.04304407713498623,0.0,0.0,0.06345752878252198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.002790271995714142,0.004898732316937095,0.005973845418603641,0.009815824141761166,0.013812366672293927,0.01924965819517179,0.029630904077116816,0.037772131034956385,0.045792622085540614,0.044188271170309365,0.05915876239869062,0.056580691201957384,0.05782899440635908,0.10753953816851072,0.10536442347336113,0.10020279136347371,0.11153011929409444,0.14515703351807865,0.13069606598587982,0.13634827935711183,0.1354188264565623,0.12753723438749703,0.13483283792480005,0.15415647265448243,0.13880748943520774,0.11175595582171456,0.11424645873313372,0.08882208253621207,0.07386861525314485,0.05789660921183881,0.05765822199127297,0.06448053762439371,0.05571234834878862,0.04844818979945386,0.03656280392830765,0.033995104704922494,0.023697910881043893,0.018998626253178618,0.02191044987101106,0.013929807699004714,0.012116028793386075,0.005891536807376204,0.01120406334030475,0.006844210558335488,0.010921885117371258,0.011216061399924692,0.006560764985197274,0.006597448436817061,0.00836477093074806,0.0,0.0042342021916230545,0.004369292611526194,0.0,0.00538846330007454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.009748066633451033,0.006457445434586077,0.007295618459999167,0.005226244107409769,0.015042872185729328,0.013805072378022325,0.03158109209453953,0.04096723645264699,0.0256628719833294,0.06098506382758798,0.0481845145677849,0.049205602877981036,0.09149534255635783,0.09889193375431907,0.11626483906498593,0.1280618714610353,0.15576925552594653,0.14928930762379095,0.16110554203064587,0.12753985620506408,0.1366836946016844,0.15426981357862715,0.11823609266206374,0.11843079200592153,0.13169845594913715,0.12087026591458502,0.10242603377132657,0.09003179247671834,0.04281413142557247,0.0620526437312399,0.062108212727850484,0.05733512379860283,0.0669038713012803,0.05305200612371728,0.046731155661479507,0.02055693480289062,0.03183023872679045,0.023949944615753078,0.023580734539880917,0.013462171298650792,0.014017599875399111,0.00947223844781586,0.0,0.008075978808631605,0.019646687077391575,0.013308490817141336,0.0083004083800923,0.009951073886723609,0.0,0.0,0.0,0.010428616122640526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010897005139754092,0.010861694424330196,0.03217963386727689,0.030697002527988442,0.053781753643713806,0.057392527863146595,0.08133167055251316,0.07052313701379723,0.144792067594069,0.12771148640921048,0.13839303622287297,0.18682564339392924,0.21198997036699338,0.2766515621273551,0.32062348937009816,0.352006436689128,0.36291735495820193,0.44748746790561195,0.3983217377449679,0.3613502159287876,0.3268787746715647,0.27273272193250614,0.3578077728647894,0.30336299549289264,0.2926331615120275,0.16415500538213132,0.17646156206843638,0.16300531648109137,0.15218344553638216,0.13817292873465484,0.12070668276089104,0.09545467306774474,0.09025533525489854,0.06564141035258815,0.06735086593970493,0.03867349898482065,0.0570035152167717,0.03133912062427528,0.04207255898249134,0.02322417968879599,0.023732836073910833,0.03514691410094194,0.0,0.018012176231132247,0.01867832193955695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.013843896226153887,0.0,0.0,0.0,0.011450818733539448,0.0,0.015927189988623434,0.01625336676883069,0.01934984520123839,0.03074085459575776,0.044142531328935426,0.06053879527797396,0.05172235440157236,0.04138387684158252,0.06174109899156205,0.1113658696364232,0.08911702848180231,0.1629508925264795,0.13259668508287292,0.10902440739959204,0.15516171298531137,0.16251154201292706,0.14955537590945836,0.154766386414021,0.17270446975615775,0.09918273426961835,0.14501602808731492,0.16278811646749788,0.10337062059290435,0.0756403644490287,0.06496459429610862,0.057226425891778475,0.0837871805613741,0.0835260858391159,0.09174913166000394,0.06370494551550712,0.05072708826513358,0.04556287676994252,0.024431104285913722,0.03126519836031404,0.0,0.03321768657267292,0.0,0.03078699249567058,0.0,0.02788511333306776,0.024490795542675213,0.0,0.02788733516592964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013953704708600134,0.0,0.0,0.011322646911343675,0.0,0.0,0.011961722488038277,0.028353243611069105,0.028207039671186512,0.012356611817039767,0.03542847615871957,0.03687693347810944,0.03894384297842511,0.04289836986194524,0.04914844968694574,0.06375027478566718,0.05960922839165471,0.05881968498790929,0.05799093623144826,0.0468918836265775,0.041901489597955206,0.03875415587329431,0.024239975760024242,0.025132469055647477,0.0337802174601499,0.04419889502762431,0.05730527666987577,0.03240515704927899,0.023806122934818836,0.03813882532418002,0.034002040122407345,0.030527897801991357,0.016375035089360907,0.0,0.014459921916421651,0.024952590078850184,0.020181634712411706,0.015434083601286173,0.03105107902499612,0.0,0.020509665179715943,0.0,0.01793905845570334,0.0,0.013560425254935995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00792393026941363,0.01205141938939475,0.012067093037287318,0.006837700344620098,0.02235011454433704,0.026928582564451436,0.016128322801049807,0.029296731949551028,0.05255279166799376,0.03812365324051053,0.0288855283502965,0.05732152162584679,0.07117561280466635,0.05458419171376754,0.06609628024822825,0.08378383769873726,0.07362531027809331,0.07276929991652933,0.09700343729571287,0.09172017009922455,0.0702452730784991,0.06601557190843252,0.04590778045063077,0.04540295119182747,0.04827419744146754,0.055143372769199915,0.07350050424764541,0.04343067595504056,0.029863855950812472,0.035398230088495575,0.02768604030296438,0.03611049812426024,0.014176066749022864,0.03731575346725543,0.016901527475545602,0.02216508555723025,0.027740533542928478,0.03125075121998125,0.014807867913818207,0.012761287358668744,0.0,0.015378306335862211,0.0,0.0,0.019392193257057374,0.0,0.014265335235378032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04037956793862306,0.0,0.02953046559700758,0.08026487408447879,0.0,0.03832256651702617,0.1115678214914856,0.057611061323774165,0.1264643237486688,0.18358988843383703,0.14678129586915495,0.1504582136506634,0.1432273905333515,0.16404444113041533,0.11964584828906438,0.19298540023493876,0.08399832003359933,0.14342360583818442,0.16762452107279693,0.14584346135148274,0.1405371642723298,0.1088139281828074,0.03860705737008725,0.046235647684364646,0.10721396844846072,0.06073950345455926,0.06861324998094076,0.046475600309837335,0.0,0.03844083954793572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014892525606870419,0.010100840053197757,0.014908560826928173,0.023366435784027372,0.019991004048178322,0.01722504521574369,0.02859738249840191,0.041953347877160596,0.040793884464624605,0.05721985344334312,0.057874836021297935,0.05588376177550695,0.04951867844550965,0.06373232423819956,0.07044658867731193,0.07499879034209125,0.0982083609820836,0.09549534801233255,0.090014064697609,0.06029977602940332,0.06828735318219066,0.057280017456767224,0.025767218944059367,0.042219242040431135,0.057679828883174314,0.03854700467098998,0.03359011107130061,0.03281126957739085,0.037858074285954654,0.02277196977538557,0.01407289760961782,0.013581947651293195,0.011139785744787509,0.012695879280325015,0.011126358342914365,0.021205636843830124,0.0,0.016517663576487106,0.0,0.010805437296047372,0.0,0.0,0.0,0.013374348000534973,0.011417089098963329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006839143348444584,0.00868709098279956,0.024234515542713334,0.025325954413282056,0.0388990616787317,0.044473041766809863,0.04028291723265727,0.03901068892876648,0.04998627827655154,0.0783187573423835,0.09362000914922816,0.10636987605110233,0.10971117090690718,0.12628540501533467,0.1349543782544308,0.14741196890082978,0.15943381552340957,0.12810884834562883,0.1469588989144004,0.182242070007224,0.1508704717668797,0.11190180616509013,0.12946527434713728,0.10630220197418376,0.07748615141123714,0.07552627350152659,0.03471017007983339,0.05250478720118599,0.03074841645655249,0.034524166916841785,0.02301429763240413,0.027434842249657067,0.01824689451891361,0.017883673581687118,0.022462705302519786,0.014498866452259188,0.00700711923314087,0.008559445347941454,0.008928172849426366,0.013682594219864086,0.009355266235284947,0.012767723195761116,0.0,0.0,0.008349196807267142,0.0,0.008548908304409526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.004181068123536626,0.005172569862021699,0.0,0.007367432265669608,0.008193171576717348,0.011476444597463706,0.015408405285083013,0.029967036260113877,0.04053437821952744,0.04208899805122174,0.04122205733399288,0.051996174994023425,0.04920918319064774,0.06548661090579005,0.12444315000033096,0.12678532652475116,0.1392472168227602,0.1837567728533868,0.18578068925381822,0.17927154537902085,0.20351487142524008,0.1999619844136096,0.20951023801041613,0.2090386900242092,0.22471910112359553,0.2240747422190995,0.16840038876432606,0.19415697408187563,0.1412249211873827,0.10991136747326956,0.08157810235448289,0.09657213229496141,0.10414889700931056,0.07564155242613275,0.0606963527009877,0.057843695489095556,0.049926958708556006,0.04374612664503664,0.04136941972493932,0.030635109586163434,0.031056972290279167,0.020623733433761948,0.018027591703512532,0.026436894154508957,0.011112233558945347,0.022891390756040207,0.01702073338084955,0.012936750072769218,0.007641420867628758,0.008895313281814645,0.006640106241699867,0.006876317960942515,0.010749349067195376,0.0,0.0,0.0,0.007821360134527394,0.00673681941281882,0.0,0.0,0.0,0.00790213989948478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115049974832818,0.01127554615926709,0.03224404536596992,0.049481135317160335,0.08679048776254122,0.13956261347930948,0.1239982248675177,0.16535650074147953,0.18075676833676993,0.1869158878504673,0.20003165968714476,0.26454231173906506,0.33734782679552155,0.31417065889050894,0.41562759767248547,0.4471933209513677,0.45880532783241157,0.45894511637536883,0.44905924929420016,0.3798610673886126,0.36793866220146293,0.3769968051118211,0.3303297024941983,0.2933954804611095,0.2732987154960372,0.20765068962889585,0.1574689134644971,0.1541579339372629,0.09299602183684365,0.11685053441935596,0.10244612591886987,0.06734364754461517,0.0373366521468575,0.05508832494766609,0.02809093973557062,0.027806098804337754,0.029052876234747237,0.016413473638137617,0.027930360301647892,0.01742126555815799,0.011864507326333274,0.012100433598870627,0.016693097404223353,0.0,0.010491858317945274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166685187243027,0.022946963829848264,0.01668799020971241,0.0,0.022251891410769914,0.03312454830161407,0.022184895255601685,0.035807291666666664,0.03706823925863521,0.04833753409522494,0.0597609561752988,0.02739256976545112,0.046847811537946725,0.022084108906205633,0.03266372693124285,0.035768868077911097,0.05122076148198737,0.024213075060532687,0.021250221356472462,0.018284209756454325,0.030478512648582746,0.026648393482564335,0.03695764653706852,0.0,0.023089355806972987,0.036284470246734396,0.0,0.029652221798619052,0.0,0.0,0.022696323195642305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006026419824510655,0.0,0.0,0.005709717939933767,0.015926646417073365,0.0183812970302717,0.014795929981106735,0.018347151031453898,0.01968344390797411,0.02169432693350689,0.01128526645768025,0.02342499446909853,0.04930341320486273,0.04117707613347255,0.03832122382660413,0.04965628539950034,0.06524801660858605,0.09384384384384384,0.06924165337026222,0.09372841779853323,0.07532494832358197,0.10149140763421809,0.10883876064249978,0.09758137589740015,0.10401188707280833,0.056514078654300054,0.07251402988839145,0.0675198723260596,0.05350538988118656,0.0676185683733803,0.04622545269064014,0.05168292525356935,0.043960184632775456,0.0548378251963678,0.034106412005457026,0.033738191632928474,0.03605637335590776,0.017282010997643364,0.020785034774962026,0.025064331784914615,0.02553626149131767,0.015841165909810963,0.014271188254812066,0.01615218951902369,0.012677484787018255,0.012733755366368333,0.013049476156742852,0.0,0.009638925838104601,0.01184927719409116,0.011833619312466718,0.0,0.0,0.0,0.0,0.010383353407816587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05901010548056355,0.0,0.10443864229765012,0.09708012844447764,0.10942629357511334,0.09168958906393265,0.12401452741606875,0.19739439399921044,0.18096657440919736,0.18985928076837166,0.27602070155261643,0.2599243856332703,0.3853352416602444,0.3423485107839781,0.3341584158415842,0.37641154328732745,0.4218447155398472,0.2996164908916587,0.251284980011422,0.23339698705707618,0.19118428040361127,0.33086023661519953,0.18984812150279776,0.11888250445809391,0.0870995838575438,0.1100880704563651,0.06999999999999999,0.07446808510638298,0.06905282541143976,0.08406388855530203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03156565656565657,0.030756612671724422,0.02759857867319833,0.03540073633531578,0.07517720340803323,0.07948301482531016,0.08643341169962661,0.13747594171020072,0.12943398866578046,0.1529775997086141,0.1515858208955224,0.18968787722021038,0.28211397404551436,0.3721023784381757,0.29222087867795243,0.3140950137416569,0.30346135609293506,0.30992736077481836,0.29484546938345707,0.34963124829281617,0.3132832080200501,0.22734482393993866,0.19791666666666669,0.22209061297009178,0.18731207177009906,0.2035792065145346,0.10844026748599313,0.16744354437253925,0.10550942703793753,0.10335917312661498,0.09420631182289213,0.03876344607035566,0.061056273532105416,0.06876851460008464,0.03192338387869114,0.026379656009285636,0.0,0.0326797385620915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
