state,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012206733234051904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010347253838831174,0.0,0.0,0.011965062018904798,0.013473716628491136,0.0,0.010146103896103896,0.012946031232300348,0.015332720024532353,0.024523542600896862,0.053758486161029705,0.08398964586660793,0.11550308008213553,0.15160616722446296,0.17445917655268667,0.2343275378250933,0.24768422408979626,0.305700154292059,0.32816015361907624,0.42385753757576633,0.4623785547124317,0.5200222866694286,0.5740292152976584,0.6360215450453774,0.670069717366099,0.7866932963363876,0.8050117462803446,0.8208870140234865,0.8004815905504125,0.7647307583873696,0.695266550162542,0.7113207179467191,0.729781464348381,0.744250320797552,0.7026697642533419,0.6810999666319901,0.6143035737379833,0.5929614122439743,0.4510101707395646,0.45555901886973404,0.43609608731666916,0.4302312205222593,0.31585748127587276,0.36729479399552856,0.24863920435454606,0.32856190979482114,0.311052902380841,0.3642125676986023,0.3475032132146427,0.3502875671581738,0.2987375927532042,0.3522223553372469,0.3106326472541022,0.30971738288811457,0.3023570103305312,0.2783084506710064,0.27403904450103067,0.21559644265869612,0.17664277783385485,0.2600545857150214,0.1892613621632833,0.18735850529547998,0.17674273535374538,0.15241899456021865,0.16337285902503293,0.11059805900406447,0.10335027129446214,0.12378731611826008,0.09359188090433156,0.10780571661664869,0.10661878174013076,0.07603063753097546,0.08650269600069202,0.10395963919889925,0.10776565867676835,0.07399186089530152,0.07691500891514877,0.08778706369829342,0.09721209596222616,0.059800196988884204,0.04301229434746765,0.04852375797842559,0.05941535292719639,0.07679560244129179,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2224938875305624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546099290780142,0.28653295128939826,0.6437768240343348,0.5863956215793589,0.5842259006815969,0.6254510464277123,0.5234548016911617,0.37016472330186934,0.7446808510638299,0.7717372663351054,0.9000163639338896,0.5370569280343717,0.3332716163673394,0.4873803307223673,0.6284916201117319,0.5364249870219762,0.46051509466143614,0.3928571428571429,0.44205266192581205,0.6914785438275372,0.5487547488391726,0.6050490298351763,0.573394495412844,0.591715976331361,0.44603033006244425,0.7670999360750054,0.31963470319634707,0.5943209333039842,0.5107252298263534,0.43145714846048244,0.3297911322828875,0.48865619546247824,0.31116934163118243,0.26512788521522146,0.20494803103498754,0.3214193880174852,0.3376748673420164,0.3202928391672386,0.3417634996582365,0.3393116820164809,0.31993857179421553,0.2677376171352075,0.2468814968814969,0.22239665096807953,0.36086607858861264,0.2617801047120419,0.10358094110683633,0.22151898734177217,0.1170177198261451,0.08557247989046722,0.12424565140220092,0.14222222222222222,0.11045655375552282,0.11175265412553548,0.13297872340425532,0.11609907120743033,0.0,0.0,0.09571209800918837,0.1536688436419516,0.0,0.0,0.11562921564848719,0.0,0.1190003966679889,0.10418837257762034,0.10048231511254019,0.0,0.0,0.11022927689594356,0.0,0.0,0.13758943313153552,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790871088012654,0.0,0.0,0.0,0.062111801242236024,0.0,0.09777560498655585,0.1608954179783141,0.14320663524076616,0.2559478797044965,0.21443485130635967,0.2965566478115218,0.28894277901037096,0.3185310099306727,0.3435966086568496,0.3967746064251888,0.36466103099618763,0.4527712724434036,0.43767700172864027,0.41359793926640787,0.38584306710161703,0.37672945490915155,0.45975479744136455,0.36804933850591864,0.3701942670832767,0.4324776785714286,0.46389824167601945,0.4106289730327318,0.402081362346263,0.36553730052668815,0.4086636697997548,0.33475349969567864,0.3749455994107998,0.37574545830604295,0.39041281912004344,0.31328525274940444,0.28374002737256737,0.29579964504042594,0.28105854860102314,0.2641277641277641,0.2812385746829035,0.22518394386111912,0.2293115613345429,0.25148776175892035,0.2558866225426273,0.2660838164021667,0.2531870474836761,0.27064780862580756,0.2491103202846975,0.15116231564325694,0.20167389331451044,0.20479987274571015,0.1966747769667478,0.13821561636152396,0.10590847064094991,0.12173218918379565,0.08487121286884437,0.10010395410618719,0.10045203415369162,0.09161704076958314,0.06663581675150393,0.06613756613756613,0.05992373343017977,0.053292594105839086,0.045178105994787145,0.0496031746031746,0.04874441120112953,0.041296716911005574,0.04361662601166341,0.05113258679756609,0.029939559514230645,0.04215428468193588,0.03513630820742823,0.0558821094461462,0.03775246964072233,0.03963452793191206,0.02791376792922786,0.028813972560232284,0.03310710147326602,0.024674299249901305,0.03629481761854147,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02065749867201794,0.04791929382093316,0.06672802577082375,0.07457121551081282,0.05086100414153891,0.11647790637158931,0.13882228223832,0.1801895907868279,0.162053025875352,0.20987195154348864,0.32655320326553205,0.3404629197441037,0.37946489949679657,0.39914468995010693,0.4701606622631169,0.4858464492479562,0.6113359145294168,0.6623091161499306,0.7477567298105683,0.6685087797486406,0.7504056246619795,0.7636363636363637,0.6549805020255177,0.6567510141008306,0.6537666729287995,0.7242930826352563,0.705890914383437,0.622872175796967,0.5800418261452867,0.5340350605626717,0.3781696588511604,0.4017839206074973,0.3671639483651542,0.3284203780839475,0.3147277415440619,0.30481087036356963,0.22544408597971002,0.3571017163921207,0.2899335085820319,0.3378116020812301,0.2875126272437641,0.2506864032469858,0.29421119592875317,0.2568321361210321,0.29339279427297266,0.2551921793412116,0.26905829596412556,0.19885762640152316,0.23961319584099952,0.19408054342552158,0.17188188629352139,0.12964003284214165,0.18311025853424598,0.1618760117250733,0.11099271887764163,0.14735199791973652,0.10269691016252902,0.07190364911019234,0.10780702542449017,0.07615805035391093,0.06764374295377677,0.0708842814105972,0.049464879935245974,0.05639627784566219,0.03936620411376833,0.052543085329970575,0.06362672322375398,0.07699923000769993,0.07291082445316882,0.03881341835320211,0.04551920341394026,0.04753134097795734,0.04403900597672224,0.052521008403361345,0.09659169311439217,M
California,0.0,0.0,0.0,0.020300446609825416,0.015415446277169726,0.017768827553528592,0.0,0.017396490879268353,0.014880583318866101,0.02271600859078143,0.024706843795731417,0.021934634788330777,0.02485295335929086,0.02421893921046258,0.0213857998289136,0.040092521202775636,0.022697353488583233,0.024222239043221558,0.03263403263403263,0.0281748620914645,0.02470203174211079,0.025274864147605207,0.035978870590544096,0.04692926195914025,0.04117108874656907,0.04805242082271569,0.04691531785127844,0.06430944753420906,0.04764450228926023,0.06870237076027101,0.07374282661926956,0.07936265681755746,0.06725680550554698,0.10138449080627004,0.1862632436323227,0.33020618010282504,0.4804900436468538,0.49984572662758414,0.5051584719769495,0.6242662799530418,0.5938581314878894,0.6329847388338535,0.6114096938020808,0.6040653154808272,0.6893895212792766,0.6555204404118666,0.6538759917336515,0.5779583209485122,0.5768128983391544,0.5505259433002121,0.5718761997944094,0.6267526903210897,0.6313438515718091,0.5870505245272573,0.5649641426214606,0.5364593681700774,0.4944057842618922,0.5097317295490698,0.5263903232603041,0.5140761360981011,0.4605174048489774,0.4523245815997621,0.444305969321121,0.36803818396158605,0.3545722665664496,0.3623787152671215,0.34509435107093017,0.35258947929230516,0.2884148704751862,0.2804731631468105,0.26752625923733087,0.29204892966360857,0.28970565182264346,0.2999779427983237,0.2847345194929308,0.28071416335574995,0.263823443281953,0.23127179243230112,0.21974707542495203,0.20367603845618948,0.19201080882569635,0.15802539974873267,0.14011223398502745,0.13198317773734602,0.11749253486295957,0.10815499218586792,0.11039558417663294,0.09219028520499108,0.08536716360532103,0.06863552027677414,0.06790687057749371,0.07003261518935962,0.05729478307009721,0.06374136304530736,0.05241627639330439,0.05411346918068826,0.044895546816394266,0.03973478513563202,0.04381002209411906,0.036130490192214204,0.038829231716787614,0.04784688995215311,0.04166035449174367,0.04259988821789332,0.039098136322168645,0.03464278239280585,0.03517142245465945,0.03173660247464124,0.0323926673230444,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241280954233113,0.03177629488401652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038476337052712584,0.035831591519856675,0.02877532228360958,0.028712530148156654,0.03861003861003861,0.0274830978947947,0.030272452068617558,0.03361828834886178,0.03372031408063972,0.12549473887440873,0.16446724360731488,0.3209265008546412,0.3106876553438277,0.367710826655566,0.43320572234535565,0.43082966388950483,0.47591621449574095,0.47698545194371567,0.5481032741958748,0.7052741015482312,0.5999837842220481,0.6266374956108365,0.5779092167023903,0.5772777079936927,0.5788370874803562,0.5505106372032001,0.5830826869294496,0.611753241480118,0.6430319239742788,0.6722848215131143,0.7030172558780988,0.5749203324682152,0.5109911299652912,0.5596438068146682,0.5901004051435618,0.5221214619400935,0.47071632136795927,0.40871064563509807,0.431266846361186,0.3606033050076824,0.33005336376816063,0.29574536616790137,0.3268629755999656,0.2373080204778157,0.2629383359037241,0.24900879992263802,0.3051228520957122,0.3092996082204963,0.2987978597734695,0.3057963350424206,0.2575008621680653,0.25233288897352885,0.24672842940422343,0.24625137144946968,0.24881690003415136,0.20131591868800944,0.14212899431484022,0.15078028799035006,0.17570664629488159,0.13297872340425532,0.12113564668769716,0.09347919456304793,0.08047014070082177,0.08324810313250719,0.08511813016172444,0.09321783416319941,0.08056935678796831,0.073771041512977,0.050879992599273796,0.060221429564089504,0.03478664192949907,0.040553435114503815,0.036786344908769864,0.02315291212183577,0.04074094193057744,0.03350832123310622,0.06253730919014185,0.0461241315690853,0.02308669052291354,0.04914004914004914,0.047000763762411135,0.0249992187744133,0.029478235236317183,0.01671346436689397,M
Connecticut,0.0,0.0,0.0,0.0,0.024277737314882253,0.0,0.0,0.030673670488094783,0.02488593944421402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03552713384847677,0.0230755030459664,0.036506342977092265,0.029502876530461724,0.0,0.044050437751225156,0.0,0.03790750568612585,0.04346408779745735,0.042444821731748725,0.0606121830487928,0.030315278900565887,0.07073803348266919,0.07344840249724569,0.0639488409272582,0.06354585892819319,0.06890374147316199,0.14313143655088148,0.28202380280895706,0.3870047866381505,0.3710472392977793,0.3579918091474067,0.36394654535115156,0.42075736325385693,0.3969712563405131,0.36856497443823566,0.37660510912473344,0.4269854824935952,0.4488253231971825,0.430029740374568,0.3972723363299408,0.4713818396082654,0.44934723206153226,0.5497190324945028,0.5215642738945561,0.49744055482166444,0.48150444306674933,0.550438834109871,0.5020673360897815,0.44336384439359267,0.5334307636097917,0.5281944913414693,0.5039838725160795,0.4811851211072664,0.5333915593125176,0.5255406038695856,0.5150946614361248,0.4563029015291372,0.5182082771349471,0.46985939022692474,0.5293005671077505,0.5357612411254273,0.42464909721546884,0.4484304932735426,0.5208494807006666,0.561695409278601,0.5037857584774476,0.5065164190996528,0.5484818805093046,0.4966489546340552,0.5125120937164971,0.4227022011443889,0.47352120607130976,0.36228023441662227,0.4174384209216819,0.27795898686785603,0.2743564298639893,0.2249955000899982,0.23155200779964658,0.2128139812336762,0.19238168526356292,0.1505481917853052,0.13231888852133644,0.1047934554796836,0.12442109628810397,0.09605818381419604,0.1142367556761388,0.11076241462063872,0.09462886558915933,0.07304601899196494,0.05724098454493417,0.08195660613380494,0.08117615225038333,0.08775170884906706,0.0752339305026567,0.057034220532319393,0.08898047112817871,0.03845414343395501,0.08323540932236585,0.05611099775556009,0.05280667476369013,0.04411602514613434,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146690518783542,0.18761726078799248,0.18577942915048135,0.2621231979030144,0.3309171131421368,0.33938320790910437,0.35817605730816915,0.4168294906864661,0.4069552349241583,0.41751297675468296,0.5258639192959862,0.5610098176718092,0.4744224422442244,0.5046343975283214,0.6600314300680985,0.5853959124987163,0.5514109633473889,0.7026509102523155,0.46866485013623976,0.5332385353714896,0.499001996007984,0.3969778460750416,0.6323396567299007,0.6870229007633588,0.5388854868340478,0.6413612565445026,0.5733252866626434,0.5161505161505162,0.5807200929152149,0.657672849915683,0.6045949214026602,0.5586592178770949,0.448215143268769,0.43956043956043955,0.35645328976682017,0.46213476446034585,0.5598939148371888,0.49504950495049505,0.5135730007336757,0.5182092989779761,0.4980788387647645,0.3369272237196766,0.5153975003221235,0.3513022410660206,0.4608839517844481,0.426725188978298,0.27135288797002194,0.2962962962962963,0.3965540817721865,0.14396775122372588,0.2947678703021371,0.19307886529036092,0.14808233377758032,0.1611013473930873,0.17286084701815038,0.13684050478941767,0.192193968066233,0.11530700490054771,0.07395355716609969,0.11931394481730052,0.12152514051344372,0.07654623392529088,0.0,0.10045203415369162,0.0,0.12171796209354896,0.0,0.13295346628679963,0.0,0.0,0.0,0.1018537380321858,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018267509407767345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029270332427346855,0.0197441162533565,0.0,0.017742450587275114,0.0,0.01476973975718548,0.02508717794335315,0.03488047623476886,0.078574564951122,0.12394751463862888,0.15229102815480383,0.19117135905457075,0.22994184941659385,0.24479138334330633,0.34277346999900166,0.4011488152842382,0.410674659212081,0.3805899143672693,0.5014993278874987,0.5140409328891005,0.5219909746076649,0.6269524234541161,0.5991814000590743,0.6222093600132297,0.617910077005879,0.6655275703497447,0.6775053247851356,0.6726213761029252,0.6881026700240198,0.5922430604039771,0.6189454360526414,0.5888389366692729,0.5279218443616787,0.5664516551520906,0.5489317787585358,0.465922762980962,0.4227456601756581,0.390503713964986,0.42353060166630846,0.35689068618011427,0.37754291648848437,0.33236493191301125,0.3285907480468968,0.3331669196833386,0.31787257961351345,0.3145147157838426,0.3631788410401014,0.342553300270975,0.35150814896785165,0.34767631016554496,0.3288336393739868,0.3261865493861096,0.31623747065748137,0.2856498534165226,0.23413055971393504,0.2447178097756025,0.20270865771614913,0.19159382109926953,0.17789806592871912,0.1797173886214982,0.16656256506350198,0.14259727446506754,0.1374703894994369,0.12942421450921576,0.11721622946800686,0.09806874078192446,0.10505313118793175,0.0990003200762228,0.09087009937554068,0.08574627606049011,0.08489024903517595,0.07981146423919346,0.06601776038773358,0.08539423672621937,0.0748356591916048,0.07573866717159111,0.06900840880240593,0.05976883770656026,0.049983338887037654,0.057340900083481604,0.05575495696414259,0.0515496549790636,0.05353319057815846,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017751899453241494,0.0,0.009432924049239863,0.0,0.0,0.007906763445451239,0.06711960988438989,0.07118835456710115,0.11315812894940941,0.1257276487672404,0.226820938885774,0.23738578899865234,0.3091540637645177,0.3326624837220315,0.4427360400864879,0.526845100683413,0.5937415821136751,0.5907316245119674,0.6420564450348412,0.6575846139341944,0.7011187313985907,0.8063655444746174,0.8249810037268879,0.8128117489341659,0.7808182975758595,0.7908137022940027,0.7810487206259238,0.705507189118257,0.6178051732387626,0.6632660038565158,0.6263347049325485,0.5687126782304912,0.6187881204495445,0.5170165196869955,0.4853283949040519,0.4597622858699724,0.4083468872201267,0.3926958570587081,0.39329091960670903,0.3322574520599962,0.35370258880192657,0.3241343794492745,0.39294209749781694,0.33828790396215963,0.33917716500748835,0.31277420815760426,0.3472173997583367,0.35339487510245765,0.32464961596325914,0.3045260179416579,0.31143258991360256,0.316550511300723,0.32817689793433813,0.23706896551724138,0.25318512300464396,0.19872921454643774,0.20884470904134855,0.18375548622494844,0.17104507233509167,0.1408665194548085,0.14003345932213893,0.14556402951092975,0.13877949064176137,0.10847056503303422,0.08349910361256416,0.10648063154029741,0.07806678258401051,0.10020637742016296,0.08127234989622147,0.08726118860315991,0.07164833312260294,0.0836108348109386,0.07794461520361191,0.07374853255470937,0.07284837131855552,0.06774149844194553,0.05505741702060721,0.0728957428886153,0.07763037590353132,0.04836456131551607,M
