state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921574048474795,0.013768794404361953,0.008555783709787816,0.008581481163648846,0.010176785298906723,0.007232331414354731,0.0,0.011535854878945623,0.0,0.0,0.0,0.012857693901167193,0.02495779196946341,0.02361100863277503,0.021080845040731204,0.021344391761064778,0.020360219263899765,0.014658696678990831,0.024404926541171112,0.019382576825486327,0.020670086626453952,0.017539414963069787,0.019939384271813687,0.023689665383476458,0.02475530334767871,0.01766541700198245,0.03448721817476398,0.04073780694805929,0.02991393989599153,0.02877214856019373,0.0,0.01610491199815944,0.0167500179464478,0.022813341241958295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014417116000115337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079726192872962,0.0,0.0,0.20579660435602812,0.09818360333824251,0.1432151808091658,0.18515089798185522,0.12184508268059183,0.12220670391061453,0.15573628655476726,0.17056114617090226,0.23214285714285715,0.09609840476648088,0.18303843807199513,0.0,0.14604631754642186,0.1337920489296636,0.12182387747998608,0.21409455842997324,0.12784998934583422,0.1141552511415525,0.0,0.10214504596527069,0.0,0.16489556614144374,0.0,0.0,0.0779787897691828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06496881496881497,0.0,0.06682705159048383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07689941556444171,0.0,0.0,0.0,0.06826870562534135,0.07761966364812418,0.0,0.06862475981334065,0.0,0.0,0.12964563526361278,0.0,0.0,0.05841121495327102,0.0,0.0,0.0,0.05143503754757741,0.0,0.0,0.062407364068960136,0.0,0.06295907660020986,0.04773554508025539,0.0,0.07335929123638621,0.049426107968586964,0.04643723234095248,0.06557991380925614,0.09370816599732262,0.055463117027176934,0.05387037957898227,0.0585480093676815,0.08459303394755231,0.07618909407539093,0.07015328492756673,0.11001833638939823,0.09328358208955223,0.10278855399714845,0.1290585518271974,0.10463169642857142,0.07856341189674523,0.10265724325818296,0.10249132765689058,0.07467966354846317,0.08173273395995095,0.07100831811726517,0.06360684275718924,0.09652176910613947,0.05771319934818034,0.07179453708840519,0.0600861234436025,0.059159929008085185,0.06315922440472431,0.052211302211302206,0.04218578620243552,0.04189468722997565,0.0,0.027389756231169543,0.03198582781782841,0.01663023852513542,0.022209390130147024,0.026191723415400735,0.027213732468076197,0.024512807942149776,0.016133911465160834,0.0,0.014193025141930252,0.010015624374023476,0.01018350679239903,0.0,0.02171124050133228,0.011550456243021598,0.011590619325425955,0.0,0.0,0.008937508937508937,0.0,0.0,0.010425716768027801,0.0,0.0,0.00953001159484744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01182396481188072,0.0,0.0,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.01740886459385119,0.0,0.01920799052405801,0.0,0.01918281220026856,0.015844847255672454,0.0181647543216978,0.0,0.027815551984176044,0.018784634169249553,0.0,0.02697053469085025,0.029034131234273182,0.0,0.0,0.049075740225748406,0.0157410905427528,0.03407788345363859,0.03337226764558652,0.035438144329896906,0.024736402708636095,0.018674136321195144,0.01759479194158529,0.025551486244783237,0.021570900854746947,0.0,0.0,0.01770642743315824,0.015132408575031526,0.016106764841233318,0.021649707728945658,0.012109762890842597,0.01734777328938564,0.015144248971453089,0.023502990102629722,0.013283034907815737,0.023909462834068328,0.024906600249066,0.0,0.013748728242637554,0.02851033499643621,0.020190948686146126,0.029092601751374625,0.04366685103781549,0.04049051365108746,0.020526655328133248,0.023769201057729446,0.0,0.02909090909090909,0.026502101238026727,0.038632412594166506,0.02254367837685516,0.0329224128470571,0.0,0.03095017022593624,0.031566902103144855,0.01934909639719825,0.03184586600851877,0.0,0.0,0.020025632809996797,0.0,0.0,0.0,0.0,0.0,0.019414459889725868,0.0,0.0,0.0,0.02006501063445564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
California,0.0,0.0,0.02842062525375558,0.03083089255433945,0.0,0.0,0.024852129827526222,0.012400486099055084,0.020650916900710393,0.03230894957903339,0.025590407253052568,0.033137271145721146,0.04541051101961734,0.04429915678846389,0.053970701619121056,0.048421020775644225,0.052986147907047164,0.06371406371406371,0.06524704905391779,0.08800098808126969,0.0742449134335903,0.08177016043305477,0.08916559772236649,0.07471790179932906,0.07717510010921004,0.049521724398571686,0.07502768878991056,0.060427173635159315,0.07081628986058704,0.05861609295377837,0.07707334940935869,0.06114255045958818,0.06122569899339684,0.06440288423897259,0.049292415328351095,0.056197665923608635,0.0636080981653336,0.05716144623106236,0.05662592362405912,0.05493079584775087,0.06074095978708695,0.06296154415083462,0.05915724804891312,0.06335903694263847,0.07510109763142692,0.06486606298853272,0.06704316523002742,0.07962736980439504,0.06732825813967325,0.06780773565510323,0.059958403857323976,0.06675275901006282,0.07031878911681509,0.06329753206962728,0.061025801141040566,0.07180315219410428,0.051831066468874545,0.0417934574242105,0.045040926285275,0.05079236082893133,0.05297495099817033,0.03542497161734202,0.03244979523768448,0.021241656522414033,0.028722742903908652,0.03261331229901098,0.020348815698926322,0.021299403267537965,0.020010366025678874,0.011903978748265308,0.017737003058103974,0.011757045183229028,0.014410705095213588,0.013772943193636337,0.011328032182663136,0.01118121555786279,0.008603108252405074,0.007660028772983079,0.008299574254272038,0.007480940603598559,0.005321499552299929,0.003364616253499802,0.004722561915272268,0.0033349409458918655,0.0034376892381816214,0.005492317620728006,0.004177807486631015,0.0025440545445294346,0.003069067979855754,0.003423875827436658,0.004001863725106264,0.002257922485521072,0.001983064628076229,0.0022789685388393214,0.0016910459118965081,0.00142074515241754,0.0023722259782466876,0.0031518001506560473,0.0022992130122318133,0.002677878049433629,0.0030325493631646336,0.002754403602759912,0.0,0.0024656482365331576,0.003608623165917276,0.0034406826314340765,0.0,0.0,M
Colorado,0.0,0.0,0.0,0.0,0.04088976120379457,0.0,0.0,0.0,0.06864702945581629,0.05889628364450203,0.07129701146693601,0.08477141992128369,0.02954384306310565,0.1221075767751389,0.04537793335926358,0.09532888465204957,0.14262681384100212,0.1021515673881121,0.16370734164462913,0.1766895942449675,0.23020257826887663,0.15723270440251574,0.17033542976939203,0.18599281682914315,0.14107990252661282,0.17915795759928338,0.15538674033149172,0.11485012059262661,0.12134583563154992,0.11542901115813775,0.14127144298688193,0.14888099125924503,0.11079531769353053,0.11101457669659234,0.10181305556643303,0.13255659817909093,0.11391880695940347,0.10753807194643909,0.10074551682450132,0.08870022491842747,0.10306465791627513,0.11030288576198426,0.10962065483917495,0.10115485121807301,0.1378341125915516,0.09993787645517652,0.11395393005399244,0.10690327925809125,0.10738606600314302,0.11833406220255706,0.1081737111498074,0.12451614649595323,0.09104876799635805,0.15150080484802575,0.13454875710585623,0.08870199415223891,0.05784805244890089,0.1113103704161771,0.06752392695672597,0.10076028212878997,0.06724518876685133,0.07024714221853248,0.05073727604249247,0.06584929917531591,0.0431845522687313,0.026353547480308045,0.04587550534736359,0.029330204778157,0.015169519379061006,0.02175805047867711,0.03441235174011792,0.011455541045203564,0.020846362309776944,0.0,0.02529026324864927,0.0,0.01693234319440749,0.012190661952944045,0.012196906864419184,0.0,0.0,0.0,0.017825311942959002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012262114969589956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230755030459664,0.0,0.039337168707282294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01598721023181455,0.03328592610524405,0.0,0.017455053237912375,0.016921428168537422,0.022914757103574702,0.01938306473943623,0.022911475785434027,0.03411998862667046,0.023816454523803224,0.03430615795535299,0.021400546902865296,0.02722446571986025,0.024086360550920758,0.042949791693510285,0.024113817217265493,0.05324268425040444,0.028445455838429813,0.04857807914178727,0.040719928332926134,0.04398734840074569,0.0350891677675033,0.05579665220086795,0.06501246072163831,0.02726157481030488,0.06912662090007628,0.04871513822920472,0.043413245863682406,0.028799078429490258,0.03784602076124567,0.04055023550329081,0.07699002477070362,0.034112229234180454,0.06966456511895223,0.03904308937318095,0.04524571905888904,0.020622100017185084,0.0,0.0,0.02210572854165351,0.0,0.0,0.0,0.0,0.02798376941374003,0.0,0.0,0.02319707201402134,0.012797870434359723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05009016229212583,0.05156765676567656,0.10298661174047373,0.07333682556312204,0.12324124473657184,0.06487187804086927,0.07452358139039711,0.07629427792915532,0.07109847138286526,0.07485029940119761,0.0,0.07742934572202864,0.089058524173028,0.07348438456827924,0.09162303664921466,0.13578756789378393,0.0,0.0,0.08431703204047217,0.0,0.13144922773578707,0.08003841844085162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020696220870069126,0.0,0.0,0.0,0.0,0.0,0.036925917378259863,0.0,0.0,0.0,0.0197441162533565,0.0,0.0,0.0,0.02067763566005967,0.02508717794335315,0.018602920658543392,0.02542118277830418,0.014959182801213831,0.022843654223220575,0.023172285946008574,0.03230587967009996,0.016319425556220422,0.01830343771839329,0.031217806636905692,0.027378310614138732,0.028544243577545196,0.029728052941784714,0.03450737743931461,0.030309153364316024,0.04680373994535936,0.055909532047765734,0.06304779229369936,0.05589136374927548,0.06433784752984854,0.04923419421819311,0.06628417438170991,0.07426403184070365,0.06500228711750969,0.052095607844110096,0.05986121970289289,0.06729553180874147,0.03492572825600559,0.043914542300682875,0.07549128311590271,0.06438367813020081,0.0513506412859156,0.04045665448752797,0.047499839527569164,0.03543283035005192,0.03945339119830709,0.021235456506432108,0.020377181632008478,0.026166340395014826,0.017524280351592404,0.022308282619170845,0.020450943299759702,0.02685131693504422,0.012758763675799817,0.013061149227471439,0.008796041781198461,0.012538049497433184,0.010933965681015219,0.012061271257990593,0.013109882666550134,0.005875613267134757,0.010477787091366304,0.009122977739934314,0.012341108231519191,0.006168983891240814,0.011561941172843314,0.006990019805056115,0.006851870179899659,0.008427310615346899,0.007721948093064918,0.004534667533292017,0.0037218165442189023,0.00799656874504758,0.004960528367135791,0.012127178433596564,0.0,0.0,0.005860388794936624,0.005102431308518509,0.004303333362022222,0.0,0.0050508876935121344,0.0,0.0,0.006098198417953096,0.004521899559566983,0.0,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076123197783292485,0.0,0.006848939784121418,0.0073643125414242575,0.013985836162286557,0.0,0.00637137468780264,0.011127458859311828,0.008355515236878858,0.017757783828578195,0.014872270080424662,0.01371397225206281,0.014591002963095987,0.02150172579641261,0.01747885059078515,0.020033939851041765,0.02470384791840672,0.030831623759323603,0.024122251570961633,0.03381683353663691,0.04564783893520409,0.0218598909577204,0.03525567141714239,0.02257623005178423,0.02251681724788201,0.03418896927095442,0.01823011615188291,0.02572747830090317,0.041350996115960006,0.034157247546888585,0.04310482454739934,0.015325409528999082,0.025954251306363984,0.022907258328424634,0.016524828554903743,0.01423960508828555,0.02107164358819988,0.01817575959528642,0.015055252777694138,0.01347164219318335,0.007341497078084163,0.01132214328172323,0.013888695990333468,0.009405947246073017,0.011877424974265579,0.0,0.008790436005625879,0.013026770012375432,0.0,0.006734913793103448,0.01083144911249814,0.0,0.010849075794355768,0.009253873407011792,0.0,0.007614406457016675,0.0,0.0,0.007501594088743858,0.0,0.0,0.0,0.00827981027406172,0.009543464516205996,0.0,0.006610696106299992,0.0,0.0,0.0,0.0,0.00892020873288435,0.0,0.0,0.0,0.0,0.0,M
