Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01036548707423762,0.027464982147761604,0.042113662558737476,0.04854593370012483,0.11057958123993365,0.10365507539672747,0.13016513105842117,0.1908348388081728,0.16403526758253026,0.17607457276022787,0.21376543861501107,0.2050031858603208,0.19067133384558468,0.17118402282453637,0.20267531414673692,0.1599704669907094,0.20047275665001046,0.2784607636934562,0.2737935969633801,0.28577779189026137,0.41396627192833635,0.2704182925994386,0.2834721886127147,0.19503849443969204,0.20706744967582064,0.1736584037047126,0.1549241223900567,0.1400507210719558,0.17356205852674067,0.10635129961288127,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051025614858659044,0.05246589716684155,0.1594726770146715,0.0,0.06488590894344112,0.0,0.06510416666666666,0.11183180496533215,0.09034443817052512,0.14870738961336077,0.2849002849002849,0.19220912352639674,0.25825744189207556,0.14007564084605686,0.22916069894013177,0.20597322348094746,0.13795217657878603,0.15710919088766695,0.12584552461853074,0.13857613026156246,0.10741138560687433,0.1505457282649605,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013494496173346441,0.0,0.016517663576487106,0.016918684572274505,0.015127612214466318,0.047103155911446065,0.017909512189661733,0.04526832801430479,0.07801703000312069,0.06393569895419464,0.09021095484826054,0.08636559921816406,0.11595816229504395,0.12069165602878033,0.10941916659068113,0.11259191176470587,0.18383652690376864,0.19674388864295905,0.2443078782994157,0.21302261119523652,0.171781057234325,0.14103997019532705,0.14149830988129863,0.1262558426905926,0.09373879959196052,0.11370262390670555,0.06857688064641164,0.06927824663055801,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928172849426366,0.009121729479909392,0.012473688313713262,0.009575792396820836,0.02289077828646174,0.019677615073053146,0.020038072337441138,0.05365076703831,0.07181082975704002,0.052323147760569275,0.03390858958113968,0.06843234445513058,0.06188597509089503,0.06334626652941643,0.046589827212510385,0.07169516901081753,0.07499062617172854,0.0713496593629166,0.08289391881001174,0.087424979915883,0.07173601147776185,0.08588605782994561,0.06584884032875643,0.04449278228198537,0.07445634034249916,0.058278145695364235,0.07064257573699226,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01707877108753819,0.017624596103005975,0.018183654914637845,0.023931908517678395,0.05106220014254864,0.07007406289416661,0.07641420867628758,0.07561016289542447,0.1593625498007968,0.14325662418630236,0.11346535126484007,0.11416759803391377,0.1310439425856072,0.16485537111480275,0.16424856282507527,0.16303102979021544,0.25449294425460733,0.28045415479259966,0.27029982969548305,0.2749944685020704,0.27497412008281574,0.22284852854427475,0.2358605657400329,0.15291804600984726,0.16552865714876888,0.18844676378922953,0.1582576585402615,0.1473017895176862,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00967848086564333,0.027683850428110973,0.01411717253201573,0.029212920457390868,0.09046917736166632,0.09652509652509653,0.12950067934782608,0.1614479330415941,0.22781926338438174,0.19651880965749577,0.17717853978954648,0.20070888670623904,0.1582896049264929,0.2174438270113554,0.13050570962479607,0.17295985983512657,0.2270971367031115,0.276947208470173,0.21631482929371906,0.2331551922875406,0.2243243243243243,0.2285714285714286,0.14689985864353225,0.12372061635361602,0.11044585246759286,0.13522234856633578,0.13716545982327985,0.05652535328345802,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04659634854068709,0.07871605370184108,0.0950097271863548,0.14979573309123922,0.12498326117037896,0.14105655912999954,0.14947683109118087,0.1623686723973257,0.16990291262135923,0.13453776667307324,0.12603616268360077,0.14447267473720918,0.16896648831315123,0.1485194467650608,0.2541544477028348,0.2512036843207034,0.3208985158443642,0.20105698529411764,0.23007992249939455,0.22879161900174605,0.24148756339048538,0.17043033659991477,0.1657423344170332,0.09275823229311601,0.15262938809490773,0.1695664995576526,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03174815359422518,0.047667688117126315,0.06336466363924385,0.04994915889184223,0.09332376166547021,0.1140973630831643,0.15280506439642,0.17150740091719177,0.25545403691963453,0.21205636843830122,0.19551307370250415,0.2110328777389898,0.24008889241636575,0.23813335467862004,0.24535992718350547,0.2437746796679829,0.3488806745026374,0.3403526492611054,0.30797517811997244,0.3158291694164231,0.29299949148848586,0.21984536719116665,0.15789077967970727,0.16915703411333521,0.13412581527456344,0.13969992456204075,0.10327911179963851,0.146444152912103,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10480610869890701,0.0,0.2352203230359103,0.29027576197387517,0.2461033634126333,0.4829362524146813,0.36968576709796674,0.437636761487965,0.41091387245233396,0.41757140471020543,0.29044934221766616,0.3058103975535168,0.4063664070436844,0.37174721189591076,0.4328223624887286,0.49432442328817283,0.4915863112119493,0.32748988634174536,0.19227071716977504,0.13513513513513514,0.17581558898222308,0.12295081967213116,0.1323918799646955,0.18613308515588647,0.1277139208173691,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04099320684000937,0.047855476461087516,0.06512343851755373,0.13351945135643625,0.17707760884166818,0.17218054359857338,0.24758603614756128,0.3517496512826733,0.3372891942535915,0.25358733300346364,0.21515952541956107,0.32821402031211294,0.2674137272379982,0.24635209399279895,0.22550093421815606,0.2811056823505789,0.3857812069440617,0.2725598526703499,0.2658160552897395,0.2001077503270992,0.24798512089274644,0.10718113612004287,0.12621282637848072,0.10453522032807976,0.11900714042842571,0.08981498113885396,0.1042456406368461,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511572840821642,0.0350426352061675,0.07228245760355852,0.07642338555598013,0.13060968601431483,0.10422637969670125,0.10704455092262208,0.0803656637701542,0.11621150493898895,0.12538311507383673,0.09972251127297954,0.11243243243243242,0.17497007090892347,0.151308082780164,0.17545670347817113,0.11312826590529547,0.09361748994988711,0.12136591824350416,0.13677645256592624,0.06598845202089634,0.07927968741151821,0.10537407797681769,0.03669949232368953,0.032291397571686906,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04827652795210968,0.0,0.04970673029128144,0.0,0.0,0.0,0.08329862557267806,0.17219113215669393,0.10980564401010212,0.07936507936507936,0.22217025257249765,0.22241443222537996,0.2436522185175686,0.22190314580341994,0.12430939226519336,0.1926782273603083,0.23038156947444202,0.08723466123873219,0.07485029940119761,0.07890168849613381,0.09810333551340746,0.13386880856760375,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008570973785064466,0.007511266900350526,0.017944806901060026,0.01968426439903941,0.022397891963109356,0.018782366041482198,0.029541700796283116,0.035566255830814054,0.04401408450704226,0.046832601000013775,0.05232270381107262,0.05967021292078415,0.04266399894075589,0.06740967104080532,0.07243638196019149,0.09312508168866815,0.0872779546154636,0.08734539864439941,0.11326860841423948,0.07429555132735345,0.054319288779445585,0.07341604874825637,0.07541904708034014,0.06021522085389069,0.06643448150906932,0.052640444706476885,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029813368314352152,0.04830917874396135,0.08076039013480772,0.0,0.04985976939856653,0.04420587306599305,0.075046904315197,0.0880835535422172,0.10515247108307045,0.1234034676374406,0.17851450430347465,0.253026054845107,0.17382487144202216,0.13597220123885784,0.20737327188940094,0.20421499754942002,0.07481918696483499,0.1290211594701531,0.09231053263177329,0.04897639337839161,0.0,0.05523031039434442,F
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003569862203318952,0.004179706480112434,0.008679613757187806,0.011276181884813802,0.01699623738468932,0.020130612148232356,0.030788734945214162,0.033844424433256984,0.037067752312022514,0.033062475362097686,0.03165999696064029,0.05252305178383846,0.052885259070826085,0.07386764261491455,0.06381278002055443,0.10867823578997235,0.11830945762953461,0.10752373568178827,0.09538002980625931,0.09086641123108843,0.10414416638380597,0.08185219831618336,0.08485598274330669,0.06164924048135727,0.06685064879411715,0.061921727346968075,0.0660259010177421,F
North Carolina,0.0,0.007795325922576823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006435089254687963,0.0,0.014791705887098942,0.032137268052761014,0.04914280900296261,0.03244005641748942,0.06527505798369512,0.07403751233958539,0.10015758126118426,0.11925742377462997,0.13100658848668312,0.13438558121763877,0.11894102396193887,0.14425581364286,0.13902070606477832,0.15401978357564894,0.16394924028245741,0.14379806642957105,0.19717643347267133,0.24177281644607776,0.2405668630081064,0.2038660138986027,0.20704564138476997,0.1463046524879491,0.13580943951902097,0.15113893986829322,0.11865962092206436,0.15341428384906647,0.07865668068807496,0.10291899565255966,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07196315486470926,0.0,0.09032063826584374,0.22085502445180627,0.2586903799514956,0.08643042350907519,0.09067827348567283,0.4324121075390111,0.32850241545893716,0.311284046692607,0.15278838808250572,0.35896467031928964,0.33943051103149163,0.3798670465337132,0.286368843069874,0.42471042471042475,0.36202735317779566,0.23947315905008978,0.34595034595034596,0.31007751937984496,0.2074297567414671,0.3082502266545784,0.2621231979030144,0.09389671361502347,0.1440329218106996,0.0,0.1399906672888474,F
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02054523903595417,0.03273188494742441,0.03261960521913684,0.025714432653900877,0.056429925494863996,0.08681410147404975,0.07988743134673869,0.08160346218733955,0.15558789343144525,0.14154214441098517,0.15844741218962513,0.14032224356358786,0.2028252848726991,0.1996174869099004,0.18116132837597296,0.2054920452947729,0.26169777837679986,0.2832159167345205,0.3088572282554548,0.3142846192173547,0.21387305851514718,0.2161905640728193,0.19750009941280172,0.1670514735841369,0.17398380828106805,0.12495406100698273,0.1376504595995901,0.16707095696316407,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013320900492873319,0.0,0.014473874656245476,0.0,0.0,0.014794212504068408,0.048655881279649676,0.059944472488642105,0.09708109507475245,0.09202958093672967,0.08628414031128663,0.1280819724623759,0.16817388545137235,0.16921575008135373,0.27863275554835576,0.24603877571105207,0.1890359168241966,0.18433488621510205,0.2438198442262106,0.307723869114781,0.23530993680247414,0.2701698693053257,0.38664822106346,0.326347088258757,0.3049710277523635,0.2970767646359819,0.31099802092168505,0.25105602932972026,0.23196190941277012,0.16496886212727346,0.1072271070126528,0.17485735321185347,0.10666666666666667,0.10743886217128824,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04327933720786448,0.06004867102809646,0.04472129052866954,0.04464143362775422,0.0629643621710112,0.07741685752072514,0.11460588310199923,0.12001686723539524,0.21713767176562096,0.18400187347362082,0.16926201760324985,0.18826060646809653,0.23017727085337367,0.18758467363740577,0.19063829787234043,0.20065297238470955,0.3122228135533085,0.2251660599692273,0.2671664407050004,0.25768979057591623,0.17403555297725107,0.2338595172471394,0.12960408043814542,0.18998272884283246,0.10016112877237295,0.1643346793126115,0.09919158855329069,0.2107102477130229,F
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004677742521459144,0.010464292613819306,0.01082458346170179,0.023359836654179247,0.032309597745508074,0.04423987424580427,0.04714668275940105,0.05078768829775002,0.0862653872249685,0.08128531144316552,0.07986239095712004,0.08570903822214966,0.12748517062994533,0.10970751762776132,0.11198447148662051,0.10752341322322936,0.2102242391884677,0.22384975663513637,0.2539735533642553,0.18409291847832668,0.15329838789437245,0.14152135456153653,0.1736067429865392,0.11634821728675956,0.1299049149591536,0.10466381981076782,0.08446068937397155,0.08325008325008325,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05910864168341412,0.08523073176671131,0.0,0.06541077969649398,0.09823182711198428,0.13595166163141995,0.09376465072667604,0.09532888465204957,0.11239563262684649,0.11693952555963917,0.0,0.0,0.0876731544800982,0.0,0.09805844283192783,0.12391573729863693,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01958863858961802,0.035424354243542434,0.02187568361511297,0.016218495572350708,0.08149959250203749,0.048710787815808274,0.07991816380026852,0.10227563283047815,0.1543061047352686,0.1747346621796531,0.17054004347099147,0.11836265000821963,0.15362489377002025,0.13691485200156475,0.16657926396643738,0.24602927436935534,0.2500234396974716,0.2752263156149484,0.23449531009379815,0.2402317529852328,0.2457712881306925,0.21883434240280109,0.20643946253304843,0.1924194016845774,0.18041721480924638,0.11866619200189867,0.12710127101271013,0.1148936170212766,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08350730688935282,0.0,0.20780762950868337,0.1867704280155642,0.268265740886855,0.21432945499081446,0.3538115149565777,0.4340138241440283,0.49823207971713274,0.35714285714285715,0.40656763096168885,0.28391167192429023,0.37872810478144237,0.27274185785336114,0.36496350364963503,0.3451846738004833,0.3964678320418093,0.2724300762804214,0.25598829767782044,0.16204537270435723,0.36948087936449286,0.1324252743094968,0.1574493209998032,0.10204081632653061,0.10808473843493299,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010380084078681037,0.0,0.01198076231879097,0.031531926075151095,0.06075876981361354,0.041223809438460025,0.09222589920251723,0.12641083521444696,0.13808641302372907,0.11001100110011,0.07988638380969287,0.11519103990926491,0.10602321542820584,0.11994002998500748,0.1155035582547785,0.12905880592548258,0.15311076256628575,0.1261595547309833,0.10472358485366257,0.19284377744682477,0.21841637918716444,0.18223136952233943,0.1801089439465823,0.16791869200176757,0.18022077044379364,0.13909141895681434,0.1492908683752177,0.10058244251596453,0.09851980007689351,0.11989808662636758,0.0801323476192938,F
Texas,0.0,0.0,0.0027216216510445586,0.003558194267240722,0.0023480241376881354,0.0031728764391260995,0.002579103245801435,0.004684020252000289,0.014809265373324157,0.00916850400576306,0.00984913691584983,0.014632963467761492,0.01686226898691488,0.02850045090265607,0.05668812512615256,0.05157521095994903,0.0443175745252154,0.07345045315922856,0.08184962930733673,0.10442506542550017,0.1000105053051791,0.12265975410807958,0.1330391597874679,0.11505115667502157,0.10074989044473294,0.12189136125654451,0.13585785410261986,0.11553201082055906,0.11637892979541387,0.17279855864709376,0.15123224710842254,0.15713290158775253,0.11528515852857557,0.12689483304396423,0.10125317835088994,0.10647682012991062,0.08482329220958015,0.06563727830206,0.0665723558292419,0.05317532664843512,0.0572609485536405,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030625526376234592,0.0,0.0,0.0,0.04225081620894949,0.05008282929460261,0.07130526157772273,0.06955121165531883,0.11231222799382283,0.1189767995240928,0.1865102241513785,0.12351036485629403,0.2827180380683125,0.22323626932799318,0.20184262786079368,0.2200433614859399,0.24666515205608386,0.2331002331002331,0.21338259180228672,0.18035691684596886,0.3181131711705922,0.27588555858310626,0.26176133103843946,0.2440106477373558,0.2197219380990264,0.17335696124508823,0.1546551190844417,0.14076796746695863,0.0681663258350375,0.05912661542359996,0.10727215840522057,0.096,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13308490817141336,0.0,0.0,0.0,0.23788284269997023,0.0,0.20033388981636058,0.4914004914004914,0.4023408924652524,0.2257336343115124,0.22213994816734545,0.0,0.5166931637519873,0.3085059497576025,0.2286236854138089,0.29282576866764276,0.0,F
