state,1911,1916,1917,1919,1920,1921,1922,1923,1924,1925,1926,1927,1929,1930,1935,1936,1939,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010078613182826043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007143163278426218,0.0,0.0,0.009034647874599087,0.0,0.0,0.0,0.009761970616468444,0.010572314632083451,0.0,0.0,0.009969692135906844,0.009870693909781857,0.026659557451346308,0.023553889335976602,0.01724360908738199,0.029421749462487268,0.027612867596299873,0.06233965521375309,0.06090727476489792,0.07362245484872887,0.047857194132707996,0.04562668248391659,0.04927984230450463,0.03905980745812559,0.07717853968847935,0.05676040016082114,0.061884133860141854,0.07337104447232018,0.06504770164787511,0.11021924044566911,0.20392677605994497,0.22545603607296577,0.2794511762145819,0.3113280973607868,0.3395174002667637,0.2719455128990372,0.37852023821540326,0.36047170297131675,0.3966710741230458,0.41895443545239275,0.5978063107553153,0.8199090741860038,0.7773386034255599,0.7658915586031465,0.7579019894927225,0.6851484008406022,0.7019391067824866,0.6614026397832231,0.6116551162986449,0.7236990313133589,0.5766846400046135,0.4769912857361259,0.48331265103520343,0.628930817610063,0.5034436947173373,0.4248893882997402,0.5311946672221644,0.4256366962149993,0.44446037492383245,0.39192266059497594,0.3842192822625366,0.3920617598318581,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09805844283192783,0.09160864785635764,0.10471204188481677,0.08188666885031118,0.09357454772301933,0.11711316059142146,0.10285420416559526,0.0723589001447178,0.11439029970258523,0.19366598313966735,0.19389238972370335,0.2431533145636038,0.14725568942436412,0.27286902286902287,0.3270538984824699,0.36086607858861264,0.39955910719206394,0.3551346552234389,0.23734177215189875,0.3343363423604146,0.23960294369330823,0.21299254526091588,0.4622222222222222,0.4602356406480118,0.5215123859191656,0.6648936170212766,0.30959752321981426,0.49880287310454907,0.32945736434108525,0.2679938744257274,0.28812908182865926,0.37972280235428135,0.3390469014880392,0.11562921564848719,0.3136639874534405,0.3570011900039667,0.29172744321733696,0.28135048231511256,0.30599755201958384,0.20907380305247752,0.4409171075837742,0.24612355402412012,0.26007802340702213,0.24766097963676387,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021331968087375742,0.0,0.0,0.0,0.018140260494140695,0.0,0.0,0.0,0.0,0.0,0.0244140625,0.0,0.0,0.0,0.05109661190158007,0.03715124270906862,0.02028809089064719,0.02008637139700713,0.02757764831603985,0.03734383487235198,0.04242404464314852,0.0968054211035818,0.09202655623479918,0.047369418303543236,0.07985257985257986,0.07874680091121299,0.05760519494121651,0.10079629069650238,0.08465924653270586,0.06397165563565682,0.11641166967594793,0.06662817039044108,0.13314126069495372,0.16746912288046892,0.2226580054745271,0.22990823837854188,0.2286600520947249,0.18450932684509327,0.19630623773086012,0.22200044807429886,0.17561364997006587,0.19342741537550576,0.21560851653640317,0.26658424448479695,0.356924721331501,0.37760296159185563,0.39325039325039324,0.3849645905211549,0.3321905032597303,0.2519548218940052,0.27367268746579093,0.20506269539785527,0.22872027827633856,0.23746829717461188,0.2283922210291285,0.2526150334013211,0.27099183009815925,0.2252857408593928,0.2235284377845848,0.2495857715136643,0.26283950102215364,0.21257407884565835,0.2637586718975109,0.19627781587721996,0.24180813264903278,0.2099914447929899,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027621039340251747,0.03482837351495685,0.055730265514907854,0.07633894491542449,0.08889232434103733,0.056071771867991026,0.04929470650690126,0.058758721997796554,0.08162630699265364,0.06911646123718465,0.08118138240296892,0.06600916362506795,0.08159142124485197,0.09549958218932791,0.1828880407124682,0.26084513824792327,0.25427375503657634,0.2905264810961486,0.28128821850794944,0.3257880262322826,0.30807410893842796,0.37492832252657576,0.24239753195240193,0.33706408538956834,0.36622051706849196,0.5031281445509035,0.5904812644290535,0.6067435208459738,0.6206465440257188,0.5302894121876686,0.5570029646931992,0.5151868112176329,0.4013528748590755,0.43416622363990787,0.4496807266840543,0.3900742550991635,0.37889971459502014,0.36780159730979406,0.4135737009544008,0.2749972500274997,0.32529444756029163,0.3160521208760743,0.3186344238975818,0.27330521062325475,0.3271469015413652,0.23634453781512604,0.3104732992962605,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008284317786430287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00763102469399591,0.004755531702412413,0.003950045096348183,0.008208210736339643,0.004770233741453331,0.007024708240451079,0.004272185697671659,0.006506180871828237,0.005984853716363972,0.006055363321799308,0.0075926199733858685,0.006827155389849537,0.010655653375270066,0.012959803010994232,0.01597172664559758,0.022165287855378014,0.01783414247498266,0.017479178737550134,0.02379975636565194,0.019815959278203683,0.0315406186957798,0.026513946335772618,0.018454704836087223,0.02121140702333255,0.017385257301808066,0.025720532129231387,0.033958284927883324,0.03937565410214874,0.02844690081175263,0.025208060559543697,0.03667496607565638,0.041400268034725005,0.03778963496034142,0.059231542225962205,0.061380108123421234,0.06181360354347431,0.06215638249853859,0.06738991525630864,0.0708563780581416,0.07862891225827874,0.0819571865443425,0.08260077897960906,0.09146386295125358,0.09416195856873823,0.1074781590013649,0.14828421585070414,0.20343820690981412,0.22621022470215654,0.23350964320803222,0.2262417794664049,0.2244284593796057,0.2136531320972374,0.21823207166363429,0.21369275445599417,0.23931605850418206,0.28230512570541955,0.35372103386809267,0.35984238168733,0.3378764839641198,0.2927413832458343,0.2544041939531839,0.2257922485521072,0.1974565779670188,0.18545106484804977,0.19587948479467884,0.1920847446068514,0.19303988897982421,0.16830612804503292,0.1714555989121438,0.1974935061457301,0.19206145966709345,0.1728388260731845,0.18982510189893262,0.19372950429903382,0.21543480300526135,0.2007064868336545,0.18268890398863993,0.19478222324514857,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014905795373241115,0.0,0.014049284891399028,0.0,0.0,0.0,0.0,0.0,0.012862398065495332,0.021107065590206323,0.01624123649947216,0.014226369999430945,0.0,0.0,0.019711554256053088,0.016068903458028024,0.03710345680539237,0.02642240620045799,0.03664010259228726,0.03522367030644593,0.03831662302829044,0.022197558268590455,0.09720610830641874,0.06477682840309695,0.05563526690287254,0.06881325802104539,0.0693259385665529,0.06320633074608753,0.07736195725751861,0.08488380095895753,0.07789767910738424,0.0949667616334283,0.07817349918377671,0.11035751235774227,0.17853742144353457,0.2684985849398902,0.2730708277459466,0.33663462945796946,0.29706373367377004,0.3357184865712605,0.30156057598070013,0.3310415075120957,0.3145458265139116,0.3053627760252366,0.4446577903539577,0.47062839864420003,0.48759603263325646,0.4808024109135246,0.42516426801264123,0.3692762186115214,0.3286164576487157,0.34922176738592475,0.28952610367350723,0.35946196660482377,0.33874045801526714,0.267314106337061,0.28812512862728956,0.2960508446955294,0.3518373729476153,0.30415873106114444,0.256565481853037,0.28569779522105504,0.2746061569590981,0.27319193936901476,0.2906159182525546,0.288231633421768,0.3376119802112582,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014066393376738203,0.0,0.0,0.010120433154539015,0.0,0.0,0.0,0.010332713370531103,0.0,0.0,0.0,0.0,0.028942163909121604,0.011999616012287606,0.016219723183391002,0.015596244424342619,0.0,0.0,0.024382597791633286,0.0,0.024363079493247945,0.04124420003437017,0.016434393899552983,0.0,0.015789806101181077,0.031002945279801578,0.03947048821957736,0.01767669327991044,0.03983837004154573,0.022387015530992024,0.0694240474219647,0.0941348743560913,0.07732357338007115,0.09726381530113389,0.09856153436334576,0.1631050783733724,0.1701789715517486,0.17220244002101454,0.20399592008159836,0.2163183230759856,0.29664979202270014,0.38155700910606644,0.4221894943544428,0.5491233873635462,0.43607599215739307,0.4078247044998963,0.4048166317883976,0.3569898614879337,0.3618238877607532,0.43529278171013286,0.42674253200568996,0.40886417532095837,0.4011560194970452,0.41039054748804904,0.47570663218178455,0.5078290308929327,0.5370722433460076,0.5011005479323748,0.5768121515093251,0.5875440658049353,0.38767598449296065,0.5861540898769605,0.4632182640344105,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327360212377634,0.0,0.0,0.0,0.08003841844085162,0.0,0.0,0.10435301132975551,0.0,0.0,0.07336757153338225,0.0,0.0,0.09433962264150944,0.1932740626207963,0.13325257419745606,0.18908059560387616,0.20726652036088758,0.2067450575009691,0.13468013468013468,0.17776562286339395,0.14396775122372588,0.2947678703021371,0.4158621713946235,0.3405893676884348,0.45401288810779145,0.6338231057332181,0.7450205260757183,0.5765819041986989,0.403574517151917,0.5916284573287975,0.4921700223713647,0.7747227707732037,0.5970606246172688,0.49128367670364503,0.8705842959986606,0.7657500870170553,0.6781429316640584,0.5816066884769174,0.6267806267806267,0.4730713245997089,0.6580184245158864,0.6888633754305395,0.7333469138317377,0.5273566249176005,0.5610098176718092,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009514747859181731,0.006462620204735808,0.007139457401237505,0.005612806178577041,0.006530754410980375,0.005274484155449597,0.0,0.008280202036929701,0.015820782179470954,0.012843702839528636,0.01195288390489851,0.011603754975109947,0.01083371451958495,0.01860557423003932,0.029319781078967946,0.0359683014839825,0.025102867184004018,0.010978635575170719,0.02477057727240558,0.02429572759630219,0.02388401920275144,0.03792811358205748,0.03337826561396752,0.029323721669008495,0.059777865451980446,0.02905904574564394,0.04890523591682035,0.04070319617002306,0.05441750214441851,0.04193957132404119,0.07413466946162892,0.05451631014084736,0.07336289113584894,0.11447713146430849,0.18471687740516768,0.1762292512694775,0.19339451798295668,0.22632620772347053,0.26146932651619437,0.2453068539028761,0.20581367500898096,0.2660868507480842,0.2529927187461434,0.3138470554668764,0.4663316273046803,0.5226981476447516,0.5610920358428942,0.48342118166217213,0.40849105412313413,0.3862025182520368,0.34166275875929525,0.34748726001206753,0.34227645733236955,0.338134269266163,0.38926912275153785,0.37839448027115585,0.32734457411717427,0.36737505421333266,0.36836533578910224,0.38338004890225513,0.361980284701703,0.37654115294901697,0.36344011670559667,0.3319162281771614,0.3129154495220352,0.3540704008415042,M
