Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129616426636247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05197505197505198,0.08855827134254339,0.07764644983176602,0.05958968247212054,0.04279722673970727,0.07538951248115262,0.04181301220939957,0.08340979230961715,0.0749126019643749,0.04119294776734223,0.0882825040128411,0.06343165239454487,0.07824113919098662,0.08407857525032485,0.06820248560169748,0.08448540706605223,0.08404067568703252,0.08865248226950355,0.11347517730496454,0.07620499142693847,0.10640355968272394,0.0,0.05902606984751599,0.06030150753768845,0.0521593991237221,0.0,0.0,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003487747542881856,0.004982809307887787,0.005731603344390552,0.0,0.0,0.0,0.003777233856102499,0.0037027985751631083,0.00584573115482419,0.012722196699296745,0.013233317314054478,0.01924310455420141,0.027248357734114947,0.06871825515386915,0.11863298301114847,0.16538854606305048,0.15782600684179746,0.13613587344284342,0.14266982244616894,0.13383633489196897,0.14847190711330577,0.14311603407685922,0.15904225105955347,0.16006717573276652,0.1436923546686544,0.13112332055958262,0.13856984757316768,0.15149650137767132,0.1279178152827083,0.10564364947022817,0.1146125549867377,0.0826998674536371,0.09403515289419304,0.06149188780095549,0.06610009442870633,0.06751950228481172,0.0666758922618224,0.05335467520341469,0.07229632989807636,0.0526711813393529,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01133805212264533,0.019382349140715856,0.022921134923623503,0.03327122704285334,0.03818187854842458,0.03151173397462476,0.04780902766329256,0.04233198435409858,0.05258176464402146,0.05561928598741614,0.047426664324609166,0.05896015722708594,0.06980990226613683,0.0636896313280198,0.0868498064759747,0.06550998530988207,0.04802472229182327,0.04456990046055564,0.05662884150458476,0.026712969146520632,0.040162434736043556,0.04541016733646664,0.035205482667167366,0.04435791912072747,0.04379411613169148,0.04027386226339106,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025217046723585143,0.0,0.037195462153617256,0.045080581539501854,0.02243829468960359,0.035138406278061925,0.05931198102016608,0.039766174891637175,0.06875910046917974,0.044773689352002606,0.05978715771852207,0.07018123271271105,0.06024614854978913,0.045651677699155443,0.05241589631182693,0.06507483606147069,0.05597109856001628,0.0,0.035570913156156306,0.06742039207551084,0.026886056890896383,0.05124701059104886,0.04169148302561048,0.06831449509377717,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026938618433711755,0.0,0.06373740190415489,0.032654394056900286,0.036618113760273414,0.03187124018963387,0.05924872615238773,0.08632190222082711,0.08761100712835013,0.0636841267314122,0.08302364197042776,0.08087670346556675,0.08984359047657942,0.09378567933452944,0.08137027543838235,0.08397715821296607,0.0741095950128602,0.08581364888668082,0.09070078289096811,0.0569178959351136,0.06955830476474388,0.06971764354364822,0.060771801883925856,0.06250325537788426,0.03346906900206393,0.08748396127376647,0.05499877780493767,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012813613182645242,0.021157864113617728,0.018984595356910394,0.02721310583176858,0.027584684982897494,0.027736173517501527,0.04674182018146824,0.03857812069440617,0.04326007959854646,0.04820874386091777,0.05433914016301741,0.04940223298093074,0.05092514004413513,0.03455066855543655,0.0,0.021513858510523863,0.018634466308884913,0.05076340349096021,0.05366800148619082,0.03876970793486689,M
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012019519699992789,0.0,0.012761287358668744,0.015266787104653824,0.015378306335862211,0.01294665976178146,0.013195397445371054,0.016621879934620606,0.025612567232988985,0.019971469329529243,0.020267531414673693,0.03999261674767735,0.02992130696268813,0.03554818259916462,0.04355807224417411,0.06350617597561363,0.03393166163347019,0.04792222906825495,0.038026757009022714,0.02737382378100941,0.02036729013204793,0.02383546717515663,0.021126016689553186,0.03406639161209735,0.04036326942482341,0.034032415876122005,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010882182240278584,0.011126358342914365,0.015422281340967363,0.014180374361883154,0.04542357483533954,0.02749286242994607,0.04322174918418949,0.044860148487091495,0.04477378047415433,0.03847807881215907,0.06018456600240739,0.059368863314609305,0.05782753515914138,0.07954726243778268,0.07421322386882812,0.07659278171057213,0.12309656241451628,0.12408088235294117,0.09898889910202927,0.12542422900988637,0.09822687890388877,0.09239534943407848,0.06767132557715833,0.06918941934110384,0.060267798653145715,0.037608123354644606,0.05789749386562267,0.049562682215743434,0.06559527714004591,0.05668220178863837,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00924934924221403,0.013180787683871988,0.008408543079769045,0.022825187594510542,0.017856345698852732,0.05321008863280478,0.046776331176424726,0.05426282358198475,0.042511445389143226,0.06559205024351049,0.05510469892796313,0.06538687232794031,0.059842358130866684,0.05406725268592158,0.06960184177181303,0.04993711622401421,0.06575384853407595,0.09303982896508037,0.052666761196750865,0.04849967315437657,0.0529345596506319,0.05754004787331983,0.06217043910750881,0.059070932375596616,0.05021520803443328,0.023857238286096004,0.03414384313342926,0.029661854854656913,0.03594444016534442,0.031788079470198675,0.05162342073087896,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005692923695846064,0.0,0.011112233558945347,0.011445695378020104,0.013829345871940258,0.020483187615217932,0.020740999497849487,0.028909768165897593,0.02656042496679947,0.02292105986980838,0.029859302964431598,0.0336493973152588,0.04653897026404742,0.044384138377062274,0.04562460078474313,0.045810372007167977,0.04575154054015412,0.03618763287646447,0.029686108463665765,0.026867275658248254,0.017792443064182192,0.032771842432981584,0.026025993460969146,0.03528877984842629,0.024139595834195463,0.016307893020221786,0.026376276423376917,0.01791508250890778,M
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010433185877639596,0.012623606143488323,0.014688601645123384,0.014860733695652176,0.029740408718188387,0.018984938615365144,0.02591456830648296,0.051857133596940434,0.04697442029294956,0.0390303135435188,0.0373388389817479,0.052202283849918436,0.04941710281003616,0.044482944302671315,0.07352580755845302,0.013031013812874642,0.04191554018652415,0.02972972972972973,0.0435374149659864,0.04157543169156573,0.030930154088404004,0.029064698017787598,0.021512646362826147,0.025519155315959045,0.019950124688279305,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02387774594078319,0.0,0.028829521429944265,0.0339328130302002,0.03487271459174015,0.04693513564254201,0.0742597233825304,0.05865102639296188,0.04186728072011723,0.0,0.0,0.0,0.0,0.042260323593334946,0.0,0.0,0.0,0.0,0.04423473901503981,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008919492659257542,0.0,0.010866415531729933,0.010914647456887142,0.016777897915812235,0.014917024053701287,0.023133422011451046,0.01777391579113674,0.0197226988541112,0.02777888011429025,0.04202353317858001,0.021765799992085163,0.026190668063502297,0.04361008431282967,0.04172064732878066,0.048264766720294186,0.025926275101348168,0.03147928420950674,0.027171899315762173,0.02255582566852961,0.02050388292282851,0.026299179465600675,0.02793998491240815,0.017213185299939756,0.027458278671019312,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299096727881797,0.0355218755550293,0.06675972567821813,0.0549551199853453,0.08609027179928669,0.03094825451844516,0.030323245800230457,0.09369144284821987,0.05566551212271152,0.11680088522776173,0.061927173643794894,0.08913790907933274,0.07580064430547659,0.09664325752206687,0.09370189411685964,0.06888950124001103,0.06629834254143646,0.11392116655274549,0.07696451935657662,0.10849349039057657,0.0765579543714592,0.11832452472982566,0.05628819556127373,0.06800408024481469,0.06287048679719777,0.06633813495072025,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06588917440864467,0.15320055951508693,0.16358374229268904,0.17747858017135862,0.23678446693896882,0.14601098002569793,0.2001668056713928,0.22927015666794037,0.16195601065775037,0.16155088852988692,0.224283820980732,0.21598272138228944,0.22758086383885337,0.16717748676511562,0.20811654526534862,0.22054054054054056,0.20720139976056728,0.14154627098789535,0.13417277324801322,0.18854710984215914,0.18723497989977422,0.11033265294864016,0.09300798774482985,0.09898267803134453,0.07361685259640977,0.040978808102095775,0.08563214875527556,0.07749935417204858,M
New Jersey,0.0,0.0,0.007626019980172348,0.0,0.00825695648583932,0.0,0.0,0.008562132541811747,0.007226060063011243,0.011295446523120367,0.0,0.008362019706493109,0.010807451737973333,0.006735276685166226,0.010609094646385613,0.011493959285841997,0.01361520942667591,0.008373706561397213,0.012744757270304717,0.0241394823178292,0.04091426802162927,0.021708579459113607,0.038444063887044355,0.04095152062631738,0.09183186198283357,0.09889834752128193,0.09485112219131728,0.07742477330288834,0.08695652173913043,0.08183745203788671,0.09533912529709551,0.09165150541017468,0.08802816901408451,0.11708150250003445,0.13858445874284098,0.11642968374787152,0.145646065349477,0.14081131284079332,0.1432980599647266,0.17644752319958174,0.12663860081459424,0.10306757040039131,0.10068320747932398,0.08516807103379542,0.06518314653533469,0.0789222524043756,0.08107547561136565,0.05827279437473292,0.07851347814708191,0.0673797692242904,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02632410234810993,0.07961360861950002,0.06974248927038626,0.07789895392833296,0.11584129742253113,0.17968931138418734,0.10798488211650369,0.18484288354898337,0.08454106280193237,0.09318506554016276,0.11273251080353229,0.06855718292302898,0.11367224502683929,0.08130081300813008,0.09437523593808984,0.1113379105585452,0.07404208058246436,0.07013069811922218,0.08890104629692949,0.14485405953501845,0.1284181900589213,0.053763440860215055,0.1143603986276752,0.07481918696483499,0.12041974883880956,0.0646173728422413,0.10774806543246156,0.09495674192867694,0.13255274494642658,M
New York,0.0019353290446441705,0.0,0.0049372963365261185,0.007961276351824724,0.008527011975122442,0.008191797280323302,0.0027599606981596582,0.007118918800516943,0.004501589623835917,0.007263584299483168,0.015440183076456478,0.009768592888464378,0.014403917865659458,0.010054186775040217,0.011619616024506826,0.014904125359112333,0.015793522617852794,0.0154284889536996,0.012193099681028512,0.02403522602726556,0.03014744419244273,0.038816899248581505,0.038941577774710655,0.05558785430882368,0.09561078573257192,0.1334490615167625,0.1138894370366194,0.10432173291292067,0.12966482530773193,0.10262911648404721,0.08098487275100777,0.11057498994772817,0.10490977759127151,0.10827718960538979,0.10310080535346068,0.10577051814165217,0.12288889635026694,0.12426699267160601,0.10449830364420419,0.10476801368398546,0.10606082771332855,0.09016393442622951,0.07269312898487074,0.07637238868145771,0.06236357966947303,0.05392716660322294,0.05753929111593345,0.06513652959426798,0.04487081691809281,0.04527490355502316,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009780907668231613,0.015444882829502534,0.045133991537376586,0.04305376164882019,0.037018756169792694,0.05208194225581581,0.054328381941775875,0.10175269008674417,0.07641533049630439,0.10424044796664306,0.08815633055952556,0.11094921734015961,0.11418708092677421,0.11747543988743013,0.1463658890443848,0.09990272629282015,0.11466939294299688,0.0918528022394588,0.08630823946072232,0.06850774898760771,0.06930220381008116,0.06561579662154945,0.05860489505097084,0.04588172008986489,0.04732993863428646,0.0444581238671728,0.04968503238399432,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006000034285910205,0.0070537406868579995,0.004474953684229369,0.009985928918342336,0.013753392503484192,0.01738923514822035,0.022798734670225803,0.01771461751188356,0.031846182936417104,0.021403673278023526,0.022992590115276487,0.029491379037949086,0.032446112414964146,0.034818159354853204,0.030681724312906385,0.031134801235428913,0.0319394938229019,0.026082080306725267,0.01713705690821129,0.022533568389380063,0.03123726741817194,0.01824023796495068,0.01617052554208012,0.01835339461327868,0.025703224148179087,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025888292019933985,0.029580936729663106,0.033186207812033325,0.04803073967339097,0.06346184356655561,0.04230393752033843,0.06155839948161348,0.055768789161171804,0.05637913308791828,0.0837885846432282,0.06434134778191669,0.06496392792423156,0.12437810945273632,0.11144507108844685,0.08158632187577596,0.0761476539270433,0.06480634339737726,0.09110354115503447,0.06462296538632417,0.05579022873993784,0.056973100557522485,0.0659875448509094,0.06862534848809779,0.07362414872078042,0.06787878787878787,0.06139363552645043,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01775410563692854,0.0,0.01854828737479906,0.07269049650769571,0.06069318000319438,0.08928286725550844,0.10074297947361792,0.1161252862810877,0.08277091557366612,0.11352946900645496,0.11018926626912108,0.07694623799805962,0.09478672985781991,0.09076850668997512,0.09619348632678301,0.11810886858651475,0.10553191489361702,0.09182424159978234,0.14191946070604933,0.11633579765076744,0.10367652922880612,0.07362565445026178,0.07458666556167903,0.10022550739163118,0.058530875036581796,0.05181347150259067,0.06532247528633019,0.06573387172504461,0.05455537370430987,0.08222838935142358,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004360306674902802,0.0,0.0038981187678826202,0.005634619099748857,0.02414714772225784,0.02855091146621908,0.0206422430040746,0.018825478402469904,0.017915739448572398,0.028747748093066045,0.023262576330328584,0.025088059087396763,0.027644673792849246,0.029590025100504052,0.027393507738665935,0.037279253562831516,0.02879600695370242,0.029031321570271926,0.036705819540843565,0.04017816144733217,0.03577092300905004,0.03270071578233435,0.019780437147660965,0.02021733636593379,0.02516039753428104,0.0245624014272048,0.016070711128967456,0.02651483435206118,0.01747462538771825,0.01967729240456513,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11188811188811189,0.11605415860735009,0.1216298398540442,0.10576414595452141,0.06616674018526687,0.12003491924923614,0.07866936390200045,0.06852444038373687,0.06993006993006994,0.09282896263634255,0.05756389592447617,0.0,0.06087909411907951,0.16590096988259315,0.09157509157509157,0.15436429974740387,0.18126888217522658,0.0,0.0,0.0,0.0,0.08567511994516792,0.08589589417625838,0.0,0.0,0.0,0.0,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016299918500407497,0.0,0.0,0.03196113525952442,0.03536181566849905,0.029122443696608855,0.05015883631499749,0.055893473614992605,0.05229783617702817,0.07497718085799975,0.0956288367214733,0.0903145437558393,0.08750820389411508,0.08953145206751334,0.055998880022399555,0.056525118349466545,0.039757120138788495,0.04011962944051353,0.05794791930752236,0.03630554748765611,0.04134561172711897,0.03955539733396622,0.0,0.0425531914893617,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008935113207884343,0.0,0.014466807718041918,0.010835214446952596,0.014535411897234637,0.017743709854856453,0.010651517841292384,0.030126887360884667,0.04387167534960241,0.058095952023988005,0.04471105480830135,0.057982941792608114,0.06721935917544253,0.06493506493506493,0.07716474673427769,0.06300836292817047,0.06123823715527976,0.07503644627390446,0.08346512036548936,0.0684931506849315,0.03153863482766389,0.03365114974761638,0.03845370852088941,0.03742602512221936,0.03844675124951942,0.05495328970375181,0.051698288786641164,M
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.004671805652884839,0.003364680944129473,0.00653189196250694,0.003558194267240722,0.007983282068139662,0.004079412564590699,0.007319225884227069,0.004767146559420315,0.012465665688040268,0.01050658552780883,0.014903700801819105,0.00827576594391644,0.01353445829422166,0.021839390552536583,0.02968401160603045,0.046792796438688784,0.07316533664562454,0.1468737787359407,0.20760105924214778,0.2198499285270489,0.24139856535372192,0.18351548465750236,0.19265359009112687,0.18825506880974893,0.17540344837455382,0.1950139236636175,0.21243374286066485,0.2211582960981943,0.20983311518324607,0.19906664422891432,0.1912115161664305,0.18941674090839775,0.19491022254980242,0.16475021333040443,0.15935229285311625,0.16488992793529333,0.14613520484124404,0.14120958953868507,0.12340618902085877,0.11768676667821329,0.11199647486505343,0.11943863839952225,0.12964651068570848,0.10983691040743768,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033776176536816034,0.04758767113258657,0.06317562824652534,0.0594883997620464,0.054257519753128286,0.05340988750542444,0.08876031427726092,0.08863793046846788,0.07162157762802357,0.09707795359673818,0.0973678231800331,0.09388759388759388,0.12739259212076817,0.0696114415896722,0.0899714019472382,0.07152588555858311,0.07530120481927711,0.044365572315882874,0.04924802060840247,0.05008089991524771,0.03866377977111043,0.027371549229686397,0.03207827098119411,0.03378663738491426,0.06257542573637867,0.036571428571428574,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009684828025125212,0.01567130157282881,0.01161642562583493,0.02092675635276532,0.05115859163406561,0.06403348482718768,0.06195491588428728,0.06807241608453946,0.06439564685427265,0.04488402289085167,0.07080370067342187,0.09088010204081633,0.08314678605692356,0.08270509272513281,0.12362873820440995,0.09760551628595267,0.10189365437672435,0.11157732623010073,0.108661650669257,0.09532726189462934,0.0840365559018173,0.07402054951446044,0.06735916616442726,0.052003945126871697,0.04818245088066813,0.04714329749233922,0.041220115416323165,0.05087067110154568,0.03615401610862273,0.029974093818913652,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023668639053254437,0.017074170195328506,0.06259612977071932,0.06636311685438827,0.10724566783947016,0.06595187397539053,0.06068421451869832,0.07337309276992832,0.08511121198365865,0.05879563774300616,0.0916090049702758,0.09551478489274486,0.08529715147187178,0.11517991897688458,0.08409755316166753,0.08710970014905438,0.09883337855121894,0.1094626556422135,0.10441976746521014,0.09077091953052435,0.08945305844266485,0.05590195656847989,0.05046183549441629,0.047857298237981294,0.05476571228285396,0.08359548584376444,0.06074908292249819,0.06299517844595741,0.06108890981749688,M
