state,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06419662509170947,0.046416635722242854,0.0,0.04738887309259786,0.0,0.10285420416559526,0.050289162685441285,0.05014625992478061,0.0,0.07149666348903717,0.048227634434530986,0.057755775577557754,0.06510946528851633,0.05616625210623445,0.11017549382230267,0.05387516354960363,0.11290322580645162,0.04959907415061585,0.08833141948591114,0.0681663258350375,0.05982650314089141,0.07223942208462332,0.05761474937584021,0.054975261132490384,0.04911108928396032,0.09268795056642637,0.0,0.052372473028176394,0.06227296315516347,0.0,0.0708430320817731,0.0,0.05023610971566361,0.047442831388177245,0.0,0.06459352219248869,0.0,0.0,0.0,0.0,0.058416901956966215,0.0,0.0,0.0,0.0,0.07935720662632675,0.0513821806597472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07962689113866454,0.07432575918454025,0.0,0.09159606136936112,0.10504201680672269,0.09739469198928659,0.1147258870769483,0.06474063283968601,0.10441767068273093,0.15816528272044286,0.1091362644215778,0.09237164190593487,0.05339842856053093,0.15157256536566882,0.1489378380496982,0.1397624039133473,0.10984699882306787,0.13896394657608277,0.18758793184305145,0.12798976081913446,0.14905597880092747,0.07271405199054717,0.12658227848101267,0.1683147485798443,0.16373758323327148,0.18805309734513273,0.14310876265962133,0.12714558169103624,0.19449576971700866,0.1492982979994028,0.07008410092110533,0.06858038600960126,0.06385696040868455,0.07799636016985874,0.08951094474733502,0.09004277031590005,0.04365858982754857,0.05570642712903001,0.07548205585672134,0.035293287216771364,0.06350102307203839,0.03717472118959108,0.04616449949988459,0.0,0.05165289256198347,0.05415651232060655,0.06438557763061074,0.0,0.05266853932584269,0.0,0.06011679835108211,0.0,0.044279135671271695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.004833579845905474,0.0,0.004500369030260481,0.005508478466439595,0.0,0.0,0.0,0.0,0.004687177756529238,0.0050401193500262086,0.008394719721295305,0.006581545346847439,0.010640108954715696,0.011479977874951731,0.01139506697191634,0.01005570862578686,0.01711075410895748,0.0126820607373155,0.01474953446781836,0.021197218924877057,0.025744191007186303,0.028912232839848468,0.0406461105736792,0.03579276819604448,0.05591921318377685,0.053132791106388196,0.05667502417929021,0.0544069640914037,0.05011703802409156,0.04241213433485497,0.05660757344016199,0.071143068167007,0.06147805646681993,0.06138829632130634,0.07156924200768999,0.058783890346538206,0.06328058316245941,0.07519630574046669,0.06846754104410573,0.06753958707183846,0.08206748904067693,0.0678176388947302,0.0775782738031545,0.06928856108846031,0.06978408684241919,0.06469979296066253,0.07854817831064863,0.05940730272085446,0.07782711520826295,0.060258138088326765,0.05764394774576137,0.060521557932154565,0.058288019511147586,0.06477682840309695,0.05318042035654004,0.06496367261295838,0.06149221098660836,0.04200372239884707,0.04743336658319324,0.04769260337549739,0.042270574664880316,0.03372063189531943,0.04624599935402414,0.035831547849741505,0.024929743450276494,0.04517414261698992,0.029959372168473972,0.02191044987101106,0.024377163473258252,0.02922101061934288,0.02430258933042684,0.0313713773528533,0.035741988471307544,0.029645116747150556,0.024034417285552914,0.023782773071340118,0.023091069528859715,0.018402496047645735,0.02001868410516482,0.01947733008146605,0.012234019312273343,0.013120260305964469,0.01616538990022362,0.011080843990950644,0.010229988747012378,0.008521678202494012,0.005949665827102711,0.010357220536296879,0.00654928885638501,0.006797249379750994,0.01160927813508556,0.013007899342509815,0.008262511803588292,0.008439937785601466,0.010064285624426022,0.008003201280512205,0.0,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025863955593577778,0.016169455897809038,0.015180553710696598,0.01957852769471736,0.015860176682368242,0.02986951737148247,0.03440141537251819,0.052671820575991846,0.04991837670835526,0.07280713271188666,0.08531895688301411,0.05191167771298878,0.06031290334254111,0.06474948646959007,0.07473517752312459,0.07641310430926859,0.08442072789427606,0.08257465689707436,0.08724865867723011,0.10156588963830711,0.07131214343928281,0.08295865381661016,0.07185604155332231,0.09509535376505246,0.10279363107794112,0.08966354302209878,0.08267651435815467,0.07863695937090433,0.07098274385020194,0.09541864932390864,0.07466625471491652,0.07652645180715334,0.0716024631247315,0.07377305407939981,0.0690321689907497,0.050462088553756536,0.061307603602551566,0.047372316802368614,0.04692703602785347,0.07194658685391965,0.05413947499341547,0.056269870297948964,0.05800624257658205,0.03174786423458785,0.05488632752693763,0.04677339046728126,0.03953410576893836,0.03486274688129993,0.04828886085019549,0.047439080314362975,0.03637741568776052,0.041912403077567884,0.02800212226610859,0.035899123463068776,0.026477688653531655,0.03788895379126344,0.03401415636793599,0.02907352371107378,0.026195582769855435,0.019962736225712003,0.023241143464258443,0.01658512314453935,0.011540110125622342,0.008466396870819716,0.012269078416938337,0.01564292418396079,0.008782715615668365,0.008933357155619081,0.008949987470017542,0.0,0.009440196356084207,0.0,0.0,0.0,0.0,0.0,0.0,0.01135254183411666,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189948985129708,0.013075997698624406,0.0,0.02171762264424121,0.01965553671899953,0.02267402312750359,0.031227230144686167,0.05737352211954183,0.0629473759936693,0.062319415330576174,0.05897639101347242,0.038253456473031314,0.0620764575034918,0.05498111132788252,0.032691015419262275,0.07965242577842144,0.06793478260869565,0.046948356807511735,0.05198902852225669,0.06109527159625282,0.07771692963906812,0.08498942152944793,0.07697806125254303,0.06290267241050666,0.05615949296000641,0.06717326504051388,0.059266013220879876,0.07631767231099451,0.08878804321018102,0.07291561902846223,0.08259498423186665,0.09536618168480254,0.10887460831695789,0.0822585857398866,0.08094141087105411,0.07492657195947972,0.0523621131021643,0.057783427712931934,0.08322594501718213,0.051130247578040904,0.05370569280343716,0.06770990069214565,0.02321442389538033,0.05845777754158474,0.0411500054866674,0.03930486538083607,0.02620316184819635,0.04063515878969742,0.02565747273893522,0.05801024847723097,0.0380023434778478,0.028205208561847755,0.05178161105537396,0.03317739955542284,0.0,0.01757345705047097,0.01807468459675379,0.03602435246226449,0.029885315103291118,0.018597731076808628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180635838150289,0.03420323562609023,0.0383743240886098,0.0506658946149392,0.05185930874591989,0.07092005128065247,0.09675308044734071,0.08343995104856206,0.041531688678461666,0.06155582343737977,0.05603059757850374,0.09932130441979806,0.0893163861216077,0.06936897357042107,0.07281001137656429,0.09055447199777097,0.08465557275541796,0.10404596940102627,0.12752286828359125,0.1008979921299566,0.12413365056377365,0.11311593003365888,0.12054214565019258,0.09498853586636095,0.12832852101379533,0.1036960225168506,0.11049723756906078,0.07033832735457551,0.09309702779118681,0.11449676823638043,0.068714632174616,0.06692600493579286,0.04934413421604506,0.06744425930334047,0.0686918027782018,0.0850937881534648,0.07014434968804224,0.04469657899260787,0.042226986292470604,0.050867934126025305,0.05156134188392253,0.04176304291955795,0.042597811127858966,0.04694048616932104,0.016909029421711193,0.056077386793775406,0.055842524082088514,0.034739109289237825,0.024661781285231114,0.022145124381781945,0.03733711682783855,0.023090244371752933,0.019539645941615537,0.02390152571405808,0.020408996285562676,0.0,0.0,0.0,0.0,0.0,0.01990128960356631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01057440148887573,0.0,0.0,0.0,0.0,0.0,0.011881188118811881,0.010083084617246107,0.009653441451877595,0.0,0.014780327384251562,0.014876248210201386,0.0,0.019830646280762292,0.013014690331711919,0.045116502452300214,0.03471802922352373,0.03351512750982603,0.036855036855036855,0.03766875602700096,0.0412642132290011,0.0543444506552388,0.043271311120726956,0.06348342629120755,0.05934447183420068,0.05920213734895865,0.05891564210297834,0.06180756215522969,0.0743541472212115,0.06631836048072723,0.05766062602965404,0.0863280125937336,0.05980861244019139,0.05670648722213821,0.06648802208208249,0.09267458862779826,0.07502500833611203,0.05531540021716416,0.07204610951008646,0.05264799937602371,0.05983289527106438,0.039569136073862386,0.05519372999227287,0.060998191839313334,0.05369531132541507,0.07135721421435706,0.06704238335672832,0.048952617945213855,0.06867993132006868,0.09005801411607012,0.0337802174601499,0.04640883977900553,0.020629899601155275,0.04166377334907298,0.04761224586963767,0.03575514874141876,0.029144605819206294,0.05401089611121548,0.0444465238139796,0.07043741635556808,0.03132983081891358,0.032438367102505236,0.032795156407669016,0.02572347266881029,0.041401438699994825,0.031033412640943413,0.017945957032251447,0.03386122108772661,0.012813613182645242,0.018513131099415516,0.018984595356910394,0.0,0.0,0.0,0.0,0.0,0.01442002653284882,0.0,0.0,0.01646741099364358,0.016975046681378374,0.0,0.0,0.0,0.018634466308884913,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012805081056163086,0.0,0.018364629723153208,0.01928309729393868,0.022479257775779624,0.010323326588759962,0.03888360839885941,0.036093264996751605,0.049469848127566246,0.05991212887764612,0.04493300168498756,0.05220445161596506,0.05588617345859892,0.06733805198497614,0.05005720823798627,0.06261043785566206,0.07258514796203239,0.07775632775632776,0.09112519809825674,0.08837707552222818,0.10458147298982343,0.13812154696132595,0.1229256299938537,0.11763538699207732,0.11729689309854406,0.12158143759063676,0.10669809217441156,0.12597381070777391,0.1614191290163628,0.16501650165016502,0.11283938615373931,0.09860370116035427,0.11566849043439945,0.11171178359831635,0.09466111321469141,0.08989148813218328,0.09700343729571287,0.07504377553572918,0.07609904583504068,0.09319845445896356,0.07528875993903447,0.09080590238365494,0.07413537464225371,0.06684045184145446,0.04444216535904142,0.06427740041346004,0.06499780412823891,0.04471355379599441,0.05537208060592876,0.048147330832346985,0.05872941938880901,0.03938885088210295,0.048591891492193603,0.03989715400301445,0.036987378057237966,0.048078078799971155,0.037019669784545524,0.04594063449120747,0.055978219383730696,0.03588271478367849,0.028482651475919215,0.03166895386889053,0.0,0.022766726429323543,0.014265335235378032,0.0,0.03691626161324063,0.014960653481344064,0.014811742749651925,0.0,0.0,0.016965830816735094,0.01711508181009105,0.017284889549555777,0.0,0.02036729013204793,0.01702533369654045,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041736227045075125,0.025163563160543533,0.0326726203441516,0.027461965178228156,0.0,0.033839038971293214,0.0,0.027091460771564803,0.0,0.047385879008055604,0.0,0.040342914775592535,0.025427176566314078,0.035332121946295175,0.03947498272969506,0.05413918692784722,0.04514899167251931,0.03180155827635554,0.032847914157451,0.041103934233705224,0.057611061323774165,0.033280085197018104,0.0,0.0,0.05471207769115032,0.03410175965079798,0.0,0.039881949429688125,0.06712535660345696,0.0,0.06749346157091031,0.047892720306513405,0.0,0.046845721424109935,0.0,0.0,0.046235647684364646,0.0,0.0,0.0,0.046475600309837335,0.05416698908922077,0.06150534327669716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200177299894192,0.019235393123346958,0.04996876951905059,0.026698705112802028,0.053817692566431215,0.024122278020218855,0.02423556973785192,0.046289152908501774,0.0639939770374553,0.03745518754347477,0.07750845546786922,0.07687314223239605,0.05626065229262158,0.05218767360818841,0.06460376358335543,0.06342318284236001,0.05997301214453496,0.05856515373352855,0.07401675470174612,0.06712535660345696,0.05853035597098313,0.04983664654742788,0.07523728682768732,0.05388791314066741,0.05348017272115041,0.06771559450308703,0.057638118008709764,0.04112836889727585,0.06635700066357,0.05729720880739953,0.07032348804500703,0.06317119393556538,0.09833378858235456,0.046369537941192515,0.05411115978252467,0.04718621169224656,0.06008315508663991,0.049884358985987025,0.03806879254747402,0.04156094146469507,0.029445168889075845,0.04140358140979195,0.04824993466154681,0.02716389530258639,0.022279571489575017,0.016323273360417875,0.04079664725735267,0.04241127368766025,0.05874726521351593,0.039229450994156874,0.038067040287617634,0.04106066172498001,0.03364511136531862,0.038057713403031185,0.03168782961001335,0.028977754001159112,0.022834178197926658,0.01850481125092524,0.013636673560762745,0.01855330596720703,0.02320993385168852,0.022795659706391903,0.029871323529411766,0.016498149850338213,0.01229649304018494,0.0,0.01283268742139979,0.0,0.0,0.0,0.0,0.013785117587053017,0.014577259475218658,0.0,0.015745056052399547,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01130156338293464,0.0,0.0,0.0,0.0,0.0,0.008031160904308717,0.0077901843676967016,0.012771935799736048,0.010123653192566346,0.01587427573616954,0.020467058269714896,0.019731433269388875,0.014606741573033709,0.016897600540723215,0.016130419821059876,0.023730177563632986,0.03207814650399942,0.017007993757065822,0.030287634828826016,0.029922202274087373,0.024234515542713334,0.030015945971297253,0.01707763683456514,0.03595692738593138,0.020609864630661858,0.030233283919794025,0.03920492413847179,0.027110339080055827,0.035107503430960564,0.045906999137844164,0.04388446836276288,0.036081544290095614,0.045382888262551956,0.04874105423333888,0.036293876704516,0.036812887455640465,0.03160406428266675,0.031194588559795105,0.0322083029614687,0.026226985819943,0.028959337682912284,0.047245423099637224,0.05110788710102875,0.025711071830306926,0.03471017007983339,0.038606461177342635,0.03074841645655249,0.019513659561693184,0.027329478438479906,0.02599090318388564,0.03228296722577023,0.03301601276619161,0.026426712120611512,0.027679654136131174,0.03223274847244801,0.021398613369853634,0.0,0.024324611946425042,0.029625009745068993,0.033515273388872925,0.031066056245912358,0.021317416329140908,0.013358714891627425,0.02011903763936625,0.013678253287055244,0.008720524626761546,0.012492638266735674,0.009247614115558186,0.009669683607952348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008117432185618615,0.0,0.0,0.006509399572983388,0.0,0.0,0.0,0.0,0.0,0.0,0.006842940822247769,0.0,0.010372905969607386,0.013470652346955022,0.00992088097423051,0.005869095689736125,0.019388194743644983,0.02223848926529591,0.02013693113169553,0.03231637733410085,0.043986619883998074,0.05262119318555548,0.06432732002488264,0.05883477723682468,0.047311488806531854,0.04668859404615899,0.043320272594431726,0.04912766895509227,0.07060455921266708,0.07373854419045613,0.0705801342744018,0.07043842416037949,0.06374805895333314,0.05798667995293509,0.06688114758824276,0.08303300120132853,0.07351183361224002,0.07949175746181557,0.06937690462296571,0.07215054973423445,0.07705185589902004,0.06432231843081816,0.0820731831321451,0.07684904013310552,0.08089081925638746,0.07773137450269586,0.04713932712412089,0.07549154325071675,0.07325287428198783,0.06420545746388442,0.07121019350183247,0.05773727614776893,0.0659401044051653,0.055578839951163514,0.05979178390545863,0.05033542485702136,0.044299143254569455,0.06374630765225042,0.04669231631242763,0.04230351854917324,0.036152309680684724,0.03605835906729044,0.040100616091283584,0.04228874016327131,0.02975982074084448,0.04658545843541875,0.03228062624414914,0.03510636279105073,0.0411240575736806,0.035357106778462474,0.031215532849145734,0.041488037615820775,0.03126381267585895,0.025107525707923066,0.015566798243175627,0.023240371845949535,0.017190794902356282,0.01791558177865896,0.012017641898306713,0.012247097437907214,0.012681182393446365,0.02085696035873972,0.009431547177946349,0.014297356418798163,0.007539090182596764,0.010936987328718966,0.0,0.0,0.0,0.0,0.0,0.010345541071798055,0.016307893020221786,0.0,0.013933953062483828,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012248597535582174,0.0,0.011106175033318524,0.020317769921573407,0.02662788554105815,0.017040855450943637,0.02398342963043715,0.04165292698589007,0.04958780140085539,0.02229157378510923,0.02957382560781994,0.026036481705542708,0.03575924018766449,0.0474056197207378,0.04458186524771698,0.0310077519379845,0.03925362044552859,0.05085561129819256,0.04005714819809595,0.039294328066990056,0.04829404547471742,0.06036824630244491,0.046862865865088504,0.05320963230779726,0.04173322396350502,0.0496016834510747,0.06518798585420707,0.05554398389224467,0.05963352488344356,0.05409596624411706,0.055127771948855646,0.06211287289290705,0.07389582583322281,0.06296039790971479,0.05287741253194677,0.06815761448349307,0.06063013526792248,0.06658620833159931,0.04294694100652013,0.05334146155604664,0.03981972524389582,0.06582024145635945,0.046498010918421824,0.03264941402893769,0.03235140818490627,0.037216226274655755,0.028446973064272383,0.0403981049616218,0.02996366905127533,0.03707479840578367,0.04357931435212086,0.04012182444878084,0.031654408341867606,0.021292657904415323,0.013841925214055487,0.03226782293032167,0.018779734579751274,0.0273511466442247,0.0230820882994796,0.019106657608695652,0.021243149084420276,0.01687550099143568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01289224660289302,0.0,0.0,0.027341079972658916,0.02836544143718237,0.019461405600019462,0.0,0.017322016282695307,0.02150747873692443,0.032637702305757674,0.019313221831665957,0.03253526248301468,0.03307457343528084,0.027109716897099262,0.0133432454585311,0.032961067163021565,0.03367737078785238,0.05038697194453402,0.048005677193128926,0.0508709099788377,0.03556931832447587,0.038015586390420075,0.0658160123988875,0.07718431614695893,0.07062146892655367,0.045424721142684095,0.08294758247933,0.06111790198910989,0.09752459627685513,0.06953329254046837,0.09115518479642008,0.09178905206942589,0.0933509997590942,0.0697239565176053,0.07486979166666667,0.11120471777590565,0.0552428961088285,0.1294820717131474,0.09587399417907892,0.0702717173069201,0.06940719941950342,0.06859382655561,0.0747894514356323,0.06829434864264983,0.06918021445866482,0.053125553391181156,0.05850947122065384,0.0876257238646754,0.06471752702908481,0.051740705151895924,0.033474670832403484,0.0500269375817748,0.056442509272697956,0.08297033810412777,0.07201253865378912,0.05685048322910744,0.08143690901687554,0.05901044030866999,0.03124581529259474,0.050052327433225643,0.045296009421569965,0.04775549188156638,0.03398058252427184,0.03363444166826831,0.0339328130302002,0.03487271459174015,0.0328545949497794,0.02320616355704075,0.0,0.026167050450073268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.010548523206751054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01223590831226038,0.010362694300518135,0.010258304097166656,0.009831874938550781,0.017642561699958835,0.014912019087384433,0.019234131841230986,0.014462477904547645,0.026581605528973953,0.0400326933662491,0.03420499050811513,0.06268806419257773,0.04849660523763337,0.038145346925353506,0.03664537744738771,0.051775243667240504,0.040521623811979664,0.05755783337619554,0.04821135859608524,0.059736456808199126,0.06309811757282574,0.07194244604316546,0.07394514407926919,0.05744155321959906,0.08536113450638501,0.07568199800474733,0.07873377563189644,0.07593014426727411,0.07899686520376176,0.0950013664580107,0.06902477848680781,0.07205988323357697,0.07051105184095159,0.06362211566810981,0.060799288203455176,0.05630630630630631,0.07074690670439834,0.05755253724471339,0.07182146235504326,0.06192696059037036,0.04388659703326604,0.0557607862270858,0.06769027571404986,0.059838436222200066,0.05202093448515039,0.08133075530184451,0.04721063813045873,0.055038369606239784,0.0510073960724305,0.03714710252600297,0.04710019782083085,0.048386316349736294,0.04385110114987332,0.033738191632928474,0.04389471538980075,0.04713275726630008,0.047965464865296986,0.02005146542793169,0.022131426625808647,0.05808427500264019,0.030326275041475642,0.02871500358937545,0.0325992465951898,0.016371971185330715,0.026098952313485704,0.016781652060413946,0.009638925838104601,0.009874397661742633,0.011833619312466718,0.02182626294694234,0.02001120627551429,0.01780838181170604,0.01611733419292449,0.01661336545250654,0.0,0.0,0.016498538700857924,0.0,0.0,0.0,0.017940897557474945,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08575278696557638,0.06849985321460025,0.1256071009881092,0.042354934349851756,0.0,0.08012820512820512,0.0553841284911781,0.07589556769884638,0.07522190461862494,0.16593319385325736,0.0923754707596106,0.11996330534189542,0.08275862068965517,0.08851515822084532,0.10227936879018118,0.08951883625512869,0.20162795907699202,0.10161012974831954,0.13336667500208385,0.14173088847550713,0.17765495459928937,0.05322546306152864,0.14518650882287246,0.14951121334100057,0.16540642722117202,0.14312451833094791,0.12552778728745864,0.08663366336633664,0.13801756587202008,0.0,0.19175455417066153,0.13706453455168474,0.0848716316571186,0.0,0.08020854220974534,0.06994404476418865,0.08916187834357044,0.0774218523178167,0.0,0.0,0.07446808510638298,0.0,0.0720547616188303,0.12919896640826875,0.0,0.0,0.06745817593092283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04964969382688807,0.0,0.0,0.0,0.03957653111704759,0.029970885425586572,0.059426533947407524,0.03041940758203734,0.029919964096043083,0.02216148334195169,0.04198593471187152,0.04502476361999099,0.03584614833136179,0.06313131313131314,0.03759141548766318,0.07589609135129541,0.07080147267063155,0.07875707023698718,0.04838096554584096,0.06914672935970129,0.08592246356887545,0.09095361365703492,0.06920415224913494,0.11660447761194029,0.09053285049146405,0.06582659394395335,0.11565344194700054,0.04030632809351068,0.05398508048684727,0.03319108582266477,0.08716707021791767,0.08424156268098773,0.08194482381862879,0.052213868003341685,0.04758380035952205,0.046875,0.04935346954890929,0.06900971065214176,0.03787520121200644,0.049701789264413515,0.040729510793320364,0.03669893114363044,0.042283298097251586,0.023551577955723033,0.04845430758794457,0.05088022794342118,0.05289885738468049,0.026602819898909287,0.03165558721114277,0.036988110964332896,0.0326797385620915,0.0,0.0,0.04187354190345157,0.0355218755550293,0.0,0.030530622214080726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42075736325385693,0.0,0.0,0.24048096192384769,0.0,0.2316346790205162,0.19830028328611898,0.22134776192818495,0.1630561378989052,0.1695633743111488,0.12760527435133986,0.2334960730205901,0.14675052410901468,0.17671313567641864,0.24582967515364354,0.30191211003019125,0.26013771996939555,0.23064725385613377,0.15153811183512653,0.24493794905290658,0.10123165176311794,0.2049530315969257,0.16139444803098774,0.1215620726333384,0.1841903300076746,0.10003334444814939,0.0876424189307625,0.15657620041753653,0.08552856654122476,0.0,0.0,0.06858710562414265,0.0,0.08698488637599218,0.05104645227156713,0.06808014005057382,0.049955040463582776,0.0,0.0845149779322002,0.0,0.0,0.06438631790744467,0.05191722910331529,0.047599619203046374,0.03256480395988016,0.032944587204322334,0.0,0.031458411979363284,0.06731946144430845,0.0,0.0,0.0,0.0,0.0,0.02605659492417531,0.0,0.0,0.0,0.0,0.021678806798473813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556689552792726,0.0,0.08021658477890303,0.0,0.06734654608427938,0.0,0.0,0.0,0.0,0.04379050621825188,0.0,0.0,0.0,0.0,0.0,0.06170118995152049,0.04479483963447411,0.06633813495072025,0.05979073243647235,0.06945822583846001,0.0,0.0,0.07492039707810451,0.05764796310530361,0.05336748852598997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350655726208009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
