state,1958,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013139568496570574,0.021080368906455864,0.01658970885060967,0.03157924956219677,0.048939171488614444,0.032172209060863974,0.023309344133329447,0.04489211862742347,0.04505519261094841,0.028834232000230674,0.04892218315242318,0.03265626020508131,0.04708572966064642,0.05244205153305598,0.04213779057518084,0.02430302399055654,0.031658927817644573,0.04301229434746765,0.04105856444328319,0.051493305870236865,0.032334990501596536,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016433313613357,0.0,0.0,0.02249908597463228,0.015710507711240867,0.03023888720895071,0.027389756231169543,0.029525379524149298,0.026133231968069943,0.03331408519522054,0.04147022874105116,0.04396064475612309,0.0428974138987621,0.04033477866290209,0.04374366213986042,0.06082725060827251,0.06610312086855495,0.08757815841463167,0.10177609259628816,0.08289746373235961,0.115504562430216,0.09852026426612062,0.12788211940754313,0.18324849606663582,0.1698126698126698,0.16161249319048485,0.22027605563746827,0.21198957428323195,0.21551724137931033,0.1613608094933943,0.15089185025175114,0.18415908760480104,0.15851101907245488,0.13847046275331673,0.1144187727081117,0.11574313291858711,0.07864889477605762,0.07969965813041381,0.07718302807793401,0.1030662200463798,0.0908748365361172,0.09932130441979806,0.09129490722463482,0.07258963523708294,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663825253063399,0.03467105833405565,0.02679049830326844,0.05392773683264426,0.031443715748809636,0.07167816503897499,0.0721533258173619,0.04430267588162325,0.08993614533681087,0.04699689820471849,0.03444542859954729,0.07881462799495587,0.05302226935312832,0.03849961500384996,0.039259674705552444,0.03881341835320211,0.0,0.05941417622244668,0.03774771940861906,0.052521008403361345,0.06209465985925211,F
California,0.0,0.0021920828231521525,0.002167370546053528,0.0,0.0,0.0028636610952549138,0.004376957004814653,0.0039028128636711987,0.004286755354871897,0.003932011939018069,0.006908009491605041,0.0044024965541998124,0.004138636808283294,0.006927493592068427,0.008536137739118559,0.005750596624399782,0.007761374498574358,0.00786924463120785,0.006067592985862509,0.008139526279570528,0.008380093088867396,0.011153318768411177,0.017542705523759403,0.025688073394495414,0.03014626970058725,0.027056834056319385,0.03176209348736543,0.04586471566639221,0.043393765141229404,0.0399791501141177,0.047157052133677074,0.052489199337828564,0.07186236882850737,0.08421851465379018,0.11223398502745767,0.10911603583181714,0.08568232891752947,0.08541335568712796,0.12549945763363496,0.13006907308377896,0.19560952720159655,0.17661091193169928,0.1654873316594385,0.24582877168509903,0.2480892330966278,0.22012017371646145,0.2028281999566996,0.19531580282404667,0.22959241663067445,0.21290728154764021,0.1982482294762654,0.16291566486671133,0.149626436012104,0.13107352247456028,0.10742174050763659,0.11689409326989925,0.13244053384806675,0.12738439775687985,0.14183258402911583,0.13101520508762152,0.12616091483712027,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015423054381689751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01853009983091284,0.0,0.011495574203931486,0.0,0.0,0.0,0.0,0.017185505253854465,0.024504999019800036,0.027643052798230847,0.030557677616501144,0.04091653027823241,0.02523659305993691,0.030317576615042568,0.0512082713550684,0.08086958590014984,0.06441372012238607,0.09776504558579452,0.08728346985363233,0.12295173585496168,0.11794907375286201,0.11349423264001483,0.12059369202226346,0.13358778625954199,0.12262114969589955,0.090039102696028,0.08148188386115487,0.0921478833910421,0.05685209926376532,0.060537922684424456,0.057716726307283854,0.03468709351062292,0.06168850243816462,0.09062216805724821,0.08188398676754774,0.08691001470784865,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168829289469876,0.0,0.016219723183391002,0.021834742194079666,0.026779139050679523,0.020467337540508272,0.0,0.0,0.020882639565641098,0.0,0.0,0.02269117313365101,0.0,0.0,0.021253339810541658,0.026515039919865657,0.014227989300552045,0.0,0.018691089690528958,0.023533718589022826,0.025774524460023714,0.0230361667818475,0.01864677677144379,0.01935144997650181,0.019854213347704004,0.026268168816764928,0.020999580008399833,0.01828042166839315,0.03546899687227936,0.03206361421059382,0.026182294223531338,0.04631161098246775,0.05070651071597593,0.0794912559618442,0.04459844248516245,0.09638726260174212,0.059073287797673985,0.049207010106362845,0.08842412825343124,0.06132962629814376,0.08195660613380494,0.027058717416794442,0.0831331978570109,0.0752339305026567,0.06653992395437262,0.05151500960052451,0.06729475100942127,0.08323540932236585,0.0663129973474801,0.07921001214553519,0.07168854086246829,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392075694855116,0.07206687806284232,0.07395355716609969,0.0,0.0,0.0,0.11093502377179082,0.0,0.0,0.0,0.09087604507451835,0.0,0.09097525473071325,0.0,0.0,0.12222448563862294,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006073931899075548,0.0,0.0,0.006418897233455292,0.0061091086810434354,0.0,0.00894124484481352,0.011207449897604662,0.01453685577500824,0.012912627627489138,0.016061963485803007,0.019598820662269714,0.017087201685937234,0.019935568243437212,0.020744178184807577,0.02199010445299615,0.03134512374358296,0.0280182870576015,0.03689330031855946,0.04369960888850045,0.06389729428009049,0.05089210872949347,0.0608198515995621,0.07558928791805504,0.07788342162691528,0.10020349016464204,0.10407362820861327,0.1393213603246264,0.12794189752390292,0.17219944247534769,0.1481324727542059,0.14217339198916207,0.15702353172093428,0.15661096701957283,0.17691413244305576,0.16865818858093712,0.13284061541434194,0.12809135508932906,0.11820632531401212,0.11532933410219556,0.1141620590064493,0.10775227079492554,0.11329556814395202,0.11299530310568434,0.1027982019026379,0.12028252828448174,0.09579623577144146,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007613150448541447,0.00753465943339361,0.009118739008662802,0.0,0.008081896551724138,0.0,0.0,0.016273613691533653,0.017185764898736185,0.03786493967723403,0.03680296454224727,0.04709089782514406,0.05598616519651144,0.10502231724241401,0.10847056503303422,0.08349910361256416,0.08934581726944495,0.10408904344534735,0.13599436935593545,0.12253369676661081,0.07536193561181992,0.08710189516865455,0.08505240092836858,0.058826124681971265,0.054182595346317086,0.06541486404115189,0.06774149844194553,0.08337266005977662,0.08423508067128879,0.08108061483257716,0.06985992190018989,F
