state,1931,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010125263980096623,0.020043810041948832,0.027397655337495854,0.03725835805282089,0.062204348517945235,0.12339550386497411,0.14143463291283911,0.14681054099684357,0.194790821220394,0.22134887292767766,0.24241130642923572,0.2552858261550509,0.2508265876182875,0.28147015277484017,0.29954891457569777,0.21609636018565495,0.22996121840469277,0.1535332588929654,0.15793110255650972,0.15424458239707506,0.13936051190452822,0.11208345906798294,0.06563313341631775,0.032215012195683186,0.04555590188697341,0.041416946840130586,0.055216841136546645,0.021535737359718598,0.013688004745174977,0.022399928320229377,0.0137858143969855,0.0,0.011825083366837736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12027904738994466,0.0,0.20359059781602812,0.425531914893617,0.32584462356371124,0.2618229422353133,0.3401360544217687,0.4443621551564525,0.34812880765883375,0.36662011173184356,0.3460806367883717,0.27289783387344363,0.3214285714285714,0.2690755333461465,0.4270896888346553,0.2532714225411566,0.18777383684539956,0.2102446483180428,0.10442046641141664,0.08920606601248886,0.21308331557639038,0.15981735159817353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029834715675159617,0.0,0.03950115681959258,0.0,0.0670760022702647,0.11710698894510024,0.12048192771084339,0.13652459575920475,0.20719376761147026,0.2576112412177986,0.24274522784949798,0.26484780321445417,0.2665824827247536,0.3300550091681947,0.2898454157782516,0.2984183825723664,0.25132454829506856,0.2650669642857143,0.30303030303030304,0.21321119753622617,0.14585304320403658,0.1611508529203679,0.12259910093992644,0.11834719686210861,0.08034548558802852,0.037919266434554795,0.06789788158609451,0.06853114903893222,0.02670494375271222,0.0197199763360284,0.03473757342259837,0.018427518427518427,0.02812385746829035,0.018328925663114348,0.0,0.0,0.014762689762074649,0.014254490164401787,0.0,0.0,0.010466820180029307,0.012256403971074888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03394876348157627,0.039849104723447215,0.042505711705010364,0.06365020063650201,0.1455204415035282,0.16773448456017817,0.19387027797576623,0.18748738065707116,0.26765193611264654,0.27655672323949815,0.3123553910226747,0.2609817606005513,0.3089996137504828,0.26703623580313685,0.26181818181818184,0.2498769545299663,0.22793123430558238,0.13526207026113093,0.1316896513882284,0.11643561474365971,0.07350665428659857,0.08286311802075523,0.061917108471034404,0.07961466502129692,0.03616055285467476,0.0502434876710211,0.020025632809996797,0.026543303503716066,0.01836210062431142,0.019434834998250865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.009263261903291546,0.0,0.01310520567892246,0.0221544556519926,0.014290988340935347,0.0069723661886722296,0.005284797750790078,0.014181312811397995,0.01526204938799182,0.013587233435464037,0.0237002705780891,0.03093864046774173,0.05406264906980442,0.05479272427551843,0.043671231576199177,0.048331629333581184,0.06537301751720645,0.0981833910034602,0.16623841625939587,0.1638517293563889,0.20649921368626817,0.2948355185001188,0.37074795256057363,0.39408577966400027,0.3649393969417748,0.37580234285732783,0.3826750299845615,0.36009313500860757,0.36599609021241514,0.33906658431746867,0.30832084458911235,0.32490488535739537,0.2820669296926003,0.23469985567923637,0.1912387624886061,0.16959163301890376,0.12733374649070225,0.10384215991692627,0.07864742725112979,0.06487464681730104,0.058327480047483504,0.04044084607151902,0.038559298692918464,0.028821066682846914,0.025528514240471204,0.025140279266602186,0.0206664436002913,0.024747745292446298,0.027217125382263,0.024418478457475672,0.027056834056319385,0.022767518340500885,0.018235368879408954,0.019167798099193355,0.019483509865740906,0.019389447831613418,0.013907394696347738,0.01405510052797305,0.011568477287608542,0.011055167690070778,0.011682126843041925,0.0064133479728689735,0.010048630080838585,0.007140012906946409,0.004734848484848485,0.008480181815098116,0.008649191579593488,0.005421136726774709,0.006002795587659395,0.004798085281732278,0.004249424203020491,0.003418452808258982,0.005073137735689524,0.0073878747925712075,0.005337508451055048,0.002206260105459233,0.003284590017474019,0.0043515518303296466,0.006738998584810297,0.004820206304829847,0.005452785691890344,0.004579061010704436,0.004330347799100731,0.0034406826314340765,0.002034397594528284,0.0063932896032324465,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02741120726788581,0.024418320717200962,0.03106876553438277,0.0416276407534603,0.04365639062395057,0.07602876421579498,0.1788474946194186,0.21762461244932027,0.22789557190249532,0.3568518362415353,0.4324207453852599,0.41325662426059473,0.3635673006484521,0.3100195098484646,0.35882661079099004,0.26239292053610475,0.327159516648198,0.31129036623988304,0.29306322198827744,0.31562667676672035,0.2926435467052373,0.30552909096882286,0.1992544028795475,0.17624141982561375,0.12917620809112795,0.116026991542243,0.10567101091933778,0.0989846094897503,0.07293483431108293,0.040763851870433666,0.0431845522687313,0.02928171942256449,0.022937752673681797,0.021331058020477817,0.015169519379061006,0.016922928150082197,0.02294156782674528,0.0,0.0,0.011496102821143632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015276504735716468,0.02492108323641801,0.014319672365896267,0.014216661927779357,0.03440154542327132,0.09066627459629004,0.14980382832005706,0.19283996551567675,0.3350193785718978,0.5282824378301765,0.4320392251426734,0.36245981201236865,0.3515045614320255,0.4068414128124684,0.3624073621630426,0.356088058482227,0.35708388375165123,0.2851828890266584,0.4420847329071405,0.41573901585714934,0.33848207475209763,0.2801120448179272,0.24600839322753365,0.1991936258039743,0.18112024221453288,0.09669671543092423,0.11381134096538796,0.16032747740064812,0.08708070639869031,0.06388869170156881,0.05568703884170959,0.05155525004296271,0.04930318169865895,0.0291743654575513,0.02842165098212594,0.0,0.015180957007529755,0.0147305777332587,0.0,0.0,0.013350778350377826,0.0,0.0,0.0,0.0,0.013822464268929864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512960791976032,0.13565174497471946,0.16926201760324985,0.3112255848894613,0.360649168503306,0.33003300330033003,0.25746652935118436,0.41906757464641176,0.3491835267536202,0.27029949183695534,0.35132545512615776,0.2070844686648501,0.27254414030098356,0.19960079840319359,0.23050326546292738,0.16776358239772873,0.11450381679389314,0.11022657685241885,0.11780104712041885,0.0,0.0,0.0,0.08431703204047217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021370261144591188,0.015229102815480382,0.011586142973004287,0.020903804492417622,0.018132695062467133,0.06655795533961197,0.08428807791964536,0.1138361336061558,0.13456571972271306,0.20551132251059873,0.25345073774393145,0.2986012887002986,0.23946099506928042,0.29115152538081773,0.34934678352902265,0.33948828351411775,0.3185250812133485,0.3596236795068018,0.30751510409875255,0.31214100883045753,0.2901027999133303,0.24931469468252687,0.18935691946833463,0.17171963289127132,0.13970291302402235,0.12954789978701448,0.08492769350539055,0.07774632830816701,0.07523466048866703,0.06068498173129196,0.04364850118749598,0.05253833465697355,0.03228004734406944,0.024588423323237175,0.021396040713608903,0.013567732056674353,0.010145635993027181,0.005353987828601003,0.013633962199839802,0.008950438978348074,0.008771650027112374,0.013061149227471439,0.007330034817665384,0.0034827915270647727,0.015034202811395924,0.0,0.004369960888850045,0.005141161608742913,0.005987306909352173,0.006842233304950735,0.003856596322349747,0.0,0.006937164703705988,0.003883344336142286,0.006090551271021918,0.005362834027948027,0.0,0.0,0.005210543161906463,0.0,0.0,0.004280180623622317,0.0,0.0,0.0,0.005102431308518509,0.006885333379235556,0.0042597783211361685,0.0,0.0,0.0,0.0,0.0,0.0,F
