state,1973,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028907050692455263,0.01844532279314888,0.04147427212652418,0.025837567823615536,0.04606039669516653,0.07311865695650901,0.09615104454998398,0.09539575208327489,0.11263798152737103,0.08650269600069202,0.15899709524537534,0.17960943112794722,0.22197558268590456,0.24123343705205746,0.2809186038345389,0.322883033017394,0.2743773744195863,0.27957991325853976,0.29860774140569596,0.3683751881486176,0.3758942645810598,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09498480243161095,0.0,0.0,0.0,0.2105666156202144,0.23050326546292738,0.1708752610594266,0.30137502354492374,0.17344382347273077,0.21564399137424034,0.17850059500198334,0.2500520941862888,0.2411575562700965,0.24479804161566704,0.2299811833577253,0.1763668430335097,0.24612355402412012,0.3641092327698309,0.2201430930104568,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009868745682423765,0.0,0.015454159100567941,0.015269506794930523,0.055529847292919945,0.04111254111254112,0.05266025059015798,0.058621853516422996,0.06776715899218072,0.06841817186644773,0.11933976535448952,0.1175368096697851,0.10015669676752337,0.16191985819229263,0.18712224696394153,0.23686693297468733,0.196349957629746,0.24008609984270218,0.21183330187294194,0.21694688973257123,0.18466031091643048,0.2504599153312499,0.18208905810296308,0.18258981444926964,0.17369662717444845,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875136719604497,0.04439708755105665,0.04767270520932652,0.040185747454902665,0.10336149559590148,0.08534722846105472,0.13439655944807813,0.0992108229988726,0.13290802764486975,0.14389783253889737,0.17858821317793028,0.2657218777679362,0.19440941572089115,0.23329798515376457,0.31899681003189967,0.3477285473920359,0.36595508733019133,0.34139402560455195,0.33271938684570135,0.34602076124567477,0.3216911764705882,0.27597626604112047,F
California,0.0021340344347796397,0.004721546778724711,0.0030337964929312545,0.004069763139785264,0.0055867287259115965,0.0022962715111434777,0.0037591511836627288,0.0033639143730886853,0.00241170157604698,0.0,0.0022486437867161365,0.001657760807218996,0.001597316508266113,0.0017712281696128096,0.0016756312940900484,0.0031403794475623925,0.0020402565282541525,0.004164651823539075,0.003124286521106959,0.004971117805549756,0.0076960175674427676,0.006875378476363243,0.010435403479383213,0.01141934046345811,0.018091054538875977,0.025110556198819807,0.026249714677014382,0.04087617947787112,0.04544069002111158,0.05240956517058605,0.05583472920156338,0.07468786110876244,0.07956172853538224,0.0833244374859149,0.09770580467033747,0.09131160248577773,0.10477197868409072,0.12770402318215512,0.11568495131591632,0.1134861022124678,0.11729440896650592,0.10284576022864236,0.10169128666238493,0.11189186769905562,0.12488225691647381,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012252499509900018,0.015078028799035007,0.0,0.0,0.012618296529968456,0.020211717743361713,0.019507912897168914,0.01664962062650144,0.04370931008304769,0.05456653707114112,0.040284678393984155,0.0693000693000693,0.08325816970790259,0.09959697966368647,0.12523191094619665,0.1407442748091603,0.1643123405925054,0.16721547643548054,0.1955565212667717,0.22618116832346702,0.22740839705506127,0.22485514139929083,0.17892185155257992,0.15031073854603266,0.17037776863874038,0.20311865254210806,0.15066653565228785,0.16379195079556091,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024192990944909103,0.027445195375484583,0.0285591889190347,0.040612885360900866,0.10598432945985845,0.09611318288416439,0.049063701038515005,0.14234568433766123,0.11274465590331018,0.14779235174579716,0.14106361969248132,0.13783269961977185,0.1123963845829626,0.12497596616035378,0.1028202115158637,0.10712099571516018,0.11617468448011829,0.14889158486820336,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648025367541078,0.0,0.11931394481730052,0.12152514051344372,0.09185548071034905,0.11093502377179082,0.10045203415369162,0.22624434389140274,0.22604764388801948,0.2362777171937477,0.30389363722697055,0.10917030567685589,0.26320736980635456,0.21048603138155378,0.26481971888368305,0.37354427598330037,0.16362786348761105,F
Florida,0.0,0.00770267668014635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003665017408832692,0.0,0.0,0.0,0.0,0.0,0.0,0.004561488869967157,0.005399234851289646,0.003855614932025509,0.00924955293827465,0.0163100462117976,0.025123523992965417,0.024515812699190977,0.038609740465324595,0.04459089741070484,0.0684814244136278,0.07415000109044119,0.11196621171535072,0.11057133277690985,0.13477596319637386,0.14733231891408835,0.138137735880649,0.1819867166704935,0.19192866794619112,0.21724869437794456,0.22981539005480214,0.20909696767744085,0.19900665323090674,0.20995225981809948,0.2396606766570501,0.23855141064653065,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006609909576436995,0.009139813025539248,0.03553389679941115,0.030980853832331616,0.032347562113539945,0.04751009589537777,0.07272458337442067,0.0613963997151207,0.09301756318462763,0.12183149403262244,0.11690744032352345,0.17254745054890094,0.1811330733126198,0.1910622216602745,0.22488431431907627,0.2529523361324765,0.298004274404744,0.2497658445207618,0.23935329449487425,0.26584867075664625,0.30130240393960994,0.3243224593303086,0.28660480779565073,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07129616426636247,0.0,0.15076134479119555,0.11648223645894001,0.17950635751682872,0.16012810248198558,0.18170805572380377,0.25785656728444806,0.26996982690169924,0.342407122068139,0.21739130434782608,0.36150800482010675,0.30959752321981426,0.11894647408666101,0.2797691904179052,0.2516175413371675,0.3548748599178185,0.30927835051546393,0.2877379371403276,0.3983130271790066,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294057025077293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04119294776734223,0.048154093097913325,0.03964478274659055,0.0625929113527893,0.08407857525032485,0.15913913307062746,0.08448540706605223,0.10084881082443903,0.12411347517730498,0.12293144208037825,0.15240998285387694,0.1934610176049526,0.17139592458579317,0.14756517461878996,0.1507537688442211,0.14604631754642186,0.14465338822743964,0.1773049645390071,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004532680627322999,0.0,0.0,0.0,0.0,0.0,0.005891536807376204,0.0,0.0,0.004680807907444825,0.0048068834571105825,0.0,0.00989617265522559,0.01756601895457093,0.022521019618310423,0.02794573446471216,0.03320662384759907,0.04985698916266498,0.06825386846761085,0.06925527494344152,0.08276990895310016,0.07953566322327743,0.10213593003192989,0.11392942589926566,0.12552803641404606,0.14953948635452188,0.1636908217047064,0.16910269145262757,0.18531633616619453,0.15674170173259866,0.13964196303891105,0.14405762304921968,0.16585628623676338,0.17155756207674944,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008186119615579822,0.0,0.0,0.014926610830085413,0.028025981733654257,0.03217230810911492,0.03330178427454692,0.05561928598741614,0.0843140699104163,0.09648025728068609,0.12350982708624209,0.12919896640826875,0.15859529878221465,0.1925596537896534,0.1962749519752777,0.22497187851518563,0.272254045695119,0.3049730644227773,0.2699808112811816,0.26564947891832985,0.26990870044828313,0.26861184356440526,0.2292750785717966,0.26580749093838096,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035138406278061925,0.0,0.05964926233745576,0.0970716712506067,0.09768804949527841,0.0837020208059309,0.11559261858564175,0.09897581547465358,0.12782469755763523,0.11912703707233394,0.17520148170395955,0.15773673230550042,0.27133568832232635,0.1930992428477057,0.2178197282439581,0.21508845512717106,0.1651292563489352,0.15485407980941035,0.2049434852813315,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02764940553778094,0.03923722828219415,0.04380550356417506,0.03980257920713262,0.06325610816794497,0.08087670346556675,0.06942459264099317,0.10601859403033763,0.11391838561373531,0.15115888478333894,0.12642225031605564,0.16259428210107946,0.19572274202787854,0.2181852677512688,0.2086749142942316,0.2041730989492555,0.19750835612275902,0.14063232460023958,0.1952362358453729,0.13997433803802636,0.14055243216817406,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013023546572202543,0.012813613182645242,0.029092063156224382,0.05152961596875678,0.04626227991400658,0.10482180293501049,0.08875575525600488,0.11822930987077261,0.17084596307522734,0.12689623348906962,0.16270451053059748,0.17260668051782005,0.22725027171228138,0.2885757935834324,0.28677054901012333,0.29050200162964535,0.2940227329771595,0.3167859272510435,0.3436291928618845,0.3054947776906246,0.3661583527181873,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012722322587211522,0.015378306335862211,0.031071983428275506,0.029029874379816318,0.041554699836551516,0.059762656876974296,0.05420827389443652,0.0781747640280271,0.1568941118562727,0.11968522785075252,0.14219273039665847,0.16178712547836097,0.21592099831708633,0.23752163143429136,0.24303416170329295,0.3975524596397829,0.29769033361847735,0.3089039003360603,0.2894306728411877,0.3697052920671807,0.253605359778947,0.2542885973763875,0.24248096311736927,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764525993883792,0.0,0.0,0.0,0.10295126973232671,0.0,0.12813941568426446,0.16310996330025826,0.16809076901526826,0.24348324262389,0.17654847726938355,0.18393623543838136,0.17282010997643363,0.18876828692779613,0.08661008141347654,0.1611170784103115,0.22581859239744073,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011215037121772874,0.0,0.03168782961001335,0.015603406000624136,0.02055076037813399,0.0462620281273131,0.052273915316257184,0.03710661193441406,0.05570384124405246,0.08206437494301085,0.0896139705882353,0.17205213415352705,0.09837194432147953,0.1309691718718517,0.16939147396247722,0.20301397673147498,0.18894033743147587,0.15722034431255405,0.16923655509590071,0.1488792699401726,0.12536443148688045,0.18784102090104057,0.173195616576395,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010019036168720569,0.0134126917595775,0.008548908304409526,0.020929259104227712,0.014277300876269342,0.033291410816009476,0.03867873443180939,0.0593871248713279,0.05874369518099135,0.06115176180334436,0.06396259291118023,0.09896888234211011,0.0736834833866771,0.087424979915883,0.10999521759923482,0.0882717816585552,0.09267614564787942,0.06921099466086612,0.0949960204369817,0.09006622516556291,0.0760766200244532,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005202588808190955,0.0074465708541216775,0.008624500048512814,0.007641420867628758,0.013342969922721964,0.017706949977866315,0.02979737783075089,0.040608652031626974,0.03845645407458149,0.07470729437123401,0.06340591196723183,0.10167768174885612,0.10644174672253737,0.1215275295597844,0.17641471027276429,0.17342937049825788,0.19281221354742864,0.19086438923395446,0.21465556793602938,0.24399368869658572,0.22013476953065925,0.2276019035795572,0.21562658548959918,0.19593805343079995,0.22692437844616517,F
Minnesota,0.0,0.012484914062174871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012745889450652165,0.01687550099143568,0.019435926229862222,0.025928566798470217,0.05338002306016996,0.032525261286265664,0.052713655033055855,0.05002718868950517,0.06064826253958983,0.0678950202514457,0.10538699083378267,0.09121709669012248,0.09430996541967936,0.11621621621621622,0.14421768707482993,0.12195459962859281,0.11528511978405129,0.11335232226937161,0.10448999661944128,0.1307856709942901,0.12967581047381546,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02231843949471053,0.04550211584838695,0.036236807537255965,0.06208213944603629,0.06796116504854369,0.10570824524312897,0.06301808134180038,0.1494544911074578,0.08448324415657561,0.1670843776106934,0.1906158357771261,0.18840276324052752,0.2120222336828835,0.3044577205882353,0.27246306611770404,0.4395207417665121,0.4407148031876358,0.36520786414267453,0.3187352584942947,0.3644073411515272,0.4440127653670043,0.49395458566794453,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014488554042306579,0.0,0.027963163193020394,0.03169867611411523,0.038555703352418404,0.045422229244016114,0.06705717610397807,0.09127346323266797,0.10605939326022572,0.11278641814080492,0.1309533403175115,0.15575030111724883,0.16029511868426255,0.17467248908296942,0.21212406901103043,0.1622393878489963,0.29642071980831464,0.27066990802235535,0.23579465361252788,0.25247212286976645,0.22910787628174684,0.24385345841581316,0.21051346981114807,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1178252819390675,0.0821827744904668,0.1002171371304493,0.11959678797198019,0.17704812489940447,0.1015916017609211,0.15207840486650895,0.18034265103697023,0.09154155986818016,0.24579315560597464,0.3082257753804662,0.30763314747164006,0.44401544401544396,0.17581558898222308,0.18442622950819673,0.19858781994704322,0.2559329920893439,0.20434227330779056,F
