state,1956,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.007830853563038372,0.0,0.009761970616468444,0.008810262193402875,0.01127459270533852,0.00974411942392766,0.01595150741745095,0.02171552660152009,0.01713828693300834,0.04121930633795906,0.025865413631072982,0.038474595450944886,0.02991393989599153,0.04795358093365622,0.07065243872728158,0.07822385827677442,0.09332152855878059,0.09125336496783318,0.11423963443316981,0.08501252211474393,0.10524346321156275,0.10642575030153964,0.13328890369876709,0.11360677853778607,0.0987761395393659,0.09823888822331377,0.09722090486578773,0.12980802076928333,0.0962045032869872,0.06603929337956084,0.10428034436764885,0.06859886811867605,0.05299283335015645,0.0695195427158968,0.07000077778641985,0.03382861901168389,0.031189894474190363,0.036790791790397605,0.039525691699604744,0.03317941770121934,0.060287658255102926,0.020151423554135357,0.040946447895645055,0.0,0.01964030189949777,0.02815949538184276,0.03460107840027681,0.0,0.016328130102540656,0.020179598425991326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140361821584529,0.0,0.10285420416559526,0.0723589001447178,0.09151223976206818,0.0683526999316473,0.06059137178865729,0.06398771435884311,0.06693440428380187,0.06496881496881497,0.14390371533228677,0.0,0.0,0.10358094110683633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09498480243161095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017236030197524906,0.030554046713742528,0.03263388049472963,0.02670494375271222,0.036153289949385395,0.047369418303543236,0.04914004914004914,0.07312202941755491,0.08902621036369825,0.06299768168531397,0.06971937949752247,0.06397165563565682,0.05701796065760715,0.07107004841647048,0.0785751702462022,0.09838810969227547,0.06536748784573274,0.06251890692749824,0.07158053804704431,0.0527169505271695,0.056087496494531465,0.06924784618831341,0.05188585112751946,0.03157998618375604,0.038501520810072,0.028976548313564887,0.022904260192395786,0.02036094400740398,0.02145002145002145,0.010895224260032685,0.014211358428223759,0.022589052997393572,0.017104542966611933,0.010085050593337143,0.01429501739227116,0.012923444744196566,0.017044195599188697,0.02058344716603357,0.020073468896159945,0.014467891614823388,0.0,0.01048679712242287,0.014602194501230755,0.010736064588164562,0.0,0.014188757774256865,0.0,0.015554921836517771,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030058237835806877,0.0,0.03638612960739366,0.03095017022593624,0.03551276486603796,0.03482837351495685,0.047768799012778154,0.06830326650327455,0.08889232434103733,0.08010253123998719,0.11375701501592599,0.10650018362100624,0.13215687798810588,0.12287370886610606,0.14303386423380238,0.1436670031839714,0.11655917320693139,0.15916597031554652,0.13915394402035625,0.14446807656808058,0.11344521378554943,0.07852067056652663,0.1059926620464737,0.12693039983075946,0.08985494844037482,0.05734197873935866,0.10136624063464081,0.038892009852642496,0.0828355931464446,0.03500021875136719,0.022198543775528327,0.026003293750541737,0.031255581353813185,0.0,0.02695175635612254,0.03135919720455156,0.04509582863585118,0.022151337940811627,0.022484036334202716,0.0,0.0,0.026271542664985287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0018789281341304166,0.0,0.001561416767117812,0.002807359023787689,0.004136399359812653,0.007407158008147874,0.006386421049643779,0.007144592258119829,0.010008757662955087,0.016579222779852097,0.019303254122260718,0.021821903170948273,0.02770997436827371,0.02219395812170825,0.027109955515027543,0.030228511204973815,0.030690054061710617,0.04209392633942115,0.04957711461192959,0.042249635989706456,0.05215816718168756,0.04573633940122987,0.04617737003058104,0.04763110612692786,0.05793691640320564,0.04750259999437839,0.06354749761006151,0.06682107392913239,0.05136561691877148,0.061040854284708915,0.048675881437217086,0.04216530158391915,0.03771323595760385,0.03628978959131929,0.028583927381911095,0.022061917026669268,0.024328262300977625,0.01839926402943882,0.019217914438502674,0.016677690903026295,0.02120446967900339,0.015978087194704404,0.018580081580850512,0.015240976777267237,0.019264056387026225,0.01652252190658508,0.016628618133648996,0.017333090859493985,0.013047242880356781,0.01544382073821463,0.009525311050674655,0.009037838416838497,0.01111934766493699,0.012739116662764595,0.01397276333546901,0.015498360343922706,0.012630181080710467,0.012998134385417621,0.011392626529358392,0.011081701978936242,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01832005129614363,0.0,0.02873746727121783,0.02853971777390201,0.040763851870433666,0.0431845522687313,0.09077333020994993,0.07741491527367607,0.10665529010238908,0.07331934366546153,0.08703220191470844,0.08488380095895753,0.0870621119435471,0.09728302411229241,0.09196882256914905,0.09886193815381078,0.08093696438773568,0.10401296533707459,0.09996342801414117,0.06342391569497975,0.07856230973190612,0.08086649676534012,0.04020807679742668,0.07384772090654444,0.04603109656301146,0.04290220820189274,0.03789697076880322,0.03901582579433783,0.023785172323573484,0.02070441003933838,0.01591523997908283,0.020142339196992078,0.015648402745176936,0.01850181549064502,0.01852967063510446,0.0,0.0,0.019619383951343928,0.0,0.013580313976859146,0.0,0.01421302481594133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016219723183391002,0.0,0.0,0.0,0.0,0.0,0.024363079493247945,0.058429283382024404,0.016434393899552983,0.03565755778145159,0.037895534642834586,0.031002945279801578,0.05768763662861307,0.04713784874642784,0.0597575550623186,0.05596753882748006,0.053403113401511305,0.060141725283058334,0.05928140625805453,0.05119148173743889,0.05061267980820459,0.04976087136814751,0.045381059080466295,0.04669896678535987,0.059998800023999516,0.03960758028151849,0.03224454261116306,0.019238168526356292,0.0,0.01984783327820046,0.023663038334122102,0.03456141563558444,0.04459844248516245,0.02498929030415536,0.03322872438619162,0.02649608236496461,0.023067163892199455,0.03270913402567667,0.0,0.0,0.03694808793644929,0.02351060328208022,0.02376425855513308,0.023415913454783874,0.02884060757546626,0.03427340383862123,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742611020347542,0.0,0.0,0.12001200120012002,0.07336757153338225,0.0,0.0,0.16172506738544476,0.0,0.0,0.09454029780193808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07457121551081282,0.0,0.0,0.0,0.0,0.08701705534284719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.006519754857217368,0.00812262848257696,0.006018730288658305,0.012403716153359546,0.007329945269741987,0.010442410108252986,0.009822861072001572,0.03183804316799508,0.02712967986977754,0.019436582077041752,0.027466622083164156,0.03539957267658698,0.04364850118749598,0.0476510477121388,0.04423562043446553,0.04694153543527098,0.0641881221408267,0.07946814490337836,0.05257284105477721,0.08923313047668338,0.06561344308672905,0.06428042538995435,0.07176804567637396,0.06761065482455804,0.05424225765072384,0.06895927223588251,0.0615035569557106,0.061015842834540646,0.06482108651794233,0.062428390963306796,0.05762782900251466,0.03649191095973726,0.04165124028137727,0.0424117642522806,0.026977862736634398,0.025630072618539085,0.022078248357454453,0.024515812699190977,0.03474876641879213,0.04459089741070484,0.026797079118376095,0.037075000545220595,0.026928582564451436,0.03566817186351931,0.03689397875207999,0.030593596277242393,0.023441555179746495,0.023811346106419707,0.020656000137706666,0.020446935941453605,0.02357080923638996,0.019993335554815063,0.018551467674067578,0.020908108861553473,0.036175196476535866,0.023479469551823885,F
