state,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.015651493413329855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010080035481724895,0.0,0.010233738589381473,0.040563620836891544,0.030216349059264333,0.052388020605954766,0.06624244735732783,0.0685345696432171,0.10347253838831173,0.09669231698964587,0.16145106637432727,0.11366808917959559,0.1905568494600889,0.16769987375402765,0.229978354978355,0.27024840197426975,0.34243074721455585,0.45193385650224216,0.5191533806408012,0.4433551798204549,0.5204768423454256,0.5320518321462284,0.6106071179344034,0.6436774958775711,0.7115552564891835,0.6027484174249088,0.7150738718599086,0.6654418678663908,0.6964045103184171,0.6700287155163792,0.5931145856272481,0.574042647384343,0.570688590745509,0.5762985775487491,0.5544244322631167,0.5325993126700002,0.48972552592616697,0.4405131096701438,0.44158821429242534,0.428741254652817,0.48253309937789124,0.4046984503010562,0.38465932894085386,0.3493826918169863,0.3060740613010303,0.31684960959601677,0.3267522665562152,0.28772148560193733,0.2777371729279345,0.2415736799723916,0.24167883037017537,0.23954008304056212,0.24191922585847728,0.220573030351768,0.19177697740773658,0.17737625050256606,0.18565240158042556,0.1301744337412132,0.15659631878192157,0.1533485084461483,0.14701697808972777,0.14574935665323038,0.14430675493048079,0.12264440199061298,0.1139808415181278,0.09309846387534605,0.1059856667003129,0.09269272362119574,0.07000077778641985,0.049441827786307214,0.059780631075531526,0.0709536698814811,0.08168642951251646,0.04423922360162579,0.03157924956219677,0.04318162190171863,0.05849492556520722,0.034964016199994175,0.04489211862742347,0.04505519261094841,0.04325134800034601,0.051979819599449625,0.05551564234863823,0.03363266404331887,0.02447295738209279,0.04564927312311258,0.03819046627087456,0.031658927817644573,0.046596652209756624,0.03359337090814079,0.019805117642398794,0.020209369063497837,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0460251046025104,0.0,0.0,0.0,0.0,0.0,0.7763975155279503,0.0,0.0,1.54015401540154,0.7092198581560284,1.4428412874583796,1.1952191235059761,0.8762322015334063,0.865460267505901,0.7683215130023641,0.7163323782234957,0.6437768240343348,1.09460516028147,0.9737098344693282,1.2027904738994466,1.2683712502516609,1.2955765315565426,0.6737588652482269,0.5659406619790773,0.7691048928162331,0.8771929824561403,0.7591186817256064,0.6266318537859008,0.5935754189944134,0.5883370825402319,0.6310762408323384,0.6428571428571428,0.768787238131847,0.7524913565182021,0.48543689320388345,0.4590027122887545,0.2675840978593272,0.591715976331361,0.2676181980374665,0.21308331557639038,0.4337899543378996,0.24213075060532688,0.30643513789581206,0.19611688566385566,0.21986075485525836,0.17452006980802792,0.2456600065509335,0.1715533374922021,0.21958717610891526,0.11571097968629468,0.1567776169802219,0.14870738961336077,0.12531328320802004,0.15753756665050897,0.10238034297414896,0.09370816599732262,0.09095634095634096,0.11773940345368916,0.0,0.13777900248002206,0.0,0.0,0.0,0.08557247989046722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.09916699722332406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15395381385584325,0.0923076923076923,0.23048112935753384,0.24242424242424243,0.2208939708939709,0.31542056074766356,0.34667859539252965,0.3502429104056039,0.35339473120582565,0.5966464355518979,0.7009760425909495,0.6444099378881988,0.6552773227240815,0.8392406094679377,0.8954179783140958,0.8055373232293096,0.855098598103659,0.6715196659330738,0.873194574111703,1.0009803415716423,0.8478545999625258,0.9593931280678268,0.9300738086095822,0.8080556936847341,0.6830601092896175,0.628930817610063,0.6784457424808621,0.5542109509277772,0.5100850141690282,0.5063965884861408,0.4741536523094267,0.49925281891047407,0.48828125,0.47138047138047134,0.46590595017175346,0.4217912330495112,0.38912035217357127,0.42352416688338224,0.3381348481774532,0.34146831374912123,0.31714295563445827,0.24443237370994023,0.2741245961557289,0.2269920218980539,0.18076644974692696,0.19895155687488156,0.18427518427518427,0.1687431448097421,0.14663140530491478,0.15119443604475355,0.17180847090460896,0.1500873459144256,0.09027843770787798,0.11326788966374984,0.09603631918980268,0.09629474565626962,0.08783756179270336,0.09478672985781991,0.09146402083788996,0.07502027575020276,0.028043748247265732,0.06313774211287398,0.037916583516264216,0.055264975821573074,0.028876140607554,0.04056716763899084,0.03435639028859368,0.02961591855622397,0.03753753753753754,0.039949155620119844,0.023093457445863608,0.019113814074717638,0.027367268746579094,0.033616835311123805,0.022236693721310694,0.02261602830234399,0.025566293398783045,0.014969779757115323,0.014051428227311962,0.024802099911125808,0.014487954300852719,0.0,0.027118361216571404,0.0,0.017731675421681407,0.0,0.01973943939992104,0.0,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020227901018137685,0.0,0.03790750568612585,0.038451679056652144,0.058890888270898084,0.0724090164966629,0.08984169274141082,0.15684965793425662,0.11597938144329897,0.21335147336198632,0.2178649237472767,0.3167062549485352,0.3633989154813616,0.38018712756491496,0.4165561156805519,0.6949677635434983,0.9295874402408075,1.0012610340479193,1.1872986654394846,1.1137571865002045,1.2618372932257986,1.1722138236970583,1.181251419773341,1.2822186822656882,1.1423410020721534,1.2698581371871844,1.237027812370278,0.9115620109277615,0.9596612313361014,0.9037776193870278,0.7932158412414548,0.7534983853606028,0.7801810718756368,0.7895650161962056,0.7506891091431588,0.6595953293519922,0.6726608977825852,0.6799999999999999,0.5451860826108356,0.6606142553602473,0.6537666729287995,0.610893660606504,0.5275988793072081,0.5416279789538843,0.481395257072959,0.41020084362060294,0.3503045260937065,0.30535577966169797,0.28986627502512174,0.3484460108939442,0.2768087365387532,0.34153507161219243,0.28763555797411283,0.25342702453634375,0.23581258698005259,0.2368564106546556,0.18649467713109022,0.17906171660498985,0.18686386768447838,0.1484810786949717,0.16038806086922505,0.12170703937811628,0.13452914798206278,0.1353924264861434,0.1326430191262676,0.12350580036169555,0.07051564565888056,0.09939069184564193,0.09155512926712299,0.07000043750273438,0.11987213638785296,0.07367599895986826,0.07590641185926059,0.06740967104080532,0.06737939089030635,0.04031896783442344,0.0721533258173619,0.08417508417508417,0.07644572353628923,0.037597518563774794,0.08857395925597875,0.04203446826397646,0.03181336161187699,0.04949950500494995,0.028042624789680313,0.049902966454116994,0.04551920341394026,0.05941417622244668,0.031456432840515886,0.0,0.04139643990616807,M
California,0.0,0.0,0.0,0.0,0.0,0.014911277896515732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013878180416345413,0.007565784496194411,0.02725001892362425,0.09013209013209013,0.08600747375289162,0.10961526585561662,0.16270693795020852,0.3172682224802525,0.4489566060757751,0.628240317169869,0.634874408445577,0.8470821278703052,1.048005811668592,1.0830408813070862,1.2556679455877224,1.4143495977234266,1.3720582399804646,1.201111435695021,1.2798146112168114,1.1952417633762265,1.183017967880426,1.0626041998389002,1.046210808629815,1.0265823961334697,1.1854614092028637,1.2789792387543253,1.253181907186215,1.1151020470087578,1.0508678845955997,0.9161860739716756,0.8529581676691473,0.7627466703174199,0.6869447471845173,0.623424041639288,0.596872837275429,0.5762109408865165,0.5936506548581921,0.5733250984135302,0.5259590878284858,0.48449547153294503,0.46266072492974936,0.40759898832573627,0.41607835427427575,0.3847761286824008,0.32375282352423235,0.2957244119373335,0.24898226969140053,0.24968202886921786,0.21318283200453475,0.19525984264834437,0.18059916428622017,0.16685880711121898,0.16242054712415738,0.15014333450887415,0.13482394158285277,0.13752228080232817,0.11834862385321102,0.12299678037839598,0.11969708109697817,0.1084970627090536,0.10443893085479673,0.09663764875009984,0.09665845154172761,0.08832970678846112,0.08389299381345248,0.07140897848889534,0.06941086372565125,0.058880784436246524,0.052942404629104906,0.0461761054046566,0.04865652460195525,0.03432698512955004,0.03732174688057041,0.03307270907888265,0.033201735418439515,0.03252682036064826,0.029728130529360814,0.025119387651421927,0.028612789633671303,0.02791736460078169,0.020292550942758097,0.022163624377713624,0.01779169483685016,0.021747421039526725,0.01412373707513828,0.015397798784243365,0.01651054653278523,0.01514921981517952,0.02078874545033194,0.015498360343922706,0.018764840462769834,0.016821115087011042,0.015054542199509304,0.012360359899582733,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05107578369405605,0.06926079838811233,0.09465513977408974,0.09865824782951856,0.17090511348099535,0.21619496855345913,0.38481272447408926,0.42965243042195717,0.5076142131979695,0.6675874769797422,0.7005857356150224,1.1252068394925536,1.1268070136865826,0.9535822401614531,1.1526270291038325,1.1705766173707788,1.2694275509219037,1.2765790813329678,1.259287682701364,1.26001104667219,1.3598362646130364,1.4272281550137684,1.428707194221814,1.2731516566128103,1.213331743381827,1.257752776575797,1.0593160808114868,0.8729493797464934,0.8616265564649003,0.7895379439455192,0.7215971349921159,0.6626506024096386,0.6662722197926582,0.6490422668988444,0.5982188777305578,0.6231150059750754,0.5334090837357574,0.5819233744828283,0.5026446335293538,0.4595706388996015,0.3834023869890545,0.35229874933943983,0.3114408720344417,0.29780012168177017,0.1915831151414522,0.21246234342793718,0.20068357843905804,0.2159227613436565,0.1669058007086176,0.1863692404736646,0.13331911262798635,0.11629964857280105,0.10879025239338555,0.12847277982977356,0.09164432836162852,0.0949667616334283,0.1034649253902927,0.13104954592481893,0.09283945915063797,0.07982390363077817,0.07314397171766426,0.06342391569497975,0.05646666011980752,0.06616349735346011,0.04020807679742668,0.04329004329004329,0.03835924713584288,0.05047318611987382,0.04294990020464364,0.03170035845789949,0.04043479295007492,0.016103430030596517,0.02046245140167792,0.029094489951210778,0.020119374958084635,0.03237817710862879,0.0,0.01855287569573284,0.019083969465648856,0.022071806945261917,0.0,0.013580313976859146,0.01675416061655311,0.0,0.014413791115339155,0.014429181576820964,0.01734354675531146,0.017625286410904176,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02281646436068267,0.034420022618872004,0.0,0.044050437751225156,0.060066619341451424,0.08123036932741254,0.14125828534173637,0.09550084889643463,0.14647944236791594,0.22231204527081652,0.21221410044800754,0.29379360998898274,0.4060751398880895,0.44784700577964714,0.589126989595535,0.5969628207366032,0.6119916520954368,0.6772583766167634,0.80855070055934,0.8677721453733139,0.9923230025589992,1.391939453280055,1.3967507167536573,1.3387231007014624,1.1797268478606107,1.1408176224572468,1.118842073615943,0.9404388714733543,0.8006880593041591,0.6440863929130178,0.6173464224268799,0.6678068246599886,0.6472424121824009,0.5758751651254954,0.47323827237032445,0.46592263517174126,0.43391339906401927,0.4576659038901602,0.4335647302399221,0.3448941199170325,0.3335893251415955,0.2865484429065744,0.2495399107894819,0.23097007431211086,0.21490704417533685,0.21944338012469958,0.17391921629871512,0.2192677154392315,0.1821618834851349,0.2103602419142782,0.16532140425945735,0.14842417735110214,0.17981708262284915,0.1487733786737916,0.16792858615914918,0.14227989300552046,0.10913670071358611,0.13617793917385385,0.10197944721909893,0.08247847827207588,0.10494253756174973,0.09589770911028236,0.0801702927597932,0.036872110502878856,0.05545502305761485,0.06599868002639947,0.06398147583937602,0.05804017670009351,0.035269975631653204,0.049091801669121256,0.04300363876943434,0.047326076668244205,0.05529826501693509,0.030875844797420154,0.046408681993431386,0.02584456341148237,0.018925773117831862,0.02691169120756603,0.028620492272467084,0.02156752792994867,0.03156850365292685,0.0,0.02351060328208022,0.02376425855513308,0.0,0.02403383964622188,0.02448100274187231,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565042139978014,0.16276041666666669,0.0,0.1567398119122257,0.17554125219426564,0.28241335044929394,0.2988505747126437,0.30813475760065734,0.40798797509126045,0.38918918918918916,0.5187835420393561,0.5003126954346466,0.6248944435061645,0.6880733944954129,0.6933501418216199,0.9443706654862034,1.0056481609037058,0.9248404324605966,0.9742261684548034,0.9140148950575491,0.9336767546683838,0.721298337006612,0.5672442244224423,0.525231719876416,0.5657412257726558,0.6572866385950499,0.6919666991026057,0.5536037474715213,0.44686648501362397,0.5095390449105344,0.29940119760479045,0.37136637213471635,0.20647825525874305,0.356234096692112,0.2449479485609308,0.32722513089005234,0.34701267350633674,0.31635031635031635,0.24888003982080636,0.42158516020236086,0.34548281223009153,0.21360499507065397,0.2721306226988955,0.3139717425431711,0.20793108569731175,0.31305903398926654,0.23574480624723734,0.21002100210021002,0.293470286133529,0.2303152439902116,0.256154831364736,0.12129380053908356,0.16750418760469013,0.09691096305269534,0.1181753722524226,0.20726652036088758,0.10337252875048455,0.09427609427609428,0.13674278681799534,0.0,0.07369196757553427,0.0,0.11846586702206427,0.0,0.08643042350907519,0.0,0.07392075694855116,0.0,0.0,0.07457121551081282,0.0,0.09185548071034905,0.07923930269413629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027897893709024967,0.0,0.07588692847656991,0.04485713004081999,0.054093926727317436,0.10616201246249712,0.11770860580695788,0.08685079034219212,0.12126280577043697,0.1619017532775233,0.21408364553864973,0.1880699762251162,0.22252765233326788,0.3131184828523321,0.2759589573768847,0.39763742907636496,0.4460262069284278,0.4829679018677608,0.5406331499495536,0.5213764337851928,0.608110676143058,0.7633864621298664,0.7920396685413824,0.8975119408110386,0.8227902821406957,0.833220062525486,0.7819770447730326,0.8115183246073299,0.7128263846792843,0.5845025197827436,0.6002362968901641,0.5343558789482389,0.5640887637658359,0.5347424376661182,0.5062559535914204,0.4705089755291868,0.46415019900439786,0.45501600982256785,0.35970776844742686,0.4031469898358092,0.35388167589079556,0.33834299248005417,0.32606547658257035,0.292528722074123,0.3073409540932227,0.2937734361938427,0.2553826314525203,0.263174786571667,0.22359337772618976,0.21759143024520877,0.2313547103595498,0.2017340981568839,0.20254685713178144,0.17800979515038598,0.17757392964859994,0.1712766501354875,0.16192157788102426,0.1451309368122229,0.14597755018938668,0.1165475536008796,0.12259426175268001,0.11959024963610396,0.09932811624227547,0.09176917866585094,0.09180645729898058,0.08082864327625434,0.06614158861452378,0.06479081821547575,0.060918715926003036,0.049330949004131465,0.054366820705992,0.05709891816583049,0.04979774454523168,0.05173705222353495,0.03627734026633614,0.039451255368720364,0.03344019657019897,0.03755828620831384,0.034241444988978534,0.031623410358925706,0.019322271332995192,0.03013914237395978,0.02296094088833329,0.03098400020656,0.022150847269908073,0.020203550774048538,0.018327224258580473,0.01770821914342814,0.021779280064118202,0.02080073797400812,0.015026860513167286,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010310164103445313,0.00875718088832843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016134562249157977,0.01762632197414806,0.028208176341399528,0.026675304384276812,0.03063350079647102,0.06329842329381978,0.06917755572636433,0.07779225578093701,0.10249402118209772,0.10596174223411968,0.10912463852463489,0.15266633529787688,0.18083799645148083,0.15564324681245775,0.23400818273774476,0.3364645342021528,0.325758653952591,0.44655087392471643,0.5044554090875617,0.5149330587023687,0.4903378301922376,0.6384117437178246,0.7072118297251517,0.694701409694785,0.7174144666745591,0.8111107297708525,0.7542684738634546,0.7048576816018676,0.6665534996887909,0.536018084784078,0.49142075987555384,0.5164280588657404,0.526509267274603,0.6211479779522621,0.4746434135677967,0.46008216611008335,0.425624935706203,0.4434078674386755,0.41907127033624475,0.40108080722789835,0.3678733093554696,0.36199802073024634,0.3100838174161487,0.2924106153914315,0.26860017389144203,0.3097161467479805,0.34056465619997955,0.2353185451777001,0.25688853982590487,0.2610922911674792,0.23732675147142587,0.19416014449127034,0.18024294931992366,0.1972238113877932,0.17812504677653537,0.1673861333803189,0.14011152311132496,0.14444243829946807,0.13705808844277825,0.16232480798162957,0.12561698240093389,0.11804299778983324,0.10160880609652836,0.12306633672537681,0.078125,0.08665159289998511,0.06894687035284575,0.07323126161190144,0.06081116810322035,0.07703556692954511,0.04568643874210005,0.06939711258442283,0.04603306916157607,0.060012752709950865,0.04067646188738783,0.04420540779488691,0.04283703567713114,0.04731320156606697,0.042945590322926976,0.03250893995848858,0.044952733522839954,0.029502254815189446,0.04324698352289928,0.03529567480918276,0.021071009301345537,0.04460104366442175,0.02258049948064851,0.022022966808242884,0.02915829715544612,0.024151672503320853,0.01970408053595099,M
