state,1913,1915,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011488178664154585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012963106997485157,0.026022014624372217,0.015594947237095182,0.03153496439176937,0.034255599472990776,0.035944369176320955,0.04019177217006861,0.03166652272792699,0.04387119417390541,0.046618688266658895,0.05611514828427934,0.033791394458211305,0.028834232000230674,0.01834581868215869,0.03265626020508131,0.020179598425991326,0.045449777995315174,0.035114825479317366,0.03471860570079506,0.017588293232024765,0.021506147173733826,0.037325967675711995,0.05545432939871663,0.036376864314296105,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08815750808110491,0.0,0.06826870562534135,0.0646830530401035,0.07293946024799416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642535874919683,0.0,0.0,0.062111801242236024,0.0,0.08962763790434287,0.04896817068905211,0.04773554508025539,0.0,0.03385813441679363,0.0,0.061916309787936635,0.03747423646243208,0.02677376171352075,0.06399590426212723,0.04972650422675286,0.0,0.022067747986317998,0.03265246888945325,0.035076642463783364,0.056676112685447574,0.03997867803837953,0.029841838257236648,0.016981388398315447,0.0244140625,0.052375607931163484,0.05132862162909148,0.03941974140649637,0.05502712050939392,0.08916298250176469,0.050720227226617974,0.05691138562485354,0.05860250267158468,0.10184682237914178,0.12074535783049961,0.11015789297993792,0.09859988168014197,0.12947641002968485,0.06756756756756757,0.11530781561999044,0.1440129873530413,0.148674528777341,0.0796792908543114,0.1254828629776345,0.11878741803668155,0.0843956824945587,0.10258425004365287,0.1193217500523341,0.1368631776770029,0.14117172532015732,0.1729863002803571,0.21695052716950528,0.22635311085293058,0.25255096845149594,0.23149072041508684,0.27040363169841114,0.27721094983251837,0.2762430939226519,0.27866849900748203,0.2887552059231837,0.3414128414128414,0.34501543490103503,0.3570603805091219,0.2814943527367506,0.2822249589490969,0.31767909369012,0.2668403246557283,0.2988546597095456,0.2590717731076682,0.22080425141745103,0.16861713872774353,0.20255048260752742,0.18834340591108537,0.20554122359948823,0.18982852851599982,0.18680752383406338,0.2127801050601769,0.18918343699009152,0.15791551519936833,0.15295673139242477,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021394035342946385,0.0,0.02644336712208021,0.0,0.02179884030169595,0.0612503828148926,0.02663825253063399,0.060674352084597385,0.05358099660653688,0.04493978069387022,0.10331506603180307,0.08063793566884687,0.10372040586245773,0.06202374623427254,0.07644572353628923,0.042297208384246644,0.03444542859954729,0.07881462799495587,0.05832449628844114,0.04399956000439995,0.0448681996634885,0.049902966454116994,0.028449502133712664,0.07723842908918069,0.04403900597672224,0.04595588235294117,0.05519525320822409,M
California,0.0,0.0,0.0,0.014455641830497275,0.009502632229127467,0.0,0.01325490845828846,0.013623153305885203,0.0106928999144568,0.018504240555127217,0.0166447258916277,0.015138899402013472,0.018648018648018648,0.01779464974197758,0.02007040079046502,0.015796790092253255,0.009812419251966572,0.01564308731971342,0.015248551387618176,0.0072806698216235895,0.009122422915526363,0.011909156950779456,0.010458549283008343,0.00951263595142214,0.013235891957304796,0.010683434571594274,0.013587233435464037,0.015141839536001369,0.016416421472679285,0.013250649281814809,0.015922672011689114,0.018038117390169226,0.01673017938470118,0.021177174688672515,0.02249134948096886,0.020380190454877857,0.023136471043378987,0.0246182336601067,0.027719578662404327,0.022768206069256124,0.022817208086418544,0.024769642326364808,0.027837210582024284,0.03319439703630402,0.03065281200847132,0.029979201928661988,0.04834896096523242,0.03977307076742936,0.05252348405777583,0.06421901166586245,0.07751882600060014,0.087576629550857,0.08704091959422353,0.10430530297642633,0.1358225352536608,0.15281235864856824,0.1634670377041204,0.20209239565747802,0.22099492651203828,0.24866813034616808,0.24346216855773314,0.24122596064909022,0.305175056652921,0.28080120193411673,0.2634538454550296,0.26055045871559634,0.22609702275440435,0.23792368208219983,0.2661832082525227,0.2660706095586488,0.24385698692862656,0.26011750833742403,0.2827029369029067,0.3005791756952576,0.321227055615126,0.3623247086478995,0.3549670147442291,0.35120947296209026,0.3478599940484131,0.3535531162652944,0.3136113361435692,0.3467580213903743,0.3129187089771205,0.310254872145418,0.30558091759872175,0.28813418820765097,0.29691680684602095,0.2796121125587483,0.288574391230529,0.28888700994898675,0.27590870859948624,0.2564969338979231,0.22188673060618572,0.21612602314979046,0.19113354577832525,0.18801806051620729,0.16595281706628473,0.17960112872663822,0.16167607722410277,0.1540882091846677,0.15368382420405544,0.15502109670305525,0.13681639750917435,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017260425296879316,0.01734485031394179,0.02014910336490026,0.0,0.015156567340628695,0.020868113522537562,0.0,0.014049284891399028,0.013513148293289371,0.018907165815844205,0.013565944054046722,0.024053237833070527,0.01571503404924044,0.012862398065495332,0.0,0.0,0.025607465998975704,0.022093867373670424,0.0,0.0,0.0,0.0,0.017614937466971993,0.0,0.0,0.015965259595121014,0.019026478515934676,0.0,0.05243838489774515,0.026353547480308045,0.031539409926312476,0.02666382252559727,0.025282532298435013,0.019340489314379653,0.0412948220881415,0.02291108209040713,0.025478887267505152,0.029889867334973445,0.03448672261179446,0.01904399162064369,0.029026874047555697,0.014628794343532855,0.034151339220373715,0.05401158794068546,0.07351499705940012,0.07287713919533587,0.08912655971479501,0.1099631751227496,0.12365930599369085,0.12632323589601072,0.1511863249530591,0.15936065456794235,0.14263038027099773,0.22053975399586204,0.17009086433015533,0.1654259718775848,0.20351997039709518,0.16676703571594015,0.17857142857142858,0.16459923664122136,0.13243084167157151,0.07974891953076765,0.18197620728991254,0.08377080308276556,0.09664856874840104,0.11531032892271324,0.0808034168301974,0.08093655152478682,0.10868926620057576,0.06874785162963658,0.09171006517965347,0.08356732183446985,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012215978499877841,0.012567813828784483,0.018576618229854687,0.018598884066955985,0.013002492144327662,0.01363078740515244,0.026220442410373763,0.029229082937522834,0.043413245863682406,0.03119900163194778,0.035142733564013845,0.046788733273027856,0.05355827810135905,0.06140201262152482,0.04876519558326657,0.08163555050756016,0.05568703884170959,0.07561436672967864,0.05587693925848015,0.051865538591202305,0.041053495863070805,0.0744070686715238,0.04554287102258926,0.044191733199776095,0.08536793580331228,0.05037078494473206,0.06675389175188913,0.07321601338807102,0.04123923913603794,0.0639893521717986,0.06126798082045818,0.04146739280678959,0.05672632385058286,0.04086159593718989,0.0749985000299994,0.04570105417098288,0.07416244800567504,0.06733358984224702,0.06218294878088692,0.03969566655640092,0.047326076668244205,0.08640353908896108,0.07204363786064702,0.03569898614879337,0.08491785120915636,0.060562473977061965,0.07689054630733151,0.08586147681740126,0.05607557261786654,0.027058717416794442,0.08775170884906706,0.05172332722057649,0.0855513307984791,0.04214864421861097,0.033647375504710635,0.03427340383862123,0.03570699857172006,0.05280667476369013,0.060659534575934704,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07198387561186294,0.0,0.0,0.0888494002665482,0.07322788517867604,0.08643042350907519,0.0,0.10348905972797162,0.0,0.0,0.07457121551081282,0.13671578307762416,0.07654623392529088,0.09508716323296355,0.0,0.12182387747998608,0.0,0.0,0.0949667616334283,0.12736535662299855,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006462620204735808,0.005949547834364588,0.008980489885723267,0.01197304975346402,0.014768555635258872,0.020671407309409626,0.03622588391156744,0.07172087921360165,0.0759919084672111,0.053244664667275184,0.053377272885505755,0.07944723981028962,0.09302787115019659,0.09528928850664582,0.06729553180874147,0.08840574964801415,0.0779483125837121,0.09672320649225036,0.10811598780354474,0.08598246912990518,0.1314841270844659,0.1232428268823416,0.1050766693139471,0.11716461628588166,0.10058900450415208,0.11614993530244833,0.11435659876339814,0.13742725117827728,0.1293880391911909,0.10992382023620839,0.14076599484129246,0.13875155497432298,0.11217222277710764,0.14073666849917538,0.15533250210708888,0.12984084246205574,0.1213221991244936,0.12745719259145966,0.14248362172801785,0.13920488564243802,0.14672789198394356,0.15040725657164014,0.13494652262089282,0.16263797249799594,0.16232379325074753,0.16216092759095857,0.1570544251041922,0.141311650103088,0.1624922532762973,0.1555719315483501,0.14175735502584347,0.16015420156752697,0.144099414328618,0.10691724454684405,0.13042533149771757,0.10046380791319925,0.11650551487783929,0.09897666732651111,0.10053076837881357,0.08670690540529165,0.07830723092302566,0.09613033249289563,0.08885946266160226,0.0768722925126387,0.08734362673278485,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012111983942969858,0.0,0.009914897132942246,0.0,0.0,0.0,0.0,0.0,0.0,0.008491607461292423,0.011110956792266775,0.006718533747195013,0.011877424974265579,0.01015086726472193,0.021348201727948563,0.019540155018563148,0.02514258492238881,0.030980603448275863,0.02843255392030761,0.0621873732594295,0.04746470660030649,0.05287927661149596,0.05745025330338956,0.07487499682733065,0.07311481504430263,0.10326337136245442,0.11127364564970056,0.09491174440390494,0.09823423954419314,0.11871978459090632,0.11118602368025737,0.1109427750008947,0.08752406911900773,0.06875123950551994,0.09412624155322347,0.05622107857976907,0.04411959351147845,0.049667379067457336,0.053521252397306096,0.0572039320176429,0.050338209847412295,0.05669668891336746,0.041402867148550036,0.06090352165657579,M
