state,1912,1914,1915,1916,1918,1920,1922,1923,1924,1927,1928,1934,1944,1947,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01127459270533852,0.00974411942392766,0.019939384271813687,0.019741387819563715,0.019042541036675936,0.047107778671953204,0.040953571582532225,0.05431707593074572,0.043720373694141466,0.06233965521375309,0.041416946840130586,0.09893017370297941,0.06939293149242659,0.05703335310489574,0.040319870976412875,0.04135744319095651,0.03508115440385425,0.02601518340704302,0.038082543913933446,0.04260254195166978,0.03131926375638431,0.03594105666706601,0.030826140567200986,0.027328004372480702,0.02977758435073413,0.018868369537017385,0.024251242876197406,0.012249797878335009,0.017664277783385484,0.01287398939183274,0.015555728396982188,0.026022014624372217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016834544485283803,0.0,0.014417116000115337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08920606601248886,0.0,0.15981735159817353,0.0,0.12257405515832481,0.11767013139831341,0.10993037742762918,0.10471204188481677,0.0,0.0779787897691828,0.0878348704435661,0.0,0.0964785335262904,0.0,0.07974481658692185,0.0,0.06398771435884311,0.08032128514056225,0.07796257796257797,0.06541077969649398,0.0,0.0,0.08878366380585972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01974177754965057,0.023651844843897825,0.0,0.0482966155217892,0.03719483329951985,0.050215928492517825,0.07583853286910959,0.06789788158609451,0.07505792513787814,0.11349601094902695,0.065733254453428,0.07579106928566917,0.07371007371007371,0.03937340045560649,0.05236835903746956,0.05291805261566374,0.064739423819128,0.04674851757990306,0.05226646393613989,0.04886065828632346,0.058931377684651655,0.054427464936152394,0.0469828818891204,0.03226782293032167,0.041755313860775856,0.05677210056772101,0.02604062337246104,0.044807429886555734,0.05188585112751946,0.04539623013914931,0.0365764447695684,0.04443070741413283,0.028630325240494733,0.03146691346598797,0.017875017875017874,0.02179044852006537,0.035528396070559395,0.024326672458731536,0.017104542966611933,0.021850942952230477,0.017471687923886974,0.011308014151171995,0.022157454278945304,0.018712224696394157,0.02609550956500793,0.024802099911125808,0.02069707757264674,0.01048679712242287,0.01877425007301097,0.010736064588164562,0.0,0.0,0.017272009474930912,0.012962434863764812,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02630095810633102,0.0,0.03638612960739366,0.034818941504178275,0.07891725525786213,0.02708873495607755,0.06767246526810239,0.08437462332757444,0.10435185900904383,0.03604613905799423,0.04171090550583953,0.04774146162320969,0.042756636996151905,0.030718427216526515,0.03479202102984382,0.031063135823561388,0.034967751962079414,0.05570808961044128,0.0357824427480916,0.0,0.019559519618198178,0.02355620116995799,0.020383204239706482,0.0,0.04278807068589277,0.0,0.022036139268400177,0.0,0.0,0.0,0.02663825253063399,0.0,0.0,0.0404458026244832,0.0,0.0,0.0,0.0,0.0,0.032897828743302944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.01480735629460716,0.0,0.0,0.00913943116180449,0.0,0.007568418503269557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018964320527359824,0.002204617939711048,0.0,0.0,0.0026076809241621195,0.004623666567588097,0.0,0.004384165646304305,0.003405868000941258,0.002185983473964937,0.0034312165846293974,0.0057273221905098275,0.009090603009999663,0.014192046776986177,0.023219924838889447,0.02394952726492824,0.029704440813901677,0.05282995865039775,0.06584194922268875,0.08190742423563258,0.0964583564520397,0.08379440795553968,0.09027704022025965,0.09561132226917538,0.0887385474182392,0.07658554272141362,0.06389820980261389,0.06593579624854842,0.06421883272090495,0.046483180428134555,0.053660360067045304,0.03852657892802,0.043567473367625155,0.05028541115230954,0.04073157096078588,0.034918498200938244,0.033752001780956685,0.03297398419940512,0.03173732377284237,0.027532975944508327,0.03148319494346243,0.04821984271383263,0.0418150287831057,0.03331914184699109,0.03350313748644084,0.02896613190730838,0.022613818173594976,0.025668568558793573,0.023967130792056607,0.02572626680425455,0.027941790758323266,0.024646660377518847,0.024498911792522702,0.02705673459034413,0.018753836011911527,0.02342573153518604,0.025214401205248378,0.04007199821318303,0.03514714939881638,0.0316732933486084,0.034085744584153914,0.039532696266205,0.03381460438674045,0.029590709960521662,0.0328776340337034,0.0207508554641885,0.02173718465099032,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012862398065495332,0.0,0.0,0.014226369999430945,0.022093867373670424,0.0,0.02956733138407963,0.025710245532844837,0.04328736627295777,0.06165228113440197,0.09465359836340875,0.10567101091933778,0.10856376524682292,0.07927699381639448,0.10034178921952902,0.11413060242450414,0.12298322157477087,0.08028213435788628,0.10665529010238908,0.07079109043561803,0.0725268349289237,0.06423638991488678,0.07560657089834354,0.04400898709841799,0.036787529027659624,0.03678583745258075,0.047609979051609214,0.03144578021818534,0.04388638303059856,0.03903010196614139,0.041736227045075125,0.0563614977455401,0.06533812479581835,0.06875477463712758,0.05370294599018003,0.04794952681388013,0.0176852530254415,0.03170035845789949,0.01664962062650144,0.02300490004370931,0.029556874246868106,0.031332527639765455,0.03353229159680773,0.016189088554314394,0.01852967063510446,0.011595547309833025,0.014312977099236643,0.024524229939179912,0.0,0.013580313976859146,0.022338880822070813,0.022740839705506125,0.02017930756147482,0.0,0.0,0.017625286410904176,0.015624511734008313,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015909137086779,0.0,0.0,0.0,0.01238441215323646,0.014465798718743542,0.0,0.01363078740515244,0.014302059496567507,0.03897211058336378,0.048236939848536005,0.04559854084669291,0.10002162629757785,0.07486197323684457,0.14059048001606747,0.12962647108988573,0.09056393465463793,0.13487612692553416,0.20186551580119727,0.09967348341639456,0.1018932421772285,0.06807351940095302,0.09158087538685025,0.062005890559603156,0.10626669905270827,0.044191733199776095,0.05691195720220818,0.058765915768854066,0.042722490721209046,0.07060115576706848,0.04897159647404505,0.04351275947682305,0.031965903036760786,0.027644928537859728,0.02836316192529143,0.032105539664934915,0.029999400011999758,0.024373895557857534,0.025795634088930448,0.019238168526356292,0.022909507445589918,0.01984783327820046,0.0,0.0,0.01715324710967786,0.021419391689276025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325008325008325,0.09955201592832255,0.0,0.10364484366902746,0.0821557673348669,0.1440691531935329,0.0,0.10396554284865588,0.0,0.0,0.0,0.0,0.0,0.08538494378824535,0.06738544474393532,0.0,0.0,0.08272276057669581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005612806178577041,0.0,0.005274484155449597,0.0,0.0,0.011601906931612033,0.006421851419764318,0.006519754857217368,0.012764130472620941,0.019259936923706575,0.024807432306719092,0.02076817826426896,0.0359683014839825,0.04365716032000698,0.05159958720330237,0.07785038571327467,0.07653154192835189,0.06090424896701617,0.06827060444770346,0.08216188458822773,0.09285845195186022,0.08608012625085183,0.09276541526494027,0.06316926305922628,0.05620917566336518,0.047038857785853296,0.062463191333678364,0.0477188676994393,0.05044792878705278,0.047845363784249306,0.057622717180021044,0.035917170606560384,0.032041682048995906,0.033485269898109106,0.026960488694331913,0.03277470666637534,0.023502453068539028,0.034427014728775,0.029649677654786523,0.02776749352091818,0.028531550496988765,0.02235308626749707,0.01398003961011223,0.023600886175209935,0.01608850208384408,0.016988285804742823,0.015115558444306725,0.013398539559188048,0.01453921590008651,0.009921056734271582,0.012840541870866952,0.012799951811946118,0.012076419583121997,0.016743967985533213,0.01785850957981478,0.012049333413662223,0.024706714262589774,0.010101775387024269,0.014161946017994002,0.008432485306394354,0.005227027215388368,0.009043799119133967,0.009391787820729554,F
