state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2012,2013,2014,2016,2018,2019,gender
Alabama,0.1467351430667645,0.11756253673829273,0.15925015925015926,0.17284661920243632,0.1693594824374217,0.14240551394149983,0.1408634407199687,0.13972109519843082,0.1245086789873294,0.14581701053364673,0.1668806161745828,0.1318167322206867,0.12664798089899304,0.1419611831511145,0.1504768489334445,0.1274595714171911,0.16209377718035897,0.1408559410334581,0.10281636191359393,0.11546629827419122,0.12280486307257768,0.10888129803586677,0.10475001007211635,0.07858203090893215,0.08029387558463978,0.10481757710139085,0.10554198915607797,0.11482212642520445,0.13354594379111023,0.11566226618274639,0.09816564972186399,0.11117182642120932,0.10146103896103895,0.11327777328262806,0.09199632014719411,0.0945908071748879,0.08294166436273154,0.10188907859227847,0.09696554871092859,0.0772333304728396,0.0639683647359851,0.0940203083866115,0.06299483156041061,0.06777314741380554,0.05588753707923133,0.05352467198055753,0.04396851287142756,0.0685743674728917,0.05138368934889525,0.04279495314690474,0.057219436539127554,0.044213382933634186,0.036021926389976505,0.05049106633874619,0.0357938922603843,0.04581336340569495,0.030065580547569384,0.02143706273264085,0.023927261126176425,0.029612081729345572,0.036180827969684276,0.029442361669970756,0.03879812044660948,0.024895326468258462,0.01840857839753325,0.01918143237346249,0.0,0.011503508570113886,0.026321456772989398,0.018250672993566638,0.022399928320229377,0.018381085862647334,0.0280649235230834,0.0,0.0,0.018934463089631013,0.0,0.014376422666826405,0.014227449492554303,0.0,0.025196417527544267,0.0,0.0,0.0,0.0,0.0,0.012963106997485157,0.0,0.0,0.0,0.0,0.0,0.01722504521574369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.18005041411595246,0.0,0.0,0.0,0.1048951048951049,0.0,0.0,0.09771986970684039,0.0,0.0,0.1076591817902184,0.11742257448994568,0.0,0.08511845651865513,0.0,0.0,0.0,0.08234971177600879,0.0,0.07692307692307693,0.07202535292422932,0.0,0.0,0.07009345794392523,0.05591590248266608,0.0,0.0,0.0,0.05323868677905945,0.03881987577639751,0.039004602543100085,0.08962763790434287,0.055963623644630985,0.029834715675159617,0.0,0.028215112013994695,0.04393431819429952,0.030958154893968318,0.0,0.0,0.029864755322326037,0.0,0.0195160031225605,0.025745705984037665,0.018140260494140695,0.0,0.03333888981496916,0.0,0.0,0.020377666077978536,0.020926339285714284,0.0,0.01974177754965057,0.0,0.0,0.0,0.016906742408872657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012449889195986157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arkansas,0.16281341582546402,0.16709368385875015,0.18331805682859761,0.1958930018913807,0.2438099366094165,0.1773970231914157,0.20117420043519316,0.18459915611814345,0.19149751053236308,0.18631267258874804,0.14405992893043507,0.1575299306868305,0.12468827930174563,0.1394346558499176,0.1059610668765705,0.17250771745051752,0.14525899369514156,0.13775398390783006,0.09385265133740028,0.12473872294518239,0.10645848119233499,0.09993796953614999,0.11215073058190209,0.06543432030099788,0.11018763379926963,0.11152761857554448,0.09344234940764225,0.06443298969072164,0.06802510744874926,0.0902583255524432,0.090906425031524,0.06529824262555717,0.07280179038477094,0.10612894667020428,0.05861173909402997,0.07967892344921206,0.06809583858764187,0.0529222273354809,0.07938226167280076,0.04843905156337039,0.06939109315754256,0.058052954390570184,0.05484031023946936,0.047818925668136655,0.039849104723447215,0.052580600525806,0.027456687076137392,0.04674567602496769,0.05131860299358518,0.04326631861317027,0.03200186192651209,0.014555617012605165,0.026029615918556223,0.046918069321447424,0.02674035118994563,0.0,0.03272727272727273,0.03786014462575247,0.027042688815916555,0.0187863986473793,0.0,0.0,0.0,0.0,0.0232189156766379,0.0,0.03214271364859979,0.0,0.0,0.0,0.0,0.02332180199790104,0.01919901701032907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
California,0.0,0.0,0.09592326139088729,0.07334963325183375,0.11368250101502232,0.03699707106520734,0.08884413776764297,0.055865921787709494,0.06958596351707341,0.059522333275464405,0.07640839253262845,0.058916319820590306,0.05849235943554874,0.0894706320934471,0.052978929522886894,0.054992056702920684,0.07555898226676946,0.05296049147336088,0.05904170766785255,0.057498057498057496,0.053383949225932745,0.052491817451985424,0.039491975230633136,0.06214532192912162,0.04067202703125489,0.048795364440378165,0.0495085547870404,0.032580081841165585,0.053591206278507546,0.03486183094336115,0.03910750335584657,0.027417204768702786,0.025182381490186503,0.03125063690156729,0.0401587918128732,0.030307239641869453,0.03286161021890072,0.03465522731955866,0.0318040490826668,0.02509526907705177,0.02025642796307806,0.02854671280276817,0.025175529385437354,0.0216193254011902,0.015432325577977336,0.02051968810074087,0.018010670472695143,0.01662396589153351,0.020145975758776708,0.019744998203528853,0.016284043829130276,0.010836852730267639,0.017800151145143057,0.014972581460201008,0.014954674608553438,0.009763981010740379,0.012772842099287559,0.010359658774273752,0.012510947078693858,0.005526407593284033,0.008466339527307331,0.006772314777190844,0.011002489822696913,0.00640210330433892,0.006572110427885465,0.005310414130603508,0.004721546778724711,0.004929919301013288,0.0077695478123173236,0.0038408759990642234,0.005248620596899377,0.006265251972771215,0.0036697247706422016,0.002713164273052852,0.0014704801117564885,0.0014054023666975855,0.003315521614437992,0.0023959747623991693,0.0032894237435666467,0.0014362553949343272,0.0017945025414642245,0.0024936468678661864,0.0,0.003124286521106959,0.001988447122219902,0.0017957374324033123,0.0,0.0021969270482912026,0.0,0.0025440545445294346,0.0,0.0,0.0,0.0,0.0014164747343401636,0.0,0.0014092049265804233,0.0,0.0,0.0,0.0,0.0016847496462025742,0.0017215022517249451,0.0,0.0,0.0,0.0,M
Colorado,0.19982871824150727,0.0,0.12235623142807202,0.0,0.1352847128274505,0.17117117117117117,0.12266928361138371,0.12972148035101105,0.12983463167965012,0.0935386386530436,0.11233150274588119,0.07067554037340244,0.10694551720040402,0.08477141992128369,0.12999290947766487,0.08547530374259722,0.11020355244392584,0.07626310772163965,0.10541981892595807,0.07661367554108409,0.09444654325651682,0.05048274121284786,0.052617732175743226,0.05468963631391851,0.06551362683438156,0.07696254489481785,0.12825445684237527,0.06569125111973724,0.08057090239410682,0.11485012059262661,0.0882515168229454,0.07695267410542517,0.050454086781029264,0.04322351359139372,0.048171877258056744,0.057920648711265565,0.03915886752555116,0.0,0.03106876553438277,0.03468970062788358,0.0,0.03484651693223936,0.03031313468125739,0.023849272597185785,0.023078032597721045,0.0,0.021621037269262993,0.018907165815844205,0.013565944054046722,0.018708073870165966,0.028810895756940808,0.025724796130990664,0.01846868239143053,0.0,0.017071643999317133,0.0,0.020182313565878435,0.019711554256053088,0.0,0.0,0.0,0.021373393178834233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020738282870178346,0.020194676683226304,0.0,0.0,0.0,0.020580366330520683,0.025863183757920603,0.0,0.0,0.0,0.0,0.0,0.029502876530461724,0.030958154893968318,0.0,0.0,0.0,0.0,0.026528013582342955,0.0,0.03536782538399353,0.0,0.03672420124862284,0.0,0.030259932822949136,0.024116309515606695,0.017455053237912375,0.0,0.022914757103574702,0.0,0.014319672365896267,0.01705999431333523,0.018523909074069173,0.0,0.023778385447628107,0.020418349289895187,0.01094834570496398,0.019327406262079627,0.012056908608632746,0.016382364384739827,0.01015909137086779,0.012144519785446818,0.016287971333170455,0.02094635638130747,0.018576618229854687,0.020665426741062205,0.013002492144327662,0.011358989504293699,0.0,0.021921812203142127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053659583601631256,0.0,0.0,0.0,0.0,0.07189072609633358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.16758840288252053,0.0,0.16132749481447337,0.21556369907307613,0.13972219939179747,0.09220512093056245,0.118137595552467,0.12108166285483654,0.16512751513668888,0.1600758878283038,0.15555555555555556,0.15709273707912239,0.1991828396322778,0.15654193809018835,0.11171686477790686,0.09931670109645638,0.1320453123914101,0.1315260677359249,0.12417732522041476,0.09764262798158739,0.0916254352208173,0.08537279453614115,0.10765711209796798,0.1327760019670519,0.09693053311793215,0.09155113784985613,0.11290602744484975,0.09617394940413966,0.10266940451745381,0.11086474501108648,0.11355168375856073,0.07199424046076314,0.08861843854311287,0.0978399939790773,0.09999069853967073,0.07626354833491253,0.08334401846390563,0.09518189259675239,0.08303402463986406,0.045608300710729355,0.06890424123737511,0.06323005757263137,0.05307027128273967,0.04755180264560938,0.050292238684246295,0.05945610588356943,0.05711565920990004,0.034799398307177654,0.04244990367137244,0.0327018017637875,0.04030924425334877,0.04450608594849714,0.028477407923047718,0.026757714249017992,0.030425522667014388,0.024367885447730886,0.02527866721236488,0.031009290383398863,0.019546520719311962,0.026686159165535406,0.030560012224004892,0.021957271150341438,0.014154615584231759,0.012147863798151096,0.014330411521650864,0.020228327243763985,0.020540471147056934,0.013440039098295558,0.019128916944633742,0.022353112112033797,0.016301745305606782,0.01938247436667765,0.009223305448206529,0.010707975657202006,0.015338207474819777,0.0154598491444194,0.003987113648687442,0.01152454343600421,0.009529045262964999,0.0069655830541295455,0.007517101405697962,0.0078043519904645005,0.013838209481358476,0.0,0.0037420668183451083,0.00836272959493979,0.004627915586819697,0.00462673791843061,0.006166368625516433,0.0054366820705992,0.004567913453266439,0.0038305957342485903,0.006949753283758427,0.00604622337772269,0.006699269779594024,0.010177451130060555,0.0035432345479541366,0.0035668171863519303,0.0,0.004830567833248798,0.006697587194213285,0.0,0.0,0.0,0.0,0.004521899559566983,0.0,M
Georgia,0.16045120824621967,0.13830575450728574,0.12526967777855105,0.20991441950589376,0.19324176111140126,0.2261062247043661,0.15963032976265493,0.1404818317153461,0.19393847206905732,0.1662686831166534,0.16668098633903256,0.1471206389239176,0.16225835717775142,0.13391930890091858,0.1636876763875823,0.17574692442882248,0.16697809406432632,0.13065954666818155,0.141599099972844,0.175463364459593,0.17234625930278105,0.10678809614958393,0.12194424861383685,0.11232283625372708,0.1476963210189128,0.13066871637202154,0.10307473890974153,0.12337243290437687,0.10782072016805161,0.1073058945492243,0.10296101682880068,0.11771529957690732,0.1352052447057714,0.09209354288388666,0.09591522920694852,0.0790676344545124,0.07396854966851132,0.08714436507352039,0.0724720601136667,0.08549480116172348,0.0637137468780264,0.06305560020276703,0.07042505699655036,0.05564105599621167,0.05376897644461223,0.05485588900825124,0.04714016341923319,0.04753013070785945,0.039618728005779674,0.053031017252757606,0.03882033244321056,0.04743326732203631,0.02894670188515396,0.039855553811036365,0.03723902649977176,0.03986215409937249,0.03525567141714239,0.028220287564730284,0.03658982802780827,0.031453851729278066,0.026043023074118443,0.018957089274349703,0.029536425797114293,0.026394236740777545,0.02394712474855519,0.02554234921499847,0.017302834204242654,0.017998560115190784,0.019829794265884493,0.018986140117714066,0.027092113184828417,0.013631819696464815,0.013549727499924724,0.007484245662879638,0.020556191818635657,0.009906875371507825,0.019444174386466853,0.0,0.011877424974265579,0.007613150448541447,0.0,0.009118739008662802,0.0,0.010775862068965518,0.008123586834373604,0.00946329593078275,0.0,0.009253873407011792,0.0,0.008883474199852788,0.007435404919759588,0.0,0.0,0.007395720343161424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007865345288658171,0.0,0.0,M
