state,1915,1919,1920,1933,1935,1943,1948,1949,1950,1952,1953,1954,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.010078613182826043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008143720377217127,0.034166897157639556,0.15329856216521004,0.11838322340605445,0.13057120028063063,0.10767267506779392,0.13029315960912052,0.12948927904939633,0.0844014367872495,0.11208345906798294,0.07242276790766097,0.08513967508859129,0.1726328913611624,0.146177459435755,0.13344069941332107,0.1627144600512072,0.17566272756307888,0.20383934771408732,0.18151322289364244,0.21282567005004913,0.27197691743726793,0.23801589946208407,0.25324844382381484,0.4240146477787415,0.40972804600455254,0.3983685857915204,0.5124000819840131,0.5245436012552398,0.5353899856128682,0.4607736146477507,0.41649312786339027,0.504693650953871,0.4814872032545445,0.5444504938943766,0.41114783106508107,0.42106357540156986,0.4625128110792842,0.3715415019762846,0.33179417701219344,0.3244050182298395,0.2993925785185825,0.28077564271299466,0.30010780571661666,0.25812968210768494,0.25061950889840057,0.1960727776015686,0.21709218773887784,0.1959375612304879,0.2017959842599132,0.12586092367933432,0.1615281972048599,0.14234628337325975,0.11256507668495849,0.121868167317825,0.11197790302713599,0.13071377643983206,0.1010468453174892,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266357112705783,0.12518255789693303,0.0,0.17403411068569438,0.12488849241748438,0.14915832090347325,0.0,0.22011886418666077,0.22471910112359553,0.25495195136301235,0.18321729571271528,0.17452006980802792,0.2947920078611202,0.38989394884591394,0.24886546625677058,0.29570583697608643,0.34973468403280267,0.3774879890185312,0.4670767828662566,0.6422685409597674,0.7550550294343485,0.749665327978581,0.9615384615384616,0.9419152276295133,0.9489441325848703,0.8266740148801324,0.9174311926605505,0.9335443037974683,1.0197258441992645,0.8214958069484853,0.7987220447284344,0.7466666666666667,0.5522827687776142,0.46563605885639786,0.4939209726443769,0.5804953560371517,0.3591380686352753,0.3488372093023256,0.6699846860643185,0.46100653092585475,0.3607366622365673,0.3578828404595969,0.34688764694546154,0.2940599882376005,0.3768345894486315,0.3334027922483851,0.2612540192926045,0.30599755201958384,0.18816642274722975,0.15432098765432098,0.3691853310361802,0.15604681404421328,0.1926252063841497,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017438616071428572,0.09726898615787505,0.047380266119161366,0.08278145695364239,0.09826271519534628,0.10030835531448527,0.07777101508081423,0.07699775702186067,0.11375779930366439,0.07808256382400869,0.09137486538524296,0.1435390726708282,0.13803983435219877,0.14842417735110214,0.18734643734643733,0.17436791630340018,0.1911445104867639,0.19655276685817963,0.2714075844724982,0.273109760598381,0.3112230352561057,0.40198996135566123,0.47145102147721324,0.6049822064056939,0.7353842382644932,0.772411011394575,0.7655140874475573,0.8495539334955393,0.8613436961660189,0.7841300230147252,0.7204150868090201,0.7638409158195993,0.7065029068648212,0.6703241509871344,0.744388456252863,0.7718648773715873,0.7096382096382097,0.6192119121118577,0.6146412520206775,0.5821025195482189,0.5405035577449371,0.5748478838202171,0.4685589034133325,0.4846291779073712,0.5181435462153364,0.49587395445444504,0.4295722343778228,0.35756360705206375,0.31666528686149514,0.32299335137062435,0.26701155659393383,0.24907669844541785,0.23051178048185827,0.2766807765980088,0.23193841294907222,0.2177689057112488,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08788534342888048,0.09818181818181818,0.04921818801347821,0.07340158392891637,0.08641743377794477,0.058528733950323736,0.10551977586144162,0.09285051067780872,0.08286311802075523,0.10061530126543092,0.10747979777875084,0.1928562818915987,0.22416325268609416,0.20826658122396666,0.2768087365387532,0.22034520749173708,0.27208768997551214,0.28798525515493606,0.29379928869645894,0.37664052186068187,0.4273836350920817,0.5889140901675222,0.7315521628498728,0.7464183956017497,0.8410593435825215,0.6792038004004554,0.7052588666938443,0.6769621324307171,0.680330323905695,0.7454457236116625,0.6214191273688849,0.6698068363510652,0.5798491520251123,0.4637528984556154,0.4839282543065175,0.4723931698015082,0.32595106268976604,0.28761459644076937,0.27400952295391245,0.31807185736045157,0.3201803833145434,0.27024632287790185,0.29678927961147583,0.2772816994078391,0.19683102056884164,0.24169819251786467,0.19088016967126192,0.19249807501924981,0.15703869882220978,0.1885223177155531,0.09103840682788052,0.11882835244489336,0.17615602390688895,0.09847689075630252,0.07589347316130812,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023236360256529416,0.0,0.0019980578877331233,0.0,0.0,0.002281720808641855,0.0033026189768486413,0.0022658194659787205,0.0025052375121738884,0.0030962436372193253,0.004059683594506311,0.003743145365050252,0.01781833570380835,0.07878522608666375,0.07025063154608158,0.07716159638769415,0.0961555646905328,0.10534714474697687,0.08195416662433497,0.08540641413457342,0.10513490275021495,0.10072642532159899,0.0899557614816823,0.10375732224409931,0.10820211367910794,0.10656210181421029,0.1135833894467342,0.13408148942187834,0.13876040703052728,0.13940185639415953,0.17217125382262996,0.18238493168855285,0.1911624145283435,0.27686426623942434,0.3876397354213752,0.4786625136437452,0.5614793297672606,0.6242923449981208,0.6128226179100327,0.6265854493438308,0.5881413853020182,0.613802136531321,0.6087133752895676,0.6244035586385233,0.6547475810567457,0.6868143184720372,0.7450423351158645,0.7903529451671445,0.7195569381861808,0.723293768545994,0.7277675031514677,0.7276155209591655,0.7054044177014014,0.7133171526567075,0.6620444745074828,0.6757063944897821,0.6701538388546894,0.5777249676152535,0.5501688279268981,0.5185041373215864,0.4912729968326706,0.48615223588712453,0.40827732868028954,0.39027689229696266,0.36555352670742003,0.33298161910878676,0.32753801271905375,0.27704254947340606,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07259413565634568,0.06727437855292812,0.05913466276815926,0.09962720143977374,0.06802300414321934,0.07045974986788797,0.09160025648071815,0.1312882256876621,0.07344019413755667,0.06976375455842715,0.15364836474240381,0.1357228785588698,0.12005504963251443,0.13475929695788055,0.14665102389078497,0.14916694056076657,0.222415627115366,0.2775929707036179,0.30242628359337415,0.29648159729460544,0.3724737314050537,0.45522473847568684,0.5427537611883451,0.5539295130741879,0.8533463367060832,0.8098746157974337,0.8298143965432584,0.7425014702999412,0.7991355263488552,0.7817672523554876,0.7083674304418985,0.726813880126183,0.7124630504535003,0.8071398961203637,0.6231715148776253,0.5498171110446525,0.561580610690494,0.5550333467615595,0.5678134710392775,0.508799925992738,0.5489414925649696,0.5241187384044527,0.467557251908397,0.5199136747106141,0.452768059271455,0.3666684773751969,0.3127443315089914,0.2728900764660735,0.2680965147453083,0.24241025049059217,0.2457002457002457,0.24087891428235708,0.240617480703728,0.1768694114179031,0.18050541516245489,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03467331238487377,0.03407696851288109,0.03813882532418002,0.04627938131774449,0.09406203270464522,0.06959777287126812,0.09461505190311419,0.09669671543092423,0.07699002477070362,0.08186935016203309,0.10101361942248074,0.11357989635834458,0.1531393568147014,0.13748066678123388,0.14462266631606627,0.1329054426399559,0.17368786711299183,0.18291737715082934,0.2854019917415594,0.25925816810535307,0.4012292982755677,0.5149013572128166,0.656858294838589,0.7661532829537432,0.8737563791948039,0.9700785789244669,1.0042621204049014,0.9703369916788764,0.9444932921122047,0.9777596170684723,0.9059818803623927,1.01456340259582,0.9673362783348918,0.8560984994228549,0.9425625920471281,0.8402249421104864,0.7741193969305659,0.7949125596184419,0.6929911832309856,0.7925174925032129,0.7199556950341518,0.6018395851470533,0.5651455153588866,0.539700711423665,0.6297718155545011,0.46901776855777033,0.401810456308886,0.3949781351389477,0.42300380228136886,0.43553599025898004,0.33166698711786197,0.2839796318057188,0.28055498877780044,0.22706870148386754,0.28675416344987315,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05924872615238773,0.08732534930139721,0.0768344218209758,0.07742934572202864,0.0,0.11022657685241885,0.10471204188481677,0.09052504526252263,0.0,0.1327360212377634,0.21922428330522764,0.1554672655035412,0.1971738416036806,0.16007683688170324,0.18838304552590265,0.23763552651121342,0.17889087656529518,0.26521290702814204,0.19501950195019502,0.26412325752017607,0.37426227148409386,0.5550021346235947,0.6064690026954178,1.069449813168406,0.9691096305269533,1.0517608130465612,1.0851011948305291,1.1629409484429512,0.9158249158249159,1.0802680158621634,1.0221710336884537,0.8695652173913043,0.8762810040100995,0.9773434029320303,0.8201523140011716,0.6338231057332181,0.729816025543561,0.63571850975754,0.6053617757278754,0.7691169945274368,0.7457121551081283,0.3949567066686921,0.38273116962645437,0.42789223454833597,0.6194542106144316,0.5395057431256526,0.27821248478525473,0.3271537622682661,0.26590693257359926,0.1819505094614265,0.26320736980635456,0.0,0.22407822367080873,0.17578554163920018,0.11687704534829359,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005273594059823651,0.0,0.01738601295257965,0.07426403184070365,0.07222476346389967,0.07070118207414942,0.13926896012509773,0.11602677898058872,0.11023432980801764,0.11417780998177547,0.1332892967515157,0.1275525698805865,0.1409157132962335,0.16814797021378813,0.19898581423711406,0.1612804691795467,0.1888980548282582,0.22800174354274472,0.2047906754016852,0.263601651386816,0.28223314671511973,0.2837613549158532,0.30079929103396563,0.41334754554552927,0.522311887978055,0.6046543789423543,0.6472420743998534,0.7439242701810355,0.8097968332501896,0.8705399902090858,0.7997028426595582,0.8071623725726373,0.8442102742186564,0.7754531078944168,0.7265827471306923,0.8081368897525466,0.753838564469384,0.7758921983612287,0.7262982390693637,0.6450723216474625,0.571424158886804,0.5426485481506115,0.5203099528818026,0.5430397138682311,0.4563686097764928,0.4872272276556737,0.4886569838795901,0.4331409157146422,0.39850643805569047,0.3580205968143821,0.35889800239265335,0.3373744430339845,0.2811660816055088,0.27740753082305897,0.2985099798463601,0.27006307279506564,0.2631745543667984,0.23291633795409294,F
