state,1918,1956,1957,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018709949015388933,0.02838020008041057,0.014280953967725043,0.0,0.014455044810638914,0.01677249311129747,0.026083657403016217,0.03416000546560087,0.10994800375655679,0.1816080567937923,0.17460894870862131,0.14699757454002008,0.10346219844554355,0.11586590452649467,0.10111223458038424,0.1066902599599261,0.14295368300670583,0.11037237537119282,0.08168642951251646,0.09400835015345481,0.07751270347084661,0.09212079339033306,0.07311865695650901,0.07866903644998689,0.06733817794113521,0.1041901329128182,0.09515296560076122,0.0825561840697141,0.09796878061524394,0.06053879527797396,0.08390728245288956,0.15099374956106468,0.14929000451341873,0.19347122555227242,0.16846481952758163,0.11197790302713599,0.15051889408223085,0.11317246675558788,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09113693324219639,0.0,0.08958280010238034,0.0,0.09095634095634096,0.23547880690737832,0.3475006682705159,0.16533480297602646,0.1479727730097662,0.12658227848101267,0.1170177198261451,0.0,0.1597444089456869,0.14222222222222222,0.20250368188512521,0.09312721177127957,0.11398176291793312,0.11609907120743033,0.0,0.0,0.11485451761102604,0.0,0.09493070058857034,0.0,0.0,0.0,0.0,0.18753907063971662,0.1607717041800643,0.12239902080783352,0.18816642274722975,0.15432098765432098,0.14767413241447205,0.0,0.1926252063841497,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014061928734145175,0.0,0.0,0.017429844874380616,0.019683586349432868,0.028508980328803574,0.019988451117132322,0.03273965426925092,0.027213732468076197,0.0428974138987621,0.03831803972975698,0.15310281748951146,0.25344687753446876,0.15223749048515683,0.12627548422574797,0.10177609259628816,0.08684496200532912,0.10780425826820159,0.11011088359154657,0.11833867766071157,0.09440074039796391,0.07686257686257686,0.09987288905029962,0.09770308919403833,0.10251954821894006,0.09065407772304324,0.07395703768447238,0.10324179227751394,0.10015669676752337,0.09885633447529443,0.0954323459516102,0.06824979424694382,0.09300787466672178,0.1034853878632337,0.18456762935464252,0.16896825065709875,0.19324916258696212,0.2371611587649888,0.1986426088395961,0.22700355309909198,0.17110414020169548,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023297351867671044,0.0,0.035812343320997975,0.023854961832061067,0.032104017015129015,0.046942847083675625,0.13741117349142162,0.1956787607011822,0.2157816797122911,0.1326430191262676,0.13673856468616294,0.10577346848832084,0.08642668856142777,0.0871953612067838,0.11812573828586428,0.09323388385721897,0.09101152812689609,0.058046079657081626,0.06740967104080532,0.09882310663911598,0.05375862377923125,0.09470124013528748,0.11075668970405812,0.07194891626944869,0.05169658802519034,0.07381163271331562,0.08406893652795291,0.07423117709437964,0.07149928500714993,0.089736399326977,0.11644025505960633,0.15362731152204837,0.13665260531162737,0.11324315822585718,0.12473739495798318,0.13108872636953223,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015596439021042716,0.0,0.0016834450018517895,0.0,0.0032150665161539234,0.008936390770495612,0.008289611389926049,0.012191528919322557,0.006772314777190844,0.013039987938011158,0.007682523965206703,0.012733463954028086,0.021241656522414033,0.01849272488333845,0.01516898246465627,0.02330864343695197,0.025140279266602186,0.02427487026065962,0.021301856707422132,0.031804281345565746,0.028940418912563763,0.031174178369237558,0.035697220114118675,0.03785220509816707,0.029550355402923088,0.046557997601251,0.06630712406613477,0.1401955110518925,0.19722479773123472,0.12956694562121565,0.08411540633749505,0.08177488790129349,0.0823473879716376,0.08356229225118401,0.0897993930989029,0.09887477718360071,0.07858301815324255,0.07867974275630206,0.0767518831317051,0.07432032632340205,0.0722535195366743,0.08187223964486146,0.08802515981266879,0.09667145796341704,0.11422791025437022,0.09488903912986751,0.10905228521269922,0.10215074954344198,0.10611091770880755,0.1270301233236741,0.1508035972511052,0.19152909742764834,0.19302503337431004,0.2129087667891193,0.2075878520965226,0.16926187986475325,0.16963528413910092,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026593172807272025,0.02294156782674528,0.020619973881366417,0.011581312394320524,0.02529142620651599,0.03678583745258075,0.03094648638354599,0.04595921724196318,0.0536389125929538,0.16831731472898473,0.2185014239418639,0.14702999411880024,0.10805920639308422,0.06111535523300229,0.09461947626841244,0.06561514195583597,0.08589980040928728,0.09510107537369845,0.06659848250600577,0.08971911017046631,0.06366095991633132,0.03580860301687481,0.04470972212907697,0.03237817710862879,0.0764348913698059,0.05565862708719852,0.059637404580152674,0.06866784382970374,0.07203128215682239,0.05432125590743658,0.039093041438623924,0.042639074447823985,0.10377929603044193,0.08946092577628996,0.1271860095389507,0.09693907525997297,0.1656198243804881,0.11136222200386493,0.10696617194812141,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024845602328387877,0.0,0.0,0.0,0.0,0.018947767321417293,0.021702061695861107,0.04554287102258926,0.02356892437321392,0.03983837004154573,0.03917727717923604,0.021361245360604523,0.028763433831027897,0.04123923913603794,0.08190637077990223,0.15982951518380392,0.09952174273629502,0.07090790481322858,0.09339793357071974,0.08099838003239936,0.03960758028151849,0.061264630961209814,0.08336539694754393,0.03600065455735559,0.03969566655640092,0.016902170238658643,0.05529826501693509,0.04802909190709802,0.0285591889190347,0.07384160974709249,0.060562473977061965,0.07689054630733151,0.04497505928530542,0.03450804468791787,0.0676467935419861,0.07851468686495473,0.06112756853340857,0.061787072243346,0.04683182690956775,0.08652182272639877,0.063650607128868,0.04590899816364007,0.07921001214553519,0.04963052828940112,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08272276057669581,0.10972933430870518,0.14213722703191625,0.13468013468013468,0.0,0.0,0.0,0.13366998366255756,0.0,0.0,0.07202535292422932,0.0,0.0,0.07206687806284232,0.0,0.0,0.07595321282090232,0.0,0.0,0.11719403984597354,0.08701705534284719,0.10432968179447052,0.0,0.13295346628679963,0.0,0.09400263207369806,0.13394565633371602,0.1018537380321858,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005801338949029436,0.0,0.0,0.0,0.0,0.008359406720963003,0.011378434074617241,0.011554015020219527,0.023214612987965056,0.009564458472316871,0.01564717847842366,0.01833946346880763,0.027135464113348707,0.059029154868521776,0.06514018524797888,0.04942311297441927,0.043124842350222535,0.0414659819463494,0.04609817374401684,0.054975261132490384,0.06826271393046955,0.14897528240383234,0.24619183097192562,0.19446325955382698,0.16525162313816505,0.1242366183690576,0.1482483882739326,0.11569788967049242,0.1372598915801081,0.13720170191774064,0.1250436876237816,0.10658464724288357,0.10572444226526109,0.09111898749816603,0.09673957404356304,0.11239885963541085,0.09014313858053635,0.11621809317289566,0.09915751778058367,0.07981146423919346,0.10627249233147355,0.0979522127153693,0.10459984182462943,0.09639466730929779,0.14227659592594802,0.15489388926770545,0.14911696101299565,0.12733052812655474,0.12544865316932083,0.11756938854874156,0.10894473872046283,F
