state,1936,1937,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2010,2011,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010031096398836392,0.007233063781156422,0.00851003474930856,0.021429489835278655,0.023489686559494974,0.032465136870065664,0.04517323937299544,0.07775456998673598,0.06891151135473766,0.09283841230027526,0.09111172575370549,0.1339159853397237,0.14656970516940077,0.2436029855981915,0.3748604243100973,0.34547428684236503,0.35609551738583994,0.43770977682689854,0.6056817691942924,0.6088038927237751,0.5867734364213724,0.46035437696309967,0.4287872143448813,0.37731508109973544,0.38285755306166397,0.31026144089063284,0.22623927603431668,0.1884061300921352,0.1566958230038823,0.16791618380909587,0.13804922168800876,0.14674208894464036,0.09636696540425942,0.1030310291122559,0.06165228113440197,0.05237867504725468,0.027487000939139198,0.047170923842543455,0.036376864314296105,0.044099272362006024,0.01514080952861613,0.015448787270199289,0.012963106997485157,0.013011007312186108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16270083384177345,0.33769523005487545,0.25036511579386606,0.22935779816513763,0.3654716324399582,0.3033006244424621,0.21308331557639038,0.228310502283105,0.24213075060532688,0.18386108273748722,0.13728181996469896,0.10993037742762918,0.10471204188481677,0.0,0.0,0.0,0.06428387760349705,0.0844187168355041,0.0,0.07974481658692185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739863865048831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018140260494140695,0.021045985478270017,0.020003333888981498,0.03331556503198294,0.04310487748267516,0.04415160983562016,0.034877232142857144,0.05611672278338946,0.0829154657085324,0.0946073793755913,0.09826271519534628,0.08544785823085782,0.11158449989855954,0.11047504268353922,0.15167706573821918,0.2002987506789788,0.11095519368208075,0.10681977501084888,0.0788799053441136,0.09789679782732268,0.10442260442260441,0.07312202941755491,0.07593412060433087,0.0554379598830763,0.032369711909564,0.039367172698865735,0.03563622541100447,0.028872207169191134,0.030557010651300856,0.020933640360058615,0.028598275932508067,0.020167389331451045,0.0278368759071839,0.02635847526358475,0.020031248748046952,0.01629361086783845,0.021951706246258234,0.011842494818908516,0.0,0.009658849437854963,0.013360818445564207,0.00925497454881999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01305721672368318,0.0,0.0,0.0,0.013728343538068696,0.04399593037644018,0.02851033499643621,0.049035161094926304,0.055275943327611786,0.08733370207563099,0.12725590004627488,0.14955134596211367,0.18124015806518703,0.16901027582477013,0.22181818181818183,0.3558853594820732,0.4210932972764149,0.428329889160248,0.5743132018875516,0.5712622348360805,0.5803156917363045,0.6352839048257902,0.6036918075925854,0.5254567891405597,0.4058017598135723,0.3517044136971477,0.34043575776994556,0.2578492340360989,0.25339698861549764,0.19434834998250863,0.16511154628883,0.15076542446265656,0.11260386736041002,0.10101795011267385,0.10345788070510525,0.09541984732824427,0.09229904891849593,0.03520713531275672,0.05496446939656864,0.020383204239706482,0.025386079966151893,0.02995164948012494,0.030876450090423887,0.030850594975760245,0.0,0.02179884030169595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.014561339643247179,0.0,0.005284797750790078,0.006617945978652398,0.004578614816397546,0.0061142550459588165,0.003950045096348183,0.009471012388084203,0.008480415540361478,0.0023415694134836934,0.0033228110981890677,0.004182544846175295,0.005064106990769515,0.007785467128027681,0.009191066283572368,0.011757878726963092,0.010288217051984891,0.008279874145912983,0.011893838991402454,0.013690324851851128,0.018164404372667527,0.02330557165006684,0.02849707670097798,0.03684529928290997,0.047467069720381484,0.0539636790128078,0.056000483640540534,0.062287465068516214,0.0755726490874514,0.11038395038795136,0.11474325749316366,0.11639995993354495,0.12699509290960997,0.12077294685990338,0.11532239332678618,0.10414088041724641,0.09570635810608208,0.07883922516972901,0.05665856134469652,0.0443692737091196,0.040697631397852645,0.03771041889990328,0.03444407266715216,0.025374270489723422,0.025993883792048932,0.026227254639510908,0.019704433497536946,0.017708069820389576,0.01685390154005979,0.014375848574395014,0.014675890548220423,0.010771915462007455,0.009645451160370206,0.00816102611301661,0.009948890467343345,0.00648890277460676,0.004971117805549756,0.005643746216124696,0.0021155010696502284,0.0021969270482912026,0.001949643493761141,0.003109399998869309,0.0025110556198819803,0.002282583884957772,0.0,0.00141120155345067,0.0014164747343401636,0.0,0.0,0.0,0.0,0.0,0.0,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423770373575654,0.0,0.016215777951947244,0.01620614212786646,0.021705510486474754,0.0,0.026191723415400735,0.030869755357188795,0.03693736478286106,0.054137454998240526,0.05121493199795141,0.07890666919168009,0.08745669211880655,0.13141036170702058,0.2056819642627587,0.17314946509183107,0.17321355175855793,0.1832005129614363,0.1953312626084729,0.1915831151414522,0.15538290788013318,0.1755981311341758,0.09562293716647645,0.11712687769025797,0.10608710611577832,0.08799061433447099,0.09860187596389654,0.07010927376462625,0.055059762784188664,0.03894883955369212,0.050957774535010304,0.0436851907203458,0.04138406713415335,0.057131974861931056,0.03386468638881498,0.02194319151529928,0.02927257647460604,0.03191593832858686,0.026955498921780043,0.015078028799035007,0.012732365673542143,0.0,0.0,0.012632323589601072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010120433154539015,0.010179982083231533,0.01466244946691523,0.016512549537648614,0.014465798718743542,0.028172066312709937,0.045435958017174795,0.06912662090007628,0.08768724881256851,0.06270802180309681,0.10319669770567341,0.08109861591695501,0.09981596431579275,0.1439378723974024,0.10915913354937745,0.0835974781427427,0.05678994817917229,0.04524571905888904,0.048118233373431865,0.05259006047856955,0.03565755778145159,0.037895534642834586,0.024802356223841266,0.02732572261355356,0.0294611554665174,0.022764782880883273,0.04477403106198405,0.0,0.015689145726015218,0.0180421671220166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054059898367391064,0.0,0.0,0.08294821661334281,0.0,0.12805736970162632,0.09033423667570009,0.16539440203562342,0.1224739742804654,0.2356020942408377,0.27157513578756787,0.2331002331002331,0.16592002654720425,0.2360876897133221,0.10364484366902746,0.21360499507065397,0.0,0.07849293563579278,0.11881776325560671,0.08944543828264759,0.0,0.0,0.0,0.10076291924571758,0.0,0.0,0.06442468754026544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012822156686754713,0.0,0.0,0.0,0.0,0.013311591067922393,0.0,0.011527709732268942,0.006796248470844094,0.010340192327577293,0.0202284626368396,0.017960979771446534,0.019592263232941127,0.025317523946158067,0.046510666446171654,0.07555684358698352,0.09281525545289626,0.09739807986642549,0.14560785847785457,0.16129219415402823,0.14083828875460433,0.22450726237580781,0.27242963252541047,0.30863123208836596,0.3099658382720496,0.3249676130250533,0.352685838307108,0.33892539996841553,0.3272110630776947,0.2566469019052556,0.22337762372424416,0.20160058647443338,0.16140023672034717,0.14976585115062643,0.11716879438404873,0.11532572248173201,0.08854373230278267,0.08209448003854872,0.07583891473660889,0.06916248301450785,0.05821185927083666,0.05531780849282021,0.0439802089059923,0.027165773911105227,0.025968168492411146,0.02625100214974423,0.012381555851741794,0.011751226534269514,0.013471440546042391,0.010643474029923368,0.007713192644699494,0.007711229864051018,0.006937164703705988,0.0054366820705992,0.006851870179899659,0.004596714881098308,0.0,0.003778889611076681,0.0,0.0036348039750216275,0.0,0.0035668171863519303,0.005270568393154285,0.0,0.0,F
