state,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730593607305936,0.0,0.0,0.0,0.0,0.0,0.0,0.07611798287345385,0.10911615911119929,0.11304079745144385,0.08521516829995739,0.10451747764487283,0.12084592145015105,0.07948072592396344,0.10850400108504,0.07219174126479931,0.07129616426636247,0.0,0.0,0.0,0.07479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04561211457763182,0.051997573446572486,0.0,0.06753207773692504,0.07276431637924761,0.06963303391128751,0.11665408632402388,0.17646643608385684,0.1199463769138503,0.11152416356877323,0.13079941524967298,0.09666505558240696,0.05165289256198347,0.07220868309414208,0.08278145695364239,0.09065361254645997,0.20189606741573035,0.2276707530647986,0.1717622810030917,0.16458766458766458,0.34537725823591925,0.29333103269778277,0.25538435345194516,0.3166994778738338,0.1842854749539286,0.10871383174443888,0.15013762615731086,0.1831196936906942,0.05767012687427912,0.13643659711075443,0.05550269584522677,0.11736170878647993,0.05350454788657035,0.06820248560169748,0.10752688172043011,0.050424405412219514,0.05319148936170213,0.05673758865248227,0.06667936749857116,0.0967305088024763,0.0,0.04918839153959665,0.0,0.0,0.06676310225881829,0.0,F
Illinois,0.0,0.0,0.0,0.0024679048968168963,0.0028675068461725952,0.0,0.0028921656054025652,0.0,0.003450927806590286,0.003058415740646345,0.004205745047735207,0.003210135467716738,0.0,0.004175116306811404,0.0,0.0031419271324259444,0.0037520401718434395,0.0030165548530334475,0.0038876218121501136,0.007926042815042188,0.006128765360218184,0.014572004877786897,0.00925383262901385,0.02697557554317248,0.029121646343739968,0.0463089490146063,0.037658509736897376,0.05510641117753332,0.050539922980004696,0.06806278971463779,0.06230986328482938,0.07120415773556096,0.05118792549963072,0.054392167527875984,0.0377685454666637,0.04822728202729956,0.05724988514683536,0.05920168272077003,0.0969282303470886,0.09131882051433116,0.10233044517478339,0.16350058556023667,0.20205487467136826,0.14580879819902098,0.1451569252974897,0.13442301190014763,0.10539611372742558,0.08758174296009609,0.09230560777738259,0.09612443745357627,0.08659371801936551,0.09609426218466263,0.09418717392308047,0.08183990997609902,0.08616363515855055,0.09023659837772445,0.07042909964681877,0.07095062927750428,0.05324512014138279,0.06152917411595347,0.0662220330164136,0.06610009442870633,0.04822821591772267,0.04277321390381059,0.05202080832332933,0.0340218023049771,0.028592927012791574,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006560747050397471,0.0,0.005957345406886691,0.0,0.0,0.0,0.0,0.0,0.013754298218193186,0.009664503658704957,0.02018483542150262,0.05108966966879297,0.047372316802368614,0.06357856494096276,0.06043513295729251,0.08340405607093734,0.09284528599161579,0.11463138413943595,0.1010159316555068,0.14154894993789177,0.1297584380705222,0.12012285983638964,0.11974595667924758,0.09190460613424303,0.0774838311801262,0.09094353921940128,0.06735921923180552,0.13558922360431527,0.17351243007149908,0.1557511097266568,0.13734745749332997,0.25753575535722967,0.26166171339966404,0.19974131862014768,0.21792653713068938,0.1626880042498091,0.14097354672858448,0.10221240396979787,0.10329004182400053,0.11392715672871315,0.08690513435533771,0.07904444054101528,0.09648025728068609,0.07875988973615437,0.07278815008916549,0.0641933352213726,0.04764362567991424,0.07099306773573874,0.06791603879703716,0.06751900333238951,0.044521615244201056,0.060243652104065334,0.03859864223599664,0.018776257422489263,0.03696493260060622,0.03348961821835231,0.03221908981071284,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03596475454055026,0.04072608796835001,0.046226742170345544,0.07248711340206186,0.03767491926803014,0.07672241829062453,0.08526431939010934,0.08511955428306121,0.11160121167029813,0.08504334467244595,0.08983969229905388,0.11936995953067227,0.1312828207051763,0.10262989095574088,0.09990653904412002,0.14250878804192926,0.15982951518380392,0.20389009353053497,0.1957466573769948,0.2339379555856925,0.2882046956277239,0.3217293858222174,0.18012176231132246,0.2689678359296201,0.24920959642923562,0.14275517487508924,0.14210919970082275,0.10931948619841486,0.09885330170027679,0.08748558476160179,0.08089305937550557,0.0936177140996418,0.11957431543704414,0.07430954051934112,0.10327911179963851,0.05934718100890207,0.047650814828933574,0.07008059268158383,0.035617971810919455,0.03583678902370348,0.06606026729000457,0.062234208069702306,0.043017691025434214,0.05694112287894318,0.0,0.037262451869333,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025097251850922327,0.06990419013939718,0.051575021820201544,0.0610593802472905,0.05549594879573791,0.09598700483626832,0.08595495960116899,0.12343272916260636,0.09855662236917402,0.16435177725500305,0.1317142122847597,0.13434694278786288,0.10393964794635374,0.09130875887724045,0.10864993691293987,0.09423425938852437,0.12506079344125615,0.15854002254791433,0.20668782756329815,0.1754844490908412,0.18472195497402347,0.23447575129938647,0.33462135999681314,0.23266255765541452,0.2278460411750346,0.16334010597187362,0.11454753722794961,0.12163540767480185,0.09557564414001832,0.09950644801783157,0.06325610816794497,0.09705204415868009,0.14701678441622085,0.10601859403033763,0.08137027543838235,0.09657373194491099,0.06539081912899429,0.07678063321439862,0.062058430399083445,0.047431579945928,0.044716053063049634,0.04481848513520243,0.04557885141294439,0.07812906922235534,0.04462542533608524,0.03499358450950659,0.0,F
Kentucky,0.0,0.007460570882883958,0.0,0.0,0.0,0.0,0.0,0.00791001566183101,0.0,0.008237232289950576,0.01184894290502226,0.0,0.0,0.0,0.0,0.0,0.010243592632808178,0.009735960744606278,0.0,0.012821334700942369,0.0,0.03973948559443647,0.04792715073088905,0.07087781094954788,0.06320210401843054,0.08799312815570594,0.10606400554796337,0.18381981618018384,0.14660606949127694,0.20057004116964,0.16574585635359115,0.19713015174437262,0.20137490452051943,0.102366328619721,0.11203279938977881,0.11900714042842571,0.14324628968626713,0.1731075138018153,0.2394872156089315,0.23135875066274642,0.20211597963868652,0.3002018163471241,0.3035369774919614,0.22253273301247217,0.19395882900589634,0.19484181920730143,0.1198166284642634,0.11275979600727815,0.12430245166750416,0.08136255152961597,0.10613111274389746,0.060686306962374495,0.08043490320075443,0.09898267803134453,0.06613392119041059,0.05479610082482552,0.0542348368435325,0.05753556017260668,0.03622830418601588,0.03395009336275675,0.031095601699892894,0.02125624402168137,0.039442073935960414,0.026088252832438878,0.027334140341286266,0.020641539033150313,0.021538726630481606,F
Louisiana,0.007151029748283753,0.0,0.00977107761027359,0.0,0.006603275224511358,0.006695232994108195,0.009385516806779026,0.010940320551392156,0.00838129295412639,0.007086469095908273,0.016128322801049807,0.008789019584865308,0.00955505303054432,0.0,0.008495743632440147,0.012159110647906897,0.017359905562113743,0.01936858415649816,0.020196085631403078,0.023938239342496358,0.027346543817577514,0.05778738522783212,0.048501718647856434,0.07921287417660303,0.07219653066401296,0.07184047531211774,0.09916080577336246,0.10826857591897321,0.11896141512361642,0.11697079072254528,0.1008495290839786,0.13029202786512167,0.09134826526130874,0.09874243129948765,0.08701326952360235,0.09027624531065058,0.08708155288685474,0.10572796815722371,0.10563454672216002,0.11082542778615126,0.11096213417171391,0.16106156397990334,0.21718206273600038,0.18631479543656362,0.10432304521513448,0.14353085913471397,0.10357327809425168,0.06333790773778106,0.049865639803861814,0.05691681607330886,0.059914407988587735,0.055011870982685736,0.0492216821509875,0.05685048322910744,0.050359925348816545,0.037335490495006375,0.01905185279268409,0.03732482779681721,0.023961114534127474,0.038026757009022714,0.020530367835757058,0.027156386842730577,0.027240533914464723,0.017605013907960987,0.0,0.024217961654894045,0.021270259922576255,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06712535660345696,0.06719865602687947,0.06749346157091031,0.0,0.05671690163668773,0.046845721424109935,0.155448468832582,0.17759246390240135,0.16953070817600369,0.1608209526726911,0.17462607243185788,0.12960280551955478,0.1471727343144849,0.1625009672676623,0.1537633581917429,0.14143218698823878,0.20270270270270271,0.18685767673621925,0.1971252566735113,0.210637177461822,0.2942799337870149,0.4286410131514856,0.26871019108280253,0.2426939023157043,0.27553832023675884,0.1049317943336831,0.1807357006166277,0.08423712751395178,0.11895749972964205,0.08737439930100481,0.07595486111111112,0.0782822634757325,0.1129305477131564,0.08007320979180965,0.0,0.0,0.06796248470844095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009903735689101929,0.0,0.0,0.0,0.0,0.016370631087828436,0.016877637130801686,0.01722850743697238,0.027314941272876262,0.027276198788936775,0.04638099409930686,0.042219242040431135,0.028839914441587157,0.06122171330098408,0.04254747402364744,0.0349986875492169,0.042064526984394064,0.02691232791636477,0.03417703705192899,0.03298473001028347,0.037132619149291696,0.0471561230412072,0.11126358342914364,0.0848225473753205,0.08508224617129892,0.14246484834720127,0.21571322829649994,0.16208155944071057,0.13906646030998362,0.12984396337504756,0.11769765283719245,0.10476572600419062,0.07763620587295063,0.067079940784604,0.07727448351098888,0.08117071360653076,0.06034582801439017,0.06610741314853652,0.07582720588235295,0.05656508520115958,0.07377895824110964,0.04533548257102559,0.06929651207555886,0.049452122537154156,0.039916972696790676,0.04454576422189031,0.04029441787997636,0.030327258691516635,0.01749271137026239,0.0,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008835092989353713,0.007901016070666688,0.02791094765876404,0.0220372599210049,0.03322084870526113,0.013627923615488135,0.033746730785455155,0.021432339752044314,0.05302908565000804,0.02366602505443186,0.030885168941874114,0.03074841645655249,0.028519963974782347,0.018699116826328355,0.027434842249657067,0.02807214541371324,0.03301601276619161,0.03171205454473382,0.05008699319871355,0.06866976848478054,0.06990213700818854,0.07142538279541093,0.10642017726560957,0.13876978249006003,0.09894985476714864,0.11445389143230869,0.11314628667005559,0.06011421701232341,0.07376980467767626,0.07010104809615812,0.03662620343239849,0.046401227847875356,0.06103425316268402,0.05221629148294268,0.05146884155515085,0.04861547187392388,0.035847584505408765,0.04190652639008359,0.04603203829865587,0.0345391328375049,0.03307972213033411,0.031085604973696793,0.035785857429144,0.03414384313342926,0.03707731856832114,0.015404760070861896,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.0038139864331054023,0.0039408423268985,0.0,0.0,0.0,0.004416208747878642,0.0038902937171756465,0.0,0.004202828503582911,0.004947870648524475,0.0,0.006714964671824755,0.005101222835988399,0.004946542013807919,0.007603117278084015,0.009330415457953755,0.009826605086608124,0.031185507911029583,0.03702930062095289,0.03368007775286522,0.045791739170253684,0.045556426189478284,0.03780951041080473,0.0616175028422158,0.06113281769130585,0.07721383743793714,0.06723693548989577,0.07357133660725781,0.07591985032943793,0.06472013165923926,0.07017607815974627,0.060675148929911014,0.07002310762551642,0.0966216915697574,0.14526281809867111,0.13473252746835684,0.12239302849309704,0.21214264067077482,0.25076478055480406,0.20531259640649765,0.24903243890080748,0.19321878479575574,0.14010118418858064,0.13833554670208056,0.09397634546621436,0.10988223490910828,0.07931643652882432,0.09185323078430412,0.083695803796746,0.10428480179369859,0.06197873859793314,0.05861916131707247,0.06031272146077411,0.06874677749480493,0.05847583525618738,0.04367236024844721,0.031133250311332503,0.056931860695869994,0.03360836176040599,0.0500034485136906,0.025367833587011668,0.026376276423376917,0.02189621195533173,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034078807241746535,0.02717902615458594,0.04369719921761205,0.05270760941709288,0.09144250552465137,0.06334956288801608,0.09180191571544871,0.09988461604698022,0.08248273017836891,0.1312029331943421,0.11519308132631541,0.074673304293715,0.11384920489184325,0.07678190194389303,0.08527203633330244,0.09079023823358513,0.11307059617383691,0.17316823387021693,0.18776252879348057,0.17005793834411026,0.2883936674397499,0.26082964694098987,0.2377445823690301,0.20773879469531642,0.18894361413043478,0.1699451926753622,0.12445681981183816,0.08854144171381678,0.08210712819515567,0.07686723320664475,0.0954074331063793,0.0702848733774078,0.07395323545405112,0.07187942226914351,0.07023622784632313,0.05391892554286555,0.054730258014073496,0.04191554018652415,0.043243243243243246,0.0380952380952381,0.02771695446104382,0.030930154088404004,0.031971167819566354,0.0,0.0,0.01662510390689942,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02408155620367645,0.055561729081008995,0.048762298138427564,0.025031985314568614,0.02762278327164245,0.03337783711615487,0.018067935437244036,0.025354166006401925,0.07161458333333333,0.09435551811288964,0.10012774919725166,0.07304116865869854,0.09587399417907892,0.1037344398340249,0.17036312584787203,0.14698677119059284,0.18534777094917568,0.16049171931022707,0.13836042891732964,0.1416681423764831,0.10239157463614423,0.13334349283754954,0.13324196741282168,0.13304752753344667,0.06694934166480697,0.11544677903486493,0.153201096597323,0.1534951254926364,0.19485745753378236,0.16617833559277562,0.17644663620323034,0.16795279164775306,0.12498326117037896,0.11375528962096737,0.05888481224804095,0.06208213944603629,0.05825242718446602,0.05765904285988853,0.08725580493480052,0.0697454291834803,0.08917675772082981,0.0742597233825304,0.06842619745845552,0.026167050450073268,0.057303306400779325,0.057444852941176475,0.04843787842092516,0.04816665663194653,0.030185945423810673,0.030433988678556213,0.0,0.03312794010468429,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007758794593671927,0.0,0.0,0.0,0.0,0.0,0.03956444704384773,0.02282103045729834,0.0557607862270858,0.04457652303120357,0.051527542302450054,0.05675011034743679,0.07672712764324956,0.08025808482177985,0.0990690652912316,0.09882682989033409,0.08883002777957233,0.10676044839388325,0.09354687827615685,0.07795751315533034,0.06908296381980593,0.11287212528805907,0.09269442262372349,0.1598848828843233,0.16542458978043648,0.1344909771876064,0.26225930228464817,0.2800720695006868,0.25305096913137115,0.19378441031585047,0.18009168303863785,0.14168002684463665,0.15849338057057616,0.10988375455439246,0.08689469942333518,0.09269668461432262,0.08135243462042144,0.08004482510205715,0.10487158178004671,0.08260133773873801,0.07891348589940607,0.07685382402670121,0.07124798896805333,0.051852550202696336,0.04358670121316319,0.04446310797124719,0.03258063707676499,0.03588179511494989,0.028929097412160744,0.0,0.02008204951659638,0.015254599261677396,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10261087675293581,0.09587727708533077,0.0,0.09548058561425843,0.0,0.07018247443352717,0.1798561151079137,0.12878937982960173,0.1548437046356334,0.1701361088871097,0.13999999999999999,0.2127659574468085,0.18414086776383934,0.1441095232376606,0.10335917312661498,0.2191003995360227,0.3311696913498477,0.1484079870480302,0.16395682470282824,0.20964360587002098,0.27560197272991005,0.22458451864051507,0.294756438101148,0.31362709738121375,0.20964360587002098,0.13125512715340443,0.08048937540244687,0.11762728953117123,0.0,0.0,0.0835142809420411,0.10251153254741158,0.0,0.08465966813410092,0.0,0.0,0.09154155986818016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
