state,1915,1920,1921,1925,1926,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009638156083053368,0.007129819758156514,0.0,0.008722958827634334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009147596469027762,0.0,0.0,0.0,0.010572314632083451,0.0,0.00974411942392766,0.0,0.0,0.020946795140343526,0.011776944667988301,0.0,0.0,0.0,0.0,0.012181454952979584,0.0,0.019142877653083198,0.029657343614545785,0.02687991398427525,0.04135744319095651,0.0982272323307919,0.11825083366837737,0.14042938068262958,0.11123997065158223,0.09154861713404644,0.10542709955672697,0.09722090486578773,0.09564801530368246,0.1168197539913416,0.13207858675912168,0.25463805020007274,0.3576940980473822,0.5501160795397194,0.5947783099026727,0.7622306914521273,0.8483176767545344,1.0110724125383375,0.9591885002496519,0.772068511198946,0.8101307822047723,0.8067062842706628,0.6822696260471544,0.7282618232868299,0.6031292794498995,0.5527342106001515,0.5293985131786438,0.556500677604452,0.5503745604647607,0.5094376591992685,0.41031850132849024,0.27969094150963186,0.27389563873867545,0.24997396104572442,0.18995356690586745,0.1971396824258934,0.14557127393527677,0.14259684702527134,0.04446061193969524,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726003490401396,0.0,0.0779787897691828,0.0878348704435661,0.1285677552069941,0.0844187168355041,0.12582932967284374,0.17088174982911825,0.1817741153659719,0.07678525723061172,0.09370816599732262,0.10395010395010396,0.14390371533228677,0.16038492381716118,0.13777900248002206,0.20716188221367265,0.25316455696202533,0.21731862253426948,0.5476638712989902,0.44373446929357474,0.5866666666666667,0.5891016200294551,0.428385174147886,0.5129179331306991,0.6578947368421052,0.6185155626496409,0.5232558139534884,0.5168453292496171,0.384172109104879,0.4176950825897095,0.4143906573742701,0.46251686259394875,0.3136639874534405,0.2380007933359778,0.22921441967076475,0.3416398713826367,0.22439820481436148,0.29270332427346857,0.0,0.14767413241447205,0.20806241872561768,0.13758943313153552,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04242404464314852,0.023366825783623195,0.06901991717609939,0.02842165098212594,0.052211302211302206,0.04499817194926456,0.10473671807493912,0.11843564156839027,0.16433853738701726,0.2115985532564033,0.17818112705502234,0.14214009683294096,0.16151562772830452,0.16537575884446307,0.18180332557094417,0.20369063224765552,0.3022289384208538,0.39740470397404704,0.4286687232082048,0.6537811360720178,0.6984633805627619,0.7855521563209317,0.8470334578215839,1.039292199513194,0.9562528630325241,0.8884775566867191,0.9187759187759189,0.8934083893226802,0.7798482937487787,0.7836663770634231,0.7902298850574714,0.643762396208021,0.6639241411077049,0.5314766651050837,0.5590496156533892,0.46967683987949327,0.45968243772206274,0.37823202364466857,0.3539200264922593,0.28524088172990203,0.27535566773749426,0.2404878467748862,0.22386240219872777,0.14898195662969707,0.16038294512435847,0.14777175744691884,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058758721997796554,0.02332180199790104,0.06143685443305303,0.10824184320395856,0.11648675933835521,0.06216489237703007,0.0437706418367753,0.047709923664122134,0.048156025522693525,0.07041427062551343,0.07459463703820031,0.1263758662861802,0.18616458641844721,0.3037953018698387,0.39698292973402144,0.48038783605112384,0.5963441510738516,0.6626847451715568,0.8312551953449709,0.7458710708577517,0.8407731646008495,0.964457938917664,0.6830846665468272,0.8624562033959213,0.7347011916494938,0.7801578354002254,0.7752968279284069,0.6250562100908355,0.6015602970203967,0.7577994291900403,0.47288776796973514,0.46659597030752914,0.26399736002639973,0.3533370723499719,0.2772387025228722,0.22190611664295876,0.21983245202305268,0.17615602390688895,0.13130252100840337,0.08279287981233614,F
California,0.0,0.0,0.0,0.0,0.0,0.004578614816397546,0.008152340061278423,0.006583408493913639,0.007576809910467363,0.012190597339269624,0.011239533184721727,0.010443120594308498,0.010688725718003531,0.008286720530350114,0.008650519031141867,0.00679339681829262,0.007965014621491127,0.007716162788988668,0.006479901505497116,0.010194719135487817,0.007171122541445829,0.010568380725915651,0.007121146893075979,0.005949939091412985,0.006811736001882516,0.006870233775318374,0.011229436095150756,0.006681875888928131,0.010100670011110736,0.012772842099287559,0.015718102967863624,0.010723668924594735,0.017960824678173108,0.017271332635706956,0.02219814288079221,0.02159748002233098,0.028596061426047172,0.03368206594291301,0.04779372717543157,0.04524815662944514,0.053849887749529764,0.05105702848094241,0.06599323307483074,0.0711844168454478,0.09585835518339958,0.16452599388379205,0.16912057302029446,0.15410631571208,0.12367540826938753,0.10001823536887941,0.12059739637409153,0.13233604752964276,0.16301498732504613,0.23485552011413036,0.27724819267275874,0.3042509526641046,0.4491762698422236,0.5073025720563525,0.6200424820169722,0.6833068454970237,0.8957970039407379,0.8194073083778965,0.7906356178943144,0.7722891062037024,0.724435060488473,0.6574490405531719,0.6629824898111248,0.7600803424469318,0.597659499310612,0.5673459034412784,0.49839739946807304,0.48274798657320095,0.463314622146439,0.4076176211685258,0.3538146372814182,0.33863467888671744,0.28611367423668593,0.2440121597120929,0.2067622164064234,0.1923396147433908,0.1624766798177203,0.14647662680603646,0.1342590816678814,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015266709413453025,0.0,0.0,0.04122403678452513,0.04703521369665423,0.030846108763379503,0.03806623524933384,0.028672190842102246,0.03732935153583618,0.060678077516244024,0.08219707958611353,0.13306109339512262,0.1580864664238092,0.12739443633752578,0.12645713103257994,0.07587078974594781,0.10712245286612074,0.0822428098014078,0.11703035474826284,0.19027174708493927,0.2676028675243052,0.2597529896098804,0.3870027391752318,0.36669213139801377,0.560045008183306,0.48201892744479496,0.5886662792754099,0.6218147235972592,0.6921485146159885,0.699348961328763,0.6434304162972058,0.6490309296808559,0.6125231931683545,0.7100071694535026,0.5813684161764024,0.5287569573283859,0.467557251908397,0.5002942907592701,0.5453797077587981,0.4671628008039546,0.39930749469451576,0.30700133602433266,0.30557237164519013,0.29146946785178346,0.20523196993785228,0.14393983902238414,0.15312021499328146,0.1375650977694802,0.10028078620136383,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.015129966411474568,0.0,0.0,0.014101190140447854,0.015276504735716468,0.0,0.01718360683907552,0.0,0.018523909074069173,0.0,0.011889192723814054,0.0,0.0,0.0,0.0,0.0,0.014222727919214907,0.0,0.0,0.0,0.0,0.0,0.0,0.011358989504293699,0.0,0.0,0.014471081954560802,0.014399539214745129,0.016219723183391002,0.031192488848685238,0.03012653143201446,0.047757120927852635,0.07314779337489986,0.07098743522396536,0.08353055826256439,0.09967348341639456,0.10846699973704971,0.10697267334435477,0.14842417735110214,0.19531855526275,0.21556958950692254,0.215066434905577,0.19634625234761827,0.16510423954106618,0.14151825051400496,0.14643202677614203,0.14691478942213515,0.1663723156466764,0.26638252530633993,0.2681558068172394,0.3431942592960263,0.47282703870176873,0.40199196016079675,0.5088050697702761,0.473994776384097,0.6540977298961139,0.5138275241368024,0.5358914985114125,0.4529781623960516,0.5149650929702081,0.49401351675872246,0.3998286448664858,0.45412589994461877,0.39744123547446913,0.3267848218061589,0.3720663995420721,0.340766941293189,0.28862631911247405,0.3094402364677628,0.2398081534772182,0.23288973384030415,0.17796094225635742,0.20669102095750816,0.13709361535448492,0.15302999387880023,0.09505201457464224,0.12683357229513623,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08296001327360213,0.0,0.0,0.0,0.12806146950536257,0.12558869701726844,0.10396554284865588,0.11926058437686345,0.19154265507588036,0.22502250225022502,0.27879677182685253,0.15834173024327047,0.08538494378824535,0.16172506738544476,0.23192887514495555,0.2180496668685645,0.36634365398251,0.487685930260912,0.4910195115648016,0.5925925925925926,0.7794338848625735,1.0653613590555715,0.7811348563006633,1.0396554284865587,0.9625351695542721,1.2155828939660223,0.9507346585998271,1.0947240383153414,0.8722649319929036,0.6918420294032862,0.9909776660257358,0.8351976137211037,0.6380069876955795,0.5970606246172688,0.7290015847860539,0.51900217646074,0.6613296206056387,0.45209528777603897,0.4725554343874954,0.36087369420702753,0.32751091703056767,0.0,0.2296211251435132,0.12222448563862294,0.10986596352450011,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013952190493907543,0.0,0.0,0.00951818925967524,0.0,0.011402075177682339,0.0,0.0,0.01716979365029813,0.0,0.0,0.0,0.0,0.00673536741429245,0.006530754410980375,0.0,0.006201422192822888,0.007245176782313488,0.005273594059823651,0.007492159989725037,0.0,0.017405632462664918,0.018056190865974917,0.011163344538023591,0.02565480844409695,0.011602677898058873,0.027285725200004364,0.02634872538040972,0.036566090259265376,0.04373230967334395,0.048962239365640446,0.056892170373086214,0.05648629565440657,0.057425621601808294,0.060973422761020045,0.06258871391369464,0.08048986744643348,0.10951098017172874,0.16878648970217947,0.1900665679153356,0.20110094244763704,0.1497164338196405,0.12838505948773563,0.15442888204245642,0.17298882169690305,0.1824982760181941,0.2781327520108246,0.3533242992046656,0.4129613039963292,0.5273362907253445,0.6346545323913304,0.7176742488748328,0.7273540663951623,0.7618695105682406,0.8162730468027379,0.7984155955108538,0.7422859361557963,0.714789164010787,0.6378329124871623,0.6469459014163279,0.6408968089144951,0.5466745178432527,0.4896750145272616,0.4444254214194506,0.418633718084826,0.47098036374175783,0.38594846206654054,0.3180515515643204,0.26938866846259113,0.22406433969176243,0.2138209123586804,0.1616127957347551,0.14841174139254062,0.10889640032059099,0.11485624881300137,0.08734362673278485,F
