state,1936,1939,1940,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011453605738256475,0.0,0.014330137712623418,0.008679676537387706,0.014183391248847599,0.025715387802334386,0.02642589737943184,0.022135320593226593,0.02710394362379726,0.022868991172569405,0.03758809710258418,0.05211981041418962,0.030912906952150074,0.05638567803777841,0.05449386474246951,0.07210648373706467,0.09172116765034295,0.10462935544368768,0.10854248390905281,0.13347203957053408,0.14010432383497864,0.1244766323412923,0.13346219338211607,0.12467931042750618,0.10963309457681625,0.11273438398711608,0.13878586298485318,0.14828671807272895,0.2351992473624084,0.23206120901592261,0.16838954113850038,0.19393136721613885,0.17375160660732136,0.14437528105843647,0.17827888599787994,0.22043848089133822,0.24186664137342312,0.19585069800277832,0.18782783975078451,0.13443713295124884,0.14550745725718442,0.11024818090501506,0.09589179368123549,0.08496832998609609,0.0907417489823961,0.05464623071118166,0.059780631075531526,0.06569784248285286,0.057971014492753624,0.05806398097713385,0.05167513564723107,0.04606039669516653,0.04387119417390541,0.046618688266658895,0.05330939087006538,0.06195088984005406,0.05190161760041521,0.045864546705396726,0.06857814643067076,0.03026939763898698,0.05244205153305598,0.05267223821897605,0.03471860570079506,0.04221190375685943,0.028674862898311768,0.04105856444328319,0.027727164699358316,0.024251242876197406,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.19143752175426382,0.3033006244424621,0.2983166418069465,0.182648401826484,0.15408320493066258,0.0,0.23534026279662681,0.09160864785635764,0.2617801047120419,0.1965280052407468,0.42108546475358705,0.20494803103498754,0.5142710208279764,0.3738543174143753,0.22878059940517045,0.3189792663476874,0.3514299563742123,0.3967238290248272,0.428380187416332,0.4677754677754678,0.44479330193615907,0.32076984763432237,0.3306696059520529,0.2663509914175792,0.23734177215189875,0.20060180541624875,0.11980147184665411,0.21299254526091588,0.28444444444444444,0.1840942562592047,0.22350530825107096,0.1519756838905775,0.11609907120743033,0.2194732641660016,0.11627906976744186,0.0,0.1536688436419516,0.0,0.09417969485778867,0.0,0.15683199372672024,0.09916699722332406,0.1250260470931444,0.0,0.10199918400652795,0.10453690152623876,0.0,0.12306177701206006,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018140260494140695,0.017538321231891682,0.040006667777962995,0.03331556503198294,0.03315759806359628,0.030566499116967804,0.03138950892857143,0.05611672278338946,0.04343191060923126,0.07489750867234311,0.08254068076409088,0.11516885239811273,0.13525393927098125,0.17408188544072847,0.09996897514564446,0.0916621401412276,0.10769180563260777,0.12351036485629403,0.16433313613356998,0.12000252636897618,0.09213759213759214,0.10687065837950334,0.16234191301615564,0.21167221046265497,0.18674833793979234,0.21897989813744065,0.2375748360733631,0.20432638919735263,0.2815610267155579,0.2930709650408206,0.26759815336846837,0.3771301804981345,0.24059014176923227,0.20072992700729927,0.20031248748046954,0.18941322633862198,0.18758730792257033,0.18553241882956678,0.1424556269972664,0.1313603523548275,0.1107039242632463,0.08884775566867191,0.09831259831259831,0.11803159615035409,0.1279022258540138,0.1268462206776716,0.12144225506294472,0.10589303123004,0.0953001159484744,0.12277272506986737,0.1278314669939152,0.12350068299620141,0.11843346648734367,0.12607734121488953,0.11383392664955708,0.11325740892216699,0.13559180608285704,0.122391136305076,0.09752421481924774,0.11351006219405492,0.07155546782471378,0.06999714826432997,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013728343538068696,0.0,0.0,0.0,0.0,0.03202235742773136,0.02313743637204998,0.04398568998885696,0.023769201057729446,0.03380205516495403,0.03272727272727273,0.041646159088327715,0.06953834266949971,0.08641743377794477,0.10974137615685702,0.08732671105774478,0.11993190962550294,0.09075484354654145,0.0928756627065516,0.09155686477449146,0.08839246253364941,0.10435185900904383,0.10413329061198333,0.11754891551645685,0.30113845023870733,0.202122283981809,0.2956648619590677,0.33245708984072986,0.28345111438999765,0.2525448752816847,0.28251959731009507,0.34987277353689566,0.34511818291263696,0.3598951609748464,0.36512111813434883,0.260905014268243,0.30040194626613076,0.19682512515510675,0.1764368576595651,0.14543851917144116,0.15988937383864138,0.11771373762915813,0.08750054687841799,0.13319126265316997,0.07800988125162521,0.04911591355599214,0.11234945173467553,0.06737939089030635,0.07615805035391093,0.040586245772266064,0.08417508417508417,0.06745210900260815,0.042297208384246644,0.029524653085326247,0.06305170239596469,0.0689289501590668,0.04949950500494995,0.0448681996634885,0.0,0.06258890469416785,0.06535559384469133,0.05033029254482541,0.03282563025210084,0.05519525320822409,M
California,0.0,0.0069723661886722296,0.0,0.004578614816397546,0.013587233435464037,0.004608385945739547,0.0,0.0,0.004214824944270648,0.0037974983979303634,0.006506180871828237,0.006905600441958429,0.01513840830449827,0.017582909412051487,0.020102179759001415,0.015064889254692163,0.020159693572657695,0.02718591769463418,0.029010450281303578,0.04194326100597774,0.0449927008244346,0.05699415340195596,0.06192487274438651,0.07588485488192566,0.08110148290942212,0.07890977240257985,0.10302683411332952,0.11389117538531407,0.1418201563236786,0.1329734946649747,0.13056137939133527,0.16289237250539304,0.1610305958132045,0.1532198582716311,0.14298030713023585,0.12404858432633814,0.10130636187612846,0.10662826475286637,0.0898762211030884,0.09841427228935275,0.1124329156089709,0.19387092329797076,0.17041485365937706,0.17155963302752292,0.18389224517358221,0.1885155503271818,0.16218343311690137,0.16881530886846774,0.2132417538535261,0.19761845720965773,0.19509135781191278,0.16845892607995405,0.15483280097750957,0.1483078788271415,0.13963157452024177,0.1386941867748382,0.12134054364668095,0.11265043195887464,0.10929712065248733,0.11391488413547238,0.11278641814080492,0.10825439783491206,0.10756676557863501,0.11662574284595398,0.11854093048985628,0.10538572023490818,0.10454768171925387,0.11499112200896253,0.12303653019935896,0.12454186385795112,0.12607200602624188,0.12777055167973933,0.12954235064135178,0.12130197452658534,0.11809505446833124,0.11280450400098149,0.11588546711705841,0.09923713706272508,0.1131602287671652,0.10049924116969725,0.0681950891011461,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014049284891399028,0.013513148293289371,0.018907165815844205,0.016279132864856063,0.02672581981452281,0.026191723415400735,0.030869755357188795,0.06332119677061897,0.0703786914977127,0.04836965799806522,0.06628160212101127,0.10091156782939217,0.14455139787772267,0.11248232420619617,0.16387360089048295,0.18495684340320592,0.24732069249793898,0.2369592366069999,0.23309279008876682,0.15538290788013318,0.19441221661283747,0.18199204170393904,0.1317677374015402,0.15769704963156234,0.16264931740614333,0.31350340050059416,0.3118653901943719,0.32577026313978297,0.29326185075721123,0.31037917216779004,0.31269399673510684,0.31038050350615015,0.3332698533612645,0.3096199898405941,0.33646226990125566,0.31711957847489874,0.3265245998232348,0.2597529896098804,0.22365742718568593,0.23682200152788388,0.19946808510638298,0.15394321766561514,0.16674667138273414,0.14630934672876686,0.13319696501201153,0.15873381030159422,0.13186913125525773,0.07833131909941363,0.073771041512977,0.09482180438955573,0.10654560615185064,0.09972170686456401,0.1359732824427481,0.10054934275063764,0.10032928586128834,0.08419794665652669,0.10331732380207753,0.09664856874840104,0.11531032892271324,0.09811843472238253,0.10117068940598353,0.09400152752482227,0.06874785162963658,0.072057908355442,0.0568257788474395,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013231363624335125,0.012252199269768924,0.0,0.011343527383275103,0.019707022268935163,0.017179916677404115,0.012056908608632746,0.016382364384739827,0.014222727919214907,0.02024086630907803,0.026467953416401985,0.027230263295699712,0.0350891677675033,0.04133085348212441,0.04334164048109221,0.056794947521468485,0.08581235697940504,0.05602240896358543,0.0795909507500844,0.10559662090813093,0.1513840830449827,0.16220094201316324,0.15398004954140723,0.12280402524304963,0.13236267372600927,0.09938240931355151,0.10789363775581234,0.10654751675545626,0.1117538785169603,0.24636130830821096,0.19579359565464535,0.23562238412649203,0.17002671848433326,0.20033585717231828,0.20488304592794948,0.18749125507205822,0.18157058556513844,0.20657375205920037,0.21135110057219444,0.17661061199416417,0.17314864144912093,0.13546014983551266,0.12763422866381144,0.11674741696339969,0.10499790004199916,0.12491621473401987,0.15799825879469898,0.10580992689495959,0.14727540500736377,0.185246443929871,0.21972821310256235,0.13478952097877928,0.10635013208000275,0.15350564043981152,0.14029905851947572,0.1703319580604868,0.18069278382222906,0.13492517785591626,0.13803217875167148,0.14882294579236943,0.11084426380934788,0.19278694691305778,0.0903041825095057,0.14517866341966001,0.09613535858488752,0.09792401096748923,0.07651499693940012,0.09505201457464224,0.07168854086246829,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07629427792915532,0.09479796184382036,0.0,0.0,0.09033423667570009,0.10178117048346055,0.1224739742804654,0.11780104712041885,0.18105009052504525,0.1665001665001665,0.11614401858304298,0.1011804384485666,0.0,0.0,0.20809988794621417,0.12558869701726844,0.17822664488341008,0.13416815742397137,0.1620745542949757,0.12001200120012002,0.13206162876008803,0.14394702749388225,0.09961576775295289,0.215633423180593,0.21904393763690247,0.24227740763173833,0.15362798392814936,0.1950743721043648,0.1679803592195374,0.10774410774410774,0.2187884589087926,0.07198387561186294,0.1915991156963891,0.17822664488341008,0.11846586702206427,0.11716461628588166,0.07202535292422932,0.10643150372510264,0.11827321111768185,0.0,0.1183256914657595,0.0,0.07595321282090232,0.10716472749540723,0.12678288431061807,0.08371002846140968,0.0,0.12171796209354896,0.0,0.0,0.0,0.0,0.09567546880979717,0.1425952332450601,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013311591067922393,0.014048012986607562,0.021614455748004267,0.012233247247519369,0.019387860614207424,0.013089005235602096,0.020206102242877347,0.03483069019189534,0.03586649225705726,0.03927567388787829,0.051751262730810633,0.035860439606800826,0.06849974847748605,0.06302429695310123,0.05685839937803873,0.07342850952163131,0.11039307376489996,0.10994917904612979,0.10326383329272396,0.12769719393602041,0.15260303449487297,0.1698553870107811,0.1652109476548549,0.15166352193747165,0.11252007029343718,0.11040503241543102,0.12584763882949476,0.13031574668531737,0.1654130296290501,0.23433758876809746,0.19479386738511037,0.19830106713644036,0.19720521835347027,0.207065800910067,0.17900877956696148,0.205735064272272,0.22203953686701444,0.2440901594282573,0.21662963298342885,0.19407789083802013,0.17808112269150816,0.17042847466515174,0.1659860747965569,0.1451921925517902,0.13228317722904756,0.11492657040602246,0.10410160316468875,0.10174508232102114,0.0963069395363287,0.09592618251859521,0.10572444226526109,0.09111898749816603,0.11034357664343908,0.0878348704435661,0.09886666812058825,0.10842297716739657,0.10415106184147636,0.1008937378118106,0.08614512635960357,0.11469618070090251,0.09694619486185167,0.09811600065410668,0.0988268570503591,0.10522682694816947,0.11829390203265577,0.10877906045248717,0.09670000348468481,0.10129055013430041,0.0779518389120553,M
