state,1925,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012391914963925759,0.0,0.0,0.0,0.013018196545838516,0.0,0.01441981859868203,0.010031096398836392,0.013019514806081562,0.02411176512304092,0.04285897967055731,0.08515011377816926,0.1047738508079392,0.14003704205628587,0.13264014880090255,0.14095536413469067,0.16287440754434254,0.11063566698664237,0.09867493656611222,0.07328485258470038,0.07015765985227915,0.04386664539799011,0.047379330766952915,0.05903187721369539,0.060847547451272896,0.03664266931068672,0.0430010184451737,0.02991393989599153,0.0431582228402906,0.024362909905959167,0.02300701714022777,0.019142877653083198,0.018250672993566638,0.011199964160114689,0.0137858143969855,0.011693718134618085,0.01655511671357283,0.014280953967725043,0.0,0.012045870675532427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14727540500736377,0.08950948800572861,0.0,0.08703220191470844,0.08729050279329609,0.13843225471534867,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04896817068905211,0.07160331762038308,0.029084986330056427,0.045144179222391514,0.0,0.0,0.03747423646243208,0.02677376171352075,0.038397542557276336,0.020719376761147025,0.0546448087431694,0.07355915995439333,0.14149403185429743,0.1648602195797818,0.17002833805634274,0.21655117270788912,0.2055771079942969,0.190191550061133,0.14299665178571427,0.1646090534979424,0.10660559876811308,0.08278145695364239,0.07467966354846317,0.05944198833450979,0.07100831811726517,0.07365002845569281,0.06894412079009962,0.04752851711026616,0.02937049244525667,0.020028707814534166,0.029579964504042593,0.02526368976188972,0.02457002457002457,0.0,0.020947343614987825,0.012599536337062798,0.012449889195986157,0.014762689762074649,0.014254490164401787,0.01776751210411762,0.013095861707700367,0.01674691228804689,0.010213669975895739,0.016133911465160834,0.011930089674507387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008937508937508937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01150483202945237,0.016838661566957736,0.0,0.0,0.0,0.0,0.0,0.013283034907815737,0.024906600249066,0.027456687076137392,0.05224516732202271,0.06272273699215966,0.11826127087599873,0.16000930963256044,0.17175628074874094,0.2169134659879685,0.19940179461615154,0.16638440740410612,0.10140616549486209,0.12,0.10600840495210691,0.10044427274483292,0.10144655269584821,0.06218677982221898,0.08004948513626604,0.10058805323429278,0.07891725525786213,0.08513602414767231,0.04378806576171331,0.04017839206074973,0.03864883667001623,0.028035885933995513,0.022751403003185195,0.025706940874035987,0.0,0.023038820412394884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02567284241153566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
California,0.007637785653183429,0.010192937750273025,0.009122422915526363,0.008336409865545619,0.009296488251562972,0.015854393252370234,0.011345050249118395,0.012972741979793046,0.01834276513787645,0.026333633975654556,0.04104105368169821,0.09010441511634071,0.12644474832811942,0.09683620914722427,0.06692071753880471,0.05754667034965357,0.051903114186851215,0.040760380909755714,0.04248007798128601,0.039315686591513695,0.05975909166180674,0.07747986542970742,0.13266576701674784,0.16347963935400772,0.19777367053042832,0.2129451885347805,0.20713869932997286,0.22984054811974194,0.21679050239249376,0.17341058854599198,0.1360223561496246,0.11850359058783458,0.10181043967820756,0.0890064520741363,0.08773172054338403,0.08466339527307332,0.06809938748175237,0.0586799457210502,0.045241530017328356,0.038200391862084265,0.03145399138895924,0.02832928067234826,0.02578727018991566,0.020718794166179527,0.014315992360148466,0.013121551492248444,0.011903978748265308,0.012232415902140673,0.0120585078802349,0.009411072715241525,0.011805379880259717,0.009117684439704477,0.005324388360887043,0.005566717104497402,0.007181276974671635,0.008972512707321122,0.005894074414956441,0.005784238643804271,0.006248573042213918,0.006213897256937196,0.005130678378295179,0.005553190307831849,0.004668469977618805,0.005570409982174688,0.004522763634718994,0.003906086519816414,0.004279844784295822,0.004573558542978588,0.0039513643496618765,0.005665898937360654,0.004557937077678643,0.0031002508384769313,0.002557341274351572,0.004151395461931703,0.003466980165721652,0.001970754010484411,0.003012612805612832,0.0030325493631646336,0.005853107655864814,0.002044794634458879,0.003170119161256917,0.002526036216142093,0.0019114903507967092,0.002034397594528284,0.0038359737619394685,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024133603629693984,0.02741120726788581,0.05930163602748805,0.041425020712510356,0.027751760502306867,0.04029820672980052,0.04751797763487186,0.02425050774500591,0.03279274982113046,0.05192557334487235,0.06181685352215572,0.08648414907705197,0.08913378170326554,0.16550451745937,0.28596627201539404,0.23310633839706651,0.311270033184987,0.22690095509471797,0.22196356549278617,0.2361577419905537,0.15781333838336017,0.15136735174408825,0.16754821117645127,0.11890988558940736,0.11440232514995982,0.08807468733485996,0.0580134957711215,0.06724518876685133,0.04150967494731464,0.06342159505311559,0.05017089460976451,0.03393071963971745,0.03513806330707739,0.02007053358947157,0.01599829351535836,0.025282532298435013,0.016922928150082197,0.016059097478721696,0.018328865672325702,0.01853009983091284,0.016094543949601085,0.013794689044717784,0.01904399162064369,0.0,0.0,0.01463628823730302,0.0,0.017153499313860027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022914757103574702,0.01938306473943623,0.01718360683907552,0.0,0.013231363624335125,0.0,0.023778385447628107,0.022687054766550207,0.013138014845956775,0.023622385431430658,0.04018969536210915,0.055290479798496925,0.07924091269276876,0.08703572512903553,0.07736786383255966,0.06074443350579167,0.05779392338177015,0.035131225459805744,0.04767580452920143,0.04089236221545731,0.04052250190694127,0.05358665205212519,0.0337658578939752,0.03119900163194778,0.04595588235294117,0.03431173773355376,0.05355827810135905,0.054579566774688726,0.027865826047580897,0.03549371761198268,0.03132395934846165,0.024059116686715933,0.0,0.03889915394340173,0.0,0.021702061695861107,0.0,0.01767669327991044,0.019919185020772865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08381351492928235,0.10270103728047654,0.12974375608173855,0.11710848504205258,0.0653950953678474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016177116313466293,0.0,0.011421827111610288,0.021241262117174527,0.02660484208125879,0.018132695062467133,0.01663948883490299,0.0,0.010086746015735325,0.013592496941688188,0.03231310102367904,0.0202284626368396,0.04490244942861633,0.07510367572627431,0.09388581796700284,0.13436414751116257,0.1304131820816428,0.1392228831793444,0.12522610268540418,0.0891033163819707,0.11603754975109946,0.06139104894431471,0.05953783753612583,0.06474784988272088,0.05337231833107081,0.049114305360007854,0.043914542300682875,0.037745641557951355,0.04494709605315905,0.027466622083164156,0.024021138601969732,0.02567558893382117,0.012218217362086871,0.02630226079887139,0.01452952287282197,0.014264027142405935,0.013567732056674353,0.012912627627489138,0.008030981742901504,0.011077594287369838,0.012205144061383738,0.01036649548658735,0.008451331853069755,0.005131024372365769,0.0069655830541295455,0.0,0.0,0.003641634074041704,0.007344516583918446,0.00449048018201413,0.0,0.005399234851289646,0.0,0.008478756860085096,0.0054366820705992,0.0038065945443886986,0.005362834027948027,0.0,0.0,0.006699269779594024,0.00799656874504758,0.0035432345479541366,0.00927372468451502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
