state,1948,1949,1950,1951,1952,1956,1957,1958,1962,1965,1967,1971,1979,1981,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05439538348745358,0.11662779073642118,0.1207072021963977,0.23128071697022262,0.19647777644662753,0.20866925922412974,0.12753068707157658,0.10536683693336693,0.1816080567937923,0.14308233296956469,0.12004801920768307,0.16150196830523872,0.1390390854317936,0.1814834979647922,0.12490567019698665,0.13255705151530905,0.1419073397629622,0.13175230566534915,0.12442281637957255,0.12057531651020585,0.14105996487894754,0.1579362990260595,0.14568340083330905,0.13748211329648438,0.13234962829466096,0.0980363888007843,0.09478672985781991,0.12082816275880086,0.07399186089530152,0.06642659860853756,0.08778706369829342,0.062493490261431105,0.0668355142816941,0.07885587297035736,0.05225635474599678,0.031688188227838074,0.05254435956509438,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056960583276372746,0.12118274357731458,0.07678525723061172,0.0,0.0,0.07849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09204712812960235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12544428183148654,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024604482936791083,0.03326047705027084,0.04886065828632346,0.09821896280775276,0.0711743772241993,0.0469828818891204,0.03226782293032167,0.041755313860775856,0.03446877534468775,0.022034373622851648,0.03869732581111632,0.035920973857513465,0.04539623013914931,0.04620182497208639,0.03284008808870687,0.04199114368605894,0.025913928736695974,0.03038753038753039,0.027238060650081716,0.028422716856447518,0.02780191138140747,0.03762999452654625,0.030255151780011428,0.041296716911005574,0.032308611860491415,0.015339776039269826,0.03181078198387006,0.0361322440130879,0.016534733274083873,0.031045616358970112,0.029363031942784036,0.020860277858901082,0.015030490423430387,0.01551521599397123,0.0378366873980183,0.012337149624950652,0.031109843673035542,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03092624091541673,0.09318940747068417,0.0971326443391095,0.17906171660498985,0.20674300254452924,0.1484810786949717,0.12909282948010797,0.11385497232146362,0.11414594374235629,0.15231647979691135,0.1326430191262676,0.12350580036169555,0.1366240634640811,0.12964003284214165,0.11771373762915813,0.1268757929737061,0.11543242763274728,0.13435035104446563,0.11162707626361851,0.1662771885673198,0.09882310663911598,0.12095690350327033,0.10372040586245773,0.0886053517632465,0.11691698893785411,0.10809286587085254,0.11809861234130499,0.09457755359394704,0.0689289501590668,0.08249917500824992,0.06730229949523275,0.06653728860548933,0.06258890469416785,0.04753134097795734,0.0,0.03939075630252101,0.048295846557196084,F
California,0.0,0.0023236360256529416,0.0,0.0,0.0,0.0,0.0,0.0023118332837940487,0.0,0.0,0.0017861480645299573,0.0,0.0,0.0,0.01838922451735822,0.03852657892802,0.05537285324788487,0.08399321423242911,0.06389266033064452,0.04959438874915866,0.04308766184802982,0.03185242011098998,0.02720342037672203,0.029383932310525697,0.023552313774498613,0.024109921356916315,0.023857654459072578,0.020361697795383448,0.019497727553584424,0.02088903743315508,0.020635109083405413,0.023157512938911596,0.013410180324126912,0.012291438584254955,0.017781139573478443,0.025496545218122942,0.021650201118973554,0.018883346016177673,0.016196494737559956,0.016309053600445978,0.018910800903936282,0.01970754010484411,0.022427228664006642,0.014488846957342138,0.021690928371734308,0.014654361546955302,0.02183859866643654,0.014795354980260831,0.011468942104780255,0.011799506048264049,0.011507921285818406,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020619973881366417,0.03706019966182568,0.0873703814406916,0.16323715369582711,0.1832984193486955,0.11368859001959315,0.09752529562355236,0.07074205981363127,0.07610723755278405,0.051460497941580086,0.05779911039630086,0.0789406671759613,0.0716039279869067,0.058044164037854895,0.060635153230085136,0.05364676046721451,0.03329924125300288,0.03910833007430582,0.03183047995816566,0.029094489951210778,0.04694520823553081,0.04856726566294317,0.03474313244082086,0.041743970315398886,0.052480916030534355,0.0539533058661958,0.030870549495781024,0.043457004725949266,0.053054841952418184,0.03126865459507092,0.03171034045374614,0.014429181576820964,0.01445295562942622,0.017625286410904176,0.0249992187744133,0.022927516294913367,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015180957007529755,0.03535338655982088,0.08252233794320188,0.13712047012732614,0.08811513711249366,0.09674973197709384,0.054126501366049795,0.05631062991118278,0.08790623335109217,0.0608188427832914,0.051053691465524575,0.06129239390578483,0.06599868002639947,0.04874779111571507,0.04514235965562828,0.04488905989483134,0.042546228113238424,0.05954349983460139,0.023663038334122102,0.0,0.04459844248516245,0.05354847922319007,0.036920804873546244,0.05677731935349559,0.04228980046903233,0.053152342791724594,0.04313505585989734,0.05862722106972129,0.04618510992056161,0.05172332722057649,0.05228136882129277,0.0,0.0,0.0,0.0,0.0,0.027572515716333956,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128077415682368,0.16172506738544476,0.07730962504831851,0.08479709267110841,0.0,0.0,0.07752939656286342,0.0808080808080808,0.06837139340899767,0.0,0.0,0.0742611020347542,0.0,0.0,0.07202535292422932,0.0,0.07392075694855116,0.0,0.0,0.0894854586129754,0.07595321282090232,0.0,0.0,0.0,0.10442046641141664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005801877487554973,0.0,0.0,0.0,0.0,0.02052362000963718,0.040901886599519405,0.05939836776540086,0.0829319638926988,0.08067180405202946,0.05644126809602345,0.06477992240340477,0.046469354144314676,0.061015842834540646,0.06190777925870897,0.04480155116190253,0.05912465572985271,0.05549811458460042,0.05013575219054671,0.05706310099397753,0.05087254116051057,0.04427012543202206,0.04491781562378665,0.04443491051728365,0.041698519702550556,0.04610245325513551,0.05136106831022085,0.05161421644530711,0.03968422693708633,0.03709489873806008,0.04291748548711346,0.04186492122148959,0.03516233276961975,0.04166985568623449,0.03528733356858223,0.03748604922599828,0.02946351154548745,0.020826391202932358,0.03288669269493798,0.016552252848729833,0.012661318766787551,0.036627972500845256,F
