state,1947,1959,1961,1962,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.010572314632083451,0.0,0.0,0.0,0.009870693909781857,0.0,0.01766541700198245,0.0,0.015842480479800837,0.013806433798149937,0.0,0.0146177459435755,0.0,0.019142877653083198,0.029657343614545785,0.03135989964832113,0.011488178664154585,0.016371205388465315,0.02838020008041057,0.021421430951587567,0.02130127097583489,0.012045870675532427,0.011980352222355337,0.016598691074646683,0.0,0.011452917057974667,0.03301964668978042,0.03152661573905663,0.03184947448367102,0.025234682547693548,0.03604717029713168,0.03888932099245547,0.036430820474121106,0.059780631075531526,0.04730244658765406,0.05533596837944664,0.02488456327591451,0.0,0.048939171488614444,0.03802170161738469,0.03205034818332799,0.03647484638478157,0.0703987384546069,0.03460107840027681,0.05503745604647607,0.026125008164065048,0.03026939763898698,0.06293046183966716,0.038626308027249104,0.03819046627087456,0.04924722104966934,0.046596652209756624,0.06718674181628158,0.051493305870236865,0.040418738126995674,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08726003490401396,0.0,0.0,0.0731957253696384,0.07714065312419646,0.0723589001447178,0.06863417982155114,0.0,0.0,0.0,0.13386880856760375,0.09095634095634096,0.0,0.09355787222667736,0.11022320198401765,0.10358094110683633,0.07911392405063292,0.10030090270812438,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.15503875968992248,0.09571209800918837,0.0,0.15188912094171253,0.1130156338293464,0.09635767970707265,0.09801999607920014,0.0,0.0,0.0,0.18359853121175032,0.12544428183148654,0.13227513227513227,0.17228648781688408,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197199763360284,0.0,0.015356265356265357,0.0,0.01309208975936739,0.015119443604475355,0.032369711909564,0.03198582781782841,0.030884728689537205,0.019988451117132322,0.015278505325650428,0.031400460540087924,0.022470073946970627,0.01815065039830594,0.033801920744437594,0.03852392538523926,0.03605624774648451,0.054990936678954765,0.05787268010377171,0.0335537353202408,0.057752281215108,0.052157786964416794,0.04771720873415789,0.027764923646459973,0.04647504647504648,0.04358089704013074,0.03375197626703143,0.02780191138140747,0.041050903119868636,0.03697851884223619,0.04447338744262139,0.05977093194190912,0.06476794327691705,0.08233378866413428,0.07627918180540778,0.043403674844470164,0.04139415514529348,0.04404454791417605,0.06675288914848346,0.0515331100231899,0.06871024225901545,0.0804029607207889,0.04441373864982234,0.067404661291577,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232189156766379,0.0,0.0,0.0,0.0,0.0,0.0,0.05053057099545225,0.0,0.0463893613731251,0.027180243845616212,0.019426528867821896,0.019895746289443315,0.0357824427480916,0.02006501063445564,0.019559519618198178,0.03140826822661066,0.061149612719119444,0.025386079966151893,0.04278807068589277,0.044109214414891275,0.022036139268400177,0.03457067542457111,0.0828355931464446,0.0656254101588135,0.04439708755105665,0.04333882291756956,0.0446508305054474,0.03145784648570915,0.02695175635612254,0.05823850909416719,0.07666290868094701,0.04873294346978557,0.08094253080312977,0.07989472694802144,0.0836531837417577,0.04203446826397646,0.03181336161187699,0.03849961500384996,0.08412787436904094,0.09426115885777656,0.07396870554765292,0.08912126433367001,0.04403900597672224,0.0,0.05519525320822409,F
California,0.0,0.0,0.0018577461823315953,0.0,0.004136399359812653,0.0026935120029628634,0.005322017541369816,0.0021433776774359486,0.004646923200657719,0.003799405220382773,0.006773071621845865,0.009029753036254458,0.011002489822696913,0.011950592834765981,0.012322707052285246,0.01225480183985425,0.01259079140993256,0.009101389478793763,0.00887948321407694,0.00942760472497582,0.006560775746124222,0.018169230721036524,0.022018348623853212,0.027131642730528524,0.025880449966914194,0.01855131124040813,0.019616836218758114,0.02209621169768123,0.019483509865740906,0.022740710419793513,0.03185242011098998,0.030830543093618303,0.0316976277680474,0.03172352467585528,0.024855589027748783,0.028475264999538237,0.03120364077734087,0.03405236924851364,0.03035873440285205,0.026288563626804158,0.02622658091876735,0.027391006619493265,0.029156435711488494,0.028788511690393672,0.029745969421143437,0.03475427021729965,0.03833037400298751,0.05342001773089951,0.0453688218339679,0.04223412201879104,0.046312719246383666,0.04284604879093806,0.034368892782532516,0.03718444863725882,0.0439630846408659,0.05353979027900571,0.045829514207149404,0.04014129736673089,0.04231546996618831,0.04475302722262713,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016010759230202697,0.015965259595121014,0.015855398763278898,0.021949766391771975,0.02159227613436565,0.0,0.017203314505261347,0.013331911262798635,0.025282532298435013,0.03142829513586694,0.050471449218839615,0.05498659701697711,0.04169272461955389,0.022992205642287263,0.05058052649729854,0.03094648638354599,0.03386468638881498,0.05120078020236499,0.06342391569497975,0.08592752626927232,0.06861399725544011,0.08292915839469253,0.08148714031066973,0.08694762684124387,0.09842271293375394,0.08084687097344685,0.05364676046721451,0.0927621720619366,0.09201960017483723,0.06138735420503376,0.06714113065664026,0.07153555540652315,0.08788362358056384,0.1088618149812387,0.07189239332096475,0.10496183206106871,0.09564449676280164,0.11061946902654868,0.08148188386115487,0.08656316318552441,0.0824355439324597,0.060537922684424456,0.07503174419946901,0.0867177337765573,0.08518888431937019,0.07187275397643823,0.08188398676754774,0.07688193608771225,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020622100017185084,0.0,0.0,0.0,0.0,0.018217148409035707,0.0,0.017073587160662457,0.0,0.0,0.013074288105012682,0.0180421671220166,0.017917018608103612,0.021310602024507193,0.033173914245431674,0.036872110502878856,0.04961765220944487,0.059998800023999516,0.0365608433367863,0.06448908522232612,0.06412722842118763,0.045819014891179836,0.07608336089976844,0.037184774525049015,0.04838598188981821,0.06518233901677588,0.06782807368270742,0.07014952925973786,0.07570309247132745,0.11918034677636385,0.11857061084307792,0.09921062847776388,0.09470551095878056,0.12931830777757253,0.11285089575398505,0.09980988593155894,0.14049548072870321,0.14420303787733127,0.10771641206423815,0.1275249948990002,0.10561334952738026,0.07168854086246829,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09087604507451835,0.0,0.10917030567685589,0.1128031584884377,0.0,0.12222448563862294,0.0,0.18700327255726976,F
Florida,0.0,0.0,0.0,0.0,0.0,0.005801877487554973,0.0,0.006201858076679773,0.006108287724784988,0.0,0.007640003056001223,0.007685044902619502,0.010615961688173818,0.014577436557781313,0.009553607681100576,0.006321352263676246,0.008986456126837409,0.0,0.010760015781356479,0.01005890045041521,0.011207449897604662,0.008722113465004943,0.013834958172309793,0.009815644352435173,0.016190330112309765,0.01383249660290157,0.01515103186501228,0.01152454343600421,0.008063038299431922,0.016020841024497953,0.015034202811395924,0.017737163614692047,0.02694809214790861,0.03966038955315961,0.03218177463776793,0.03040992579978105,0.02931013204985808,0.026989304524178564,0.03468582351852994,0.042716787697565144,0.03045275635510959,0.026048050992890415,0.026254623516420723,0.024940671433106097,0.028285805736063655,0.02980539259517734,0.03188911093158723,0.03852162561260085,0.04442336217087183,0.037034353388240786,0.04855750715804631,0.04081945046814807,0.04303333362022222,0.04856147286095232,0.0572433938598042,0.05581472842385871,0.057340900083481604,0.05227027215388368,0.040697096036102845,0.04695893910364777,F
Georgia,0.0,0.0,0.0,0.0,0.010811330274127286,0.0,0.0,0.0,0.0,0.0,0.007812906922235532,0.006770389026553466,0.0,0.00931561296733325,0.009578849899422077,0.010216939685999387,0.012111983942969858,0.0098173964264677,0.016524828554903743,0.018986140117714066,0.01053582179409994,0.01817575959528642,0.016560778055463552,0.016465340458335205,0.016151293571785158,0.014152679102154037,0.011110956792266775,0.0,0.01055771108823607,0.012688584080902413,0.017580872011251757,0.031264248029701035,0.021172703092537947,0.028286637931034486,0.027078622781245343,0.021630390698932,0.031191092908772835,0.031727565966897575,0.04308768997754217,0.02411228711388614,0.0210669806059855,0.019906192069870734,0.02875611067351812,0.027117641258258555,0.0257864878803507,0.018358729575913346,0.037850561252853576,0.042945590322926976,0.03876065918127485,0.04363059430157996,0.04074120903049971,0.0360391529357494,0.0397076341603306,0.05117245116041058,0.04014093929797957,0.06322539854581584,0.05191127890514394,0.04697725652821875,0.0379526282195042,0.05911224160785297,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04941060210347992,0.04938968461158541,0.11152416356877323,0.10002308224974993,0.0644433703882713,0.060261707988980714,0.0,0.0,0.054392167527875984,0.08778089887640449,0.10507880910683014,0.1288217107523188,0.060637560637560636,0.09741409847679773,0.06901906651712536,0.10215374138077807,0.11983223487118035,0.108895962472776,0.08362602441879914,0.06672783384769372,0.049941734642916596,0.08238589553468446,0.06420545746388442,0.142721217887726,0.07041702527188796,0.038217534204693114,0.1288269172476508,0.16129032258064516,0.12606101353054877,0.14184397163120568,0.05673758865248227,0.15240998285387694,0.07738440704198103,0.14282993715482767,0.08853910477127398,0.16080402010050251,0.09388691842269978,0.10014465338822744,0.13297872340425532,F
