state,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.06905282541143976,0.0,0.07751937984496124,0.1288825879623663,0.11922108888594515,0.16189962223421478,0.1093045498018855,0.1397624039133473,0.20307513780098638,0.10480610869890701,0.21718895439031957,0.1254508389524855,0.12901144976616674,0.0,0.08048937540244687,0.11762728953117123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.02349072116513977,0.0,0.0678360306231224,0.030528136766052708,0.10050782903089295,0.06916733173716413,0.15827793605571383,0.142668428005284,0.14161220043572986,0.17029006073678832,0.18739751698289997,0.17945803672907817,0.17168906518264165,0.13351945135643625,0.08548574219942602,0.11683679744188906,0.11141371626640258,0.09096973740069136,0.08744534665833854,0.04329539831766452,0.04303190508391222,0.061927173643794894,0.0764039220679995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722543352601156,0.0,0.08048289738430583,0.08900096417711192,0.10199918400652795,0.11072033346359254,0.10542267905383146,0.11989609005528543,0.13841701270919843,0.1040391676866585,0.14207068016338129,0.08760658801541876,0.08896302474284126,0.049129319285987225,0.04179509952458074,0.0677471468028558,0.04587623610969518,0.0803656637701542,0.024210730195622702,0.03715055261447014,0.060700659035726676,0.0,0.03683580440187863,0.02440452948067161,0.03096294767261843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.044571224817257976,0.07813178227276674,0.0711490572749911,0.06945650286508073,0.16924564796905223,0.11091744572967835,0.13326423336047974,0.19522776572668113,0.1753278631040045,0.11523226503420958,0.21181454459872912,0.09011223068731056,0.09384064152874935,0.16709172456248353,0.14633254069873788,0.13073116070594828,0.12528912875867387,0.16414019503717292,0.07958615200955034,0.09941346058256288,0.09027986758952752,0.09279307145066501,0.05192107995846314,0.0,0.0,0.0,0.05668934240362812,0.08185219831618336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.02233389168062535,0.008362019706493109,0.012158383205219999,0.03637049409989762,0.06365456787831368,0.10983116650915685,0.10892167541340728,0.17345535020037084,0.17031630170316303,0.181046117383719,0.18687868366636073,0.16338562435017082,0.14212653921877003,0.1324902137910268,0.11632035851158917,0.11892839258888332,0.12176833254290732,0.0826739104759655,0.09617918313570488,0.07781265931471196,0.07922547031730472,0.07934010916104674,0.04814040492957747,0.03443573602942189,0.03535317825072474,0.04075038931175503,0.04413517131802333,0.020971897657139433,0.03306878306878307,0.026140373807345445,0.029092651538487866,0.015722171755991894,0.021574973031283712,0.010872519706441968,0.018106429593148527,0.012847808530944865,0.0,0.009712132395788818,0.010065830531677169,0.010528088941295376,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025799793601651185,0.04635352286773795,0.07272727272727272,0.046887210210992444,0.07900974453515934,0.11056122986206171,0.09553633034340003,0.08047210300429185,0.07789895392833296,0.1332174920359108,0.1275214467887781,0.12598236246925432,0.13117882058314947,0.07246376811594203,0.043486363918742624,0.06889208993549195,0.05609224057338735,0.050520997789706354,0.050031269543464665,0.06291682395872657,0.037112636852848394,0.0,0.05737966209754542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0,0.0,0.0050286352842575785,0.0038600457691141195,0.010311292493379065,0.012270004107783984,0.034925069850139705,0.05704175139303351,0.08685507536862014,0.08813804557704946,0.12143713886137751,0.12827140864441997,0.1499798104101371,0.11919835626858126,0.12795200122680572,0.10696610603939506,0.10454596452576931,0.12277887785330276,0.1133774547032657,0.11670848250782284,0.09142803558660462,0.07815414128137267,0.06580337468683027,0.07675431969685066,0.05905709690390028,0.05976678238533043,0.046223595562534824,0.04085126249854103,0.051546391752577324,0.03894839337877313,0.04769165664694068,0.027866214305121113,0.02494476516285368,0.02706379741650453,0.022354694485842028,0.019687722433402496,0.013114450581664454,0.017149984409105083,0.007137419109250095,0.004109949365423818,0.005142357599547473,0.0,0.0,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.007792774539447024,0.00909242449499159,0.017588860388420665,0.016129741777497545,0.03683084725114388,0.054957888517923145,0.0780345693142062,0.06949896395062999,0.08810337462622811,0.08740553478740284,0.1006036217303823,0.13759986520829529,0.1607898448519041,0.12082829882088246,0.12065372381265768,0.11351192542934216,0.0940808565333192,0.09539314695632266,0.05797025072133437,0.07884854397476847,0.040071059345238885,0.05213276477429186,0.04116045940383722,0.03356441139640861,0.046220807066647836,0.02497568157320504,0.020723384266806665,0.013121828891351255,0.00892843856490231,0.015223944219468379,0.012320391788458873,0.0,0.01233787264230965,0.0,0.0,0.0,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05975857535556352,0.08674101610904585,0.1982029598308668,0.1366493577480186,0.26753027316248945,0.2734599884858952,0.2691790040376851,0.15053439710973957,0.14197823000473261,0.16168148746968472,0.25929127052722556,0.0,0.1504042113179169,0.17391304347826086,0.09727626459143969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.0,0.004300582012098971,0.004373496610540127,0.011313838332792783,0.019581409710872955,0.03836490288413799,0.047708088059896736,0.06908621960206338,0.1110081839826674,0.13025369178341537,0.14925149251492514,0.1510390576377188,0.12406163571710786,0.13829221390286814,0.17313482770157243,0.1782867330670461,0.15694573028259048,0.12529870315842231,0.1398030048567927,0.1063595686936111,0.10250496508424627,0.06934615128860348,0.07085847004753423,0.053740433705203865,0.046884236704242,0.047030297963065536,0.05476970392761973,0.03352764949546295,0.03594132578565492,0.023601326394543373,0.02490784098834313,0.021718855799573288,0.018257456214707684,0.010545881174283869,0.013255040229047095,0.0,0.0,0.0,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02515217063232557,0.0293059810843213,0.04267789569522292,0.060790273556231005,0.10551614983293277,0.10551614983293277,0.10060064502766518,0.12468069577910229,0.13250883392226148,0.11649731408970294,0.11503697617091208,0.10951448577970996,0.11847582452769773,0.15548151673806124,0.0878620240807029,0.08099789405475458,0.07873240822753666,0.036480615527476536,0.06032778094312431,0.030477480528276327,0.05812561972168086,0.03697727578324593,0.016885616831582857,0.021283388315419816,0.0326347088258757,0.01906068923452272,0.019805117642398794,0.02423361201987156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.017423626437449182,0.0,0.018731853516905497,0.03722430747277973,0.06662225183211193,0.06132989025177534,0.10106937923839332,0.16962171157908212,0.10735537697073799,0.14203284509542832,0.08427642667950878,0.11128972424879437,0.10745551657659366,0.11499760421657883,0.10203756257772392,0.11648407001637073,0.07741685752072514,0.09868839933783266,0.07784877874728341,0.05833549390718175,0.05018232912916931,0.060934326337169935,0.02017077926443892,0.037790298199807615,0.052106853788168275,0.05106382978723404,0.04421167188137669,0.028383892141209864,0.0,0.02392535289895526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.0,0.007533694448420561,0.015659371388091422,0.01257238364998484,0.029419530041866253,0.051699625177717465,0.07282227610903821,0.09675127363981315,0.11311534749034748,0.1411227095560235,0.1570948414438112,0.1627847825297046,0.13529169936838958,0.12551942432582036,0.14086547749372144,0.14821352739868607,0.13237240770701575,0.10769865915169355,0.0960099398525965,0.09995096744993023,0.087201502548967,0.08141901715615005,0.05117964053828939,0.054265470778555924,0.03265106217986653,0.043197454510973204,0.03088852438063183,0.050126382474963475,0.02580561917357505,0.036705819540843565,0.022958949398475526,0.019077825604826692,0.014533651458815263,0.014835327860745722,0.016426585797321203,0.015096238520568626,0.010342063758823072,0.0,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.05035753852351697,0.0,0.0,0.15657109306194344,0.1523809523809524,0.14862981885740825,0.1349527665317139,0.18798675140990062,0.12926577042399173,0.24423109314468586,0.18289496603379202,0.15988630307337007,0.12121212121212122,0.07736943907156672,0.2027163997567403,0.12691697514542571,0.08822232024702249,0.14185945002182454,0.08990784445942908,0.07994518044769301,0.0,0.0696217219772569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019962925994581493,0.022829747160550196,0.04497161167013323,0.06264810829951244,0.054401326356147355,0.08491148620831618,0.06484208251154999,0.15950748565831818,0.11217712177121772,0.15000468764648894,0.11352946900645496,0.14995925020374898,0.14937974930181205,0.11188542932037593,0.09588340577857325,0.09001189442890667,0.07442402278022263,0.05350275873599732,0.04602991944764096,0.06210368046022095,0.07823705828660843,0.05552642132214578,0.03737153534724385,0.02812763696596556,0.03315979706204198,0.0,0.0,0.01807141824490386,0.029177912320373478,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706547338671691,0.061304561059342816,0.09924327006574865,0.16434892541087232,0.19164430816404754,0.14233954451345754,0.21768707482993196,0.20876826722338201,0.17201834862385323,0.1781208252931572,0.0,0.09468202619536059,0.16840171463563994,0.11257639112254746,0.08037293039704227,0.11250401800064287,0.0,0.09382329945269742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010965914283103353,0.016772582418606383,0.020051770024426704,0.06537795526027494,0.08477068664256181,0.11003521126760564,0.08215379875742379,0.10335464657966191,0.12151753962722708,0.12546376785618268,0.21338541384111828,0.13724604966139953,0.14717104545950072,0.14727279179530856,0.09408840759808272,0.1311405685120862,0.06763549949730373,0.07683658170914542,0.06706658221245203,0.03740834954361814,0.03174247516618119,0.03896103896103896,0.033070605743261865,0.021002787642723487,0.01837147114658393,0.010719492324843495,0.0,0.01104728236853734,0.0,0.0,0.011309914270849826,0.0,0.0,0.0,0.0,F
Texas,0.0,0.0,0.0,0.0,0.0,0.002583256194433083,0.002600261759683808,0.004298505409669058,0.016390273423381778,0.02171682116836498,0.025262864460376504,0.04889868803073632,0.056953704774262065,0.06982013997474769,0.07630176716578983,0.06550849908968709,0.08503218768922884,0.09188188843285038,0.09906281364459911,0.07087324427644862,0.07452624142194346,0.06435993828265521,0.058829709003046536,0.06132987705403979,0.049579811100919705,0.041500595800632784,0.0466889736207299,0.0331315445026178,0.02955216161748831,0.028983640345227362,0.020867946032281107,0.01965481235796327,0.01605258488860351,0.014647982351400659,0.016075619715140016,0.010536394079462736,0.007718852161278605,0.008464684445474067,0.007549717107658966,0.0036720155693460137,0.0044055235475233614,0.0,0.002602770388801841,F
