state,1977,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618933752362734,0.103076253521772,0.12028585579848582,0.09943009579240936,0.1273978979346841,0.10346219844554355,0.13646428755342707,0.11666796297736641,0.1197012672721122,0.14035452513385663,0.1445352534622763,0.11330698287220027,0.10506815605386126,0.09473774868659031,0.06909059504274981,0.04679594045216578,0.09615104454998398,0.04489211862742347,0.047871142149132684,0.03460107840027681,0.033634000917290935,0.01959375612304879,0.020179598425991326,0.02097682061322239,0.028091860383453897,0.02083116342047703,0.0,0.017921789311444853,0.0,0.023766141170878555,0.024251242876197406,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557247989046722,0.0,0.14222222222222222,0.22091310751104565,0.09312721177127957,0.20896656534954405,0.1741486068111455,0.11971268954509177,0.1744186046511628,0.11485451761102604,0.0,0.0,0.15068751177246187,0.0,0.0,0.0,0.14586372160866848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025108399717657,0.017895134511761078,0.02230332522303325,0.024037498497656344,0.03055052037719709,0.037916583516264216,0.0375012335932103,0.034651368729064796,0.03284008808870687,0.04389983203542526,0.09254974548819991,0.09473759473759474,0.06355547485019067,0.05506901390936707,0.07645525629887055,0.06670771756978654,0.07899956298114096,0.07782842802458743,0.06138636253493369,0.06988120195667365,0.06549278643737955,0.05219101913001586,0.03513630820742823,0.062091232717940224,0.06921286100799094,0.05423672243314281,0.04509147127029116,0.07535962054214597,0.061484617021779736,0.04934859849980261,0.067404661291577,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16821186871650431,0.08244670409485297,0.06930289441500204,0.08885127988153163,0.07273972016601771,0.08821842882978255,0.11018069634200088,0.06049868199299944,0.06103675284474866,0.056875355470971695,0.17314864144912093,0.10834705729392391,0.0446508305054474,0.07639762717957936,0.06288743149761927,0.05375862377923125,0.0496054114994363,0.03987240829346093,0.035974458134724344,0.037597518563774794,0.03444542859954729,0.04728877679697352,0.04241781548250265,0.0,0.03365114974761638,0.0,0.0,0.04158992335571267,0.03774771940861906,0.0,0.04139643990616807,F
California,0.0026545719313148474,0.001745852726847374,0.0016401939365310555,0.0037591511836627288,0.0027522935779816515,0.0021102388790411077,0.002058672156459084,0.0022486437867161365,0.001657760807218996,0.0029284135984878733,0.0030363911479076734,0.03183699458771092,0.029160666298793644,0.0321907141124544,0.030772149585038718,0.03340583280260517,0.028086815601356122,0.0374539521615548,0.03305470421328482,0.029109283389858437,0.039271390374331555,0.11815719995703375,0.07226260061660367,0.07190139237616983,0.06145719292127476,0.05785926369147747,0.060625118629759,0.07292699324285828,0.0735604971674981,0.060239594462503696,0.05337508451055047,0.04601628219957829,0.05452419429006871,0.051883887207776556,0.04885773973987465,0.05887537700899313,0.05657265155336233,0.05001743565538692,0.05340762285557569,0.0584916047343793,0.07120391580848995,0.08140788761449316,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019505059124710473,0.0268331951017222,0.022095649612098596,0.024504999019800036,0.025130047998391674,0.017825311942959002,0.020458265139116204,0.03028391167192429,0.020211717743361713,0.06096222780365286,0.12130437885022477,0.07821666014861164,0.08184980560671168,0.05595094221386688,0.04247423602262312,0.050879992599273796,0.0764348913698059,0.05565862708719852,0.06202290076335878,0.07357268981753973,0.05145091582630171,0.048889130316692925,0.044677761644141625,0.025583444668694392,0.04324137334601747,0.057716726307283854,0.0,0.038188120556959054,0.06562294928283491,0.052405751531230546,0.0568257788474395,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04123923913603794,0.012797870434359723,0.06659563132658498,0.044231885660575565,0.051053691465524575,0.05545502305761485,0.0749985000299994,0.06702821278410823,0.05804017670009351,0.07374631268436578,0.21927671412207494,0.11908699966920278,0.08451085119329321,0.12096495472454552,0.07890493670451817,0.0856775667571041,0.16245154144360346,0.10219917483629205,0.08457960093806466,0.10221604383023959,0.05607557261786654,0.07666636601425092,0.07851468686495473,0.07993605115907274,0.05228136882129277,0.02809909614574065,0.07210151893866563,0.02448100274187231,0.07141399714344011,0.08977134709827322,0.060659534575934704,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23016353725015143,0.1418104467029071,0.060960741282614,0.10337252875048455,0.0808080808080808,0.06837139340899767,0.0,0.0,0.0742611020347542,0.07404116688879016,0.14645577035735208,0.0,0.10643150372510264,0.0,0.10089362928797925,0.10353498003253957,0.07457121551081282,0.0,0.1224739742804654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.008300974903385876,0.006246319133367837,0.004260613187449937,0.006509410166071326,0.006379381837899908,0.005378120270135298,0.016126076598863844,0.1455806858313075,0.07722113262216998,0.08159095262758342,0.08230093007334251,0.07491406915596815,0.06885402945755,0.06005960345456757,0.06633345674441564,0.06554545384443365,0.09326632546093605,0.2159139450895111,0.14845718723115925,0.1401998038734984,0.11196824734944133,0.11109935456565442,0.10569958985581682,0.1264911783307526,0.1041710957098516,0.09559070059423175,0.08734084765798528,0.06601776038773358,0.0703246655392395,0.05782755482987644,0.054222000361480005,0.06645254180972422,0.05640157924421885,0.051649450183272244,0.04300567506261121,0.06359549778722515,0.0768722925126387,0.07137758743754462,F
