state,1943,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009814120556656918,0.012932706815536491,0.0,0.027612867596299873,0.02397679046682811,0.046289528821322416,0.04831473599447832,0.1005001076786868,0.10950403796139982,0.12095961292923864,0.12177469384003861,0.13096964310772252,0.27907196745737056,0.373684962155472,0.5017632718752219,0.4529247374000193,0.5199472864502217,0.48373328274684624,0.6217120994739359,0.5611929358407587,0.6226561947215736,0.5747544561658785,0.5365411470710733,0.4744120318966387,0.4892115968896441,0.4614866091104716,0.37731921205339713,0.4080677860373239,0.37579165900191835,0.2977602108036891,0.284790001935466,0.27272988258260844,0.21590810950859315,0.16086104530431986,0.1252877247166458,0.1262590836396285,0.11826988060373957,0.11245350480089963,0.08561382051674056,0.08164065051270329,0.053812262469310194,0.059434325070796774,0.04916075567104432,0.03819046627087456,0.03869424511045448,0.0250905050360228,0.02612817737299839,0.03961023528479759,0.020209369063497837,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141552511415525,0.11005943209333038,0.0,0.23534026279662681,0.23818248442652987,0.41884816753926707,0.4585653455617425,0.37429819089207733,0.46845264236568585,0.4628439187451787,0.602990834539315,0.6291466483642187,0.6607427660059239,0.5695588948133785,0.908625543895572,0.6693440428380187,0.6756756756756757,0.8634222919937204,0.5880780539962577,0.5786718104160926,0.4439183190292986,0.5221518987341772,0.6352390504847877,0.804381310970392,0.8342208022719205,0.8888888888888888,0.4970544918998527,0.4470106165021419,0.5129179331306991,0.4063467492260062,0.29928172386272944,0.31007751937984496,0.19142419601837674,0.1920860545524395,0.15188912094171253,0.1695234507440196,0.15417228753131623,0.0,0.0,0.16670139612419255,0.0,0.0,0.10453690152623876,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02751356025469696,0.0,0.016906742408872657,0.030129557095510694,0.06894412079009962,0.05431830526887561,0.06853114903893222,0.120172246887205,0.09202655623479918,0.15789806101181078,0.11977886977886978,0.239052788480468,0.2723154669948417,0.24947081947384336,0.2813674958292871,0.44042024456856044,0.5630523614938706,0.5796650823968374,0.5609394098131657,0.5484613774335357,0.484127956857458,0.5344358172834527,0.5567375181436781,0.551500405515004,0.5007812187011738,0.4867716246766737,0.4969068050289363,0.47369979275634067,0.44084241327532436,0.42112583549047633,0.45808520384791573,0.36649699213327164,0.37001287001287003,0.37588523697112763,0.3215319844385625,0.26411815812337097,0.21209633278598794,0.1966584865700743,0.14930351498594324,0.13892703100011308,0.10396959315505105,0.11975823805692258,0.09434530381195175,0.07647314139263792,0.060021524960675546,0.04614190733866063,0.05840877800492302,0.03864983251739242,0.03103043198794246,0.03310710147326602,0.027141729174891435,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972931381446553,0.05804728919159475,0.06767246526810239,0.048214070472899676,0.0657030223390276,0.1361743031079782,0.10996511451539512,0.1395519647447668,0.17102654798460762,0.16895134969089584,0.336322869955157,0.4970101731769822,0.5711399487139638,0.6127889857148542,0.7196246819338422,0.7745094104899876,0.7745569768806478,0.8166149738918771,0.6930289441500204,0.6431140258091813,0.6289846390826238,0.727802037845706,0.639048038783605,0.5531308067931378,0.48393425469765006,0.48125300783129893,0.4617297105309891,0.5243997573025917,0.3839971423468477,0.27862664030199535,0.2605336447758512,0.20607472448705313,0.28410372040586246,0.12404749246854509,0.1349042180052163,0.10339317605038068,0.06397008168487353,0.07881462799495587,0.0689289501590668,0.03849961500384996,0.07851934941110489,0.044358192403659555,0.0,0.0,0.03774771940861906,0.03282563025210084,0.0,F
California,0.0033968083588660093,0.0,0.003180155827635554,0.0,0.0,0.003717817641044707,0.003682986902377828,0.004325259515570934,0.005194950508106121,0.006068582568755144,0.006981290142418319,0.012959803010994232,0.012573486933768308,0.011408604043209272,0.019815713861091846,0.01068172033961397,0.01816297196326069,0.018577461823315954,0.019049284558837306,0.019339584386092967,0.021000181365202698,0.024914986027406487,0.03618971928131475,0.027863909806667333,0.03538810745116262,0.042484258373371005,0.044024965541998126,0.05681219618643431,0.06682993818230717,0.07895927408684666,0.10679679445313879,0.16135489089141428,0.16013912824507975,0.1786147685213276,0.18868901829913498,0.26013205630025876,0.2860498225310161,0.2775506623937648,0.3033639143730887,0.4060702528669103,0.4764355562091023,0.5264637265649156,0.4619626782783602,0.4435215504618907,0.4324327059811845,0.4380578954549698,0.4504201379075203,0.42890726127298406,0.3812970113995775,0.34919910116680086,0.3683598293912369,0.37890059823709893,0.3535531162652944,0.36551373765944883,0.3133355614973262,0.3134840544314603,0.3041167361857065,0.27448071216617215,0.2724125807161621,0.20123734152206557,0.19179067902965816,0.15468498957371893,0.13810208280488148,0.11820599668113932,0.10645364077382011,0.1207139457701266,0.09098314348403032,0.07732372867739604,0.07749848372531841,0.05164506755174835,0.04566708016958163,0.04121154909633992,0.038612267875314854,0.04243508578768694,0.03783979525822609,0.02898291286798709,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01350511843988872,0.0,0.013362909907261406,0.0,0.012862398065495332,0.0,0.018948109249384188,0.019916917999203324,0.025250134141337626,0.020182313565878435,0.022996813298728606,0.028924026224450446,0.052563230474305854,0.05871645822323997,0.07022686330188391,0.12488392199558104,0.10856376524682292,0.18709370540669099,0.1881408547866169,0.23751503747802216,0.2547509589763111,0.3096596610947043,0.3919581911262799,0.4272747958435517,0.39164490861618795,0.4014774369680424,0.6208903246500332,0.7551015681096982,0.8024279769158255,0.7885963903897,0.6498762140544658,0.6893882586294477,0.6607338778495673,0.7122993608820803,0.7610723755278406,0.629778474808861,0.6056341567612394,0.6518971224853578,0.603518821603928,0.5274447949526814,0.6139309264546121,0.5145212026628301,0.5589515496039769,0.44859555085233155,0.4660891708159971,0.3066111633319905,0.32190999932935416,0.2590254168690303,0.25478297123268634,0.1808905380333952,0.15982824427480916,0.15205022562291545,0.1234821979831241,0.09777826063338585,0.08656316318552441,0.08527814889564797,0.0835999884689671,0.0779175805148332,0.03179650238473768,0.023500381881205568,0.037498828161619945,0.04257967311912482,0.030084235860409148,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013612232859930126,0.015327683986949572,0.0,0.0,0.010238977740462393,0.016254546193388463,0.022264952939985833,0.03868393191627983,0.016757085105045977,0.028896961690885074,0.035131225459805744,0.04550872250514682,0.04770775591803353,0.04528985507246377,0.07063695043234686,0.06029617481067001,0.07919746568109821,0.10272491349480968,0.12476995539474095,0.13724308763473253,0.17397236909432032,0.26472534745201853,0.26265351032867185,0.3584853125435055,0.3402646502835539,0.46344990796739416,0.4603066549969205,0.3726394239878734,0.430940939389242,0.5222249210590235,0.5862769937836962,0.6203403335040691,0.5065062263886946,0.5073295773143575,0.5621943885155454,0.5129130367544719,0.504236095113773,0.5221097496004262,0.4478478423133276,0.5729358708908869,0.6100052536337633,0.6539869202615948,0.6367680214490281,0.6545642150066101,0.5611132486853918,0.5465553919162166,0.46311610982467744,0.47664120073017374,0.35598258104651964,0.3910940341006553,0.27488219334570896,0.2399852316780506,0.23089443203754872,0.14993656529929644,0.11857061084307792,0.12940516757969203,0.1262740146117074,0.0600406428967301,0.09404241312832087,0.06653992395437262,0.02809909614574065,0.02403383964622188,0.03427340383862123,0.025504998979800044,0.0,0.027572515716333956,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10178117048346055,0.13472137170851195,0.0,0.1056125528062764,0.1998001998001998,0.1991040318566451,0.4047217537942664,0.29366039039557784,0.4765034505422281,0.43220745958059864,0.423861852433281,0.47527105302242684,0.641025641025641,0.5451598644467365,0.7350735073507351,0.851063829787234,0.8061033539657406,0.9676960296001138,0.7951482479784366,0.9406004380878753,0.6420351302241066,0.6854171590640511,1.0363326018044379,0.8269802300038764,0.5925925925925926,0.9435252290441679,0.7774258566081198,0.7663964627855564,0.5346799346502302,0.6515622686213535,0.6590509666080844,0.5762028233938346,0.5169530180933557,0.4139562389118865,0.4324012683770539,0.2662328057979589,0.2535421327367636,0.22785963846270696,0.2908756889161053,0.17432646592709986,0.15067805123053743,0.0,0.0,0.0,0.0,0.10917030567685589,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006462620204735808,0.0,0.0,0.006530754410980375,0.007384277817629436,0.005167851827352406,0.005175126273081063,0.005273594059823651,0.005351542849803598,0.0,0.013924505970131935,0.009629968461853287,0.009922972922687637,0.014659890539483973,0.011602677898058873,0.024011438176003843,0.01866368047779022,0.02477057727240558,0.04008795053389861,0.05254484224605317,0.09229174304967319,0.10013479684190256,0.1050766693139471,0.11477350166780244,0.16988365205145686,0.1833946346880763,0.19285561994844264,0.23242729729480452,0.37567147930683703,0.47548443171941307,0.5581819217406162,0.5390577653025421,0.5278240893689928,0.5343595382078065,0.5718743687440357,0.5569488768767127,0.5853263992848375,0.5455167842914473,0.4840036428802257,0.556071129206083,0.5078457608563436,0.4936443292607676,0.5189657698506335,0.4632484429919221,0.3844510892780863,0.3456387846304939,0.35854376072566807,0.31737206662496814,0.2478951584866303,0.22256462934429036,0.1882828459061203,0.1587369077483453,0.13411232620683258,0.11745838133315263,0.10788268160922318,0.08623143512549604,0.06888282266499987,0.05766466705109778,0.06389667481704252,0.05050887693512135,0.03915361546151283,0.05649765155284217,0.03484684810258912,0.034366436652709074,0.052594011796085506,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009572911395867238,0.015625813844471065,0.012186700247796238,0.011814570318845717,0.021736430257110917,0.03831539959768831,0.056193168272996634,0.06575076997612209,0.06544930950978467,0.0710567627860861,0.09967723561799886,0.1580373269114991,0.18327224258580474,0.17162988166571316,0.2814076369242744,0.36120165624174083,0.5052506439468991,0.46943792447327115,0.5038900310396259,0.5701163987647478,0.6115897526994962,0.6492364878440827,0.6109555135804077,0.6404742685492728,0.607489224137931,0.5645892849889654,0.5894281465458969,0.5166872347061935,0.48516736291047535,0.47788165247819503,0.39721820350770326,0.33583245554247476,0.3272080321485002,0.30256429491266895,0.26254807218223053,0.2259387509516442,0.19705036411480326,0.17624167583359945,0.14434490080761567,0.12003300907749631,0.10312685925827988,0.08850676444556833,0.08649396704579856,0.048531552862626295,0.046657234881550824,0.019327118921249425,0.04365563232925379,0.037753657385559226,0.03077820255297091,0.024151672503320853,0.032243040877010715,F
