state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.022784882230639972,0.0,0.018808608969019532,0.012206733234051904,0.010881866457734831,0.0,0.012756457956840652,0.0,0.0,0.020334709315330338,0.009957779016968055,0.01383727366173796,0.015436267510515958,0.010080035481724895,0.018557083651209304,0.012280486307257766,0.0,0.020144232706176223,0.0,0.014051428227311962,0.0,0.0,0.010072116353088112,0.0,0.0,0.009624083306065097,0.0,0.0,0.0,0.0,0.0,0.007679783737289958,0.0,0.0,0.0,0.0,0.0,0.0,0.007209909299341015,0.0,0.0,0.0,0.0,0.01027673786977905,0.013281192355935957,0.007528873228832572,0.007622997057523136,0.0,0.014658696678990831,0.013015960821957925,0.015858471948125175,0.009395493921115433,0.013641767193498723,0.0,0.017767249037607343,0.01142552462200556,0.0,0.010777255679613743,0.011316057485572028,0.011505361498458282,0.01918143237346249,0.012181454952979584,0.02070631542620499,0.011964298533176999,0.0,0.0,0.020678721595478254,0.0,0.0,0.0,0.028401694634446518,0.0,0.0,0.014227449492554303,0.015941335883947073,0.03206816776232907,0.03773673907403477,0.021826118588577664,0.06614890854300905,0.10093873019077419,0.05664555332406407,0.09333437038189313,0.08066824533555388,0.10396631491396788,0.13927942606364807,0.16073781291172595,0.17142699145629994,0.1521545660724026,0.25333218182341594,0.24275394109560997,0.24183444538329302,0.31143907297775036,0.25061950889840057,0.35177763040281423,0.3302247362788564,0.42453138266605706,0.43049809975448156,0.49295528441072617,0.6461127888194396,0.666597229455265,0.5944843112424371,0.501810100720456,0.7017281923033855,0.5941535292719639,0.5779879552160382,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09493670886075949,0.08358408559010365,0.0,0.0,0.0,0.1840942562592047,0.1303780964797914,0.09498480243161095,0.13544891640866874,0.1596169193934557,0.23255813953488372,0.38284839203675347,0.09604302727621974,0.2468198215302829,0.26370314560180824,0.5396030063596069,0.3724759851009606,0.4958349861166204,0.5209418628881017,0.8440514469453377,0.8975928192574459,0.48086974702069835,0.5070546737213404,0.5660841742554762,0.5461638491547465,0.7154650522839846,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01309208975936739,0.0,0.0,0.012302241468395541,0.021381735246602678,0.0,0.0,0.01674691228804689,0.014299137966254033,0.0,0.0,0.02230332522303325,0.022034373622851648,0.03869732581111632,0.05388146078627021,0.049343728412118815,0.042351672891079196,0.05408955685198779,0.05344327378225683,0.08329477093937991,0.07686257686257686,0.09079353550027239,0.1279022258540138,0.15464813205907907,0.14538861521620142,0.1966584865700743,0.2096602550866437,0.22292942183739076,0.21134802542993986,0.23203158623528752,0.24489632053315133,0.37409834032614764,0.34150177994867126,0.43205604144382226,0.43806583503692265,0.4358842222794812,0.4432918855420352,0.4209331473029536,0.5132254243979472,0.47701760298654494,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.026371308016877634,0.0,0.01663506005256679,0.0,0.0,0.0,0.0,0.0151372952680815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157410905427528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013283034907815737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014855750661080906,0.0,0.0,0.0,0.0,0.02630095810633102,0.01829022935947617,0.0,0.01934385639121015,0.0,0.0,0.03184586600851877,0.0,0.0,0.0,0.034127104504777794,0.022034520749173704,0.0,0.0,0.0,0.0,0.023311834641386277,0.02387489554733198,0.0,0.0,0.0,0.0,0.028536485935589072,0.0,0.04706687775448205,0.03969829297340214,0.044072278536800354,0.09506935741757054,0.09155512926712299,0.09187557422233888,0.1775883502042266,0.13001646875270867,0.14734774066797643,0.21571094733057705,0.27400952295391245,0.30911208673057966,0.31116121758737314,0.354421407052986,0.4182030758161705,0.36187611617633236,0.47731522487944095,0.49390500210172344,0.6362672322375398,0.4949950500494995,0.6505888951205833,0.7651788189631272,0.7283072546230441,0.6594973560691582,0.603963510537905,0.6565126050420168,0.6554436318476611,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005284797750790078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026420951814789127,0.0019421309708389034,0.0028183922011956247,0.003405868000941258,0.00530881700820056,0.004990860486733669,0.003818214793673218,0.0063970910070368,0.003548011694246544,0.0032150665161539234,0.004289467569837894,0.0024178033220617645,0.002709228648738346,0.0052673559378151,0.004074996230628487,0.005975296417382991,0.004929082820914098,0.003676440551956275,0.005901933473405887,0.0045506947393968815,0.00443974160703847,0.0055867287259115965,0.0068888145334304336,0.005638726775494094,0.006727828746177371,0.00482340315209396,0.004411440335269465,0.00871349467352503,0.009946564843313974,0.010914996139818438,0.011386466804653776,0.012447546756097503,0.013010143425615626,0.012921624678942966,0.015733129111147614,0.02595561109842704,0.031069486284685977,0.03771048608046956,0.032790266579578536,0.04695931565722446,0.052083333333333336,0.06190532725021625,0.05887030397723309,0.06305637982195846,0.07632125818595517,0.10245323278051865,0.09830334656320736,0.1316104331179708,0.13922944674614582,0.13923302493691891,0.151822462607788,0.1799677886024603,0.20627225309736838,0.24268269822992258,0.28034234112810835,0.3350043381856743,0.36431424403942364,0.3807665348131919,0.4124656278643446,0.37771049331742973,0.4203065430295435,0.42280955242710583,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011495574203931486,0.011902494762902303,0.026607967876926052,0.0,0.012196906864419184,0.014730433074732397,0.044108998235640066,0.055286105596461695,0.05092946269416857,0.09717675941080196,0.10347003154574132,0.10863798287056921,0.16825574873808188,0.1379539994767262,0.15183234028848144,0.19553009117158904,0.2148516181012488,0.2995551382648157,0.316843590277296,0.361328577384537,0.4290352504638219,0.4174618320610687,0.4586030998626643,0.4373327845235645,0.5540768102558531,0.5305484195241819,0.6452713266437363,0.6284412926287872,0.6926007156874062,0.6417112299465241,0.5757593560895365,0.5999812505859191,0.6419704562575743,0.6384543388153496,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014227989300552045,0.016790261648244018,0.029371712370831218,0.03399314907303297,0.0,0.03839361130307917,0.029302077783697388,0.022115942830287783,0.0850894857758743,0.09339793357071974,0.0989980200395992,0.06702821278410823,0.09673362783348918,0.09619084263178146,0.08836524300441827,0.1257029440952696,0.1656412683388547,0.12096495472454552,0.22642286184774776,0.21419391689276027,0.3027505999630792,0.28767175139104434,0.3498519856983584,0.38842096655491043,0.340766941293189,0.4058807612519167,0.4618510992056161,0.5736587200827573,0.5703422053231939,0.5900810190605535,0.6248798308017689,0.5679592636114376,0.6988369720465212,0.7181707767861858,0.556964817469946,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808080808080808,0.0,0.08638065073423554,0.0,0.0,0.0,0.0,0.18726591760299627,0.16724950585373272,0.08870490833826139,0.21620063418852695,0.0,0.3131991051454139,0.22785963846270696,0.35211267605633806,0.3803486529318542,0.3348401138456387,0.40027845457709715,0.6259780907668232,0.6361323155216284,0.4558404558404558,0.7096069868995634,0.7708215830043241,0.6505931879066207,0.5500101853738032,0.9009009009009009,0.7012622720897616,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197441162533565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951818925967524,0.0,0.0,0.0,0.008319744417451496,0.007804451659226423,0.0,0.0,0.0,0.008329366968110423,0.005612806178577041,0.0076192134794771035,0.007384277817629436,0.013436414751116257,0.009315227291545913,0.0073830316837531105,0.007492159989725037,0.00543312904768114,0.011603754975109947,0.01444495269277993,0.014884459384031457,0.0,0.005801338949029436,0.013097148096002096,0.007685044902619502,0.0070773077921158795,0.03279923225500796,0.013136210561513293,0.022756868149234482,0.008986456126837409,0.015883682570712935,0.016737802326554523,0.013411867267220278,0.013245168060805512,0.021320721803345415,0.013834958172309793,0.012492638266735674,0.009373349012389863,0.006509410166071326,0.011163918216324838,0.01920757239334035,0.017592083562396922,0.018807074246149774,0.02391804992722079,0.022703569426805823,0.021849804444250224,0.03525367960280854,0.047898455274817384,0.04561488869967158,0.05784894483524621,0.061689838912408146,0.07707960781895541,0.07223020465224651,0.07993848543216268,0.10189384653101251,0.11428483177736079,0.12772646885439182,0.1749253775782884,0.1766514731860511,0.1948779001374775,0.1904680377511931,0.21082273572617138,0.2503844326900627,0.28967064614972454,0.29679142111215995,0.37439000249593335,0.37656440358843724,0.4402690439511411,0.461512829056981,0.42837025356483316,0.40335226678746905,0.43681549745417053,0.4188737368045381,F
Georgia,0.0,0.0,0.0,0.015827435729305627,0.014702793530770846,0.0,0.0,0.015919342000530644,0.018901967522983076,0.0,0.00872356759020169,0.011317124695852275,0.00940733772342427,0.0,0.0,0.011361699710276656,0.0,0.0,0.015667841754798274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008875949726620747,0.00853009417223966,0.0,0.009058381267267539,0.0,0.012650821512721983,0.0,0.0,0.0,0.0,0.00637137468780264,0.0,0.00716187020303902,0.0,0.0,0.010285479189047108,0.008979078746520607,0.0135800373451027,0.012817823766575776,0.010606203450551523,0.01529285823520416,0.008300821781356355,0.010855013206932735,0.008454208384159228,0.00961007135477981,0.018002263141652094,0.01627184834637341,0.018343186917074688,0.01970221509189676,0.01230802893754359,0.024740871920412518,0.02166524488497109,0.013291391608701433,0.017078623773444292,0.007982374916185064,0.02213670265299867,0.01903311762466692,0.024543491066169255,0.03800710567627861,0.018986140117714066,0.016556291390728478,0.01817575959528642,0.016560778055463552,0.020955887856062987,0.008809796493700995,0.01981375074301565,0.0208330439855002,0.02149930799102404,0.027713991606619682,0.03425917701843651,0.043952180028129395,0.05340975705073927,0.08733740025671903,0.13604525862068964,0.13133132048903992,0.15411653372989048,0.14646252322380288,0.15334990217333827,0.1801848853606309,0.20558897433945023,0.18960282545386953,0.2338977568209811,0.2175462285735719,0.26254807218223053,0.2529531668262973,0.2545743834526651,0.33947222123653054,0.32209192742195236,0.36760109029983246,0.3768096780590996,0.33857349573622175,0.41228790958497313,0.43972528199773514,0.5102194395111526,0.5381859268840224,0.5344051543753481,0.5442818939751455,0.5540076459534763,0.5434126313247192,0.5606706552502418,F
