state,1963,1967,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011406670620979147,0.0,0.01608345012981642,0.021048692642312548,0.018920133386940378,0.021421430951587567,0.014200847317223259,0.0337284378914908,0.023960704444710674,0.07113724746277152,0.04099200655872105,0.057264585289873327,0.08962475530083257,0.15520795440766338,0.15679741284268808,0.18673665085293226,0.33987331994438436,0.412226802520028,0.5230424939498817,0.48864168009564896,0.5781410138491052,0.624505928853755,0.6276439848480659,0.44498033474004534,0.4318162190171863,0.43286244918253347,0.43122286646659475,0.35913694901938775,0.40268078396035145,0.32294339840258357,0.28130255312643326,0.2645157076611586,0.19843271785558136,0.15033388106142712,0.15450523210899642,0.12845884109294173,0.07387083157450401,0.08244023083264633,0.08958232242170878,0.07922047056959518,0.09296309769209005,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06541077969649398,0.10692328254477412,0.0,0.10358094110683633,0.14240506329113925,0.18388498829822802,0.20537395173712134,0.23074192403265886,0.12444444444444445,0.22091310751104565,0.16762898118830322,0.303951367781155,0.29024767801857587,0.25937749401436555,0.25193798449612403,0.22970903522205208,0.23050326546292738,0.18986140117714068,0.30137502354492374,0.34688764694546154,0.0,0.21816739389131298,0.0,0.0,0.12239902080783352,0.0,0.0,0.0,0.15604681404421328,0.1926252063841497,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214987714987715,0.02249908597463228,0.04189468722997565,0.03779860901118839,0.032369711909564,0.027064931230470192,0.03326047705027084,0.03331408519522054,0.030557010651300856,0.05024073686414068,0.040854679903582956,0.05041847332862761,0.0556737518143678,0.05879967558799676,0.08813749449140659,0.08350475569767205,0.15565755338255838,0.22698115069574656,0.21560851653640317,0.2318123865085191,0.2958466941517789,0.2832022211938917,0.31996281996282,0.3232249863809697,0.23804025367274795,0.22415291051259773,0.248015873015873,0.23699868894342285,0.21283692561825948,0.21162140768621876,0.2505496753080738,0.17402368967646561,0.2208081578577594,0.1426120744889734,0.13039158870767448,0.1048679712242287,0.11681755600984604,0.08159409087005068,0.0642773234035951,0.08986213257029348,0.07895775759968417,0.062219687346071084,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022751403003185195,0.025706940874035987,0.0,0.030718427216526515,0.02706046080098964,0.023297351867671044,0.046623669282772555,0.04774979109466396,0.05168575063613231,0.05216902764958465,0.07432617454915308,0.09422480467983196,0.0978393803505911,0.17770255976306326,0.22249796756664242,0.19408054342552158,0.4407227853680035,0.42349077395099605,0.3531412128874744,0.5031281445509035,0.5416444681228911,0.5287336395943486,0.6563672084300768,0.49883156570195936,0.3458808732369059,0.43454887554878596,0.3833145434047351,0.3499911394648237,0.31027970141199746,0.2396841808440643,0.24603877571105207,0.19440941572089115,0.14316012725344643,0.16499835001649985,0.14582164890633764,0.16079844746326588,0.07965860597439545,0.11882835244489336,0.06291286568103177,0.07221638655462186,0.04139643990616807,F
California,0.0015596439021042716,0.0017861480645299573,0.0030478822298306394,0.003009917678751486,0.0036674966075656377,0.005548489530427063,0.0078043811331139894,0.011029321655868824,0.010230018020570206,0.012135185971725018,0.014059181755621823,0.017807697813843216,0.011809396343023599,0.019422281115590766,0.015596330275229357,0.020800926093405205,0.022057201676347327,0.0230485988138404,0.0254189990440246,0.035939621435987536,0.033147270031325435,0.03399137768011241,0.034768486740869346,0.055086926262862115,0.06177566871582961,0.08171210901356661,0.12825483938318372,0.15494648702451436,0.1861640941292201,0.21447500308942866,0.2657085561497326,0.29708903625560396,0.33508642216425094,0.34581145857110246,0.2807021555753108,0.25458076024250087,0.26403089048100653,0.28601055162433486,0.27620416560976296,0.2455047623377509,0.24048440854475797,0.2477314918415653,0.21514064614454823,0.19883244517044696,0.15600781723835838,0.14426188869455042,0.11280450400098149,0.11306758341816338,0.09382420231384916,0.09098694069792335,0.0952098074239237,0.08183410692137533,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02007053358947157,0.023997440273037542,0.015169519379061006,0.016922928150082197,0.018353254261396224,0.04582216418081426,0.025478887267505152,0.03218908789920217,0.027589378089435568,0.04522948009902875,0.04837812341259282,0.04388638303059856,0.06830267844074743,0.09083767062751645,0.1127229954910802,0.09046817279421003,0.14769544181308888,0.18923895253682488,0.15899053627760254,0.2147495010232182,0.2511643785510498,0.22358061984159072,0.27375831052014077,0.25691744537662276,0.20589946734703013,0.18554534683566942,0.15726543167048265,0.201510168156761,0.17625231910946199,0.16221374045801526,0.15205022562291545,0.16207038485285039,0.13308707697321961,0.10890204400759522,0.059694704226953575,0.09801377958430628,0.06060256262264804,0.0462494580141639,0.04406321602726044,0.05624824224242992,0.03930431364842291,0.036769621607166736,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016434393899552983,0.0,0.0,0.0,0.0,0.0147305777332587,0.0,0.0,0.0,0.0,0.02061961956801897,0.020476592694975558,0.02397442727757059,0.05805434992950543,0.051053691465524575,0.09631661899480475,0.1379972400551989,0.143196636402413,0.2192628897559088,0.2629216365268693,0.27491408934707906,0.32748924909030763,0.2231086471502941,0.20391235224994814,0.23328416069161892,0.16421533628444954,0.20306442680450434,0.20061319504901776,0.18069278382222906,0.17172295363480253,0.16391321226760988,0.11725444213944258,0.13855532976168483,0.11755301641040108,0.06653992395437262,0.08429728843722194,0.06248798308017689,0.08323540932236585,0.05100999795960009,0.0,0.04411602514613434,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975371860521824,0.0,0.09427609427609428,0.09571995077259675,0.2303484019579614,0.20633750921149593,0.2673399673251151,0.28135643417740264,0.5272407732864675,0.5041774704696053,0.410521514368253,0.36960378474275574,0.3026808878639377,0.236651382931519,0.2982848620432513,0.28862220871942884,0.3980404164115126,0.3011093502377179,0.25113008538422904,0.19143752175426382,0.22604764388801948,0.09087604507451835,0.17094017094017094,0.09097525473071325,0.0,0.0,0.0,0.10986596352450011,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.006073931899075548,0.007165205760825432,0.008849893169146745,0.00770267668014635,0.012218217362086871,0.011955573090396089,0.012294211661618587,0.014264027142405935,0.012598608338340473,0.021213602530875016,0.022308282619170845,0.020450943299759702,0.01383249660290157,0.013556186405537305,0.02228078397627481,0.028587135788894998,0.03343479865982182,0.04578598128925123,0.053920977388663825,0.09395415911027596,0.09327536061576426,0.16090887318883965,0.21134898430847832,0.22676786375416513,0.2606395694049244,0.32219276068323366,0.41008116189662536,0.46973376677756545,0.44128462858543765,0.30733353410398373,0.2887071662862584,0.28657987390485545,0.3336750049069854,0.2848760576555126,0.2539573836682575,0.23566970100818443,0.2334774452736919,0.18585804463941866,0.15732496534598736,0.15147733434318222,0.1243855269771761,0.11953767541312052,0.10579806731089637,0.11130880604440546,0.07927657943339025,0.06782849339350475,0.07889101769412826,F
