state,1959,1960,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.043219272037130996,0.04092530158049617,0.05184239910671558,0.07106899615042937,0.06474463952469817,0.10402967790056332,0.04310902271845497,0.0430010184451737,0.05752680749229141,0.08152108758721557,0.08039760268966525,0.12423789255722995,0.18664305711756118,0.12547337683077064,0.1321595770893533,0.10798887944305309,0.12863089948079892,0.12771090036184757,0.1451896986718713,0.12544081796880546,0.13732292570106966,0.09105067688990057,0.1304182870150811,0.09792534900138916,0.11452917057974665,0.11085167102997712,0.10913059294288831,0.08084866599701106,0.0832744524073887,0.08239353210772954,0.05963029218843172,0.06765723802336777,0.07017726256692831,0.05781410138491053,0.06587615283267458,0.04423922360162579,0.04019177217006861,0.034545297521374904,0.020473223947822528,0.017482008099997087,0.04208636121320951,0.01971164676728993,0.014417116000115337,0.02140345512918514,0.01959375612304879,0.0,0.0,0.0,0.01735930285039753,0.017588293232024765,0.021506147173733826,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282521069989007,0.08726003490401396,0.0,0.0,0.0,0.07714065312419646,0.120598166907863,0.0,0.0,0.09694619486185167,0.0,0.08032128514056225,0.0,0.10465724751439037,0.09355787222667736,0.0,0.0,0.09493670886075949,0.15045135406218654,0.08557247989046722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.01857562135453431,0.0,0.016738642830839277,0.0,0.03394894079304726,0.02937049244525667,0.04339553359815736,0.032866627226714,0.037895534642834586,0.06756756756756757,0.03093624321511939,0.04189468722997565,0.045358330813426065,0.04730957894474739,0.054129862460940384,0.04038772213247173,0.06662817039044108,0.0502008032128514,0.06070755704416998,0.0428974138987621,0.05243521226177271,0.05169705525619868,0.04866180048661801,0.06409999599375024,0.04888083260351535,0.03392536419876272,0.03947498272969506,0.0327262926885612,0.03477185797627787,0.028630325240494733,0.03701989819527996,0.03932503932503932,0.023606319230070817,0.028422716856447518,0.02780191138140747,0.03249863163656267,0.026893468248899047,0.017471687923886974,0.019385167116294847,0.023861873838864175,0.018712224696394157,0.01806612200654395,0.016534733274083873,0.01034853878632337,0.01048679712242287,0.02294630564479119,0.015030490423430387,0.0,0.01655355073663301,0.0,0.012962434863764812,F
Arkansas,0.0,0.0,0.025454545454545455,0.03407413016317722,0.04249565385358316,0.06763103513056547,0.040238504590847574,0.03638612960739366,0.04642525533890436,0.05129621591761039,0.077396385588793,0.051749532263843,0.056249748885049626,0.10435185900904383,0.16421018904197374,0.12134081601698772,0.08079324274697025,0.12049597698915535,0.11903390546404023,0.15076542446265656,0.13978411120602624,0.18649467713109022,0.12733277625243722,0.11529898218829515,0.11236405955295156,0.12126902163282868,0.11778100584978995,0.0978393803505911,0.1184683731753755,0.11980659792049976,0.11027303603722818,0.03525782282944028,0.07778401970528499,0.06975628896542704,0.09625060156625978,0.06659563132658498,0.0693421166681113,0.040185747454902665,0.05392773683264426,0.0449195939268709,0.06271839440910312,0.04509582863585118,0.0,0.026980843601043258,0.028198138922831094,0.03444542859954729,0.026271542664985287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03449703325514006,F
California,0.0,0.0,0.007450824557917743,0.011431347612991727,0.014655680863612805,0.017270023729012606,0.022012482770999063,0.018059506072508915,0.019152482283953887,0.02048673057388454,0.02218087269411344,0.02205864331173765,0.022820809430502766,0.02844184212123051,0.03958769599609303,0.02967949635640536,0.02689918055910931,0.02975994687066327,0.03241590214067278,0.037682837125734066,0.0376442908609661,0.03991342721421143,0.029839694529941924,0.02848547773074568,0.028339650713804954,0.03016136329362087,0.026468912486597312,0.01926908943351144,0.021980106846456227,0.024513632704069983,0.023861365466638827,0.02539685797256113,0.028559264440278086,0.028834667508822034,0.022003119429590018,0.024027181809444662,0.0167403707992132,0.022255192878338277,0.019437623807658996,0.01975682174830938,0.019264056387026225,0.021080458984263722,0.01578309517770074,0.014491600554658908,0.015715997105884307,0.014498280693017819,0.01970754010484411,0.01573253354042257,0.01314104724038008,0.012394816212419607,0.010223973172294397,0.01127153479558015,0.00757810864842628,0.011468942104780255,0.008544469897018793,0.007671947523878937,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.021643683136478884,0.017614937466971993,0.015266709413453025,0.03202151846040539,0.02554441535219363,0.031710797526557796,0.021949766391771975,0.0431845522687313,0.026353547480308045,0.04587550534736359,0.06399317406143344,0.04045205167749602,0.06285659027173388,0.0573539195668632,0.059568813435058536,0.05790656197160263,0.05748051410571816,0.05287964133808483,0.04046848219386784,0.03870249873007426,0.039010118249420946,0.05610577157632824,0.05155651576156339,0.04655949813762007,0.05026009599678335,0.04074357015533486,0.025572831423895256,0.017665615141955835,0.04294990020464364,0.03901582579433783,0.026163689555930833,0.0299063700568221,0.022736057112975466,0.0268564522626561,0.029061319383900032,0.016189088554314394,0.025478297123268635,0.016233766233766232,0.026240458015267178,0.022071806945261917,0.0,0.019012439567602804,0.04188540154138278,0.025583444668694392,0.0,0.02597252683827773,0.02312472900708195,0.0,0.03437392581481829,0.019652156824211457,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.01217878455730118,0.0168829289469876,0.023999232024575212,0.029736159169550174,0.018715493309211143,0.02008435428800964,0.034112229234180454,0.01741614127973806,0.028394974089586144,0.034804399276068494,0.05499226671249356,0.05259006047856955,0.0291743654575513,0.02210572854165351,0.021702061695861107,0.03036191401505951,0.044191733199776095,0.034147174321324913,0.041975654120610044,0.024031401030680088,0.02091886096802029,0.030929429352028456,0.035834037216207225,0.02663825253063399,0.03593840709921765,0.022690529540233147,0.0,0.020999580008399833,0.0,0.0,0.04488905989483134,0.026182294223531338,0.03969566655640092,0.027043472381853832,0.03110527407202599,0.027445195375484583,0.0,0.0,0.030281236988530982,0.0,0.0,0.0,0.022548931180662035,0.0,0.028212723938496262,0.028517110266159697,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985869208018403,0.0,0.0,0.08911332244170504,0.0,0.08840430234271401,0.0,0.0,0.08636821649632935,0.0,0.06738544474393532,0.0,0.06056935190793458,0.09454029780193808,0.0,0.0,0.0,0.06837139340899767,0.07198387561186294,0.08843036109064112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183256914657595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.018056190865974917,0.014884459384031457,0.03298475371383894,0.048731247171847264,0.04474858932800716,0.04611026941571701,0.06251621883035693,0.04130273691371372,0.05254484224605317,0.03287103177111648,0.06033763399447974,0.07086566070010385,0.10879571512260439,0.0659416807304997,0.0723389947936301,0.08043726862171224,0.07655343522011418,0.06870951046704621,0.07669103737409888,0.08380865588816834,0.07814742751427387,0.08144010694776309,0.06890232728605461,0.07035238884670841,0.06765391265128166,0.07733403336005733,0.0750176619252591,0.062428390963306796,0.06361513591186685,0.05701861087458947,0.0686474145378255,0.052436363075546916,0.05010174508232102,0.042716787697565144,0.03045275635510959,0.042136553076734494,0.022393649469888262,0.03174267273304412,0.028285805736063655,0.02689754941516004,0.01771617273977068,0.020687539680841197,0.02785871864952979,0.024957933805118793,0.01841836478408653,0.0280633721968518,0.012910000086066667,0.014483246291862971,0.008418146155853559,0.012495834721759413,0.01264872795959153,0.007840540823082552,0.010852558942960758,0.01408768173109433,F
