state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,2.0970897529958425,2.3055319704787407,2.67995267995268,2.761430511543685,2.7470108051349795,2.959186579704366,3.226816225381505,3.004003546766263,3.0809794682747005,3.0556281013319406,2.858365425759521,3.116827894121399,3.2617045572511163,2.8455801339096536,2.9322650832706345,2.873815024296981,3.182572942199731,2.956045228263806,2.8808741406769753,2.804181529516072,2.879774039051947,2.7113578138343297,2.874582007171347,2.647777874792631,2.6336391191761845,2.467244507155815,2.352965522950209,2.4878127392127634,2.2643013753238987,2.39500658078411,2.4425923430793217,2.4288217670667596,2.4350649350649354,2.471073711465329,2.4259770349926746,2.3472533632286994,2.2194575000767975,2.2732279561601585,2.1888546657540497,2.118195600560657,2.016457315654803,1.9888911389475512,1.9957907998911908,2.0144486582358794,1.8887121505237663,1.7590811115772418,1.8168924189773776,1.7786476563281286,1.7030022755633853,1.6262082195823802,1.681950279321197,1.545943803265692,1.52858261550509,1.5831392413310097,1.5196134259635878,1.5735128277417534,1.6855516094481087,1.7052208991873405,1.6290476950071784,1.7944921527983417,1.694786152264158,1.678214615188333,1.5239039530973832,1.6566708158877448,1.5141055731971098,1.6088426403241662,1.493446377235297,1.5000575175428505,1.5290373525400205,1.3961764840078477,1.5612750039199874,1.3050570962479608,1.4734084849618785,1.5136106709552302,1.4875993716380254,1.4461196184705687,1.5466897947383638,1.6149514795734996,1.4938821967182017,1.5440322470451595,1.5988272212932635,1.5047524705771362,1.58845640839093,1.58512384545655,1.5822145957403857,1.6169730676141925,1.6281662388841358,1.5457076686877098,1.8246088267401361,1.7633300922397708,1.7259552042160737,1.708740011612796,1.777050498090891,1.7733252727639117,1.8689128718083707,1.6054310771830658,1.7087062652563059,1.5515881955395359,1.5455148352123642,1.553279315089436,1.6197505061720332,1.4966535499276896,1.527811767996364,1.5380293559941007,1.4929000451341874,1.4563106796116505,1.5448582386465464,1.4967713037960508,1.4695397290659906,1.5197445535750373,M
Alaska,4.3478260869565215,7.142857142857142,7.462686567164178,9.090909090909092,3.6734693877551026,5.9375,5.9375,6.159420289855073,6.725146198830409,2.941176470588235,4.377880184331797,4.444444444444445,5.263157894736842,4.231625835189309,4.838709677419355,1.7948717948717947,2.689486552567237,3.8901601830663615,3.4261241970021414,3.926701570680628,3.9292730844793713,4.455445544554455,4.184100418410042,4.606525911708253,3.7698412698412698,2.684563758389262,2.287581699346405,4.123711340206185,3.4161490683229814,4.118616144975288,3.25,3.52035203520352,2.6004728132387704,3.4406215316315207,3.087649402390438,2.5191675794085433,1.8095987411487018,3.0732860520094563,1.8624641833810889,2.4892703862660945,2.3455824863174355,2.2719896137617654,2.4536925667548712,2.0535534527884036,2.1284471589857485,2.4113475177304964,1.7835705710855771,1.6854851906398298,1.6827783745076978,1.7589335308276246,1.288076588337685,1.6585195530726258,1.5746668973870912,1.6373870032406619,1.4642857142857144,1.4799154334038054,1.4846451088061827,1.5407344871253694,1.2935530982683079,1.548165137614679,1.4096762965541247,1.6413916146297947,1.4915832090347325,1.5068493150684932,1.5848558221439577,1.3891726251276815,1.0198078054520494,1.1359472334188347,0.9075043630017453,0.982640026203734,1.122894572676232,0.8637095593617333,1.0285420416559528,1.1939218523878437,0.8007320979180965,0.9911141490088858,1.1754726126999515,0.8958280010238036,0.9906291834002677,1.0135135135135136,0.9942438513867086,1.0024057738572574,0.93689721686415,1.0506066883693401,0.7436708860759493,0.9528585757271816,1.1637857265103544,0.8874689385871495,0.8355555555555555,0.7916053019145802,1.2106537530266344,1.006838905775076,0.7933436532507739,0.8180367118914604,0.7558139534883721,0.9379785604900459,0.8835958509412217,0.9303208657679893,0.7534375588623093,0.905762189246483,1.1174279553028819,1.0313367711225703,0.8751823296520108,0.984726688102894,0.7343941248470013,0.9199247334309012,1.0141093474426808,0.9352695052916564,0.8582574772431729,0.9356081452944414,M
Arizona,2.3010546500479387,1.6052880075542966,1.8623024830699775,2.8543783260764393,2.6287360460929063,2.2640480087288597,2.0994979461433134,2.0486041373769837,1.8006993006993006,1.7736045905059992,2.02796128437548,1.8892508143322475,2.1258209471137226,2.2943297279580466,2.030144570901261,1.7026273301042127,1.6896855715545107,1.5179458079160164,1.5428727471327144,1.6170763260025873,1.604668125455872,1.2352456766401316,1.5955213435969209,1.4153846153846155,1.512532411408816,1.575757575757576,1.5072765072765073,1.6355140186915886,1.4538134645493177,1.378375324822054,1.4135789248233026,1.409320028803621,1.5173025732031944,1.5372670807453417,1.5133785786722833,1.7436649555935793,1.5389996502273522,1.545438271973268,1.5356872782269793,1.5010439591445177,1.5596682958976331,1.4756720499458233,1.6348135656735996,1.494868362338242,1.4249754682366995,1.4089176197579978,1.3505074160811865,1.2174040972452096,1.2371657657003954,1.083868252130906,1.0135022503750626,0.9561567164179104,0.9449915448124938,1.0052981931802742,0.9974888392857142,1.0662177328843996,1.04236585462155,0.9933774834437087,1.0455152896784843,0.9510718133521566,1.1226076959491444,1.0177094841150278,0.9927953393774346,0.8453286257468767,0.8321639526156055,0.8078245485195448,0.7592190889370932,0.6694877786900777,0.687960687960688,0.6805973507326265,0.7305386085727004,0.6375365386553775,0.6598441273872663,0.703688211992225,0.6818397795305522,0.6396304357482343,0.571852627902916,0.5840485660456353,0.6373330064958941,0.6090551578098216,0.5706559560972699,0.5373073803730738,0.5168062176996114,0.4765881178842747,0.5408102175214529,0.43422481002664565,0.462018249720864,0.4926013213306031,0.43899832035425257,0.45164275798241554,0.3878878878878879,0.4285454875612857,0.44055211127493654,0.47437011294526493,0.4327449370552819,0.38995528960903625,0.40502549278101624,0.4393971213026832,0.4482623442586627,0.44347972530454144,0.5178954975209266,0.516710414815121,0.5546816789469328,0.5117556995742361,0.5486253076890985,0.5131838873142661,0.5452490192167032,0.4871473502494857,0.4811488353730754,0.4977574987685687,M
Arkansas,2.203408227504613,2.2279157847833355,2.5282615337610754,2.8168062685760606,2.627729316790378,2.8556593977154723,2.7137989079114835,2.697408077154913,2.8376449287977437,2.871211365073028,3.0028491852610686,2.860743541272842,2.7974934458724983,2.9724933451641524,2.836729133238473,2.85999636825858,2.6301149709482012,2.4827024827024826,2.5306697057049004,2.4779178747218666,2.432414994515775,2.1021434971397066,2.10202512176365,1.9892033371503353,2.005414935146707,1.8866755475696273,1.8421491740363758,1.8460051546391754,1.9108871092421387,1.836290071584189,1.8943725990440161,1.9816597109843002,1.933291989106695,1.8360307773945346,1.8532473694493286,1.8001534557044205,1.604035308953342,1.688909341923608,1.6766495874527916,1.6711472789362785,1.6158211692399196,1.7542088391933164,1.6138719870472409,1.4664470538228576,1.532862228361936,1.4999308149993082,1.4771697646961919,1.2813814722138201,1.3200285103349965,1.2431855548184256,1.2742559567102085,1.1935605950336234,1.1424109208699675,1.1348308017125097,1.2865080072496065,1.1796917252568955,1.210909090909091,1.211524628024079,1.1357929302684953,1.307533345857599,1.3095804221384935,1.4336135065313103,1.404363974001857,1.1995422799195044,1.1261174103169382,1.241988774332232,1.0888344248463178,1.0241941717554301,1.1094200576738225,1.129986349158198,1.0613294160852,1.1116725618999495,1.178819644434205,1.0746868718107314,1.0600295099790324,1.0840003108244618,1.1738490310771557,1.0615458015267176,1.0955495806412778,1.1227164260845754,1.1424757567429626,1.129229514879739,1.1550666384599113,1.095374609558855,1.1380177319041946,1.137064786249449,1.2402229808564884,1.0681431747831016,0.9887561797261233,1.2120404901438464,1.1528126896073503,1.1207358456867298,1.0785547366528851,1.0286587009253436,1.1199713287339845,1.0417136414881625,1.1651603756866915,1.2141379620469466,0.9493373437353134,1.082570613128629,1.0245901639344261,1.1611876988335101,1.193488065119349,1.0992708917554683,0.9647906847795953,1.1266002844950214,0.9684510724258808,0.9185278389430639,1.017594537815126,1.0832068442113978,M
California,1.9433013260173753,2.152019505989611,2.470023980815348,2.5819070904645476,2.622817701989444,2.731617080314475,2.671247075547132,2.8072625698324023,2.569710224166211,2.4800972198110163,2.5008260366760284,2.691145447288899,2.6120494260437233,2.677491508574269,2.412811818842335,2.4379811804961506,2.3114880493446415,2.2243406418811564,2.0846264476572554,2.1056721056721055,1.9663087964885224,2.044093126659668,1.9619613294578544,1.9510360279326868,1.903763726809123,1.9060689234522719,1.7764834364761557,1.8270909896525662,1.8637830627969847,1.7756292560485276,1.9004132711841117,1.8605882408554166,1.9436219895607583,1.917837999415749,1.9058967589879985,1.8171715768604226,1.7718768219642762,1.6938913137141038,1.6310255619110912,1.594014313597918,1.5984163156319775,1.6051038062283738,1.5249177799179199,1.4632869718910841,1.4510060406531549,1.4086585883894565,1.2967682740340503,1.2220244730854732,1.127514118696126,1.0445427738161903,1.0224500596559682,0.9799611111799165,0.9568361948897952,0.9838233734473746,0.9949631383180126,0.9460960910407056,0.9540603445828957,0.9845248131689124,0.963342925059427,0.9052946438748407,0.9008185257055,0.8585790178638614,0.7942167653494921,0.7584358381206839,0.7138954952290586,0.6764650615599546,0.6543276910849327,0.6355803652690978,0.6215638249853859,0.5970816325818019,0.5645547529539893,0.5638726775494094,0.6091743119266054,0.6258365589841913,0.5805455481214616,0.5798690164994238,0.5614283267114999,0.5542688283683411,0.5252956685880275,0.5328507515206354,0.49662857835022406,0.48399418753584617,0.48217413334752396,0.4823417729124359,0.45361449975641527,0.43815993350640825,0.44293303645801657,0.4410331049444589,0.45148172905525846,0.47941294528021344,0.472915475077773,0.463079205660808,0.4482087372119015,0.4436817684048907,0.45978769876681713,0.40992946592372287,0.4244525238860235,0.4066172626218999,0.4376756929865139,0.4592172819505861,0.5094399117102203,0.48268751841041163,0.48857739739874656,0.5178278773188635,0.5200594353640415,0.5058101239516593,0.5135070765100284,0.5386579808545127,0.5297571336151652,0.5046436593484811,M
Colorado,1.4558949471881244,1.8207681365576105,2.3422478587659503,2.372984484332218,2.6687984257778874,2.5225225225225225,2.298004579653255,2.6783670354826405,2.5625256252562525,2.4391998848755216,2.5274588117823265,2.579657223629189,2.4597468956092925,2.385709960641841,2.239423304183408,2.3749923682764513,2.1975884869700506,2.2815379726723863,2.0215800570507256,1.991955564068186,1.9707845359526508,1.8804821101785825,1.7232307287555906,1.613344271260596,1.945754716981132,1.718830169317599,1.8340387328459666,1.6064496864735742,1.761049723756906,1.8318594234523946,1.980143408714837,1.7864013631616555,1.9878910191725532,1.7865718951109402,1.8787032130642132,1.785886668597355,1.7621490386498022,1.7267241078592108,1.8157967412317038,1.7448919415825441,1.6354355564510714,1.5807647226534038,1.473218345509109,1.4905795373241115,1.3616039232655415,1.2981539239652702,1.3702332369395422,1.2883882991653837,1.2860514963236291,1.1331747601357671,0.9455212152959666,1.0315643248527255,0.9550947179568361,0.9853016809679778,1.0043817219598248,1.0036928321181706,1.0158431161492145,1.0512828936561647,1.0348373826970048,0.9646898769402015,1.0304738418178616,1.0411895819974961,0.9286240353517563,0.8812823296506801,0.7388615823687965,0.711799567276034,0.7341373885684321,0.6032034201048285,0.7598130573157095,0.6959257679180888,0.6396480671504058,0.7131805434677497,0.6515405262795659,0.7033702201754989,0.6693998563917263,0.7058607132182191,0.6621450741464536,0.6593982098647876,0.6144021673399289,0.5705229793977813,0.5659364785090502,0.6284984778552489,0.5954714761811409,0.6307642047596311,0.6187929717341483,0.6444353518821604,0.6157728706624606,0.6189838558904525,0.6925309078494964,0.7325833075660634,0.6855460213025374,0.6388832048746107,0.6400787789266371,0.6393490264458007,0.6429380882999145,0.6717005605225367,0.575139146567718,0.6440839694656488,0.7308220521875612,0.7794813747684709,0.7197566407735347,0.7539372277448899,0.8101424145086557,0.7437516215515005,0.8253491861941591,0.7978031507443272,0.7725750543446331,0.8374738289428455,0.87452097867741,0.8089316753576681,M
Connecticut,1.7747440273037545,2.294541091781644,2.656325739214736,2.410518626734843,2.5048057319275356,2.413207089099296,2.4074474994587574,2.5616810293944043,2.2966910777960967,2.4678556615512237,2.5283735207399327,2.6031142279805066,2.754246307096335,2.7344083269345623,2.9100637991356244,3.133755765334713,2.819433482416908,2.912493410648392,3.0242472688515853,2.699833856378069,2.943323902528064,2.886364753896838,2.533409008823074,2.41726777159848,2.5064162070660188,2.5343875230152713,2.7328045202651308,2.7323853989813243,2.646731993130619,2.7283751010509296,2.7587833058240983,2.6523034235116496,2.7466027178257395,2.7022120010893573,2.625232550127472,2.6566591028102637,2.718709459078346,2.6148283939301353,2.51979841612671,2.460119712460979,2.4452658515780494,2.2122839979888327,2.1735401504570073,2.0592081797645942,2.062253278279414,2.0210646171363504,1.8103337198814586,1.792460413150068,1.8819241086969876,1.7534591706117806,1.6273656512498735,1.5555012623177784,1.5688820929599296,1.5996532364597094,1.5354412068609218,1.4281070538519882,1.5289199872779318,1.4588100686498855,1.463889903787602,1.3482224687665814,1.247960065277911,1.3705666089965398,1.2102685673289872,1.1715873334672289,1.1120586730342827,0.9404716291058552,1.0967558742102648,0.971042739802311,1.0139199175116,0.946621088614252,0.8914389445362896,0.8431756458030695,1.001395132537591,0.9442555258683507,1.0046254014082432,0.9305105002561037,0.9570449139499091,0.8971723051453899,1.0302539026749995,0.8531367596267849,0.9675190048375951,1.041555673947789,0.8597572775274376,0.950165924497263,0.9894343587648122,0.869982600347993,0.935348242032783,0.8673781962402862,0.9811465948441709,1.0112911143838978,1.0188554416142903,0.9093367588398351,0.9884564871777147,0.8885382002813133,0.8924746537198344,0.9562488462248476,0.9311480373973277,0.9457537195801776,0.952653528497833,0.8713281283699261,0.8839181022819519,0.886754110474783,0.8087647529035594,0.988593155893536,0.8008242401536084,0.8411843876177658,0.8911084998041521,0.7141399714344011,0.7287321117389238,0.8161464652034852,M
Delaware,4.057971014492753,4.522613065326634,4.059040590405904,4.614370468029005,4.997550220480157,4.0867093105899075,4.823685961410512,4.111738857501569,3.5226652102676135,3.986802309595821,4.503775620280474,4.441260744985674,4.854651162790698,4.893155775781976,4.406130268199234,4.534766543500169,5.225893459204316,5.0,4.986522911051213,4.43280977312391,4.43078913324709,4.5738045738045745,4.233526800955958,4.428730926684034,4.1636755204594404,4.872064493515597,3.920850128252107,4.6875,4.498269896193772,3.8557993730407523,4.154476301930954,3.4403080872913994,4.137931034482759,4.231717337715694,4.20871805883616,3.7621621621621624,3.6851520572450807,3.6898061288305186,3.479142036818105,3.1618610747051115,3.671604160100851,3.1724952043677144,3.1271525003444003,2.683339846294125,2.8116907140214575,2.516361995034981,2.2000429276668814,2.4043277900220397,2.671204620462046,2.265705458290422,1.8438973284442117,2.259422820170484,2.021840198940426,2.012136697540722,1.9073569482288828,2.405498281786942,1.971057884231537,2.2025867588679726,1.7163504968383017,2.2264631043257,2.1432945499081444,1.7015706806282722,2.066988533494267,2.131202131202131,1.9744483159117305,1.6526138279932545,1.3992053895318708,1.5445284258954979,1.4566992156234992,1.7739403453689166,1.7971186692410515,1.535480023852117,1.3407985855311624,1.6201620162016201,1.408657373440939,1.54023319418454,1.2950049807883877,1.0242587601078168,1.3013786883133616,1.1992731677771047,1.2053887969747106,1.1338697878566204,1.1758625145367618,1.3063973063973064,1.2717079174073567,1.0941549093003167,1.0759027266028003,0.8762810040100995,1.258699837109433,1.127709431751611,1.2388360702967445,0.8666565303329786,1.1235955056179776,0.9512827904295186,1.0057683774589556,0.9843400447427294,0.820294698465745,0.8879363135333742,1.109350237717908,0.9877783358446341,1.0790114862513052,1.0606850982437837,0.9269356597600873,0.949667616334283,0.9461426491994178,0.8648242150780222,0.8802143130501339,0.8148299042574864,0.8789277081960009,0.7713884992987377,M
Florida,1.9775431540137425,2.5943818214349617,2.7771375893062915,2.694546238413451,3.0245746691871456,3.0143981842683876,2.9186935371785965,3.0404950894658955,2.788820255641857,2.590857888184028,2.761111111111111,2.6810493794836887,2.839632277834525,2.7420087865474927,2.6454553579408344,2.836484983314794,2.984919035374244,2.8022359431515107,2.860217724243553,2.566606221230297,2.890782481216786,2.8315310187820146,2.4447135872246895,2.3506269977870664,2.4324948072928687,2.4675211439532654,2.5360430779920096,2.579970729667573,2.290317485389354,2.396972245584525,2.5407189240977965,2.6866941553766606,2.6349215726818893,2.634153684052081,2.4300065110222304,2.509764045203485,2.5024575800316278,2.4918619481829776,2.307573475456687,2.2196039679221617,2.0689405066275,2.1764451396053115,2.0853494833453,2.013026311997464,2.0157672964523585,1.9013028642332748,1.8181818181818181,1.8320199366875463,1.751330641211237,1.6076627705810371,1.5803290888043657,1.6146393972012916,1.5198498080411762,1.6108143977908833,1.5614812883035598,1.520091901739403,1.5215350169728195,1.6199253296287568,1.589376465989054,1.572162855186977,1.5629263394562503,1.512855982258525,1.5145438675127982,1.4261592099029385,1.319592060952017,1.3274839753720116,1.187495988189229,1.218156271000061,1.1847972932582524,1.1467146513473339,1.0901792173124536,1.0456844920822592,1.1215539425019139,1.0672282405011333,1.0429981082877449,0.966647409661592,1.0047526394692354,0.9434759559608781,0.9125893347993402,0.8915946309285818,0.8630999159451388,0.8478364207822799,0.8557840073998004,0.8218514057404742,0.8180158064902406,0.7625288894295098,0.7489510058003208,0.750302665772164,0.7361102546710243,0.7308454040619782,0.7095492230740535,0.6734187300809021,0.7104192245619725,0.6945599105158939,0.6788593376655278,0.6768005001490269,0.6391995124509262,0.6241930076115879,0.6339740838622725,0.6521266574885878,0.609480434673409,0.6454575605275914,0.62742600418284,0.6338550141850618,0.6355700347669436,0.5498167277574142,0.5641332669977823,0.5828135345158031,0.5833250431841408,0.5738382358465757,M
Georgia,2.0177954976418535,2.217831563348975,2.755932911128123,2.7353463587921847,2.778503159763932,2.835372057792751,2.8208359588321783,2.9585054410500495,3.0041449595010836,2.9097019545414344,3.0105679182060316,2.994955863808323,2.9084374345732433,3.0084689816473964,2.982126058325494,2.8877994635093884,2.9022383015942435,2.9369993751065158,2.826162858362106,2.809430651634633,3.00235017626322,2.838951461787995,2.6770573328506373,2.685536903157293,2.5741358806153376,2.6210607225211375,2.460180089072133,2.473142770375432,2.6397486661833325,2.498954222214139,2.5278704821415894,2.5675583458441382,2.4808590249500844,2.549934326735812,2.3963582662180474,2.2882173411135884,2.313571859076215,2.3995385030807377,2.2161193118968607,2.2140638947911033,1.9967888271573475,2.1043261087276366,2.1139453549303506,2.018468095181721,1.971147796043976,1.9759548353180496,1.910299003322259,1.7586148361907996,1.8014868675569229,1.7889129819930234,1.745738586234075,1.5996869404356746,1.59689305399766,1.5386659259169797,1.5784542200225837,1.6857833556218498,1.6570165566056925,1.6720520382102693,1.7464606377888485,1.7778264020896297,1.7696234178863481,1.7318655129923766,1.6998213046239274,1.7187305924729848,1.5214406590248732,1.515512720089909,1.5832093296882028,1.5724196609725767,1.5599438155829133,1.4714258591228404,1.5186634557495484,1.4389143012935082,1.4949866008250279,1.5971380244585147,1.4580213197075147,1.4747091624444506,1.4680351661782476,1.4176106206581476,1.4305698524559876,1.346258770983746,1.4516777175005022,1.4212206083501595,1.4225409890298932,1.4574353448275863,1.393195142095073,1.3559551169392998,1.3968185085233054,1.3246258791179737,1.4963179610382829,1.4962308688037769,1.3718322076956442,1.3934334448909513,1.3915457034619856,1.4507938073168327,1.4428153933053367,1.26552842543296,1.2005724897389496,1.1869683992031208,1.1428142739253295,1.1819924638064387,1.1182759444233714,1.19938300970174,1.1441681250643412,1.1604105836669576,1.076371853768045,1.098917641391561,1.0571024067956583,1.1096351973044773,1.1092518156882365,1.0622290688926306,M
