state,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.02275002275002275,0.0,0.0,0.01708866167297998,0.0,0.021495553107450896,0.017089426527672664,0.010881866457734831,0.012836970474967908,0.0,0.0,0.014831765403847784,0.012200825589198203,0.009957779016968055,0.0,0.017365800949330452,0.014112049674414854,0.018557083651209304,0.012280486307257766,0.01067463706233988,0.0,0.013097005151488691,0.0,0.0,0.020694507677662347,0.012086539623705733,0.01195933824995017,0.013959239022055597,0.0,0.0,0.0,0.012946031232300348,0.013629084466250978,0.012261771300448431,0.015359567474579916,0.011015035523489564,0.0,0.0,0.014538264712723889,0.018804061677322303,0.0,0.007209909299341015,0.008598082627574052,0.011572902049850276,0.007091695624423799,0.007143163278426218,0.007340527049842179,0.011805504316387515,0.0,0.0,0.01096319498825372,0.008143720377217127,0.0,0.010572314632083451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012181454952979584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012045870675532427,0.0,0.0,0.027328004372480702,0.013743500469569599,0.018868369537017385,0.029101491451436888,0.014699757454002009,0.03028161905723226,0.04377156393223132,0.05185242798994063,0.057248432173618885,0.07537557831262671,0.08934906577667989,0.10276679841897234,0.10230320457875965,0.17512129302672755,0.16984771281342662,0.20473223947822528,0.27097112554995484,0.29460452849246654,0.2675152061275062,0.30564285920244516,0.32410946338480356,0.3918751224609758,0.48767362862812363,0.5663741565570045,0.6706931666549617,0.659653508315106,0.749261291684255,0.6989497831463494,0.7465193535142398,0.8001267527529113,0.6588254314700295,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666666666666667,0.09204712812960235,0.11175265412553548,0.24696048632218845,0.09674922600619196,0.17956903431763765,0.2713178294573643,0.24885145482388973,0.1920860545524395,0.26580596164799697,0.26370314560180824,0.30834457506263246,0.646931974122721,0.53550178500595,0.6459679099812461,0.5827974276527331,0.28559771521827826,0.6899435500731758,0.5070546737213404,0.5660841742554762,0.5721716514954486,0.5228398458998349,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018705574261129815,0.0,0.0,0.0,0.0,0.0,0.02008637139700713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010213669975895739,0.016133911465160834,0.015906786232676516,0.016220600162206,0.020031248748046952,0.04073402716959612,0.019956096587507483,0.04539623013914931,0.051977053093597195,0.057953096627129774,0.0744388456252863,0.06663581675150393,0.0732875732875733,0.1107681133103323,0.14033716447870961,0.11989574283231973,0.16249315818281335,0.22523279658452955,0.19377690242856463,0.18738994879085022,0.21134802542993986,0.3143653748994218,0.24088162675391933,0.3389620321187194,0.3518503187349946,0.37123261813376957,0.34210855688597774,0.41655930602078506,0.3634993461444688,0.4516754558138435,0.4614093959731544,0.3992429938039561,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01920799052405801,0.0,0.0,0.0,0.0151372952680815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014195270135990687,0.01617817564106021,0.013266118333775535,0.0,0.01770642743315824,0.0,0.0,0.012027615404969811,0.0,0.0,0.0,0.0,0.013283034907815737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02006501063445564,0.0,0.0,0.020383204239706482,0.03384810662153585,0.02995164948012494,0.03969829297340214,0.06170118995152049,0.05185601313685666,0.06103675284474866,0.0831255195344971,0.04439708755105665,0.0693421166681113,0.12948740846579745,0.15728923242854576,0.19315425388554489,0.17919541259743751,0.2525366403607666,0.33670033670033667,0.2608148214767515,0.32427859761255756,0.42318669422300953,0.3835645229087852,0.40296924708377524,0.5004949950500495,0.532809871003926,0.6875519822567231,0.7339971550497866,0.7783257085140515,0.8115759672853098,0.7352941176470588,0.7037394784048572,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00913943116180449,0.0,0.01210946960523129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01172882946281961,0.0,0.0,0.0,0.004727104270465998,0.0,0.0033968083588660093,0.007241749343305003,0.0,0.005830285683998516,0.004214824944270648,0.0037974983979303634,0.006506180871828237,0.005524480353566743,0.005190311418685121,0.004395727353012872,0.004551436926566357,0.0051441085259924454,0.002879956224665385,0.006456655452475618,0.002933641039682385,0.003963142772218369,0.004207950436817624,0.0031315468902173606,0.003405868000941258,0.004684250301353436,0.0034312165846293974,0.002545476529115479,0.005387024005925727,0.004257614033095853,0.0046439849677778885,0.004646923200657719,0.004144805694963024,0.0037251893920152257,0.006019835357502972,0.0032599969845027894,0.006828910191294847,0.006161353526142623,0.005310414130603508,0.00786924463120785,0.0034130210545476607,0.002959827738025647,0.002095023272216849,0.0019682327238372665,0.002506100789108486,0.0033639143730886853,0.003014626970058725,0.003529152268215573,0.005340528993450825,0.00635474976100615,0.004525730106753986,0.007337945274110211,0.004787517983114425,0.007626635801222954,0.010881368150688813,0.01087436865035203,0.011535827154856463,0.012427794513874392,0.01693123864837409,0.020890573062796004,0.03213005808125884,0.029523172905525846,0.03985685453096115,0.03850285283819036,0.05392604428212736,0.05316761806212608,0.062375108662519614,0.07139032661074424,0.0920133547556376,0.09723513993404921,0.09178013684617309,0.1005230758282034,0.13174524629742276,0.13762432173216138,0.16201162199073454,0.1863333108700047,0.2072688711076834,0.22526820889621985,0.25184835558874397,0.2461080999155582,0.2641679664801052,0.2677267234399222,0.2616986544256482,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01832005129614363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01693234319440749,0.012190661952944045,0.01463628823730302,0.022095649612098596,0.026955498921780043,0.01759103359887417,0.017825311942959002,0.030687397708674305,0.045425867507886436,0.07832040625552664,0.09266258626155234,0.0689769997383631,0.09432009017920817,0.12277470841006752,0.12980618593617116,0.16319048577113093,0.2197090589514096,0.2617315977208505,0.23886827458256032,0.22900763358778628,0.3286246811850108,0.30613294916649514,0.2906187191047857,0.3797609739752038,0.4349185593678046,0.3516965032142754,0.4992496825580053,0.462494580141639,0.44944480347805654,0.4843598637542577,0.45855032589826733,0.4947185452600615,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013074288105012682,0.015464714676014228,0.0,0.015982951518380393,0.016586957122715837,0.019854213347704004,0.020430797968594944,0.023999520009599807,0.03960758028151849,0.051591268177860895,0.05130178273695011,0.042546228113238424,0.06615944426066822,0.09803258738422013,0.11750881316098707,0.10291948265806718,0.15350564043981152,0.14029905851947572,0.1703319580604868,0.1114912921456307,0.23305257993294629,0.2458698184014148,0.22097952557048797,0.3186772584518751,0.3667654112004514,0.532319391634981,0.4308528075680232,0.5335512401461258,0.5532706619663141,0.4947969802081208,0.6072767597824366,0.5128487923238116,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08787346221441124,0.08643042350907519,0.1520450053215752,0.10348905972797162,0.18737388296339003,0.14790711433219939,0.1342281879194631,0.24305028102688744,0.13778322106552357,0.33280507131537246,0.5692281935375858,0.4524886877828055,0.48687184837419584,0.5634314794620139,0.4558404558404558,0.8551673944687045,0.7144200037601053,0.8419441255262151,0.7129761662253005,0.8349813227862009,0.7713884992987377,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250888563662973,0.0197441162533565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007804451659226423,0.0,0.0,0.0,0.0,0.0,0.0076192134794771035,0.0,0.013436414751116257,0.0,0.00843775049571784,0.007492159989725037,0.0,0.0,0.0,0.0,0.0,0.00812187452864121,0.0054571450400008725,0.0,0.0058977564934299,0.0,0.0,0.0,0.0,0.00855275215346081,0.0,0.0,0.0,0.0,0.0,0.007138650438134671,0.005112735824939926,0.00406838135379458,0.005581959108162419,0.004609817374401684,0.0043980208905992305,0.006269024748716592,0.006833728550634512,0.009932811624227548,0.01019657540731677,0.01909574311818796,0.012723027182373368,0.017485707334874104,0.02622485499197828,0.033158288415419374,0.03931059998766726,0.05126014523707817,0.043395177806031165,0.07124908065702378,0.07876387054926216,0.07784512598817964,0.10495522654697305,0.1257642175357483,0.13109967827430305,0.14623950464042917,0.17694051034160813,0.19563799724657632,0.2754382733620213,0.26957845413339454,0.31070066873800445,0.3799722262453462,0.47646707242131137,0.4906697767410863,0.4789651654031992,0.4817576750182946,0.5100702703191556,0.4705285698185507,M
Georgia,0.0,0.016147263038914905,0.0,0.013566373482261966,0.01260239445494644,0.0,0.015210860554435867,0.017688157778367384,0.015465246155167969,0.0,0.010468281108242028,0.0,0.00940733772342427,0.0,0.013914841172027194,0.011361699710276656,0.009698568491290686,0.010084101405723736,0.0,0.014104088170699764,0.0,0.0,0.01534507231365328,0.011529592621060722,0.0,0.0,0.009294889669659622,0.0,0.0,0.00853009417223966,0.0,0.01358757190090131,0.0076123197783292485,0.009488116134541487,0.006848939784121418,0.011046468812136388,0.0,0.008800935413706829,0.010194199500484225,0.011127458859311828,0.008355515236878858,0.00947081804190837,0.009152166203338252,0.0,0.00785669390320553,0.009053358230068467,0.009322053648418748,0.0,0.0117637371040032,0.0059291584152545386,0.0,0.013285184603678788,0.010811330274127286,0.0,0.00949191153538449,0.008466086269419085,0.007036505389963128,0.009572911395867238,0.0,0.009478544637174851,0.014768212898557146,0.00931561296733325,0.011175324882659089,0.00851411640499949,0.010381700522545593,0.013089861901956934,0.0,0.0,0.0,0.007573233164702675,0.010538676944385896,0.0,0.007341497078084163,0.014152679102154037,0.012499826391300121,0.008062240496634013,0.017156280518383613,0.016495159305173136,0.027627084589109903,0.023448186022275778,0.021172703092537947,0.025592672413793104,0.03520220961561895,0.0567797755846965,0.06916285818901803,0.06477711384908255,0.07964694207969918,0.101525419426889,0.11029183964310058,0.156761262550232,0.15128214745633448,0.1553101272063899,0.17927748716815245,0.2178569243008384,0.22710336751712146,0.23500781371157264,0.23506464277676362,0.3107027169960997,0.35402705778227334,0.39498911617581345,0.4470785475829816,0.5478462418349839,0.6705023564218069,0.7180598834846227,0.7896806669812805,0.7078986587183309,0.7521520865319924,0.7397986601225236,M
