state,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0513821806597472,0.0,0.0929044245732203,0.0,0.06623393826996954,0.13563000135630002,0.3176436615651169,0.3279623556252673,0.4591368227731864,0.5427408412483039,0.8008153756552125,0.762902019446522,0.8967173738991193,0.7419745608721987,0.9347300564061242,1.2704462442432904,1.1299435028248588,0.7692307692307693,0.8951626786021691,0.8427932576539389,0.9005947323704333,0.7343941248470013,0.6649892163910855,0.4669406051550242,0.6597938144329897,0.5533421868083223,0.32802249297094654,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.05176429988784401,0.051076870690389034,0.05991611743559017,0.1842854749539286,0.23415286837263757,0.2752523146217366,0.416181122024305,0.387213709013017,0.40128410914927765,0.3805899143672693,0.35990924027853843,0.3057402736375449,0.48499545316762654,0.5760368663594471,0.6639213379275569,0.5053191489361702,0.5957446808510638,0.5429605639169366,0.5803830528148578,0.43801180727480477,0.3148057058534186,0.2814070351758794,0.2712288754433549,0.25592522532547013,0.24379432624113476,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.005608030699962346,0.0057406693620476144,0.029688517965676776,0.047679194305263954,0.05755371680234886,0.10585505479057636,0.13719578800192248,0.19680390458946703,0.23799046241995886,0.275174292441941,0.33758962865140846,0.5889426491056973,0.697102512742201,0.7281126037016706,0.7968301441935097,0.7624248054287365,0.7894309131858182,0.7733787427274017,0.6468366383380547,0.5883842341962164,0.4755374957541295,0.4601840736294518,0.4663822065973945,0.40632054176072235,M
Indiana,0.0,0.0,0.0,0.0,0.008098608659032377,0.008075978808631605,0.03438170238543526,0.041589033803566676,0.05644277698462764,0.09121817729496641,0.10550957829140427,0.19472712802885347,0.25940337224383914,0.34240622936003057,0.35130862462673457,0.3930677148472396,0.4134894211148104,0.6605524620591768,0.6136127631454734,0.6888474212887601,0.7099306773573875,0.6324681112974087,0.6163831594537494,0.46079871777748094,0.46633049221295014,0.3837159139931431,0.3450137301382402,0.3154340915251731,0.3426245556185275,0.33561551886159213,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.021689621516104544,0.057638963939623186,0.08218461653405058,0.08183001673795796,0.14275517487508924,0.20942408376963353,0.2498731113106626,0.2649268485567418,0.3221060166222611,0.41659925578385376,0.39889286877238683,0.3826378093985412,0.6027329397679891,0.6411911524227558,0.661949326637754,0.6432860001906033,0.4855583921509736,0.45285707016740445,0.4505196334408437,0.3557091315615631,0.2800539363136604,0.252728934774426,0.23915271609156133,0.2680166765932102,0.23599552850577568,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.02857259479978775,0.08137358613394093,0.13146886578223976,0.13034719753525298,0.2511182610060425,0.24292142885587992,0.30249960197420794,0.3400015814027042,0.38820817663472035,0.38796095887613835,0.41591909965747836,0.5736604418405956,0.6466241182398388,0.5928767601028816,0.6819926832573054,0.5823945006683215,0.4885452734430584,0.4570974313111741,0.4282655246252677,0.31905195989061075,0.4218969738007188,0.35142522452167124,0.27411641199113496,0.2077731605964312,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293058860039309,0.0,0.054698895603250676,0.09738346018810384,0.17190764592314406,0.2495118246908223,0.3265572699812229,0.4027364007503034,0.4382315415765241,0.5306571350013748,0.7384954532929182,0.8334775335986618,0.8798095754617494,0.7671408023014225,0.6949247439317591,0.7061619419453403,0.5355353626092665,0.4924363198356184,0.45537667180608843,0.3764162194394753,0.410012105119294,0.37567601040333565,0.2800034461962609,M
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04919730709476955,0.058059748759632636,0.09696096628528687,0.2703548763482171,0.2967189728958631,0.3995599050321385,0.4891404663754384,0.5954340085574937,0.8798175193293243,0.9831679163685013,1.0542025211951862,1.1638559940280275,1.088519203121791,0.9644968368652125,0.7322497861420016,0.675515122712923,0.6061018795968401,0.4788563782965389,0.5261364926757258,0.5812310797174571,0.4126430424979793,M
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531575590048905,0.13688533221017163,0.10814318157240185,0.31673219746614245,0.3472222222222222,0.34667859539252965,0.44042913608131,0.5490734385724091,0.6936702588876502,0.49974372116863147,0.5844773684925921,0.6863706401456787,0.41535376682898884,0.45608356627924085,0.33721643163703247,0.32992930086410055,0.17303759635047977,0.12125411397886715,0.1432151808091658,0.18818216033120058,M
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020370747606437156,0.042352102001694085,0.09362013061149929,0.1434122871946706,0.21591399804541012,0.3339595074097266,0.39921086224904256,0.4012036108324975,0.7215073529411765,0.8508331565674422,0.9345334710540554,0.8034454966753979,0.7519954828940276,0.5986309570287083,0.6227047740699345,0.5895762911720777,0.4969644871863751,0.47145102147721324,0.4577259475218659,0.44425892244849285,0.5321828945711047,M
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018037813816965384,0.03673646595197542,0.045267834688574066,0.0957477730093867,0.15696944328170784,0.2373601270679778,0.3199674483983132,0.35197648332946546,0.5008314197481987,0.8041809305811575,0.8076249920924446,0.8116632479763559,0.7503222242680906,0.6999930921734325,0.6332403950663957,0.6169296987087518,0.5773451665235232,0.5072799551252348,0.4004350405378683,0.544301522503787,0.44503311258278144,0.48091291944029346,M
Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.010637958363030968,0.006468375036384609,0.024015894155404668,0.05225996553066103,0.06750774679061532,0.14669478316677365,0.17437832931228053,0.2679934143322398,0.28045853132807524,0.36648617117059995,0.3962822468160546,0.6009242916234387,0.7448922694193844,0.7343073837849249,0.6874677749480493,0.6416537598381642,0.577445652173913,0.6062790850101593,0.4050295232363323,0.37641365171654706,0.3362300848334368,0.37145756323838514,0.34477561324842687,0.33441487349961185,M
Minnesota,0.0,0.0,0.0,0.0,0.012100433598870627,0.0,0.018935409215232485,0.041967433271781096,0.06581182065217392,0.08072396652079705,0.11812850694004977,0.15764695719777136,0.21607138998725178,0.2412777042319682,0.25803373953770764,0.32946034395659907,0.36324089178901575,0.482939868370808,0.5478425772013205,0.4950737708935836,0.4639040917383372,0.4925075971916588,0.427027027027027,0.47346938775510206,0.34646193076304777,0.31773703745360476,0.31971167819566354,0.31346998985832386,0.2615713419885802,0.3192019950124689,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07280338535741912,0.13135842732255287,0.14326647564469913,0.18446601941747573,0.3747837785892754,0.44112656939260264,0.513127086135605,0.5960762226602835,0.993223800241344,1.2512218963831867,1.392087083943898,1.2893243940175347,1.2580422794117647,1.0111407120368128,0.8429164910590644,0.8693552282057475,0.7182421328139266,0.6629693376681328,0.6360564500099384,0.5966421534619121,0.545561781185491,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010866415531729933,0.018191079094811904,0.06151895902464487,0.06899123624836845,0.12916160623060166,0.19353819417015564,0.2524505453326233,0.30755188697964203,0.3842151604898743,0.39574181803791203,0.6023853654605529,0.6562279353740084,0.6894885926966908,0.6182486784647208,0.5562364476289242,0.4818751967455263,0.47921349702344196,0.38094283351294456,0.3741958633416203,0.32873974332000844,0.3296918219664161,0.2897552858823192,0.2715318668578577,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09844134536505333,0.14488087572440436,0.28566627457570154,0.504965494024575,0.4930966469428008,0.46767997327543015,0.29044934221766616,0.5150490906164494,0.6603454114459871,0.5069280162216966,0.5229936880072137,0.3295496155254486,0.4348648137644167,0.3660181082643036,0.3460872909055951,0.13513513513513514,0.15628052353975386,0.36885245901639346,0.0,0.23266635644485809,0.17879948914431673,M
Nebraska,0.0,0.0,0.0,0.0,0.03589160734581564,0.06512343851755373,0.06675972567821813,0.11601636441350674,0.14758332308449146,0.24758603614756128,0.36387894960276546,0.4934415990006246,0.4205838693715982,0.43031905083912214,0.3963339113202873,0.5093594804533299,0.37268650116859325,0.6056310804716191,0.6090623117595877,0.5855607605400936,0.4567219152854512,0.5088478772689299,0.5618409913030092,0.4417234965902046,0.482315112540193,0.36286187583813206,0.2492762946284979,0.27201632097925876,0.2694449434165619,0.23692191053828657,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.03059975520195838,0.0,0.0,0.03336113427856547,0.09825863857197445,0.13060968601431483,0.16155088852988692,0.27525741665817105,0.3415540710231554,0.4309509974820841,0.42723135506640664,0.3945542837322234,0.6702702702702703,0.750529514688277,0.8980866848887153,1.0527402208690269,1.023541453428864,0.9747232777135305,0.9267942847685772,0.8698982383192909,0.8028594995875722,0.6342374992921457,0.60882800608828,0.581075295125084,0.6458279514337381,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07021767479185476,0.11341375399525723,0.17653167185877466,0.20824656393169513,0.27981058975462764,0.3184363676292961,0.45351473922902497,0.7132834424695977,0.5066106511800321,0.5129520389843549,0.3002219031458034,0.49723756906077343,0.3303055326176713,0.21598272138228944,0.21808665309683045,0.17964071856287425,0.2209247277891747,0.21255722694571616,0.2008032128514056,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013175230566534914,0.02414875633904854,0.02551328705133542,0.09985910290959332,0.12378961267605634,0.221766140029477,0.28423955313582694,0.39731629578961153,0.5310932281935474,0.780454191383546,0.9700176366843033,1.1109658868121814,1.083273436697813,1.039410243868353,1.0122258180510608,0.8299356709250703,0.7622806858715531,0.6056824021731151,0.6127797575277636,0.5963249291014335,0.5677128419865923,0.6148403941716499,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029995800587917693,0.0,0.10265700483091789,0.12424675405355035,0.21920210434020165,0.2679962605172951,0.3599621092516577,0.3627267041901188,0.47816786208632184,0.4453516422341808,0.7527611525883877,0.7140580172138986,0.6770156602612323,0.8980951691171145,0.8233872186130836,0.9293394777265744,0.8740401895115176,0.8146978136170921,0.6967142611388268,0.7569463675805409,0.7052600646488393,0.51698670605613,0.5633491660223131,M
New York,0.0,0.0,0.0,0.0,0.0,0.002712379299121189,0.0,0.0,0.009473229246226992,0.04648495276042138,0.06708448414449152,0.13759047044632086,0.2129986393519755,0.30140317106529557,0.4545513493885279,0.5435801312089972,0.6735385958432663,0.9383837230391003,1.0394097935810176,1.0875917611004204,1.08767207454979,1.0469448584202683,0.9836289015765323,0.9033542135958281,0.7772061116308077,0.716121050628093,0.6280002630367594,0.6513652959426799,0.6272940205149375,0.5602769314934116,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014689778584973693,0.038427392105158546,0.08394596932156394,0.11989301853730518,0.15769708794953693,0.2925187332202439,0.3889906294697162,0.43417645887273454,0.4389192259530357,0.710002952996007,0.8491731734889713,0.7709098947252079,0.8733306117688225,0.8645704677013736,0.8068690436318242,0.7192028706512867,0.6470022736636504,0.5721688437871101,0.468309970572414,0.5026765896331113,0.4531308778769536,0.43651849880223587,M
North Dakota,0.09249471458773784,0.12298442197321673,0.0,0.11514104778353484,0.08972633467922835,0.21074815595363539,0.3312825366777094,0.35569927243330635,0.34572169403630076,0.3989844033369605,0.5076142131979695,0.5410628019323672,0.5447470817120622,0.6111535523300229,0.47232193463064426,0.5657175183858194,0.49382716049382713,0.7254677357770141,0.6756756756756757,0.4223652453740949,0.6385950908002395,0.5291005291005291,0.46511627906976744,0.43371676409579485,0.45330915684496825,0.28084628346751545,0.24413145539906103,0.30864197530864196,0.28047464940668826,0.25664955669622025,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.006857182041040235,0.0052903055151435,0.017899814736917475,0.035404657074122825,0.052262891513239935,0.07230260930049513,0.12824288252002014,0.21355955555992953,0.27467332782659754,0.3159589864851092,0.3772875014370369,0.4413174220321667,0.665145304506765,0.6750230249118314,0.6820783328023035,0.7410082694032081,0.6375122967051218,0.5646770386406019,0.482474063723487,0.4215102792836976,0.39521933994295805,0.3535799974744286,0.30723998529952223,0.34259669944786875,0.32932255939854455,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.01972062448644207,0.01991172468721999,0.051232788984950366,0.07298112010153894,0.11064106736088514,0.20087477725579134,0.25916084374897486,0.31174344178025404,0.38877903274457887,0.4571622079241449,0.46842411187472216,0.48742772623369635,0.6686704265306812,0.6526905750062076,0.7397200667198491,0.7052455016773407,0.7446724233541947,0.6139181711700796,0.649557663186419,0.5778700199405852,0.428919041530911,0.4331975123311173,0.391128290079146,0.3878787878787879,0.34789726798321907,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.019132042983323234,0.02518574486840448,0.022579916776878164,0.06366993505666624,0.10704207077751468,0.13287529167746953,0.22414773677695626,0.3215978334461747,0.3597122302158274,0.39164490861618795,0.3439052350019106,0.35404255319148936,0.5781526322949259,0.5251020046123824,0.5741734529215297,0.5901587048408964,0.4867473821989529,0.5386814735010151,0.5595924162699407,0.5435009824825453,0.427461139896373,0.33967687148891695,0.4131843365574232,0.30253434508753657,0.3083564600678384,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.005191074812039833,0.0053849329575846785,0.005647643520740971,0.012258137517444272,0.042163363869830196,0.061064262867112536,0.09633814689560358,0.15767702829995495,0.2377405464971532,0.3087037602857353,0.3674669279764821,0.4415387732901037,0.6881498446286679,0.7763836981669335,0.7346863807512168,0.7654977523936709,0.7460607748858503,0.6947878548115913,0.5724033358605004,0.49314379167190836,0.4770276908757143,0.42185616713539575,0.3670211281364258,0.39172285244135086,0.33451397087760726,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057103700319780716,0.15151515151515152,0.1856579252726851,0.3108450379921713,0.47286913346731296,0.5235602094240838,0.6253190403266973,0.9288330716902147,1.1647488071849565,1.2084592145015105,1.1408032505078918,0.969176993962504,0.8670520231213872,1.0524557300367525,0.8053461274845785,0.6184504380690603,0.5611081886726285,0.6780938029760784,0.588350656991567,0.49566294919454773,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015983632760053705,0.0383533623114293,0.07393834185231621,0.12619725601863838,0.1939475004179903,0.3057701791879007,0.36281623847813294,0.48246185943408526,0.5614338155905851,0.9716599190283401,1.0844766696877832,1.0644294856915477,1.007979840403192,1.0033208507030311,0.9324851814370393,0.7878036326500838,0.6881315417768281,0.6280859715364507,0.48487126479984965,0.41533167200664534,0.3854038540385404,0.4340425531914893,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14007782101167315,0.1262427015938141,0.3368034292712799,0.40205853972338373,0.48223758238225367,0.5785920925747349,0.43478260869565216,0.5003909304143862,0.47318611987381703,0.41028878017989584,0.5775709931012354,0.5142667551426675,0.3624439074905074,0.5586592178770949,0.5993461678169271,0.31084293289449627,0.3781058696435002,0.31405874745981893,0.41619371925841847,0.2558551466246802,0.30612244897959184,0.19455252918287938,0.11279043537108054,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.009041754823776199,0.0,0.010901558922925979,0.010646225912913872,0.042606071365169536,0.07088679379031686,0.14258294488620785,0.19302848575712142,0.24777376206267,0.3385455633697441,0.4089177683172754,0.45083487940630795,0.7036689999816275,0.8057433077481193,0.824674927024434,0.8168253151530743,0.8500263574064313,0.7048166151126822,0.6983554854697004,0.569826135726304,0.4637064851048429,0.516946972000655,0.48779315647827753,0.4321326872158665,0.40324665253580105,M
Texas,0.0,0.0,0.0,0.0,0.009101507816461595,0.006517290371355205,0.008590696275933165,0.013354413202775993,0.02472103589664902,0.05967013341737577,0.0817731694053864,0.1189915466422073,0.1610716193450302,0.2449123353087411,0.2732329842931937,0.37350648710992174,0.40174545922967925,0.6440971804194456,0.7468828696026043,0.8030516808746123,0.8602360544549841,0.9195254477060091,0.9010907458392695,0.8958409008354522,0.747565289447657,0.6910211658539618,0.5898175008262035,0.6206893175844025,0.5530233971437254,0.5351295919376584,M
Utah,0.0,0.023322708543885563,0.038409832917226806,0.06164040528566475,0.10508143811453878,0.19401127461746834,0.2562122701109083,0.31143926934247823,0.31198073858048764,0.34382615081616985,0.37805319044018537,0.38409769869669413,0.3646189406517564,0.36566029188104715,0.3635065398721236,0.32698782698782697,0.34714481352909327,0.42083280597392736,0.44985700973619097,0.47343324250681196,0.48407917383821,0.5286897367642709,0.41292571125506683,0.4391709684875568,0.39050417568821527,0.3832016892156096,0.3167729259392919,0.2322831320212856,0.22795333661109374,0.2742857142857143,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15608740894901144,0.18626929217668972,0.2661698163428267,0.1353546291283162,0.4527447651386531,0.7036059806508356,0.44603033006244425,0.4745333755140778,0.4340567612687813,0.3861003861003861,0.36576444769568395,0.5643340857787811,0.4442798963346909,0.39811798769453494,0.3179650238473768,0.3085059497576025,0.3200731595793324,0.4880429477794046,0.0,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008049455856784082,0.036869018803199594,0.06923028510290137,0.09247448979591837,0.15510073552926126,0.2115341794700512,0.3145490680897013,0.39829347774751656,0.4843867569601204,0.642748259550862,0.7952057162613806,0.7949612732998552,0.7790889036730978,0.7613542235773074,0.6789094905519907,0.5576974804985205,0.4639791566286561,0.4623669561748654,0.4234430038222289,0.4343572686362747,0.39769417719485,0.3982272464512814,M
Washington,0.0,0.0,0.0,0.0,0.01474735930097517,0.04891907655835482,0.02826508884659594,0.03982401577789578,0.06961037006377815,0.1323952186412468,0.1422475106685633,0.24559009843095214,0.26266565845504836,0.3431722605728795,0.4090872984351418,0.40847382964238516,0.5110435742077857,0.5600558117902407,0.600089915752849,0.6767204160726119,0.6818373722874271,0.6559890952462089,0.5912706944743066,0.5155883191820795,0.5155536219273439,0.41841004184100417,0.4179774292188222,0.35748498796700856,0.34647348145276574,0.39198717132893834,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09361417586091608,0.11687865245788931,0.16583747927031509,0.3724137931034483,0.3723740602824422,0.4776378636561007,0.5621258577894583,0.7596585154102156,0.7557646332999152,0.7764348034899544,0.7297411964361477,0.7997277522545516,0.6782348277988197,0.4930966469428008,0.47303689687795647,0.3705509507557289,0.3307835435187099,0.2815949538184276,0.3726997437689262,0.2695087590346686,M
Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.010292089500010291,0.019021853996702878,0.02106061244260983,0.05305827921388853,0.09142128202402466,0.18326606305225263,0.19911504424778761,0.2649591521307132,0.29304359587033946,0.33165988959814635,0.3987695112225134,0.5334257014201593,0.6038298691301001,0.5631276007275807,0.5779739386296764,0.5608996070993091,0.5447556895169096,0.45369255328086927,0.4859058877017504,0.38839979285344384,0.30961595713009826,0.31738978639667376,0.2608667297094597,0.25787374501444094,M
Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16605778811026237,0.0,0.0,0.3264417845484222,0.6002824858757062,0.5072708826513358,0.5964912280701754,0.5113454777884308,0.4434589800443459,0.5504587155963303,0.7292327203551047,1.033677892630877,1.0960906101571064,0.581170089112747,0.3356956359567326,0.45784051888592137,0.39261876717707106,0.4941087039148613,0.26327336551118913,0.0,0.32449972958355866,0.0,M
