state,1969,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015969338869370808,0.013439956992137625,0.02297635732830917,0.0280649235230834,0.014190100040205284,0.023801589946208405,0.016567655203427137,0.03131926375638431,0.02635677488918174,0.014227449492554303,0.02960533807018742,0.03664933458551893,0.06132220099530649,0.055777858615254035,0.06859886811867605,0.04542242858584839,0.05664555332406407,0.07259339918591688,0.06765723802336777,0.08317305193117429,0.05518618768559641,0.06587615283267458,0.07741864130284513,0.05167513564723107,0.06621182024930189,0.08774238834781083,0.07866903644998689,0.07014393535534919,0.047871142149132684,0.08073584960064589,0.051979819599449625,0.06857814643067076,0.08744492651262906,0.045449777995315174,0.04213779057518084,0.045134187411033574,0.031658927817644573,0.0501810100720456,0.05225635474599678,0.03961023528479759,0.032334990501596536,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428387760349705,0.0,0.057195149851292613,0.11392116655274549,0.10906446921958313,0.06398771435884311,0.0,0.09095634095634096,0.0,0.06682705159048383,0.06888950124001103,0.0,0.07911392405063292,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09604302727621974,0.0,0.0,0.0,0.0,0.1190003966679889,0.10418837257762034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.016316940247364815,0.0,0.016433313613357,0.037895534642834586,0.0,0.04218578620243552,0.02618417951873478,0.042838423546013506,0.03485968974876123,0.027064931230470192,0.042763470493205356,0.04441878026029405,0.02400907979745067,0.06280092108017585,0.03268374392286637,0.044368256529192296,0.04573201041894498,0.0527169505271695,0.054084371619726776,0.057027638037434575,0.061863899421273204,0.057238724958057825,0.0731528895391368,0.061816636402271766,0.07253015727592,0.04257288292457195,0.04111254111254112,0.039949155620119844,0.02486987724939158,0.03127715030408341,0.034209085933223866,0.04034020237334857,0.049238393240045114,0.04361662601166341,0.03238397163845853,0.03555322692314889,0.06022040668847983,0.018601574933344356,0.04553357065982284,0.060823423310052645,0.03754850014602194,0.02576655501159495,0.05097856683733404,0.026012722586137585,0.029609159099881564,0.018147408809270734,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019434834998250865,0.0,0.02319468068656255,0.03494602780150656,0.0,0.0,0.027830788804071246,0.0,0.019559519618198178,0.035334301754936986,0.04484304932735426,0.05500317325999577,0.03423045654871422,0.044109214414891275,0.06170118995152049,0.06914135084914222,0.06103675284474866,0.03500021875136719,0.05327650506126798,0.07800988125162521,0.058046079657081626,0.07190364911019234,0.06737939089030635,0.08959770629871876,0.06313416009019165,0.026581605528973953,0.06745210900260815,0.08459441676849329,0.09349473477019979,0.0735603194619588,0.07953340402969247,0.06049939500604994,0.07291082445316882,0.05544774050457444,0.06258890469416785,0.0,0.05662157911292859,0.06565126050420168,0.0,F
California,0.0017270023729012603,0.004482495853691335,0.011523785947810054,0.020127088185399235,0.0196076829437668,0.018886187114898843,0.021995024573751593,0.024418578838711586,0.03037783744714431,0.027555258133721734,0.03007320946930183,0.04709480122324159,0.0482340315209396,0.04734945959855893,0.04159991005424853,0.04310178098769389,0.043393765141229404,0.04326857385768435,0.04476329314211986,0.04374099944819047,0.050779718036547794,0.05992471234981225,0.0514305627320684,0.05418518408049234,0.061824674458456894,0.05685409124684988,0.06371088440044487,0.04651292335115865,0.04664099998303964,0.043803970257941215,0.04422506277105684,0.04201956911361577,0.04572293033180171,0.04617707633948933,0.039881949429688125,0.030438826414137143,0.027562455956900277,0.043589652350282886,0.0400278619133318,0.04204275222366744,0.04150710976622125,0.03807534200417818,0.03477434548484389,0.028286325776681165,0.027826601526588494,0.029590709960521662,0.022555586139401167,0.018309578350754557,0.017474991582168687,F
Colorado,0.0,0.0,0.0,0.034881877279213575,0.0,0.015423054381689751,0.0,0.037273848094732914,0.029330204778157,0.04298030490733952,0.04835122328594914,0.061942233132212254,0.06644213806218068,0.06022282445046673,0.07587427861954797,0.06667433038280263,0.049990478004189674,0.060472654265741034,0.04144825064000975,0.07806020393228277,0.08592752626927232,0.08331699666732013,0.10303319679340589,0.08912655971479501,0.09461947626841244,0.08832807570977917,0.05052929435840429,0.07803165158867566,0.04757034464714697,0.05061078009616049,0.043198508514653386,0.05595094221386688,0.04247423602262312,0.07169453502624945,0.02084587946449252,0.03942486085343228,0.047709923664122134,0.039238767902687856,0.03344309528709611,0.043457004725949266,0.03350832123310622,0.051166889337388784,0.025944824007610483,0.028858363153641927,0.03468709351062292,0.052875859232712534,0.037498828161619945,0.016376797353509547,0.026741542987030353,F
Connecticut,0.0,0.0,0.0,0.027289783387344363,0.020899369535685674,0.0,0.0,0.020622100017185084,0.01972127267946358,0.03241596161950144,0.041053495863070805,0.04030382886374206,0.042506679621083315,0.05008396429307957,0.06544875078253941,0.041975654120610044,0.07476435876211583,0.060141725283058334,0.05928140625805453,0.08190637077990223,0.08257858284496537,0.10505072844386697,0.10210738293104915,0.11966610238748467,0.1499970000599988,0.14929011029187741,0.1096314448779544,0.1218417340002565,0.10800196367206677,0.16539861065167052,0.12169562571834223,0.08294739752540263,0.10978078150193833,0.1142367556761388,0.1070703341332841,0.060562473977061965,0.06535696436123178,0.09812740207703001,0.0776431005478152,0.07215657977811851,0.03694808793644929,0.056425447876992524,0.04752851711026616,0.02809909614574065,0.04806767929244376,0.0,0.0,0.026403337381845065,0.03308701885960075,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08086253369272238,0.0,0.07268322228952151,0.07090522335145355,0.0975371860521824,0.11629409484429512,0.0808080808080808,0.12306850813619583,0.08638065073423554,0.16212232866617537,0.13366998366255756,0.2517399674218866,0.10251903925014645,0.24488619994237973,0.12163600425726016,0.08870490833826139,0.11530700490054771,0.08874426859931962,0.10439970171513796,0.16709706820598513,0.09185548071034905,0.15847860538827258,0.0,0.10442046641141664,0.0,0.16357688113413305,0.0,0.0,0.09400263207369806,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.008503504658705767,0.01194200960137572,0.012642704527352493,0.019256691700365876,0.015883682570712935,0.02630226079887139,0.03129435695684732,0.026490336121611023,0.04167231988835695,0.04242720506175003,0.045508896543108524,0.056240094074339185,0.05044792878705278,0.034289177378712,0.053781202701352976,0.057174271577789995,0.051545314600558646,0.0574033198253299,0.08300992571675879,0.06846272059198404,0.0822585857398866,0.07633816309424021,0.09655151441430483,0.08098852276934469,0.08096791357253569,0.08478756860085096,0.07922022445730263,0.07308661525226302,0.06588624662907575,0.05019266260492197,0.04912556494399686,0.05359415823675219,0.057429902805341715,0.04393610839463129,0.04066171592441201,0.056470375640938764,0.052331151526861984,0.04269711836310969,0.0374178295958024,0.03528733356858223,0.04174582754713445,0.040407101548097075,0.025824725091636122,0.031200195633659108,0.020036937658988743,0.032557676828882276,0.025357827115969796,F
