state,1915,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612578109252167,0.018625056909896114,0.014100962894323357,0.019932230416583617,0.019941770031508,0.030797066579408314,0.015074145955418214,0.015219155844155844,0.02912857027267578,0.02555453337422059,0.02102017937219731,0.033791048444075815,0.03855262433221347,0.02138945927446954,0.04147715895763609,0.03634566178180972,0.04917985361761217,0.06013143012584649,0.06921512927367374,0.09601192267457691,0.07088402505533294,0.07659031274377703,0.09714702058659656,0.08515011377816926,0.08263853021471261,0.08432338016292482,0.07622997057523136,0.07830853563038372,0.047233578187859344,0.039047882465873776,0.038765153650972654,0.041340173252907904,0.025334710502211914,0.011963630563088213,0.019741387819563715,0.02475530334767871,0.015702592890651068,0.03448721817476398,0.022632114971144056,0.04602144599383313,0.0215791114201453,0.019490327924767334,0.0,0.0,0.0,0.015679949824160565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12079726192872962,0.0,0.0,0.08574858514834506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046583850931677016,0.05460644356034012,0.05703576957549092,0.07694998251136762,0.05370248821528731,0.04071898086207899,0.10721742565317983,0.07139326706573672,0.0773953872349208,0.07026419336706015,0.071396697902722,0.06399590426212723,0.05387037957898227,0.0312256049960968,0.06252528596123431,0.04353662518593767,0.07366094917394507,0.046674445740956826,0.053304904051172705,0.03315759806359628,0.04075533215595707,0.03138950892857143,0.022446689113355782,0.023690133059580683,0.0,0.0,0.0,0.0,0.0,0.020683236237029886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010725010725010725,0.010895224260032685,0.0,0.008688097306689836,0.010262725779967159,0.013446734124449524,0.01429501739227116,0.011308014151171995,0.013635356479350956,0.0,0.010036734448079973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02478391523900988,0.04338394793926247,0.0,0.01855230203147707,0.021786492374727667,0.01759479194158529,0.028390540271981374,0.024267263461590315,0.02653223666755107,0.019537246364676658,0.04131499734403588,0.07818411097099622,0.04832029452369995,0.043299415457891316,0.05570490929787594,0.05452157319521202,0.04795678840960145,0.049617423549996084,0.07969820944689443,0.07969820944689443,0.07195240071952401,0.063150380275116,0.05774465861907774,0.07127583749109052,0.10095474343073062,0.09891484595467373,0.05531134464789963,0.060735770476631194,0.041053310656266495,0.029711501322161812,0.0,0.0,0.0,0.04635889511299981,0.04508735675371032,0.0,0.025470290725175565,0.0,0.02367517657735864,0.0,0.0,0.0,0.0,0.024030759371996155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.011403158674952963,0.0,0.0,0.0,0.0,0.0,0.007565784496194411,0.015138899402013472,0.00777000777000777,0.011863099827985052,0.012351015871055394,0.03317325919373183,0.026166451338577524,0.03597910083534086,0.033546813052759986,0.04368401892974154,0.05473453749315819,0.065500363229287,0.060427173635159315,0.06764541121011299,0.06428861807833758,0.08012575928695705,0.0692948905208666,0.09019269636661685,0.10607533874654308,0.10600519425451847,0.11052207631643034,0.08354496475446799,0.09991634910307648,0.10542550008056534,0.11202422145328719,0.12707648165982663,0.1304745252282356,0.1205191140375373,0.11735821615511445,0.126074693308866,0.11017451904584954,0.0994088312031441,0.08869064766830993,0.07578343474326013,0.0665692382002155,0.05277588672858204,0.046789317063128145,0.03977307076742936,0.033332211036665435,0.025545684198575117,0.029292828258291298,0.022877160372468768,0.02210563037313613,0.014223450405876316,0.013168389844537751,0.016707484545576794,0.013657820382589694,0.010268922543571039,0.009395348077221592,0.01259079140993256,0.01516898246465627,0.014059181755621823,0.01082428690645372,0.011153318768411177,0.010337665755072504,0.013761467889908258,0.012661433274246644,0.00882288067053893,0.011805379880259717,0.007459923632485481,0.005324388360887043,0.005819749700156375,0.006223773378048751,0.004037630718294505,0.0022669516980601697,0.00277643454902605,0.004806594647856859,0.00447400602499478,0.0048741444593804195,0.003966564505594178,0.0030207746914004035,0.0025066844919786097,0.002261381817359497,0.01032322865951481,0.009130335539831088,0.0074320326323402035,0.007620488388633618,0.011898387768457374,0.0059822924144532184,0.010991798427327303,0.008808619944988749,0.010675016902110096,0.0047277002259840705,0.003284590017474019,0.005690490855046462,0.004717299009367208,0.0034430045034498902,0.005793584797633491,0.004579061010704436,0.001804311582958638,0.003058384561274735,0.004475674707962226,0.002557315841292979,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03453038674033149,0.0,0.0,0.04946957621063046,0.025227043390514632,0.08164441456152147,0.09152656679030782,0.06274736943720437,0.06657007479343696,0.08371995674468902,0.07249378624689312,0.0659104311929788,0.1074618846128014,0.1330503373776412,0.0788141501712692,0.10732172668733604,0.1298139333621809,0.06743656747871533,0.08648414907705197,0.08913378170326554,0.07054290908104295,0.08017745944356842,0.11000523834468308,0.04887711264888226,0.042214131180412645,0.05955120049806459,0.025607465998975704,0.025250134141337626,0.057183221769988905,0.016426295213377573,0.0,0.0,0.0,0.0,0.0,0.015965259595121014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011368028556487733,0.01342822613132805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042363905952128786,0.03445187073658099,0.020946063885494852,0.0479440464775227,0.05092168245238823,0.055380184969817794,0.10023770656127388,0.06255331248222917,0.055571727222207525,0.08821583474233625,0.07609083343240994,0.0771359862062707,0.08101775821673346,0.05368723961688786,0.06229402781126919,0.059386070894681876,0.05079545685433895,0.06477077218904968,0.03868393191627983,0.04398734840074569,0.026832892998678998,0.024798512089274645,0.019503738216491495,0.01817438320686992,0.014302059496567507,0.02435756911460236,0.0,0.0,0.018923010380622836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01459342712042496,0.0,0.0,0.0,0.0,0.0,0.0,0.016902170238658643,0.01728070781779222,0.0,0.03212908753391404,0.0,0.018925773117831862,0.0,0.0,0.02156752792994867,0.0,0.0,0.0,0.02376425855513308,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10329054153755349,0.08265601322496212,0.0,0.06165988407941793,0.056420672534416606,0.0,0.0,0.0,0.07209062821833162,0.07333682556312204,0.05135051864023827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02171269758554803,0.0250888563662973,0.0276417627546991,0.0,0.03193641105709521,0.0392695857058708,0.023631583611496764,0.0501743558867063,0.05348339689331225,0.078574564951122,0.05342565286147796,0.08566370333707715,0.07530992932452786,0.0741134886549352,0.06527770222488169,0.12479616626177245,0.09053163924702651,0.08501685927548344,0.13320647002854424,0.09952435115293144,0.101142313184198,0.09205002132866348,0.0631306259728103,0.07173298451411451,0.08475276996857946,0.058996439513124124,0.06433784752984854,0.05030450278815383,0.04563828400052158,0.041773517910395803,0.032501143558754844,0.02108631746071123,0.019546520719311962,0.02088482021650597,0.01855429313600297,0.01317436269020486,0.00825685909080186,0.015792222937596422,0.013136210561513293,0.008849893169146745,0.012837794466910584,0.010996395625878183,0.015542245017514915,0.019000145295228726,0.010188590816004239,0.004845618591669413,0.011067966537847834,0.010707975657202006,0.009373349012389863,0.005695733895312411,0.011163918216324838,0.006146423165868912,0.005864027854132307,0.0069655830541295455,0.007517101405697962,0.0,0.007283268148083408,0.005141161608742913,0.011974613818704346,0.006842233304950735,0.011569788967049242,0.006940106877645916,0.003853980390947771,0.010096695273969943,0.012942421450921575,0.013790144643294927,0.010810727330290886,0.015115558444306725,0.022330899265313415,0.013812255105082183,0.02621993565486061,0.011413814996326177,0.014305828495704486,0.008856041027622797,0.005860388794936624,0.005952836526604927,0.009467333396448889,0.006815645313817869,0.007576331540268203,0.007497500833055648,0.010118982367673224,0.00435585601282364,0.010852558942960758,0.006574251474510688,F
