state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.020576978476480514,0.0,0.022784882230639972,0.03912873353332464,0.05373888276862723,0.051268279583017995,0.058762078871768084,0.07488232777064613,0.09779951100244498,0.13287657012353368,0.17162471395881007,0.24808345364703013,0.3246235959531586,0.39535067604965607,0.5537760969397599,0.6552023063121183,0.901049506175385,1.1195710016783331,1.2766865926558497,1.3637645542081303,1.423207893128438,1.5356203705562357,1.5621850433380369,1.463101692810728,1.3798799403730713,1.3553916683276859,1.3380927691141864,1.181837429984794,1.279418137966121,1.0923971861471862,0.9547698033821507,0.9216668370302226,0.8408071748878924,0.8063772924154456,0.732499862312056,0.6873146246862879,0.639320346691839,0.5917073738078623,0.5728006480168947,0.5698168854782596,0.5018096872341345,0.5445452330796899,0.4846152733374803,0.5134387632082831,0.4785919396545566,0.47860236364971004,0.5150151258024054,0.44119197120958875,0.49092101050448994,0.4009397024275646,0.3746111373519879,0.4034947854806957,0.39646179870312936,0.3363586823759325,0.3449418276070392,0.3828361780188228,0.28822426216563024,0.33324446814182884,0.36115963648497457,0.38798120446609474,0.2602693221681566,0.3727737125500483,0.27333541132184047,0.3240267017492569,0.2921891176808927,0.227321672130363,0.21900807592279964,0.22399928320229376,0.25503756634423175,0.2245193881846672,0.16791618380909587,0.17851192459656304,0.13490804951362098,0.1493687963766021,0.1533485084461483,0.1304182870150811,0.14574935665323038,0.11911033740293651,0.10377603245359561,0.08972959864193039,0.09309846387534605,0.08832138891692742,0.10556671301302847,0.0751860205854139,0.0832704467979911,0.06757810469407911,0.08934906577667989,0.057971014492753624,0.04423922360162579,0.037320931300777994,0.07196936983619771,0.052645433008686494,0.03205034818332799,0.033669088970567605,0.03942329353457986,0.037484501600299876,0.04280691025837028,0.04898439030762197,0.03699593044765076,0.03146523091983358,0.028091860383453897,0.027774884560636044,0.031658927817644573,0.028674862898311768,0.03359337090814079,0.023766141170878555,0.02829311668889697,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,1.1135857461024499,0.0,0.0,0.0,0.0,1.4989293361884368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1437908496732025,0.0,0.9316770186335404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38626609442060084,0.0,0.0,0.0,0.18119589289309443,0.20359059781602812,0.15957446808510636,0.1371977362373521,0.19636720667648502,0.12531328320802004,0.20366598778004072,0.17406440382941687,0.20949720670391062,0.15573628655476726,0.22172949002217296,0.19642857142857145,0.09609840476648088,0.3457392719137686,0.14774166314900802,0.1043187982474442,0.0,0.12182387747998608,0.08920606601248886,0.0,0.0,0.13207131851199647,0.0,0.11767013139831341,0.16489556614144374,0.19197207678883071,0.08188666885031118,0.12476606363069245,0.0878348704435661,0.1414245307276935,0.0844187168355041,0.0,0.18227386648439278,0.09694619486185167,0.07678525723061172,0.09370816599732262,0.0,0.10465724751439037,0.08019246190858059,0.0,0.0,0.07911392405063292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12544428183148654,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.13638843426077468,0.0,0.0,0.08741258741258741,0.10432968179447052,0.13827008757105547,0.13029315960912052,0.17283097131005876,0.13110455588331696,0.19993848046754845,0.29355643622486427,0.29385836027034967,0.4255922825932757,0.43691971600218454,0.5045278137128072,0.401167031363968,0.39802360691737576,0.4058782365290413,0.35384615384615387,0.5762028233938346,0.33670033670033667,0.33783783783783783,0.5490654205607477,0.4473272198613286,0.30505027680488084,0.4604840436924395,0.45262833041868117,0.36379769299023956,0.20186335403726707,0.3198377408534207,0.31777071620630654,0.14690451206715635,0.2028760665910854,0.1512419289162934,0.20879182890356074,0.22516338074578504,0.1651101594344977,0.12647554806070826,0.16956715751896473,0.19198771278638166,0.1574672633847174,0.1756440281030445,0.14711831990878665,0.14149403185429743,0.1648602195797818,0.17002833805634274,0.1632462686567164,0.15584071089890247,0.15283249558483902,0.16043526785714285,0.1833146277590722,0.09081217672839263,0.13402712078208767,0.1611508529203679,0.13374447375264703,0.16230472712517752,0.12721368551437848,0.12065221138267435,0.07808256382400869,0.10116502953366184,0.10681977501084888,0.115033195293499,0.08526495294637781,0.08292383292383293,0.08999634389852912,0.07331570265245739,0.0554379598830763,0.06722940165832524,0.034446276111507516,0.06652095410054168,0.039976902234264644,0.05238344683080147,0.04605400879212895,0.038811945908403804,0.03025108399717657,0.019883482790845643,0.030413625304136254,0.014021874123632866,0.03055052037719709,0.029934144881261223,0.01973749136484753,0.023100912486043196,0.019317698875709926,0.02099557184302947,0.02036094400740398,0.008937508937508937,0.0,0.014211358428223759,0.022589052997393572,0.027367268746579094,0.013446734124449524,0.012706682126463253,0.02261602830234399,0.013635356479350956,0.014969779757115323,0.010036734448079973,0.0,0.01034853878632337,0.0,0.0,0.015030490423430387,0.0,0.014188757774256865,0.0,0.0,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.05192107995846314,0.057478342981483764,0.09041591320072333,0.06267191253786428,0.13640749243104766,0.1696705829625124,0.22999369880277254,0.3133192659377198,0.354924578527063,0.5267778753292361,0.6355547485019067,0.9240944492520707,1.2867474405935946,1.558624388281826,1.9081653293776548,2.119491580101942,2.0159900751257838,2.0635734427069985,2.211680026173728,2.291902783024808,2.1035348059109635,1.992324378441515,1.8395618556701032,1.8985189078878206,1.5904139433551199,1.6187208586258466,1.487664310251824,1.4829994337638526,1.3000795967100025,1.2336375561695831,1.1332113557221273,1.0466582597730139,1.0055223193741372,0.8900435399677661,0.9058102642350263,0.8574756511610616,0.792549029506045,0.8356618703157235,0.8235481642845757,0.8049519154136338,0.780406807804068,0.8044809313308257,0.7864272554788683,0.7954383464005702,0.801869104964089,0.6894946615075787,0.7336030974353003,0.6854465525219806,0.645123453169902,0.6595953293519922,0.6828015143320714,0.6545454545454545,0.5906182561617386,0.564033223874831,0.5185046026676686,0.5121264220653327,0.5530691700323837,0.48746518105849584,0.4182614528666693,0.5146859641654735,0.5055531228852355,0.5263369359958214,0.35556929736414933,0.4085229093239346,0.3905657515546792,0.374586852735953,0.29929645897306334,0.3417425027838575,0.255141487552188,0.25238797856643624,0.2797420156966353,0.23079065695754247,0.22264631043256997,0.2327541233596854,0.1955951961819818,0.18844960935966393,0.19975540154912352,0.16500951977998732,0.21394035342946388,0.12350580036169555,0.08814455707360071,0.11667602955792748,0.09591489732746218,0.1268757929737061,0.1021133013674303,0.09967929271040998,0.10269691016252902,0.09886751752651447,0.08534722846105472,0.04927873846429532,0.05862457722660654,0.0708842814105972,0.0629553017357676,0.06109596766613404,0.0836531837417577,0.05779739386296763,0.05302226935312832,0.05499945000549994,0.0448681996634885,0.049902966454116994,0.06827880512091038,0.06535559384469133,0.031456432840515886,0.04595588235294117,0.08969228646336415,M
California,0.0,0.0,0.0,0.0,0.0,0.01849853553260367,0.023691770071371458,0.0223463687150838,0.0223669168447736,0.04712184717640931,0.04543201718156286,0.05511526692893932,0.06763179059735322,0.07455886007787259,0.08779365463792686,0.09318098496883784,0.13107170393215112,0.11651308124139392,0.18772235258496708,0.19114219114219114,0.20018980959724775,0.18835299203359476,0.18166308606091242,0.16190491765744844,0.15799518192910553,0.1280878316559927,0.1558063341827448,0.16550681575312118,0.16434636592075647,0.13596114067910847,0.14586041792180612,0.14843107409263234,0.12209639510393457,0.1406278660570528,0.14154328261914323,0.11996615691573324,0.11024540202469921,0.10021917089710207,0.08164621555550282,0.08783344176968119,0.07642197822433994,0.0722318339100346,0.06993202607065932,0.0766158549305337,0.08083599112273843,0.08171875787488031,0.09345159207530498,0.08800923119047153,0.09445490273787113,0.09613548305652572,0.0989568817308686,0.0931969334803017,0.0955587061476101,0.09295477656541458,0.0941826315772727,0.09191609710110771,0.07379864324032812,0.083591729420002,0.07041875927150543,0.08324151437384075,0.08398608811088873,0.08954505094285671,0.07742492838194125,0.07725204653902296,0.06284580596665476,0.07557127801243455,0.06688857936526672,0.06067592985862508,0.0573466624242469,0.055867287259115966,0.05543855505474967,0.05168832877536253,0.04342507645259939,0.044013553762857385,0.03852657892802,0.04384855384096467,0.04144402018047489,0.037536937944253654,0.03896701973148181,0.0361457607725139,0.0296092919341597,0.030603847923812287,0.029846671402030036,0.03628978959131929,0.03604060409023573,0.03155367202651534,0.03305470421328482,0.027736203984676435,0.02395276292335116,0.01498165454000667,0.016461364619226315,0.017975348094042456,0.018580081580850512,0.014394255845196836,0.015014632184005733,0.014528424435100674,0.01691045911896508,0.016196494737559956,0.012750714633075947,0.011976840572492979,0.01248144206640127,0.012719920734809737,0.01314104724038008,0.012050515762074616,0.009542374960808103,0.006340238322513834,0.008299833281609735,0.011851240174939597,0.012613265086075362,0.01065548267205408,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.06542361792607132,0.06867607783288822,0.04783381167145005,0.0935386386530436,0.0998502246630055,0.10012368219565344,0.13665260531162737,0.15743263699666968,0.18908059560387616,0.1770559863239514,0.2074419810709192,0.22878932316491898,0.2728512960436562,0.3830683777054204,0.29593250220375267,0.4164826150059948,0.4143646408839779,0.41700847689362863,0.3275681341719077,0.288609543355567,0.28215980505322563,0.2747088683189012,0.27048802946593004,0.20098771103709662,0.1985659128516271,0.14291210905293245,0.1160443995963673,0.11526270291038325,0.1541500072257816,0.12066801814846993,0.13314014958687392,0.07325496215160289,0.10701463684065174,0.10060013182086239,0.11753643629525151,0.08236449456711123,0.07275152323501774,0.09837824946339135,0.08365786816673879,0.09272528028323358,0.07837626010107834,0.09723685276719876,0.10310117481075508,0.09354036935082984,0.13095861707700368,0.09003678645846731,0.15038784233022004,0.13805051024551335,0.1081204119956752,0.10731307010068492,0.09754784890174577,0.08870199415223891,0.0674893945237177,0.08657473254591554,0.07926721860137396,0.09465359836340875,0.09286240353517564,0.08301934989462928,0.1078167115902965,0.0846633846539776,0.07711527190844875,0.06441978272964188,0.04587550534736359,0.09865614334470989,0.07079109043561803,0.0556039067788415,0.04588313565349056,0.03207551492656998,0.032427674704097464,0.022992205642287263,0.02529026324864927,0.016663492668063228,0.01935124936503713,0.0268194562964769,0.019515050983070693,0.03928115486595306,0.01960399921584003,0.030156057598070014,0.02037178507766743,0.020458265139116204,0.03533123028391167,0.020211717743361713,0.012192445560730571,0.0,0.02070441003933838,0.01591523997908283,0.017904301508437404,0.011177430532269243,0.0,0.016213461805716405,0.01855287569573284,0.011927480916030533,0.0,0.0,0.0,0.0,0.01421302481594133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027076789775804178,0.0,0.0,0.0,0.030315278900565887,0.0,0.0,0.0,0.024207946258359307,0.017225935368290497,0.0,0.0,0.012730420613097057,0.0,0.0,0.0,0.0,0.0,0.0,0.011343527383275103,0.0,0.0150324270927286,0.01607587814484366,0.0286691376732947,0.02641363756425625,0.038457645987248254,0.03868393191627983,0.02094635638130747,0.03096103038309115,0.030998140111593304,0.028172066312709937,0.024989776909446135,0.028604118993135013,0.014614541468761417,0.021706622931841203,0.011999616012287606,0.03784602076124567,0.0,0.02008435428800964,0.044345898004434586,0.027865826047580897,0.042592461134379214,0.020882639565641098,0.0,0.0,0.019449576971700865,0.031579612202362155,0.01860176716788095,0.024289531212047608,0.01767669327991044,0.014227989300552045,0.0,0.0,0.0,0.02061961956801897,0.015357444521231669,0.015982951518380393,0.013822464268929864,0.0,0.01751211254450995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019222636576832878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10313531353135312,0.0,0.09429020429544265,0.09243093355242887,0.08649583738782571,0.0,0.0,0.09479796184382036,0.0,0.0,0.0,0.11450381679389314,0.0,0.0,0.07543753771876886,0.0,0.0,0.08431703204047217,0.0,0.0,0.11205378581719225,0.09419152276295133,0.0,0.0,0.10313835273316635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.04109476452699926,0.0,0.0,0.04708731333243643,0.036695003363708636,0.053358629276101265,0.12222222222222222,0.08378279310886527,0.10214504596527069,0.11614401858304298,0.15193493609795336,0.1589067217543302,0.2293418583640281,0.31054765993204486,0.2897470921809678,0.41381875668387036,0.3802455561663918,0.42686397268070575,0.4844570044408559,0.42783378411605605,0.5031156242787908,0.5231493591420351,0.4038561750911933,0.4432364624712523,0.4264729110725004,0.42816729107729945,0.3867854228025975,0.3730610642057726,0.2658553156293386,0.2282933192845137,0.2720677146311971,0.21261352869127126,0.2414839509338804,0.2189183529725305,0.2104815973429112,0.16913078180228802,0.1885800286496582,0.16473093946553963,0.15608903318452846,0.15562408138563072,0.1590322142177518,0.13700754834039913,0.18562589243217514,0.16950674659302667,0.19048033698692762,0.2268028186843327,0.1984455101703324,0.24323093483480995,0.21516263764080495,0.1744602969035973,0.18146651019255008,0.17985820211420417,0.1733394323133592,0.15380608030165838,0.13071735731039874,0.12298838571942405,0.16917149624002709,0.15040730737983882,0.16395763051735118,0.15306308385670378,0.16360553153884735,0.14539110206455366,0.13222928300917902,0.0953020954242776,0.11596905897684207,0.11511852737697408,0.1283762442816534,0.10854185645339483,0.09500004611652724,0.08834079917191655,0.07413466946162892,0.05614366268236519,0.068578354757424,0.0545495055970866,0.05204324720542423,0.046669406462667956,0.05261970983988574,0.049664058121137736,0.05608116474024224,0.048473809453861746,0.044904801820141296,0.03497141466974821,0.030081451314328024,0.03778502633384999,0.0369982117530986,0.026406741485767545,0.022839567266332194,0.03294312331453787,0.031659987181566165,0.022673337666460087,0.01488726617687561,0.019627941465116785,0.024802641835678957,0.016407359057218882,0.01505876683758367,0.012076419583121997,0.01841836478408653,0.0187089147979012,0.014631333430875556,0.014483246291862971,0.012627219233780337,0.018327224258580473,0.011805479428952095,0.010454054430776736,0.012661318766787551,0.01408768173109433,M
Georgia,0.024310789128215105,0.0,0.0,0.019376715646697885,0.015668250900924427,0.03391593370565492,0.0315059861373661,0.037741387625018344,0.049435296801916565,0.04068276289024498,0.058424263252856774,0.07180888328429312,0.1011933840463396,0.13391930890091858,0.13358419567262467,0.18869669780778836,0.2604063133622232,0.3351701414531614,0.4131590177289832,0.5526087570336607,0.6952604778691736,0.8603493784126856,0.889811939104091,0.8944982232569539,0.9878390301914298,0.9723289777094543,0.8829421031136351,0.8370345063204646,0.8755786068819363,0.6856664787297893,0.6621458496059078,0.7011737409581001,0.627289449274451,0.5963434334284463,0.5267725286603839,0.5344972089125037,0.5465453947728891,0.4762255443454354,0.37634613673062006,0.3759256698140488,0.3886538559559611,0.3709152953103943,0.35689986511811117,0.3433171540191784,0.3718067520106165,0.326849672007497,0.34569453174104336,0.3146041984948792,0.36472534899438347,0.34411237861789384,0.3587939816720976,0.33084703957120326,0.33409318425781864,0.29468954939069314,0.2979122119981741,0.26874807118609195,0.2508576620065901,0.27373678937788376,0.2462776886487095,0.2844522243343408,0.24871087035783115,0.2748777944780707,0.22004637218850145,0.25307415227922,0.25383952233468504,0.26904607839798383,0.24223967885939718,0.17998560115190784,0.19664545980335452,0.186697044490855,0.17910897049969898,0.17418436278816152,0.18066303333232966,0.12274162887122607,0.11012245617126244,0.12312830818874013,0.12222052471493451,0.12362102094838823,0.10029825533824266,0.08374465493395593,0.09041591320072333,0.07164723506806486,0.07145787293731556,0.05657327586206897,0.06634262581405109,0.075706367446262,0.06509445476613461,0.054201258526783355,0.05614456572831253,0.04314830325642783,0.033459322138918154,0.04354479515284223,0.036257704762261984,0.028350261315452124,0.03560991183477001,0.030597882626522247,0.027205090900488504,0.028630393548617985,0.02625722073570232,0.017187809876379984,0.028097385538275666,0.0360391529357494,0.020589143638689942,0.02558622558020529,0.0118936116438458,0.009032199792259405,0.025169104923706147,0.008099526987623923,0.02242655303879794,0.01970408053595099,M
