state,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,2000,2002,2003,2007,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.00921574048474795,0.009638156083053368,0.011407711613050422,0.0,0.008722958827634334,0.010125263980096623,0.011453605738256475,0.023071709757891246,0.021495206568935128,0.026039029612163124,0.049641869370966596,0.05857393888309499,0.06459663803861117,0.06345458570058289,0.061736760476427094,0.0960497629247915,0.17227877838684416,0.13518575826180432,0.14154857393879244,0.11805751339159853,0.12402051975872372,0.1520082630132715,0.10567873664061253,0.11252591057151318,0.10282972159805005,0.09028990912124364,0.0754407897572962,0.09052845988457622,0.07593538588982467,0.055146618073704655,0.05603469278370608,0.06902105142068331,0.0550357732526142,0.04790801660811242,0.022399928320229377,0.03216690025963284,0.042097385284625095,0.04257030012061585,0.035702384919312616,0.014200847317223259,0.026500915486171343,0.01916856355576854,0.016598691074646683,0.0,0.011452917057974667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09254118082546733,0.0,0.08574858514834506,0.0,0.08950948800572861,0.0,0.0,0.0,0.207648382073023,0.18761726078799248,0.14285714285714285,0.11531808571977706,0.14236322961155176,0.2743773744195863,0.2086375964948884,0.286697247706422,0.10442046641141664,0.0,0.0,0.0,0.11005943209333038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602990834539315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.04896817068905211,0.0,0.0,0.0,0.0,0.030958154893968318,0.0468427955780401,0.08032128514056225,0.08106147873202782,0.09116525774904691,0.0624512099921936,0.08827099194527199,0.08707325037187534,0.12627591286962012,0.11668611435239205,0.13659381663113007,0.22547166683245468,0.24453199293574243,0.26157924107142855,0.1533857089412645,0.14608915386741422,0.14979501734468623,0.12970678405785707,0.10030835531448527,0.13187259078920674,0.10043185698503565,0.11720500534316936,0.06450298750678979,0.05874098489051334,0.056748005474513474,0.0394399526720568,0.03473757342259837,0.04914004914004914,0.03937340045560649,0.023565761566861302,0.03023888720895071,0.017429844874380616,0.034446276111507516,0.01663023852513542,0.01776751210411762,0.010913218089750305,0.018840276324052753,0.0,0.016133911465160834,0.011930089674507387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01734777328938564,0.012620207476210909,0.02611443344736636,0.03453589076032092,0.026566069815631473,0.030441400304414005,0.052167705444661046,0.06599389556466026,0.10548823948681398,0.09230147970809657,0.07855002472871149,0.1601117871386568,0.20534474780194356,0.1935370359509706,0.17826900793297085,0.22309356408869657,0.16727272727272727,0.15901260742816037,0.14293992659841606,0.10144655269584821,0.13534769726012363,0.17465342211548956,0.10445682451253482,0.1223217456496863,0.10061530126543092,0.03582659925958362,0.05223190967897465,0.05410837133802272,0.052066645305991664,0.06446230850902472,0.029379360998898277,0.019434834998250865,0.03839803402065814,0.03092624091541673,0.019414459889725868,0.02719714041495066,0.0,0.0,0.02006501063445564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.005284797750790078,0.0075633668327455975,0.012972741979793046,0.010190425076598028,0.01909188463234955,0.02083622725378525,0.02279111676472147,0.027162205196410844,0.018987491989651818,0.02509526907705177,0.02624128167944203,0.033737024221453284,0.03676426513428947,0.0652372626141178,0.05401313952292068,0.056519140909058185,0.06388690658239032,0.076274667031742,0.07298787938835496,0.09095646713428863,0.10114896455402074,0.11672838512316858,0.15020829299673352,0.1494138858215892,0.1396830245352119,0.1144742601259217,0.10395674264142374,0.10502550619436149,0.09544065342889314,0.08669551911964327,0.07416513425921223,0.06922810661128419,0.06356994119780439,0.04310749558254872,0.03984341946905563,0.0294115244156502,0.021246960504261194,0.01630665614950549,0.018128944895407086,0.014315992360148466,0.01541782300339192,0.013470291741458112,0.013455657492354741,0.007536567425146813,0.010881552826998014,0.00871349467352503,0.008841390971834643,0.007720363123286212,0.005313684508838429,0.005505645680581588,0.0033646922652454205,0.0018135613584481355,0.002545065003273879,0.0024032973239284296,0.001988447122219902,0.00230880527023283,0.0018510634359439496,0.0019223111672548026,0.0,0.0,0.0,0.0,0.0,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0234953205153307,0.0383716468413158,0.027616680475006903,0.0,0.02014910336490026,0.041182247283555615,0.04850101549001182,0.14905795373241115,0.11250540891389008,0.07867599539183455,0.1378341125915516,0.1188450422710207,0.10581436362156443,0.20578881257182566,0.1676270298585647,0.16206621562524118,0.19260197351063268,0.22737731099261022,0.19632390599214705,0.16412587191869457,0.15473107067173467,0.17411872926180227,0.20246818357115312,0.17314946509183107,0.09101051024602196,0.116026991542243,0.10246885907329725,0.07663324605658088,0.0761059140637387,0.0721206610015365,0.03393071963971745,0.03513806330707739,0.025804971757892023,0.021331058020477817,0.02022602583874801,0.019340489314379653,0.02064741104407075,0.013746649254244278,0.023162624788641048,0.016094543949601085,0.013794689044717784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030911901081916538,0.02949317119651527,0.024086360550920758,0.021474895846755142,0.03617072582589824,0.03686031986566461,0.030477274112603366,0.04048173261815606,0.05089991041615767,0.10473178190653736,0.13003632760898282,0.07232899359371771,0.09101744501029364,0.0749693307283384,0.07151029748283752,0.09499451954694922,0.08682649172736481,0.08159738888355572,0.07839532871972318,0.10917371097039832,0.05021088572002411,0.051168343851270684,0.03831551081542373,0.04614183289557748,0.04524571905888904,0.03780718336483932,0.026295030239284777,0.0,0.02210572854165351,0.027902650751821422,0.02732572261355356,0.03535338655982088,0.017073587160662457,0.013991884706870015,0.0,0.0,0.012887262230011857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053659583601631256,0.0,0.0,0.0,0.0,0.05135051864023827,0.10811979673478213,0.07452358139039711,0.16348773841961853,0.0,0.17465069860279442,0.1536688436419516,0.15485869144405728,0.15267175572519084,0.14696876913655849,0.14397905759162302,0.13578756789378393,0.0999000999000999,0.08296001327360213,0.08431703204047217,0.0,0.0821557673348669,0.08003841844085162,0.0,0.08911332244170504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.011555083081047352,0.01709620891567295,0.0,0.009655119144170238,0.0,0.012692886543726994,0.0,0.018730683982143413,0.043228911496008535,0.035340492048389294,0.04136076931030917,0.044026653974297954,0.05837318425720123,0.06857292131529394,0.07384277817629437,0.1105920291053415,0.12006292953548067,0.17086444753828628,0.19265554259292955,0.1662537488590429,0.14388656169136332,0.14444952692779933,0.14388310737897075,0.13071735731039874,0.16127722278301831,0.11569147484801852,0.1251564455569462,0.1002618603883083,0.08139068744761234,0.06568105280756645,0.048042277203939464,0.05006739842095128,0.04032011729488667,0.045431177743505136,0.03911794619605915,0.03158463152961314,0.025197216676680945,0.02305826362051632,0.024985276533471348,0.026415801762189613,0.01627352541517832,0.013556186405537305,0.016134360810405892,0.008063038299431922,0.005572466443303637,0.005466982840507609,0.005675892356701456,0.004369960888850045,0.003672258291959223,0.0,0.0,0.0,0.0,0.0,0.0,0.003860974046532459,0.0,0.0,F
Georgia,0.0,0.0,0.0,0.0,0.009134783733995098,0.0,0.008218727740945701,0.006136927117853548,0.012714396511169596,0.01257276487672404,0.0,0.016072996130117086,0.011936450338398368,0.04735409020954185,0.033176602487101164,0.04571324084020937,0.0650983209122744,0.05658348893792791,0.06408911883287889,0.06245875365324785,0.07175879633441952,0.11265400988983625,0.17488632388947184,0.15942221524414546,0.19700646277298609,0.14401810513321675,0.16678644555032746,0.10723709274597507,0.15058121534521096,0.12034517183375955,0.12110005729465076,0.11103438003547683,0.09747020513047716,0.11333995776922122,0.09099907404450973,0.08343834076899499,0.058829636294425024,0.05890437855880621,0.06775179707510534,0.03480792354914246,0.04515352197471403,0.034836872557632306,0.033121556110927104,0.0269432843863667,0.02202449123425249,0.03538169775538509,0.01666643518840016,0.01746818774270703,0.01979570829044263,0.01015086726472193,0.0,0.006513385006187716,0.0,0.008081896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03972036860502066,0.0,0.0,0.0,0.07221375270801572,0.04721806878098686,0.1385361348418379,0.13709677419354838,0.10746466065966769,0.08833141948591114,0.0681663258350375,0.08973975471133712,0.11351909184726522,0.07681966583445361,0.0916254352208173,0.05893330714075238,0.13388259526261587,0.13628262920641576,0.0,0.0934094447327452,0.0,0.05060216577269508,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049168237318692125,0.0,0.07228915662650602,0.04744958481613286,0.07015902712815715,0.07697636825494573,0.05339842856053093,0.06062902614626753,0.13326017088657208,0.10870409193260347,0.17261671243624951,0.13124372732185594,0.19540409566984523,0.2559795216382689,0.16561775422325273,0.2363206689692783,0.19474196689386564,0.2103934357248054,0.1309900665866172,0.1327433628318584,0.16512549537648613,0.10595465140919687,0.0875230963726539,0.11943863839952225,0.07008410092110533,0.08817478201234448,0.04561211457763182,0.0,0.0,0.0,0.0,0.0,0.03431002538941879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0059352212989655755,0.0058843865159282985,0.011861428857373731,0.007316299903262257,0.013318239328760736,0.015131081214433736,0.01459692063362313,0.017864953273906695,0.011359695799304069,0.016509141937347805,0.019531903969998998,0.013607589769269707,0.03801537993656862,0.03719680727404231,0.03376356297671849,0.03998005932843372,0.04492427392337066,0.04954526278611163,0.06796589172696028,0.06895312644158165,0.07986432923823233,0.12539504536650015,0.1414181772300963,0.1342906670661502,0.1334234275505062,0.12227126327090541,0.13494528246081042,0.12442031444406743,0.11568790529850606,0.09230657850282349,0.10172610408459463,0.07709878010995583,0.07507737566267275,0.0613558100117343,0.043955704987815786,0.03930726722005133,0.036588735149827134,0.029607360845404024,0.022450265420073435,0.02441423280017299,0.029896855847326723,0.017911260451220472,0.013195029872081515,0.017617523563437765,0.013162609414190755,0.009065361254645998,0.011848955440521947,0.003653581971765119,0.009895041877230802,0.006268413464552121,0.0,0.005155094706454179,0.003734687780101583,0.0038023391990752707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
