state,1916,1920,1921,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008758408071748878,0.0,0.015145673844798148,0.008555783709787816,0.008581481163648846,0.010176785298906723,0.01591112911158041,0.008590204303692357,0.023071709757891246,0.027227261653984494,0.039058544418244676,0.07942699099354655,0.12286240838893095,0.1438743301769067,0.17413118866671584,0.18521028142928128,0.2027717217301154,0.2427564604541895,0.2720002605990521,0.2619462115419033,0.3259797011559064,0.45662100456621,0.5359265683160213,0.6201148508534056,0.6435692429177772,0.5941272803442891,0.8126091820911929,1.114368237272061,1.1157632680774017,1.0815039808550784,0.9638669767664901,1.0744043268527994,0.9317841941792246,0.9499653035342538,0.8783136378153944,0.8422373048406244,0.7329457987730625,0.629122035642453,0.6692997185630158,0.6783453134669396,0.6106364346406002,0.5083357425074685,0.5223433568946927,0.42208100161244433,0.43952540365739795,0.35504042879721465,0.3184037359371683,0.2958651630896083,0.27684543205037115,0.2952457858080145,0.23173180905298935,0.2566695185502061,0.21598272138228944,0.2651141030306181,0.2496518014348409,0.18972332015810275,0.21843116653302735,0.20670054258892429,0.25045340702996804,0.19303325436518382,0.23892077736662687,0.1879857467523358,0.15769317413831943,0.21625674000173006,0.16205473169240178,0.124093788779309,0.14798372179060304,0.10488410306611196,0.11236744153381559,0.13193070166302123,0.08794146616012383,0.11111509373095811,0.07838453211899518,0.11090865879743327,0.05254435956509438,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546099290780142,0.38204393505253104,0.2575107296137339,0.0,0.2596559558584875,0.12027904738994466,0.16106301590497282,0.20359059781602812,0.3546099290780142,0.32584462356371124,0.3272786777941417,0.4654493376297888,0.6665432327346787,0.6788511749347258,0.5062849162011173,0.7440733690949991,0.6651884700665188,0.7142857142857143,0.8264462809917356,0.9965426072808623,0.8653440270156184,1.1683705403713749,1.1085626911314985,1.0093978419770275,1.1775200713648528,1.3424248881312595,1.3470319634703196,1.386748844375963,1.3891726251276815,1.5493233967444597,1.2092341517039207,1.2216404886561953,1.0645266950540453,1.0449157829070495,1.1418533157663593,0.9256878374903574,0.7477086348287506,0.766415008007321,0.8088402825244931,0.9452253999030538,0.6142820578448938,0.6024096385542169,0.5587318087318087,0.5625327053898482,0.5479818230419674,0.4133370074400662,0.32554010062148564,0.4588607594936709,0.3510531594784353,0.35940441553996233,0.3194888178913738,0.3377777777777778,0.33136966126656847,0.16762898118830322,0.26595744680851063,0.1741486068111455,0.27932960893854747,0.15503875968992248,0.1339969372128637,0.17287744909719555,0.284792101765711,0.20719532868713506,0.13490075158990172,0.13722799451088022,0.0,0.0,0.18086816720257234,0.0,0.0,0.11022927689594356,0.0,0.18205461638491546,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06172204505709289,0.0,0.05434782608695652,0.07020828457758016,0.04073983541106494,0.055963623644630985,0.09547109016051078,0.05235297539410157,0.11850347045877772,0.04393431819429952,0.0773953872349208,0.08900131159827618,0.13833110218652386,0.18345492555143136,0.20719376761147026,0.2419984387197502,0.30159255581301264,0.37006131408047016,0.36830474586972534,0.4300716786131022,0.45975479744136455,0.5073112503730229,0.5705746501833989,0.4987444196428571,0.6285072951739619,0.7383424803569313,0.7765689057079785,0.9197390142284412,0.8433332094958575,0.7777101508081423,0.9507549127916709,1.127236374918129,1.1135252580119501,1.1911366380576316,1.0481690422939547,1.0385854203641622,1.0800227373207858,1.035012285012285,0.9084005962257783,0.7959990573695372,0.7509323656889426,0.796792908543114,0.7651994193342027,0.7055972631378885,0.6462932527872784,0.6133228566439671,0.5505547414695415,0.5617518486742656,0.4658666935565191,0.44340166623585786,0.38118410381184104,0.37057810183886863,0.3523493350170065,0.33326681301137495,0.28619362479028915,0.27528587379201475,0.3419232701000657,0.30348144754924417,0.3794539565016196,0.3843128843128843,0.3849645905211549,0.39791803599026526,0.34057341442224154,0.33524904214559387,0.33112582781456956,0.2763703362505758,0.2051596853141205,0.2522540948679927,0.17589491214610506,0.16058775116927956,0.1570799661037968,0.10555509562049839,0.12793892489355901,0.1251616671534065,0.07515245211715194,0.0642773234035951,0.06384940998415588,0.0814251875246743,0.07777460918258886,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014662326617987742,0.0,0.0,0.02122578933404086,0.0,0.0,0.0,0.0,0.0,0.012109762890842597,0.0,0.0,0.015668660068419816,0.021252855852505182,0.023909462834068328,0.049813200498132,0.063150380275116,0.08524211510435285,0.16535994297933002,0.16441201073004702,0.20364821225962235,0.22415650199411954,0.25451180009254976,0.284440795261275,0.32682651454377987,0.38872363439697133,0.48727272727272725,0.6776965888009692,0.7494688043268303,0.7927860229194064,0.7718476789698943,1.0188116290070226,1.3734138037759207,1.3494850649094425,1.2228628923029294,0.9951833127662115,0.8839246253364941,1.0396537064234368,0.9572252483178469,0.792507204610951,0.9254498714652957,0.7968282349282855,0.7602810736090312,0.7963507035719809,0.6911547720742409,0.6760432046002021,0.5491225975886356,0.5446882951653944,0.47353425097315305,0.36771896882212574,0.34941698402104354,0.26905829596412556,0.29617093293843877,0.3209105301441958,0.2602443650478585,0.251211987659762,0.2592800656842833,0.22234817107729868,0.2318764492278077,0.1775883502042266,0.23402964375487562,0.1875334881228791,0.1617832104979328,0.23358188841972868,0.19263506854224532,0.17587373167981962,0.1949317738791423,0.17987229067362173,0.17858821317793028,0.19683102056884164,0.1471206389239176,0.14846235418875928,0.07699923000769993,0.1065619742007852,0.14416412531189354,0.09103840682788052,0.08317984671142534,0.09436929852154766,0.08534663865546219,0.06209465985925211,M
California,0.0,0.012390550140426235,0.0,0.0,0.0,0.0106928999144568,0.007710100231303006,0.007565784496194411,0.015138899402013472,0.010878010878010878,0.01038021234948692,0.015438769838819243,0.018956148110703903,0.026166451338577524,0.01720739605168476,0.035071668191521806,0.06406989443028759,0.06516016368233117,0.06430944753420906,0.08483045529551211,0.10146811681516947,0.10777797736662474,0.11141296053234029,0.10937722915548552,0.11257628524592322,0.11807195443811641,0.11766576562251549,0.15079707022834984,0.16044430731255785,0.207733060693373,0.1887530787468637,0.2292387543252595,0.21618986345272395,0.2802926573943782,0.2884375137788621,0.3369548782858501,0.46250042477996395,0.5091497004426538,0.5426202978962317,0.5981763390183823,0.640714493738472,0.6356588187211275,0.6570441756031753,0.7202435539917525,0.6805967869722511,0.7511531598262685,0.8529420112968693,0.8977180172327565,0.9669174813676252,0.9909539615707431,0.9072529437462536,0.9439854319984349,1.2037538865276551,1.207863490085276,1.2100898325344112,1.0522789846488183,1.0592003273605768,1.1217462532613311,1.0307600097674314,0.9364754026809314,0.8991543160063244,0.8226275840248605,0.8290519877675842,0.8046039383086737,0.8034703330637454,0.7237822188492565,0.6365801499720943,0.6495753800282192,0.6558604879480574,0.5579852209319861,0.528256685643531,0.49102173779983266,0.5094757397462801,0.48931133515182834,0.46529662659945714,0.47535735174904825,0.4966138761003911,0.4632769913084074,0.43309937611408195,0.4440788543839713,0.48770280261707794,0.4433919196530472,0.4393474675348805,0.3872337062668639,0.3815982934312401,0.362640868742807,0.3554014824835828,0.3085858471050897,0.2674684790473141,0.24962257193195894,0.2256513342004651,0.16837158235813943,0.16240986589392817,0.1446061891448954,0.13972763335469007,0.12116899905248661,0.10934128192729346,0.1131602287671652,0.09114101223486713,0.08737495791084345,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029859659599880562,0.02877532228360958,0.0,0.06618863761720904,0.03297971747375364,0.04036326942482341,0.07203918931898953,0.09152656679030782,0.09170769379283714,0.09789716881387789,0.10116161439983255,0.1035625517812759,0.11100704200922747,0.10074551682450132,0.1995755060664618,0.1576283003425384,0.15800143095635585,0.2077022933794894,0.2725561268931411,0.3324234480149185,0.41325662426059473,0.4422497761619231,0.4864099206243151,0.610267155578837,0.5633730352686955,0.6754260988866023,0.6523563327287984,0.6544130199738235,0.7385664236341256,0.9250227051027616,0.9527251223758992,1.0766165316878775,1.029620926349638,1.1479067582643414,1.0472962657628775,1.42495757148804,1.510313557698448,1.3762486126526081,1.301307578940767,1.3017057898146147,1.2591139351702731,1.0952776901683057,1.0318899317406145,1.0214143048567743,0.9984527608548497,0.8947211452430659,0.9233166082434072,0.8454358047853984,0.8553100498930863,0.7288194045292563,0.6308322224338222,0.6482668537287439,0.5705229793977813,0.42445235888178756,0.3854463321221644,0.4043324838267006,0.34428165757796597,0.29539088362617777,0.301759410801964,0.25488958990536276,0.2652787953816225,0.24141042210246533,0.259258378326951,0.2806597805332536,0.30921037673646634,0.261850409560897,0.2526099300292849,0.2289599666967321,0.1899291240098207,0.2435064935064935,0.19561068702290077,0.12752599568373554,0.210948754887837,0.10592644901950134,0.07818608287724785,0.07959293896927144,0.08071723024589927,0.06926007156874062,0.06359300476947535,0.06168850243816462,0.05937314458923158,0.052405751531230546,0.0568257788474395,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025798462411640265,0.0,0.038224212308196365,0.04332286364128669,0.06519613169618603,0.09019524617996603,0.08586725931912315,0.13136620856911885,0.19335062485262908,0.19586240665932184,0.20783373301358912,0.23300148273670834,0.26183421759801556,0.2513527666259382,0.29330475492131536,0.27752316936551585,0.30182200808550697,0.3035770541570009,0.3810065396644868,0.3784169996559845,0.37246685780097527,0.4755677089525621,0.49457779391079454,0.5189515864152927,0.755916333805781,0.7796800900249176,0.808879241496529,0.841172765507853,0.8379718651958304,0.7777506311588892,0.7833937286608994,0.8648447820343461,0.7790865881380451,0.795319102828042,1.038211640692444,1.0416666666666665,1.0473754719279016,0.9960928078722685,1.1207641355476625,1.1272707612456747,1.3974235004210986,1.5498426725580772,1.4531809653760874,1.3549757915636211,1.4126499609569105,1.4757065293053042,1.4435470012029559,1.4166447541414673,1.2966384647800577,1.2221309922314154,1.0665013176251743,1.2782365800340054,1.107739445541054,1.0699447954015138,0.973835175598153,0.8731409041147099,0.9805716078759512,0.8634465694107943,0.7755509483221992,0.7458710708577517,0.8348768418433637,0.6693706214368778,0.7471834685657579,0.626987460250795,0.5331789653281336,0.4643214136007481,0.4168269847377197,0.5138275241368024,0.42672841548130996,0.3752281792982219,0.41473698762701317,0.3464955916154928,0.2784520919605883,0.27690603655159685,0.2914569060146107,0.2691169120756603,0.23305257993294629,0.17685372902557908,0.17137187697303147,0.13855532976168483,0.17397846428739364,0.15684410646387834,0.17327775956540065,0.1201691982311094,0.12240501370936153,0.09181799632728015,0.1267360194328563,0.05514503143266791,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12522361359570663,0.12507817385866166,0.11822327309576085,0.081913499344692,0.15757957768673178,0.11804633318577543,0.12398401983744317,0.26051843167904126,0.08632383771118511,0.24825095915143308,0.3219575016097875,0.40072129833700665,0.5466171617161717,0.4943357363542739,0.6286013619696176,0.595666016226764,0.6703427397556493,0.830405621207282,0.8719346049046321,0.8294821661334282,1.0354291417165669,1.0884876424638237,1.2130597496451154,1.4376590330788803,1.0165339865278629,1.6099476439790577,1.9462884731442365,2.047952047952048,2.0905923344947737,1.551433389544688,1.7101399205389531,1.7745645744331253,1.600768368817032,1.4913657770800628,1.4258131590672807,1.5056648777579011,1.016649476941211,1.6051605160516051,1.335289801907557,1.1947603281992227,1.252312508894265,0.8490566037735849,0.889060688055663,0.7268322228952151,0.8508626802174427,0.7802974884174592,0.8399017960976871,0.5791245791245792,0.4375769178175852,0.5038871292830406,0.4716285924834193,0.5792365958710828,0.444247001332741,0.424721734036321,0.48977239988475946,0.44093051543256806,0.3400354819633353,0.3603343903142116,0.32539565153083866,0.46234153616703955,0.4405286343612335,0.3980404164115126,0.4437400950871633,0.25113008538422904,0.2784545770971111,0.27821248478525473,0.16357688113413305,0.2279202279202279,0.2911208151382824,0.18800526414739613,0.19135093761959435,0.12222448563862294,0.0,0.11687704534829359,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02129094070473014,0.0196347928529354,0.023631583611496764,0.030104613532023785,0.037205841317086784,0.032354232626932586,0.0576997050903962,0.049494584150311244,0.04055150040551501,0.05130933829957052,0.06346443271863497,0.06655795533961197,0.07648362626041895,0.0806939681258826,0.1087399755335055,0.13054492813566332,0.19871489766777722,0.21440919602164296,0.25578788109673134,0.287986834887548,0.31110468000661484,0.3446634097871988,0.33223642576889,0.3821001594759769,0.4031381753379406,0.43282006057160094,0.553723186556564,0.6425124967440246,0.7012314308053167,0.771578080220915,0.7760060246881241,0.8760951188986232,1.0733916818042417,1.2002089432573282,1.2001719649382596,1.0367017712429043,1.1233070158546763,1.1069704930050706,1.0461126454096576,0.9578308540006483,1.0107082089476205,0.8780260888104975,0.9075732561035224,0.8557457212713936,0.8410450432026176,0.8096078894051213,0.6889732384931899,0.704533755387724,0.6091258933479935,0.550977619581647,0.5241469798336671,0.46400420016034394,0.4573892396996381,0.4171685419665678,0.40339480301760267,0.4067327575720715,0.35095026533382695,0.3685967875016386,0.35919097243633225,0.307560871422469,0.3464001035393716,0.3095121353272861,0.33436035242971096,0.3166709494082259,0.3044445933171062,0.31695490662188586,0.27637229474042263,0.2953324630299399,0.23943439271758038,0.21898574177394553,0.1933928302329086,0.16752982796302437,0.15061666767077778,0.1525000638966748,0.13974122618716905,0.11412862379206931,0.1197412913507998,0.11586576994110882,0.09857741039856023,0.10894473872046283,M
