state,1914,1915,1916,1918,1920,1921,1922,1925,1927,1940,1941,1944,1946,1947,1948,1949,1959,1962,1963,1964,1965,1967,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1981,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.01424055139414998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007679783737289958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834039431019384,0.026500915486171343,0.011980352222355337,0.0,0.013664002186240351,0.027487000939139198,0.01650982334489021,0.07032860434097248,0.07594874684567704,0.11103260320985162,0.159637468458726,0.2644473827486972,0.23419813161934996,0.28590736601341166,0.23914014663758443,0.2898550724637681,0.2958498078358725,0.2956966095369334,0.3339378760399574,0.3304963294434208,0.3525538300166079,0.33107937487724814,0.3238341968911917,0.46999798160375994,0.49227946797125827,0.473515772973679,0.45740423098913663,0.39506345488235495,0.4143549406559449,0.41662326840954067,0.302518643590826,0.29033298684540665,0.3471314993841215,0.23766141170878555,0.21826118588577662,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557247989046722,0.08874689385871495,0.0,0.0,0.24213075060532688,0.0,0.0,0.0,0.29069767441860467,0.1531393568147014,0.32654629273914715,0.3417505221188532,0.3955547184027124,0.4817883985353632,0.4312879827484807,0.39666798889329624,0.20837674515524068,0.4622186495176849,0.5099959200326397,0.2508885636629731,0.30864197530864196,0.14767413241447205,0.2860858257477243,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629361086783845,0.015964877270005985,0.04539623013914931,0.0365764447695684,0.056021326739558786,0.05344327378225683,0.07774178621008793,0.07507507507507508,0.08897766479026693,0.062174693123478945,0.08688097306689835,0.12486316365626711,0.13950986654116382,0.1413618386569037,0.14700418396523593,0.2795248078266946,0.26945603562807585,0.2830359114358552,0.2624888907260815,0.273201423958937,0.23280689611778768,0.22737702866202175,0.17607145924589881,0.18618259192765477,0.15371154255444935,0.18258981444926964,0.1296243486376481,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807911994922784,0.055624491891660605,0.07057474306382604,0.14543851917144116,0.15556803941056999,0.24414701137899464,0.2450015312595704,0.2752619428165512,0.26870070208893126,0.2679049830326844,0.2696386841632213,0.1886622944928578,0.25983334826628435,0.3697857948139797,0.38100301258195995,0.5126360284198219,0.6062599868408686,0.5314437555358724,0.5937368642286676,0.5090137857900319,0.5004949950500495,0.49355019629837354,0.38813418353202106,0.41536273115220484,0.37430931020141406,0.37118590751808744,0.3085609243697479,0.28287567269214847,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015663129931928037,0.0,0.0,0.0,0.001657760807218996,0.0018635359263104651,0.0,0.0,0.0013458769060981683,0.0015868661886421186,0.007635195009821637,0.006969562239392446,0.009942235611099512,0.010261356756590357,0.022477198865033673,0.031031594557113237,0.031751336898395724,0.03787814544077159,0.05998632869718064,0.0596325039945218,0.04945160174595597,0.04826309312801291,0.08158894469799341,0.08517644913911963,0.07581522505002677,0.09888386260826078,0.12958284406172532,0.1468738870205718,0.14944884579506787,0.14728329271884957,0.13949727070557313,0.14288468689317044,0.14756601278678247,0.12574806006319103,0.1075369703443348,0.10704345964461572,0.1009061206886029,0.11209567771000892,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025130047998391674,0.017825311942959002,0.015343698854337152,0.08832807570977917,0.106111518152649,0.12923992294374403,0.1522251028708703,0.18403920034967447,0.22736057112975466,0.17232890201870998,0.16989694409049247,0.23358542056939338,0.21077500347431322,0.20640074211502785,0.22423664122137404,0.3090052972336668,0.33185840707964603,0.3558042261937096,0.30995197140623254,0.30131612609795616,0.2998068551990544,0.2972411404825118,0.18788842318254081,0.2203160801363022,0.15937001968688477,0.20307228718351839,0.19053349378259124,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523368472366096,0.029020088350046755,0.04809542131589073,0.06545573555882833,0.029771749917300694,0.054086944763707664,0.06221054814405198,0.07204363786064702,0.12851635013565615,0.12553073657005723,0.14762103031908852,0.16147014724539618,0.18398887889443127,0.29763188543329167,0.2705871741679444,0.20783299464252727,0.29623360135421073,0.2756653992395437,0.26694141338453614,0.2787925398961738,0.2937720329024677,0.18873699245052028,0.1637006917674394,0.18749310687107093,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13264554163596168,0.0742611020347542,0.0,0.08787346221441124,0.0,0.0760225026607876,0.0,0.0,0.29581422866439877,0.1789709172259508,0.22785963846270696,0.27556644213104714,0.2694136291600634,0.20090406830738325,0.4698920988513749,0.20865936358894105,0.4725554343874954,0.41785375118708457,0.32751091703056767,0.35721000188005264,0.32529659395331034,0.387044204522306,0.26367831245880025,0.21037868162692847,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004179349832477727,0.004100237130380707,0.0035474327229384093,0.024763111703483588,0.03231587296924116,0.03667225481978206,0.03801240724972631,0.06401949895100581,0.06554545384443365,0.08787075291360917,0.0706768669177896,0.1149591552405387,0.12181294434910517,0.10810727330290885,0.11185513248786977,0.1563162948571939,0.1948254930611592,0.1580282608387545,0.18476113025303,0.27030486473462684,0.2890289753560531,0.28548465415334123,0.25852318629827115,0.29090533527270224,0.2581425662608518,0.26180434544704567,0.2482505831389537,0.23273659445648417,0.21866397184374672,0.1872066417660731,0.16717382320898608,F
