state,1915,1916,1928,1929,1930,1933,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009397024275646045,0.008143720377217127,0.0,0.0,0.009395493921115433,0.0,0.01595150741745095,0.0,0.01713828693300834,0.01766541700198245,0.01724360908738199,0.015842480479800837,0.016107506097841593,0.02637446951351092,0.021926618915363252,0.02300701714022777,0.021535737359718598,0.025094675366154125,0.02687991398427525,0.027571628793971,0.02338743626923617,0.03311023342714566,0.023801589946208405,0.037868926179262026,0.04818348270212971,0.06469390200071883,0.08299345537323342,0.06148800983808157,0.0824610028174176,0.0778320243401967,0.10185522008002909,0.1592473724183551,0.1463611587766226,0.10556671301302847,0.11666796297736641,0.12750787165942387,0.14815199875240423,0.14979108086090454,0.13965744400527008,0.1824867973567064,0.18660465650389,0.2072717851282494,0.18425901553040272,0.18647475306663558,0.23287786537975924,0.20556431628745214,0.17300539200138404,0.18651582326861335,0.20900006531252038,0.19506945145124943,0.1817991119812607,0.15450523210899642,0.13193070166302123,0.1336710285633882,0.16846481952758163,0.14930387070284798,0.18220708231006894,0.19400994300957924,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08032128514056225,0.06496881496881497,0.0,0.0,0.0,0.10358094110683633,0.0,0.08358408559010365,0.11980147184665411,0.12424565140220092,0.0,0.14727540500736377,0.1303780964797914,0.13297872340425532,0.13544891640866874,0.13966480446927373,0.11627906976744186,0.09571209800918837,0.23050326546292738,0.30377824188342506,0.28253908457336596,0.2119868953555598,0.3136639874534405,0.17850059500198334,0.18753907063971662,0.18086816720257234,0.24479804161566704,0.14635166213673428,0.15432098765432098,0.19689884321929607,0.26007802340702213,0.2201430930104568,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665778251599147,0.0,0.0,0.020926339285714284,0.0,0.03553519958937103,0.023651844843897825,0.019652543039069256,0.0,0.02366943937242172,0.016738642830839277,0.017236030197524906,0.03394894079304726,0.04242404464314852,0.04339553359815736,0.026293301781371195,0.04421145708330702,0.036855036855036855,0.03374862896194842,0.023565761566861302,0.03779860901118839,0.032369711909564,0.04182762099254484,0.04989071557540626,0.028872207169191134,0.04801815959490134,0.04605400879212895,0.053111083874657836,0.06251890692749824,0.06362714493070606,0.09124087591240876,0.10416249348984416,0.12627548422574797,0.1396926761125524,0.15987368005526498,0.1424556269972664,0.16806398021867636,0.16414719804550312,0.15363257751041184,0.20735020735020734,0.20337751952061014,0.26113371111861156,0.2797567332754127,0.31301313628899835,0.29246646720677716,0.39231881065455293,0.3634718834305284,0.36815462494247586,0.3966991635635561,0.3994620310335829,0.392699915259492,0.38910505836575876,0.30621447597474777,0.28161375109516457,0.3628789830799622,0.3590664272890485,0.36181332324355003,0.3651796288985393,0.3759106110491795,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019324418335008114,0.020025632809996797,0.022751403003185195,0.0,0.031095735997201383,0.0,0.0,0.0,0.019426528867821896,0.031833194063109305,0.031806615776081425,0.06822103615714917,0.07041427062551343,0.10207687173648464,0.08560945780676722,0.08885127988153163,0.0941337555089641,0.14997132901063032,0.1366240634640811,0.09939069184564193,0.1307930418101757,0.131250820317627,0.11543242763274728,0.16468752708676432,0.16520807287015538,0.14830127628977172,0.1347587817806127,0.14335633007794998,0.0992108229988726,0.18607123870281764,0.19336271247414336,0.17858821317793028,0.1328609388839681,0.11559478772593526,0.19088016967126192,0.16499835001649985,0.18508132361189006,0.16634322151372333,0.21052631578947367,0.1841839462895847,0.23906888958792075,0.17725840336134455,0.28287567269214847,M
California,0.0,0.0,0.0,0.0,0.0,0.009812419251966572,0.0,0.0,0.0,0.005810305157226857,0.005284797750790078,0.0056725251245591975,0.006104819755196727,0.004755531702412413,0.003950045096348183,0.005682607432850522,0.003710181798908147,0.005151452709664125,0.008544371395343317,0.005111999256436472,0.007365973804755656,0.008650519031141867,0.00839184312847912,0.009482160263679913,0.005878981172562795,0.012239813954827887,0.005437183538926836,0.008800923119047153,0.004623666567588097,0.010034343349334335,0.00876833129260861,0.013004223276321168,0.009993067309553997,0.00873400585178392,0.010818275248740785,0.010100670011110736,0.01454684794641083,0.012145806838803709,0.014655680863612805,0.013125218034049578,0.012868836081507143,0.016554547233133175,0.013854987184136854,0.015365047930413406,0.02094860198888492,0.018382202759781377,0.0208534982727008,0.020857350888902372,0.021828729567939145,0.014665162905517943,0.0147617454287795,0.0159763925305666,0.01712538226299694,0.01718337372933473,0.02176310565399603,0.024454001180537987,0.022379770897456443,0.032478769001410966,0.03922005232714078,0.038060767965759676,0.052264886520145534,0.049419547017711694,0.06061882098706876,0.060563092562996426,0.07282687585130393,0.06464654756651925,0.07536472560628939,0.0821101484298837,0.09441844919786097,0.10063149087249765,0.11076545345479402,0.12753937457201553,0.13263319774637902,0.16115921740406652,0.16147811971477863,0.1669344454699803,0.1984160536625236,0.23754858948421267,0.23425731535186042,0.24647077178130292,0.27229251244859615,0.2751519695793053,0.2810162409865894,0.2558152346063268,0.24912414629824012,0.2356455243200975,0.25296448393080107,0.27410771630424813,0.2868500608284881,0.2915340059073996,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012087805821487285,0.0,0.0,0.0,0.0,0.013794689044717784,0.0,0.02418906170629641,0.034133853468243325,0.036590720593257554,0.041736227045075125,0.06616349735346011,0.08041615359485337,0.09167303284950344,0.06648936170212766,0.08580441640378549,0.11621737702432984,0.09266258626155234,0.14984658563851294,0.15413283029285238,0.16142600550212582,0.17232890201870998,0.2168421523260233,0.22433451282407088,0.23625330059758187,0.2898886827458256,0.3053435114503817,0.267314106337061,0.28812512862728956,0.2906187191047857,0.27644365017312633,0.2643622615765087,0.2767447894145118,0.2337527415444996,0.1994507876860818,0.2291287233417543,0.23749257835692633,0.25875339818545084,0.24735927263003074,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024289531212047608,0.01767669327991044,0.034147174321324913,0.02798376941374003,0.024031401030680088,0.04706743717804565,0.030929429352028456,0.058870203998054725,0.055940330314331384,0.06911232134464931,0.08225316958334515,0.07588582102620979,0.0749985000299994,0.10054231917616234,0.08706026505014026,0.11863537257919712,0.14400261822942237,0.14885874958650347,0.17240213643431818,0.2764913250846755,0.21956156300387666,0.2534628016564329,0.20675650729185896,0.33687876149740714,0.3152512398600592,0.2902935644778804,0.36233446922313767,0.3833318300712546,0.31405874745981893,0.31504208397987493,0.28517110266159695,0.2528918653116658,0.23553162853297444,0.17626321974148063,0.2652519893899204,0.25875270634208164,0.14337708172493657,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731528895391368,0.1292156609381057,0.12121212121212122,0.12306850813619583,0.0,0.0,0.13366998366255756,0.13327410039982232,0.0,0.20167098818784213,0.13684050478941767,0.3400354819633353,0.23061400980109542,0.20706996006507913,0.1789709172259508,0.37976606410451164,0.3980404164115126,0.3486529318541997,0.23438807969194708,0.24364775495997215,0.24343592418709792,0.3635041802980734,0.2849002849002849,0.21834061135371177,0.24440684339161498,0.30616150019135097,0.34630270930943163,0.26367831245880025,0.30388031790556336,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006328312871788382,0.010703085699607196,0.00543312904768114,0.00812262848257696,0.008426222404121627,0.0,0.009773260359655981,0.013923213477670646,0.006548574048001048,0.02415299826537558,0.02241147467503362,0.023080941216487082,0.03104922496357687,0.026549679507440232,0.026959368380512227,0.024436434724173742,0.03108449003502983,0.02570607892883887,0.04992409499842077,0.03004283526835036,0.03873788288246742,0.04372423393357486,0.03323278286210951,0.03905646099642796,0.04864278651398679,0.061464231658689125,0.061572292468389224,0.061993689181752965,0.07380426834685273,0.07023916791418051,0.10196575407316771,0.09474426393254795,0.10552628427733204,0.09351052183432673,0.09795754658768357,0.10101711121906833,0.11716100388481224,0.1390237272338938,0.1339921279624822,0.16241725913214022,0.21930332584304368,0.2085947065314328,0.21437663294700876,0.22026912088631062,0.2806241761979676,0.30674627802626603,0.28988126162348565,0.2914442592726775,0.2695778845670847,0.28658655849512293,0.23840466825603113,0.2402514973120799,0.23149901928597286,0.2315894701766078,0.24960156506927286,0.24915496393351222,0.2414694364808769,0.23197715917201997,M
