state,1942,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021341174238831452,0.018218669581653798,0.018324667292759465,0.014151277152763039,0.021826118588577664,0.05389911066467403,0.07570404764308065,0.12359029816159431,0.08037126338440798,0.1066902599599261,0.11696210427821385,0.09197697947599401,0.08168642951251646,0.06635883540243868,0.06315849912439354,0.04318162190171863,0.06141967184346758,0.04953235628332508,0.047697876041637444,0.03942329353457986,0.02306738560018454,0.04280691025837028,0.03265626020508131,0.03363266404331887,0.02447295738209279,0.04213779057518084,0.03819046627087456,0.04221190375685943,0.028674862898311768,0.037325967675711995,0.019805117642398794,0.02829311668889697,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10395010395010396,0.10465724751439037,0.0,0.0,0.11837821840781297,0.2689873417721519,0.15045135406218654,0.13691596782474755,0.1597444089456869,0.14222222222222222,0.12886597938144329,0.0,0.13297872340425532,0.11609907120743033,0.0,0.0,0.09571209800918837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02249908597463228,0.020947343614987825,0.0,0.0,0.0,0.014254490164401787,0.02665126815617643,0.01964379256155055,0.023027004396064477,0.024512807942149776,0.04235151759604719,0.03976696558169129,0.02635847526358475,0.04607187212050799,0.05906433939591438,0.09778487327878668,0.11052995164314615,0.10780425826820159,0.10431557392883359,0.09161704076958314,0.0981027302174919,0.06256256256256257,0.0417650263301253,0.04441049508819924,0.02780191138140747,0.025656814449917898,0.04034020237334857,0.03812004637938976,0.032308611860491415,0.027270712958701912,0.03181078198387006,0.024088162675391937,0.0392699915259492,0.03932444738802881,0.03146039136726861,0.02920438900246151,0.023619342093962038,0.011082297138550879,0.02364792962376144,0.027141729174891435,0.023332382754776657,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719714041495066,0.0,0.0,0.032104017015129015,0.03520713531275672,0.02355620116995799,0.024459845087647775,0.029617093293843873,0.08985494844037482,0.14997132901063032,0.1366240634640811,0.1469253705544272,0.1743907224135676,0.11812573828586428,0.11099271887764163,0.08234376354338216,0.05358099660653688,0.05392773683264426,0.035935675141496724,0.04031896783442344,0.05411499436302142,0.022151337940811627,0.04496807266840543,0.042297208384246644,0.024603877571105204,0.0,0.02651113467656416,0.0,0.028042624789680313,0.0,0.0,0.035648505733468006,0.03774771940861906,0.0,0.0,F
California,0.003815512346997955,0.0023415694134836934,0.0028481237984477725,0.0,0.002301866813986143,0.002162629757785467,0.002797281042826373,0.0,0.002204617939711048,0.003599945280831732,0.0023787677982804907,0.0019557606931215896,0.0026420951814789127,0.0,0.0025052375121738884,0.002167370546053528,0.002498266827388499,0.00436700292589196,0.0028636610952549138,0.0047136460051850106,0.00567681871079447,0.0021433776774359486,0.0025021894157387717,0.006562609017024789,0.004741150135292105,0.004138636808283294,0.0,0.0046948757565152075,0.006161353526142623,0.00735288110391255,0.00786924463120785,0.005309143862629695,0.007029590877810911,0.006983410907389496,0.009513124831880122,0.007831564965964018,0.008868501529051987,0.008742418213170303,0.009116976692890228,0.019956713607105714,0.014919847264970962,0.01730426217288289,0.019230477270081932,0.03662451257082534,0.024001471492084002,0.021762736301377626,0.029383932310525697,0.05191122219685408,0.06213897256937195,0.06721188675566683,0.07404253743775799,0.07661783080915568,0.08299910873440285,0.06020929088719662,0.050779124757613384,0.04536635471353572,0.04201956911361577,0.03753796132178782,0.025496545218122942,0.0338996570152349,0.029311462472872803,0.017617239889977498,0.0263910140079944,0.02962692141616684,0.02266367112057073,0.027448250006694694,0.024597344834557586,0.026855435126909147,0.025219133824992843,0.0190207149675415,0.026342949111196112,0.025996268770835242,0.028074686804490323,0.02045852673034383,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014049284891399028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021643683136478884,0.0,0.0,0.0,0.0,0.0,0.01881408547866169,0.02159227613436565,0.0,0.0,0.0,0.012641266149217506,0.012087805821487285,0.016059097478721696,0.02291108209040713,0.016213837352048732,0.039086749591888355,0.03448672261179446,0.023804989525804607,0.055634841924481745,0.07070583932707546,0.0536663902034444,0.05155651576156339,0.07106449715742011,0.0854421631945317,0.11968423733129616,0.17900981996726678,0.18675078864353312,0.15158788307521287,0.14630934672876686,0.0927621720619366,0.09432009017920817,0.07502898847281905,0.06266505527953091,0.058122638767800064,0.03237817710862879,0.03705934127020892,0.03478664192949907,0.050095419847328244,0.0269766529330979,0.02829800370446594,0.016296376772230975,0.039093041438623924,0.02842604963188266,0.034593098676813976,0.03174419946900612,0.04046827576239341,0.04406321602726044,0.015624511734008313,0.026202875765615273,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017402199638034247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02518539247236603,0.018691089690528958,0.026148576210025365,0.02835197690602608,0.025595740868719446,0.034629728289824184,0.033173914245431674,0.09643475054599086,0.13134084408382463,0.10799784004319912,0.13100968862348425,0.1547738045335827,0.11863537257919712,0.11454753722794961,0.10916308303010255,0.11493475762287877,0.0794912559618442,0.0994888332361316,0.08210766814222477,0.07384160974709249,0.0681327832241947,0.08842412825343124,0.08586147681740126,0.05607557261786654,0.0676467935419861,0.04618510992056161,0.08934029247190482,0.07604562737642585,0.04214864421861097,0.06729475100942127,0.063650607128868,0.07141399714344011,0.058087342240059146,0.07720304400573509,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1093942294543963,0.14396775122372588,0.08843036109064112,0.10396554284865588,0.14808233377758032,0.08787346221441124,0.0,0.0,0.0,0.07206687806284232,0.10353498003253957,0.0,0.07595321282090232,0.0,0.09508716323296355,0.0,0.08701705534284719,0.0869414014953921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005801338949029436,0.0,0.00658718134510243,0.0058977564934299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009169731734403814,0.006783866028337177,0.004611652724103264,0.0,0.011077594287369838,0.008950438978348074,0.006379381837899908,0.013061149227471439,0.011728055708264615,0.018807074246149774,0.02255130421709389,0.016318190525516686,0.015294863110975157,0.03525367960280854,0.06885402945755,0.07374407006446904,0.08253116129828458,0.10255935719187853,0.09789110193007339,0.07223020465224651,0.07765452870552945,0.05516057857317971,0.05328144184214794,0.04912556494399686,0.049127978383689506,0.03852892213522925,0.03543234547954136,0.03495480842624892,0.03689397875207999,0.038644542665990385,0.04269711836310969,0.03231539828728389,0.04475466696503111,0.031522359576407644,0.04461617462602386,0.034988337220926355,0.04806516624644781,0.038331532912848035,0.04341023577184303,0.025357827115969796,F
