state,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01508815795145924,0.0,0.02070965069722491,0.0,0.012181454952979584,0.027608420568273322,0.043071474719437196,0.0,0.042559863808435815,0.0,0.03975864165770148,0.011825083366837736,0.026181748940829246,0.02130127097583489,0.0,0.0,0.016598691074646683,0.013664002186240351,0.0,0.0,0.0,0.0,0.01514080952861613,0.015448787270199289,0.0,0.0,0.015594947237095182,0.0,0.013175230566534914,0.027649514751016117,0.014354204346453075,0.023030198347583266,0.03802170161738469,0.020395676116663267,0.022446059313711735,0.016895697229105652,0.028834232000230674,0.01834581868215869,0.0,0.016816332021659434,0.0,0.02458037783552216,0.0,0.0,0.0,0.02612817737299839,0.0,0.02829311668889697,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029084986330056427,0.03950115681959258,0.027458948871437204,0.0,0.03278995690462807,0.035698348951361,0.0,0.02486325211337643,0.023419203747072598,0.02942366398175733,0.02902441679062511,0.028061313971026694,0.040006667777962995,0.023320895522388058,0.03315759806359628,0.023773943757641625,0.04534040178571429,0.052375607931163484,0.03553519958937103,0.04336171554714601,0.05502712050939392,0.044581491250882344,0.07777101508081423,0.08369321415419638,0.0723913268296046,0.08147745790331341,0.06526776098945926,0.09012918516540375,0.055873266285413795,0.09158087538685025,0.07063882063882064,0.08437157240487105,0.08902621036369825,0.10079629069650238,0.07220935733671971,0.07873434539773147,0.07127245082200893,0.07551192644249989,0.06329666492055176,0.10048147372828135,0.07558115782162847,0.07260260159322376,0.0894756725588054,0.12368207623682076,0.10616561836464884,0.11405527607486915,0.11774096986629415,0.175663673147143,0.1501559311592808,0.1835181393192443,0.16414719804550312,0.13697362332253585,0.18232518232518233,0.1797712002905393,0.175865560549269,0.13205907906168549,0.17446633825944172,0.13782902477560763,0.13659683285948,0.13408073922103939,0.0954474953554567,0.11040212570872551,0.07025714113655981,0.10540892462228468,0.0724397715042636,0.07969965813041381,0.1043013892945054,0.09233015545821524,0.07535962054214597,0.10878047626930262,0.10116462692459534,0.07258963523708294,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410837133802272,0.04405639218199295,0.034127104504777794,0.0,0.03886966999650173,0.023038820412394884,0.02319468068656255,0.019414459889725868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022198543775528327,0.026003293750541737,0.0223254152527237,0.03595182455509617,0.07187135028299345,0.0,0.02254791431792559,0.06202374623427254,0.035974458134724344,0.037597518563774794,0.024603877571105204,0.0,0.0,0.032999670003299966,0.0,0.03326864430274466,0.028449502133712664,0.02970708811122334,0.0,0.0,0.0,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009502632229127467,0.010967317394165389,0.0,0.0,0.009165342783820115,0.0,0.007565784496194411,0.0,0.0,0.007414437392490658,0.0,0.0,0.0,0.010950161123799393,0.0,0.0,0.0,0.0,0.0,0.006341757300948092,0.004727104270465998,0.006104819755196727,0.0054348933741856145,0.005925067644522275,0.005051206606978242,0.004770233741453331,0.007961336005844557,0.0066456221963781354,0.007435635282089414,0.011048960707133485,0.01124567474048443,0.011988347326398741,0.010999305905868699,0.014697452931406986,0.014759775651410097,0.013932782818500017,0.013038404620810599,0.018164404372667527,0.023952948640346475,0.0191024360303259,0.02446032473403267,0.031852902049203366,0.03711952487008166,0.03277301031236179,0.0383825460422208,0.04683375436405439,0.041795864710001,0.04682668763739701,0.05560947640742059,0.059264376691151324,0.06922810661128419,0.0729424325282499,0.08578818427814151,0.09242030289213934,0.09231950719356868,0.09679170896385655,0.08267095443237668,0.0758455857869072,0.08694346579699923,0.09119478287112667,0.08489416423104995,0.09113149847094802,0.08440955516164429,0.08028821410190427,0.08797818815526885,0.08592726850751795,0.08226180017570482,0.10753885315506342,0.09551098376313276,0.1262881163555448,0.14281795697779068,0.14576281382386763,0.14828344488638412,0.15808154621648224,0.15597262270017342,0.16448020816530526,0.1743810844581142,0.1473373440285205,0.13737894540458948,0.15735948551260412,0.16234877881762155,0.16207548086680368,0.14591824062679928,0.14334724311522454,0.1558244738431386,0.13218342211324371,0.13610738560160032,0.11861129891233438,0.10905228521269922,0.1008369135364524,0.09573414026725223,0.10108497877215446,0.09227252069245707,0.08826696838747494,0.08982004290227931,0.09382420231384916,0.0795179985931431,0.0744589519597352,0.07586703662502504,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017071643999317133,0.0,0.01681859463823203,0.0,0.0,0.0,0.02642240620045799,0.015266709413453025,0.016010759230202697,0.0,0.02853971777390201,0.021949766391771975,0.030846108763379503,0.023425375538051595,0.0,0.021331058020477817,0.015169519379061006,0.026593172807272025,0.029824038174768867,0.02520219029944784,0.01853009983091284,0.016094543949601085,0.022991148407862972,0.021424490573224146,0.026607967876926052,0.039010118249420946,0.012196906864419184,0.041736227045075125,0.051460497941580086,0.04272108159726585,0.04583651642475172,0.06904664484451718,0.0807570977917981,0.07579394153760644,0.085347118925114,0.05470589634421902,0.11732499022291748,0.10913307414228224,0.07161720603374962,0.09389041647106162,0.09019635051689448,0.09959697966368647,0.09740259740259741,0.05486641221374046,0.0833823817932117,0.06431364478287713,0.07333369547503937,0.0642242823634536,0.042639074447823985,0.0374758568998818,0.07503174419946901,0.03468709351062292,0.05581340696786323,0.04687353520202494,0.06550718941403819,0.05348308597406071,M
Connecticut,0.0,0.0,0.0,0.021649707728945658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040233402701269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010737447923377571,0.0,0.0,0.0,0.0,0.0,0.0,0.010320343461030383,0.0,0.010835410120273052,0.01363078740515244,0.03337147215865752,0.014614541468761417,0.0168829289469876,0.026399155227032733,0.04595588235294117,0.028073239963816714,0.05355827810135905,0.051168343851270684,0.020899369535685674,0.03549371761198268,0.04872615898649589,0.030933150025777626,0.04930318169865895,0.04214075010535188,0.015789806101181077,0.021702061695861107,0.036434296818071414,0.026515039919865657,0.0,0.041975654120610044,0.042722490721209046,0.023533718589022826,0.04381669158204031,0.0230361667818475,0.021310602024507193,0.013822464268929864,0.02836316192529143,0.052536337633529856,0.05099898002039959,0.027420632502589724,0.03224454261116306,0.07695267410542517,0.052364588447062675,0.05292755540853457,0.040565208572780745,0.051842123453376646,0.04459844248516245,0.09638726260174212,0.07753369023444712,0.07948824709489383,0.08842412825343124,0.06950690980456292,0.0517620670318768,0.08117615225038333,0.1200812857934602,0.07993605115907274,0.08079847908745247,0.07961410574626517,0.1009421265141319,0.07833920877399138,0.10201999591920018,0.07392934466916619,0.07168854086246829,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07392075694855116,0.08648025367541078,0.0,0.0,0.07595321282090232,0.0,0.0,0.0,0.0,0.0,0.09087604507451835,0.0949667616334283,0.0,0.0,0.09567546880979717,0.0,0.0,0.0,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007245176782313488,0.006328312871788382,0.006421851419764318,0.008693006476289825,0.009283003980087957,0.009629968461853287,0.014884459384031457,0.013438232994526973,0.013923213477670646,0.01855429313600297,0.016467953362756076,0.01651371818160372,0.02429572759630219,0.02866082304330173,0.025285409054704985,0.020540471147056934,0.021992791251756367,0.02869337541695061,0.034647323773652386,0.042792081427217805,0.02810458783168259,0.03597089124800546,0.02587760783823818,0.01704245274979975,0.01952823049821398,0.031099486459762047,0.02228078397627481,0.027854132307128462,0.030648565438170003,0.038952252738616716,0.04115021958608555,0.03131805303675865,0.0477393577954699,0.05313734882050054,0.061580099744556624,0.0593915833641861,0.05783422398038263,0.05164333723870013,0.05281348297153509,0.06090551271021918,0.06205565089482716,0.07799167573995568,0.07255468053267228,0.0692257877224716,0.08141960904048444,0.0729906316878552,0.0770432512252017,0.0730350191622808,0.06682285502660838,0.06530147514357952,0.06378039135648136,0.06368933375792889,0.06645254180972422,0.0665033546312431,0.06414528490503166,0.05143816036900556,0.05139910095131895,0.04974089515523681,0.04132386641121004,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006837793854190884,0.0,0.010832622442485545,0.008860927739134288,0.012420817289777666,0.014368274849133113,0.02383952593399857,0.025954251306363984,0.0392695857058708,0.02643972568784599,0.0363901018922853,0.027092113184828417,0.0302929326588107,0.02860498027761886,0.020955887856062987,0.010278095909317829,0.016983214922584845,0.00833321759420008,0.012093360744951022,0.0,0.012688584080902413,0.013813542294554951,0.023448186022275778,0.019849409149254323,0.017510775862068964,0.027078622781245343,0.02838988779234825,0.03390336185736178,0.029083602136322776,0.03264218937692589,0.03426482905657504,0.04709089782514406,0.06469512422707989,0.040008501806633914,0.055467902573710676,0.042977479800584494,0.05385227342267915,0.06623848219249376,0.06203251935533897,0.057515816849633646,0.03966417663779996,0.050575293968896186,0.03892228517060935,0.030883715458034915,0.027091297673158543,0.032707432020575945,0.03010733264086468,0.023596035865974516,0.03077820255297091,0.02587679196784377,0.03403432092573353,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045989698307579104,0.0,0.0,0.0,0.0,0.05197505197505198,0.09741409847679773,0.0862738331464067,0.07661530603558356,0.0,0.06701289998324678,0.050175614651279475,0.041704896154808574,0.0,0.0,0.05617977528089888,0.071360608943863,0.09388936702918395,0.05350454788657035,0.05304637769020915,0.03840245775729647,0.07563660811832927,0.0,0.04728132387706856,0.0,0.0,0.047609979051609214,0.0,0.0,0.0,0.0,0.0,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00487771566819827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029480610602406797,0.0033483263948569705,0.0,0.0032584611374201675,0.0,0.0,0.004442228814270413,0.004301260269258893,0.003433830094086945,0.0053023036099047035,0.004855853974759271,0.008380824673147838,0.010194719135487817,0.01261723514320562,0.012840541870866952,0.010880021989097072,0.011332458547059525,0.012939958592132506,0.0226218753534668,0.025638941174263505,0.028355615618514404,0.03304478540327597,0.036027467341100856,0.04979621855177275,0.040648224132773976,0.029303803325210525,0.0439316515988809,0.04554924171713174,0.0455497859160062,0.036210105516247475,0.04673581707461687,0.0320323455507072,0.04800217800927087,0.04398343290693839,0.04404380890859442,0.045337876871101496,0.04003867887468649,0.043693023186924675,0.042381550872475374,0.05371594161925293,0.05223677887126768,0.05986743639084883,0.07953574689957875,0.08291006871825515,0.0897352050981764,0.09595656210261891,0.11216061399924693,0.07790908419921763,0.1212281150265135,0.09033952605207907,0.09842519685039369,0.12279186355706859,0.10224144710971293,0.10408739842731812,0.10238080270141625,0.10619142157994367,0.09671989360811703,0.09847272589548635,0.09816948614719473,0.08700065250489379,0.07640836999115845,0.08609849214351259,0.06733381318349625,0.06858710562414265,0.05783758262511803,0.0651080914889256,0.0666758922618224,0.06402561024409764,0.045362403073302804,0.05417607223476298,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006272659984192897,0.007160246312473148,0.006251953735542357,0.009664503658704957,0.00865064375207255,0.010217933933758595,0.008882309400444115,0.010596427490160461,0.012950385633705538,0.014632290538760936,0.00984722730214107,0.0,0.011544677903486494,0.012999393361643121,0.0,0.007602712647872761,0.0,0.007788525943579918,0.0,0.0,0.008981229230907405,0.008842775452455345,0.0,0.012460088778132544,0.00947223844781586,0.0,0.01453676185553689,0.022921134923623503,0.019962736225712003,0.0332016335203692,0.021560660087901154,0.019783045929638303,0.037252146231606754,0.04381813720335121,0.03650015642924184,0.033374319339539785,0.055386814364838305,0.0429599398560842,0.043672890053499294,0.033984706881903144,0.03374756818993925,0.018792282635930843,0.03183564318611117,0.03267048548341429,0.03116513067094074,0.03346869561336963,0.020434575301409987,0.035205482667167366,0.029571946080484978,0.012880622391673967,0.01610954490535642,M
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01504664459825459,0.0,0.0,0.0,0.0,0.01455731213788686,0.0,0.0,0.0,0.0,0.0,0.0,0.01658869977771142,0.0,0.01757345705047097,0.01807468459675379,0.03602435246226449,0.029885315103291118,0.04091500836897898,0.030053721026334572,0.02991772625280479,0.05465974309920743,0.0,0.04374279238080089,0.03640187671897751,0.028492347769456205,0.027900673601976966,0.0,0.030123074274894565,0.0,0.028590488897360145,0.0,0.04070625349819366,0.025597706445502483,0.030489354133848266,0.0,0.0,0.0,0.02977963073257892,0.03105204322444417,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016241148574027156,0.0,0.01933550320647095,0.0,0.0,0.020117351215423303,0.0,0.0,0.0,0.017369554644618913,0.017615558060879367,0.0,0.0,0.023090244371752933,0.019539645941615537,0.03585228857108712,0.04081799257112535,0.04068679306697046,0.03187124018963387,0.06319864122921358,0.02354233696931649,0.03584086655250687,0.03980257920713262,0.04348857436546216,0.028306846212948357,0.04900559480540695,0.024465829391616373,0.056959192806867655,0.037789721195834736,0.04795326736126248,0.05419809403369314,0.03341607790719878,0.0,0.044716053063049634,0.0,0.030385900941962928,0.03125162768894213,0.0,0.05249037676425988,0.0,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010556317956296843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01293058860039309,0.0,0.0,0.02050178109223239,0.013223665071011081,0.016272510305923193,0.019049174082238003,0.0,0.019415321462251067,0.027495188342040146,0.024800220446403967,0.017304031839418584,0.0,0.0,0.01646741099364358,0.0,0.020730401133261928,0.0,0.01792821542543655,0.0,0.0,0.0,0.0,M
