state,1994,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.015767482195884686,0.0,0.019354660325711284,0.0,0.020151423554135357,0.017548477669562166,0.04953235628332508,0.04489211862742347,0.05350304122550124,0.06343531040050748,0.10701727564592571,0.1142969107177846,0.18161638583392192,0.21676047966996467,0.2458037783552216,0.2291427976252474,0.2743773744195863,0.23298326104878314,0.28740995110298234,0.31292085874990094,0.3152661573905663,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139168407062844,0.0,0.0,0.17643599294256027,0.17850059500198334,0.18753907063971662,0.20096463022508038,0.3875968992248062,0.334518084883964,0.2865961199294532,0.22151119862170812,0.3901170351105332,0.41276829939460646,M
Arizona,0.0,0.0,0.0,0.0,0.00925497454881999,0.008937508937508937,0.0,0.02486987724939158,0.01737619461337967,0.018814997263273125,0.015127575890005714,0.025413364252926507,0.04846291779073712,0.04261048899797174,0.08981867854269195,0.1164261195977277,0.14881259946675485,0.18420399039655602,0.23070953669330313,0.24197922316325252,0.20827965301039253,0.20391426734933615,0.1986426088395961,0.24921042242400318,0.2333238275477666,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.031255581353813185,0.02246989034693511,0.0449195939268709,0.05823850909416719,0.05862457722660654,0.07531454899875953,0.07644572353628923,0.09869348622990884,0.12794016336974706,0.19440941572089115,0.2067868504772004,0.26949730502694974,0.29725182277061135,0.39922373163293595,0.3357041251778094,0.35648505733468006,0.2956904687008493,0.4070378151260505,0.4691596522699048,M
California,0.0,0.0,0.0013730794051820016,0.0,0.0019787090901895606,0.001953043259908207,0.004279844784295822,0.005431100769787072,0.007620488388633618,0.005382603990492622,0.011964584828906437,0.01324652630985598,0.012786706371757859,0.021053505556939356,0.036245701732544544,0.04729809625162587,0.07230270733470798,0.10074802884291394,0.12807976752833594,0.1332524503455703,0.1437120686436469,0.14867527443579176,0.14489096859039055,0.1546142171841496,0.1734712579010404,M
Colorado,0.0,0.0,0.0,0.0,0.011892586161786742,0.018403920034967446,0.0,0.01342822613132805,0.020119374958084635,0.03700363098129004,0.023162088293880577,0.041743970315398886,0.040553435114503815,0.04169119089660585,0.1054743774439185,0.10049432342875766,0.15357980565173684,0.17339890275448422,0.20755859206088387,0.24529608680595635,0.20234137881196707,0.2379413665472064,0.30311552763976124,0.2685794765975566,0.24735927263003074,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028620492272467084,0.0517620670318768,0.027058717416794442,0.09698873083317938,0.09874453378473692,0.1520912547528517,0.187327307638271,0.1778504133820419,0.190951821386604,0.2703529891858804,0.2534720388657126,0.29226866659314,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07923930269413629,0.08371002846140968,0.15663069961712495,0.0,0.0,0.24691358024691357,0.43668122270742354,0.338409475465313,0.21048603138155378,0.44815644734161747,0.37354427598330037,0.30388031790556336,M
Florida,0.0,0.0,0.0,0.004624776469137325,0.0054366820705992,0.0038065945443886986,0.006128953174797744,0.010810727330290886,0.012848224677660718,0.01786471941225073,0.02907843180017302,0.029054523293223916,0.034241444988978534,0.0459292388546302,0.06762794966548318,0.08790583192404935,0.1122534887874072,0.14028866760192446,0.1976537141007182,0.22476450236128998,0.26907697434188604,0.2571908018450278,0.2831306408335366,0.266792074014452,0.28926706487847026,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013752922496030405,0.012326200571935708,0.015963063925931383,0.025702221406278685,0.023656600783033485,0.02385866129051499,0.041261346870389355,0.05949626495669995,0.09131650299939591,0.08793553316322852,0.14853596482197745,0.2001745883627826,0.23192542705499308,0.2288157280705716,0.22022966808242883,0.21220760707574676,0.27256887539462105,0.23286640633396624,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08736167734420501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721466689619556,0.12039903680770554,0.15293118096856415,0.17485574401119075,0.23364485981308408,0.3735524841240194,0.0,0.2434705621956618,0.37488284910965325,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.041704896154808574,0.0665889795238888,0.049431537320810674,0.1203852327447833,0.05550269584522677,0.03912056959549331,0.06114805472750898,0.09851470142467414,0.09984639016897082,0.15127321623665854,0.20390070921985815,0.11347517730496454,0.20003810249571347,0.2514993228864384,0.27613787849933347,0.2262666010821446,0.37185929648241206,0.3859795535155435,0.3338155112940915,0.31028368794326244,M
Illinois,0.0,0.0,0.0,0.0,0.006691816744598449,0.0,0.008468404383246109,0.011360160789968104,0.009621524224373944,0.015267312683544532,0.018468073318251073,0.02789996931003376,0.029352447141923817,0.05057215953037304,0.07146482170044847,0.10369707355942932,0.13481211269839471,0.17181731639926628,0.2104914620878861,0.19948064211520303,0.21702697162975199,0.20128571248852045,0.23209283713485396,0.2253944402704733,0.24379232505643342,M
Indiana,0.0,0.0,0.0,0.0,0.0,0.011540110125622342,0.013546234993311545,0.024538156833876675,0.020857232245281052,0.04215703495520815,0.055386814364838305,0.0429599398560842,0.092804891363686,0.09251392428962522,0.1687378409496963,0.1691305437233776,0.2079928688159263,0.29839043408185045,0.35617292195360845,0.36592440537284127,0.3678223554253797,0.38960734151665216,0.3671849971660218,0.3786902983152146,0.3705195328231977,M
Iowa,0.0,0.0,0.0,0.0,0.033810436154626394,0.033657442034405384,0.035138406278061925,0.043495452748121784,0.039766174891637175,0.07684840640673031,0.09768804949527841,0.0956594523496353,0.13210584981216197,0.1893450382993373,0.1871718785665373,0.2573144000762413,0.3053511538269009,0.3867094082328398,0.36860697281523574,0.4370140759184918,0.40452235245306506,0.4301769102543421,0.31887028812208174,0.410958904109589,0.2732579803751087,M
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318420633657061,0.04744208112595873,0.056613692425896714,0.08167599134234492,0.06931984994291307,0.08137027543838235,0.1133691635875042,0.2048912332708488,0.24389142315161916,0.24823372159633378,0.3035621116539392,0.3229492721220252,0.3734873761266869,0.3393092271852527,0.2708474399708318,0.32353433368661794,0.3324390528403126,0.29332681495966756,M
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.026447330142022163,0.040681275764807984,0.02449179524859172,0.027584684982897494,0.06101958173850336,0.05499037668408029,0.08542298153761367,0.10094018572994175,0.10244358070445025,0.2237494006712482,0.2766525046932122,0.2885757935834324,0.3455066855543655,0.3826123923902647,0.4231058840403026,0.43231961836613003,0.38658284196962006,0.4169590884696363,0.41354355130524684,M
