state,1926,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.010036734448079973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023406950487415323,0.027093315080994752,0.05005864012128493,0.16573621772505234,0.34281250904041427,0.6972382493163629,0.8291395694242167,1.1550090996374476,1.2831455147771493,1.241046734274165,1.2129091246767718,1.1128239007560743,1.0403600678816498,0.8507626748580808,0.7226601210531933,0.687548942834769,0.5277130804436699,0.4783365602069538,0.3717930645616014,0.390852547118402,0.3293512365287549,0.31504227149465625,0.21912940479715723,0.18280839395208895,0.2139478281351208,0.1724360908738199,0.14937195880955076,0.12425790418334944,0.11508859424077492,0.08039760268966525,0.07592315656275164,0.0741786509056974,0.07072135785007072,0.044799856640458754,0.05744089332077293,0.03975864165770148,0.0402052834472483,0.042842861903175135,0.02603488674824265,0.03613761202659728,0.023960704444710674,0.021341174238831452,0.013664002186240351,0.0206152507043544,0.021226915729144556,0.0,0.017149717029669012,0.0,0.01802358514856584,0.012963106997485157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014028787071069835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789678675754625,1.3471253307673803,1.6508959130259713,1.943364797334814,1.6666666666666667,1.766420854055908,1.1782032400589102,1.0741138560687433,0.9627846695056471,0.8703220191470844,0.7332402234636871,0.5537290188613947,0.4434589800443459,0.30357142857142855,0.34595425715933115,0.38641448037421194,0.3165892781764457,0.25036511579386606,0.22935779816513763,0.20884093282283328,0.16057091882247992,0.12784998934583422,0.15981735159817353,0.11005943209333038,0.0,0.0,0.0,0.0,0.0,0.0,0.0878348704435661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03580165881019154,0.03490198359606771,0.09028835844478303,0.21417980119721017,0.4179350910685723,0.6511148585347574,1.039714413208389,0.9514057766969581,1.2100116028509862,1.018735362997658,0.9783368273934312,0.7909153575445342,0.7015328492756674,0.6134355725954326,0.49307036247334757,0.4708378925030671,0.42453470995788617,0.3696986607142857,0.3703703703703704,0.3474552848738501,0.3626616209397666,0.35374577470324664,0.2637738232343872,0.19949956042469735,0.20755917110240701,0.1999379502912889,0.14937533948940793,0.12074535783049961,0.0968054211035818,0.08873989351212778,0.09158087538685025,0.08292383292383293,0.059060100683409736,0.05760519494121651,0.042838423546013506,0.04232962326635293,0.05166941416726127,0.0380119737717381,0.037755963221249945,0.03492229788720098,0.020933640360058615,0.020427339951791478,0.03025108399717657,0.011930089674507387,0.012165450121654502,0.014021874123632866,0.01018350679239903,0.013969267611255238,0.009868745682423765,0.0,0.0,0.011452130096197893,0.0,0.0,0.0,0.0,0.0,0.0,0.008404208827780951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018407731247123794,0.043299415457891316,0.07265857734505558,0.1709994795668013,0.3558898508291476,0.6058548559788995,0.8501142341002071,1.0015408320493067,1.156773211567732,1.3426319980231185,1.1658921549756647,1.006414825374198,0.9172459545992097,0.8553224914904141,0.7830921952781579,0.6854465525219806,0.4545187965515219,0.45161482009685955,0.45294753921038394,0.4,0.37860144625752473,0.3051960594939154,0.2780386999812136,0.1755862018509712,0.2255940035658407,0.20504487774682761,0.13810519670125873,0.1315738555009481,0.09155686477449146,0.10044598015187432,0.06956790600602922,0.052066645305991664,0.05687850750796299,0.062431142122658836,0.05053057099545225,0.053757247628921395,0.02706046080098964,0.03494602780150656,0.02719714041495066,0.035812343320997975,0.023854961832061067,0.032104017015129015,0.0,0.03140826822661066,0.028536485935589072,0.0,0.0,0.0,0.0,0.02592800656842833,0.0,0.0,0.0,0.02166941145878478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007398716851106109,0.0,0.005341717285797137,0.0054348933741856145,0.009875112740870459,0.011996615691573325,0.010600519425451848,0.026225577431017364,0.043671231576199177,0.09248071382098708,0.27668439104113435,0.6526816608996541,0.9398864303896612,1.2516451548057483,1.390379047311101,1.432418227242946,1.2797770754749038,1.0844693043359215,0.8781663859440536,0.7428650963458806,0.6328856265129286,0.5111898245049106,0.4968428152968878,0.44605815600182164,0.41141264401828925,0.38853910642739303,0.3398995203088189,0.292571052970007,0.2673768118532287,0.2234741070534231,0.18524350885748442,0.17419898565774228,0.12958488013398586,0.10328726664333455,0.0969386288113106,0.06495044975122753,0.059412796965619276,0.05726290880407743,0.060676468629525755,0.04539217089803173,0.04625346901017577,0.030386472067940394,0.03486238532110092,0.02924188160956963,0.02793912212337328,0.026140484020575092,0.017682781943669287,0.02076511460745947,0.017459249100469122,0.016995688840056204,0.01143995370183443,0.01405510052797305,0.009486151375839004,0.008171210901356661,0.006959564927769659,0.007182949729613249,0.0031732516044753424,0.003844622334509605,0.004456327985739751,0.002826727271699372,0.0036270803398295273,0.003994521798676101,0.002858474089361617,0.0019756821748309382,0.0033995393624163925,0.0037033238756138975,0.0033820918237930163,0.0036939373962856037,0.0017791694836850158,0.002206260105459233,0.0,0.0,0.0016847496462025742,0.002754403602759912,0.0,0.001804311582958638,0.0,0.0,0.0,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028712530148156654,0.0,0.0,0.0,0.0,0.05298906498386242,0.0,0.03915886752555116,0.05232497296543063,0.1484396575531621,0.183855413327783,0.31566928605010414,0.8553235974276935,1.2458698353996787,1.4905795373241115,1.7539304774267992,1.8179774649470342,1.5918488689494878,1.3045944412932502,1.0228721816751227,0.8632439800090868,0.7281299109481404,0.6559823013402619,0.5303150229539338,0.5873913867309097,0.44101746998235936,0.4071584130290692,0.4103737091728615,0.2858175367127698,0.276385139478082,0.2257126955661369,0.2172508954259879,0.20762724802296115,0.17932050337827019,0.11494986908487131,0.09830347233232915,0.09720610830641874,0.07711527190844875,0.06441978272964188,0.05734438168420449,0.04532849829351536,0.055621571056557025,0.019340489314379653,0.039000665305466975,0.02520219029944784,0.025478887267505152,0.022992205642287263,0.02529026324864927,0.0,0.0,0.014628794343532855,0.012196906864419184,0.012275360895610331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027928085180659798,0.016921428168537422,0.01782258885833588,0.013845046242454449,0.03150327920497179,0.12226329257890248,0.3546005451321813,0.6077090837805386,0.7894423968612532,1.1502336766640955,1.2284043880969586,1.030795000644247,0.8520215416767141,0.8989822456125981,0.7599000345409107,0.6315150288432345,0.5395390504112713,0.5173750026182945,0.4210700132100396,0.4567059309774747,0.450753061003359,0.4021082284519969,0.3504004576659039,0.35805626598465473,0.28942163909121604,0.24239224344820964,0.24329584775086505,0.1590816931282947,0.20419093526143134,0.13303769401330376,0.12539621721411404,0.09938240931355151,0.09397187804538494,0.08936243340780203,0.09203260583749671,0.06483192323900289,0.02842165098212594,0.04340412339172221,0.036434296818071414,0.04124561765312436,0.025610380740993685,0.0,0.0,0.015689145726015218,0.0,0.015357444521231669,0.01864677677144379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15757957768673178,0.3246274162608824,0.4408320705331313,0.4298554122704181,0.924898261191269,1.1735499887158656,0.8800171710667526,0.6511721097976357,0.525990099009901,0.48403707518022654,0.49240440020953374,0.4005340453938585,0.3567953292247811,0.3087405514745023,0.31607629427792916,0.39104159260575894,0.29940119760479045,0.2945319503137406,0.24519292811975738,0.26717557251908397,0.20820575627679117,0.14397905759162302,0.18105009052504525,0.0,0.09955201592832255,0.11804384485666106,0.0,0.0,0.11205378581719225,0.12558869701726844,0.0,0.0,0.0,0.0,0.0,0.0,0.08538494378824535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021370261144591188,0.013325464963545336,0.02510330977484262,0.049408992436623465,0.16500752506845093,0.5324636427168957,0.8959510504791932,1.1369203723450243,1.3592496941688188,1.439871781615138,1.272013326987149,1.187669787386902,1.0645129689898012,0.9610110131229166,0.7989498925086821,0.6541359609174463,0.6180652238113319,0.5875994049084351,0.5009344981962012,0.4397823135566669,0.39482870693598476,0.3572270252167549,0.27487294761532444,0.25293837817768344,0.23465723672003755,0.19212612256548758,0.2170374389582203,0.13727086091910737,0.13852731137595833,0.07712049761685019,0.08472944348160985,0.09041480847944285,0.09086235548701027,0.0659416807304997,0.06316926305922628,0.054270928226697414,0.03966021342728807,0.040154908714507526,0.03493702813708949,0.04068381353794579,0.018340722783962236,0.021512481080541192,0.019791094007696537,0.017413957635323864,0.020501185651903536,0.012770757802578275,0.014566536296166816,0.014689033167836893,0.012723027182373368,0.007602481449945263,0.003856596322349747,0.008482352850456119,0.008478756860085096,0.010096695273969943,0.004567913453266439,0.009193429762196616,0.006177558474451935,0.00604622337772269,0.005954906470750244,0.0043617647700259525,0.0035432345479541366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004521899559566983,0.0,F
