state,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Illinois,0.0,0.0,0.0,0.0,0.0,0.004301260269258893,0.008339301657068294,0.019281104036017103,0.019423415899037084,0.022184535899508983,0.03160362932001223,0.03259452411994785,0.04922207717165664,0.04409272069265656,0.05725873792198497,0.05730553090801538,0.0678656260604004,0.0844209038664774,0.09170326753221682,0.07775243624300228,0.06196724382669347,0.05822327092207275,0.05598717663570754,0.06554798112218144,0.06397065057380903,0.08960506567304605,0.07591630986001033,0.08111063635639434,0.09835448070926833,0.07047116021155585,0.08095889723951653,0.07623795037202653,0.06459758639927181,0.07897565648514453,0.059680294926419485,0.07109373264313168,0.059918744336947945,0.05442273032476941,0.0585051923358198,0.04490057729313662,0.04565941025716558,0.041828503137137735,0.044107134709273146,0.0382265979107994,0.04486424559969877,0.028703346810238072,0.02556511269266611,0.0276037440714686,0.01000934205258241,0.022864691834764493,0.02009874601302049,0.013120260305964469,0.01077692660014908,0.012927651322775752,0.004649994885005626,0.0,0.0,0.0,0.0,0.006797249379750994,0.0069655668810513355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.012818995779592158,0.02648736756316218,0.04096723645264699,0.03798105053532751,0.04548038658328596,0.059962951462132326,0.05576634992837851,0.08377886788293006,0.08221136661503634,0.10892179659772365,0.06151991864304637,0.09397649300325699,0.11416241171231072,0.1408181774786386,0.11753673022819631,0.07179345575037968,0.09083175939676177,0.09634051994686675,0.10954848260547742,0.1029367241901302,0.1223091976516634,0.1390067601182289,0.1167599808682441,0.1312045963041737,0.08947125375202031,0.12566080249588354,0.10410851426588409,0.09731472189277134,0.10155669743683023,0.12150100471984672,0.117016398108762,0.07427055702917772,0.07184983384725924,0.06189942816718741,0.05085709157268077,0.06541546608519586,0.055254724278925846,0.05183109541780722,0.048455872851789636,0.022921134923623503,0.024953420282140006,0.01826089843620306,0.014926610830085413,0.02143163309044149,0.011852955619147603,0.01051635292880429,0.01216671880974728,0.0,0.0,0.0,0.01273792626560396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.02330542657894265,0.04998704039693413,0.05422111370167543,0.06328999475597187,0.07697806125254303,0.07433952193968968,0.07621645473143729,0.08816491036567446,0.11397310234784591,0.10016694490818029,0.1183840576135747,0.12068792115055818,0.17520148170395955,0.18828707665973834,0.14605130383982154,0.15570375157907107,0.12452524749392939,0.11988251513516752,0.1658133581568536,0.11267768404021727,0.16913659793814434,0.15608180839612487,0.20203570149864455,0.20312970207643694,0.14444530423792204,0.1780305043311899,0.15911335454844727,0.17967938459810776,0.1863335953649518,0.15628907226806701,0.1475304682488775,0.13858003802894067,0.14250878804192926,0.11908865837224607,0.09385417003786531,0.09953219866626853,0.0711985082217325,0.09841135948263742,0.03614936919350758,0.03602435246226449,0.0373566438791139,0.052073647015064166,0.03756715128291822,0.0,0.023425604185374614,0.03163305654408857,0.02783632242414602,0.0,0.0,0.0,0.0,0.021516481624924692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.011609547692021919,0.0,0.04729362245501194,0.06621379699340314,0.06053879527797396,0.062066825281886825,0.0772499034376207,0.08820156998794579,0.08843760235833606,0.10337575303889068,0.14443374564847047,0.1141804788213628,0.17936273475416756,0.18964209364871387,0.1994459833795014,0.12126111560226355,0.15058351110553395,0.1480324026481352,0.10711735301118781,0.11830254922912532,0.1997854156646565,0.1735149702809466,0.15815712566615095,0.16241148574027156,0.15260380237807591,0.1998001998001998,0.14777692109997428,0.1277934333835769,0.13076278290025145,0.12512681772066284,0.12266928361138371,0.10121457489878542,0.11116514972556103,0.09160090191657272,0.0775079353362368,0.08587536870402868,0.05387723686742351,0.06252686701316972,0.0796717523801936,0.0571451895995755,0.04882415168036455,0.05179076530815505,0.02369949046095509,0.05885584242329123,0.019911592529170484,0.01990128960356631,0.019767533802482803,0.028306846212948357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007725945269403711,0.020566040720760626,0.016175209873348105,0.019769357495881382,0.03385412258577788,0.05126452494873548,0.028353243611069105,0.06044365643825681,0.04530757666247915,0.0687729243081027,0.11267951896088996,0.11488433678635407,0.0799469620154434,0.06410667350471183,0.06814684546054077,0.06181697759134562,0.08060475350194976,0.06872999849653127,0.13048176313482437,0.09846850055519475,0.1121830827911151,0.09089990910009091,0.09843550380128595,0.1287870790668215,0.10386740331491712,0.10314949800577637,0.11110339559752794,0.1166500023806123,0.0929633867276888,0.09471996891242046,0.06575239526582755,0.08421446617385608,0.10565612453335212,0.05301971369354605,0.07735302924443557,0.0681130171543895,0.03601286173633441,0.0543393882937432,0.03879176580117927,0.020509665179715943,0.03646593040216712,0.01793905845570334,0.029092063156224382,0.02983293556085919,0.021770484665414862,0.013792342491448747,0.013868086758750764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.006603275224511358,0.006695232994108195,0.009385516806779026,0.025983261309556374,0.023746996703358107,0.026928582564451436,0.02639180094717241,0.03808575153441634,0.04140522979902538,0.046411403944969336,0.0866565850508895,0.08685079034219212,0.09721547114783695,0.1302977479618967,0.10648845151103441,0.08577869097727862,0.07362531027809331,0.09203176165914004,0.11387360030366293,0.10422746602184607,0.12488048547288728,0.10873153020212414,0.12303285160769047,0.1414476556360779,0.13447812144408813,0.1286678697947998,0.10255884313624941,0.11639421155950871,0.09310496267018006,0.12109920819748488,0.11074416121185753,0.11836218829618633,0.07493063853054943,0.06633911727512076,0.07183149177106882,0.08201081656175194,0.07166304498589855,0.07452102213995529,0.044423603741454626,0.04849289196294122,0.03053357420930765,0.030756612671724422,0.03625064733298809,0.03166895386889053,0.03601407319167798,0.0,0.0,0.023162893045341363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.03559804719283971,0.03028467595396729,0.034540609888483176,0.03937395412934344,0.04013243704223939,0.04240207770180739,0.04379721887660134,0.046975924838520255,0.0,0.07321618743343983,0.056489196441180625,0.048927098623051654,0.08206811653672548,0.07502387123175557,0.06710908955335174,0.04785833931562575,0.06712535660345696,0.0,0.06749346157091031,0.07183908045977011,0.04861448711716091,0.07807620237351655,0.0466345406497746,0.054049880318122155,0.038529706403637204,0.06892326543115332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03892868265337901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008345155637152633,0.013327336032118879,0.01722504521574369,0.030279581468896137,0.03188454438664206,0.02837835441017364,0.04245343965151264,0.04437070761632842,0.08182979402842089,0.08913362120191737,0.1035650268870743,0.0811203142344804,0.06290221125465718,0.06635700066357,0.038198139204933014,0.0759493670886076,0.08327111927869983,0.08740781207320404,0.07637335660902296,0.0773016568321781,0.08195499925495456,0.0696964599005023,0.07936148020497936,0.058222859190254383,0.09843380873217253,0.0652000168258108,0.04140358140979195,0.05629159043847128,0.06014862531286987,0.05012903585154379,0.04896982008125363,0.046359826428809855,0.019277851676209202,0.026334980957782996,0.03716474304709599,0.038067040287617634,0.03673848680656106,0.024673081667900318,0.03134164633190803,0.027160996808582874,0.017832464000713297,0.029684431657304652,0.0,0.02045501034114412,0.016234142721306154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01043633362112314,0.013247289036922086,0.012178556372663825,0.017554810017944917,0.02646332379346846,0.025102165814866503,0.021277274806642765,0.032470804268231235,0.035800487348569714,0.0565277527211498,0.10390292839057946,0.07489479065122805,0.05573702493907813,0.050065526939671035,0.053726909280533475,0.03940369081237276,0.0525503890423963,0.03496931442659067,0.05110471355808051,0.04049607694254619,0.03956739646531258,0.04820825968182549,0.048909785112492506,0.05096052875409228,0.04766004550765635,0.03902731912338637,0.043151808060757746,0.024546964118114214,0.03087935995508457,0.049524019149287404,0.03303339015076439,0.03558812674645437,0.04624698693872975,0.03566435561642272,0.02827254735651682,0.018243458959818784,0.028065798705854836,0.019151584793641672,0.01144538914323087,0.024597018841316435,0.011688875530173996,0.015089278229524689,0.008548908304409526,0.010464629552113856,0.012492638266735674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0030697634440290033,0.0,0.0028691111493659265,0.0,0.006538262456752118,0.011259549505424288,0.02363902630274097,0.028266553600452264,0.034664116662682286,0.053625391938526376,0.05251896518187123,0.07413634468104824,0.06164148471921603,0.0791659303763916,0.07263113551517265,0.08505621917644689,0.11441314075002551,0.11377046631758214,0.09199771906481657,0.08821483705701733,0.08397280710374215,0.08254987388213712,0.07975541672205237,0.0866059142216534,0.11447934792563422,0.1011352661406418,0.10463562183455262,0.11195292769923715,0.11694973819206336,0.1158207561569057,0.12793694669605168,0.10759807978811456,0.10303408258995146,0.1026276373453651,0.09569465203601765,0.08457748032654262,0.0665219522442406,0.06125125090582836,0.06276788436362332,0.04649221018274285,0.054832076764907464,0.05051015254066068,0.04266122822716584,0.035105262598002195,0.03557606270011535,0.022924262602886273,0.02446211152499027,0.0199203187250996,0.017190794902356282,0.010749349067195376,0.009614113518645372,0.006123548718953607,0.0063405911967231825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.006676191366349325,0.0,0.016968178139765578,0.02755941679024659,0.04150710976622125,0.043659185483320824,0.044611377340298464,0.0496016834510747,0.03911279151252424,0.04686523640908144,0.04517691279048755,0.10819193248823412,0.10847722867355467,0.1242257457858141,0.10800159160240257,0.09024323700392453,0.07050321670926235,0.07241746538871138,0.06481152390708955,0.07074784635232428,0.07808534728458205,0.11049302750895373,0.08506941302105016,0.09699825056726655,0.09644031894191192,0.10482180293501049,0.1078380272830209,0.06911584879578925,0.06756156102764689,0.06794226743545485,0.09738192441664481,0.09268699601445918,0.0690005810575247,0.08206736819068808,0.061446792663625356,0.08323493544453263,0.05339028296849973,0.04235151759604719,0.043819380686086304,0.042078687144961074,0.02937720329024677,0.02972146739130435,0.01699451926753622,0.01687550099143568,0.021595473588735804,0.0,0.0,0.013010104514506265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011026330878136991,0.02050300710770913,0.027759551809418057,0.013378642335375805,0.027780864540504498,0.05449903909588963,0.058407965733993435,0.07734379316059886,0.0639741878059635,0.03312454830161407,0.057046873514404337,0.08463541666666667,0.06739679865206402,0.07250630114283742,0.1195219123505976,0.11299435028248588,0.07696426181234105,0.09464618102659558,0.052261963089988574,0.0845445972750626,0.0785385009390473,0.06918021445866482,0.046042146272357004,0.08410736487968991,0.08381590978360257,0.07994518044769301,0.06652376376672334,0.07066874953507402,0.06926806742091896,0.09675858732462506,0.04148516905206388,0.050832380226204094,0.06122359732365418,0.027145636338958515,0.06354970494779846,0.026782127393652634,0.06370296218774173,0.040766408479412965,0.028653295128939826,0.02912621359223301,0.028829521429944265,0.0,0.03487271459174015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.012637141708311792,0.018210375361362136,0.029814120426112582,0.03473548924936608,0.04820961540779309,0.045141065830721,0.039041657448497545,0.05071208215357308,0.05441256489066015,0.07817529660627243,0.05586332107443788,0.10380366278638689,0.12416262416262416,0.10085197338712105,0.09701713421251686,0.05955926146515784,0.0688077339893004,0.07021855525322566,0.06447340907506795,0.08254911672445105,0.08144676041355008,0.09458351724572799,0.0997452659362244,0.0928475883232355,0.0943514907535539,0.08288701861769956,0.09852057626461656,0.06594027694916318,0.10161126433444621,0.06983693886831677,0.06105006105006105,0.0815187571524871,0.04713275726630008,0.06075625549604285,0.053470574474484514,0.05107252298263534,0.0545640159115711,0.05530085448739676,0.048456568557071075,0.019921761808171543,0.038201266099105,0.03728421759069386,0.029834048107402575,0.023133422011451046,0.013824156726439689,0.015778159083288956,0.011905234334695822,0.010005603137757144,0.009893545450947802,0.010073333870577806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.04425757911042266,0.043834015195791935,0.0671391271913465,0.05974161750429392,0.0,0.1000250062515629,0.062007263708034374,0.04934859849980261,0.0,0.08934554389099844,0.10350776308223117,0.0,0.11009578333149841,0.12552778728745864,0.0,0.0,0.09120966822483183,0.09587727708533077,0.125642490005711,0.20157012518565667,0.12745618693574085,0.14036494886705433,0.1199040767386091,0.11888250445809391,0.13548824155617925,0.1100880704563651,0.06999999999999999,0.1276595744680851,0.09207043388191967,0.0720547616188303,0.11627906976744186,0.1288825879623663,0.14571466419393297,0.08094981111710739,0.15029375597759256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128783000643915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.021240441801189464,0.0,0.02419048277292048,0.06223205642373116,0.07217486939785538,0.07346253410760513,0.13476598069568385,0.11271766169154229,0.11208829108466976,0.1645664848598834,0.13073867350530496,0.16626360338573154,0.19140164899882214,0.2275960170697013,0.2082324455205811,0.10530195335123466,0.18027861240098333,0.13053467000835423,0.11631595643438722,0.203125,0.22702595992498276,0.2415339872824962,0.16096960515102735,0.19428881257907105,0.17196904557179707,0.19266938850405982,0.18792576932111815,0.09420631182289213,0.18412636883418937,0.14246463824157932,0.13753702920016928,0.11705240755520085,0.07913896802785692,0.11096433289299867,0.065359477124183,0.05676335357892944,0.06441789646287187,0.09571095292217503,0.0355218755550293,0.048552527765976815,0.04884899554252915,0.030746525642602385,0.0,0.0,0.03123048094940662,0.030925284512617515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
