state,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808617041738796,0.0,0.045599635202918376,0.06660323501427212,0.12895546076778097,0.09248792518754496,0.10651896037494674,0.10451747764487283,0.15709969788519637,0.15896145184792687,0.16275600162756002,0.1876985272884782,0.2566661913589049,0.15304560759106214,0.18091361374943465,0.11648223645894001,0.10471204188481677,0.2081665332265813,0.10599636583888553,0.12892828364222403,0.0,0.0,0.0,0.0,0.15479876160990713,0.08496176720475786,0.08742787200559538,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045989698307579104,0.0,0.04389044943820224,0.0,0.10305736860185502,0.08662508662508663,0.10626992561105207,0.09490121646104736,0.1447178002894356,0.05135667208764872,0.108895962472776,0.1254390366281987,0.08340979230961715,0.1248543366072915,0.05767012687427912,0.05617977528089888,0.0792895654931811,0.07824113919098662,0.0993655889322021,0.08335859351318581,0.06144393241167435,0.050424405412219514,0.0,0.0,0.04762811964183654,0.0,0.057131974861931056,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.005864457720925118,0.005138444372669348,0.013893865492756908,0.021907956365394495,0.02295735116601127,0.04165083447812235,0.05442273032476941,0.055022740411068624,0.0570166060865227,0.04639585235808761,0.060501942037645653,0.07148397694261509,0.08113400372904363,0.0817170187708799,0.0664277454751224,0.11380598553509429,0.08532066349363022,0.0950887494995329,0.06859407550429347,0.07952112552977673,0.06910003761141288,0.0718461773343272,0.09141696292534282,0.06323993043607652,0.048289509814132735,0.0733792118676001,0.052821824735114084,0.05239431085108008,0.03398624689875497,0.030184123151222455,0.02838087129274869,0.024787535410764873,0.0217026971629752,0.007548214218319515,0.008003201280512205,0.007087875480203563,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.009346231132295902,0.01265042141716346,0.028798787419477074,0.037421788462114185,0.07221599952838531,0.06581505968229276,0.08566311034966123,0.09787979729409721,0.09232413871296911,0.10821811603566353,0.1146056746181175,0.11312217194570137,0.12616620737740297,0.08458412803715068,0.1384813215074681,0.11175643869482026,0.07536719598976407,0.09038133972955122,0.1036360442648867,0.07325352867607647,0.08770987720617192,0.08734578010699859,0.06041725667893892,0.05558422995989994,0.033408502463877054,0.05305940531018528,0.030492453117853334,0.044521615244201056,0.022312463742246418,0.018164066934586654,0.014082193066866948,0.012321644200202075,0.02318512030501314,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.020380236993041603,0.0,0.016035920461834507,0.04834187373102582,0.0380023434778478,0.059544329186123034,0.05825431243729571,0.08294349888855712,0.0711985082217325,0.12301419935329679,0.1012182337418212,0.11167549263301992,0.1120699316373417,0.14878184861446903,0.14275517487508924,0.12341062079281974,0.11712802092687306,0.166073546856465,0.08748558476160179,0.07684840640673031,0.1058287202865516,0.05580134720395393,0.07843784832597119,0.09467251914966865,0.09130335539831089,0.03812065186314686,0.05506332282124443,0.0,0.0,0.025407795111540222,0.0,0.0,0.0,0.0,0.0,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02102902004766578,0.045372050816696916,0.07295212950739943,0.035231116121758735,0.06274451908171551,0.12694619721465109,0.08081585530113526,0.08988237133143147,0.12349121618930009,0.13469937548471367,0.10985434128082025,0.13545277080594398,0.11849745230477546,0.11771168484658245,0.1314165106925252,0.06766438465212546,0.11069818929390368,0.11322738485179343,0.0980111896108139,0.07339748817484913,0.052890679034948526,0.06298286865972455,0.0741095950128602,0.04516507836141096,0.028642352491884668,0.0332021059621496,0.03974760272271079,0.029878990090134956,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02671588866760577,0.023482998309224123,0.05146439599513428,0.049306191448897654,0.08193955752638936,0.07984828825232058,0.11856710393541878,0.12604501607717042,0.09832841691248771,0.1293058860039309,0.171768445880121,0.16409668680975203,0.17170241664744623,0.1454603157811219,0.13831633760034714,0.11157373391025117,0.12964801941961823,0.08043490320075443,0.06873797085510036,0.06613392119041059,0.06633212205110457,0.0542348368435325,0.04155346012466038,0.03293482198728716,0.0,0.0380057354109802,0.035427073369468945,0.0,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.014904517931998136,0.023730891688255186,0.03811663690894136,0.044553352639786145,0.03938885088210295,0.06126803709885281,0.0797943080060289,0.10171528965740441,0.08413663789994952,0.10859103136800019,0.12761287358668744,0.16539019363374977,0.15890916547057618,0.15535991714137753,0.1425102924100074,0.10527190625259718,0.11952531375394859,0.12268188302425108,0.09554693381203312,0.07690887836091799,0.08677179019179557,0.0592469709986077,0.07778227186459663,0.07938271996951703,0.057683824776899324,0.05476826179229136,0.04148373491893387,0.05474764756201882,0.04752367697477851,0.02383546717515663,0.02816802225273758,0.0,0.0,0.038286467860637254,F
Maine,0.0,0.0,0.0,0.0,0.0,0.03811847221163375,0.0,0.05416698908922077,0.09225801491504575,0.06699419383653417,0.07507507507507508,0.06228589224540642,0.11498973305954827,0.105318588730911,0.10115872723928637,0.12664393570384802,0.16918789808917198,0.10112245929821014,0.20410245943463617,0.2518363064008394,0.1594726770146715,0.17900389596714752,0.11895749972964205,0.1201397990388816,0.08680555555555555,0.14538134645493178,0.10163749294184077,0.06863417982155114,0.0,0.08969759097898514,0.0,0.08404538450763413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.013124507830956339,0.023135489841416734,0.03312286512783356,0.05227076255000905,0.07373057296416306,0.03156272627689794,0.039901334881021475,0.08344768757185773,0.07132805120197405,0.07090187180941576,0.08258831788243554,0.11843079200592153,0.10157111058284529,0.09869232667160127,0.1320826523987553,0.08374640682646387,0.10476572600419062,0.10503721971046262,0.09483715766099186,0.06818336780381372,0.09044736659013428,0.12301264941394917,0.07750524300173248,0.08042279411764705,0.09663202055198096,0.08607545128129458,0.05792867217408825,0.04619767471703924,0.06767132557715833,0.04257810420991005,0.049786442365642114,0.018804061677322303,0.013785117587053017,0.020408163265306124,0.0,0.0,F
Massachusetts,0.01124859392575928,0.018932820043545486,0.03706220273024893,0.036898099747862984,0.046532572800960674,0.05897413768303558,0.057757562630856976,0.07719839988771142,0.08804270070984427,0.07663746514977339,0.07117625349290874,0.08268400695106227,0.09415389882735599,0.09076975730250138,0.0790549888258814,0.10446713962734856,0.1053337163650292,0.07194244604316546,0.1082268829017923,0.11521891594028655,0.11736105289630312,0.0957477730093867,0.10464629552113855,0.08030981742901505,0.09062661833247022,0.07155565869884738,0.0910602581360361,0.07494885247229931,0.0569343989203551,0.050728952998522245,0.05754004787331983,0.03684174169333855,0.04489390860545343,0.01912960306073649,0.0,0.01707192156671463,0.0,0.020539680094482527,0.0,0.013585110718652356,F
Michigan,0.0,0.0,0.0,0.006536924283739867,0.0,0.012653308388239654,0.023114332735442594,0.012759286938135685,0.034934176656615426,0.0411385757299909,0.04658545843541875,0.05111099155323613,0.09203559974951137,0.0861646920591403,0.07879583796343065,0.10197074064054275,0.0957416252672787,0.08516693797906402,0.10152173438421064,0.0800578195363318,0.10624169986719788,0.08595397451178143,0.09554976948618112,0.07931643652882432,0.07838142360260618,0.0659421484459211,0.06257088107621915,0.06197873859793314,0.051470483107673395,0.052773631278177344,0.04374794931487586,0.025286847678351296,0.048524844720496896,0.026217473946385267,0.03090586723490086,0.015123762792182695,0.013794054762397407,0.012683916793505834,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.012445550715619164,0.014690219986044292,0.020600022472751788,0.04263601816665122,0.041763509587449156,0.056535298086918456,0.057722744623405646,0.05226379667447398,0.05734511874394416,0.054451951194917816,0.08137884984558885,0.07994950557542604,0.07134463656202787,0.07642663043478261,0.10196711560521732,0.10758131882040248,0.09502008379043753,0.08858926989477324,0.05978562582739036,0.05420876881044277,0.03953524127479189,0.07177814029363785,0.06064826253958983,0.049165359492426196,0.03921376403117494,0.033880635913474066,0.049774703971497435,0.032432432432432434,0.04625850340136055,0.033260345353252584,0.016870993139129455,0.0,0.0184394111681367,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04091348657293759,0.0,0.07256894049346879,0.074673304293715,0.08472063371034015,0.096208510080028,0.08143690901687554,0.11802088061733998,0.1428380127661474,0.14105655912999954,0.14947683109118087,0.12416427889207259,0.16504854368932037,0.11051316548145301,0.10179843909060061,0.09963632740497186,0.12672486623486343,0.1206720504966119,0.10263929618768329,0.1256018421603517,0.057303306400779325,0.1091452205882353,0.04238314361830952,0.08429164910590643,0.08452064718666989,0.030433988678556213,0.05737234652897303,0.03312794010468429,0.0,0.051607195517546445,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.007850032970138475,0.0,0.011368804001819008,0.03534477218687745,0.039191710169464954,0.04870384917517675,0.05915740666719961,0.05848344083146743,0.05277494041538985,0.10208751364100398,0.08205933246516937,0.11306532663316582,0.10504201680672269,0.11096558247835261,0.13608739420603258,0.11747156442289763,0.1310893913982226,0.09281933802038075,0.09861349427055598,0.09921028612246519,0.07204034259185144,0.10091416359966758,0.07051333709404464,0.07476014453627944,0.039524823785160625,0.05286141116984601,0.03535401150183841,0.0411652178124319,0.041992935306177905,0.015037217112353073,0.0,0.013149589732800337,0.013969992456204075,0.0,0.015254599261677396,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904392764857881,0.0,0.07948072592396344,0.08094981111710739,0.09564148107664981,0.0978336827393431,0.15955903684363215,0.07486150621350501,0.09308098045299411,0.1254508389524855,0.14513788098693758,0.16406890894175555,0.11268512556342562,0.0,0.08416091567076249,0.18080210387902695,0.0835142809420411,0.085426277122843,0.09657170449058425,0.0,0.1013856032443393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037243947858472994,0.0,0.05284015852047556,0.0925925925925926,0.11352670715785888,0.04684937924572499,0.08374708380690314,0.08880468888757327,0.12745038538568915,0.0976979910850583,0.141434017955971,0.09284476355533548,0.1455515798411062,0.14990630855715179,0.10514596734289955,0.08606381016782444,0.1176616299232103,0.12097287660766587,0.05685048322910744,0.07087172218284904,0.04685094705842982,0.11711215210801874,0.08103130755064457,0.0,0.05387516354960363,0.0,0.0,0.047329809891930266,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.045158959537572256,0.0,0.0,0.07416747014759327,0.04079967360261118,0.07164256871173635,0.06588917440864467,0.07326983281156331,0.05662514156285391,0.03059975520195838,0.07103534008169064,0.04088307440719542,0.09452321378926883,0.12009389158796878,0.08359019904916148,0.11464901766637137,0.07646039351615863,0.05525139384198101,0.08231648266511718,0.03715055261447014,0.043357613596947626,0.04756756756756757,0.07367160880375725,0.02440452948067161,0.04128393023015792,0.0,0.0,0.04964969382688807,0.0547105810263705,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.05385512970110403,0.0,0.06076916398992968,0.05336179295624333,0.0,0.04029658284977434,0.07922674694977025,0.04442141112015992,0.12292118582791034,0.09117048881408234,0.13683831472812388,0.07060484819957638,0.09830425165888423,0.09384064152874935,0.0791487116348606,0.07316627034936894,0.149407040806798,0.12528912875867387,0.10620836149464132,0.09948269001193794,0.14912019087384432,0.12037315678603672,0.10310341272296113,0.09345794392523366,0.16659725114535612,0.06457167455876023,0.07686395080707148,0.09070294784580499,0.08185219831618336,0.0864945014209811,0.08976660682226212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.014817608707365698,0.013261368307982017,0.025542131746315547,0.03465689672244777,0.046653507984927324,0.06140655775692271,0.07132119775722265,0.06745325268430773,0.08340664739554174,0.07805309940702944,0.07588075880758807,0.07958761371845575,0.09639459188783175,0.08716049066229155,0.09579675340865845,0.13175230566534915,0.11537739139767635,0.11279558485853554,0.09712323707645378,0.08940360915492958,0.07162633094119754,0.08060524641165241,0.10333134432623596,0.05737572271343034,0.07789561986937504,0.0692869740488788,0.053914520977649975,0.06160796796385666,0.052407239186639656,0.043149946062567425,0.028993385883845247,0.0344022162269822,0.027531018280596137,0.009427380885042518,0.009712132395788818,0.0,0.012633706729554451,F
New Mexico,0.0,0.0,0.0,0.0,0.025472515156146517,0.0,0.0,0.0,0.0,0.046887210210992444,0.05267316302343956,0.0368537432873539,0.04246059126373335,0.04291845493562232,0.07233474293345203,0.040544454097885894,0.03477857639693948,0.08998740176375307,0.0954027786059269,0.06642512077294686,0.10560974094551781,0.10020667626980646,0.05609224057338735,0.06946637196084622,0.09380863039399624,0.05662514156285391,0.08041071318117153,0.0,0.0318775900541919,0.034192710114203655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.003308610659240674,0.0,0.0048013059552198195,0.007408348150029633,0.009506958565505586,0.02107134964564157,0.02496395510563829,0.023889273218631643,0.04438288283894378,0.04326340684907801,0.051946365377747473,0.051755865664775344,0.05865883234418439,0.060687657456422184,0.06635284037178489,0.05858739286101768,0.06878470949736419,0.07677610680670004,0.09236398515071316,0.06942557879803193,0.08823724941527714,0.06910936871733012,0.07566220323249279,0.06331999392128058,0.06808543749756837,0.07564600348105503,0.06446630628210724,0.05911078570325042,0.0550357732526142,0.04561328486921816,0.04022996913264187,0.04694485842026826,0.04467598552195181,0.03471472212793532,0.0304022450888681,0.019826164192361374,0.017261787334780034,0.017141191998491574,0.018845743105598983,0.012261953046152104,F
North Carolina,0.0,0.0,0.0,0.0,0.0,0.007328691828508612,0.01759608193908823,0.014165710481209185,0.032974733110753884,0.02861267541520894,0.03861053552812777,0.06007048269970098,0.06857972729473147,0.07964453386988599,0.06739585234692015,0.08462623413258111,0.10693998861158562,0.10420094329274981,0.1215245319302369,0.12720791869293865,0.13609422299102034,0.10935297295160801,0.08820345597177488,0.08949203253770019,0.1002553168736382,0.08099316205271194,0.06712882279281722,0.0654794766777511,0.06572547782422378,0.07322262440938355,0.0583192395171167,0.05059448520111307,0.03805986054867095,0.04466142023316341,0.028993026414173013,0.033929149766351537,0.00949276967376515,0.00816033424729077,0.01538935056940597,0.01242125809599858,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07928118393234672,0.0,0.0,0.10074841681059296,0.0,0.0,0.11042751222590313,0.14551333872271624,0.15557476231633535,0.3445774392455568,0.09400263207369806,0.21256038647342995,0.11673151750972763,0.09549274255156609,0.09446438692612885,0.15085800490288515,0.0,0.0,0.0,0.12067578439259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.0,0.004525535333117113,0.00527191799908118,0.007522529977281959,0.015389705825773141,0.01612011790714812,0.03368524203611977,0.045437334343051874,0.05700057000570006,0.05616527771452859,0.08376135914658238,0.09246757497647395,0.11625961860153898,0.10028628735021343,0.09346206410086849,0.1056089069478131,0.1143842767010122,0.11277781852857037,0.1317920979654595,0.12254319885246369,0.11120843215793566,0.09155777594219917,0.0958069184825815,0.08883500726356824,0.09058066418798648,0.06056607650793308,0.07862165015612013,0.059003315986358426,0.053551858124937735,0.03960497234039835,0.02869028833739779,0.03691058410999354,0.01988256034357064,0.021730272986554392,0.007015476140365647,0.01617052554208012,0.010706146857745898,0.012851612074089544,F
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.018649260690022647,0.017071158278089166,0.03184252424374005,0.03224104578228501,0.06741309572659593,0.06213569251708732,0.0608198515995621,0.12935386168601715,0.09060902206976894,0.11832374691865243,0.13938207281053994,0.12167787383925713,0.10788513406314454,0.1171493654409372,0.15875587234731897,0.13450119738870847,0.14923888170331312,0.14076482220062336,0.07788689468337284,0.06838308202550689,0.09076240419524002,0.047279727128432,0.07094462771806605,0.04351294510116759,0.05336992985666361,0.051493305870236865,0.04038935336645261,0.023910098031401927,0.044764579009481956,0.02886955087227286,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.015510128113658218,0.01903492909488912,0.029051000645577793,0.03260302556077204,0.07360942200601678,0.049076743758051655,0.047344281698476105,0.07223693715386469,0.052553480895264,0.07585095287759552,0.11499760421657883,0.06377347661107746,0.06926079838811233,0.05483694074384697,0.11142238634916592,0.061630283174932694,0.06157635467980296,0.12043758991000636,0.07786052809749491,0.03697976198480468,0.058403188126975404,0.06947580505089103,0.07489361702127659,0.07141885457760848,0.031931878658861094,0.033774908995384094,0.03987558816492544,0.02863219895287958,0.037293332780839517,0.04593669088783095,0.020903883941636354,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.0,0.005916415835286983,0.0060347753932033345,0.008363174661101355,0.02402384366483735,0.03552585828961889,0.025639478764478762,0.06720129026477308,0.06502995762092649,0.07848552014825043,0.07923160294502374,0.08575861289341764,0.07968961298216241,0.08076804582962105,0.09257416748137702,0.09603130441026009,0.09883376161296697,0.14144004827820314,0.12074054199087737,0.12212852573422507,0.10637337053056228,0.11569807920710981,0.10305491500520376,0.10746683805168944,0.08733996549006241,0.09492017106961168,0.07526638925626056,0.0600640683395622,0.076912480484893,0.06081056911538508,0.043600954376445795,0.049451092869152405,0.027798837503158962,0.030192477041137252,0.028440675336763453,0.010713807419311638,0.012559658377292136,0.007281093911549272,0.012109103018193927,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.055736182071528105,0.07197480881691408,0.1074210008056575,0.12926577042399173,0.10948290382347986,0.11322069325901411,0.11547344110854503,0.0,0.15473887814313345,0.1216298398540442,0.08461131676361713,0.18747243052492282,0.1745962461807071,0.23600809170600134,0.1027866605756053,0.16317016317016317,0.10443258296588535,0.10361501266405711,0.09457382669346259,0.10958236941434313,0.0638080653394589,0.09157509157509157,0.08419870895312938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02451447716067878,0.0,0.05660765747221079,0.05133331532164375,0.07275780047572408,0.0915129151291513,0.07187724616394263,0.08433617697622368,0.09779951100244498,0.12015327661232707,0.12147560897640816,0.1598056762976221,0.12537371009740572,0.13914056432824232,0.11703728473499415,0.12493835278645404,0.11767013139831341,0.10105620028686921,0.08328963198321869,0.08408595453129866,0.07813232490545989,0.04973969559306297,0.06649867002659947,0.06359075814314986,0.05421425473471158,0.05470858560070027,0.05432617435080221,0.05445832123148417,0.018793459875963165,0.0,0.02460024600246002,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11378002528445005,0.06388143605468251,0.0,0.09523809523809523,0.08350730688935282,0.20068807339449543,0.13359061896986787,0.0,0.1262427015938141,0.16840171463563994,0.16082341588935348,0.2089696190323099,0.16072002571520413,0.12422360248447205,0.10946051602814699,0.07886435331230283,0.09468202619536059,0.09626183218353923,0.08294625082946251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01822888184038791,0.024737604693077002,0.0276802242098161,0.04401408450704226,0.03594228695637291,0.06656739949198563,0.09649922264515091,0.10037101428494613,0.1139261107795801,0.12821670428893905,0.09629710381917947,0.14549842080982292,0.13669447896325226,0.13822924789111787,0.10967918837400603,0.09182908545727136,0.08755914899959015,0.09165045638186443,0.08028979012622302,0.1038961038961039,0.07532749085965203,0.06682705159048383,0.05511441343975178,0.06646085241402967,0.05051836232648041,0.055236411842686704,0.033791394458211305,0.03813796971396523,0.029405777104209548,0.01637388599097097,0.016820453671664744,0.01998301443772793,0.015509486635992348,F
Texas,0.0,0.0,0.0,0.0034670156795784113,0.002579103245801435,0.0029418439477864725,0.005961480320727641,0.00827576594391644,0.030125084590364337,0.029119187403382107,0.03553719699313505,0.037940105220558476,0.05785166153374964,0.05926485808643221,0.07107844199522388,0.07082122203539323,0.06958463983505864,0.07452624142194346,0.08567117612459402,0.09454774661203907,0.08586182787565573,0.09874645710933176,0.0784813247318897,0.07658629883400431,0.07158049738219895,0.0595147699241084,0.05917493237150586,0.0605973048245086,0.05036545666728088,0.05449430133236455,0.042168434041910986,0.043633824941094336,0.035274014961679596,0.03723211042499092,0.04009587368908769,0.027534262392638578,0.010557044761869791,0.010279554944221177,0.00860933860022283,0.00832886524416589,F
