state,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05189413596263622,0.0,0.0,0.0,0.06028333165879634,0.0,0.06774412077808963,0.09227646027498385,0.08919015340706386,0.0730593607305936,0.27436140018921473,0.14922403501790688,0.11683380391393243,0.14425851125216388,0.14304787335494945,0.19151846785225718,0.07611798287345385,0.20831266739410773,0.16442297811119105,0.1171708564124414,0.0929044245732203,0.2537764350453172,0.2384421777718903,0.13563000135630002,0.2598902685532775,0.1853700270925424,0.2907866544230181,0.21106588270767374,0.37856726849155503,0.16454749439042632,0.2722177742193755,0.37855844942459116,0.43513295729250606,0.19056693663649357,0.18832391713747645,0.21739130434782608,0.39593733861249786,0.46439628482972134,0.23789294817332202,0.40216821122573876,0.4313443565780014,0.2054538662682107,0.16494845360824742,0.2877379371403276,0.37488284910965325,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04882415168036455,0.03751782096495836,0.0,0.0,0.0,0.0,0.0,0.0,0.03847041624990383,0.0,0.0,0.0,0.0,0.054392167527875984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041883062489529235,0.0,0.0,0.0,0.04119294776734223,0.0,0.0,0.05476879743369063,0.04586104104563173,0.0,0.06912442396313365,0.050424405412219514,0.0,0.0,0.0,0.06771135616173342,0.057131974861931056,0.0,0.06030150753768845,0.0521593991237221,0.07789028596862134,0.0,F
Illinois,0.0,0.008942144326209425,0.012485849370713191,0.009868096444195914,0.007590398729484028,0.00616032871514024,0.005978787262791616,0.004716897696385088,0.007812761587999598,0.007075946680020249,0.0027153842811834727,0.0030997339395035257,0.0030694148160653172,0.0,0.00382334246156346,0.0029432829377888095,0.0,0.0,0.0,0.003568151697420736,0.007885771964503512,0.0,0.00572632736268267,0.0071573422402481214,0.004313319530710835,0.007540625117822267,0.0037520401718434395,0.007843042617886964,0.008423180592991915,0.004323296080932103,0.012257530720436368,0.013805057252640217,0.019278817977112186,0.011560960947073921,0.012694050970348189,0.02049740366220279,0.021001861199423533,0.020228935748714767,0.013524768121409708,0.015045458779025196,0.024190888098816112,0.017617523563437765,0.029981499221212276,0.028706977306378993,0.01777343316078292,0.01607576067576652,0.019790083754461604,0.009054375004353065,0.014966859097712207,0.02282970512858279,0.023902001792650136,0.02585590655371184,0.0187232316297793,0.052875718028216404,0.03198372930283671,0.05030554433073009,0.05018862558448837,0.032530361670892835,0.039801500601256715,0.05068379429370384,0.05685446132584605,0.06376348238421539,0.056327623620665776,0.05486993964306639,0.08995104769299234,0.0733792118676001,0.06835765553955941,0.07531682184842763,0.0793012427637616,0.06965566881051335,0.07331725083960078,0.08498583569405099,0.08078226166218547,0.05786964234044962,0.06802721088435373,0.09355995633868704,0.05869074492099323,F
Indiana,0.0,0.0,0.0,0.00674572658221017,0.007161357315923278,0.008655546350450707,0.00603624159453358,0.0,0.007814593194605698,0.006498711088967355,0.005381204528821732,0.0,0.0,0.0,0.004930382992150831,0.0,0.0,0.0,0.007235516047340948,0.0053538349519761,0.006560747050397471,0.006614121148652373,0.005957345406886691,0.0,0.011299576893620761,0.006436746096113493,0.006272659984192897,0.010740369468709723,0.0,0.0,0.011534191669430068,0.01605675332447779,0.016284233900814214,0.015137753557372086,0.011511453896627144,0.011705832431008749,0.01688096108938469,0.020716515205922163,0.011544677903486494,0.02022127856255597,0.010561733331321575,0.01368488276617097,0.013641944431813015,0.02180787264202377,0.007906513385727162,0.01667298219022357,0.0,0.019159346813653246,0.011966374487689592,0.012460088778132544,0.014208357671723789,0.027535269440710088,0.024227936425894818,0.029470030616087363,0.028280542986425343,0.043162123576479965,0.0381457832324405,0.04451185334168617,0.049105101850754354,0.04031268622708312,0.038238259116348594,0.07201826804848059,0.06789351438270502,0.06622990727812982,0.10190341012483169,0.07740961011989049,0.06948028744987493,0.05637684790779253,0.06367128637222234,0.06098490623570667,0.06455634210409154,0.053549912981391404,0.0635742342710533,0.09388128711244631,0.0665368786810912,0.06697923643670461,0.05638340716874748,F
Iowa,0.0,0.0,0.02081815342979078,0.0,0.0,0.0,0.0,0.0,0.010346076250581966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015565655936741174,0.0,0.0,0.023113371085172772,0.0,0.0,0.0,0.0,0.02321442389538033,0.01328585853217835,0.0,0.0168449423060726,0.01455731213788686,0.037509377344336084,0.0,0.0,0.015834309782436586,0.01566956031213764,0.0,0.0,0.016952025767079167,0.0,0.0,0.03602435246226449,0.04109230826702529,0.022317277292170354,0.0,0.052356020942408384,0.027329871549603715,0.03163305654408857,0.05567264484829204,0.06471444750040446,0.024422012373819604,0.0637729682330902,0.057796309292820876,0.09036922282468371,0.05478201323898653,0.03812065186314686,0.04004605296090504,0.08141250699638732,0.08191266062560795,0.050815590223080444,0.03630328804065968,0.043017691025434214,0.03985878601526022,0.047647409172126266,0.06831449509377717,F
Kansas,0.0,0.017442874585731728,0.0,0.0,0.013638471400125474,0.0,0.0,0.0,0.017953781835902433,0.014616677629174889,0.02364792962376144,0.018321309973663116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01379462561386084,0.0,0.016377333770062234,0.0,0.0,0.0,0.0,0.0,0.0,0.02021018593371059,0.020914376542435272,0.0,0.0,0.0,0.0,0.0,0.017190991920233798,0.0,0.015896229414382908,0.025780670941961265,0.0160627088152146,0.0,0.02347024308466052,0.02367264119039567,0.028038693396887703,0.0,0.0,0.017615558060879367,0.022145124381781945,0.0,0.01924187030979411,0.0,0.02390152571405808,0.020408996285562676,0.0,0.019919525118521176,0.01974957538412924,0.031389782625755314,0.019911592529170484,0.0318420633657061,0.08697714873092433,0.044482186906061705,0.0530893943725242,0.07747512640678518,0.08137027543838235,0.07977830030231776,0.08718775883865905,0.08129714105053973,0.028642352491884668,0.0664042119242992,0.09440055646643812,0.04979831681689159,0.03545021776562342,0.052086046148236885,0.03346906900206393,0.08748396127376647,0.05499877780493767,F
Kentucky,0.0,0.0,0.0,0.01138785404024793,0.0,0.0,0.0,0.0,0.009040501446480232,0.0,0.0,0.0,0.0,0.007608265619769317,0.0,0.0,0.007725945269403711,0.0,0.0,0.0,0.00846353064644447,0.0,0.011341297444427642,0.0,0.0,0.0,0.012292311159369814,0.0,0.0,0.0,0.0,0.0,0.01742805481123238,0.0,0.010193887744908153,0.0,0.016317539315071287,0.01615998384001616,0.020943724213039562,0.01900137232133432,0.015469613259668507,0.016045477467565215,0.013887924449690992,0.01904489834785507,0.011918382913806255,0.014572302909603147,0.011741499154612062,0.0,0.0,0.0,0.012476295039425092,0.027749747729566093,0.028295819935691316,0.018113129431247738,0.0,0.030764497769573913,0.039070639716607625,0.03844083954793572,0.047605194255639895,0.04881753091776958,0.0517049010803603,0.05516936996579499,0.0693404337937538,0.04124278251306021,0.07715624138881234,0.05479610082482552,0.04820874386091777,0.05433914016301741,0.03293482198728716,0.06450517738923782,0.051826002833154826,0.035427073369468945,0.057370289361396966,0.03354203935599284,0.05857315787418485,0.0866944639392313,0.06461617989144482,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010573059843518714,0.0,0.0,0.006956715317295786,0.0,0.0,0.0,0.0,0.0,0.0,0.01117505727216852,0.007086469095908273,0.0,0.01025385618234286,0.007962544192120266,0.0,0.010194892358928178,0.008685079034219213,0.027775848899381984,0.010564682267180815,0.009180038923365035,0.015958826228330905,0.012621481761958856,0.03210410290435118,0.029522785263912613,0.029183690486116902,0.01561006068411091,0.04077432382579656,0.027544668270378467,0.017462673535318256,0.04655011896141512,0.055143372769199915,0.017093140522708238,0.031270086687629206,0.07378129117259552,0.02608290638099674,0.035596337532382775,0.03209822055489799,0.028352133498045728,0.024877168978170286,0.029577673082204804,0.03324762833584538,0.03236395580008322,0.06971321425995818,0.037019669784545524,0.056149664378142464,0.0610671484186153,0.0512610211195407,0.06214396685655101,0.05542066927055843,0.07202814638335596,0.09391274652095963,0.09985734664764623,0.10423301870403615,0.11690149510859534,0.11370096645821488,0.12145629054714578,0.05911452661709343,0.0857333375670784,0.057683824776899324,0.0958444581365099,0.051854668648667335,0.09238665526090677,0.08146916052819173,0.07831653500408609,0.08450406675821275,0.07191793784776108,0.04843592330978809,0.034032415876122005,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046235647684364646,0.0382907030173074,0.0,0.03811847221163375,0.0,0.0,0.0,0.0,0.0,0.05450015571473061,0.0,0.06143584342636476,0.04598123965422108,0.0,0.0696656050955414,0.0,0.06123073783039086,0.06295907660020986,0.0744205826068467,0.08423712751395178,0.054071590786200927,0.0,0.0,0.0894654439722657,0.13551665725578768,0.06863417982155114,0.09909575126966431,0.08969759097898514,0.12233247247519369,0.11206051267684548,0.0,0.10298661174047373,0.1072961373390558,0.09426551453260015,0.0,0.0,0.0,0.1505457282649605,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008273625337150233,0.0,0.0,0.0,0.0,0.0,0.008410994852471149,0.0,0.0,0.0,0.013504128404969519,0.0,0.0,0.011949810794662417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015460331366435622,0.017384393781353997,0.016823283424259174,0.015872296040995874,0.020154066642780365,0.028436433633738736,0.037858074285954654,0.020701790704895976,0.01407289760961782,0.013581947651293195,0.018566309574645848,0.02539175856065003,0.0315246819715907,0.009638925838104601,0.03443805202171623,0.039229450994156874,0.048641218145289204,0.04106066172498001,0.03364511136531862,0.060444603640108355,0.07469274122360291,0.05572645000222906,0.05023519203543864,0.08327165062916358,0.07045614673060752,0.08812820334423341,0.10676569571776721,0.08662350688428924,0.12178308823529412,0.12727144170260907,0.08607545128129458,0.12845053395123918,0.11292764930831815,0.09630150178287915,0.11975091809037203,0.08909152844378063,0.08596142481061624,0.0716826114526757,0.09620991253644315,0.10733772622916606,0.09132132510391737,F
Massachusetts,0.0,0.0,0.0,0.014740398897871715,0.009210176221371703,0.005480953685941353,0.007865168539325843,0.005632533513574406,0.0064521679284239505,0.005158734252963693,0.005173894597419262,0.0,0.0,0.0,0.0,0.0,0.005692545611521712,0.004731174656043603,0.0,0.0078021377857532955,0.005880738620770769,0.006024519795567961,0.005319318701660691,0.0,0.0,0.0,0.0,0.009510449606505147,0.009073469176129,0.008835092989353713,0.014221828927200036,0.016418204505155316,0.015256564560695698,0.017484657213295333,0.015331414067424153,0.015186028853454821,0.021432339752044314,0.041780491724248754,0.015777350036287906,0.038606461177342635,0.032285837279380114,0.03902731912338637,0.03164465924455568,0.03176665944697134,0.03228296722577023,0.022010675177461067,0.019820034090458634,0.028997732904518375,0.02662705308593531,0.031384632942451994,0.041664806630656366,0.03800720616628913,0.06392765260778047,0.047878961984104185,0.07194244604316546,0.044274633914369574,0.05176502020505627,0.06371028585799313,0.07181082975704002,0.07848472164085392,0.09280245569575071,0.08322852704002368,0.09669683607952348,0.09303982896508037,0.12558996900763666,0.09699934630875313,0.09704669269282516,0.11738169766157246,0.0967095719450137,0.10869051557109777,0.09325681492109039,0.08588605782994561,0.06828768626685852,0.08898556456397073,0.06932142031887853,0.10596026490066225,0.09237875288683603,F
Michigan,0.0,0.0,0.006137667890790429,0.008222061435243044,0.00636204263982356,0.011766955447364938,0.005017885176450348,0.010452670308841564,0.004525998629268987,0.003149209548403351,0.003683716132834804,0.005267038870746866,0.003442933379239112,0.0,0.0,0.0033778648516272864,0.0,0.0029444326667137774,0.002988285919196749,0.0031544348199133163,0.005835440575763471,0.006619316489379307,0.005603771338110549,0.00424103198444955,0.004357868130910358,0.008207179043341365,0.007287461194269141,0.004946542013807919,0.006842805550275614,0.004241097935433525,0.007146621881169544,0.011923870671864251,0.023736731167277494,0.022132622523311427,0.01465335653448118,0.015489184904422616,0.021102982554867755,0.028639121039339736,0.023921537357467507,0.031424236166602317,0.019610772851219604,0.02666960952013096,0.035248501938667604,0.025888052663695704,0.020961685684080054,0.022983010958299625,0.022757509978292834,0.0224300355429794,0.030487258119474184,0.02941343909520466,0.034270047978067174,0.043438731184968174,0.03641812165733669,0.05531738348776103,0.0625276253517179,0.058948103835993276,0.06226719297270251,0.06529437804338202,0.058448702668011374,0.06330172228459499,0.08893055004746969,0.09920148924704845,0.10144945914757092,0.09907056170401365,0.11048383837022864,0.11151938006662568,0.08142217397204506,0.10155773948096183,0.10114739071340519,0.0921972049689441,0.09831552729894476,0.07157148201766514,0.07561881396091348,0.0862128422649838,0.07247952453431905,0.0414484343795923,0.06966976531241914,F
Minnesota,0.0,0.0,0.0,0.0,0.009297712762660386,0.0,0.007782585686268406,0.0,0.008582217645039478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007195383441983624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015422578655151141,0.010649627263045794,0.02926972047416947,0.0,0.023425604185374614,0.01905052198430237,0.01990986262194791,0.01732111617272617,0.013777188420273132,0.024057462968690928,0.019770305001887166,0.0,0.016001422348653215,0.0201990524808109,0.020600022472751788,0.011122439521735101,0.009079023823358512,0.031003227983148834,0.03351643236197747,0.027099746423801318,0.027683850428110973,0.0,0.029212920457390868,0.01683147485798443,0.041967433271781096,0.048828125,0.027616093809746355,0.03164156435894191,0.05614823133071309,0.04321427799745036,0.04910962121535636,0.04987206730560736,0.054910057326099854,0.03697661772702556,0.06289449448550058,0.07960105822583288,0.05391892554286555,0.04169924420119885,0.06025358901812847,0.06756756756756757,0.0326530612244898,0.03880373624546135,0.03936565065796873,0.052316456432017676,0.03995205753096284,0.054228205046412965,0.05320033250207814,F
Mississippi,0.0,0.0,0.0,0.0,0.00962334237927517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015056612864370031,0.0,0.0,0.030328559393428812,0.02762144805441425,0.023240371845949535,0.02396849854476973,0.030116450274394323,0.0,0.0,0.026013722238480797,0.023903022024927438,0.024213075060532687,0.03541703559412077,0.021941051707745192,0.022858884486437064,0.02284148012791229,0.01847882326853426,0.02231644722160232,0.030785807742630646,0.0,0.0373366521468575,0.025416190113102047,0.048104255040014,0.04071845450843777,0.07262823422605537,0.05356425478730527,0.07280338535741912,0.06341441319019794,0.07640878701050621,0.10679611650485438,0.05765904285988853,0.10179843909060061,0.09963632740497186,0.16427297474889704,0.1485194467650608,0.13685239491691104,0.1570023027004396,0.11460661280155865,0.1321231617647059,0.15742310486800679,0.1384791378168463,0.13885534894952908,0.15216994339278106,0.038248231019315355,0.11926058437686345,0.0832523935063133,0.08109702152757299,F
