state,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Minnesota,0.0,0.0,0.0,0.01024149443886852,0.029821497039151365,0.03488498855336313,0.05380169735677467,0.06663360813239944,0.06369021081459779,0.0996170967842356,0.09036190709570704,0.11585993820803296,0.10055737516520141,0.1035449773495362,0.07610993657505286,0.06448809073193984,0.060476943165418184,0.05073905438425487,0.032519443917509015,0.03785208969640014,0.03805824223415005,0.013389390247168145,0.024558291834367963,0.020147073637554143,0.024049301067187737,0.03422369257345871,0.0416579879191835,0.025299071162673027,0.03426077862127414,0.05334945672469902,0.0414085819286047,0.03410576576917976,0.02728283909420974,0.03745483387679563,0.04046858359957401,0.031360414793753004,0.027050647134712225,0.023425604185374614,0.036195991770174504,0.032579775199551124,0.048499125283633274,0.05855305078616081,0.05498848678557927,0.03954061000377433,0.035444025023481665,0.04444839541292559,0.03856182746336627,0.041200044945503576,0.035221058485494484,0.029052876234747237,0.02006091222439042,0.027930360301647892,0.015485569385029327,0.03361610409127761,0.010083694665725522,0.014606460228695434,0.012623606143488323,0.010491858317945274,0.0,0.012745889450652165,0.0,0.010797736794367902,0.0,0.0,0.0,0.0,0.0,0.0,0.01170603797438719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00962334237927517,0.0,0.021118513256666728,0.015450577465332765,0.011483033817534594,0.015564505146014514,0.011618450098756826,0.0095308896132365,0.01938886303707151,0.017829196299451257,0.0,0.022959236918452967,0.022383200390688588,0.0,0.016895816173520033,0.012738583044945968,0.0,0.02050300710770913,0.022712360571342047,0.0481631124073529,0.044449383264807206,0.05449903909588963,0.06397062913723091,0.06629467985194189,0.06675567423230974,0.08130570946759817,0.07923176877000603,0.08463541666666667,0.07413647851727043,0.09667506819044988,0.04316069057104914,0.11641842150316725,0.10038816758131443,0.16089850774521247,0.16658500734933857,0.2178649237472767,0.22195663308861194,0.2628848149429263,0.22312732424296086,0.2413515687851971,0.28573605608046326,0.27409776153494747,0.18848399733904944,0.22316447221602323,0.14238436080966674,0.1854539590388647,0.19498029454470026,0.12284491887999323,0.12244719464730836,0.07238836357055604,0.0817067635043123,0.04910056688836316,0.050052327433225643,0.06341441319019794,0.028653295128939826,0.0,0.04324428214491639,0.0,0.0,0.0328545949497794,0.03248862897985705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.009641651936365098,0.0,0.010008173341562275,0.018812744779463323,0.01950295330435752,0.038548583650426516,0.036829990134824075,0.03795414092765156,0.04918648148387848,0.034381983840467596,0.04286221634397541,0.026516247227846883,0.03748169838945827,0.03388602610392494,0.04339385634349663,0.02047711682195147,0.022976621287839623,0.026177414581958068,0.028667423486646713,0.016209894983037505,0.0265152884742862,0.026332288401253918,0.026027771632331696,0.036625392666469456,0.03382402682392388,0.04905116649805328,0.032586937293422095,0.05041892192481649,0.04908754908754909,0.049673360026492454,0.04933074620975433,0.0437935746067337,0.03612406034438271,0.04739752479592733,0.06795845821426082,0.047878487700181604,0.046541005950600046,0.07409042184248692,0.07212349998465457,0.08970021244787159,0.08963391621587621,0.08926294312675338,0.09690548485044254,0.10519044179985557,0.06612796567797292,0.08607808744234392,0.06908296381980593,0.06740974149147971,0.0659858601728201,0.062355104324886085,0.06683821809310564,0.057882192713653385,0.036962720456225576,0.05173305742369374,0.02692031586503948,0.03078817733990148,0.020010187004293096,0.01864210879534693,0.013052396046988626,0.009638925838104601,0.01184927719409116,0.011833619312466718,0.011905234334695822,0.0,0.011872254541137363,0.010073333870577806,0.014536694770943224,0.019762411892580312,0.0,0.0,0.0,0.012350863325346441,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.07828554653097172,0.08373806732540613,0.11859381617958492,0.13152486642005753,0.15224358974358976,0.07912018355882586,0.11384335154826959,0.10531066646607493,0.1010028136498088,0.04974063810132878,0.04939665514078047,0.062068965517241385,0.06638636866563398,0.043834015195791935,0.0671391271913465,0.0,0.04689698296076286,0.041677085938151205,0.0,0.0,0.117096018735363,0.07817735090462363,0.0,0.12996219281663515,0.09908620499834855,0.0,0.06188118811881188,0.06273525721455457,0.0,0.05992329817833174,0.05711022272986865,0.0,0.07434944237918216,0.0902346099859635,0.04996003197442046,0.0,0.12581051001645216,0.0900720576461169,0.06,0.06382978723404255,0.06905282541143976,0.0,0.10335917312661498,0.10310607036989304,0.06623393826996954,0.06745817593092283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.024735331948154745,0.0470971056687789,0.037141583717129695,0.06464124111182934,0.07479991024010771,0.05171012779788727,0.04548476260452748,0.06580542375229453,0.03943076316449797,0.04559483726150393,0.04784361971157133,0.06554662434884603,0.05664117813650524,0.032218801460585665,0.04838096554584096,0.04494537408380584,0.04124278251306021,0.038480375008745536,0.05827718084137679,0.04275497512437811,0.06466632177961718,0.032913296971976674,0.0754261577915221,0.04030632809351068,0.029446407538280327,0.05215742057847322,0.09200968523002422,0.047385879008055604,0.0928708003277793,0.04177109440267335,0.05287088928835783,0.046875,0.04935346954890929,0.06900971065214176,0.05207840166650885,0.054220133742996564,0.06788251798886727,0.07798522868021468,0.06577401926239135,0.08007536504945832,0.04845430758794457,0.0814083647094739,0.05818874312314854,0.047885075818036714,0.03165558721114277,0.031704095112285335,0.054466230936819175,0.0,0.04099320684000937,0.0,0.0,0.0,0.0,0.036895830771122864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1753155680224404,0.0,0.0,0.2004008016032064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08164598301763554,0.0,0.10247651579846286,0.0,0.0,0.07674597083653108,0.0,0.0,0.0,0.08552856654122476,0.0,0.0743052459503641,0.0,0.09416195856873823,0.06523866478199412,0.1225114854517611,0.11670881151526939,0.13987411329803176,0.08599273839098032,0.12207719034651142,0.1083815028901734,0.06869311351537008,0.07243460764587525,0.04450048208855596,0.08839929280565754,0.05210368633580826,0.0790670092903736,0.0466262572437221,0.05662514156285391,0.03059975520195838,0.03551767004084532,0.0,0.0,0.0,0.0,0.0,0.02548679783871954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.08743806470416789,0.0738942256940779,0.06080611535788742,0.09278159213212099,0.0684931506849315,0.0501353654868144,0.11570726063060456,0.173176832788147,0.06983240223463687,0.05666257436962886,0.0,0.04526935264825713,0.08758101243650376,0.0,0.0,0.043902010712090614,0.060464714520169306,0.0,0.044072278536800354,0.06271277548826375,0.0,0.0,0.0,0.06090133982947624,0.0,0.05619029780857839,0.048039969254419675,0.0,0.0,0.11918951132300357,0.0,0.0670690811535882,0.07110208227526664,0.08008809690659725,0.0,0.07180683960147204,0.08914244963451595,0.0,0.05336179295624333,0.052092377148810556,0.04835589941972921,0.0,0.037017842600133265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.01695385469005271,0.015161163164437977,0.03159096984277417,0.04992131965923274,0.041216717500618255,0.06225041108762039,0.04079491811877149,0.04438622511394268,0.04747749979357609,0.032415895944974016,0.032566425930537726,0.03759327832183605,0.034889913142479384,0.022095931697055936,0.012480054199092523,0.012496987333410696,0.014122673068945124,0.013045066355904196,0.013436405492802566,0.016038206572100647,0.009845426799251747,0.016110842597067826,0.01882045287952929,0.025835253753862367,0.02982435584717148,0.027188405190893977,0.02997106242248863,0.018974273117919528,0.02160705661048832,0.017627357659086903,0.027523188286131067,0.021605116091490465,0.022000909370920665,0.01427022090301958,0.024568604214238232,0.02400282386163078,0.04745951982132887,0.07804551726060234,0.03917701255015333,0.04714693679616359,0.04641478907793706,0.05874690301652576,0.050747598772155664,0.0370835576290448,0.03823427181091415,0.04718171543939344,0.030962148773124858,0.030849033968214066,0.015144631228229594,0.02047576031315869,0.019590797223004493,0.02128192288432649,0.017944806901060026,0.01574741151923153,0.01844532279314888,0.0,0.0,0.008207597499418628,0.0,0.008264576647061254,0.008484762780173937,0.0,0.007355861886337222,0.007489963448978369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037700282752120645,0.036773719048786464,0.046598322460391424,0.04488582169107333,0.042751028696628016,0.04011633737839735,0.029068359091129307,0.023568230025925053,0.0,0.03192411182560314,0.0,0.021848372296263928,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.03073896471166851,0.03857776634732849,0.0,0.04175116306811404,0.0,0.032043065880543446,0.03923620193565263,0.03790990080242623,0.03253302101633158,0.031210986267166042,0.04884601294419343,0.058261477511069686,0.09105394946505806,0.11461915181827656,0.1312404850648328,0.06554401532721589,0.12082766953632382,0.10189006062458607,0.08131734092295181,0.11867905056759545,0.08755665430572723,0.15064935064935064,0.14587132065642094,0.08954437713984724,0.13688533221017163,0.12738177379120003,0.10193133047210301,0.03894947696416648,0.06950477845351868,0.0405750057964294,0.0,0.04770138930296345,0.030193236714975844,0.0,0.0,0.0373948270489249,0.04420587306599305,0.0,0.0440417767711086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New York,0.0029098866308168636,0.0,0.004622503270421063,0.014556040756914121,0.018721148493193878,0.025861201971198282,0.03508416300881782,0.047403696104246607,0.05116765320846954,0.04654793887925758,0.04905184598447055,0.04821684398208692,0.04653171353872008,0.04044421226470737,0.03315358887599582,0.0315976943258201,0.03263014835629587,0.025327637703586335,0.019533611764815315,0.016230168762543268,0.017914162874311718,0.01541782300339192,0.017474144737693674,0.013632070419380908,0.015204952848119048,0.017332043829272434,0.026963802916463223,0.022957895220166214,0.021215990570670855,0.022062751108943544,0.029115985058902404,0.020464946159774625,0.028636318751851485,0.017514807974014394,0.025048097676922173,0.022390912566217027,0.021527693445645334,0.023547192955556042,0.026446839040036012,0.034641709735996645,0.04025476302076153,0.04504406720791907,0.04427871047591611,0.042333418000169334,0.04911928592177886,0.039573022505229295,0.03617226147959834,0.044294694092879505,0.047309226762390626,0.04758974753398581,0.03014744419244273,0.02827403772427542,0.025632430940315868,0.024479055108472814,0.02246592233060433,0.0244114136920907,0.024807600146590364,0.011135465872727485,0.016578151180897234,0.012677714389205832,0.009669835552359137,0.00942400482509047,0.006993985172751433,0.006331999392128059,0.011023356547225357,0.006694336591243807,0.004700668166403654,0.010075702108508595,0.00626989821865225,0.007127075760815338,0.006583085858068669,0.007451564828614009,0.0,0.006942944425587064,0.0,0.0,0.007397908857762873,0.0042852979996228936,0.0,0.0,F
North Carolina,0.0,0.0,0.0,0.007617596648257475,0.0,0.012006883946796163,0.009264191583481947,0.018588128382006693,0.01925010159775843,0.016366790690569455,0.02203662487053483,0.014710054322129176,0.024871755013213117,0.025688714433974868,0.025298266562775118,0.02128802700538283,0.027336789243479667,0.02689395506640738,0.019236112595379058,0.012805463664496851,0.033428947311665624,0.02140708788679932,0.01642917383161192,0.029204951362523306,0.02860935640391834,0.04466168771555468,0.05754868749754764,0.05788559701099827,0.06317701409637128,0.051851083687649076,0.05373925214957008,0.09349313734401579,0.05805391934753058,0.08831674275877553,0.0828971001366267,0.0667665450755602,0.09855777128026544,0.06938640341885732,0.07449875295565705,0.10521617140670833,0.11880383298682215,0.144175769068029,0.20046826939262705,0.1917022536703968,0.20003333888981498,0.2242579699523635,0.19062422100678916,0.17282166787075207,0.1868568209609387,0.16127144324935946,0.14157196360313518,0.14283425886373344,0.15195116047656188,0.10339816677844846,0.09688153774869772,0.07052186177715092,0.04999791675346861,0.03564769112646704,0.03338586042039475,0.033127062159619435,0.022894355269517438,0.03162013675709147,0.03073756799016398,0.024042635607143335,0.016040850699782113,0.0146053243045874,0.015491266798342436,0.01540693568888261,0.0065725477824223775,0.013815589511204443,0.0,0.00892843856490231,0.0,0.0,0.009155692551844109,0.0,0.011074897952726008,0.0,0.0,0.0,F
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.07409236848604593,0.06504300065043,0.09644632391126938,0.13287074629069168,0.058321790478967704,0.20146783709886315,0.14369880729989942,0.1305293691080493,0.09873756964525002,0.18700999784219235,0.13402829486224868,0.11284983448690941,0.08280638361939174,0.0,0.0455719276925414,0.08464794151596769,0.07290400972053464,0.06778512116590409,0.12519002056693196,0.04814172925091469,0.1352335379174035,0.05728689275893675,0.0937426763534099,0.12498579706851495,0.12212723437326524,0.1301775147928994,0.12152144853566654,0.07580543272267846,0.0,0.0711997152011392,0.0,0.0641917192682144,0.118828994274603,0.1646090534979424,0.050160513643659706,0.08706587984908581,0.08484962760441218,0.11787819253438114,0.11176590123958545,0.051514527096641255,0.08835873647006848,0.0,0.08366200549778893,0.0,0.0,0.0683246788740093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.0,0.007069858052961092,0.009502842933844376,0.013740864472136103,0.047023015628740464,0.03797063604146127,0.045534748705105585,0.06339392988027603,0.06901189127972819,0.06690161878024013,0.07001127959504587,0.05994273328159704,0.05347763470010166,0.04660019040938017,0.05350026750133751,0.03969449585599028,0.030658887361105953,0.02475607980195136,0.031906381767220854,0.02874360702533402,0.02199494116353239,0.020073426481075515,0.02920971493481906,0.029818438839068782,0.02718804671615679,0.04059375946682823,0.04435725709716114,0.029420786098365584,0.043697685869030035,0.04165859898024443,0.04493260109835247,0.04227197790584622,0.0357963189452018,0.05210310460070413,0.03934386538345136,0.04492223805688085,0.047186416304030324,0.04824617611361975,0.06016236590316034,0.07741092417280392,0.0903122222540784,0.09111451271958598,0.08900219488463657,0.09037573712710593,0.08199557675237336,0.07925698500273166,0.048360353721444364,0.07043277880279587,0.06134040136312004,0.05700057000570006,0.058442248432685154,0.03792967206637693,0.045006341802708565,0.03429240548678488,0.037714501225721286,0.021161222060574,0.018794805473763346,0.017248422677136763,0.022005428005574708,0.021050126758372,0.008549525501334676,0.010825599590595507,0.015923091468208552,0.015288338055731088,0.018812119185226215,0.005266317685348051,0.01730459328798088,0.014601163600422311,0.010620596877544517,0.0,0.007665478517496454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oklahoma,0.0,0.0,0.0,0.012420200213627443,0.0,0.01670657682240909,0.019150667879542296,0.026867275658248254,0.02145257788477582,0.05264039432440839,0.03301108229191229,0.021016252568653093,0.0468186712861089,0.04115320423420746,0.052278668030458005,0.036987378057237966,0.029742158365554005,0.016496983408748115,0.0,0.024095804920363364,0.02449479485609308,0.012353304508956145,0.019869358964806398,0.015458339774308239,0.01617773943054357,0.02717637467161881,0.025933609958506226,0.026114774433635825,0.054344351384182595,0.05201321747644107,0.05818520350274925,0.06696753530353763,0.07828646583578631,0.03280086594286089,0.0510920934985311,0.07659655953786743,0.062476571285767835,0.05696980600281851,0.1047747343212094,0.08287979666823217,0.1565680288085173,0.15101938082053865,0.18619436875567666,0.14297098392162377,0.1276574851475426,0.16097389204688364,0.1598508059144798,0.13941445927106152,0.09552757273122015,0.12896418312914004,0.15241221642534733,0.07692990502115572,0.10947573287921177,0.06309944472488642,0.05501262054235971,0.049301561216105176,0.03650482859323665,0.060838936919628564,0.034904013961605584,0.0292873413602343,0.035639073384092015,0.0,0.026531356747255663,0.023460803700103897,0.0,0.0307723869114781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Oregon,0.0,0.0,0.0,0.0,0.0,0.07406310176270181,0.08169616806068858,0.09456110603886787,0.09446056271506646,0.07011217948717949,0.11773555286653367,0.1017779332718425,0.128258664916781,0.10434678910023255,0.08645978076269878,0.07726064651709005,0.05611672278338946,0.063441712926249,0.04006410256410256,0.0466340228506712,0.028458498023715414,0.035897268544202596,0.019952114924181964,0.04245383145828911,0.02946375957572186,0.04490513789619429,0.04582426394776034,0.02736405926273406,0.026948989412897018,0.08065403086849726,0.07001085168201071,0.0,0.06371709609334555,0.04443367264501535,0.05362341044890455,0.048465868843902624,0.0321646831778707,0.03015378429992964,0.025562372188139063,0.03595721091900638,0.06085721737618455,0.04065512835404809,0.07892420241022373,0.0593175361368674,0.0496324099637063,0.04441483455474128,0.054874112330535824,0.029342723004694836,0.041605325481661654,0.0429421507882952,0.02663115845539281,0.05417770286539851,0.04327933720786448,0.04108593280869757,0.02236064526433477,0.028698064474984856,0.0,0.022579916776878164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Pennsylvania,0.0,0.003299676631690094,0.0034540126992533573,0.005174257494049604,0.0077058423127801395,0.028855297242351707,0.03820932514070326,0.03354274887359823,0.037965259322443386,0.04978393771033714,0.05137669592976856,0.046550337842603436,0.054254370235500754,0.043419417717893885,0.04926820889720572,0.03807624314400979,0.03060314813254268,0.025111486340217346,0.024918569674100707,0.022578358192105703,0.025765725144127026,0.021862397142073022,0.018807784442992616,0.02630327678128825,0.02007794360671942,0.020913708936207684,0.03630747242361023,0.032489801812208945,0.03801721812072306,0.029039054438959287,0.03669062584583922,0.04055646038663825,0.03956663741133477,0.03994131698811746,0.026451527575717497,0.03766417976231499,0.035389119454364126,0.032056043346025444,0.038603346673809595,0.038065365846231144,0.05800944725283831,0.06263748555236569,0.062122366270513325,0.06411948855278543,0.06918626310547484,0.05105066778777937,0.04988737547052866,0.05655767374517374,0.05301435120887654,0.05333917872278241,0.03633588895752334,0.04484807713869268,0.03430344515736705,0.03300276901281473,0.024979807988542595,0.02595537406019917,0.022437220656602825,0.016942930562222912,0.00942933655188021,0.008624324427919813,0.013569836192691673,0.008028178907966964,0.014334275299995904,0.007142419851845806,0.010535964514871514,0.007455850712566304,0.011731706536693578,0.012902809586787524,0.0,0.00918357975939021,0.0059618205015083406,0.0,0.006181386608644051,0.0,0.0,0.0,0.010713807419311638,0.0,0.0,0.0,F
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.041996220340169386,0.06228589224540642,0.12066769457665752,0.0533938463592071,0.0667779632721202,0.08722741433021806,0.07747318235995233,0.06515815661651463,0.0689496667432774,0.028895053166897826,0.04636874746420912,0.028651653200389662,0.0,0.02962085308056872,0.0,0.0,0.030854674483184203,0.04404454791417605,0.037612838515546636,0.04570980801880632,0.09033423667570009,0.03568369968598344,0.04526593738211995,0.0523599371680754,0.0,0.07287449392712551,0.09105809506465125,0.0,0.05371146202599635,0.0,0.056986551173922956,0.05301664722722935,0.06504065040650406,0.0523944252331552,0.11210762331838565,0.060429046228220366,0.049657364187108956,0.0,0.04892846658185732,0.0761904761904762,0.0,0.0449842555105713,0.04475875033569063,0.0,0.05053057099545225,0.0,0.053295434357790016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.0,0.016506319562346727,0.010581562685177346,0.011458253762126652,0.011761707799972555,0.015404760070861896,0.019357711144234305,0.02623688155922039,0.010941118547019457,0.01828956031896993,0.019542700801250732,0.014628437682855471,0.019868506610794017,0.010970927043335162,0.0,0.015596366046711116,0.00992614944810609,0.01985426966069053,0.020481730296575455,0.03537465925879684,0.017051025192889722,0.02073111740722825,0.04103207742994376,0.042255971763068285,0.06046406167334291,0.06785283474065139,0.07120583396763817,0.0443819809157482,0.08007046200656577,0.09180181934514701,0.046061722708429294,0.0794208388062437,0.09119927040583675,0.06789066650923903,0.09615095700249392,0.07327725180994812,0.09127470834878348,0.13139103113396172,0.18309254756115004,0.16788722609777984,0.1634797839731426,0.17396264080992443,0.1940528508646767,0.19394007532744956,0.1770490017160134,0.16061343971814931,0.1260806916426513,0.14319293221300625,0.12592696236183015,0.0974169741697417,0.09687802743835745,0.061630283174932694,0.0684596577017115,0.032473858543872185,0.05114762483217185,0.0383533623114293,0.022502973607226667,0.03235827077400984,0.0,0.042742068058523756,0.016343073805321306,0.016299387143043423,0.030848011845636552,0.028028651510432885,0.0,0.01989587823722519,0.0,0.017664099484208294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.06088015307009915,0.04547176960970064,0.06630811169233036,0.06297669862151004,0.1569001978306842,0.0527739296787387,0.09202050742736953,0.09421899185678713,0.08802220868034397,0.0782983165861934,0.10054293183189222,0.09048513955592678,0.06424900057110222,0.06878525244187646,0.0,0.06444683136412459,0.0,0.06076257025672186,0.08103071063933232,0.0,0.08320332813312532,0.0,0.0703152466893238,0.058941412236237174,0.0784489521461392,0.058623519756126154,0.08962868117797695,0.0,0.09842519685039369,0.0,0.0,0.0,0.07693153093746566,0.0,0.05037275841225066,0.05253756435851634,0.09325458501709667,0.07458710708577516,0.06489994591671173,0.14582164890633764,0.0,0.08243052284503062,0.11034820990681705,0.0,0.0,0.06388143605468251,0.06469979296066253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.011741395758420783,0.014345331246739696,0.019344230583228553,0.01392001559041746,0.016844469399213923,0.0287986834887548,0.013965505202150686,0.020592515307103043,0.021251726702794602,0.02287467369950752,0.025604398566153676,0.016394562470114078,0.008409721638213775,0.014107755032941607,0.014246231871669943,0.014316392269148175,0.02182389571087703,0.022330400607386898,0.022102703897443454,0.020897633744855967,0.03885660224354642,0.043081164914699294,0.04736094300899858,0.057320115988940594,0.06854680767724246,0.08374367735235991,0.07099428404995085,0.07703291748083571,0.07159814598485134,0.06291781360597719,0.08493827160493828,0.0781657113079729,0.1096776592185002,0.13925309702504746,0.14960461637101946,0.205260480999782,0.212873430509453,0.161776601220678,0.1862925911436502,0.19007584757379145,0.18822564714213832,0.1859345947719567,0.16432837403258296,0.15743127519332906,0.1218851570964247,0.12323069813613569,0.09985109923797844,0.08935113207884343,0.09499399566253831,0.07233403859020959,0.05237020316027088,0.03815545623024093,0.053231129564569366,0.0230782886561335,0.026582547671368823,0.021935837674801204,0.022488755622188904,0.014903684936100451,0.026185844680532696,0.009336022107700351,0.012987012987012988,0.02204707049550791,0.021002787642723487,0.0,0.012863390789812195,0.0,0.01325673884224481,0.0,0.0,0.011309914270849826,0.0,0.0,0.0,0.0,F
Texas,0.0,0.0,0.004279136641391233,0.0,0.008336743819441286,0.01569871035094467,0.026409523680539566,0.025680534155110426,0.031227230144686167,0.029574773900853526,0.03865949638793362,0.03859954332934653,0.039642904949699846,0.04328465882235877,0.037146557833769155,0.030928138715156754,0.03117939665469058,0.0290959737850046,0.019595835884874464,0.020939348932336687,0.013718966961787777,0.01253887049854549,0.0196449799520461,0.01822480030825948,0.025717821914799002,0.027909086151860316,0.03017865765330758,0.033795812940175377,0.03923853461908895,0.051387748490484886,0.0397751093815508,0.04823090137593549,0.04328928356235704,0.05081878022970089,0.04906626310157899,0.051268754346058196,0.05314178930156505,0.051030994319297,0.052799460030264436,0.06506412374383035,0.08358965930169762,0.11105067536941347,0.12227412653649926,0.11441151742608754,0.10574323307785882,0.10296453817252654,0.0987902453149152,0.08449992595367313,0.08993865834224715,0.08564466883347678,0.08361693410149423,0.07124308646971536,0.05997856085484338,0.04938738173869351,0.04594094421642519,0.03519336800531811,0.032644645848546025,0.02283173870152025,0.01577031600303472,0.015127639457926254,0.014719170492969553,0.013634448052752919,0.016024982536878004,0.012696124405637079,0.013089005235602096,0.009029827160899206,0.012479067370861782,0.008828746398272776,0.010236881436439204,0.006758983110990951,0.004882660783800219,0.006889551306488579,0.0032067286328799627,0.004086451144206321,0.005346116491878358,0.004441010063328804,0.002295009730841259,0.0,0.002532158411830244,0.003643878544322577,F
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.03462364102208988,0.0,0.0,0.0,0.041848508399593476,0.0,0.047174756263759304,0.04092490280335584,0.04072283023670145,0.0,0.029348464097045585,0.0,0.0,0.040265753976243206,0.0,0.0,0.024673081667900318,0.0,0.0,0.0,0.040418037992955715,0.05727704908643107,0.056915196357427436,0.05963029218843172,0.05305039787798408,0.04777602599015814,0.08290660814435503,0.032825322391559206,0.05653157070794921,0.07063320591656973,0.0879120879120879,0.07192027124216582,0.07408904155721695,0.07910641394804291,0.1057674360729173,0.09847835064646271,0.10313466887520706,0.09591215769281651,0.099301465552664,0.16063396872992075,0.08483641326398879,0.10408635312259058,0.08422019753464513,0.07276348039215687,0.12538470306622593,0.06996812563165669,0.07297868254273093,0.03852525330354047,0.04503490204908804,0.032945310784098396,0.0386073283728766,0.03499317633061553,0.020346569907423107,0.0,0.01972451428383576,0.0,0.0,0.0,0.0,0.019425019425019424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507675438596491,0.06779661016949153,0.0,0.0,0.10762814475985472,0.1616597063182002,0.06682705159048383,0.13183915622940012,0.09539384028345599,0.0,0.06709608158883522,0.0,0.13526308670363857,0.0679532481652623,0.0,0.0,0.07345379756133393,0.15964240102171137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
