state,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Michigan,0.0,0.02112874448305005,0.03769926755708746,0.03891735621426784,0.041189177314831765,0.02726694337564759,0.03784895199320765,0.03535486417154509,0.028275745065882485,0.03750717048847574,0.04085992215109569,0.031358010926524696,0.026509420542861206,0.022044466838823454,0.025172060241037825,0.021068155482987464,0.01836231135594193,0.012656904341318189,0.01362138011823358,0.009570617079610644,0.014990602045640618,0.0158999364002544,0.016136743963662444,0.017033948027531907,0.018803086299682293,0.015224427925572404,0.01821225684885928,0.022618837250397594,0.024694586075158696,0.02984428743033224,0.026234860299368907,0.028265954364616677,0.020528416650826838,0.012723293806300577,0.007146621881169544,0.01742719559734006,0.014242038700366496,0.020208046651719127,0.01923253045150655,0.01913369899958088,0.007913618458075408,0.017357043054145295,0.01063179438109667,0.010774023828549369,0.01494154121997684,0.011955342198679395,0.0045190387100855905,0.00739658647534163,0.011847909299697423,0.011951165698315804,0.006127021917232687,0.006038855723109838,0.006276788436362333,0.007590564927794752,0.004895721139723881,0.0,0.007283624331467339,0.010637958363030968,0.010780625060641015,0.009824683972665546,0.012231055762495136,0.01217352810978309,0.005730264967452095,0.007166232711463584,0.024035283796613426,0.02939303385097732,0.031702955983615916,0.02867832049326711,0.04176828035947668,0.05004074746579357,0.03467981483994512,0.031248535224911334,0.04109112747732086,0.05984730848861284,0.02457888182473619,0.056931860695869994,0.05713421499269018,0.03793365059659287,0.050735667174023336,0.06594069105844229,0.03383960029460358,F
Minnesota,0.0,0.018341472361693836,0.0444247001332741,0.02438132390588809,0.02662788554105815,0.04047203169599114,0.05668810639921509,0.04685954285912633,0.04958780140085539,0.03502961594802879,0.02957382560781994,0.052072963411085416,0.028607392150131594,0.037349882204217665,0.03307686776443518,0.019732205778717406,0.03224404536596992,0.019242663734451243,0.01602285927923838,0.013549768298962088,0.030020622862662178,0.02099765088780693,0.022761963420185848,0.024558291834367963,0.01870799694915742,0.03306778896738313,0.03911279151252424,0.027771991946122336,0.04698398930210705,0.04147357412048975,0.03556630448313268,0.02070429096430235,0.032211001004225324,0.02728283909420974,0.017625804177315588,0.025559105431309903,0.0376324977525036,0.012484914062174871,0.017569203139030962,0.024765678579593085,0.016289887599775562,0.012124781320908318,0.018943634077875558,0.02921263360483899,0.016175704092453135,0.014177610009392667,0.017779358165170237,0.016526497484299827,0.01872729315704708,0.01668365928260265,0.012710633352701917,0.00911859646563201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017081607379254387,0.023851858276594824,0.02855322980957192,0.023926046764545947,0.022462319459107347,0.030435698733406694,0.02450860251948434,0.04951785248892363,0.02881693387823536,0.05405405405405406,0.04625850340136055,0.02494525901493944,0.06186030817680801,0.04940998663023891,0.024585881557515597,0.025519155315959045,0.04987531172069825,F
Mississippi,0.0,0.0,0.0,0.019082148649937982,0.022784233310549098,0.01891029429145491,0.019461405600019462,0.0419771224682548,0.01924668475855034,0.04105973213412846,0.013439053890606102,0.025107188381165744,0.021052228665480087,0.027237884005525397,0.011618450098756826,0.0266864909170622,0.02132774934077866,0.015848174488401118,0.014108352144469524,0.03548245705579094,0.02034836399153508,0.012553877055697368,0.019007793195210038,0.023354068915734272,0.026463194107528776,0.013668671405139419,0.020188764952304043,0.04548738394027774,0.04167129681075675,0.05163066861715859,0.030594648717806084,0.033147339925970944,0.030596350689808635,0.03312454830161407,0.03486197825880265,0.026041666666666668,0.0,0.017263405034008906,0.0199203187250996,0.03766478342749529,0.033462722527104805,0.03785847241063823,0.03266372693124285,0.032517152798101,0.0,0.020754064337599448,0.028333628475296618,0.0,0.022858884486437064,0.03806913354652048,0.03695764653706852,0.026035855091869373,0.023089355806972987,0.0,0.02074258452603194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06246396309821257,0.053322991904600325,0.04981816370248593,0.0657091898995588,0.06033602524830595,0.05865102639296188,0.026167050450073268,0.0,0.040211397058823525,0.03632840881569387,0.042145824552953216,0.04829751267809708,0.0,0.04462293618920125,0.0,0.06243929512973498,0.0,F
Missouri,0.0,0.020504026245153593,0.03846826368246197,0.03856660774546039,0.053163211057947905,0.04670480892729062,0.04959723623676694,0.10169397080129278,0.08580168618965903,0.08944426175600131,0.06805570097372003,0.07377972222581772,0.052800903755003806,0.0636810071396206,0.044595506701378844,0.03748169838945827,0.03154905878641287,0.033116364051615846,0.025027587226829573,0.024125452352231604,0.03186815688238374,0.05504145309436169,0.05210323387404911,0.038567692326234464,0.038871473354231974,0.0429458231933473,0.03803406161517982,0.03088280710010441,0.03678837487353996,0.041897490805828407,0.04745310298806258,0.04042504042504042,0.030105066682722705,0.03946459696780347,0.02977963073257892,0.03096348029518518,0.026331958219959622,0.019167770265560744,0.018160805679379232,0.023270502975300023,0.018916703449145596,0.02148359574010987,0.015736879376819578,0.011007673921247955,0.012751849018107626,0.0,0.01256005275222156,0.020967403751552396,0.016241148574027156,0.011246063877642825,0.012541347254228785,0.0,0.0,0.010025732713965846,0.0,0.0,0.0,0.0,0.009055346276441611,0.0,0.009321054397673466,0.009323140033563304,0.013494496173346441,0.015799036258788212,0.029584048281166793,0.045636731616333984,0.030016809413271433,0.025723218172464285,0.04432266903054235,0.03322673090501308,0.019762411892580312,0.048264766720294186,0.03771094560196097,0.03632225101096932,0.022231553985623594,0.050124057041176916,0.04100776584565702,0.036818851251840944,0.0558799698248163,0.014344321083283127,0.04576379778503219,F
Montana,0.0,0.0,0.0,0.05542622769094335,0.0576036866359447,0.07217610970768674,0.1470047776552738,0.07828554653097172,0.07536426059286551,0.1355357899195256,0.09864364981504316,0.04807692307692308,0.047472110135295516,0.060716454159077116,0.05265533323303746,0.0865738402712647,0.08526966531656363,0.04939665514078047,0.034482758620689655,0.04425757911042266,0.058445353594389245,0.04475941812756434,0.08214472406840415,0.06252931061435048,0.05834792031341169,0.05314908317831517,0.04934859849980261,0.08516074089844582,0.06700915791824882,0.0,0.12996219281663515,0.09908620499834855,0.0,0.0,0.06273525721455457,0.0,0.0,0.0,0.06365372374283895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05754402117619979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.02758316323716004,0.05082592121982211,0.05839416058394161,0.0490364340705144,0.12367665974077373,0.10703887651995206,0.06314069231912048,0.07985094490284801,0.044879946144064625,0.10342025559577454,0.06647772996046324,0.08658608388459807,0.06093845216331505,0.06313131313131314,0.0512610211195407,0.05519715734639666,0.02832058906825262,0.021479200973723776,0.02419048277292048,0.03111602821186558,0.030932086884795162,0.03148394318897362,0.0364232380258605,0.06218905472636816,0.03448870494912916,0.0470189956742524,0.04525569467491326,0.05038291011688835,0.058892815076560655,0.028449502133712664,0.06295399515738499,0.026325488337808664,0.027314941272876262,0.03654970760233918,0.05287088928835783,0.0,0.04441812259401836,0.03450485532607088,0.02840640090900483,0.022591722392915237,0.0,0.0,0.0,0.023551577955723033,0.0,0.02544011397171059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030963586821897447,0.0,0.0,0.0,0.0,0.0,0.0,0.0379737221842485,0.0,0.038747675139491636,0.0382789771857296,0.0,0.0,0.0,0.04490749056942698,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.26638252530633993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985440105890139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07576905591756326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023219095384043837,0.0,0.043243243243243246,0.05064923105258311,0.03416634127294026,0.0,0.0,0.0,0.03861642853202405,0.0656526972316446,0.049491339015672264,0.028314174075542216,0.040978808102095775,0.030582910269741265,0.032291397571686906,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04892367906066536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07199424046076314,0.0,0.11976047904191617,0.09468202619536059,0.0,0.1004016064257028,F
New Jersey,0.0,0.011763091340404258,0.020944235971725282,0.015686721902941972,0.01273669015878407,0.013871335655497674,0.021225628430213167,0.018225559524677408,0.02170492159097075,0.011776205000176643,0.011745360582569885,0.009324552712862054,0.00974331770793864,0.007224836925109405,0.008103973986243504,0.008620524511024692,0.009398319580459013,0.0,0.005303023607293425,0.0,0.004463209761932391,0.0061786694676634925,0.008696710903936132,0.0071660829294947015,0.004455057381139069,0.009845426799251747,0.0,0.014858252273312599,0.006200460900926969,0.01171671122567451,0.009411371027617145,0.005167424555601488,0.0055806685640939786,0.017794046620402144,0.0,0.011009275314452427,0.0,0.008800363748368265,0.012843198812717619,0.011561696100817991,0.008471584892340275,0.006979341150195422,0.011149359608657478,0.00810558880348,0.009429387359232717,0.00795682098478921,0.014048172460473551,0.006188731557579958,0.005981218972426581,0.011586142973004287,0.006583495177589782,0.00552895513805801,0.011425568136375581,0.0,0.007226738934056007,0.006122124132188904,0.0,0.007690631529025725,0.0,0.00922266139657444,0.010732780595132685,0.020142068724738487,0.0,0.019256161971830985,0.017906582735299385,0.025454288340521814,0.02183056570272591,0.030894619922616332,0.03295583917550483,0.039367598891408416,0.029407920533263625,0.02395865420816648,0.027950527566207813,0.05213951815893563,0.03624173235480656,0.07242571837259411,0.040378826811541,0.045251428248204086,0.07381220620799503,0.06240814929639845,0.058957298071254105,F
New Mexico,0.0,0.0,0.05517241379310345,0.0,0.0689595724506508,0.0,0.059026899401298585,0.04296455424274973,0.0,0.0,0.0407735321528425,0.03927509397968917,0.03206327152247101,0.04011633737839735,0.0,0.0,0.0,0.022802937018287957,0.0,0.0,0.0,0.0,0.0,0.0,0.03216172754422238,0.0,0.025863852679495137,0.0,0.0,0.0,0.03670173721556154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026048450117218028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030927197377373664,0.0,0.0,0.04786979415988511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04897639337839161,0.0,0.0,F
New York,0.004940772489778777,0.014549433154084317,0.02387372967341823,0.018490013081684253,0.020014556040756915,0.02019913390055129,0.018198623609361756,0.016372609404114984,0.018684668537440267,0.02024619371558147,0.01246165292830518,0.013443839269817855,0.01526288586483327,0.012386139575054985,0.01145919347500042,0.006175668516116869,0.007021709850182246,0.0057023560234303475,0.005868598980099272,0.00806149056960632,0.004369660820684726,0.00785708897996128,0.007551586777171553,0.007766286550086076,0.0048685965783503244,0.008594103783719463,0.0072794584082944225,0.010931271452620225,0.010713684436077568,0.011393772713878793,0.008902513605363184,0.009194521597548128,0.00870848772756367,0.010368322306704848,0.006899772838248094,0.008527011975122442,0.010922396373764404,0.011039842792638633,0.0169758832935404,0.01688096108938469,0.007822321553289567,0.011028702197468912,0.010853992098293751,0.009602611910439639,0.006879180425027517,0.011091451659756515,0.008222965715372321,0.011208306373960048,0.008460784264932039,0.00975447974482281,0.008652681369815602,0.006493295672218434,0.006229872718908143,0.008379833192026342,0.004079842518078802,0.0047021697901264885,0.0065097103178908535,0.006201900036647591,0.009377234419138935,0.008881152418337803,0.009055510278004166,0.004230553054157123,0.005026135906714918,0.016531237681048843,0.022795197811661012,0.02658574226095527,0.030793948319721518,0.026189436927106065,0.025525112008221773,0.02925952502037717,0.02850830304326135,0.024137981479585117,0.027570789865871834,0.03483212430525057,0.037029036936464345,0.04287496102276271,0.03489404897855602,0.04356546327349247,0.0445670991960781,0.05025531494826395,0.04999103934200473,F
North Carolina,0.0,0.0,0.018457781374678763,0.023787183993868193,0.03808798324128738,0.02507588755444107,0.025347866109903014,0.026634550802510596,0.025816844975009294,0.03315295275169508,0.027277984484282425,0.03085127481874876,0.027318672312525608,0.022799108762112028,0.015413228660384921,0.015178959937665071,0.019260595862013036,0.008099789405475457,0.006206297323017088,0.011755402141620535,0.008536975776331234,0.014018590808117843,0.006422126366039795,0.01423861732073033,0.019095545121649855,0.018309988098507736,0.017368434111604596,0.02092679545365369,0.028942798505499134,0.01579425352409282,0.014259048014103496,0.008748250349930015,0.019477736946669957,0.015575441776166741,0.0,0.0,0.0,0.0,0.009461782284389637,0.0,0.007970922076265782,0.009379249972643855,0.012537023397219915,0.01377262919491331,0.0,0.0,0.0,0.008798040969544115,0.0070828552406045926,0.009617630490636549,0.007803456931420619,0.009009124956563148,0.009344297308842375,0.0067235026759540645,0.012575452716297788,0.008424481543365019,0.0,0.0,0.0,0.00801260650089474,0.0,0.010175269008674418,0.011857551283909303,0.01870982399401286,0.020035529672619443,0.020051063374727642,0.042488216158799705,0.052928494894336646,0.03081387137776522,0.03943528669453427,0.024868061120167997,0.02332769580684668,0.03273760807130847,0.03501507170477727,0.023100734603360387,0.04272656524193918,0.03238691568606283,0.03322469385817802,0.02448100274187231,0.03932834034403748,0.019519119865140627,F
North Dakota,0.0,0.04877572919715149,0.04873294346978557,0.07621225111936744,0.0,0.07527994730403689,0.047746371275783045,0.0658598830987075,0.06504300065043,0.11128421989761851,0.08858049752712778,0.07290223809870963,0.08634335875665564,0.057479522919959766,0.09427121102248005,0.07052683546089288,0.07911961447169676,0.07446016381236038,0.06770990069214565,0.045167118337850046,0.05155398438650759,0.10633449794926325,0.06156213928434012,0.04050222762251924,0.0762582613116421,0.0,0.0,0.08322063871840217,0.05728689275893675,0.08202484180923365,0.10226110669242132,0.12212723437326524,0.14201183431952663,0.06076072426783327,0.08843967150979153,0.08720568082720817,0.08306633440132907,0.0,0.0,0.06481581505887436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06904487917146145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Ohio,0.0,0.01872548439871484,0.023510475725433813,0.03456375048114312,0.04751421466922188,0.04465780953444234,0.035908484661947265,0.04329984811745583,0.03699698332289829,0.04890388876478437,0.04541808229520574,0.04061883997371722,0.03444999472137178,0.02301372795632744,0.028592002710945443,0.01603447411935662,0.016500082500412502,0.018651630582935192,0.01625850087331376,0.021358186495801176,0.019143829060332514,0.01833643896443722,0.022994711216420223,0.01796043421990967,0.021095905230702656,0.022639925785218888,0.021868646271691335,0.027264465313541354,0.028738504598160738,0.023161044375309074,0.029542097488921712,0.0275768190432604,0.016849725411882177,0.01620425819724105,0.02162694269605942,0.022329901971730345,0.017402094304218872,0.009294256149699486,0.014979814699692165,0.015076930035506171,0.012322412293418381,0.01065287947332164,0.01648556437971272,0.013120489831620381,0.012068094221645636,0.015062622854517657,0.009779288970466548,0.0038474264564432852,0.01074674527143208,0.009186884191669027,0.006815600151457781,0.006000060000600006,0.004553941436313129,0.007902015013828527,0.007364674113170492,0.007527601204416192,0.005142886530780176,0.007935458272715249,0.00715992589476699,0.00544687031909582,0.0,0.006406560317765392,0.010449420057186826,0.010825599590595507,0.01990386433526069,0.018346005666877305,0.029263296510351894,0.028438115500879477,0.04217994613945339,0.030325493631646334,0.028321591673452044,0.03238019328484607,0.025551595058321518,0.037819016444751635,0.027682938082495157,0.04904364884747425,0.043460545973108784,0.04630214252641327,0.03822124219037119,0.04741293608430326,0.04016128773152983,F
Oklahoma,0.0,0.026899798251513115,0.03161388903524948,0.04713275726630008,0.0670690811535882,0.051610239471511145,0.06404187781923483,0.08617800545794034,0.06492924950743327,0.11679736848377946,0.08374608187974063,0.07073803348266919,0.08640014944890716,0.07959174118638514,0.06401609547543383,0.06818956699624958,0.04623422257154746,0.0343178750371777,0.037707390648567124,0.03394762366634335,0.0457820293486904,0.056338028169014086,0.034589252625077206,0.05464073715321759,0.05925696913484825,0.06471095772217428,0.08152912401485642,0.04862551867219917,0.07834432330090749,0.06393453104021482,0.0673112226165708,0.05818520350274925,0.07279079924297568,0.028183127700883073,0.03280086594286089,0.047898837654872906,0.03191523314077809,0.031238285642883917,0.03598093010704327,0.035922766052986076,0.03867723844517501,0.03914200720212933,0.020135917442738484,0.018165304268846504,0.023437866216659636,0.02454951637452742,0.015091302379395342,0.018649260690022647,0.025606737417133752,0.020263424518743665,0.014655020810129551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030163890471562156,0.016931933626820182,0.0307723869114781,0.02353099368024741,0.037148357029482285,0.035472313859033024,0.03626078758430633,0.0,0.019805117642398794,0.0,0.02789511436996892,0.024417043096081066,0.02474532931909102,0.02573450568303667,0.023007546475243883,0.02909090909090909,0.04604522664483782,F
Oregon,0.0,0.0,0.0,0.086244070720138,0.06591026787816016,0.06878930817610063,0.08393818199772873,0.0739155806263373,0.04238946132776836,0.05735105593414749,0.03672542735042735,0.035974752264774174,0.03180560414745078,0.023862077193819723,0.020869357820046508,0.02779064381658175,0.024723406885468816,0.024940765681506424,0.0190325138778747,0.02003205128205128,0.0299790146897172,0.025296442687747032,0.019580328296837778,0.016626762436818304,0.028302554305526077,0.04051266941661756,0.033678853422145716,0.02673082063619353,0.058637269848715846,0.04234841193455245,0.03666092312204421,0.02450379808870375,0.02992667963489451,0.02389391103500458,0.0,0.0,0.0,0.0,0.023452943344389722,0.022367075664621677,0.023971473946004254,0.040571478250789696,0.017423626437449182,0.0182132774792824,0.0,0.0,0.0,0.0,0.01630151278038602,0.01600204826217756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016808982720365764,0.0,0.027790322020356414,0.01702127659574468,0.023806284859202827,0.03547986517651233,0.02251660599692273,0.02392535289895526,0.024541884816753925,0.024862221853893012,0.025056376847907794,0.04598854467159998,0.047495682210708115,0.034838653486042766,0.0516480420696779,0.03967663542131627,0.04111419467571179,F
Pennsylvania,0.005778968887476252,0.014608289160649443,0.0244176070745067,0.032237451859698,0.03679471995768607,0.029539062198990537,0.022297275141817226,0.025817111581556255,0.025836982240474315,0.04437497842882993,0.03335523826592588,0.0274341580207502,0.01786780644463566,0.017011963548419728,0.017552530566808163,0.01446406132762003,0.009519060786002448,0.008426953833598708,0.011256873186993983,0.009344463627787764,0.010386044768368623,0.00920204469433108,0.014885036352049717,0.011383659004969215,0.013151638390644125,0.010296381336779188,0.008805772183666393,0.012678799893959128,0.016244900906104472,0.014103161560913393,0.012974896664215852,0.012631199061682356,0.014162573468349867,0.008632720889745767,0.015362044995429792,0.010891805472354264,0.006410924214862126,0.008042981694173664,0.014073384883620926,0.010241704219582138,0.009135687803095476,0.008287063893262616,0.006711159166324894,0.00517686385587611,0.010560856938105835,0.008363174661101355,0.009759686488840173,0.005291085277177281,0.00678692084942085,0.006720129026477308,0.006576063130206049,0.007993895570655137,0.0052322756661808125,0.006236990028612192,0.0,0.0,0.00778661221805975,0.006282421783848791,0.00753019136098796,0.006600535586316146,0.0,0.004846370068818455,0.005017611817479352,0.009214891264283081,0.019386568169295758,0.018964736126768723,0.02236755213769891,0.039461194714332945,0.03763319462813028,0.03893041466453106,0.03903021397740839,0.036963287109351706,0.041178679133309914,0.030906933043220258,0.041698256254738435,0.04403069568499182,0.04136825503529229,0.04419445560466051,0.037678975131876416,0.04805521981622519,0.04843641207277571,F
Rhode Island,0.0,0.0,0.05210504376823677,0.0,0.0,0.043500957021054464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134403209628887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07849293563579278,0.0,0.0,0.09376465072667604,0.11121703209405784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
South Carolina,0.0,0.0,0.0,0.0,0.026689204216894268,0.029954607249014956,0.011790228258819091,0.012697875222212818,0.01909708960354442,0.02940426949993139,0.013479165062004158,0.019357711144234305,0.020614692653673165,0.014588158062692608,0.0,0.0,0.0,0.016256050863376923,0.0,0.0,0.009747728779194447,0.0,0.0,0.01843355726691791,0.03121293464011486,0.014919647043778506,0.0,0.01930921290820883,0.022370808580447914,0.0,0.025130679533574587,0.01473224151054583,0.027122321670735017,0.016014092401313153,0.0,0.0,0.0,0.0,0.0,0.015023587031639675,0.014655450361989624,0.02281867708719587,0.01713796058269066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019288263091908574,0.01617913538700492,0.016719612104999164,0.01643925694558606,0.026148918088514085,0.029338896857478158,0.05244162013758213,0.021800062285892246,0.04062880895083914,0.03979175647445038,0.01749965000699986,0.021196919381049957,0.01807141824490386,0.03647239040046685,0.047082684437361924,0.0,0.0338282277767337,0.0355998576005696,0.03280032800328003,0.02553191489361702,F
South Dakota,0.0,0.0,0.053966540744738264,0.06348534546608824,0.050454086781029264,0.06176652254478073,0.06315124723713293,0.10436597669159853,0.13641530882910194,0.09577838355558829,0.06297669862151004,0.10914796370830207,0.1055478593574774,0.10516629420270804,0.11440877582609865,0.0947931478096012,0.09787289573274176,0.06032575909913533,0.06264355815410315,0.0356938892061679,0.04814967670931353,0.06405693950177936,0.09308986752595776,0.05899269965341789,0.08354853410299257,0.08103071063933232,0.09391435011269722,0.062402496099843996,0.1162385214460072,0.0,0.09430625957797949,0.0784489521461392,0.0,0.11523687580025609,0.09065009065009065,0.08612204724409449,0.0,0.08122534230679972,0.0,0.08792174964281789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886435331230283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Tennessee,0.0,0.017580528587892875,0.029497437410124998,0.03779744008246714,0.03333333333333333,0.03256826479713399,0.04616969137337074,0.04990093197328832,0.05086071987480439,0.04283365343429179,0.030624034298918416,0.05474452554744526,0.03565551289083927,0.026534459884086307,0.03432085884517174,0.023908192540643927,0.02018353561721252,0.021561598792550467,0.013662135391761731,0.028032405460712582,0.02116163254941241,0.025643217369005898,0.020042949176807445,0.029098527614502705,0.026796480728864275,0.03536432623590953,0.03054269547325103,0.03378834977699689,0.05169739789763915,0.038590398007332175,0.047204801402656954,0.03264133698916308,0.028472850299802364,0.025485127607674664,0.03194047797985871,0.016957455627991107,0.02162799842705466,0.023703703703703703,0.02605523710265763,0.026025207272186487,0.01808481779546071,0.01959108071525255,0.010898786601758338,0.010824072737768798,0.012868593278917567,0.01676633320292852,0.010965914283103353,0.009318101343670214,0.016405993656349118,0.010601830582747288,0.01384011210490805,0.010157096424702059,0.0,0.01226241569589209,0.008935113207884343,0.008961697704013049,0.014466807718041918,0.009029345372460496,0.0,0.0,0.010651517841292384,0.0,0.0,0.014992503748125935,0.014903684936100451,0.03553793206643723,0.033609679587721264,0.0352504638218924,0.033070605743261865,0.02673082063619353,0.022454020290269244,0.03430237543949919,0.019768054823405375,0.019885108263367212,0.038296913719306144,0.0358945597307908,0.042977674229229344,0.03274777198194194,0.021626297577854673,0.04246390568017185,0.03618880215064881,F
Texas,0.007225135213244705,0.02242152466367713,0.04276187096832892,0.050493812368416546,0.0784313725490196,0.053809891925484674,0.07064419657925101,0.06974822920757887,0.07398439601829433,0.06918974522253994,0.06802197997196312,0.06289380755648903,0.06578232032184407,0.05972177888526211,0.054230204731460986,0.03861286932720741,0.03780105842963603,0.030699713629233804,0.03338882237623479,0.035272504592774034,0.03749604343697499,0.03870708535647266,0.04162905005517103,0.03576393786141726,0.044260229320058735,0.05197143178615631,0.04477082570194259,0.053718010622887495,0.05491819602778499,0.04399472063352398,0.040216498818640346,0.0397751093815508,0.04064401801342878,0.03919435133348543,0.028697664129713443,0.03014914961663287,0.024750433132579817,0.02803083391730904,0.024113546766261224,0.02884918950107232,0.01982422520319831,0.021601822066730846,0.012691505756504398,0.011624652874948873,0.016034947518050152,0.01762387217964314,0.01176737579114589,0.014477880778909985,0.011324732344306709,0.01047829029230064,0.011133806948351982,0.009197862751164366,0.004637123971401592,0.010634496605468682,0.01073638733449859,0.006501077011758281,0.008689720495140274,0.008590696275933165,0.007323387885393287,0.005114697082065314,0.008404244143292362,0.007359585246484776,0.009915962220183941,0.017668570489378314,0.015562991206909967,0.023723821989528795,0.020522334456589103,0.02093262913821976,0.032104532357355546,0.017197960813217863,0.024078877332905264,0.016867373616764395,0.021587260760330882,0.021072788158925472,0.02996730839084635,0.039204854273774625,0.03774858553829483,0.03167113428560937,0.04552374332440807,0.03798237617745366,0.034356569132184295,F
Utah,0.0,0.0725915171627087,0.05974310465000497,0.13373453694416582,0.13245033112582782,0.08572987296391552,0.07178750897343862,0.11079565127068763,0.06377920797819911,0.13480392156862744,0.11471351808247299,0.16141567525557482,0.15816743932369784,0.11531607086696719,0.06138735420503376,0.05599389157546449,0.060141332130506694,0.04891410682840931,0.048419115866944265,0.02521559332291089,0.07046506945842561,0.05369258554205105,0.0686914282910554,0.0690846286701209,0.046862796146836756,0.03814713896457766,0.02947939390366134,0.06351405970321612,0.06300475399507417,0.051223676721684694,0.04878842088144414,0.04340487099107789,0.0,0.06339917093391856,0.03751465416178195,0.026091494172899632,0.0,0.029304029304029304,0.027398198568444127,0.037044520778608474,0.01582128278960858,0.0,0.01906032593157343,0.0,0.03307315782510914,0.0,0.021417862497322766,0.0,0.0,0.0,0.01914828431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01947356463600662,0.019425019425019424,0.0,0.0348057207948361,0.0,0.020435967302452316,0.0,0.0,0.022729855665416524,0.023114261499345097,0.027064645839777295,0.019551106592633143,0.03608805485384337,0.04223329673114283,0.022348366334420954,0.027428571428571427,F
