state,1984,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01814834979647922,0.0,0.05198315745698394,0.07883741097942344,0.15019762845849802,0.1824867973567064,0.2411506330204117,0.25045340702996804,0.2720014038782136,0.27388479356662104,0.22726635055133135,0.43928812795674704,0.41232951760329867,0.3118789175966977,0.2906407158252237,0.25897151313355526,0.1992797958256127,0.15450523210899642,0.13193070166302123,0.09497678345293373,0.0752715151080684,0.11197790302713599,0.07525944704111542,0.04850248575239481,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08557247989046722,0.0,0.0,0.14727540500736377,0.33525796237660643,0.5319148936170213,0.46439628482972134,0.4788507581803671,0.4263565891472868,0.24885145482388973,0.21129466000768343,0.30377824188342506,0.20719532868713506,0.1927153594141453,0.13722799451088022,0.17850059500198334,0.10418837257762034,0.14067524115755628,0.10199918400652795,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013969267611255238,0.009868745682423765,0.028876140607554,0.019317698875709926,0.04199114368605894,0.10550670985654789,0.16445016445016447,0.1797712002905393,0.2540280319044997,0.20503909643788013,0.2086754241926656,0.17312670185228762,0.2160135961498753,0.22777571361646448,0.19941708851050774,0.13285679534439848,0.15858040427966358,0.16121364942231775,0.12418246543588045,0.1300362843180436,0.11264550043806583,0.08803572962294941,0.08200899882527651,0.07330858183366046,0.0740228977497039,0.067404661291577,M
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03487814448271352,0.0306251914074463,0.09323388385721897,0.18202305625379217,0.2634398999821397,0.2606507280244472,0.3189291168807834,0.31359197204551564,0.2976324689966178,0.27910685805422647,0.31027970141199746,0.2866810790487828,0.2804842043105994,0.2627154266498529,0.20148462354188762,0.14849851501484984,0.17386427369601795,0.11644025505960633,0.08534850640113799,0.09506268195591468,0.10066058508965083,0.03282563025210084,0.10349109976542016,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018509563660173665,0.001922637859142744,0.003976894244439804,0.008978687162016562,0.009519754813426028,0.00851309231212841,0.021724598930481284,0.053990490889458,0.0775637180363545,0.10927870349235334,0.1649339549561653,0.1800693182203055,0.1801755862080688,0.1788990302988867,0.18686057326456415,0.22873996953922393,0.20816282959114685,0.18343476876818196,0.2240090391917281,0.18309991163002437,0.14354066985645933,0.15183649860214019,0.1318892539225977,0.1021482840849451,0.10140231096227546,0.0986329021011102,0.0886997351214332,0.0903584930590186,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028011204481792715,0.03580196399345335,0.03028391167192429,0.05558222379424471,0.06340071691579897,0.11892586161786742,0.18403920034967447,0.24327581110883753,0.2461841457410143,0.31743902711644645,0.21277087814241774,0.20382637698614908,0.2017625231910946,0.2337786259541985,0.14469295664116147,0.16721547643548054,0.17111195610842522,0.14799508544621914,0.09664856874840104,0.10954481247657757,0.10389010735311092,0.05203064026593438,0.0822513365842195,0.04687353520202494,0.0687825488847401,0.06351116459419709,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01603180710529691,0.05563737522500409,0.10585511081706914,0.16902170238658643,0.2522983341397664,0.18525506878452092,0.21419391689276027,0.23260107070334135,0.26496082364964607,0.2575833301295606,0.19625480415406002,0.14234568433766123,0.21195995309822316,0.15702937372990947,0.09874453378473692,0.10931558935361217,0.12176274996487614,0.0817150547971544,0.06854680767724246,0.040807998367680065,0.07921001214553519,0.0661740377192015,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13181019332161686,0.07202535292422932,0.21286300745020528,0.384387936132466,0.49005477082732773,0.2514420943647389,0.19388516032811334,0.33419413641197027,0.2908756889161053,0.25356576862123614,0.23438807969194708,0.3654716324399582,0.24343592418709792,0.14540167211922936,0.11396011396011395,0.1455604075691412,0.09400263207369806,0.13394565633371602,0.1018537380321858,0.10986596352450011,0.1402524544179523,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005238893545683152,0.0060819851599562096,0.004627915586819697,0.016964705700912238,0.024665474502065732,0.06601685371441886,0.10582332833400582,0.14249816131404755,0.2177589362244307,0.2924860558973351,0.3044445933171062,0.2813338276666739,0.2784982354691951,0.3659554433197081,0.3094576585123444,0.2858085968005539,0.3139493997287477,0.2534207549897526,0.17643666784291112,0.1848743791373097,0.16836292311707116,0.14161946017994,0.12733052812655474,0.10018468829494372,0.10129055013430041,0.09203952064314963,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006609909576436995,0.030030814226771816,0.08756567425569177,0.13755499101555238,0.16049367356333277,0.2975632321868397,0.2982940538408441,0.3303126304673494,0.30353099565510067,0.3572146718238056,0.4389993677454758,0.385105904123634,0.3199576915449197,0.317500456582515,0.28687165736856524,0.18677294586525875,0.17910357906143703,0.1367765339042267,0.13096689698776137,0.11011483404121442,0.1376919587896067,0.11385788465851261,0.10031168272847776,M
Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06781500067815001,0.15882183078255846,0.15685156138599743,0.3673094582185491,0.2562942861450324,0.3931275480489225,0.26925953627524307,0.3522818254603683,0.3179890975166566,0.32232070910556004,0.23820867079561697,0.2054442732408834,0.23411371237458192,0.3787226717163023,0.24079807361541108,0.20390824129141888,0.1573701696100717,0.16175413371675054,0.1867762420620097,0.10309278350515465,0.11066843736166444,0.14058106841611998,M
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060637560637560636,0.061990789939780376,0.10352859977568803,0.09364092959904657,0.1455105709150047,0.12564918746858772,0.34286670011707643,0.31695721077654515,0.2830031629765274,0.3624979403526116,0.3531300160513644,0.3171582619727244,0.26601987324935455,0.22166169838722005,0.2728099424067899,0.10752688172043011,0.1596772838053618,0.18617021276595747,0.12293144208037825,0.10478186321204039,0.10640355968272394,0.08569796229289658,0.04918839153959665,0.06030150753768845,0.0,0.06676310225881829,0.06648936170212766,M
Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007801346512408042,0.014420650371331747,0.0057406693620476144,0.021441707419655447,0.05269805686371279,0.08841585479781129,0.11601714005047169,0.19312273342945777,0.21342290097702202,0.18680006106925073,0.18560413684842328,0.1990197810782408,0.2386069896698323,0.19038930646728675,0.2071444107259376,0.21066879154705118,0.17672848387352583,0.10332257540226147,0.10879333995553664,0.11567516525023606,0.07716514546835626,0.09183660632288744,0.09870614912631719,0.07938420537827992,0.05718585402558315,M
