state,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.019587359623922697,0.0,0.0,0.0,0.0,0.018301238383797304,0.0,0.009883766901241401,0.009647667194072474,0.010080035481724895,0.0,0.0,0.01067463706233988,0.010072116353088112,0.01091417095957391,0.012044081337695968,0.010078613182826043,0.02483340921319482,0.0,0.0,0.011965062018904798,0.0,0.01130560946656366,0.011837121212121212,0.00970952342422526,0.010221813349688235,0.0,0.016895524222037907,0.015145673844798148,0.02138945927446954,0.010011728024256986,0.015992091183996276,0.0,0.011453605738256475,0.008651891159209217,0.012897123941361076,0.017359353074775413,0.0,0.012857693901167193,0.01027673786977905,0.008854128237290636,0.015057746457665144,0.0,0.009397024275646045,0.014658696678990831,0.0,0.012334367070764027,0.018790987842230867,0.013641767193498723,0.0,0.0138189714736946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011503508570113886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2736512900703675,0.0,0.0,0.16106301590497282,0.0,0.12411347517730498,0.12004801920768307,0.18000327278677794,0.0,0.0,0.08703220191470844,0.13966480446927373,0.08652015919709292,0.0,0.0,0.0,0.0,0.0,0.12518255789693303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.05460644356034012,0.0,0.04896817068905211,0.059669431350319234,0.06398696992612413,0.06771626883358726,0.038442528420012084,0.10319384964656106,0.08900131159827618,0.02677376171352075,0.07679508511455267,0.037294878170064646,0.039032006245121,0.05884732796351466,0.03990857308710953,0.038584306710161706,0.056676112685447574,0.056636460554371,0.06631519612719255,0.05434044287460942,0.05231584821428571,0.052375607931163484,0.031586844079440915,0.023651844843897825,0.03930508607813851,0.03343611843816176,0.03719483329951985,0.0,0.017236030197524906,0.02376425855513308,0.02284371634631074,0.02670494375271222,0.036153289949385395,0.018947767321417293,0.02457002457002457,0.014061928734145175,0.031421015422481734,0.020159258139300473,0.04481960110555016,0.03198582781782841,0.02375748360733631,0.019988451117132322,0.015278505325650428,0.0,0.016341871961433184,0.0,0.01391843795359195,0.0,0.0,0.014256909509358644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01855230203147707,0.0,0.0,0.014195270135990687,0.0,0.0,0.01674621116972285,0.0,0.012610340479192938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013728343538068696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010325458450355197,0.019005264458254935,0.012795203626526284,0.018225499130146632,0.016650520707193025,0.007637785653183429,0.015420200462606013,0.0166447258916277,0.02119445916281886,0.017094017094017096,0.04745239931194021,0.0632989563391589,0.08530266649816758,0.08504096685037696,0.10480868504207991,0.10826471485208904,0.10775391336002912,0.10034665207079,0.0893186771308459,0.07437190601250378,0.11943642916785574,0.12385013188620914,0.11751778028753701,0.09443127237647506,0.10138449080627004,0.10165553296543713,0.11024540202469921,0.1077121930202499,0.12816557093014977,0.1110698020262106,0.1371912621135741,0.1176470588235294,0.1166865806436144,0.10089018520555426,0.10067755258013787,0.10367842408795386,0.1084038468073538,0.11832352193385617,0.08917071237491331,0.09419335208568683,0.0980174176638034,0.09443543093518943,0.09774468962157504,0.08889970241994348,0.09322807787885441,0.08046867108851555,0.08302347364536913,0.061800723032736524,0.056835445300352096,0.04282965884795126,0.04334765837981354,0.03950516953361326,0.03504496758340499,0.03499816473038609,0.02957449692548459,0.027369057442341155,0.027148893977667083,0.02123657545051878,0.02404860037145838,0.030727007992513787,0.02525898662257825,0.02600079568700054,0.027828746177370033,0.02140385148741695,0.022351297698698626,0.015178345560333924,0.01878795581514862,0.013843409738306311,0.012145564591630693,0.01196879495778606,0.012785830607932598,0.009521197131852711,0.00832930364707815,0.008171210901356661,0.008202344379157097,0.008978687162016562,0.007668691377482078,0.0041192382155460045,0.005848930481283422,0.005088109089058869,0.006696148319685281,0.004279844784295822,0.004001863725106264,0.00282240310690134,0.0036828343092844256,0.001994097471484406,0.002536568867844762,0.0,0.0020756977309658517,0.0025214401205248377,0.0,0.001673673780896018,0.0016847496462025742,0.0,0.003748790163174612,0.0028178836988950375,0.0021651738995503655,0.0,0.0,0.0,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032886082609839516,0.06152584085315833,0.039308176100628936,0.057721908671113396,0.038476337052712584,0.029859659599880562,0.04604051565377532,0.06891007235557597,0.04964147821290678,0.038476337052712584,0.07568113017154389,0.06723657669772357,0.03372031408063972,0.043440486533449174,0.07440184829854721,0.0802316252136603,0.0655896161281414,0.09366219169528567,0.06716367788300087,0.05068584281052998,0.06668889629876625,0.06856665871690913,0.0750036059425934,0.07586613841355475,0.06756574146644685,0.11614401858304298,0.09767479718913638,0.056124221610497904,0.10214772132006286,0.06945694955367479,0.08442826236082529,0.08661992799718486,0.06828657599726853,0.06312533535334407,0.07736553533586733,0.039423108512106175,0.04499292968247847,0.030919547337826977,0.035229874933943986,0.03053341882690605,0.022415062922283773,0.022351363433169423,0.022197558268590455,0.01881408547866169,0.015423054381689751,0.026353547480308045,0.028672190842102246,0.023997440273037542,0.02022602583874801,0.019340489314379653,0.02294156782674528,0.02520219029944784,0.025478887267505152,0.016094543949601085,0.029888492930221864,0.014282993715482764,0.03144578021818534,0.014628794343532855,0.017075669610186858,0.01964057743297653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.01917104405505924,0.0,0.0,0.0,0.029798646290068537,0.0,0.020580366330520683,0.0,0.021924055073226343,0.035143208574942894,0.057731592503774756,0.036920804873546244,0.12320890754768642,0.16226582091753947,0.23734585418709048,0.2698089312262541,0.22934527384917816,0.2707678977580418,0.24991850483537975,0.350169779286927,0.3535710677846247,0.2627324171382377,0.30653147842489975,0.29379360998898274,0.3229416466826539,0.3419372408993252,0.31695721077654515,0.3176819689300052,0.34688927745501724,0.3335370200631429,0.3544331838068339,0.32648852994243494,0.32413989195336934,0.33343036333324516,0.34551201940748366,0.29960765664011413,0.32442488316166795,0.24743261293218594,0.300648541854572,0.2793183827666586,0.2928347633772244,0.26210455736838895,0.287420301588908,0.28300350191383666,0.2178421063655977,0.26420079260237783,0.22938623682579046,0.2578827608624987,0.2067336089781453,0.20022883295194507,0.19973206673973937,0.15677005450774203,0.16319477776711144,0.12705449826989618,0.09045821766118718,0.10376916382138315,0.08186935016203309,0.06618133686300463,0.05324057641797402,0.06612835862453013,0.05155525004296271,0.07231133315803313,0.08103990404875361,0.041053495863070805,0.05270500697566268,0.05768763662861307,0.05303007983973131,0.07683114222298106,0.047572408003358053,0.037382179381057916,0.031378291452030437,0.0360843342440332,0.017917018608103612,0.02397442727757059,0.024880435684073755,0.025526845732762288,0.01459342712042496,0.014999700005999879,0.0,0.0,0.0,0.0,0.0,0.020282604286390372,0.020736849381350658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.1027115858668858,0.1073652566029633,0.21621621621621623,0.08944543828264759,0.15634771732332708,0.0,0.11467889908256881,0.09454774661203907,0.13280212483399734,0.12398401983744317,0.07815552950371239,0.11098779134295228,0.1015572105619499,0.10731916720326251,0.12021638950110197,0.18564356435643564,0.13388259526261587,0.09429020429544265,0.11297114100852418,0.08649583738782571,0.13840093686788033,0.14168937329700274,0.2488446498400284,0.124750499001996,0.1920860545524395,0.09033423667570009,0.06361323155216285,0.08573178199632578,0.07853403141361257,0.0,0.0,0.11614401858304298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08840430234271401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03908285565398645,0.0,0.0276417627546991,0.019114611208808013,0.024839430822185163,0.0,0.02067763566005967,0.02508717794335315,0.03953120639940471,0.05084236555660836,0.042740522289182376,0.0437836705945061,0.03475842891901286,0.028505187944205843,0.04351846814992112,0.04659056873772838,0.05463116161458496,0.043228911496008535,0.039418241130895745,0.04782338951504498,0.05473584007615421,0.05163781684290878,0.04571528087686262,0.04114097641250686,0.045477096080701176,0.057961414258507905,0.03164156435894191,0.042812342798428785,0.04998478723866649,0.05221689738799475,0.04092736596287647,0.04217263492142246,0.04153635652853792,0.034808033694176614,0.03165144123200506,0.01866368047779022,0.01297506428554578,0.018221795697226643,0.020301416322338724,0.020228327243763985,0.017972912253674818,0.013440039098295558,0.016737802326554523,0.013411867267220278,0.020377181632008478,0.01453685577500824,0.02305826362051632,0.016061963485803007,0.022155188574739675,0.01627352541517832,0.011961340946062327,0.009219634748803367,0.012461059190031152,0.009751816275781365,0.008200474260761413,0.0078043519904645005,0.00873992177770009,0.005875613267134757,0.00449048018201413,0.0038012407249726314,0.007713192644699494,0.0,0.006937164703705988,0.0054366820705992,0.007613189088777397,0.0,0.0,0.004534667533292017,0.0037218165442189023,0.0,0.0035432345479541366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009526894422956005,0.0,0.0,0.0,0.009724031972617127,0.01328626200508674,0.01301284553752347,0.01454995180328465,0.0,0.0,0.0,0.007548651056056282,0.010657247689660948,0.014232174201812232,0.008218727740945701,0.0,0.015257275813403517,0.013830041364396443,0.01401702431316581,0.007418305906207886,0.01432374040607804,0.00947081804190837,0.012584228529590097,0.017142465315078514,0.01683577264972614,0.011316697787585582,0.012817823766575776,0.014141604600735363,0.01294011081440352,0.015415811879661801,0.0132672383640289,0.008454208384159228,0.012012589193474761,0.019288139080341528,0.01627184834637341,0.01269912940412863,0.008443806467955756,0.010940470166705414,0.011719360383353299,0.010832622442485545,0.007384106449278573,0.00931561296733325,0.0,0.00851411640499949,0.0,0.0098173964264677,0.0,0.012657426745142713,0.0,0.00908787979764321,0.009033151666616482,0.008981094795455566,0.007341497078084163,0.007076339551077018,0.0,0.01074965399551202,0.009237997202206562,0.0,0.006278882861161341,0.0,0.006616469716418108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007207830587149879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
