state,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Hawaii,0.0,0.0,0.0,0.0,0.0,0.04011875150445318,0.0,0.0,0.0,0.0,0.04416570974295557,0.0,0.0,0.0,0.06721720760514692,0.054975261132490384,0.06875552499754445,0.06179196704428424,0.07338295418807003,0.07332146223944694,0.2387130254281266,0.2051071684955389,0.2732516951725534,0.18346753643869126,0.25118054857831806,0.1707941929974381,0.2516210200329043,0.11073175232998063,0.14270424545130217,0.0730593607305936,0.056764427625354774,0.1392757660167131,0.07788920260928828,0.07693787266782073,0.0,0.0,0.04757373929590866,0.0,0.0,0.05325948018747337,0.0,0.0,0.0,0.06781500067815001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05530973451327434,0.09907529722589167,0.07416825598643781,0.07779830788680346,0.20901761719916392,0.22026431718061676,0.3820907220534927,0.3284072249589491,0.3639830141260075,0.40686793066970456,0.28513543933368346,0.31288656043076474,0.34120186616530884,0.35682426404995543,0.3529328721677137,0.2681154307486065,0.21561338289962823,0.23082249749942294,0.2336072176574835,0.19800275482093666,0.07220868309414208,0.08278145695364239,0.10878433505575197,0.09655898876404494,0.043782837127845885,0.06011679835108211,0.0,0.0,0.0,0.042564058908657526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Illinois,0.0,0.0,0.0,0.0,0.0,0.005341439372235198,0.006901855613180572,0.008155775308390253,0.007885771964503512,0.011235474137008582,0.009162123780292273,0.01908624597399499,0.021566597653554176,0.02325026077995199,0.023762921088341785,0.02533906076548096,0.030453037528509225,0.05548229970529532,0.08044004535286367,0.09049981976730809,0.10564792251457479,0.12485837822839835,0.13888785179322136,0.12374358507181683,0.13252898618946576,0.10812017382933754,0.09182605724536065,0.07092859138683308,0.0608437488545981,0.04624599935402414,0.045337876871101496,0.043060465959568486,0.031844067746402735,0.02338292461929676,0.018376506343428634,0.015322788468905186,0.018530396978119878,0.019147494623972666,0.010457125784284434,0.012167485437040867,0.005460942558685629,0.010414914157072928,0.0057406693620476144,0.004948086327612795,0.0,0.005004671026291205,0.0,0.0061170096561366715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Indiana,0.0,0.0,0.0,0.0,0.0,0.008212119034665406,0.009302806346581219,0.0107076699039522,0.019682241151192416,0.03196825221848647,0.04050994876682951,0.03181985069146983,0.057753393011839446,0.06951685783802572,0.05394487586405891,0.06682896558308273,0.0962800875273523,0.17258042247687422,0.24365979901671014,0.28172303560220124,0.380458919319023,0.34665455646382076,0.36261079774375504,0.3072781013139797,0.30807753988127057,0.28036350578681324,0.2352228122835373,0.20799029378628994,0.15389954282782867,0.12468448742511329,0.10913555545450412,0.095020016511675,0.06957731779439903,0.0636604774535809,0.052390503846959854,0.02652832635736603,0.04636970113979717,0.043610310723463906,0.014208357671723789,0.017816939049871233,0.022612740664168497,0.014735015308043681,0.008317806760713335,0.0,0.008292561572269675,0.008242935804015958,0.0,0.0,0.01216671880974728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.018328109822034054,0.013342991117380198,0.0,0.018892480792644526,0.013676772281741509,0.04292869067493441,0.03452868347062595,0.04022930705018606,0.09010361916203634,0.0611321677466683,0.042487652026129905,0.09107200564058875,0.09028080443309881,0.1528502067973386,0.19781242727484294,0.22535536808043455,0.2228307560137457,0.21797631862217437,0.1329855250370825,0.19059083157789147,0.15734220640202223,0.13817292873465484,0.0960166794688906,0.058957298071254105,0.06405217340670219,0.07189297324331083,0.04169339320076972,0.07090141480550453,0.04433606739082243,0.047008680936412924,0.0355998576005696,0.029859659599880562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043472860514221834,F
Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015516706320471706,0.022071400982177344,0.020580366330520683,0.03930560104814936,0.06416426050689766,0.06666172876083253,0.07366482504604051,0.05627066188366041,0.09999310392386732,0.10710987996306556,0.20614389652384804,0.27188689505165853,0.35774497306632674,0.35705784337062607,0.4464967180583117,0.3736727218913019,0.3470299405618932,0.2819322674918343,0.27934775547326707,0.2606981623958797,0.1998001998001998,0.11243896170650218,0.11796316927714791,0.12740989103101424,0.07778153533987149,0.10164026356371794,0.06282283959234956,0.0590564857917043,0.04932356257046223,0.04429024876356389,0.03733711682783855,0.03848374061958822,0.0,0.0,0.0,0.04068679306697046,0.02788733516592964,0.0,0.0,0.019911592529170484,0.0,0.019767533802482803,0.020219175866391687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.008087604936674053,0.011532125205930806,0.00846353064644447,0.0,0.011341297444427642,0.012088731287651361,0.037069835451119304,0.025008336112037347,0.03482821495154781,0.048679803723031385,0.0565478511816551,0.07692800820565421,0.21543196306880635,0.32453913235456455,0.4531294250920419,0.5734659249554329,0.5096943872454076,0.5761454819718841,0.526240642911049,0.498939501060499,0.4125913669968794,0.37369365565290824,0.3005524861878453,0.20859120707834777,0.2314654074948499,0.1404561253154311,0.15255530129672007,0.1287220090348278,0.12445989103888784,0.06316084963039206,0.07278533023408701,0.06747963560996771,0.05739095718135542,0.045408678102926335,0.03858520900321543,0.02587589918749677,0.03879176580117927,0.0333282059170384,0.01562825588664305,0.028189949001819536,0.018513131099415516,0.013560425254935995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Louisiana,0.0,0.0,0.0,0.0,0.0,0.009572780482468136,0.0,0.0,0.0,0.008789019584865308,0.012740070707392427,0.021548151831592907,0.02548723089732044,0.02605523710265763,0.022567877230747865,0.04225872906872326,0.040392171262806156,0.07979413114165454,0.11148975556396988,0.1904843438991503,0.28257523038316357,0.34395063787209207,0.35708013814903705,0.2776537289089956,0.3140092182823145,0.28813411333275124,0.255163615047757,0.240625626629236,0.18973385980206142,0.16677379566735578,0.12999560825647782,0.1080577550069865,0.10283386398243913,0.08425782895660722,0.056704266996091456,0.05597363020088314,0.063380728033296,0.019948577001507223,0.04623422257154746,0.024039039399985578,0.022211801870727313,0.022970317245603736,0.015266787104653824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05965252404742375,0.08774028874531388,0.09229736532975331,0.19319613607727845,0.1687336539272758,0.21551724137931033,0.15394587587100958,0.1561524047470331,0.1088139281828074,0.17759246390240135,0.13100100177236648,0.13784653086230664,0.0987016931136588,0.1448501944042083,0.05422153369481022,0.06190513038768088,0.06150534327669716,0.0595503945213637,0.03753753753753754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008410994852471149,0.0,0.008868235753179262,0.012920612067851672,0.015433289605679452,0.013970940443876737,0.017826724240383472,0.023899621589324835,0.017077960891469558,0.026612473992354963,0.06370272063702721,0.10368066355624676,0.10407876230661042,0.08039970137253775,0.12291723572794319,0.10092193551906606,0.06699476925455436,0.06953757512541599,0.05527650267970872,0.07936148020497936,0.04702615549982086,0.03937352349286902,0.037858074285954654,0.03105268605734396,0.03216662310769788,0.013581947651293195,0.020422940532110433,0.018136970400464306,0.014835144457219153,0.013494496173346441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009073469176129,0.008835092989353713,0.014221828927200036,0.011492743153608721,0.0372938244817006,0.026226985819943,0.02725584723097627,0.037121403864000674,0.03956739646531258,0.019283303872730195,0.025243760058060647,0.01389832602384335,0.01691162905110387,0.016511558090663465,0.01438393602025258,0.007219695328857122,0.015439679977542285,0.008254003191547902,0.011892020454275181,0.00922655137871039,0.0,0.009986019572598362,0.0,0.009121729479909392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Michigan,0.0,0.0,0.0,0.0,0.0,0.005888865333427555,0.002988285919196749,0.005047095711861306,0.0,0.007943179787255169,0.00910612842442964,0.012016257289273724,0.013799915747882802,0.011937714972132897,0.01748990686624594,0.01907951919611626,0.03345371602356967,0.04665207728976877,0.10541267274725079,0.09905984865856456,0.11488577884962306,0.1279842954608878,0.12730103489330527,0.14304717823496182,0.1090320765334834,0.10067084971404272,0.11251982386660642,0.08170301403316604,0.07003847446864143,0.05241957733267119,0.0596513109731298,0.05177610532739141,0.04374612664503664,0.031256894903287494,0.01838106575169806,0.025018116567169332,0.023313785620774376,0.016129950471563844,0.019582884558895525,0.011112233558945347,0.012486213139658293,0.008510366690424775,0.0075464375424487105,0.006549789315110364,0.006671484961360982,0.011066843736166445,0.0,0.0,0.006008820949153356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008186097278122655,0.0,0.0,0.0,0.015621745469693814,0.014456612092956015,0.010819193248823413,0.0,0.012077503062509706,0.015158118119635447,0.04617095846712418,0.04186128492112453,0.07241746538871138,0.08571846710292488,0.07074784635232428,0.10151095146995666,0.09525260992151185,0.06696953791018842,0.09699825056726655,0.09644031894191192,0.053270096573529914,0.052121713186793435,0.04607723253052617,0.04267045959640857,0.025707884975577508,0.020600022472751788,0.01668365928260265,0.01997385241138873,0.0,0.020482264221208454,0.021292657904415323,0.0,0.0,0.010433185877639596,0.012623606143488323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013668671405139419,0.017665169333266038,0.02140582773660129,0.01944660517835315,0.022946963829848264,0.030594648717806084,0.02762278327164245,0.04172229639519359,0.10238496747771622,0.18381770354641397,0.234375,0.36057287278854255,0.3210993336325657,0.3253652058432935,0.3321349084060949,0.30116450274394324,0.2650093068744676,0.28417442430181283,0.2243683543068969,0.21854191565647943,0.17986855759252854,0.10979281034177439,0.11701894244130769,0.12191405059433098,0.06091061367443277,0.06282799911301648,0.05951052592427286,0.03848225967828831,0.056442509272697956,0.05393071976768306,0.0,0.026238684567280363,0.02262136361579876,0.0,0.02231843949471053,0.022751057924193473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Missouri,0.0,0.0,0.0,0.0,0.0,0.006880181636795211,0.006947097849873215,0.009641923081558616,0.010031347962382444,0.015616662979399018,0.016904027384524362,0.035294636685833616,0.03832122382660413,0.03413869621215648,0.03707273670942389,0.0332062832062832,0.08128368004335129,0.13319301476633671,0.15940861156851066,0.22534532881495878,0.2685859738435882,0.2962291768313933,0.35826316658411755,0.32412486287025033,0.28375055173718394,0.332995733971703,0.20615311983633644,0.18713045666121525,0.16896199948992605,0.15181859293235997,0.11304047476999404,0.10483701875776197,0.10719158058857922,0.07872244714349977,0.0736804151185941,0.05498821681068342,0.03997122072108082,0.0284062426895699,0.02553626149131767,0.02640194318301827,0.0214067823822181,0.02692031586503948,0.03078817733990148,0.012733755366368333,0.01864210879534693,0.016781652060413946,0.015422281340967363,0.013824156726439689,0.0,0.0,0.010005603137757144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07988131918292822,0.18564356435643564,0.2509410288582183,0.35343746437122336,0.34755512943432404,0.49114791547687037,0.3394865266284744,0.4779607010090282,0.2606777621816723,0.3097521982414069,0.32692688725975827,0.19355463079454177,0.1100880704563651,0.31,0.1276595744680851,0.2531936931752791,0.1441095232376606,0.10335917312661498,0.1288825879623663,0.11922108888594515,0.10793308148947653,0.08197841235141412,0.0,0.0725268349289237,0.0,0.10859447719515979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01943407960199005,0.0,0.032913296971976674,0.0,0.05038291011688835,0.029446407538280327,0.05689900426742533,0.08716707021791767,0.11583214868635813,0.2185195301830101,0.13053467000835423,0.19562229036692397,0.265625,0.2714440825190011,0.1971706018632622,0.21778240696903703,0.18977046810048798,0.17196904557179707,0.12385889260975273,0.12215175005872682,0.09891662741403674,0.07268146138191686,0.03561615956039483,0.031739314430808296,0.06384676775738228,0.026379656009285636,0.0,0.027233115468409588,0.051087018221036506,0.0,0.0,0.0,0.030345329853735514,0.030530622214080726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08164598301763554,0.0,0.0,0.0,0.09117155447500379,0.0920951650038373,0.16672224074691563,0.21034180543382996,0.2609603340292276,0.35921997947314405,0.28279654359780043,0.34180413137167487,0.1646090534979424,0.294256120527307,0.18484288354898337,0.265441551812149,0.10698307722233028,0.179838145668898,0.12421173323141602,0.0845149779322002,0.06322254335260116,0.1116263094624764,0.06438631790744467,0.059333976118074616,0.06119951040391676,0.0,0.04612242208605126,0.0,0.0,0.04895960832313342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05336748852598997,0.0,0.05417705060136527,0.05582849486377847,0.12295998211491169,0.08125952260030472,0.05005506056662329,0.05832037325038881,0.08975854950184005,0.08022820467106435,0.08681309141418525,0.05336179295624333,0.0,0.06447453255963895,0.0,0.037017842600133265,0.05061460592913956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346068857366883,0.0,0.006633876363498516,0.005943300909325039,0.0,0.0,0.006274247351744764,0.0062009094667217855,0.0,0.013981036630315972,0.017627357659086903,0.015137753557372086,0.024485798237022526,0.02933454582789422,0.024259375535133285,0.026013816226840476,0.009883515707730321,0.015354550530429927,0.016724039412986218,0.017562109074206664,0.012123498033299209,0.011935231477183816,0.01021685269852622,0.00742647786909595,0.0,0.005793071486502144,0.007680744373854746,0.0,0.0,0.0058248581647036895,0.0,0.011019823437940028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028669724770642203,0.04918234353866962,0.045007394071883235,0.03670173721556154,0.05368006680186091,0.059301429164442865,0.09612919764163035,0.13078733978550877,0.1579579200101093,0.18869152189472316,0.18726591760299627,0.2564415679570155,0.19226287578652995,0.1422717960391532,0.1771386891737001,0.11549162685705286,0.13612987798729453,0.09565523838292303,0.08151204849966885,0.07623500711526733,0.04643962848297213,0.07210548001648125,0.046753246753246755,0.04167752018754884,0.042138530418751645,0.04211856375697589,0.031845443447800006,0.0,0.03894947696416648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
