state,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2002,2006,2007,2011,2019,gender
Alabama,0.048911714355588165,0.0,0.0,0.03292316556236882,0.033871896487484336,0.04272165418244994,0.028694404591104734,0.04030416207647043,0.024413466468103807,0.03264559937320449,0.03209242618741977,0.03614329754438184,0.0602096958372262,0.0720400033901178,0.09353966285051955,0.09758623436628694,0.11860520281489681,0.16979894261567552,0.20966473801987784,0.2639229674838657,0.31724589627082567,0.4269854824935952,0.43914427299464165,0.48458919060508165,0.5580424353132465,0.5744809514210845,0.6229046810976367,0.692961605092462,0.6418178194139924,0.6660551190523671,0.6448135815063616,0.708484859904656,0.5766369047619048,0.6084634679181163,0.580939725373948,0.5482763452914798,0.5744478235492888,0.578289364983202,0.560403832991102,0.5220401041219714,0.4245173296115376,0.4093499580524778,0.3922859965352843,0.3619374468269189,0.29806686442256713,0.29655561502741334,0.28792284235160626,0.21286626569710132,0.33032371724289805,0.2361100863277503,0.18822183072081433,0.14941074232745347,0.13469068128425998,0.12867078196003062,0.1073816767811529,0.11277135607555681,0.12402051975872372,0.09549237035449107,0.06579996809698516,0.06119830224064752,0.09140419697604447,0.052996251005947355,0.04310902271845497,0.07015955641054657,0.05982787979198306,0.05754429712038746,0.021926618915363252,0.04831473599447832,0.0335000358928956,0.027376009490349955,0.03359989248034406,0.018381085862647334,0.0,0.0,0.023801589946208405,0.014200847317223259,0.019273393080851884,0.01916856355576854,0.0,0.0,0.013743500469569599,0.0,0.0,0.0,0.0,0.0,0.0,0.013011007312186108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41371158392434987,0.0,0.0,0.3127443315089914,0.22719896137617657,0.19244647582391147,0.30199315482182404,0.2591153063113085,0.24822695035460995,0.17149717029669012,0.11454753722794961,0.26852846401718583,0.12960562858729863,0.19147084421235858,0.13966480446927373,0.207648382073023,0.13644891693672181,0.08928571428571429,0.17297712857966557,0.14236322961155176,0.0,0.0,0.0,0.10442046641141664,0.0,0.10654165778819519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08741258741258741,0.0,0.13827008757105547,0.09771986970684039,0.10369858278603526,0.13110455588331696,0.16917871424177175,0.16145603992367533,0.16162209814869233,0.14186409419775856,0.19115237575095578,0.37516170763260026,0.18234865061998543,0.2607740872906945,0.3358992302309307,0.24615384615384617,0.25929127052722556,0.3232323232323232,0.2988565488565489,0.35046728971962615,0.2572131514202639,0.2598576432041577,0.29985007496251875,0.2366011727188561,0.354924578527063,0.20186335403726707,0.21062485373274045,0.2525869795486026,0.19587268275620845,0.2685124410764365,0.32575184689663195,0.276508097737148,0.18122906255148552,0.2425055466694185,0.2482668165636125,0.18741633199464525,0.2474508298135586,0.19061826620255262,0.1717408274785324,0.2280333958586193,0.30112832420273555,0.18941386930443016,0.18003000500083347,0.15325159914712153,0.16578799031798136,0.12226599646787122,0.13602120535714285,0.10101010101010101,0.047380266119161366,0.05912961210974456,0.05895762911720776,0.07430248541813723,0.05748292419016704,0.033477285661678555,0.020683236237029886,0.03734383487235198,0.02284371634631074,0.03004306172180125,0.023006639058699794,0.02526368976188972,0.0214987714987715,0.014061928734145175,0.0,0.022679165406713032,0.02240980055277508,0.0,0.0,0.0,0.01964379256155055,0.0,0.010213669975895739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Arkansas,0.0,0.0,0.03819126183929117,0.03377465549851392,0.0,0.03894080996884735,0.06568953483598144,0.033905967450271246,0.0,0.04325115613667365,0.025610654032077344,0.034656584751102705,0.05115416586738283,0.09823805298516922,0.1180709030910357,0.1150051449670117,0.20707133143775497,0.18471556933095393,0.25474291077294364,0.2730766637448587,0.3451835602296922,0.4790130263974085,0.5607536529095103,0.5234745624079831,0.6390882760357638,0.4399144954924254,0.6073752711496746,0.5734536082474226,0.5442008595899941,0.6100217864923747,0.6187501832790827,0.6160747239019959,0.5311834335481436,0.49349960201645,0.4884311591169165,0.4544649707843947,0.5170239596469105,0.5798435342843995,0.5388371701426475,0.5013441836808835,0.4733463854675225,0.48966405007698327,0.451779698639438,0.46756282875511396,0.3852080123266564,0.37913380379133804,0.35144559457455865,0.28597354744686115,0.3791874554526016,0.26825117540165566,0.22983155383585954,0.1950452679689092,0.1648542341508561,0.1524837252947041,0.16638440740410612,0.1352082206598161,0.13454545454545455,0.09465036156438118,0.08499130770716631,0.10896111215479992,0.0658448256941142,0.09460393697922352,0.06190034045187248,0.03945862762893106,0.042568012073836155,0.055730265514907854,0.05223190967897465,0.03864883667001623,0.040051265619993594,0.04171090550583953,0.01836210062431142,0.0,0.01919901701032907,0.0,0.023297351867671044,0.0,0.019895746289443315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.057155921353452224,0.0636064878617619,0.047961630695443645,0.07334963325183375,0.08526187576126674,0.06474487436411284,0.09772855154440727,0.09497206703910616,0.09692330632735224,0.12152476377073981,0.10944985957376507,0.1482410627743885,0.15171455728595454,0.14249026592660094,0.18769677888108502,0.19858242698276915,0.18195836545875096,0.18611829860638252,0.18772235258496708,0.21445221445221446,0.17498072246277951,0.20070400790465015,0.21325666624541895,0.18807136899602597,0.20648875262021713,0.14486123818237268,0.20677102293410995,0.23587979253003885,0.2048374995534066,0.20568480256583074,0.19130967857860082,0.2004292210677583,0.1778028753701047,0.20177041651664096,0.18301875613079915,0.20646807006023563,0.20565007685376582,0.2158926999231965,0.24683739586547362,0.24584069151408122,0.2306470547614115,0.23702422145328716,0.2197863676506436,0.20595252092712768,0.19106688810829084,0.18467719290666784,0.1719509294185612,0.14928973290828135,0.2107070907229433,0.16249162456018826,0.13684859910249866,0.1179668825780563,0.09993067309553996,0.08172534047026382,0.08050069523327702,0.07407158008147874,0.04896256138060231,0.047154308903590875,0.04110739754427982,0.03488544793260546,0.03623593317687538,0.03423781359579815,0.02852497361439941,0.02560841321735568,0.024645414104570492,0.015522748997148715,0.017705800420217663,0.016685880711121898,0.013689203288368618,0.012919310178670568,0.009513124831880122,0.008458090163241139,0.007033639143730886,0.00602925394011745,0.00882288067053893,0.005621609466790342,0.00524957588952682,0.006389266033064452,0.004807619317520483,0.00598439747889303,0.0031403794475623925,0.003627122716896271,0.003701912732034733,0.0021629675915355866,0.003976894244439804,0.002821873108062348,0.002644376337062785,0.0016476952862184019,0.001392602495543672,0.001413363635849686,0.0,0.0017150844536169703,0.0,0.0,0.0,0.004262193068821632,F
Colorado,0.0,0.0,0.0,0.1369029510191664,0.0,0.08108108108108107,0.06542361792607132,0.08393742846241893,0.0956676233429001,0.07914807886026766,0.09360958562156764,0.08834442546675304,0.09506268195591468,0.12110202845897669,0.24225951311746632,0.20758288051773616,0.18799429534552056,0.1652367333968859,0.17363264293687214,0.27453233735555127,0.20148595894723584,0.19562062219978543,0.2828203104446198,0.2871205906480722,0.3341194968553459,0.2180605438686506,0.32704886494805696,0.36428784711854284,0.25897790055248615,0.2756402894223039,0.25372311086596805,0.36277689221129006,0.2623612512613521,0.2161175679569686,0.24085938629028375,0.24616275702287865,0.2467008654109723,0.2372065441099522,0.32104391052195524,0.3573039164672009,0.31566928605010414,0.383311686254633,0.27584952559944226,0.32196518006200814,0.28847540747151307,0.3343729804152969,0.2702629658657874,0.28090646354968535,0.2821716363241718,0.27527594408958495,0.18334206390780514,0.21608828750032155,0.19787873990818428,0.15970549224480957,0.1280373299948785,0.13571947100968976,0.10091156782939217,0.0689904398961858,0.08998585936495694,0.10512646094861171,0.06165228113440197,0.05496015388843088,0.051234429536648626,0.04789577878536305,0.03805295703186935,0.0344924900442131,0.02159227613436565,0.023425375538051595,0.0,0.01599829351535836,0.015169519379061006,0.012087805821487285,0.0,0.011455541045203564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.03896947391210219,0.027544957305316177,0.04217629692113033,0.0,0.03635041802980734,0.0,0.03405559576007833,0.0,0.0,0.0387947756368809,0.043848110146452686,0.035143208574942894,0.03996802557953637,0.036920804873546244,0.03194305010495574,0.08850862959138515,0.05159692482328053,0.06607565662683773,0.05460601758313766,0.04873822159644753,0.04889709877213952,0.042444821731748725,0.05556116779472674,0.05557801131770413,0.06130629568497995,0.07752886930264821,0.0319744204636291,0.03328592610524405,0.04134224488389719,0.06632920230406703,0.05640476056179142,0.06365210306548529,0.06645622196378137,0.025775410258613286,0.0710833096388968,0.0635105453968086,0.05881055649489083,0.06420164070859588,0.04310540405644539,0.04598305196084872,0.05798221878623889,0.048227634434530986,0.08600741301988409,0.07517727614442164,0.05869851229632629,0.0631158889160355,0.046081984038876436,0.047473579920739764,0.033064682785699524,0.028172066312709937,0.03862056431459857,0.028604118993135013,0.03166483984898307,0.04582509285610921,0.04559854084669291,0.024329584775086503,0.021834742194079666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15964240102171137,0.0,0.0,0.20134228187919465,0.0,0.0,0.35575679172056923,0.0,0.20484807101399793,0.2605135839225903,0.21536252692031585,0.2103049421661409,0.18321729571271528,0.29296875,0.28310789556464294,0.219435736677116,0.26331187829139846,0.23106546854942236,0.13793103448275862,0.24650780608052586,0.2147305132059266,0.21621621621621623,0.17889087656529518,0.2501563477173233,0.20266846816416145,0.1474442988204456,0.18909549322407815,0.1623137081304412,0.19286403085824494,0.15631105900742479,0.23430755950178814,0.07898894154818326,0.10731916720326251,0.10018032458425166,0.2165841584158416,0.14418125643666324,0.1361969617600838,0.07189072609633358,0.1621796951021732,0.053231129564569366,0.0,0.11849745230477546,0.08732534930139721,0.0,0.0645244547683572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.10371053238073288,0.0,0.05753267033779896,0.056741612880346126,0.048644892286309936,0.04036055428494551,0.0305791694697572,0.029643682931167366,0.05,0.08901921767816935,0.09703779366700716,0.07574609907589759,0.178746983644651,0.12712537740346416,0.1841684620195983,0.1899820978407804,0.2317976737447742,0.24643139442972056,0.2061572292468389,0.3130335799658509,0.28708563226124795,0.36390459798377184,0.32310177705977383,0.29209172552096957,0.3734583984714261,0.36796989337236047,0.3238035065550466,0.2676045569233122,0.308718640218587,0.2814320308920741,0.24222373201784184,0.2609066506108728,0.21160822249093109,0.27038894409650804,0.2286617942471257,0.3064856941615427,0.31089483644228166,0.2926532628938467,0.2538577308745399,0.2562481280575061,0.2403771111041738,0.24784575924378222,0.25417969280956915,0.20034122634681006,0.18205616373155642,0.15828113423587256,0.25578788109673134,0.19937550107599478,0.15400198445510171,0.15939388921089676,0.1360587267434502,0.1091714741359934,0.12278871647759376,0.08818853781083558,0.08787346221441124,0.08558564145818087,0.054974589523064894,0.07541740633738267,0.0643943114720103,0.07026326768109259,0.05190025714218312,0.046161882432974165,0.035826028804127164,0.03666384312932222,0.042364721740804925,0.028101899932799802,0.015542245017514915,0.02347076771763549,0.01528288622400636,0.012598608338340473,0.020291271986054363,0.012492638266735674,0.011929716924859826,0.00976411524910699,0.011961340946062327,0.009219634748803367,0.008063038299431922,0.0069655830541295455,0.008200474260761413,0.0,0.0,0.004406709950351068,0.005987306909352173,0.0,0.0,0.006168983891240814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
