state,1920,1922,1924,1926,1929,1930,1931,1932,1934,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009624083306065097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017162962327297693,0.015992091183996276,0.018804061677322303,0.032929116497487365,0.04037549207630968,0.08741384004700285,0.15189433940428487,0.2028224948585207,0.3142991842507536,0.5255817367687,0.6684866819154431,0.9260514071464064,1.1221051668674056,1.2184808144087707,1.3909474404286855,1.3422709597644111,1.6387087679729346,1.493883533457354,1.3739208387738,1.385787206891051,1.0443194156549205,0.8759568876870929,0.7596129310852454,0.7134543259904298,0.6336992191920335,0.5177412674306227,0.5418754645503153,0.4531501242508405,0.4808466582307604,0.4618219233806322,0.4311721494730118,0.36735882445176177,0.3262642740619902,0.31806913326161185,0.27907196745737056,0.16661112962345886,0.16567655203427137,0.18309723426809288,0.1629327902240326,0.13990325334345063,0.14574935665323038,0.08704216964060746,0.08254911672445105,0.08245422577907117,0.06614890854300905,0.047945896840617744,0.04119676605386477,0.044074563791449535,0.020817611699497775,0.041586525965587144,0.015767482195884686,0.026350461133069828,0.019354660325711284,0.01722504521574369,0.0,0.040946447895645055,0.0,0.014028787071069835,0.022527596305474205,0.02306738560018454,0.027518728023238036,0.0,0.0,0.02097682061322239,0.0,0.02430302399055654,0.0,0.0,0.0,0.0,0.0,F
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18508236165093467,0.3546099290780142,0.2915451895043732,0.3272786777941417,0.322234156820623,0.7961488613219775,0.5918189730200174,1.047486033519553,0.7786814327738363,1.125703564727955,1.2678571428571428,1.3453776667307322,1.1999186495830791,1.4352047277332207,1.3770081368662634,1.0703363914373087,0.9397841977027498,1.0169491525423728,1.0227999147666738,0.9589041095890412,0.7704160246533128,0.5924412665985699,0.5099039027260247,0.5679736167094174,0.6282722513089005,0.5240746806419915,0.561447286338116,0.5270092226613966,0.34713293905888404,0.47033285094066574,0.2859757492564631,0.2848029163818638,0.21812893843916625,0.26874840030714103,0.3614457831325301,0.32484407484407485,0.15698587127158556,0.12028869286287089,0.12400110223201985,0.0739863865048831,0.0,0.08358408559010365,0.11980147184665411,0.0,0.0,0.0,0.09312721177127957,0.0,0.09674922600619196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13003901170351106,0.0,F
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04071898086207899,0.0,0.03295073864572464,0.03611784737629637,0.13115982761851228,0.10263275323516288,0.1322582021417296,0.1781866401458644,0.2966432474629196,0.2868807238221339,0.46801872074883,0.6489178855799923,0.836806134355726,0.8595415778251599,1.084253456679598,1.300774351310963,1.2032645089285714,1.4927048260381592,1.5240652268330241,1.379690949227373,1.3324424180488954,1.3114388676301223,1.2003787110299586,1.1984868266880921,1.0100313695749594,0.8283541553503532,0.8354273406650785,0.8011483125813667,0.7394991126010649,0.6852775847912588,0.7647420147420148,0.6046629355682426,0.6153282186902673,0.5241407116218123,0.4432160553771072,0.43057845139384393,0.3991257246032501,0.29316394971794074,0.26846516500785755,0.2616705045007327,0.25942721738775176,0.2157910658465262,0.18292804167577992,0.15206812652068127,0.12619686711269582,0.12831218558422777,0.08780682498503294,0.06908121977696635,0.0616024332961152,0.05408955685198779,0.04199114368605894,0.03701989819527996,0.03038753038753039,0.025422189940076268,0.03197555646350345,0.03996524761077324,0.03078817733990148,0.013446734124449524,0.025413364252926507,0.02423145889536856,0.011930936919432087,0.01684100222675474,0.024088162675391937,0.026868941570386294,0.01862736981538207,0.01677887539587659,0.016688222287120864,0.015030490423430387,0.01994813484939158,0.01182396481188072,0.014804579549940782,0.0,F
Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03221729325171619,0.035336580933390545,0.04439453686052281,0.042505711705010364,0.11157749322565219,0.20202020202020202,0.21690782790148544,0.32446998652624637,0.5245901639344263,0.6576480429201881,1.044424402874349,1.050915548310093,1.2060388708931051,1.601079115594393,1.5152865674302523,1.9808004326663062,1.8509090909090908,1.590126074281604,1.5877921576202432,1.3338343039639302,1.2181292753411128,0.9715096605174108,0.7930981120396162,0.7457680621867971,0.5069463256065941,0.5851677879065323,0.6066937201173209,0.5062997603772127,0.5406920858699136,0.5005308660700744,0.3892765332354021,0.45088817195942005,0.3763007334024498,0.28606772846760475,0.28345111438999765,0.23700365218742714,0.2188532091838765,0.15108142493638677,0.20466310847144747,0.12126902163282868,0.10207687173648464,0.1059926620464737,0.1184683731753755,0.08129733430319627,0.0661638216223369,0.03525782282944028,0.05617734756492805,0.03487814448271352,0.0306251914074463,0.03995737879595098,0.039004940625812605,0.0223254152527237,0.03145784648570915,0.02695175635612254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032999670003299966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007898395046126628,0.0,0.011649071714597743,0.0,0.0,0.005810305157226857,0.007398716851106109,0.006617945978652398,0.005341717285797137,0.008152340061278423,0.015141839536001369,0.025256033034891212,0.021731064822176287,0.023884008017533674,0.031329361782925495,0.04043126684636119,0.07550123149874549,0.11332179930795849,0.16424035837166276,0.19002249168414545,0.29247931333499905,0.37331432562225053,0.4896863424745982,0.5476129940740452,0.7658773407311998,0.8697509864406889,0.97766893912586,1.1688319730502954,1.2435123133326256,1.543423605522387,1.5339677933582154,1.662233594828457,1.748460162924697,1.6557592558192704,1.612839806259048,1.446882588016676,1.2570820930145925,1.1091546646199226,0.9938915806502879,0.888611938642242,0.759489511322514,0.6707461540346893,0.6838373584519621,0.6613676354590134,0.6496821884966295,0.6131434776687977,0.5324069517979806,0.4805448263115522,0.40886850152905196,0.3858722521675168,0.35115065068744944,0.2917615313264188,0.25529516431172533,0.2571679578308442,0.2530325956589728,0.2156776851393048,0.17227224398056554,0.14848533622294108,0.12517092425192441,0.11487761208377895,0.09817957665960766,0.09389141432280175,0.07615803850740822,0.07222397671257329,0.06517379679144385,0.05088109089058869,0.048826081497705176,0.03794795708742296,0.03773185797957334,0.03330435666143581,0.028896084580539338,0.026208138196652193,0.03100250838476931,0.02273192243868064,0.021646562051501023,0.019541160934067495,0.022006753117075926,0.019079881102214605,0.02156479547139295,0.019625125669664376,0.023174339190533962,0.022895305053522177,0.020208289729136745,0.023702480349879193,0.021157734983094156,0.023868281185401137,F
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03378704508157158,0.0,0.0,0.0,0.0,0.033581838941500436,0.03484651693223936,0.0788141501712692,0.0775101359408538,0.12404442521275062,0.2051195594144258,0.29999189211102406,0.316019771493396,0.5562037062159156,0.6895261512146885,0.822420115243583,0.9389550587811591,1.0975674106907287,1.2965920472078607,1.2718374779491264,1.4960704478742544,1.5103097985132363,1.389664575051743,1.3947808201568326,1.3511842186630387,1.2124948623099054,1.0534029495282586,0.9830606167344454,0.8812823296506801,0.7642302203900428,0.7180709291022546,0.6940374471760388,0.7613247049866768,0.6393898557788801,0.6212670648464164,0.5814982428640053,0.5342810173097379,0.3854183394893207,0.34366623135610697,0.331225534477567,0.2874025705285908,0.3241751925508679,0.2785183774519139,0.29026874047555695,0.1877361940753383,0.1805142215934039,0.17676519689678877,0.14702999411880024,0.1331892543914759,0.0789406671759613,0.08950490998363339,0.07066246056782334,0.04294990020464364,0.056085249579360626,0.052327379111861666,0.05751225010927328,0.03183047995816566,0.01342822613132805,0.020119374958084635,0.023127269363306276,0.011581044146940288,0.020871985157699443,0.014312977099236643,0.019619383951343928,0.012862728956575427,0.019012439567602804,0.0,0.01989823474231786,0.017296549338406988,0.0,0.0,0.0,0.0,0.0,0.0,F
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021181952976064393,0.0,0.0,0.022561904224716565,0.025460841226194113,0.03876612947887246,0.03436721367815104,0.08245663918112027,0.08997327264547884,0.17153078977676495,0.16644869813339674,0.3085439448250828,0.3897611070967177,0.4745951982132886,0.6390161562575355,0.8068314459484366,1.0281000467318204,1.2812468373646393,1.5962211906507044,1.7867241993255272,2.2415785997357993,1.961148997726803,2.225593238704085,2.2036439638329774,2.0666475972540046,1.8511752527097796,1.632820413872944,1.3847556878179899,1.319204152249135,1.2227455628684614,1.0979447010778602,0.9039740747057821,0.7906928141001079,0.7808617874636189,0.6856466657385494,0.7767657673139715,0.7395477254798842,0.6645272131997795,0.5936967094044086,0.567353898620369,0.5040077726499879,0.44780956309106446,0.41261168971600937,0.3218133482580104,0.31507836906891673,0.27717490782626886,0.2886746739522656,0.2405999641659628,0.17048481619605754,0.12993116412794073,0.11628896389369488,0.12258478781156966,0.10199796004079918,0.1066357930656267,0.08706026505014026,0.03206361421059382,0.05891016200294551,0.029771749917300694,0.037184774525049015,0.041473698762701315,0.020583896531613435,0.0,0.0,0.03406639161209735,0.0,0.020443208766047917,0.0,0.0,0.02771106595233697,0.03761696525132835,0.0,0.02809909614574065,0.0,0.0,0.0,0.0,0.027572515716333956,F
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11804633318577543,0.17908802865408457,0.1823629021753289,0.1973116290541374,0.2708192281651997,0.4078128353723975,0.7313163694650371,0.6806930693069307,0.8650875386199793,1.1838658983761132,1.4275444181986239,1.7407287274299923,2.065367827105291,1.8964577656675747,2.2988505747126435,2.332834331337325,1.9976949673453708,1.574396696347916,1.6284987277353689,1.3227189222290263,1.3350785340314137,1.1768255884127943,1.2654012654012654,0.8461921353907417,0.7419898819561552,0.777336327517706,0.6736772921459087,0.7523611333440051,0.7378335949764521,0.8168721223822962,0.5217650566487776,0.48622366288492713,0.51005100510051,0.4842259721203228,0.4606304879804232,0.2988473032588587,0.215633423180593,0.3607782502254864,0.26650514839491213,0.22453320727960294,0.1341136308217508,0.21966662359477968,0.13468013468013468,0.09571995077259675,0.15836452634609846,0.08843036109064112,0.0,0.07404116688879016,0.07322788517867604,0.07202535292422932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013952190493907543,0.011555083081047352,0.010685130572295594,0.0,0.015448190630672383,0.013302421040629396,0.02538577308745399,0.03327897766980598,0.07492273592857365,0.1066313150234877,0.16990621177110235,0.21714403887912315,0.2915278438838648,0.4209604633932781,0.5649102565498024,0.7036161863369763,0.8495948404167355,1.0702161132731638,1.141205754545838,1.3924714495188961,1.2941713391576477,1.6987897283560962,1.580518573801671,1.4698403641731064,1.51363369820172,1.4004432222957057,1.1787433286401887,1.0276002898359793,0.9884639882988511,0.8369878156926105,0.714132174162268,0.6612134467805353,0.7266191668271391,0.6439000549819781,0.5822364095022895,0.6337107283761582,0.4564488685569899,0.44579691043358594,0.4049031091762666,0.39173344279264005,0.3186938664212553,0.2766499320580314,0.23922681892124656,0.22280783976274804,0.19131390874106652,0.2013053502643439,0.16674297663548207,0.12416014530284433,0.13255548029511802,0.10943329710038485,0.09729373727697281,0.07754531078944167,0.0671047760088856,0.06400320787162345,0.04547696861318369,0.0380567744941944,0.04567913453266439,0.03447536160823732,0.03629315603740512,0.03174267273304412,0.033496348897970124,0.034167157365203295,0.027637229474042267,0.017120722494489267,0.016564643521342036,0.021737555249619595,0.01339517438842657,0.016157699143641947,0.01721333344808889,0.017039113284544674,0.010101775387024269,0.019160279906697768,0.01770821914342814,0.015681081646165104,0.005426279471480379,0.019722754423532066,F
