state,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014910748519575683,0.021803117845851958,0.04165292698589007,0.05113742019463212,0.027068339596204062,0.04202596270584939,0.05973075214800974,0.0629362627302895,0.07900936620122967,0.09347810455166464,0.10852713178294572,0.1387895865752618,0.14569445398941652,0.20429145581028935,0.22086122327308202,0.20622862662176625,0.19685297707318994,0.17406207321318587,0.18282283921140596,0.15398120565844953,0.15932661957011873,0.11733837453757273,0.1024092203013261,0.0957750551158336,0.12081432461186145,0.08180250031120516,0.09489466691971911,0.06063247247854179,0.04197359860647653,0.03745483387679563,0.034078807241746535,0.03554180343292007,0.03537392317616214,0.019521336821145513,0.01905052198430237,0.027149812666292603,0.019053227789998788,0.03099867394561455,0.02577585318074028,0.02875680727547224,0.024810817516437163,0.02311316561472131,0.018362774982555362,0.011236375894228249,0.012976179442024286,0.0,0.0,0.016758216180988734,0.013549873211900659,0.009887089438611062,0.0,0.010433185877639596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01738189964849936,0.0,0.0,0.013554858448549631,0.017155601303825697,0.017449976733364358,0.015848174488401118,0.0,0.010436016781114985,0.016278691193228063,0.01046156421308114,0.02111977021690004,0.012738583044945968,0.011026330878136991,0.013668671405139419,0.0,0.0,0.0,0.0,0.019469321911331147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.008034709946970914,0.010945366982518684,0.015012260012343414,0.03249474098270938,0.025075225677031094,0.037305080952025664,0.05656034199276554,0.06412941053292849,0.07377972222581772,0.07613153564674967,0.10286931922554098,0.14101822389354932,0.1253294289897511,0.0981526273355067,0.15873015873015872,0.18656928660000227,0.2309150439427882,0.19576153513464295,0.18232481337507309,0.16557249875531166,0.1289607212158465,0.1103448275862069,0.11712497234549264,0.07606812323035964,0.07647171281930616,0.06437965602869493,0.05586332107443788,0.04597019351968562,0.0591938091938092,0.02408405334617816,0.027954089518860786,0.022772658795501523,0.01548174014759259,0.01931010269463706,0.019167770265560744,0.014858841010401188,0.016621787839500017,0.026798663219622928,0.015345425528649911,0.009442127626091746,0.007862624229462826,0.0,0.011305639899218296,0.00942003956416617,0.014515894904920888,0.011368804001819008,0.0,0.01567668406778598,0.0,0.012790790630745863,0.015038599070948767,0.008512087163772556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025358324145534,0.09785693316371465,0.14235471445319042,0.10165184243964422,0.14796547472256474,0.1362179487179487,0.047472110135295516,0.15179113539769276,0.2557544757033248,0.1875766539210735,0.1421161088609394,0.33871992096535175,0.296551724137931,0.3540606328833813,0.34336645236703683,0.2461767997016039,0.3285788962736166,0.16413944036267,0.20838542969075602,0.26574541589157585,0.26648243189893406,0.18096657440919736,0.13401831583649765,0.23001725129384704,0.1890359168241966,0.11009578333149841,0.09129293620906082,0.0,0.0752823086574655,0.0,0.0,0.0,0.053044769785699136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490364340705144,0.029682398337785694,0.07706799109436548,0.10399643440796315,0.06464124111182934,0.10845986984815618,0.13296890005171014,0.1679437388474861,0.15931839434766046,0.2652614976520773,0.23498877665544335,0.2221310915180097,0.23803774105633557,0.30090625885018407,0.3078685472900408,0.30410892628814323,0.20052551514313371,0.2337091009073412,0.2343804659623592,0.25860498998360953,0.18268034825870647,0.17244352474564578,0.15516268572503292,0.1609091366219138,0.14107214832728737,0.14232430310168825,0.08534850640113799,0.08716707021791767,0.06318117201074079,0.04916689429117728,0.07832080200501253,0.05287088928835783,0.046875,0.03948277563912743,0.02957559027948933,0.047344001515008054,0.03162841135008133,0.05430601439109381,0.05046103032249186,0.032887009631195674,0.0,0.024227153793972285,0.03561615956039483,0.03702920016927634,0.03192338387869114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010454362685967,0.0,0.0,0.1654533421575116,0.0,0.22134776192818495,0.11646866992778944,0.1483679525222552,0.12760527435133986,0.25472298874973465,0.27253668763102723,0.23561751423522484,0.3160667251975417,0.21804763502180474,0.1224177505738332,0.11532362692806689,0.15153811183512653,0.0,0.20246330352623587,0.10247651579846286,0.12911555842479017,0.10636681355417109,0.1074443591711435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037083735073796635,0.03399972800217598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05432322317790855,0.0,0.07920443544838511,0.09714739909917866,0.0790236192817631,0.060464714520169306,0.0611674239776302,0.05288673424416042,0.06271277548826375,0.0,0.0,0.06945822583846001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007706297586387596,0.007580581582218989,0.012150373016451605,0.013022952954582452,0.010598584500158978,0.007047216349541931,0.009324552712862054,0.011908499420813892,0.01857815209313847,0.011142964231084818,0.017241049022049384,0.016916975244826226,0.024790201443340616,0.02916662984011384,0.0427887572540315,0.03302775223829969,0.031776014405126535,0.02782947489259562,0.0358304146474735,0.026730344286834413,0.02148093119836745,0.024640112207280206,0.01882045287952929,0.020668203003089896,0.01384702235761533,0.013594202595446988,0.018602728400165358,0.013393604553825548,0.008897023310201072,0.012203555302444779,0.015137753557372086,0.0,0.01466727291394711,0.009989154632113705,0.0,0.011295446523120367,0.006979341150195422,0.011149359608657478,0.010807451737973333,0.016164664044398945,0.01458750513878022,0.011493959285841997,0.00742647786909595,0.013158681739338478,0.012744757270304717,0.013166990355179565,0.006634746165669611,0.0,0.009319773063525903,0.007226738934056007,0.012244248264377809,0.0,0.0,0.01705969581250082,0.0,0.0,0.009399632071544628,0.0,0.011003521126760564,0.0,0.0,0.0,0.0,0.0,0.0,0.008168866814795452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036773719048786464,0.0,0.04488582169107333,0.0,0.035101795206097686,0.038757812121505746,0.0848456280933302,0.07028394714647175,0.07752998586217905,0.07477786575173749,0.11798121039982522,0.09251082797191035,0.09454904217709446,0.12210526315789474,0.08616232982939859,0.0781070526073972,0.1186408504176158,0.036209393751293194,0.06880733944954129,0.0,0.07715553269465698,0.07952043063371667,0.04771561493498748,0.05337128624799858,0.0,0.04577556892492807,0.0,0.0,0.0,0.0,0.03495688650664181,0.0,0.0,0.0,0.04537662599576485,0.035241403614761115,0.0,0.0,0.05159958720330237,0.025751957148743305,0.0,0.036467830164105236,0.0474058467210956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0023112516352105316,0.005003639010189229,0.011331221456406821,0.006225844918992179,0.005067712434607019,0.010380371409689039,0.01030715316429602,0.011728614520757815,0.010900410218771233,0.014222234555867365,0.017742308039943627,0.01853693062132421,0.019502111103526957,0.019150117773224305,0.031679755685724155,0.03366722572793793,0.04154768216643257,0.04057542190635817,0.03834259422221105,0.032408893252027914,0.03203593201910506,0.02856243325965524,0.024460141538278468,0.027037988373665,0.022226918620327794,0.022192632046160673,0.01728710342795403,0.017417961401797532,0.016090412795709223,0.011756458432210954,0.009874592673052237,0.014330297433284506,0.010125826720457901,0.013106875648517284,0.004415937117055453,0.00985696449302346,0.010691275356610302,0.012292219583740747,0.010477267087595468,0.009768592888464378,0.011736525668315114,0.012170857675048684,0.013732273483508067,0.00976477178700463,0.008660964016241855,0.013437716185480297,0.010729927719305091,0.010575499451996847,0.014378011845626534,0.009584419567550989,0.005915176370842124,0.013259488183756107,0.01462897268039352,0.005967234458066616,0.005074281848166211,0.006446848663158019,0.008289075590448617,0.006640707537203055,0.004230553054157123,0.006910936871733011,0.008265618840524422,0.004432399574489641,0.005187461904576638,0.009372071227741332,0.006043716213947554,0.005373707791204584,0.0,0.004988953032570736,0.008777447810758225,0.0,0.0,0.0,0.007015902712815716,0.0,0.0,0.0,0.0,0.0,M
North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009264191583481947,0.008261390392002974,0.006416700532586144,0.009820074414341674,0.006610987461160448,0.013659336156262804,0.017617493134359292,0.01746832581510291,0.016190890600176075,0.01824688029032814,0.021261947189373076,0.031031486615085438,0.02992284181503409,0.030946537189200724,0.028037181616235685,0.03211063183019898,0.009857504298967153,0.025835149282232156,0.021743110866977937,0.009924819492345483,0.015695096590240265,0.018418144503499448,0.00921331455572081,0.018147879290677175,0.00624875024995001,0.006492578982223319,0.0,0.007484469725319961,0.0,0.0,0.008213147606688787,0.0,0.0,0.011159290906772095,0.009379249972643855,0.007835639623262447,0.0,0.0,0.012123232659988787,0.0,0.0,0.00991599733684643,0.006869736064740393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006638783774812454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791064139480429,0.0,0.0,0.0,M
North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036135000361350006,0.08902737591809481,0.06643537314534584,0.08748268571845155,0.06475751906749172,0.10777410547492457,0.12327773749093547,0.1551590380139643,0.1294684600445947,0.14892032762472077,0.19560637977730969,0.30111412225233364,0.23567535719546326,0.20507367461643625,0.11542901115813775,0.16200891049007696,0.13557024233180817,0.11624787624072253,0.0770267668014635,0.12483095807760325,0.08020164986251146,0.058589172720881176,0.0908987615043745,0.06661485511269012,0.0,0.09721715882853323,0.0,0.0,0.0,0.05741846577859439,0.05349309939017867,0.0,0.0,0.0,0.0,0.047138682002451214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.004713238701974061,0.013462360822946197,0.018893688649187144,0.0333435929003796,0.045298302645953796,0.06716375434003073,0.07184645386431283,0.07255096262740657,0.0704856340720387,0.09890482355490607,0.13808236773796462,0.18002372077261944,0.18740291626998046,0.15950079750398752,0.17742961400689633,0.2336578839793378,0.2762001844570652,0.23807069472464795,0.2140903143955913,0.16346240364716114,0.14896595441219196,0.1455076540271542,0.11319962892609445,0.11052532034611566,0.09088155104513784,0.07871851259496201,0.06885715895362157,0.06523879862136878,0.04869948894873646,0.042436345481777334,0.04227197790584622,0.043999642036810546,0.031261862760422476,0.024211609466739302,0.027108247103290167,0.02396770351950746,0.017338469540832097,0.029718759060597275,0.01846499108709084,0.014335273373663235,0.01749398644216051,0.01961065311017416,0.017322016282695307,0.018054071945476702,0.01308124995190717,0.013817243920412675,0.01378032628750354,0.008330177962892845,0.015750157501575015,0.0037949511969276074,0.0150138285262742,0.009001268360541713,0.006691201070592172,0.01200006857182041,0.00617202310100075,0.004474953684229369,0.0045390585992465165,0.00641824983495929,0.0,0.0,0.0,0.004975966083815173,0.0,0.005225588662562838,0.0,0.007570759563491635,0.005615832154008581,0.007080397918363011,0.0,0.007665478517496454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014904240256352933,0.020644095788604457,0.0194910062928106,0.03351366878919902,0.03806197384918503,0.06674135341930255,0.05264039432440839,0.042442820089601506,0.08873528862320194,0.09597827613652324,0.14860879306797137,0.15229003295829072,0.15257293448610662,0.11896863346221602,0.17675339366515838,0.18671193016488846,0.18071853690272524,0.13717085119412123,0.11612106238418776,0.10679780443583438,0.13139588808162003,0.07279982743744608,0.09360751275779812,0.06159232365145228,0.042436508454658226,0.03516399207211815,0.05201321747644107,0.04363890262706194,0.04076284757606639,0.028183127700883073,0.029520779348574805,0.01596627921829097,0.03191523314077809,0.0,0.0,0.0,0.0,0.01565680288085173,0.012584948401711553,0.011353315168029064,0.0,0.0,0.0,0.013320900492873319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470787627701144,0.04422169811320755,0.08393818199772873,0.08947675549503988,0.1467327507499674,0.14843802712367588,0.1435630341880342,0.15043987310723747,0.1876530644699596,0.21774145439360498,0.25639496750342855,0.3643662189285163,0.271957475740157,0.32111235814939515,0.37430610626486915,0.4807692307692308,0.3963891942307052,0.3541501976284585,0.33612896909571516,0.3458366586858207,0.2511851694615439,0.2872716558632882,0.20207312053287432,0.20620918776492153,0.1485477502834135,0.1616939364773821,0.08432012318070169,0.07001085168201071,0.0860392039503217,0.08761100712835013,0.048473097430925836,0.038302436034931824,0.048465868843902624,0.0321646831778707,0.02680336382215968,0.022367075664621677,0.023971473946004254,0.0,0.02613543965617377,0.03339100871201773,0.021853829103056416,0.0,0.02220741727737064,0.02582311168495804,0.019561815336463225,0.01600204826217756,0.0,0.020713123243083296,0.0,0.01854828737479906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028745874966942244,0.004495074682455081,0.007869626520641375,0.009294160169360252,0.015411533266247834,0.014791659476276644,0.01792221757572137,0.018954509177972863,0.022099655339417792,0.0441391486661701,0.04988613950566532,0.05017221273018197,0.04668872671229772,0.04257829305397242,0.07836515564791964,0.09655945748714023,0.09889320888142297,0.07591686872823142,0.0772161260762579,0.05790817841658252,0.06575819195322063,0.05560045921860762,0.05228427234051921,0.032273308820986876,0.03068481282264178,0.031272227808981874,0.025949793328431704,0.02706685513217648,0.0212438602025248,0.013668474742097465,0.015362044995429792,0.010113819367186102,0.01682867606401308,0.012064472541260496,0.014073384883620926,0.008666057416569502,0.011419609753869344,0.014314019451999066,0.011930949629022036,0.01257238364998484,0.012069550786406669,0.008363174661101355,0.014264157175997176,0.011338039879665604,0.011311534749034749,0.01194689604707077,0.010960105217010083,0.007993895570655137,0.011959487236984714,0.004677742521459144,0.011269238199497714,0.004995961597708519,0.0,0.007179910610112904,0.0,0.0,0.0,0.0,0.0,0.005119384035712823,0.0,0.0,0.005325607651833074,0.0,0.0,0.0,0.0,0.009538912802413346,0.0,0.0,0.008845084660096033,0.0,0.0,0.0,0.0,0.0,0.0,M
Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028651653200389662,0.03008242584682029,0.0,0.041474108306671406,0.047559598121395874,0.0,0.0,0.03134403209628887,0.0,0.0,0.0,0.0,0.0,0.03688947912055482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013550397800964013,0.0,0.009117598789182882,0.012802692223278954,0.0159894824737506,0.010971328262141603,0.016256050863376923,0.0182848784055586,0.013510905230650454,0.021445003314227787,0.017867069006590963,0.023825123592828637,0.026626249385548088,0.02705121002143288,0.014919647043778506,0.0,0.0,0.0,0.015116015418335727,0.02261761158021713,0.012276867925454859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014655450361989624,0.0,0.01713796058269066,0.017164926333857817,0.0,0.0,0.02281477256523599,0.0,0.014053628646916633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052182988345799264,0.037893141341417205,0.05894054372651587,0.055979287663564484,0.08186097278122655,0.11874134177716208,0.1774681214670698,0.2220876236624268,0.1895862956192024,0.25446952890512853,0.19438300154165827,0.27841581401823623,0.2712735579668761,0.19947723208144172,0.2775800711743772,0.21482277121374865,0.31708576063712113,0.2810268874373386,0.20257677659833076,0.19722013523666418,0.11440457618304732,0.15111007787980937,0.1757881167233095,0.12967110691972178,0.1793118906197467,0.08207292765857661,0.08962868117797695,0.0,0.0,0.060701711788272425,0.08122534230679972,0.0,0.05495109352676118,0.052443885043003985,0.07052186177715092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011053846047559173,0.012528014031375717,0.014037057832678272,0.02331321996708722,0.018155156762795895,0.023338184014716785,0.04648815216236319,0.04574934739901504,0.052556397056841765,0.0560147551062231,0.07849073528999524,0.07336032617129636,0.051286434738011796,0.03435934144595562,0.04801257056392946,0.04168341446712221,0.033890812642746626,0.0257201646090535,0.023651844843897825,0.017232465965879715,0.022803417004332648,0.01517297187942545,0.019584802193497845,0.013398988376377582,0.009101831288455238,0.0,0.0,0.0,0.0,0.0,0.011153660259508496,0.0,0.0,0.0,0.0,0.0,0.011177555468619014,0.0,0.0,0.009114440920193955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007689350249903883,0.015915601837115184,0.008634290693019568,0.014220512751059766,0.018343238682221732,0.017144361648062992,0.023659819120682823,0.02769635562120618,0.024464499293247795,0.028316360678357036,0.04427970845045897,0.046921967790024194,0.03583736708264195,0.03981369111291259,0.04006658685148175,0.06319657072872015,0.04772223710160454,0.048506347472035354,0.03962283077540375,0.046342003989442083,0.040094560678170854,0.042327248568106685,0.03023484333118201,0.023539352969579912,0.03439930959982137,0.03210425559743642,0.019549686925727946,0.01881255173451727,0.013006085764297211,0.01696471923389668,0.013153096059451995,0.0076850773532593595,0.01355380862022228,0.012263489838822706,0.01570184440593754,0.01306378392501388,0.015249404002460238,0.015966564136279324,0.018130722509291996,0.019374421458248123,0.014734816638208246,0.010746263524172645,0.01302816605448295,0.01405206075600087,0.02003606491685033,0.01397105372306752,0.008564466883347678,0.009197862751164366,0.01517604208822339,0.011059876469687431,0.012454209308018365,0.012135343755282125,0.01173112266843937,0.011597439972509772,0.015077563293456768,0.0072458208662591955,0.010505305179115453,0.009812780328646367,0.007023806572630292,0.009039733738751695,0.007371943203273143,0.006135471204188481,0.00779848709350386,0.0072459100863068405,0.007223519780404999,0.009417930921524067,0.007181419555427886,0.0066581737960912084,0.005052337624758292,0.0073296654465827725,0.004086451144206321,0.005791626199534888,0.0031087070443301624,0.0036720155693460137,0.005874031396697815,0.005570748506026537,0.0,M
Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09352349777881692,0.07178750897343862,0.09694619486185167,0.0927697570591987,0.10416666666666667,0.1267886252490491,0.14348060022717762,0.20179983637851107,0.19394066463989937,0.22508696541845716,0.23924662764062102,0.20548288477923118,0.2494619448248875,0.2711470488548879,0.4236219678249029,0.3472921280450977,0.33191780153267925,0.2845787743486581,0.21218850234394274,0.16662327518875295,0.19618528610354222,0.17687636342196805,0.12125411397886715,0.21765278652843809,0.1195219123505976,0.12468152003035723,0.10127803231251507,0.08121924418326884,0.0487685930260912,0.07033997655334115,0.043485823621499387,0.03323915572544457,0.05128205128205128,0.05822117195794376,0.04377988819290093,0.047463848368825744,0.049772911093137556,0.03812065186314686,0.04062880895083914,0.036380473607620055,0.030817696205999178,0.03569643749553794,0.05163955589981926,0.026985350809560528,0.03445371717326391,0.01914828431372549,0.026596755195866104,0.034984062815828346,0.023045899750336087,0.02311515198212428,0.0,0.025624130609854308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709608158883522,0.06623393826996954,0.0,0.0,0.0,0.0,0.08814455707360071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007079846508927686,0.007351103400620433,0.0,0.008867868755542418,0.012497049307802325,0.017289303241079385,0.01948760588265863,0.010075693648534617,0.015173547448947335,0.026113231947674054,0.0349283967865875,0.034345027603225886,0.03455646141835076,0.04166232684095406,0.030724719316887073,0.021773935318603905,0.03477633663493863,0.022006472491909384,0.018374038896426956,0.0134454785843405,0.0167897918065816,0.016868578438889743,0.0,0.01620721663155103,0.0,0.008566631257924135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007041658451398473,0.0,0.0,0.0,0.0,0.0,0.0,0.007942937933882984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009445695124447033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.024937655860349125,0.046367008509709796,0.10841577449518904,0.10897299596002552,0.16352115554949923,0.1592483477983916,0.15642366113695305,0.11538928701566864,0.15653588127668225,0.1820637810536207,0.21914074728836344,0.25582037360817156,0.2681156829800164,0.2872576827880255,0.3528994502571378,0.4064607738729144,0.45489144224147304,0.41212298041504064,0.3024323676397367,0.2272430942313782,0.23587554756823542,0.24465077105099564,0.25554577275753215,0.14497159024481493,0.2072711678658217,0.1693384511176338,0.10706638115631692,0.09747001737509005,0.08991865498421196,0.06662225183211193,0.05043399782337483,0.06463079657456779,0.03320816409942014,0.053155137064317716,0.021765417170495766,0.02022653721682848,0.026326181387389756,0.017988127835628486,0.02077470773763433,0.0092368513421145,0.018592890078833853,0.025984149668702092,0.024442982043809344,0.011110288126805421,0.011324814556161644,0.018719580681392737,0.02571638501102131,0.01762891141472014,0.015203473148977145,0.011834319526627219,0.017074170195328506,0.014307686804735846,0.011060519475731377,0.015052023556416867,0.011306035538638376,0.01327467192596526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178613955703739,0.0,0.0,0.015159390159390159,0.015139063108265927,0.028979045920641995,0.037759317666918396,0.05023519203543864,0.08705956325119102,0.10116094224191918,0.06365858627011611,0.05583331218435145,0.1351075762210666,0.14257569473247614,0.14572049160045092,0.1188750362423891,0.12126231108219218,0.09640502550068417,0.10796662849664648,0.08123740820172873,0.07289958082741024,0.04293353108777955,0.0362596188711172,0.036318146967434725,0.036970095300690106,0.0,0.026737967914438502,0.03230234999596221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020106160527585654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
