state,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,gender
Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01038098204090107,0.0,0.0,0.0179240022305425,0.009883766901241401,0.0,0.0,0.0,0.0,0.0,0.0,0.01091417095957391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010146103896103896,0.008091269520187717,0.011925448907969607,0.0,0.0,0.0,0.0,0.007151234303040705,0.0,0.010125263980096623,0.0,0.0,0.0,0.017359353074775413,0.032621799872349484,0.035715816392131096,0.05578800557880056,0.07378440197742198,0.0722771829967927,0.10214816057081003,0.10023492560689115,0.10749710897926608,0.13015960821957925,0.15506061460389062,0.1841516808538625,0.20267768401769531,0.18743021215504865,0.24281907018063367,0.18661690215942417,0.21591065224645217,0.2500323317670388,0.26932216815661425,0.28763403746145705,0.2781307694152061,0.19490327924767334,0.23697227654434602,0.2225359527170922,0.1847880640598622,0.20159935488206437,0.18151322289364244,0.16137331025772955,0.22704160064328455,0.23563574046746322,0.22247994130316445,0.22646236870000966,0.2372109740026357,0.21578298397040688,0.18446402951424473,0.17637492269280985,0.15094695629613908,0.14793258154480415,0.12249797878335006,0.14383769052185325,0.11586590452649467,0.13481631277384565,0.09107705118530277,0.12995789364245985,0.12351194386776337,0.08432147562582346,0.0912433986783532,0.16650877041885567,0.14105996487894754,0.16671053786084059,0.14859706884997523,0.19079150416654977,0.163325073214688,0.16147169920129179,0.14676654945726952,0.15675004898439032,0.11435105774728416,0.09089955599063035,0.07022965095863473,0.11109953824254418,0.14070634585619812,0.0860245886949353,0.09331491918927998,0.0673373999841559,0.09700497150478962,M
Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543474532670211,0.13091147111765666,0.12531328320802004,0.14812071838548418,0.1566579634464752,0.0,0.207648382073023,0.0,0.125,0.28829521429944266,0.0,0.3165892781764457,0.25036511579386606,0.2102446483180428,0.17403411068569438,0.3033006244424621,0.3622416364798636,0.228310502283105,0.286154523442659,0.30643513789581206,0.2745636399293979,0.2748259435690729,0.2792321116928447,0.37667867671143135,0.32751091703056767,0.24886546625677058,0.23142195937258936,0.27737578388808487,0.34317089910775567,0.2506265664160401,0.25448376151236063,0.33273611466598413,0.3614457831325301,0.27286902286902287,0.15698587127158556,0.2673082063619353,0.15155690272802425,0.23675643681562594,0.1740506329113924,0.1170177198261451,0.10268697586856067,0.1419950301739439,0.12444444444444445,0.12886597938144329,0.18625442354255914,0.09498480243161095,0.13544891640866874,0.2194732641660016,0.0,0.09571209800918837,0.0,0.0,0.09417969485778867,0.0,0.0,0.09916699722332406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M
Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04896817068905211,0.0,0.0,0.0,0.027458948871437204,0.05675661730560859,0.02342139778902005,0.0535475234270415,0.038397542557276336,0.0,0.0546448087431694,0.12872852992018832,0.10884156296484418,0.14381423410151178,0.1633605600933489,0.15325159914712153,0.11936735302894659,0.22755060453742698,0.18484933035714285,0.1421623643845866,0.26453981916531766,0.2010406811731315,0.24762204229227264,0.23033770479622545,0.2028809089064719,0.2812091995580998,0.31714295563445827,0.3055404671374253,0.28717814835362077,0.34716426878525886,0.28922631959508316,0.2842165098212594,0.25798525798525795,0.26436426020192927,0.2775523028985887,0.26207035581090615,0.26144767311570927,0.32477917476564233,0.26370806804143304,0.31315240083507306,0.26191723415400736,0.25748377642872095,0.25534174939739346,0.20772411011394576,0.18292804167577992,0.178426601784266,0.2223468611033212,0.21385364264037962,0.16363999201756135,0.16579492746471922,0.21753359257690677,0.1873816790943863,0.18896014658726523,0.2054604349838038,0.2699127699127699,0.2850917014708553,0.30376778640328284,0.3509991311902693,0.3301176792556103,0.3563384542979124,0.29701869470607856,0.27300777022115247,0.27100271002710025,0.19273591437285978,0.20876407652006343,0.13641154951119194,0.14074012749399786,0.12374420604458986,0.13767783386874713,0.07515245211715194,0.06871024225901545,0.07094378887128432,0.09376233714962495,0.067404661291577,M
Arkansas,0.0,0.0,0.0,0.0,0.018836648583484026,0.020890637512621428,0.023289084073593504,0.022409322278067675,0.03780718336483932,0.0,0.0,0.0,0.03329096301676654,0.0,0.0,0.0,0.016856584181781403,0.022582102071101364,0.0,0.016021532940271723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015132408575031526,0.0,0.0,0.0,0.0,0.012620207476210909,0.0,0.018596248870942033,0.0,0.033208800332088007,0.04393069932181983,0.04399593037644018,0.06272273699215966,0.0807637947445845,0.1309167078811858,0.13391167651596753,0.12725590004627488,0.1378218286317518,0.16638440740410612,0.2129529475392104,0.26181818181818184,0.306667171468595,0.33610198956924864,0.36069885402968255,0.3072758532391996,0.298366262780628,0.35592695759826676,0.4182614528666693,0.40246120506172367,0.3343815930894471,0.44196231266824704,0.4521913890391899,0.30038449214995194,0.3450629455483088,0.27175908923980907,0.202122283981809,0.372460930000384,0.2899335085820319,0.29509979032383316,0.36521874271505167,0.2944570450837611,0.3538486005089059,0.26084513824792327,0.2660094668074952,0.16489340818970594,0.15898899306971057,0.2157816797122911,0.18398870394933892,0.12791672180318467,0.17188188629352139,0.15988937383864138,0.15259188211187164,0.1356258476615479,0.1775883502042266,0.12568258646095173,0.120557242364708,0.20222901312241595,0.21561405084898033,0.17471552728250156,0.18940248027057496,0.1949317738791423,0.17087867613994062,0.15978945389604288,0.16238559196929436,0.15237494745691468,0.14846235418875928,0.13749862501374985,0.12338754907459339,0.149708899362351,0.13655761024182075,0.07723842908918069,0.03774771940861906,0.052521008403361345,0.048295846557196084,M
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012795203626526284,0.0,0.0,0.0,0.0,0.0,0.009083339641208084,0.0,0.0,0.0,0.0,0.0,0.0,0.012198841110094541,0.0072806698216235895,0.010425626189172987,0.01548190403601329,0.0162688544402352,0.010569595501580155,0.011345050249118395,0.013735844449192638,0.012907871763690838,0.012508476138435915,0.016416421472679285,0.03180155827635554,0.026225577431017364,0.02800655068473643,0.02277163305139883,0.034067628846994914,0.038494809688581315,0.03756348828938272,0.04437651003402199,0.05658519378591691,0.06443902052688799,0.08767458456519522,0.10332935661992398,0.11889428316655107,0.13141752902676582,0.15689049919988976,0.15450255749724434,0.1486468762296157,0.16157910825800254,0.17945609530264126,0.18248543820073398,0.20578467826629954,0.22076790077590272,0.22591195867812908,0.22692811179922562,0.2255432850074673,0.23966469517058708,0.2730247474521086,0.2983380139821936,0.30683540560190264,0.2953407243404874,0.30099860714370025,0.3454735756325466,0.291173053728273,0.26397293229932295,0.26964788316570554,0.2568753308836198,0.28012232415902144,0.28789687564060823,0.27968531725608414,0.2934480141664559,0.28900296739184494,0.3112104996938477,0.2869389634772751,0.2800698020121938,0.28375571436903047,0.28835625599325354,0.3408073408929476,0.31074634398394596,0.3037352979190901,0.3334940945891866,0.31758959808124054,0.33365829545922643,0.35399955436720143,0.3663438544122386,0.43524964077954326,0.4399680438256106,0.47850856255913465,0.4803730087946081,0.4606375836074212,0.4233184060894039,0.4157154533412249,0.4023550271646473,0.37066030910104497,0.3306238358038194,0.2716355944451014,0.2510510671344027,0.2089089561291192,0.2010714630014736,0.16733236091988496,0.17153867017023539,0.12918870933983848,0.1131602287671652,0.10049924116969725,0.10698104602742296,M
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028712530148156654,0.0,0.0,0.0,0.0,0.0,0.0,0.031327094020440927,0.017441657655143543,0.0,0.03815867069067194,0.033581838941500436,0.022175056229606867,0.03031313468125739,0.04769854519437157,0.054810327419587475,0.042147854674197086,0.0837815194183941,0.1431542554628204,0.1302330629188485,0.1683726648314937,0.1571503404924044,0.1980809302086281,0.1609413751253232,0.17323985599436972,0.1820975359927161,0.2083136066660354,0.19845941673113793,0.2529649462860147,0.19604062218794188,0.22880465029991964,0.2407374787152839,0.2534273762633202,0.25617214768324315,0.2937607765502267,0.2600285397177739,0.2790756012668151,0.2776149788704155,0.30452988199467074,0.27238581299997133,0.2453071672354949,0.2932773746618461,0.20065757663668893,0.2798871274862924,0.27493298508488556,0.2686864475482362,0.31269399673510684,0.29198758477985975,0.28565987430965534,0.22495827386855663,0.28526148969889065,0.19027174708493927,0.14975940292644602,0.16173299353068024,0.20606639358681178,0.18843901196842372,0.19179623567921442,0.15646687697160883,0.15411434779313307,0.1902021507473969,0.19028137858858787,0.22544802042835124,0.23190778255234978,0.23051788192113157,0.27943576330673103,0.272901778487014,0.24088571825635802,0.31307977736549164,0.2337786259541985,0.17902687855601335,0.1569252932702202,0.13851920256396327,0.10610968390483637,0.11938940845390715,0.07206895557669578,0.07503174419946901,0.07804596039890158,0.0793137888490688,0.07499765632323989,0.072057908355442,0.060168471720818295,M
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02448280083241523,0.0319744204636291,0.024207946258359307,0.03445187073658099,0.0,0.02820238028089571,0.012730420613097057,0.02492108323641801,0.022911475785434027,0.03696332101222633,0.01587763634920215,0.03430615795535299,0.02853406253715373,0.03403058214982531,0.03722437539687753,0.05368723961688786,0.07234145165179648,0.07372063973132922,0.08330454924111587,0.07893937860540431,0.0610798924993892,0.10892105318279885,0.07637054161162483,0.07232899359371771,0.09968577310651208,0.12949248034894817,0.13110221205186878,0.1412739008646937,0.1374752785683276,0.1463953153499088,0.15949394463667818,0.18091643532237436,0.24101225145611568,0.27972027972027974,0.2507924344282281,0.2200610491942926,0.28539607406376166,0.25090221687575187,0.3122534840915067,0.2885020584135628,0.3000063159224405,0.22012091148659124,0.3036191401505951,0.2769348613852635,0.313015764612145,0.33020847908213236,0.33376945875944564,0.2745600502052663,0.27578741172225374,0.27643400138217,0.26371870005327647,0.2709202996710253,0.22123266301727318,0.20430797968594944,0.24299514009719805,0.19499116446286027,0.18379389288362943,0.17314351673720663,0.19963999345442643,0.18193847171683758,0.1656412683388547,0.1278772378516624,0.20583896531613435,0.16064543766957018,0.17721986339302198,0.23846474128468145,0.16531467456076276,0.18398887889443127,0.1682267178535996,0.18941102191756112,0.13393681876962868,0.12225513706681713,0.123574144486692,0.1123963845829626,0.12978273408959815,0.04896200548374462,0.07141399714344011,0.07392934466916619,0.05514503143266791,M
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07399186089530152,0.0,0.10731916720326251,0.07012622720897616,0.11344884488448846,0.082389289392379,0.11524358302776323,0.13351134846461948,0.1621796951021732,0.17033961460662195,0.2070844686648501,0.2488446498400284,0.249500998003992,0.2945319503137406,0.24519292811975738,0.24173027989821882,0.1837109614206981,0.28795811518324604,0.19613759806879905,0.333000333000333,0.31524805043968807,0.30354131534569984,0.48367593712212814,0.44364114360828133,0.2241075716343845,0.39246467817896385,0.37130551017377095,0.2832438878950507,0.3830853101517607,0.33003300330033003,0.4548789435069699,0.3454728659853174,0.3700014230823965,0.5390835579514826,0.3478933127174333,0.33918837068443364,0.27180335618057194,0.2682272616435016,0.29719602015764307,0.18855218855218855,0.12306850813619583,0.2591419522027066,0.2505526897568165,0.1485222040695084,0.26654820079964464,0.2050380785002929,0.15845577643330452,0.18245400638589024,0.16262566528681255,0.28826751225136926,0.29581422866439877,0.2982848620432513,0.19747835333434605,0.26025719534598896,0.17432646592709986,0.26787209107651094,0.12182387747998608,0.10432968179447052,0.19992729916394036,0.17094017094017094,0.0,0.1128031584884377,0.0,0.18333672845793442,0.0,0.11687704534829359,M
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022343372955581375,0.02383600826314953,0.0,0.018267509407767345,0.0,0.027897893709024967,0.0,0.0,0.022428565020409994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017742450587275114,0.016362327377446167,0.02067763566005967,0.0,0.011626825411589619,0.027732199394513646,0.012822156686754713,0.02094001637128553,0.013517166801838336,0.024704496218311733,0.014506156049973708,0.02163133548537389,0.010926232322916993,0.023055419464537884,0.04621448960173984,0.02843552890083756,0.046406473108043786,0.07633416402864776,0.09578439802771216,0.08861133381155323,0.10128989581610717,0.09522232342469156,0.09703413070075517,0.11559332555575773,0.10974920676315905,0.12996205572123137,0.15046825721645762,0.1612483099936741,0.18813526192337765,0.19260445310777727,0.18663436036802986,0.2031047581406583,0.23591025973719598,0.2684677899391392,0.2889966323532924,0.3122748018256065,0.3016881699723987,0.31645182967804997,0.3168226868954963,0.29841404669565125,0.3402989332545416,0.26844726997848545,0.30252441870117414,0.2971463244873557,0.34681391345842494,0.3327935947403966,0.34687888743580747,0.3150041872507817,0.3459776433938061,0.30021662963298346,0.2842831077063957,0.2710238600324945,0.2753075359975528,0.2666059519962396,0.24997006346545325,0.2668470988930787,0.2545353572750833,0.23210801890793564,0.2304680273786767,0.24309735544250707,0.28321063410251923,0.3095121353272861,0.3019281704388383,0.26754538446422904,0.3520838450831082,0.3220436321869162,0.3479456326090962,0.3595351723842746,0.29590476835851914,0.3083512466890483,0.2679034877685314,0.24916872889932054,0.22721600151477334,0.2198045613706263,0.19866824927814397,0.1857714095301566,0.1931039135164307,0.20036937658988743,0.17002342343971855,0.15496449904203763,M
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00993917226573371,0.0,0.0,0.012100921686868483,0.011750881316098707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01706018834447932,0.0,0.0,0.012179711645326797,0.0,0.0,0.015956010506419226,0.006357198255584798,0.011315488389051637,0.007645649625363168,0.012363843177013141,0.008355515236878858,0.026044749615248018,0.016016290855841945,0.023999451441109917,0.03142677561282212,0.05092514004413513,0.061758605420774194,0.06717262185349297,0.08469890714882304,0.10316735642542897,0.08925233081255805,0.10386598871967054,0.10931456166062034,0.13244522168501183,0.14780262247955847,0.1382794090671784,0.1857637422950266,0.15453414110471397,0.18490546382624096,0.2180065266550216,0.2540132618551829,0.24841634579555336,0.250646572368211,0.28947995776998264,0.2889573312108523,0.2143464886445448,0.24291497975708504,0.26580596164799697,0.22275737507525586,0.21810911514343703,0.20023486194333204,0.2858981843220022,0.2936598831233665,0.2816383141328654,0.276385050207636,0.2808347106327515,0.22963021616913454,0.23346994708860436,0.21222624070725338,0.14980785514231745,0.17335150657015444,0.17106681034482757,0.16788746124372114,0.151412734892524,0.16002386796674758,0.13087620961345248,0.1619052593095524,0.20558897433945023,0.22058367928620115,0.21025915373800963,0.27630871560206544,0.2563849718962627,0.24926938284339006,0.29373967321461353,0.28861052955300853,0.24813007742135587,0.24131636199954987,0.18245521253387983,0.16436970539891263,0.19461142585304675,0.1279468211832875,0.14749706510941873,0.13231642953778452,0.09935419771485346,0.09281107440616643,0.10367394544158622,0.09143133161971466,0.09314656253358651,M
